Unnamed: 0,1_중랑공영차고지(기점가상),2_중랑공영차고지.신내역,3_신내차량사업소입구,4_동서울교회,5_양원리,6_양원역입구,7_경남아파트,8_망우금호어울림아파트,9_망우동고개,10_금란교회앞,11_능산지하차도,12_신내새한아파트앞,13_우남푸르미아아파트,14_신내초등학교,15_경남아파트,16_성원아파트경남아너스빌앞,17_중랑구청사거리,18_신내동성3차아파트,19_신내동성1.2차아파트,20_신내9단지아파트.서울의료원,21_봉화산역2번출구,22_태릉고등학교.원묵초등학교,23_신내4단지아파트,24_구립도서관체육관,25_신내우체국.5단지두산대림아파트,26_봉화산역3번출구,27_신내8단지아파트.서울의료원,28_신내9단지아파트,29_신내10단지아파트,30_중랑구청사거리,31_성원아파트경남아너스빌앞,32_건영아파트,33_대명프라자,34_신내초등학교,35_우남푸르미아아파트,36_신내초등학교,37_금란교회앞,38_망우동고개,39_망우동금호어울림아파트,40_서울특별시북부병원,41_양원역입구,42_양원리,43_동서울교회,44_신내역1번출구,45_중랑공영차고지,46_중랑공영차고지.신내역,47_중랑공영차고지(가상)
2022-03-10 09:00:00,0,0,1,0,1,2,0,3,2,3,0,3,4,3,5,6,7,6,8,8,2,1,2,2,2,7,6,6,8,7,6,4,7,2,8,7,3,2,0,2,0,1,0,0,1,0,0
2022-03-10 10:00:00,0,0,1,0,2,3,0,2,2,3,3,0,2,4,5,1,4,3,6,4,1,0,1,3,3,7,9,9,8,8,6,5,7,8,7,4,2,2,0,0,0,0,0,0,0,0,0
2022-03-10 11:00:00,0,0,2,0,1,3,0,3,4,5,3,3,4,3,0,4,4,4,3,3,1,0,1,0,2,4,4,6,5,5,5,0,3,2,0,1,2,1,3,4,2,3,0,1,0,0,0
2022-03-10 12:00:00,0,0,0,0,2,4,2,4,2,3,5,6,0,1,2,9,8,4,6,5,3,18,24,0,26,28,25,24,7,16,13,10,8,5,9,6,2,1,0,1,0,0,0,0,0,0,0
2022-03-10 13:00:00,0,1,1,0,2,1,3,4,3,5,0,0,4,4,3,4,5,4,4,5,2,8,7,0,1,8,5,3,1,4,5,3,2,3,4,3,1,3,4,3,0,0,2,0,0,0,0
2022-03-10 14:00:00,0,0,0,0,0,1,3,2,3,4,0,4,3,7,0,6,7,8,6,5,2,1,1,2,3,7,7,6,7,6,5,6,7,6,4,3,2,3,2,1,0,1,0,0,0,0,0
2022-03-10 15:00:00,0,0,1,0,0,2,3,2,3,4,5,0,6,4,2,5,4,3,3,4,3,2,3,2,0,8,7,6,7,7,5,0,3,7,1,9,5,1,4,15,0,0,14,0,12,0,0
2022-03-10 16:00:00,0,0,2,1,2,5,6,10,9,11,5,12,7,8,9,7,6,6,7,6,3,1,6,20,21,23,21,7,22,16,7,12,7,7,7,7,4,1,3,1,7,8,6,3,1,0,0
2022-03-10 17:00:00,0,2,1,2,3,4,6,6,8,7,5,7,8,7,6,9,11,12,6,9,5,2,1,5,6,12,12,10,9,7,8,6,5,2,6,4,2,1,2,4,1,3,1,0,0,0,0
2022-03-10 18:00:00,0,0,2,0,3,3,3,5,3,3,5,1,5,4,1,3,5,3,4,5,6,3,1,2,2,36,28,23,21,12,6,0,7,6,4,3,3,0,1,2,1,0,0,0,0,0,0
2022-03-10 19:00:00,0,0,2,3,1,5,0,3,4,3,2,2,3,2,1,3,6,0,4,3,6,2,1,2,3,23,23,16,13,12,11,10,6,6,5,4,1,2,1,1,1,0,0,0,0,0,0
2022-03-10 20:00:00,0,1,0,0,0,1,1,3,0,4,1,3,0,2,3,1,2,3,3,4,2,3,4,0,4,21,17,13,12,7,6,8,6,4,3,2,3,2,2,0,2,1,0,0,0,0,0
2022-03-10 21:00:00,0,0,0,0,0,0,0,3,0,4,0,0,3,0,4,5,6,2,1,5,3,2,2,3,1,13,9,7,7,10,5,7,6,5,4,4,3,1,0,0,0,0,0,0,0,0,0
2022-03-10 22:00:00,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,1,0,0,0,0,2,13,9,6,1,6,0,0,5,5,6,4,3,2,1,0,1,0,0,0,0,0,0
2022-03-10 23:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,16,13,10,11,9,6,4,4,0,0,5,0,4,1,0,0,0,0,0,0,0,0
2022-03-11 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 05:00:00,0,0,0,0,0,0,1,1,0,0,0,1,2,0,3,4,0,6,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 06:00:00,0,0,0,0,0,1,0,1,2,2,3,2,2,0,1,4,6,0,8,9,0,0,0,0,0,2,1,1,3,2,0,0,0,0,1,2,1,1,3,0,2,1,0,0,0,0,0
2022-03-11 07:00:00,0,13,18,0,4,0,1,6,3,7,5,10,11,15,22,30,34,40,48,40,27,13,4,4,3,8,8,8,7,6,6,0,4,4,5,5,3,2,3,0,0,3,2,0,0,0,0
2022-03-11 08:00:00,0,16,22,0,23,18,3,8,10,11,11,9,9,10,13,11,14,15,17,16,4,4,4,5,2,7,8,10,9,6,4,7,5,4,6,7,4,3,3,2,4,6,5,2,3,0,0
2022-03-11 09:00:00,0,1,1,1,2,1,4,2,3,4,5,7,0,8,6,5,3,7,10,6,2,1,3,0,2,3,4,0,4,2,3,2,1,4,3,5,5,4,1,3,2,0,0,0,1,0,0
2022-03-11 10:00:00,0,1,1,0,2,2,1,3,2,3,0,2,3,2,0,4,4,1,4,5,3,2,4,4,0,5,5,8,3,7,6,5,4,4,4,4,2,1,1,0,0,1,0,0,0,0,0
2022-03-11 11:00:00,0,1,0,1,1,2,3,4,4,5,3,4,3,2,3,5,6,7,0,6,5,2,1,1,0,3,3,2,3,3,0,0,3,3,1,2,3,1,0,1,0,2,0,0,1,0,0
2022-03-11 12:00:00,0,0,2,2,1,2,2,5,3,2,1,1,4,2,5,6,3,2,4,3,3,1,1,0,1,6,4,2,5,3,4,1,0,2,1,2,1,2,0,0,0,1,0,0,0,0,0
2022-03-11 13:00:00,0,0,2,0,1,3,2,0,1,3,2,3,5,0,2,6,8,4,9,7,2,19,9,2,3,23,18,7,17,13,12,8,7,6,5,5,4,3,1,0,0,1,0,0,0,0,0
2022-03-11 14:00:00,0,1,2,0,4,3,5,6,7,3,5,1,0,1,6,1,2,5,1,0,2,2,3,4,5,6,6,5,7,6,3,4,0,3,4,3,4,1,8,13,15,1,0,12,11,0,0
2022-03-11 15:00:00,0,0,1,0,0,2,3,3,7,10,9,10,9,8,7,8,7,6,6,5,2,1,1,6,1,13,9,8,8,6,4,5,6,5,7,8,6,5,4,2,0,1,0,0,0,0,0
2022-03-11 16:00:00,0,0,1,0,1,3,0,4,2,5,6,5,6,6,7,5,5,7,8,9,8,3,5,16,2,22,22,19,16,15,14,11,8,7,9,5,6,4,3,2,3,1,0,0,1,0,0
2022-03-11 17:00:00,0,1,3,1,2,3,2,4,8,9,7,10,8,5,4,7,6,7,5,4,2,1,2,4,4,11,9,12,15,13,12,10,8,6,6,4,5,5,3,3,1,0,0,0,0,0,0
2022-03-11 18:00:00,0,0,2,1,4,5,3,5,6,5,6,4,5,5,8,7,7,9,6,8,4,2,3,3,4,25,19,16,12,9,8,12,10,9,5,5,3,2,2,1,0,0,0,0,0,0,0
2022-03-11 19:00:00,0,0,0,1,0,0,1,2,4,5,5,5,4,4,5,4,4,3,4,3,1,3,2,0,3,25,21,15,11,10,8,7,5,6,3,3,6,5,4,2,1,3,0,0,0,0,0
2022-03-11 20:00:00,0,0,0,0,3,4,2,4,1,3,0,2,1,1,2,3,3,4,5,4,3,0,3,0,0,15,11,9,8,9,2,4,7,8,2,0,7,3,0,1,2,0,0,0,0,0,0
2022-03-11 21:00:00,0,0,1,0,0,2,0,0,1,3,0,0,3,0,0,0,2,0,4,3,2,0,1,1,0,11,9,10,7,10,9,10,6,6,9,4,7,5,2,1,0,0,0,0,0,0,0
2022-03-11 22:00:00,0,1,3,0,2,0,1,2,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,2,0,11,10,7,9,8,7,5,4,8,0,7,5,4,0,0,0,0,0,0,0,0,0
2022-03-11 23:00:00,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,4,0,9,7,9,0,10,3,5,4,0,3,3,2,1,0,0,0,0,0,0,0,0,0
2022-03-12 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 05:00:00,0,0,0,0,1,0,2,3,4,4,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 06:00:00,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,3,2,1,0,0,1,0,2,3,0,0,2,0,2,1,0,0,3,1,2,0,1,2,1,0,0,0,0,0
2022-03-12 07:00:00,0,0,0,0,0,1,0,2,2,1,1,2,0,2,4,1,2,5,3,5,1,0,2,1,0,3,3,0,2,2,1,0,4,3,0,1,0,0,1,0,1,0,0,0,0,0,0
2022-03-12 08:00:00,0,1,5,0,0,5,4,5,3,4,1,0,1,3,6,4,3,1,4,3,2,0,1,1,0,3,4,4,4,3,2,0,2,7,4,4,7,1,0,0,2,1,0,0,0,0,0
2022-03-12 09:00:00,0,0,0,0,1,0,0,3,4,5,6,7,8,7,10,12,12,0,6,7,3,2,3,0,3,7,6,7,6,4,2,2,2,1,0,2,1,2,0,0,0,1,0,0,0,0,0
2022-03-12 10:00:00,0,0,1,1,1,1,0,4,5,4,5,9,3,7,0,8,12,14,17,17,4,2,3,2,0,4,4,5,0,5,4,3,3,4,5,5,3,1,1,0,0,1,0,0,0,0,0
2022-03-12 11:00:00,0,0,2,0,0,1,1,4,6,6,3,3,0,3,3,6,4,0,15,14,4,2,1,0,2,5,3,5,6,5,4,0,2,1,0,1,1,0,0,0,0,1,0,0,0,0,0
2022-03-12 12:00:00,0,0,0,0,1,2,2,3,4,7,8,6,4,5,6,5,7,10,12,13,5,3,4,1,3,6,7,6,6,3,5,4,4,5,6,3,5,4,0,2,0,0,0,0,0,0,0
2022-03-12 13:00:00,0,1,0,0,0,2,0,5,6,3,5,2,4,5,2,4,3,2,4,5,1,0,3,0,2,6,9,9,7,6,6,0,6,6,3,5,2,3,3,2,1,0,2,0,0,0,0
2022-03-12 14:00:00,0,0,1,0,2,0,1,5,6,7,8,8,2,0,9,7,4,3,3,4,1,2,2,1,2,6,4,1,0,4,6,5,5,2,7,3,4,3,1,0,2,2,0,0,0,0,0
2022-03-12 15:00:00,0,0,0,0,0,3,4,6,3,7,6,4,5,6,6,2,5,5,0,6,3,2,3,2,4,5,6,6,6,8,0,7,5,0,0,0,4,4,1,1,0,1,0,0,0,0,0
2022-03-12 16:00:00,0,0,1,2,2,2,0,1,0,3,0,2,2,1,4,2,3,5,6,5,3,1,3,4,0,10,9,7,5,6,5,6,5,8,5,15,10,6,1,0,0,0,0,0,0,0,0
2022-03-12 17:00:00,2,0,0,0,2,5,2,7,4,5,0,4,3,3,0,4,4,5,8,9,7,6,2,5,6,13,11,11,8,4,3,2,3,0,3,3,1,2,1,0,0,0,0,0,0,0,0
2022-03-12 18:00:00,0,1,2,0,1,1,2,2,3,4,1,2,3,3,0,5,4,3,1,0,1,2,3,2,4,14,13,11,9,7,6,0,5,4,1,3,0,1,0,0,0,0,0,0,0,0,0
2022-03-12 19:00:00,0,0,4,0,3,2,0,3,7,8,2,1,3,1,1,0,2,1,3,6,3,0,0,1,0,10,8,7,4,5,0,5,3,4,0,6,2,2,2,1,0,1,0,0,0,0,0
2022-03-12 20:00:00,0,0,1,0,2,6,0,1,1,0,0,0,5,3,0,2,4,5,4,1,0,0,0,0,0,8,7,6,1,4,0,1,7,8,1,0,3,2,0,1,0,0,0,0,0,0,0
2022-03-12 21:00:00,0,0,1,0,2,0,0,0,1,2,1,1,0,0,0,3,3,3,2,2,1,1,2,2,1,10,7,5,5,4,1,5,4,5,9,3,6,4,0,0,3,0,0,0,0,0,0
2022-03-12 22:00:00,0,2,0,0,0,0,0,3,4,0,0,3,0,0,0,1,2,1,2,0,1,2,1,1,2,8,7,7,6,7,4,0,6,2,0,5,3,2,1,0,2,1,0,0,0,0,0
2022-03-12 23:00:00,0,1,0,0,1,0,0,0,2,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,6,4,3,0,3,0,3,2,0,3,3,1,0,1,0,0,0,0,0,0,0,0
2022-03-13 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 05:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 06:00:00,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,1,2,2,3,2,0,0,2,0,0,3,2,1,2,0,0,0,1,0,0,0,0,0
2022-03-13 07:00:00,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,2,3,1,0,0,0,0,3,2,2,1,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 08:00:00,0,1,1,0,1,0,0,2,1,4,6,4,3,3,3,4,4,3,4,1,2,1,2,1,3,5,4,5,4,3,2,0,1,0,0,3,2,1,0,0,0,0,0,0,0,0,0
2022-03-13 09:00:00,0,0,0,0,0,1,1,0,2,4,0,2,1,0,5,7,3,4,6,6,3,2,4,7,0,6,9,6,5,5,4,3,0,2,0,2,1,1,2,4,0,0,1,0,0,0,0
2022-03-13 10:00:00,0,1,1,2,5,6,4,5,6,4,5,3,4,3,5,5,3,4,5,6,2,0,0,2,3,6,6,0,5,3,1,3,1,4,4,5,2,1,0,0,0,0,0,0,0,0,0
2022-03-13 11:00:00,0,1,0,0,1,0,2,2,7,3,2,6,5,2,7,0,2,3,4,4,3,0,2,2,2,6,6,6,5,3,1,1,4,0,0,0,1,0,0,2,3,0,2,0,0,0,0
2022-03-13 12:00:00,0,0,1,0,2,2,1,7,0,6,6,2,0,4,0,5,3,2,2,3,2,0,3,5,1,10,11,13,2,14,12,0,8,6,8,7,4,4,3,1,2,0,0,0,0,0,0
2022-03-13 13:00:00,0,0,0,0,3,2,0,3,2,1,3,2,0,1,4,4,5,4,2,6,2,1,2,1,0,5,6,7,0,4,3,0,3,2,1,7,6,1,0,0,0,0,0,0,0,0,0
2022-03-13 14:00:00,0,0,1,0,0,3,3,4,0,4,2,4,0,3,0,0,4,3,3,2,3,0,0,4,3,7,6,4,4,4,0,1,4,4,0,3,1,1,1,0,0,0,0,0,0,0,0
2022-03-13 15:00:00,0,0,1,0,1,2,1,4,0,2,2,0,1,2,0,4,5,5,5,4,1,1,3,2,3,6,5,6,3,3,5,2,0,2,5,3,6,0,3,2,1,0,0,0,0,0,0
2022-03-13 16:00:00,0,0,2,0,3,1,3,4,3,5,4,5,4,0,2,6,7,9,3,8,2,1,1,2,0,4,0,0,0,4,0,1,3,1,1,2,1,0,1,0,0,1,0,0,0,0,0
2022-03-13 17:00:00,0,0,0,0,1,0,0,2,3,2,2,0,1,0,2,0,0,0,2,1,0,0,0,0,1,8,7,5,7,7,6,2,0,6,12,10,6,7,0,0,0,1,0,0,0,0,0
2022-03-13 18:00:00,0,1,0,0,0,4,5,1,3,2,0,2,0,0,0,1,2,0,1,5,1,0,0,0,1,5,3,4,2,4,3,3,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0
2022-03-13 19:00:00,0,0,0,0,0,0,0,0,2,3,1,2,3,1,0,1,4,4,5,4,3,2,0,0,0,6,3,6,5,2,1,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0
2022-03-13 20:00:00,0,0,2,0,0,0,0,2,0,1,0,0,0,0,0,2,2,3,2,2,1,0,0,0,0,3,2,0,3,3,1,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0
2022-03-13 21:00:00,0,0,1,0,4,0,0,4,1,2,1,2,1,2,0,0,0,3,0,1,2,0,0,0,0,10,7,6,4,5,0,2,0,2,3,5,2,1,1,0,0,0,0,0,0,0,0
2022-03-13 22:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,1,1,2,1,0,0,2,1,8,5,0,4,4,0,3,3,5,0,3,4,2,1,1,0,0,0,0,0,0,0
2022-03-13 23:00:00,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,7,2,0,0,2,0,1,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 05:00:00,0,0,0,0,0,0,0,2,3,0,0,0,3,0,1,4,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 06:00:00,0,0,0,0,0,1,0,1,2,1,2,2,2,1,4,3,4,4,9,9,2,1,2,1,1,0,3,4,5,2,0,1,0,0,1,2,1,4,4,3,4,3,1,0,0,0,0
2022-03-14 07:00:00,0,9,24,0,23,5,1,5,4,6,5,8,8,14,20,25,33,43,54,55,19,8,1,0,1,7,9,6,12,19,24,29,33,36,41,43,42,40,36,13,1,5,3,0,0,0,0
2022-03-14 08:00:00,0,18,4,0,2,16,2,4,4,3,5,5,6,7,13,16,18,20,30,38,3,2,4,4,3,10,7,5,3,4,5,6,5,7,9,10,8,3,4,3,3,0,2,0,0,0,0
2022-03-14 09:00:00,0,0,3,4,5,4,3,1,6,4,7,5,3,5,7,8,7,4,9,7,2,3,1,1,2,6,7,6,5,4,3,1,3,3,4,3,5,4,1,0,0,0,0,3,1,0,0
2022-03-14 10:00:00,0,0,1,0,1,2,1,2,4,3,4,3,2,2,0,3,1,6,7,5,1,1,2,2,3,5,4,2,7,6,3,3,3,4,0,6,2,2,2,0,1,1,0,0,0,0,0
2022-03-14 11:00:00,0,0,0,0,0,0,0,2,3,2,0,2,0,0,0,6,4,0,3,3,1,0,1,1,0,3,3,2,2,6,5,0,1,5,3,4,2,2,1,1,0,0,0,0,0,0,0
2022-03-14 12:00:00,0,0,1,0,3,1,0,0,4,3,4,4,4,6,8,4,9,8,6,6,1,0,2,3,3,5,7,0,2,8,7,5,6,3,2,2,4,1,0,3,2,1,0,0,0,0,0
2022-03-14 13:00:00,0,0,1,2,0,1,3,5,6,7,5,8,9,7,8,8,9,7,7,7,2,1,3,2,3,8,6,5,4,4,4,2,1,5,5,4,4,2,1,0,2,0,0,0,0,0,0
2022-03-14 14:00:00,0,1,0,0,1,3,7,10,5,10,9,4,8,5,6,3,6,4,5,5,1,0,1,2,1,7,5,6,7,6,4,3,5,4,4,3,2,1,0,20,24,23,22,17,0,0,0
2022-03-14 15:00:00,0,1,1,0,0,2,3,6,4,5,0,9,6,5,4,2,5,0,4,5,3,0,0,1,2,6,5,6,3,5,6,6,5,7,6,4,2,1,0,5,6,5,4,0,4,0,0
2022-03-14 16:00:00,0,0,2,0,7,11,13,16,7,16,16,13,11,9,7,4,5,6,5,4,3,17,18,28,29,28,27,29,29,26,23,19,18,17,7,10,8,3,1,0,11,10,8,2,1,0,0
2022-03-14 17:00:00,0,0,3,0,4,3,4,6,4,8,7,8,7,6,7,6,7,0,6,3,2,1,1,3,2,18,14,10,12,11,12,10,8,0,7,7,3,3,5,4,0,0,2,0,0,0,0
2022-03-14 18:00:00,0,1,0,0,2,0,2,3,4,7,8,7,6,4,0,3,7,8,4,7,4,2,2,0,3,20,17,12,11,12,11,9,9,1,7,6,2,1,0,1,3,0,1,1,0,0,0
2022-03-14 19:00:00,0,1,3,2,2,1,2,2,0,3,2,1,1,1,0,3,3,1,1,2,3,4,3,0,2,30,23,17,16,14,13,12,7,8,7,8,7,3,2,0,0,3,2,0,0,0,0
2022-03-14 20:00:00,0,0,2,0,0,0,0,2,0,4,2,1,0,3,0,2,0,2,0,0,0,1,2,2,2,17,17,12,10,8,9,8,6,4,4,4,3,2,4,3,3,4,3,0,0,0,0
2022-03-14 21:00:00,0,0,1,0,0,2,1,1,0,1,0,0,1,0,2,1,2,2,1,3,1,0,0,1,0,10,9,7,0,6,0,7,5,4,4,3,3,0,0,1,3,0,0,2,1,0,0
2022-03-14 22:00:00,0,0,1,1,0,0,0,0,1,2,1,1,0,0,0,3,4,0,3,0,1,0,1,0,0,4,0,8,7,8,8,0,6,7,1,3,4,2,0,0,0,0,0,0,0,0,0
2022-03-14 23:00:00,0,0,1,0,0,1,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,3,0,10,6,4,3,2,0,3,3,2,1,1,1,2,0,0,0,0,0,0,0,0,0
2022-03-15 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 05:00:00,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,2,0,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 06:00:00,0,0,4,0,0,4,1,2,1,2,2,4,5,0,7,4,7,8,11,11,1,0,0,0,0,4,2,1,2,0,0,1,0,0,0,2,1,3,3,2,4,5,4,1,0,0,0
2022-03-15 07:00:00,0,10,26,0,26,3,1,7,4,8,8,9,8,15,21,29,34,37,46,46,23,11,1,1,2,8,9,8,8,11,15,19,23,16,28,31,31,30,26,8,0,3,2,0,0,0,0
2022-03-15 08:00:00,0,2,5,1,3,2,0,4,3,5,4,6,6,8,11,17,13,21,35,37,3,1,3,4,2,24,26,22,17,11,6,7,6,0,8,6,5,4,4,2,3,5,0,4,2,0,0
2022-03-15 09:00:00,0,2,1,3,4,4,5,4,5,4,3,4,5,5,5,5,4,7,9,8,2,1,2,2,3,6,8,9,7,5,4,1,2,2,1,1,1,4,4,2,3,2,0,1,0,0,0
2022-03-15 10:00:00,0,0,1,0,3,0,0,1,5,4,3,0,0,1,4,4,6,5,6,7,2,1,2,1,2,5,5,8,7,4,5,5,4,4,3,3,2,2,2,1,0,0,1,0,0,0,0
2022-03-15 11:00:00,2,0,1,0,1,3,3,3,1,4,1,2,1,2,1,2,3,3,3,5,4,0,1,0,0,4,6,6,5,5,0,0,1,0,0,0,4,1,3,2,0,0,1,0,0,0,0
2022-03-15 12:00:00,0,0,1,2,1,0,1,4,2,5,4,4,5,0,0,4,5,4,7,6,2,1,3,2,4,7,6,6,5,5,3,4,3,2,0,4,3,1,0,0,0,0,0,0,0,0,0
2022-03-15 13:00:00,0,1,1,0,1,0,2,3,2,7,1,2,3,0,5,7,9,7,8,8,1,0,1,3,2,5,2,0,2,4,2,0,2,5,3,0,2,1,2,0,1,3,0,0,0,0,0
