Unnamed: 0,1_신자초등학교앞,2_제일은행사거리,3_자양우성아파트앞,4_자양고교앞,5_신양초등학교앞,6_뚝도변전소앞,7_광진문화예술회관,8_건대입구(가상),9_건대입구역사거리.건대병원,10_어린이대공원역.화양천주교회,11_화양리,12_화양사거리,13_성동세무서,14_제인병원,15_성수2가3동주민센터,16_리버하우스,17_상원,18_한양대정문앞,19_서울숲삼부아파트,20_왕십리역,21_성동구청,22_도선사거리,23_마장축산물시장,24_동대문구청.용두역3번출구,25_동대문구청.용신동주민센터,26_경동시장앞,27_제기동한신아파트,28_제기시장,29_고려대학교앞,30_고려대역.고대앞삼거리,31_홍파초등학교,32_경동시장,33_경동시장사거리,34_동대문구청.용신동주민센터,35_마장축산물시장,36_도선사거리,37_성동구청,38_왕십리역,39_행당1동주민센터.성동소방서,40_한양대정문,41_상원,42_리버하우스,43_성수2가3동주민센터,44_성동세무서앞,45_우리은행화양동지점,46_화양리,47_어린이대공원역.화양천주교회,48_서울화양초등학교,49_건대입구역사거리.건대병원,50_건대로데오거리입구,51_대동아파트앞,52_신양초등학교앞,53_자양고교앞,54_자양우성아파트앞,55_신자초등학교앞
2022-03-05 04:00:00,0,2,0,1,2,0,0,0,3,2,4,3,2,4,0,4,4,6,0,0,11,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-05 05:00:00,2,3,3,4,3,4,3,6,3,2,5,6,4,5,0,5,0,6,2,4,7,9,8,7,6,3,2,3,2,4,6,1,4,6,6,7,4,5,6,0,3,0,5,4,4,0,2,2,0,1,0,0,0,0,0
2022-03-05 06:00:00,2,5,4,6,4,5,3,2,0,2,1,4,7,8,9,0,1,7,5,3,4,3,2,0,3,1,0,0,2,3,3,1,3,5,1,5,1,0,2,3,2,6,2,4,3,3,3,2,2,3,0,2,1,0,0
2022-03-05 07:00:00,4,6,8,5,0,0,4,3,4,0,6,8,10,6,11,4,10,8,8,8,7,2,5,3,2,0,1,2,2,1,4,3,3,3,4,0,2,1,5,4,4,3,2,1,1,2,0,0,1,1,0,0,0,0,0
2022-03-05 08:00:00,4,6,11,9,13,12,8,3,8,1,5,8,10,9,10,6,10,5,6,6,5,5,3,6,2,3,2,0,1,4,4,6,6,8,8,7,8,9,10,10,11,5,10,3,5,10,8,7,7,3,0,0,2,1,0
2022-03-05 09:00:00,4,5,6,7,8,6,4,3,4,5,7,7,10,11,0,11,9,10,7,8,9,8,6,5,6,6,4,3,3,5,8,8,10,12,12,11,10,6,5,11,6,10,10,7,5,5,6,3,5,9,8,5,3,1,0
2022-03-05 10:00:00,3,5,7,8,7,7,10,8,9,11,10,12,14,11,10,12,8,10,10,11,12,9,9,8,7,6,3,5,3,4,5,5,5,8,11,10,8,7,5,9,10,6,8,7,6,7,7,5,4,5,4,3,3,2,0
2022-03-05 11:00:00,5,11,15,15,17,18,11,9,11,8,12,13,16,17,12,16,17,18,17,18,18,18,17,14,7,6,5,3,4,8,7,18,15,18,16,17,10,16,14,14,13,12,13,16,16,16,15,13,9,9,0,8,6,4,0
2022-03-05 12:00:00,9,8,13,18,19,20,16,15,12,13,14,14,15,15,14,0,13,14,18,17,16,16,14,12,11,13,11,3,2,4,5,13,22,22,24,24,29,31,29,32,30,29,9,25,23,23,22,18,14,19,18,12,8,6,0
2022-03-05 13:00:00,9,10,12,11,12,12,13,4,12,9,12,13,16,19,16,18,17,15,14,14,14,7,13,10,9,4,6,7,4,9,6,12,14,17,18,17,18,18,18,19,17,12,8,7,10,9,9,7,4,15,2,14,11,8,0
2022-03-05 14:00:00,5,7,7,8,4,9,12,11,11,10,12,10,13,16,11,12,14,17,13,10,9,7,10,9,7,4,3,3,4,5,5,13,16,17,17,16,17,20,11,21,17,16,17,15,11,11,11,8,6,12,11,9,6,4,0
2022-03-05 15:00:00,5,8,9,11,13,15,18,5,20,21,15,14,14,15,14,7,13,16,14,13,14,13,12,9,8,6,5,4,5,7,8,12,14,17,19,21,22,21,25,23,12,10,9,22,24,22,20,19,14,12,11,13,10,9,0
2022-03-05 16:00:00,6,11,12,16,17,16,15,12,19,13,16,14,11,9,13,14,13,11,9,9,8,10,10,7,5,6,5,6,6,12,11,13,15,23,22,24,21,22,22,23,23,24,23,19,17,21,23,21,9,11,9,9,7,6,0
2022-03-05 17:00:00,4,5,10,11,4,3,10,9,8,5,7,7,14,14,15,18,15,17,18,16,16,6,16,16,12,9,7,5,2,7,8,8,15,17,17,16,18,22,25,29,27,26,26,28,27,24,20,18,12,18,17,16,11,5,0
2022-03-05 18:00:00,6,10,6,8,7,9,11,9,16,14,12,7,6,7,6,0,14,13,12,11,14,16,16,10,9,6,4,0,4,4,5,7,8,12,14,12,10,13,12,13,12,11,7,13,12,10,9,8,7,13,4,13,10,6,0
2022-03-05 19:00:00,1,4,0,8,0,2,7,1,8,7,7,8,9,7,4,5,3,8,9,8,10,3,7,6,5,6,4,3,4,3,5,7,9,3,9,8,5,7,8,9,8,0,13,7,14,15,16,15,9,19,18,16,15,2,0
2022-03-05 20:00:00,0,3,4,0,5,4,6,0,9,10,10,8,11,10,0,8,11,10,10,8,6,5,3,3,0,3,2,0,1,2,0,2,3,4,6,4,5,6,4,9,10,9,12,10,12,7,9,7,4,9,3,1,14,7,0
2022-03-05 21:00:00,3,4,3,5,4,0,3,0,6,8,8,7,8,7,5,6,4,8,0,8,6,5,4,9,3,8,6,6,6,2,7,4,0,5,5,6,7,8,7,9,11,12,13,9,7,5,3,2,3,5,1,3,4,3,0
2022-03-05 22:00:00,1,2,1,0,0,2,3,0,9,8,7,6,8,5,7,9,3,9,10,7,9,8,7,9,6,8,6,5,2,2,3,4,5,8,8,9,11,10,6,10,6,9,0,6,8,7,2,6,3,9,5,10,8,1,0
2022-03-05 23:00:00,0,0,0,0,0,1,2,0,11,10,12,11,9,10,3,0,10,6,6,10,7,9,8,8,0,9,4,3,2,1,2,3,5,7,8,6,10,6,9,9,0,0,9,8,8,7,6,5,6,9,7,8,6,5,0
2022-03-06 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 04:00:00,1,0,0,0,0,2,1,0,2,0,1,1,0,0,0,0,2,1,2,0,0,3,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 05:00:00,1,4,2,0,1,3,2,3,3,0,0,4,3,3,0,2,2,1,3,4,3,1,3,4,2,3,2,0,1,1,3,0,2,4,5,5,4,3,6,1,8,0,2,6,4,3,0,2,0,1,1,0,0,0,0
2022-03-06 06:00:00,3,4,5,5,0,8,5,4,3,2,2,1,2,3,5,6,5,4,0,3,0,2,0,0,2,0,1,0,3,1,2,0,0,0,3,4,0,0,4,2,3,3,2,1,0,2,0,1,0,0,1,0,0,0,0
2022-03-06 07:00:00,1,2,0,3,1,0,3,0,1,0,2,2,2,2,0,3,1,2,2,0,1,2,0,0,0,0,0,0,2,0,1,4,3,3,4,4,2,0,0,2,1,4,3,2,3,0,0,0,0,1,0,0,0,0,0
2022-03-06 08:00:00,2,5,6,3,4,7,4,6,0,0,3,5,7,4,5,0,4,7,0,2,3,7,7,5,3,2,0,0,1,1,2,3,2,1,2,3,2,3,2,4,0,3,4,2,4,0,3,3,2,3,2,1,0,0,0
2022-03-06 09:00:00,2,4,5,4,5,3,5,4,5,7,8,2,10,11,13,12,11,10,8,7,5,4,4,2,0,3,3,2,3,2,5,6,5,7,7,6,8,7,7,5,6,6,6,5,4,2,3,0,1,3,1,1,2,1,0
2022-03-06 10:00:00,3,6,8,6,9,7,6,5,6,8,8,10,11,11,12,15,9,11,10,11,11,10,9,6,4,2,2,3,4,6,7,8,6,9,12,10,12,15,12,13,14,6,13,11,12,13,7,4,5,5,3,3,1,1,0
2022-03-06 11:00:00,3,4,7,7,9,8,7,2,7,8,10,12,14,11,11,10,10,8,7,6,7,5,6,7,4,7,6,8,7,3,1,7,8,8,10,9,11,12,0,10,11,10,11,10,13,12,9,2,5,4,2,3,0,2,0
2022-03-06 12:00:00,4,7,8,8,7,8,6,5,9,8,9,12,14,15,14,15,16,14,10,10,10,11,10,10,10,11,8,4,4,3,4,7,9,6,8,10,14,15,15,14,12,10,12,11,9,9,8,7,4,5,0,3,2,0,0
2022-03-06 13:00:00,2,3,6,7,0,6,8,5,10,9,8,9,9,10,12,12,13,10,10,13,15,7,12,7,7,6,5,6,7,4,10,11,11,13,17,19,20,20,21,20,12,10,15,11,11,10,10,9,3,6,5,2,4,2,0
2022-03-06 14:00:00,4,5,9,10,11,13,10,9,9,7,7,8,9,6,11,0,13,10,9,7,11,10,7,7,5,1,0,2,2,1,3,6,9,13,10,7,12,14,11,14,9,13,15,14,10,11,11,12,9,9,6,6,4,3,0
2022-03-06 15:00:00,3,2,5,2,3,4,5,3,7,6,11,15,20,7,19,0,22,20,19,17,19,18,17,15,9,7,6,2,4,3,3,6,10,8,12,10,13,8,13,14,16,12,18,19,9,9,10,12,11,15,0,12,8,4,0
2022-03-06 16:00:00,5,7,0,0,6,0,4,1,5,4,6,6,10,11,11,10,9,10,8,3,9,8,7,5,4,6,4,5,5,7,8,9,6,11,12,12,14,13,13,10,12,9,14,11,13,12,12,7,7,12,2,6,4,3,0
2022-03-06 17:00:00,4,8,9,3,0,9,7,6,10,8,7,9,13,8,14,5,12,7,13,10,0,0,6,9,7,6,5,3,2,4,5,6,9,10,11,9,10,8,8,9,8,6,10,13,16,12,13,11,4,9,4,6,3,2,0
2022-03-06 18:00:00,2,3,2,5,0,5,6,5,7,6,7,7,8,0,8,9,11,11,11,10,11,7,10,8,8,7,4,5,3,5,6,6,11,10,11,13,11,12,13,14,12,0,14,13,10,11,13,10,9,15,0,13,11,7,0
2022-03-06 19:00:00,2,3,4,5,0,6,5,4,7,9,7,7,6,0,0,0,3,5,4,4,6,1,5,4,5,5,4,3,1,3,5,0,1,2,6,4,4,6,9,6,4,4,12,11,5,6,5,0,3,9,0,5,8,2,0
2022-03-06 20:00:00,0,0,0,2,0,0,1,0,4,0,7,5,4,6,0,7,8,6,5,7,6,6,3,2,5,3,0,2,2,1,0,2,3,3,4,0,5,5,5,7,8,8,10,9,5,6,5,2,5,4,0,3,7,5,0
2022-03-06 21:00:00,0,3,0,2,0,1,2,0,7,6,3,2,7,9,7,6,0,8,5,7,6,0,5,6,5,5,3,2,1,2,1,0,1,2,3,2,4,7,9,9,8,4,3,7,6,8,9,3,8,9,8,9,6,5,0
2022-03-06 22:00:00,3,4,0,0,0,4,5,0,8,9,8,8,9,1,0,0,8,6,8,0,6,0,7,6,4,0,4,5,3,5,7,6,0,2,4,0,5,8,11,12,13,13,12,10,5,4,3,0,2,7,5,0,2,1,0
2022-03-06 23:00:00,0,1,4,0,0,7,2,0,10,11,4,5,2,0,0,0,4,3,7,4,6,0,6,5,3,2,4,4,2,3,1,4,6,5,0,5,4,7,6,12,10,10,8,8,6,4,3,0,2,2,0,0,1,1,0
2022-03-07 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 04:00:00,3,5,1,3,0,4,0,3,0,0,2,3,6,8,0,7,8,9,8,5,11,11,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 05:00:00,3,7,6,5,6,3,4,3,2,0,3,4,6,4,5,0,4,5,3,6,4,6,6,6,3,4,1,2,2,4,5,4,5,5,9,6,5,13,3,12,7,6,10,6,3,2,2,1,1,2,0,0,1,0,0
2022-03-07 06:00:00,5,7,8,11,0,10,5,4,2,5,7,9,10,9,10,0,9,8,7,6,4,2,3,2,3,2,1,1,2,5,6,5,6,4,4,5,6,7,10,13,10,9,7,3,5,4,5,3,0,5,0,3,3,0,0
2022-03-07 07:00:00,8,9,20,25,29,25,16,7,21,9,16,15,23,12,24,23,20,10,7,6,9,7,6,4,2,1,3,4,9,14,16,17,20,21,17,19,20,16,16,19,17,13,12,6,6,9,8,7,5,6,4,4,2,1,0
2022-03-07 08:00:00,12,19,24,29,31,27,15,14,20,22,24,24,35,37,38,39,38,20,17,13,12,10,5,8,4,3,3,7,10,14,17,18,18,21,25,29,31,38,35,46,46,42,32,13,10,12,13,9,4,10,3,9,6,2,0
2022-03-07 09:00:00,4,7,12,13,15,13,12,10,15,16,21,17,19,20,21,18,14,9,9,6,10,9,9,9,5,3,3,4,5,9,8,10,13,12,14,11,13,16,13,15,13,12,14,10,6,8,8,7,3,4,5,4,3,2,0
2022-03-07 10:00:00,5,2,6,7,8,8,9,5,10,9,10,8,11,11,12,13,11,9,10,11,11,9,8,6,5,3,4,2,1,3,5,6,7,9,12,12,10,11,10,10,9,7,11,9,5,6,4,4,3,5,4,0,0,4,0
2022-03-07 11:00:00,1,3,8,5,10,6,8,6,9,8,11,10,12,9,0,13,14,14,0,13,12,11,10,12,7,6,4,4,3,7,7,10,8,7,7,9,12,11,8,7,8,4,8,6,8,10,9,7,4,5,4,1,4,3,0
2022-03-07 12:00:00,6,8,4,5,6,9,5,1,9,10,11,9,9,10,5,9,11,11,12,14,11,11,10,6,5,4,5,2,5,8,7,9,8,9,13,12,12,13,10,14,13,13,12,11,9,6,8,6,7,6,5,4,3,2,0
2022-03-07 13:00:00,3,6,9,10,11,10,7,4,5,6,7,7,11,9,10,12,13,12,11,10,11,9,8,7,5,6,6,3,3,3,5,9,8,6,9,8,14,15,18,21,17,17,11,12,11,11,10,9,5,6,3,5,2,2,0
2022-03-07 14:00:00,3,4,5,7,6,7,7,6,9,8,7,8,13,13,13,12,11,9,9,9,10,10,11,9,6,4,2,3,2,3,5,8,11,12,13,12,13,12,13,12,13,7,15,12,10,7,7,6,3,5,3,3,2,2,0
2022-03-07 15:00:00,4,4,6,8,11,12,9,3,9,7,9,9,10,9,11,11,13,14,15,10,11,10,11,11,5,3,3,3,5,8,5,18,21,18,20,15,22,11,22,19,18,18,20,17,13,10,9,8,5,9,8,9,8,5,0
2022-03-07 16:00:00,6,5,9,10,11,0,10,7,12,13,8,10,16,15,0,15,12,17,20,20,18,16,12,9,7,8,8,4,5,5,4,8,12,15,15,14,10,16,18,23,24,22,17,14,16,16,16,15,12,10,8,7,4,2,0
2022-03-07 17:00:00,2,5,9,10,4,3,9,8,11,9,14,12,25,25,26,25,23,20,18,16,15,14,12,12,9,8,6,3,8,9,12,11,14,16,19,18,17,18,21,27,23,22,24,22,24,20,15,14,11,14,13,12,10,7,0
2022-03-07 18:00:00,3,6,7,9,6,11,10,8,9,8,10,14,36,37,40,41,42,36,26,26,23,16,24,18,17,17,11,6,4,6,7,9,10,18,22,21,18,18,19,22,21,27,32,31,47,42,24,19,13,23,22,21,14,12,0
2022-03-07 19:00:00,3,7,5,6,7,6,7,4,16,12,9,7,13,15,13,17,15,15,13,12,12,10,9,8,6,7,10,8,5,5,6,8,11,11,14,12,11,7,10,12,12,16,20,23,20,17,10,9,6,13,12,12,8,6,0
2022-03-07 20:00:00,1,2,0,4,0,3,5,4,9,7,9,9,6,5,8,5,6,12,8,10,12,10,9,7,6,6,5,5,4,5,2,2,6,7,7,7,5,6,7,11,12,6,12,10,14,10,4,4,3,13,12,12,8,7,0
2022-03-07 21:00:00,0,4,2,2,5,1,5,0,9,8,6,6,9,11,12,7,11,9,8,8,9,6,11,7,6,1,2,0,3,4,4,5,6,0,5,6,8,11,9,7,7,10,9,11,11,10,7,4,4,11,5,10,8,5,0
2022-03-07 22:00:00,2,3,0,5,0,7,1,5,7,6,7,7,10,9,4,6,10,9,11,10,8,4,5,3,3,4,3,2,3,4,2,0,5,4,6,5,9,11,12,14,15,8,14,17,13,9,6,7,6,18,0,16,11,5,0
2022-03-07 23:00:00,1,3,0,4,1,0,5,4,8,7,3,7,8,4,3,9,8,9,2,8,9,8,6,6,5,0,2,4,6,4,4,2,5,6,3,5,2,5,5,8,10,0,10,8,7,5,7,5,0,8,3,7,5,4,0
2022-03-08 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 04:00:00,3,1,0,0,1,4,0,3,5,0,4,7,11,14,0,13,14,14,11,0,11,14,12,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 05:00:00,5,6,7,3,9,8,5,3,4,0,4,5,7,5,3,1,4,8,7,4,6,4,5,3,2,4,2,3,3,3,5,6,6,9,10,9,9,12,10,9,5,2,7,4,4,2,1,2,0,2,1,0,0,0,0
2022-03-08 06:00:00,6,8,6,6,0,0,5,4,6,7,6,6,7,3,10,11,9,8,3,7,6,4,3,0,3,2,1,2,4,7,10,7,8,9,8,7,6,9,9,12,7,11,9,4,4,6,1,7,5,2,0,1,0,0,0
2022-03-08 07:00:00,6,12,14,16,18,17,13,12,7,9,12,15,23,21,18,18,19,12,10,8,7,5,6,3,4,5,3,2,4,10,9,11,12,13,14,13,12,16,18,20,14,18,16,6,6,7,7,2,1,5,4,3,1,0,0
2022-03-08 08:00:00,15,21,28,31,33,32,20,11,24,25,43,45,31,30,30,29,29,16,17,13,14,13,8,7,6,5,6,9,10,16,20,22,24,28,29,34,34,34,35,39,39,36,30,18,7,9,7,7,4,5,4,4,3,2,0
2022-03-08 09:00:00,4,12,16,19,21,20,16,9,20,18,18,19,20,19,17,15,16,12,10,10,7,7,7,8,7,6,4,6,7,7,11,12,13,16,15,15,18,19,21,25,24,22,19,14,3,4,4,5,3,2,1,0,0,0,0
2022-03-08 10:00:00,2,6,11,13,4,11,9,7,7,5,8,8,9,10,10,11,6,10,11,8,6,7,9,6,3,3,1,4,6,8,10,11,11,11,12,7,12,21,20,21,17,7,16,14,9,6,5,5,2,5,2,4,3,2,0
2022-03-08 11:00:00,3,8,9,14,16,15,9,4,13,12,13,13,17,16,11,17,15,16,9,12,10,8,10,9,8,3,2,3,2,4,5,8,9,5,9,8,9,10,8,12,4,7,8,5,5,6,7,5,5,12,11,10,6,4,0
2022-03-08 12:00:00,4,6,8,10,13,13,10,9,8,4,10,13,14,12,13,14,15,16,17,15,16,13,12,10,8,4,2,3,11,13,4,19,20,20,23,14,24,23,19,18,16,13,14,9,9,9,8,7,6,7,2,6,2,1,0
2022-03-08 13:00:00,5,6,4,6,8,7,7,4,9,13,18,18,19,16,11,16,10,17,17,7,15,13,12,12,11,4,3,5,2,4,0,9,9,11,11,12,15,13,13,17,16,15,13,16,9,8,7,9,7,5,3,2,1,0,0
2022-03-08 14:00:00,2,4,4,4,5,5,6,3,6,8,10,12,15,14,11,12,15,17,16,14,17,16,14,11,10,8,4,5,3,4,5,10,11,12,15,16,20,20,18,21,21,5,8,14,7,8,8,6,5,6,4,3,2,3,0
2022-03-08 15:00:00,2,2,4,8,6,6,10,9,12,10,10,11,18,15,19,12,17,17,16,12,14,12,16,13,11,6,4,3,4,4,5,7,9,10,14,13,12,18,18,23,24,19,21,17,10,10,8,6,6,9,8,5,4,3,0
2022-03-08 16:00:00,4,5,6,7,8,10,8,7,10,11,13,15,17,17,18,16,17,16,15,14,13,11,9,10,10,9,6,4,7,6,6,13,17,15,17,12,16,17,17,22,21,19,20,16,11,13,14,6,12,14,13,10,9,6,0
2022-03-08 17:00:00,4,6,8,9,10,9,8,7,10,10,10,9,21,25,23,25,24,20,20,19,19,17,18,14,12,10,6,5,6,7,11,9,12,14,17,15,20,25,23,24,24,23,20,19,22,23,16,14,13,19,18,13,12,8,0
2022-03-08 18:00:00,4,11,9,8,12,11,8,7,11,8,10,11,34,37,43,47,48,29,26,24,24,23,20,15,13,16,13,13,11,12,8,14,17,20,20,20,18,18,10,22,21,22,25,26,37,32,18,16,11,14,13,13,11,7,0
2022-03-08 19:00:00,4,5,6,9,4,4,7,6,9,9,9,9,22,12,13,22,20,21,18,16,14,12,11,12,11,10,6,7,3,3,5,3,5,7,9,8,10,10,16,19,21,23,21,22,20,19,17,15,7,29,27,24,17,10,0
2022-03-08 20:00:00,3,5,0,0,5,0,0,2,8,7,7,6,10,11,10,10,8,13,13,9,8,7,8,9,9,8,7,6,2,2,3,4,5,5,6,8,9,11,9,11,12,10,13,11,15,11,10,9,5,7,6,8,5,4,0
2022-03-08 21:00:00,2,4,4,5,4,0,0,2,6,6,6,6,8,10,11,12,12,13,12,12,13,11,7,9,8,5,6,3,3,3,4,1,1,3,5,0,7,7,4,8,9,8,8,6,8,6,5,0,7,10,9,8,6,4,0
2022-03-08 22:00:00,2,0,3,2,3,3,5,0,7,8,9,9,11,11,12,12,14,15,14,13,12,11,9,9,8,7,6,5,4,3,0,0,5,7,9,4,10,9,4,12,8,8,9,10,8,7,3,3,4,9,0,7,3,2,0
2022-03-08 23:00:00,1,0,0,0,0,4,1,3,5,6,7,5,4,4,0,6,3,7,2,3,7,9,7,7,6,5,1,1,2,4,4,4,7,2,8,4,9,8,9,9,6,10,11,9,7,9,3,2,4,17,16,15,13,8,0
2022-03-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 04:00:00,2,4,0,2,4,3,4,0,5,0,0,6,8,9,0,0,0,0,0,8,10,8,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 05:00:00,2,3,2,0,2,1,2,1,3,0,3,6,7,7,6,6,4,4,3,5,0,3,3,4,4,4,3,2,3,3,4,2,2,0,5,3,4,7,5,3,2,0,4,3,4,5,1,0,1,2,0,0,0,0,0
2022-03-09 06:00:00,2,1,1,3,4,4,3,2,1,0,5,5,5,5,7,5,6,5,1,4,2,3,0,5,1,3,2,1,1,2,4,0,4,3,4,0,5,6,7,9,3,7,6,2,3,4,3,3,2,4,0,3,2,2,0
2022-03-09 07:00:00,5,3,6,1,2,5,4,3,3,0,5,7,8,7,3,7,6,6,5,4,6,4,3,4,3,2,1,1,2,5,0,3,4,4,3,0,5,5,0,5,1,4,3,3,1,2,2,1,0,2,0,1,2,0,0
2022-03-09 08:00:00,5,7,10,11,12,11,5,3,4,0,7,8,7,7,7,8,6,7,2,5,4,2,3,2,2,1,1,1,1,3,6,7,1,8,5,9,6,6,6,7,6,0,6,4,6,4,3,3,2,4,0,3,3,1,0
2022-03-09 09:00:00,4,7,9,10,7,5,10,9,8,7,6,8,11,7,12,11,6,9,7,6,5,5,4,5,2,2,0,2,3,0,4,9,6,11,11,12,9,12,10,14,0,13,12,12,3,5,4,4,3,3,0,4,3,0,0
2022-03-09 10:00:00,4,6,9,5,6,6,4,2,4,4,7,7,10,11,7,14,12,13,12,9,10,4,7,5,2,2,0,4,4,8,9,10,9,7,7,11,9,7,5,10,8,9,8,7,6,7,4,4,3,5,4,2,1,0,0
2022-03-09 11:00:00,6,10,11,7,12,14,9,8,11,12,13,12,16,5,13,16,16,13,15,14,8,15,13,9,6,4,3,6,5,7,6,9,0,11,12,13,15,14,13,12,14,12,14,12,7,8,7,5,5,7,5,0,0,0,0
2022-03-09 12:00:00,1,6,8,11,10,10,13,11,11,8,10,14,17,20,18,8,17,12,11,10,11,12,11,10,6,3,2,2,3,5,6,15,17,6,11,12,8,9,11,14,13,12,16,11,8,9,12,10,5,7,6,3,2,2,0
2022-03-09 13:00:00,6,7,8,14,17,17,11,10,16,14,16,17,20,22,20,18,21,18,19,15,14,10,10,9,8,7,3,4,1,4,7,11,14,12,11,13,18,18,15,18,14,15,19,18,20,16,13,12,9,11,10,7,1,3,1
2022-03-09 14:00:00,7,9,11,11,12,11,16,15,18,13,15,14,11,12,11,13,12,11,12,10,11,12,13,11,7,5,2,2,3,4,6,13,18,19,18,17,18,19,13,20,20,17,13,15,13,14,19,9,11,10,9,5,0,3,0
2022-03-09 15:00:00,4,5,4,9,6,10,7,0,9,7,10,15,17,18,17,7,15,12,11,12,13,7,12,10,5,2,3,2,4,6,5,12,15,13,16,18,16,15,14,18,17,16,16,16,10,13,12,6,10,10,4,6,5,3,0
2022-03-09 16:00:00,6,5,7,8,6,9,8,7,10,10,14,17,19,19,20,9,19,16,15,12,15,13,10,10,8,8,7,5,4,5,5,11,15,16,13,16,15,14,13,12,13,14,10,12,14,15,13,11,9,10,6,8,5,0,0
