Unnamed: 0,1_수유중학교혜화여고,2_서울정인학교,3_구세군강북종합사회복지관입구,4_미양중고등학교.팔팔·미송경로당,5_삼각산동SK아파트북한산시티미양초등학교,6_삼각산119안전센터,7_강북구보건소삼각산분소,8_삼각산동삼각산아이원아파트정문,9_삼각산동삼각산아이원아파트후문,10_삼각산고.래미안트리베라,11_미아초교,12_길음동동부아파트,13_길음역,14_성북우체국현대백화점,15_미아사거리역.롯데백화점,16_삼양동사거리입구,17_성암국제무역고등학교,18_삼양동사거리,19_삼양동사거리,20_송천초등학교.미아뉴타운입구,21_삼각산고.래미안트리베라,22_삼각산동삼각산아이원아파트후문,23_삼각산동삼각산아이원아파트정문,24_강북구보건소삼각산분소,25_삼각산119안전센터,26_삼양동벽산라이브파크미양초등학교,27_미양중고등학교.팔팔·미송경로당,28_구세군강북종합사회복지관입구,29_우광타운,30_혜화여고
2022-03-12 21:00:00,0,0,0,1,1,1,2,1,0,0,0,0,2,2,9,2,1,10,4,3,4,6,0,5,6,9,8,5,3,0
2022-03-12 22:00:00,1,0,0,1,5,7,8,4,2,1,0,0,3,4,8,5,0,2,7,0,10,7,2,1,0,0,0,0,0,0
2022-03-12 23:00:00,1,0,0,0,1,0,0,0,0,1,0,0,0,0,25,23,23,23,22,11,19,14,6,3,1,4,2,0,0,0
2022-03-13 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 05:00:00,0,0,0,0,0,0,0,0,4,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 06:00:00,0,0,0,2,0,1,1,2,4,3,0,3,2,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2022-03-13 07:00:00,0,0,0,0,1,0,0,2,3,4,0,0,0,0,1,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0
2022-03-13 08:00:00,0,1,3,2,1,0,1,3,7,0,8,7,3,0,4,0,3,1,0,0,0,5,1,2,0,1,0,0,0,0
2022-03-13 09:00:00,1,2,1,1,0,0,3,4,7,8,8,0,2,1,5,0,4,0,1,0,0,2,1,1,0,0,0,0,0,0
2022-03-13 10:00:00,1,2,2,4,3,1,3,6,10,12,11,10,3,2,5,1,4,0,3,0,1,0,0,0,0,1,0,0,2,0
2022-03-13 11:00:00,1,2,0,0,0,2,1,3,6,5,3,2,1,2,3,3,1,0,4,0,3,2,2,0,0,0,0,0,0,0
2022-03-13 12:00:00,3,1,0,0,0,1,0,6,9,11,10,0,3,0,1,0,3,3,4,0,5,4,2,1,0,1,0,0,0,0
2022-03-13 13:00:00,0,2,0,1,3,2,0,5,7,6,5,6,1,0,6,7,0,5,2,0,2,2,2,0,1,0,2,0,0,0
2022-03-13 14:00:00,1,1,0,2,1,0,2,3,3,4,2,0,2,2,7,0,0,6,3,7,5,3,3,2,1,2,0,0,0,0
2022-03-13 15:00:00,1,0,1,0,2,0,2,4,9,13,13,0,9,9,10,12,0,7,8,7,6,2,3,1,0,0,0,0,0,0
2022-03-13 16:00:00,1,5,3,4,1,2,6,9,11,0,7,10,5,4,9,0,0,6,5,5,6,4,3,1,0,0,0,0,0,0
2022-03-13 17:00:00,0,0,0,1,1,0,0,0,2,1,0,0,1,0,15,16,15,12,11,10,11,6,2,1,1,0,0,0,0,0
2022-03-13 18:00:00,0,2,0,0,1,0,2,1,2,0,0,3,0,1,7,7,7,0,6,5,8,4,3,2,0,3,0,0,0,0
2022-03-13 19:00:00,0,0,0,0,1,0,1,0,3,4,1,2,0,0,8,6,0,7,6,0,5,4,2,0,0,0,0,0,0,0
2022-03-13 20:00:00,0,1,0,0,2,1,0,1,2,1,0,0,0,3,7,0,0,6,6,5,13,13,11,3,0,5,0,1,0,0
2022-03-13 21:00:00,0,0,1,0,2,0,0,0,0,0,0,1,1,2,12,12,0,11,9,4,7,6,4,1,3,4,3,2,0,0
2022-03-13 22:00:00,0,0,0,2,2,0,1,1,0,2,0,3,0,1,16,15,14,15,13,0,18,14,13,1,0,2,1,0,0,0
2022-03-13 23:00:00,1,0,1,0,0,0,0,0,0,0,0,0,1,0,11,2,0,12,12,0,13,9,5,2,1,0,0,0,0,0
2022-03-14 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 05:00:00,0,1,0,0,0,0,3,8,10,10,0,7,1,0,3,4,0,0,0,0,6,6,4,0,0,0,0,0,0,0
2022-03-14 06:00:00,0,0,2,2,2,0,6,11,21,28,26,16,1,2,4,5,0,4,5,0,5,4,3,3,2,1,2,0,0,0
2022-03-14 07:00:00,3,4,10,10,12,5,17,22,23,23,28,27,6,3,12,13,14,2,16,8,13,10,9,13,15,15,13,13,8,0
2022-03-14 08:00:00,5,8,9,6,5,4,8,15,19,22,24,23,6,3,7,4,4,6,9,3,12,17,17,19,18,20,6,5,4,0
2022-03-14 09:00:00,2,3,10,9,6,7,8,10,15,14,19,13,5,3,7,6,4,5,4,2,7,6,5,3,1,3,2,0,0,0
2022-03-14 10:00:00,1,0,2,0,1,5,5,4,10,9,9,7,6,5,8,9,4,8,7,5,4,6,4,5,4,1,0,0,0,0
2022-03-14 11:00:00,0,0,0,0,1,0,2,5,7,8,6,3,2,0,5,3,0,4,5,0,4,3,1,2,0,1,1,0,0,0
2022-03-14 12:00:00,1,0,0,1,3,2,4,8,10,9,10,2,5,3,10,9,12,9,9,8,7,7,3,2,1,0,2,2,0,0
2022-03-14 13:00:00,2,0,1,0,2,5,5,9,13,13,10,13,10,8,12,13,11,14,11,10,11,9,2,1,2,0,0,0,0,0
2022-03-14 14:00:00,21,21,2,16,17,5,15,16,10,11,9,9,7,3,23,22,21,19,17,11,13,8,3,0,2,4,4,1,3,0
2022-03-14 15:00:00,8,5,17,6,16,15,16,14,13,13,14,15,8,6,19,21,22,19,17,16,17,17,8,5,2,3,5,7,1,0
2022-03-14 16:00:00,4,0,5,6,7,0,5,5,8,13,7,15,10,13,20,21,19,15,14,0,21,21,16,14,15,12,9,5,3,0
2022-03-14 17:00:00,2,0,1,2,4,0,7,7,7,8,1,7,5,5,18,10,9,16,16,15,16,13,7,5,2,3,0,0,0,0
2022-03-14 18:00:00,1,0,1,1,4,5,0,4,4,5,4,0,2,2,35,33,31,28,25,16,19,11,6,4,1,9,4,2,1,0
2022-03-14 19:00:00,1,1,4,0,7,5,3,5,4,5,1,6,4,5,32,29,25,25,22,21,19,16,9,3,2,6,4,2,1,0
2022-03-14 20:00:00,2,0,0,0,2,2,2,3,2,2,4,2,3,4,21,6,20,18,15,12,11,9,5,2,1,3,1,0,0,0
2022-03-14 21:00:00,1,0,0,0,2,0,2,4,2,0,3,0,1,1,16,18,0,17,15,14,11,8,5,2,1,2,0,0,0,0
2022-03-14 22:00:00,1,0,0,0,2,3,0,1,2,0,0,1,2,2,11,12,0,13,11,10,14,10,5,1,0,1,0,0,0,0
2022-03-14 23:00:00,0,0,0,0,1,1,0,0,0,1,0,0,1,0,15,3,14,13,12,1,14,13,5,2,1,4,3,2,1,0
2022-03-15 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 05:00:00,0,0,1,0,0,0,2,5,8,7,9,8,1,0,2,0,0,1,0,0,3,4,3,0,0,0,0,0,0,0
2022-03-15 06:00:00,0,2,0,0,1,1,4,11,18,19,20,19,2,2,5,4,2,0,3,0,0,2,1,2,0,1,2,0,0,0
2022-03-15 07:00:00,3,4,10,5,12,0,14,18,24,28,32,30,7,4,7,10,11,0,0,10,6,4,10,17,18,22,20,24,18,0
2022-03-15 08:00:00,4,6,7,7,5,7,6,14,21,24,20,19,2,2,13,7,6,7,11,8,16,24,24,28,25,24,4,3,1,0
2022-03-15 09:00:00,1,2,3,2,2,0,5,9,15,15,15,16,7,3,5,2,4,2,4,0,5,3,5,5,3,0,2,0,1,0
2022-03-15 10:00:00,1,0,0,2,3,3,3,6,10,13,10,0,3,2,4,5,4,3,5,4,3,3,1,1,0,0,2,0,0,0
2022-03-15 11:00:00,1,1,0,4,3,2,4,6,7,6,5,0,5,4,9,0,6,8,8,0,9,4,3,2,1,1,0,0,0,0
2022-03-15 12:00:00,2,1,3,0,4,3,4,7,10,12,6,9,3,2,6,7,0,5,6,2,3,2,2,1,0,3,2,0,0,0
2022-03-15 13:00:00,2,3,6,5,3,5,8,16,20,21,18,17,16,13,6,7,6,5,5,6,7,6,2,4,3,1,0,1,0,0
2022-03-15 14:00:00,1,0,2,1,3,0,6,7,8,10,6,8,5,2,8,9,8,7,5,1,7,2,4,1,0,0,0,0,0,0
2022-03-15 15:00:00,3,1,5,13,14,7,10,10,9,7,9,8,7,8,18,20,20,19,15,14,13,9,3,3,1,4,2,1,0,0
2022-03-15 16:00:00,25,1,24,25,23,22,15,13,13,17,10,15,14,13,18,10,19,19,21,6,14,11,11,8,0,7,4,4,2,0
2022-03-15 17:00:00,3,0,3,4,3,3,5,6,8,5,7,0,3,6,23,21,17,19,18,0,16,11,6,5,3,10,6,3,2,0
2022-03-15 18:00:00,1,2,3,4,5,5,6,6,7,15,14,13,3,1,38,35,34,35,16,15,15,12,6,6,4,8,4,4,2,0
2022-03-15 19:00:00,1,0,0,2,4,5,4,2,1,1,2,4,4,3,40,38,35,34,30,29,31,21,8,2,1,4,3,0,0,0
2022-03-15 20:00:00,1,0,2,0,5,3,2,2,5,1,0,4,3,4,13,20,19,15,16,0,18,14,8,6,0,7,3,2,1,0
2022-03-15 21:00:00,1,0,0,0,1,2,1,1,3,5,1,1,2,1,18,19,19,3,3,0,4,2,0,0,0,2,0,0,0,0
2022-03-15 22:00:00,0,0,0,0,1,1,0,2,2,3,1,1,2,1,10,9,7,8,17,16,10,11,6,2,3,2,1,2,1,0
2022-03-15 23:00:00,0,0,0,0,1,2,0,1,2,0,4,2,2,2,14,15,3,14,14,2,13,9,4,0,0,0,0,0,0,0
2022-03-16 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 05:00:00,0,2,1,0,0,0,1,4,4,6,8,9,2,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
2022-03-16 06:00:00,1,1,2,0,1,2,7,14,18,22,22,22,1,0,1,1,0,0,2,3,4,5,2,4,0,0,2,0,0,0
2022-03-16 07:00:00,5,8,13,16,13,14,15,26,27,31,31,28,8,3,10,14,16,4,14,10,10,5,10,16,17,18,12,0,8,0
2022-03-16 08:00:00,2,5,8,7,6,7,7,18,28,30,28,23,3,3,8,8,7,8,12,11,18,21,25,27,26,28,3,2,0,0
2022-03-16 09:00:00,1,2,3,4,2,2,6,8,13,13,11,17,3,2,6,4,3,3,2,3,4,4,3,2,0,1,0,0,0,0
2022-03-16 10:00:00,1,0,0,0,3,0,4,6,16,9,15,13,6,4,8,8,2,7,7,6,5,4,5,2,1,2,1,0,0,0
2022-03-16 11:00:00,0,1,0,2,2,0,2,5,10,10,9,8,2,4,5,2,0,4,3,2,1,1,1,0,0,2,0,0,0,0
2022-03-16 12:00:00,1,1,3,0,1,2,4,5,8,7,7,6,3,1,8,0,7,7,7,8,6,3,1,0,0,0,0,0,0,0
2022-03-16 13:00:00,2,0,2,0,3,1,3,5,7,8,7,8,4,3,11,11,9,11,12,0,8,9,5,4,3,1,0,0,0,0
2022-03-16 14:00:00,1,3,4,23,3,4,22,18,12,10,11,0,10,9,12,7,0,6,6,4,6,2,3,1,0,2,2,0,1,0
2022-03-16 15:00:00,1,1,2,2,4,4,6,8,10,13,9,12,10,6,17,15,14,12,12,11,10,10,6,7,8,6,5,5,4,0
2022-03-16 16:00:00,16,14,11,11,15,14,14,15,18,18,15,14,12,12,34,35,19,32,29,28,23,17,11,5,4,3,2,1,1,0
2022-03-16 17:00:00,2,3,4,0,4,7,10,9,12,12,11,9,6,8,22,21,18,19,19,17,18,12,7,5,4,8,4,3,1,0
2022-03-16 18:00:00,1,1,0,1,6,5,6,4,6,11,11,9,3,3,45,17,42,38,32,31,31,19,6,4,3,7,5,5,4,0
2022-03-16 19:00:00,0,0,0,1,3,5,5,2,4,2,2,3,4,3,40,39,37,36,34,31,27,15,8,4,3,8,3,1,0,0
2022-03-16 20:00:00,1,0,0,0,6,8,8,4,4,2,3,4,4,2,17,17,15,11,12,8,12,11,6,2,1,3,1,1,0,0
2022-03-16 21:00:00,1,0,0,2,3,2,3,2,3,2,4,0,2,2,17,15,11,14,13,5,11,8,5,1,1,4,2,0,0,0
2022-03-16 22:00:00,1,0,0,0,2,1,0,2,0,4,2,4,3,2,12,11,0,10,9,8,9,8,5,4,1,3,2,2,1,0
2022-03-16 23:00:00,1,0,1,0,1,0,0,2,3,4,5,6,2,1,22,21,0,20,19,0,19,15,5,1,0,2,0,0,0,0
2022-03-17 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 05:00:00,0,1,0,0,0,0,4,7,10,9,8,6,1,1,0,0,0,0,0,0,2,4,3,0,0,0,0,0,0,0
2022-03-17 06:00:00,1,1,2,2,1,1,4,14,15,16,17,16,2,0,3,4,3,2,4,0,4,3,2,0,0,1,2,0,0,0
2022-03-17 07:00:00,5,9,14,13,13,2,17,22,28,31,28,28,4,4,11,13,11,0,0,0,7,7,11,11,10,25,17,4,15,0
2022-03-17 08:00:00,3,4,5,7,6,5,7,11,21,21,20,16,2,1,10,11,10,10,12,11,15,18,20,22,21,19,3,2,1,0
2022-03-17 09:00:00,1,2,4,4,2,0,5,7,8,11,11,16,6,4,2,0,3,2,3,0,4,3,2,2,2,1,0,3,1,0
2022-03-17 10:00:00,2,0,1,1,1,0,4,6,11,12,12,3,5,4,7,7,7,5,5,0,5,6,3,2,1,0,0,0,0,0
2022-03-17 11:00:00,1,1,0,0,2,2,4,4,6,9,8,9,5,3,22,7,23,21,15,4,13,7,5,3,1,0,1,0,0,0
2022-03-17 12:00:00,0,1,2,0,1,2,3,6,9,9,8,7,4,3,8,0,2,6,7,8,5,6,3,3,1,2,0,1,0,0
2022-03-17 13:00:00,1,1,2,0,4,2,7,8,5,5,6,0,3,1,13,14,12,11,11,2,12,10,4,2,2,2,1,1,0,0
2022-03-17 14:00:00,1,2,3,0,4,2,6,8,9,9,11,5,4,1,14,4,12,10,6,5,10,8,6,3,3,2,0,1,0,0
2022-03-17 15:00:00,1,2,2,11,13,11,12,13,11,13,12,11,8,6,27,27,0,5,8,7,8,5,5,3,2,3,10,1,7,0
2022-03-17 16:00:00,31,34,31,34,32,29,25,22,27,32,30,29,20,15,26,25,24,24,23,22,19,16,10,8,2,5,3,3,1,0
2022-03-17 17:00:00,1,0,2,2,5,2,6,7,8,9,8,6,4,5,18,17,17,16,15,14,14,11,3,3,2,3,2,1,0,0
2022-03-17 18:00:00,1,1,0,0,6,5,7,5,8,9,10,7,6,4,44,43,39,35,33,32,26,15,7,3,3,6,2,5,3,0
2022-03-17 19:00:00,1,0,0,0,5,6,3,3,4,5,1,6,3,6,45,44,43,41,41,26,47,29,9,4,1,8,3,1,2,0
2022-03-17 20:00:00,0,0,0,0,1,1,2,3,6,8,6,1,1,0,15,9,8,14,9,8,8,5,3,2,1,4,4,2,1,0
2022-03-17 21:00:00,0,0,1,1,1,4,0,1,3,4,3,4,1,2,15,10,8,7,10,0,9,5,2,1,0,3,0,0,0,0
2022-03-17 22:00:00,2,0,1,1,4,1,1,3,5,4,6,5,4,2,16,11,12,9,15,0,19,11,5,5,4,2,1,0,0,0
2022-03-17 23:00:00,0,0,0,0,1,1,1,2,2,0,4,0,3,0,21,22,13,9,23,20,18,10,5,2,1,1,0,0,0,0
2022-03-18 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 05:00:00,0,1,2,1,0,0,3,6,7,9,10,0,1,0,2,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0
2022-03-18 06:00:00,0,1,0,3,0,1,3,9,15,17,20,19,2,1,5,0,4,0,5,0,5,2,3,2,1,1,2,0,0,0
2022-03-18 07:00:00,9,12,10,11,13,14,15,19,22,27,28,24,3,2,3,6,5,0,1,0,8,11,7,10,8,15,10,9,8,0
2022-03-18 08:00:00,2,3,5,6,7,6,12,16,19,20,20,19,4,6,13,15,12,10,17,16,22,25,21,23,22,23,7,10,5,0
2022-03-18 09:00:00,1,2,1,0,4,2,5,6,15,17,17,7,9,3,5,8,6,4,2,3,3,6,7,5,4,3,2,0,0,0
2022-03-18 10:00:00,1,0,1,0,2,1,3,7,11,10,10,10,4,4,9,10,10,0,9,0,8,7,6,5,3,2,2,0,0,0
2022-03-18 11:00:00,2,0,3,0,1,2,4,7,9,10,9,7,3,2,7,8,8,5,6,7,6,4,2,2,0,1,0,0,0,0
2022-03-18 12:00:00,1,1,0,4,0,0,1,3,5,4,5,6,3,3,9,0,7,7,5,3,3,3,5,4,0,1,0,0,0,0
2022-03-18 13:00:00,20,2,20,21,17,18,17,15,15,18,15,14,8,5,9,8,6,10,9,0,8,7,3,3,0,3,1,1,1,0
2022-03-18 14:00:00,4,0,1,6,9,7,7,7,9,8,6,5,4,3,10,7,10,5,8,7,10,7,5,3,2,3,10,9,0,0
2022-03-18 15:00:00,4,5,0,9,12,9,8,6,10,18,20,19,10,8,20,14,13,10,14,13,19,16,10,6,4,4,3,2,1,0
2022-03-18 16:00:00,5,9,8,4,6,5,2,5,10,10,10,12,4,4,32,31,29,25,32,31,17,12,10,5,6,11,2,3,1,0
2022-03-18 17:00:00,2,0,3,4,4,6,9,13,14,16,14,12,5,4,41,41,21,21,21,30,29,23,10,4,2,5,2,1,0,0
2022-03-18 18:00:00,1,0,0,0,6,5,6,6,10,8,7,7,7,7,42,37,39,34,32,31,33,24,11,4,1,6,3,2,1,0
2022-03-18 19:00:00,2,0,0,3,3,4,5,2,4,5,5,6,3,4,49,47,47,47,34,31,28,14,4,2,1,4,2,1,0,0
2022-03-18 20:00:00,1,0,1,0,1,0,2,3,4,3,1,2,2,1,16,11,15,13,11,10,9,9,4,3,1,4,3,1,0,0
2022-03-18 21:00:00,1,0,1,0,2,0,1,2,1,2,1,0,2,2,9,5,10,9,7,4,8,8,5,1,0,2,1,0,0,0
2022-03-18 22:00:00,3,3,3,2,1,2,1,2,2,0,0,2,3,0,23,22,21,5,20,19,15,11,5,3,2,4,2,0,0,0
2022-03-18 23:00:00,0,0,0,0,2,2,2,3,2,2,0,1,1,2,19,10,5,18,6,19,17,12,4,1,0,3,1,1,0,0
2022-03-19 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 05:00:00,0,2,3,2,0,0,2,5,7,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 06:00:00,0,1,0,1,0,0,1,1,4,2,5,2,1,0,2,0,3,1,2,0,0,1,1,0,0,0,1,0,0,0
2022-03-19 07:00:00,0,0,0,0,1,0,1,3,6,3,6,5,2,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
2022-03-19 08:00:00,2,3,4,3,2,4,6,7,17,17,19,8,3,2,4,5,4,3,1,0,4,4,3,2,1,0,1,0,0,0
2022-03-19 09:00:00,2,2,4,2,4,0,6,7,10,14,12,18,4,2,7,2,8,8,5,4,5,3,3,1,0,2,1,0,0,0
2022-03-19 10:00:00,1,2,2,3,3,0,4,7,11,12,13,12,11,2,1,2,0,0,3,0,2,4,3,1,0,0,0,0,0,0
2022-03-19 11:00:00,2,1,0,0,2,2,5,9,13,18,16,16,7,6,5,6,4,6,3,0,3,0,4,5,0,4,0,1,0,0
2022-03-19 12:00:00,1,3,2,0,2,5,6,10,15,14,14,13,3,2,13,15,11,10,9,0,7,6,3,3,1,2,1,0,0,0
2022-03-19 13:00:00,1,2,3,4,3,2,7,10,12,13,14,13,4,0,7,9,7,2,6,0,5,4,2,2,0,0,0,0,0,0
2022-03-19 14:00:00,1,0,1,0,0,0,4,11,14,15,13,10,10,9,13,11,10,6,5,0,2,3,2,2,1,0,0,0,0,0
2022-03-19 15:00:00,1,0,2,1,3,0,4,2,8,5,6,7,8,9,13,12,0,11,10,0,9,8,7,3,1,2,1,0,0,0
2022-03-19 16:00:00,2,0,3,0,5,6,7,8,9,10,9,9,6,7,10,8,14,13,12,0,11,10,6,4,1,0,1,0,0,0
2022-03-19 17:00:00,2,1,1,2,2,0,4,5,6,0,8,3,6,6,25,6,24,21,15,20,19,17,5,2,1,3,0,1,0,0
2022-03-19 18:00:00,0,1,0,0,3,0,0,5,7,4,0,6,4,3,12,0,10,9,7,8,11,10,9,2,0,0,1,0,0,0
2022-03-19 19:00:00,1,0,2,0,3,1,0,2,4,4,3,0,3,4,13,17,18,17,18,19,18,12,10,3,4,7,4,0,1,0
2022-03-19 20:00:00,1,0,1,0,0,0,0,1,1,2,0,0,2,3,8,7,0,0,0,6,4,3,2,0,0,5,2,0,0,0
2022-03-19 21:00:00,1,0,0,1,2,2,2,1,3,1,0,2,2,1,10,11,0,0,11,0,2,1,0,0,0,4,2,0,0,0
2022-03-19 22:00:00,0,0,0,1,2,2,1,1,2,0,1,2,3,0,15,7,8,14,10,9,10,6,5,1,0,2,1,0,0,0
2022-03-19 23:00:00,0,0,0,0,0,1,2,0,3,2,0,1,0,0,13,14,13,11,11,0,8,4,3,1,0,3,2,0,1,0
2022-03-20 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 05:00:00,0,0,0,0,0,0,0,2,4,3,3,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
2022-03-20 06:00:00,0,0,0,0,1,0,2,5,0,0,5,3,1,0,2,3,0,2,0,0,3,1,0,0,0,0,1,0,0,0
2022-03-20 07:00:00,0,0,0,0,0,0,1,1,3,4,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-03-20 08:00:00,2,1,3,0,2,1,2,4,9,7,12,11,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 09:00:00,0,1,2,3,1,0,2,3,7,8,6,5,3,2,2,0,0,0,2,1,1,2,1,1,1,0,0,0,2,0
2022-03-20 10:00:00,0,2,3,2,1,2,4,9,18,18,16,15,3,0,5,4,0,0,4,3,0,5,0,3,2,0,1,0,0,0
2022-03-20 11:00:00,2,2,0,0,3,1,4,5,6,6,4,5,2,1,6,5,2,5,5,0,6,6,5,4,3,1,0,0,0,0
2022-03-20 12:00:00,1,1,0,0,0,2,3,5,8,9,0,0,3,2,2,0,0,0,5,4,1,1,0,2,3,4,0,0,2,0
2022-03-20 13:00:00,0,0,0,0,2,4,11,15,14,16,14,14,8,1,10,0,0,9,8,8,10,11,2,2,1,0,0,0,0,0
