Unnamed: 0,1_진관공영차고지,2_동산동능모퉁이.한국지역난방공사,3_지축교앞,4_래미안922동앞,5_래미안909동앞,6_구파발역.롯데몰,7_박석고개.신도고등학교,8_한일탕,9_갈현1동주민센터,10_갈현동성당앞,11_선일여고입구,12_갈현동미미아파트,13_한솔아파트입구선정중학교후문,14_구산사거리,15_역촌중앙시장,16_구산역2번출구.예일여고,17_하나은행역촌동지점,18_역촌역.역촌오거리,19_서부경찰서후문,20_본서부병원,21_은평세무서,22_은평구청,23_녹번역,24_녹번동대림JR아파트앞,25_녹번역,26_은평구청,27_은평세무서,28_본서부병원,29_서부경찰서후문,30_역촌역.역촌오거리,31_삼성타운,32_구산역1번출구.예일여고,33_역촌중앙시장,34_구산사거리,35_한솔아파트입구선정중학교후문,36_갈현동미미아파트,37_선일여고입구,38_갈현동성당앞,39_갈현1동주민센터,40_갈현노인복지센터,41_한일탕,42_박석고개.신도고등학교,43_구파발(가상),44_구파발역2번출구,45_롯데캐슬823동앞,46_롯데캐슬820동앞,47_지축교앞,48_진관공영차고지
2022-03-15 10:00:00,0,0,1,8,10,6,9,10,11,8,11,10,13,11,10,7,8,6,7,5,5,4,2,1,2,5,7,5,9,10,9,9,10,9,9,11,11,12,11,13,13,11,9,3,1,0,0,0
2022-03-15 11:00:00,0,0,1,4,5,9,8,7,6,7,9,8,8,8,6,10,8,3,7,4,7,3,1,1,4,8,9,5,4,10,9,8,8,11,15,13,11,11,12,11,12,8,10,2,1,0,0,0
2022-03-15 12:00:00,0,0,0,2,4,16,15,13,12,11,12,12,11,7,7,7,6,4,3,2,2,1,1,3,4,7,6,7,7,9,8,11,10,11,11,13,12,11,11,11,10,8,7,3,1,0,0,0
2022-03-15 13:00:00,0,0,1,4,6,15,14,12,11,12,10,12,13,8,9,12,11,9,9,8,5,3,1,2,3,5,6,6,7,8,8,9,10,12,13,15,17,16,9,7,7,8,7,2,2,0,0,0
2022-03-15 14:00:00,0,0,0,4,5,15,16,16,21,21,19,18,19,14,15,15,15,13,9,9,7,3,0,1,4,10,10,10,8,14,13,11,13,15,15,15,16,16,15,6,19,16,13,5,1,0,0,0
2022-03-15 15:00:00,0,2,0,5,7,12,21,22,25,23,24,18,15,13,14,20,20,10,9,11,8,5,1,2,8,10,11,12,11,13,15,13,16,17,9,16,15,16,14,13,13,12,10,7,2,1,0,0
2022-03-15 16:00:00,0,0,1,4,6,16,20,19,22,21,49,51,51,45,41,34,34,23,21,14,8,7,5,3,5,11,14,14,7,17,16,16,17,17,22,29,52,57,52,53,55,49,46,23,5,1,0,0
2022-03-15 17:00:00,1,2,3,5,6,16,19,18,18,18,18,20,18,13,13,13,10,10,10,9,7,5,4,2,9,13,15,16,18,28,27,25,24,26,26,20,25,21,22,21,19,17,14,7,3,0,0,0
2022-03-15 18:00:00,0,4,2,7,10,15,21,19,19,19,23,15,17,14,12,12,10,9,8,11,17,10,3,2,10,17,19,19,21,29,25,25,25,23,20,18,17,18,17,16,15,16,12,12,7,1,0,0
2022-03-15 19:00:00,0,1,0,4,11,15,16,16,15,11,10,8,9,10,10,8,7,8,7,12,13,9,2,2,10,14,12,12,12,19,18,15,15,16,20,15,18,18,17,16,17,15,11,9,5,0,0,0
2022-03-15 20:00:00,1,1,0,2,6,14,16,15,9,7,9,10,9,8,9,10,10,9,7,5,1,2,0,3,7,8,9,10,10,13,11,12,13,13,8,7,10,10,12,11,11,9,7,8,5,1,0,0
2022-03-15 21:00:00,0,0,0,1,2,12,12,13,16,14,14,10,11,7,7,10,9,6,3,8,4,6,3,2,2,2,3,7,8,12,4,10,10,10,8,7,8,12,8,7,3,6,5,5,2,0,0,0
2022-03-15 22:00:00,0,0,0,1,2,8,11,10,3,10,16,5,14,16,17,16,15,4,11,8,8,5,3,3,4,7,8,6,7,8,5,11,13,18,16,2,16,24,10,21,20,15,12,7,3,0,0,0
2022-03-15 23:00:00,0,0,0,1,2,6,6,4,6,5,4,3,4,4,4,7,6,7,0,7,4,3,1,0,5,6,4,3,4,5,5,4,5,4,3,2,2,0,3,0,0,3,1,6,5,0,0,0
2022-03-16 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 04:00:00,0,0,0,1,0,0,2,2,1,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 05:00:00,1,0,0,1,3,4,2,4,2,3,4,3,8,7,6,4,0,3,2,2,3,1,4,0,3,5,4,5,5,6,7,7,6,6,8,6,5,9,2,4,7,4,2,1,0,0,0,0
2022-03-16 06:00:00,0,0,4,10,8,13,12,12,14,6,6,9,10,11,9,6,5,5,2,3,6,5,0,1,2,5,3,6,7,7,7,5,8,7,8,9,10,11,7,12,8,5,4,2,2,0,0,0
2022-03-16 07:00:00,0,0,3,17,46,45,51,52,53,43,21,22,20,20,20,15,15,15,13,12,13,10,0,1,6,10,14,17,21,30,31,37,39,41,41,39,15,15,16,16,14,13,12,9,3,2,0,0
2022-03-16 08:00:00,1,0,2,13,21,24,10,28,29,27,31,31,38,33,31,28,27,24,18,31,34,23,2,1,6,7,5,8,8,14,13,10,12,14,20,22,23,25,26,27,24,19,16,7,3,0,0,0
2022-03-16 09:00:00,0,0,2,6,13,8,7,11,8,12,14,15,18,16,18,14,12,15,13,10,11,9,1,0,1,4,6,5,5,9,12,13,14,13,10,12,13,14,10,15,13,10,8,3,1,0,0,0
2022-03-16 10:00:00,0,0,0,3,6,6,7,8,7,7,8,9,10,11,9,9,7,7,8,9,4,2,1,2,4,11,9,5,2,7,2,5,6,10,9,9,9,11,12,10,11,11,9,3,1,1,0,0
2022-03-16 11:00:00,0,0,0,4,6,7,9,9,11,10,10,10,10,13,15,14,14,11,8,6,4,3,2,2,2,4,4,3,1,7,9,10,10,11,12,11,10,10,9,9,11,9,7,2,1,0,0,0
2022-03-16 12:00:00,0,0,1,6,10,9,8,9,9,11,10,8,9,9,8,9,7,8,7,5,4,2,0,1,1,3,4,5,5,6,6,6,7,6,11,8,12,11,10,4,10,8,6,4,3,0,0,0
2022-03-16 13:00:00,0,0,1,3,6,15,11,12,14,15,12,14,11,11,10,12,8,5,5,5,5,2,2,3,3,4,5,3,6,8,6,5,6,12,11,12,12,11,5,12,10,8,7,3,2,0,0,0
2022-03-16 14:00:00,0,1,1,7,9,14,20,18,16,16,19,14,19,13,11,10,11,8,6,4,5,4,2,1,6,8,9,9,9,11,8,9,10,13,13,12,14,4,14,10,14,11,10,8,3,2,0,0
2022-03-16 15:00:00,0,0,0,4,10,16,19,20,24,20,31,32,30,26,28,29,17,14,12,7,4,2,1,4,7,8,9,10,11,13,13,14,16,19,22,32,53,56,57,30,51,36,33,16,11,2,0,0
2022-03-16 16:00:00,0,1,1,4,8,18,19,19,22,24,49,47,43,37,36,31,29,25,18,15,9,6,2,3,5,5,6,8,12,17,15,18,20,17,22,19,25,23,24,23,22,20,17,10,4,0,0,0
2022-03-16 17:00:00,1,3,0,6,8,14,18,19,21,19,20,17,16,12,12,10,9,10,9,6,4,2,0,0,7,11,12,11,13,18,14,14,14,16,18,15,15,13,13,12,12,11,10,7,3,0,0,0
2022-03-16 18:00:00,0,3,2,5,6,17,22,19,20,20,17,17,18,15,13,11,12,9,8,11,11,10,3,3,13,28,24,20,26,26,25,25,26,26,21,19,20,22,22,21,19,16,15,14,7,0,0,0
2022-03-16 19:00:00,0,1,0,2,6,17,18,18,18,20,23,17,18,13,15,12,11,9,7,7,4,4,2,3,8,16,17,17,17,24,22,19,20,19,11,10,12,15,17,6,13,14,11,6,4,1,0,0
2022-03-16 20:00:00,0,0,0,3,4,12,12,9,12,10,9,9,8,7,5,5,4,4,4,3,4,5,0,1,4,7,5,7,8,13,13,15,16,15,13,11,12,13,11,0,10,6,5,4,3,1,0,0
2022-03-16 21:00:00,0,1,0,0,1,15,16,9,4,14,7,13,12,7,6,5,5,4,2,3,2,1,0,0,4,5,9,6,9,11,11,11,8,7,4,5,5,7,8,0,7,6,6,7,3,0,0,0
2022-03-16 22:00:00,0,0,0,1,3,11,15,14,5,12,9,8,2,7,8,16,14,14,12,11,9,5,2,0,2,3,5,0,2,6,2,8,12,14,13,1,20,18,17,16,15,9,13,12,5,0,0,0
2022-03-16 23:00:00,0,0,1,0,4,6,6,0,6,8,1,7,6,5,5,5,4,3,3,2,2,2,1,1,5,7,8,10,1,11,9,8,6,5,5,4,0,4,4,3,3,2,2,5,3,1,0,0
2022-03-17 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 04:00:00,0,0,0,1,2,0,0,0,3,0,0,1,0,0,0,0,2,0,1,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 05:00:00,1,0,0,0,6,3,2,3,2,0,0,3,5,2,3,3,3,2,2,1,3,2,0,1,6,8,10,6,10,3,11,10,2,4,10,9,0,9,10,9,9,5,4,1,0,0,0,0
2022-03-17 06:00:00,0,0,3,13,9,15,17,5,20,18,6,7,7,8,3,5,3,2,2,9,10,7,0,1,1,1,3,3,4,6,7,6,0,8,3,6,6,7,8,6,4,5,3,1,1,0,0,0
2022-03-17 07:00:00,0,0,6,18,44,50,54,56,57,51,21,23,24,20,18,12,13,10,12,24,31,21,1,3,9,15,22,28,29,38,38,45,43,46,51,46,17,18,23,22,18,15,12,7,2,0,0,0
2022-03-17 08:00:00,0,1,3,11,22,15,22,27,23,25,26,28,34,31,32,28,26,26,24,26,35,23,1,1,5,4,4,5,10,12,11,9,8,10,16,20,21,22,23,16,21,15,12,8,3,0,0,0
2022-03-17 09:00:00,0,0,1,5,7,10,10,11,11,10,11,12,18,16,18,19,18,15,17,14,11,7,1,2,5,7,8,6,9,9,10,12,14,16,17,16,15,14,16,15,16,12,10,5,2,0,0,0
2022-03-17 10:00:00,0,1,0,3,6,10,10,8,10,11,12,12,13,9,10,8,7,10,9,10,10,6,1,3,4,4,5,6,6,8,10,10,11,10,11,8,9,6,9,7,8,5,4,3,2,0,0,0
2022-03-17 11:00:00,0,1,0,2,3,6,5,8,8,7,10,11,11,13,14,13,11,7,9,10,8,5,1,0,5,8,6,6,1,8,4,7,6,10,12,10,8,9,10,9,11,10,7,4,2,0,0,0
2022-03-17 12:00:00,0,0,0,4,5,10,11,15,15,15,13,11,13,11,12,12,13,11,7,4,6,3,2,2,2,4,5,0,6,8,9,11,12,14,15,13,11,9,8,6,9,8,6,5,3,0,0,0
2022-03-17 13:00:00,0,1,1,3,6,10,16,14,15,18,16,17,15,15,14,13,8,8,7,6,7,7,1,1,4,5,6,4,2,11,10,9,8,9,10,10,14,12,13,13,10,9,5,3,0,0,0,0
2022-03-17 14:00:00,0,1,1,5,6,10,13,12,12,12,11,12,13,11,10,12,12,9,8,6,5,1,1,4,4,4,5,8,9,8,9,6,7,8,15,13,13,13,12,13,12,11,10,4,2,2,0,0
2022-03-17 15:00:00,0,0,1,3,6,16,22,17,18,17,16,14,14,13,11,31,26,10,8,8,5,3,1,2,5,10,8,7,4,10,9,9,12,18,18,19,14,20,21,19,14,14,9,3,1,0,0,0
2022-03-17 16:00:00,0,0,1,6,9,17,17,17,16,22,44,43,41,31,32,29,28,23,22,19,13,6,5,3,8,13,12,13,13,16,16,17,15,13,26,37,62,63,62,62,59,55,47,25,7,0,0,0
2022-03-17 17:00:00,0,1,2,5,10,17,17,18,20,20,21,21,21,20,14,10,9,8,7,7,7,4,1,1,7,8,8,12,15,19,15,17,18,18,17,13,14,13,16,8,11,14,13,9,6,2,0,0
2022-03-17 18:00:00,1,2,0,7,11,24,26,28,30,28,30,33,29,22,20,16,10,16,15,8,6,7,2,3,13,23,27,31,32,39,39,32,29,23,20,18,21,18,16,14,13,11,9,12,6,1,0,0
2022-03-17 19:00:00,1,1,3,7,11,23,24,21,20,17,21,20,17,14,13,13,11,11,9,9,4,5,2,2,16,24,24,25,24,29,30,26,20,18,16,14,10,11,11,10,11,12,10,9,2,0,0,0
2022-03-17 20:00:00,0,1,0,3,3,18,10,15,15,15,14,15,9,7,7,9,3,8,6,7,6,6,2,1,8,12,8,14,13,15,15,17,14,13,12,11,10,14,15,6,14,11,9,8,4,1,0,0
2022-03-17 21:00:00,0,1,0,2,2,13,15,14,12,12,12,11,10,7,7,6,6,5,5,3,3,3,1,1,6,7,8,6,7,8,3,7,11,14,11,11,11,13,12,8,9,6,5,4,3,1,0,0
2022-03-17 22:00:00,0,0,1,2,3,13,13,12,8,8,8,4,6,6,9,13,12,11,10,8,6,4,0,1,3,3,3,4,3,7,8,11,11,12,11,10,15,16,15,14,13,15,13,9,4,0,0,0
2022-03-17 23:00:00,1,0,0,2,2,10,10,8,9,11,1,10,7,5,4,6,7,6,2,2,4,2,1,0,4,3,4,2,6,4,2,5,7,6,5,6,5,6,4,4,3,4,2,2,1,0,0,0
2022-03-18 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 04:00:00,0,0,0,1,0,0,0,0,0,0,1,2,0,3,4,0,0,0,3,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 05:00:00,1,0,0,2,3,1,3,3,3,1,4,5,7,5,6,5,0,1,3,1,3,2,4,1,0,2,3,5,6,7,8,5,7,6,8,0,9,7,8,3,5,4,3,0,0,0,0,0
2022-03-18 06:00:00,0,0,3,12,11,9,10,12,15,7,8,9,10,9,8,5,4,3,3,2,3,3,1,1,1,2,2,3,3,6,6,6,8,9,6,5,5,10,11,12,10,6,3,2,0,0,0,0
2022-03-18 07:00:00,0,0,6,18,46,55,55,58,56,43,20,22,18,21,19,9,7,8,8,23,28,22,2,4,8,15,21,25,29,40,45,44,43,40,40,37,16,14,16,16,14,11,10,9,1,0,0,0
2022-03-18 08:00:00,0,0,1,12,19,15,18,21,20,23,25,27,29,28,27,23,23,22,18,20,24,19,2,2,9,8,9,13,14,15,14,8,8,11,16,20,23,25,26,13,21,16,12,9,3,2,1,0
2022-03-18 09:00:00,0,0,1,4,8,7,11,10,7,9,11,13,16,17,18,13,11,13,11,10,10,7,1,2,2,5,5,4,6,4,7,8,10,11,14,15,12,15,10,14,14,11,10,4,2,1,0,0
2022-03-18 10:00:00,0,1,1,4,6,8,7,8,9,9,10,11,15,12,12,11,7,10,9,8,5,4,1,1,3,6,7,4,5,6,8,9,6,8,11,11,11,13,11,15,10,11,8,1,0,0,0,0
2022-03-18 11:00:00,0,0,0,2,6,7,9,10,11,10,11,11,12,11,12,10,9,6,12,11,10,5,2,2,2,3,6,6,6,9,9,7,7,9,9,11,13,13,15,14,13,9,7,2,0,0,0,0
2022-03-18 12:00:00,0,0,1,3,8,11,13,9,16,14,12,14,14,14,15,11,10,7,7,5,5,3,0,2,3,4,4,4,5,7,8,8,11,13,15,8,15,16,15,9,13,12,4,6,2,1,0,0
2022-03-18 13:00:00,0,0,0,4,6,13,14,9,15,13,13,15,9,7,9,6,7,7,6,6,5,2,0,2,2,4,5,2,7,6,8,6,7,9,13,0,14,15,16,1,8,13,9,3,0,0,0,0
2022-03-18 14:00:00,1,0,0,2,3,8,13,14,13,13,14,16,15,12,10,11,8,9,6,5,8,7,1,1,4,9,9,10,12,15,14,15,15,20,21,21,20,19,13,10,14,11,10,5,2,0,0,0
2022-03-18 15:00:00,1,0,2,6,7,17,26,25,26,24,22,21,16,17,15,32,9,9,7,8,8,8,1,2,3,7,9,10,12,8,7,18,21,20,21,19,16,15,16,12,9,14,12,5,3,0,0,0
2022-03-18 16:00:00,0,2,3,3,4,14,18,19,18,32,44,44,43,38,34,37,35,32,28,19,11,6,3,2,11,15,17,16,12,15,16,19,20,20,26,27,46,47,48,47,45,41,37,20,7,0,0,0
2022-03-18 17:00:00,0,1,1,5,9,17,17,17,16,13,18,17,16,15,12,14,13,12,10,7,4,3,3,3,4,9,8,10,16,23,19,16,19,22,19,20,19,20,18,15,16,21,15,13,5,1,0,0
2022-03-18 18:00:00,0,2,3,4,8,20,24,24,22,22,20,20,18,16,15,14,15,14,14,9,10,10,3,5,18,20,17,20,24,25,19,21,20,21,20,19,16,16,16,13,15,10,10,7,3,0,0,0
2022-03-18 19:00:00,0,1,0,3,4,14,24,22,21,18,14,16,15,12,11,10,9,7,5,3,5,2,0,1,13,14,10,9,10,18,16,17,15,16,16,16,13,11,12,11,18,14,10,11,6,1,0,0
2022-03-18 20:00:00,1,0,0,2,2,11,16,16,15,14,16,15,10,9,5,5,4,2,3,3,4,1,0,1,6,12,11,13,14,17,14,15,15,14,12,10,9,11,9,7,5,5,4,3,0,0,0,0
2022-03-18 21:00:00,0,0,2,1,3,18,19,19,16,13,12,11,8,5,7,7,8,7,2,4,4,3,2,1,2,4,4,7,8,13,13,17,16,14,10,6,6,10,8,3,7,6,6,9,3,0,0,0
2022-03-18 22:00:00,0,1,0,0,3,7,10,11,6,11,12,10,9,8,8,13,13,12,8,6,7,3,1,0,4,4,5,6,6,9,7,11,9,12,10,4,14,18,12,0,16,13,11,6,2,1,0,0
2022-03-18 23:00:00,0,0,0,1,2,7,9,10,3,6,7,5,8,7,6,6,7,5,4,3,4,2,1,1,2,3,0,2,3,6,5,9,9,7,6,5,6,7,6,4,3,4,3,8,6,0,0,0
2022-03-19 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 04:00:00,0,0,0,1,0,2,0,0,1,2,3,4,0,3,4,0,3,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 05:00:00,1,0,0,1,2,2,0,3,0,0,1,2,7,0,2,6,4,2,0,2,2,3,6,2,7,3,8,6,8,9,10,9,10,9,8,0,7,8,6,9,7,5,4,1,0,0,0,0
2022-03-19 06:00:00,0,1,0,1,2,3,0,5,2,3,0,4,4,2,5,2,6,5,4,5,4,2,1,0,0,1,1,0,1,2,3,2,3,0,2,3,3,5,0,2,4,1,3,2,0,0,0,0
2022-03-19 07:00:00,0,1,0,3,4,3,4,0,5,6,3,6,7,6,6,5,5,0,4,5,4,2,0,0,2,3,3,2,3,5,4,2,3,2,4,6,1,5,4,5,7,5,4,2,0,0,0,0
2022-03-19 08:00:00,0,0,0,8,10,9,11,12,15,14,15,16,22,22,20,17,15,13,9,6,6,3,1,2,5,0,5,5,1,7,6,7,5,6,8,11,13,15,14,9,13,11,10,4,1,0,0,0
2022-03-19 09:00:00,0,0,1,3,8,10,8,8,10,11,12,15,19,17,16,16,15,12,7,7,9,6,2,3,3,4,3,3,4,9,10,8,9,10,16,17,17,20,19,14,18,16,11,3,2,1,1,0
2022-03-19 10:00:00,0,0,0,4,5,9,12,11,10,11,10,9,10,9,6,13,11,9,8,7,8,6,1,3,4,6,5,5,5,10,8,7,8,12,11,14,15,17,20,19,16,13,7,3,2,0,0,0
2022-03-19 11:00:00,0,1,2,3,7,10,10,13,12,12,14,11,20,20,19,15,12,8,6,8,8,4,1,3,4,5,5,6,7,11,11,7,9,12,10,13,14,14,9,13,11,9,5,2,1,0,0,0
2022-03-19 12:00:00,0,0,1,4,10,13,10,14,17,15,12,16,15,14,14,13,10,8,4,6,5,5,1,2,2,3,3,4,6,7,7,8,8,9,9,11,13,14,12,13,14,6,12,6,1,0,0,0
2022-03-19 13:00:00,0,0,1,4,5,14,8,15,12,9,8,9,11,12,11,13,8,10,4,6,6,4,2,3,4,5,4,6,6,10,9,7,7,10,13,6,14,16,16,13,12,10,8,3,2,0,0,0
2022-03-19 14:00:00,0,0,0,4,8,14,14,16,15,16,15,14,16,13,11,11,12,9,9,9,5,3,1,2,2,5,8,9,4,9,7,9,12,11,19,21,22,25,28,17,24,23,20,5,1,0,0,0
2022-03-19 15:00:00,0,0,1,4,8,17,18,11,14,12,12,11,9,10,4,4,11,7,2,7,7,3,2,0,4,9,4,6,9,10,10,10,11,14,13,12,13,14,15,13,12,12,9,5,0,2,2,0
2022-03-19 16:00:00,0,0,0,3,3,15,16,17,15,20,16,20,21,8,20,17,10,16,11,8,9,6,2,0,3,5,8,7,8,11,10,12,12,14,17,18,20,21,23,20,21,16,11,7,4,0,0,0
2022-03-19 17:00:00,0,0,0,2,6,17,17,13,15,13,15,14,12,11,10,9,7,4,6,4,2,4,0,2,4,9,6,9,14,13,11,10,11,10,14,14,14,15,17,0,16,16,13,6,4,0,0,0
2022-03-19 18:00:00,0,0,1,3,4,17,20,20,17,19,15,14,16,13,20,20,17,7,5,6,9,8,3,1,4,5,3,4,12,18,16,13,13,14,16,16,17,18,0,15,16,12,9,9,4,1,1,0
2022-03-19 19:00:00,0,1,0,0,3,18,21,21,17,16,15,13,11,10,3,2,9,4,3,2,2,0,1,0,3,4,4,3,2,4,4,8,11,9,11,0,11,12,1,12,14,13,12,3,1,0,0,0
2022-03-19 20:00:00,0,1,0,2,5,15,10,13,11,11,10,6,5,4,1,5,4,3,2,4,2,1,0,0,1,3,4,3,5,6,7,5,7,9,10,14,16,19,20,21,18,13,12,5,4,0,0,0
2022-03-19 21:00:00,0,1,1,2,2,14,16,15,13,12,12,11,12,9,6,9,3,8,6,4,3,2,1,3,5,4,6,5,6,10,6,12,13,16,15,11,10,13,9,7,12,5,4,3,0,0,0,0
2022-03-19 22:00:00,0,3,0,1,6,11,7,12,13,7,8,7,5,5,3,8,7,6,4,4,3,4,2,1,2,4,7,5,1,9,11,10,9,14,11,14,13,8,7,0,5,5,3,6,3,0,0,0
2022-03-19 23:00:00,0,0,0,0,2,11,12,11,5,11,10,8,5,7,6,4,5,2,3,3,0,1,0,0,1,2,0,4,2,9,7,6,5,5,6,4,3,7,6,4,2,2,1,5,4,0,0,0
2022-03-20 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 04:00:00,0,0,0,1,2,1,0,0,0,0,0,1,2,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 05:00:00,0,0,0,1,1,0,2,2,2,0,3,0,4,4,0,4,3,0,3,2,1,0,2,3,0,4,1,3,4,5,4,5,0,3,5,0,4,0,0,0,0,0,2,1,0,0,0,0
2022-03-20 06:00:00,1,0,0,3,6,8,8,4,9,3,9,8,7,8,0,7,8,7,6,2,2,1,0,1,0,2,1,0,1,2,0,4,3,0,2,2,6,7,0,7,1,6,4,1,0,0,0,0
2022-03-20 07:00:00,0,0,0,2,0,3,4,7,9,8,2,8,3,3,7,3,0,3,2,2,0,1,0,1,0,0,1,1,2,3,5,4,2,1,4,2,6,3,1,3,5,0,3,1,0,0,0,0
2022-03-20 08:00:00,0,0,0,1,2,4,5,4,6,7,8,0,8,10,0,10,5,6,5,6,3,1,0,1,3,7,3,9,10,11,11,8,6,8,10,9,11,10,9,7,8,5,6,1,0,0,0,0
2022-03-20 09:00:00,0,0,0,1,5,7,9,11,10,11,12,13,13,11,12,13,11,10,7,6,5,4,0,0,1,4,4,4,5,5,7,8,11,9,10,11,13,11,13,12,11,8,6,2,1,0,0,0
2022-03-20 10:00:00,0,0,1,5,8,5,7,10,16,6,16,17,18,16,17,16,7,13,8,6,5,4,1,3,3,6,0,7,0,9,9,11,9,11,15,19,20,19,18,16,14,11,8,4,0,0,0,0
2022-03-20 11:00:00,0,0,2,3,5,4,0,9,7,7,6,9,9,12,11,10,6,8,5,9,9,7,0,0,2,5,2,4,5,6,5,7,8,8,10,0,10,11,10,0,12,12,8,5,1,0,0,0
2022-03-20 12:00:00,0,0,2,3,7,9,11,12,8,16,17,14,17,14,15,14,8,5,4,5,9,7,1,3,4,8,6,9,10,14,9,7,8,9,10,11,13,14,14,12,14,11,9,3,1,0,0,0
