Unnamed: 0,1_가산동기점(가상),2_가산디지털단지역,3_마리오아울렛,4_금천패션아울렛사거리.W몰,5_디지털단지오거리,6_가리봉시장,7_구로4동자치회관,8_구로시장,9_구로4동우체국.고대구로병원정문,10_구로119안전센터,11_구로변전소.구로초등학교,12_구로역.나인스애비뉴,13_구일역.중앙유통상가,14_동양미래대학.구로성심병원,15_고척중학교,16_고척시장,17_목동아파트11단지(1117동),18_계남초등학교,19_양명초교.신서중,20_신정1동주민센터.신오새마을금고,21_신정네거리역,22_제일여성병원,23_양강중학교,24_까치산역2번출구,25_화곡동백구사,26_화곡동대림아파트.화곡중앙시장,27_가로공원.나누리병원,28_신월초등학교,29_화곡역,30_화곡본동시장,31_한국폴리텍1.서울강서대학교,32_우장초등학교,33_강서구청.한국건강관리협회,34_강서구청사거리.서울디지털대학교,35_등촌중학교백석초등학교,36_등촌역.강서보건소,37_염창역.서울도시가스,38_안양천입구,39_양평동한솔아파트,40_양평한신아파트.선유도공원입구,41_양화대교전망카페,42_합정역(가상),43_합정역,44_서교동,45_홍대입구역(가상),46_홍대입구역,47_홍대입구역(가상),48_홍대입구역,49_서교동,50_합정역(가상),51_합정역,52_양화대교전망카페,53_양평한신아파트.선유도공원입구,54_영등포아리수정수센터,55_염창역.서울도시가스,56_등촌역.강서보건소,57_등촌중학교백석초등학교,58_강서구청사거리.서울디지털대학교,59_강서구청.한국건강관리협회,60_우장초등학교,61_한국폴리텍1.서울강서대학교,62_화곡본동시장,63_화곡역.현대주유소,64_신월초등학교,65_가로공원.나누리병원,66_화곡중앙골목시장,67_화곡대림아파트,68_화곡동백구사,69_다운어린이공원.치유하는교회,70_까치산역4번출구,71_KT강서지사,72_양강중학교,73_신월2동우체국,74_신정네거리역,75_신정1동주민센터.신오새마을금고,76_남명초교.신정3동주민센터,77_신트리사거리,78_계남초등학교,79_고척파크푸르지오아파트,80_고척시장,81_고척중학교,82_동양미래대학.구로성심병원,83_구일역.제일제당,84_쌍용구로정비사업소,85_우리유앤미아파트,86_구로119안전센터,87_구로4동우체국.고대구로병원정문,88_구로시장,89_남구로역,90_가리봉시장,91_스타밸리앞,92_가산디지털단지역,93_가산동종점(가상)
2022-03-07 20:00:00,0,4,6,9,10,10,13,10,17,19,21,17,17,18,16,16,18,17,17,19,23,23,13,33,24,15,11,16,17,17,14,8,10,10,11,9,6,6,8,9,8,5,6,4,1,1,8,13,16,15,29,25,30,31,30,32,28,26,18,17,14,15,20,18,14,13,13,12,11,18,18,14,13,16,17,17,16,20,11,10,7,6,7,8,5,7,5,3,2,1,0,0,0
2022-03-07 21:00:00,0,5,6,15,15,9,14,13,14,14,14,19,19,19,17,18,18,12,17,17,18,17,15,15,11,11,12,10,10,9,7,6,8,9,7,11,10,4,2,3,0,8,4,0,3,0,0,10,15,0,23,0,21,21,27,30,30,23,18,15,15,15,16,14,12,13,13,11,7,16,15,16,14,19,21,19,19,21,18,12,12,13,11,12,11,9,6,3,4,3,0,0,0
2022-03-07 22:00:00,0,4,2,4,6,7,8,7,5,8,3,13,12,13,14,15,14,12,13,12,10,11,8,15,13,10,9,4,10,12,9,8,9,9,8,6,6,6,2,3,0,5,1,0,0,0,0,15,21,0,27,0,27,24,28,25,24,20,22,18,13,13,15,14,10,8,8,7,6,8,10,10,10,15,19,15,20,20,11,11,7,5,6,7,8,6,4,2,1,0,0,0,0
2022-03-07 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,5,0,0,4,6,0,7,13,11,6,5,6,9,8,6,4,6,8,7,4,5,5,0,6,3,1,2,2,1,0,0,9,12,0,15,0,16,15,17,19,19,18,15,22,21,17,18,16,14,10,9,7,7,9,10,9,9,11,12,11,10,8,7,7,6,3,4,6,5,5,4,3,2,1,0,0,0
2022-03-08 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 04:00:00,0,1,0,2,4,8,11,12,15,16,4,13,11,14,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 05:00:00,0,2,0,2,5,6,7,7,8,16,10,9,9,8,8,18,20,20,20,17,16,7,15,11,4,10,12,12,8,8,10,8,10,11,10,9,9,3,4,0,0,7,5,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 06:00:00,0,2,1,0,5,6,9,9,10,8,10,10,8,11,12,16,21,22,19,18,16,19,19,12,13,17,17,20,15,15,15,19,20,20,18,18,17,16,15,13,7,13,9,7,6,0,0,2,3,0,6,0,4,5,5,5,4,5,6,9,9,7,7,8,10,16,20,23,19,10,11,14,16,19,23,25,24,21,23,22,25,22,23,0,0,0,0,0,0,0,0,0,0
2022-03-08 07:00:00,0,14,11,3,7,3,10,12,13,15,14,19,21,22,24,23,30,31,33,29,29,30,31,22,19,19,23,25,20,20,20,25,32,30,29,27,29,28,25,26,16,21,13,11,9,0,4,5,5,0,15,14,13,14,16,21,18,10,14,16,21,17,14,14,13,27,33,45,38,29,33,30,30,36,38,38,36,35,38,42,52,52,48,45,43,36,33,31,22,18,9,0,0
2022-03-08 08:00:00,1,21,16,8,12,15,25,25,24,25,25,25,18,15,18,31,44,43,40,40,39,37,35,23,27,30,40,45,43,52,50,54,54,60,55,46,51,51,50,49,44,41,19,11,9,0,2,7,6,0,24,23,17,18,18,23,20,18,23,23,25,20,22,21,20,28,29,38,32,40,44,47,47,56,56,54,51,48,43,42,45,44,44,49,52,43,36,31,20,13,7,1,0
2022-03-08 09:00:00,0,12,9,7,8,7,10,8,13,16,15,15,14,11,15,14,22,20,25,26,24,22,21,18,19,26,27,30,24,27,30,29,33,52,54,51,45,43,43,43,27,39,20,13,10,0,0,6,5,3,13,0,9,12,13,17,16,16,20,20,23,19,17,9,17,21,20,22,20,28,30,26,24,23,23,22,23,22,24,24,26,26,27,21,22,19,19,20,12,10,5,1,0
2022-03-08 10:00:00,0,7,0,3,4,8,7,5,18,18,15,14,14,14,16,18,22,23,21,19,18,11,12,11,11,18,18,20,18,21,20,20,26,28,26,21,26,24,25,29,28,26,12,9,7,0,2,2,3,2,10,0,9,4,7,12,11,12,12,11,9,9,13,12,12,15,20,18,15,17,19,19,15,17,19,18,17,21,20,24,21,19,19,18,15,14,11,10,8,7,4,0,0
2022-03-08 11:00:00,0,3,2,3,3,4,5,5,12,12,12,13,15,14,12,16,19,23,23,14,15,15,16,10,8,10,13,14,12,16,18,19,20,27,26,24,20,21,21,21,19,20,12,10,7,0,0,6,6,5,13,10,12,11,12,13,14,14,16,15,15,14,15,15,14,15,18,21,17,9,14,15,17,20,20,19,18,16,17,19,18,21,17,13,14,11,7,4,5,5,4,0,0
2022-03-08 12:00:00,0,5,2,6,5,6,3,3,14,16,15,19,15,17,15,16,20,20,18,18,14,15,16,14,15,13,17,17,15,13,17,19,18,19,19,21,18,16,13,0,12,13,8,6,3,0,0,3,5,0,9,0,7,7,5,8,4,6,12,17,18,18,23,22,13,17,22,26,23,15,19,19,20,21,22,19,18,16,18,17,14,14,13,12,16,15,6,7,4,4,2,0,0
2022-03-08 13:00:00,0,4,0,6,8,9,11,8,12,14,9,15,13,16,18,19,22,23,19,18,17,18,17,24,21,17,19,20,22,23,27,29,33,36,34,29,25,0,21,22,21,19,10,6,5,0,0,8,9,0,15,14,14,9,14,20,20,20,22,22,21,23,23,23,22,25,24,22,12,21,21,23,25,25,25,25,28,24,25,23,20,25,25,18,8,14,9,6,5,5,2,0,0
2022-03-08 14:00:00,0,4,1,6,9,11,10,8,13,15,13,12,11,12,10,12,16,21,16,14,12,14,12,22,12,15,15,14,14,15,16,17,17,16,16,14,14,13,13,15,0,13,10,7,6,0,4,9,12,0,23,5,22,10,14,27,26,23,22,21,19,18,21,19,19,24,18,23,20,25,29,29,28,30,32,21,30,27,24,20,17,17,19,16,16,14,9,11,8,6,4,0,0
2022-03-08 15:00:00,0,5,6,10,9,10,11,9,23,25,25,27,32,32,30,34,37,35,34,26,22,21,20,21,20,19,19,17,18,23,26,21,26,29,26,16,14,14,13,19,16,14,9,7,5,0,0,11,13,8,12,0,18,13,16,19,20,24,23,20,23,24,25,25,25,19,20,23,18,12,16,15,15,18,21,21,21,20,16,17,18,21,21,18,18,17,15,13,6,3,3,0,0
2022-03-08 16:00:00,0,4,3,7,9,12,13,15,30,30,28,31,33,36,32,30,35,34,33,27,21,21,20,19,18,18,24,14,22,23,25,27,24,24,24,18,21,23,0,22,21,19,11,6,9,1,0,9,10,8,17,16,17,20,27,31,22,25,28,31,29,32,37,36,24,21,27,15,23,27,28,31,28,26,29,16,16,24,20,19,15,15,18,21,19,12,12,11,7,4,3,0,0
2022-03-08 17:00:00,0,10,11,15,21,22,23,25,33,34,33,37,35,39,34,35,45,46,42,35,29,32,31,31,22,18,18,18,22,27,26,24,20,26,28,24,19,20,18,21,11,18,10,9,3,1,5,20,28,22,43,42,41,39,51,41,42,37,35,32,29,25,34,35,32,24,23,21,17,25,27,26,27,35,34,33,31,31,17,17,14,16,22,23,23,18,22,18,10,7,6,0,0
2022-03-08 18:00:00,1,14,13,23,35,31,34,35,41,42,41,43,47,49,43,42,47,49,43,41,35,33,30,34,32,23,23,24,29,34,27,25,23,24,27,27,28,27,28,33,32,28,14,10,9,3,29,24,33,32,51,40,43,54,65,65,65,58,47,51,37,32,30,31,29,26,25,26,24,33,34,30,35,44,43,43,39,38,25,24,24,22,24,25,24,18,16,16,8,4,2,0,0
2022-03-08 19:00:00,3,7,7,9,11,15,21,20,20,22,21,25,33,34,30,23,23,24,22,22,20,20,26,34,28,22,17,15,18,17,14,11,8,9,11,16,13,15,14,10,8,10,7,6,5,0,3,17,25,24,40,38,39,38,38,41,41,38,32,34,34,28,26,24,21,18,15,15,10,20,18,33,29,35,35,33,34,26,20,15,11,7,9,10,8,6,11,10,6,3,1,0,0
2022-03-08 20:00:00,0,4,5,7,10,11,15,17,18,19,18,18,16,19,17,16,18,17,16,16,15,14,12,34,30,17,15,11,13,10,9,7,8,10,10,9,7,5,7,6,5,5,4,4,2,0,5,14,16,0,24,14,23,23,29,34,31,29,28,24,18,19,16,14,12,13,12,9,9,13,13,15,13,17,22,21,20,17,11,10,10,8,10,9,6,8,4,4,3,2,2,0,0
2022-03-08 21:00:00,2,3,4,8,10,11,11,10,18,20,19,17,17,19,16,16,18,16,16,15,16,16,16,17,14,7,7,8,9,9,8,10,11,9,7,4,7,7,0,7,3,5,4,3,1,0,10,10,21,19,40,38,37,40,35,33,30,25,21,19,18,17,20,21,17,19,15,13,14,26,26,22,21,25,26,18,23,18,12,8,9,9,12,11,10,5,4,4,2,1,0,0,0
2022-03-08 22:00:00,0,3,0,5,7,8,12,9,11,9,8,11,13,15,14,13,13,12,13,11,14,14,13,23,21,13,12,12,11,13,8,6,8,10,8,5,7,4,7,5,9,6,6,2,1,0,0,29,34,33,43,41,15,40,36,30,30,30,25,22,21,20,18,17,15,15,11,11,10,16,17,17,20,23,25,25,26,23,14,9,8,8,9,10,8,6,4,2,3,2,0,0,0
2022-03-08 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,11,13,0,13,10,12,14,14,18,14,14,17,0,14,13,14,9,7,7,6,6,7,6,6,0,0,5,5,3,2,2,2,34,36,0,56,53,50,48,44,42,39,39,35,29,25,19,18,17,12,13,10,9,8,8,13,12,13,14,16,5,15,13,8,8,7,6,7,9,5,7,5,3,2,3,2,0,0
2022-03-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 04:00:00,0,0,0,0,2,5,7,9,13,13,13,6,6,4,7,9,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 05:00:00,0,1,0,0,2,3,9,5,8,12,12,7,8,10,11,12,13,14,13,14,14,8,11,11,8,9,9,10,10,9,12,12,11,10,10,9,6,7,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 06:00:00,0,1,0,0,2,3,3,5,9,11,10,9,6,7,9,8,8,0,7,7,9,8,8,7,7,9,10,10,9,9,10,12,8,11,11,9,13,6,14,15,14,6,11,9,8,0,0,1,1,0,4,3,0,3,4,6,5,6,7,11,4,10,15,16,17,14,17,17,13,9,12,10,10,12,12,12,11,10,10,6,6,7,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 07:00:00,0,3,0,2,2,4,2,3,5,7,6,7,7,9,9,10,15,6,13,13,11,10,11,7,7,9,10,14,12,14,15,15,16,19,18,10,11,11,13,10,6,10,6,3,2,0,2,1,1,0,5,0,0,6,5,7,4,4,5,6,10,8,7,4,7,8,8,10,8,9,10,5,8,10,11,10,8,8,7,9,9,9,8,8,7,6,5,6,4,3,1,0,0
2022-03-09 08:00:00,0,5,3,2,2,2,3,4,6,7,8,8,6,6,5,10,12,8,12,11,12,7,7,9,11,11,14,15,14,19,20,22,21,20,19,16,13,10,14,16,14,12,6,3,2,0,2,1,0,0,2,0,3,1,4,6,7,5,7,8,10,9,10,11,13,15,14,16,13,9,12,12,11,11,10,9,10,9,9,9,10,15,15,11,9,9,5,4,4,1,2,1,0
2022-03-09 09:00:00,0,5,4,2,4,6,8,11,16,14,12,10,10,9,10,10,14,15,14,15,15,14,12,13,12,11,15,15,13,15,18,22,30,27,25,25,21,22,25,25,0,22,12,8,5,0,0,2,4,3,8,0,7,5,6,11,12,12,18,19,20,17,16,18,17,17,20,18,10,14,15,13,16,15,10,12,15,13,12,12,14,18,19,15,15,12,8,9,3,8,5,0,0
2022-03-09 10:00:00,0,10,9,4,7,8,10,9,10,9,10,14,11,12,14,15,16,15,18,15,12,13,14,13,14,17,20,20,19,20,25,23,26,31,28,31,27,26,25,0,0,22,10,7,5,0,0,4,2,0,8,4,7,9,11,14,15,9,10,13,11,11,8,9,8,9,13,16,20,20,25,24,22,25,28,8,25,22,22,19,14,17,14,14,14,13,9,8,7,6,5,0,0
2022-03-09 11:00:00,0,7,6,3,5,6,8,10,14,11,13,15,12,15,14,14,18,19,20,17,19,17,19,21,22,26,28,32,25,27,27,26,29,32,33,32,28,32,35,33,27,30,15,10,7,0,0,5,7,6,8,3,0,3,6,7,8,9,12,11,10,11,13,14,11,14,16,15,15,12,12,15,14,14,13,14,16,15,13,14,14,12,13,14,15,12,10,8,8,3,0,0,0
2022-03-09 12:00:00,0,5,3,6,7,10,13,9,14,12,14,12,10,14,14,16,18,19,13,18,14,13,14,17,18,17,20,20,20,20,23,25,30,32,34,33,34,31,32,35,30,31,22,16,12,3,0,5,7,0,12,0,13,14,14,18,19,18,20,23,21,22,22,18,17,16,20,21,20,21,18,13,16,17,22,24,24,22,23,20,22,23,20,19,18,15,24,24,17,13,4,0,0
2022-03-09 13:00:00,0,3,5,4,5,5,7,9,11,9,10,10,10,13,14,17,21,19,21,17,15,17,15,15,13,21,26,29,21,25,27,31,33,34,33,35,39,40,44,42,40,35,15,9,10,2,0,10,12,11,20,19,18,19,19,24,22,18,20,22,17,15,17,20,20,25,23,22,20,22,24,23,23,21,20,19,20,18,20,17,21,22,24,26,25,19,13,10,8,5,3,0,0
2022-03-09 14:00:00,0,12,6,7,9,11,9,9,15,14,12,12,12,15,16,18,22,23,24,24,18,16,11,12,13,16,18,21,18,19,21,23,28,34,33,35,44,46,49,51,48,46,25,19,16,0,6,6,9,0,11,0,12,9,15,17,15,15,16,18,17,18,19,20,20,18,20,22,18,15,17,17,16,17,19,18,16,16,13,14,17,15,16,15,15,12,13,12,8,7,3,0,0
2022-03-09 15:00:00,0,3,3,5,6,10,10,8,17,17,18,19,18,19,23,20,22,23,22,20,21,23,26,20,22,22,23,22,17,22,26,25,29,35,35,35,37,34,38,40,41,38,21,14,11,0,0,10,17,11,26,25,24,18,21,16,22,21,20,19,20,16,17,17,18,18,13,13,12,16,16,16,14,22,23,25,26,24,23,22,18,16,18,13,15,12,11,12,9,6,5,1,0
2022-03-09 16:00:00,4,4,5,18,19,20,19,20,23,14,20,25,24,23,23,23,28,28,23,26,23,20,14,16,15,19,19,17,22,25,28,23,21,30,30,33,32,32,32,36,27,32,18,15,14,0,0,23,25,10,36,38,40,36,37,33,34,23,23,21,19,21,26,27,23,22,22,20,19,15,19,18,21,22,24,25,25,22,21,16,15,15,16,20,19,15,14,10,6,4,4,0,0
2022-03-09 17:00:00,0,7,10,14,16,16,16,16,18,19,17,22,21,20,22,23,20,21,22,17,17,19,19,14,15,12,22,24,21,22,23,25,30,29,27,24,23,22,16,17,0,17,9,8,5,2,5,15,25,0,47,45,46,31,34,34,33,30,26,25,22,19,24,23,18,19,20,23,20,17,18,19,17,21,22,18,19,15,17,15,13,13,15,16,14,12,10,11,7,3,2,2,0
2022-03-09 18:00:00,0,4,5,11,16,18,18,20,26,29,27,26,22,27,24,26,27,29,26,24,19,21,18,23,18,15,21,21,26,21,16,15,16,18,19,17,17,16,10,0,0,14,11,6,5,2,0,17,21,0,29,27,27,25,31,31,32,25,26,26,27,24,25,23,18,18,21,16,15,19,20,17,15,23,22,18,24,16,15,13,12,12,10,10,10,9,9,8,4,2,0,0,0
2022-03-09 19:00:00,0,1,1,9,10,10,12,11,15,13,13,17,17,15,25,22,20,18,18,11,16,11,13,20,16,10,13,14,17,15,17,16,15,15,10,12,15,14,8,15,0,9,4,4,2,1,18,22,23,15,31,29,31,28,38,40,38,29,29,23,21,22,21,22,19,23,24,20,19,15,11,12,11,19,23,13,22,21,14,12,11,8,7,9,8,5,4,7,6,1,3,0,0
2022-03-09 20:00:00,0,5,1,6,9,8,10,10,14,11,12,17,18,20,17,16,14,13,15,15,12,13,12,18,17,13,12,14,13,12,12,11,11,11,7,9,9,8,7,4,0,6,6,2,0,0,16,13,24,0,37,0,36,36,33,32,31,27,27,21,20,19,22,19,17,13,23,25,23,18,19,20,21,21,18,15,16,12,10,9,6,8,6,9,10,6,3,1,0,2,1,0,0
2022-03-09 21:00:00,0,4,3,9,8,9,9,8,7,8,9,12,12,12,13,16,17,11,16,15,15,14,14,22,17,14,11,10,12,13,9,5,10,12,8,8,6,0,0,0,0,3,2,1,1,1,20,20,26,16,34,33,32,32,28,27,24,20,18,15,14,12,15,13,13,14,12,9,8,11,15,10,14,14,19,18,21,19,16,14,12,13,7,9,8,8,7,3,3,2,1,0,0
2022-03-09 22:00:00,0,0,4,6,1,7,6,3,7,8,2,9,3,12,13,12,14,0,9,7,14,14,13,18,13,7,6,6,9,9,8,8,7,10,2,3,10,9,8,7,5,4,4,2,0,0,0,22,25,0,34,29,33,33,34,31,30,28,26,21,20,18,20,19,18,17,15,7,13,14,16,15,12,15,17,13,17,13,11,9,7,8,5,7,6,6,3,2,1,0,0,0,0
2022-03-09 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,3,3,3,0,18,16,10,9,0,11,11,9,8,6,9,7,5,7,8,7,0,0,6,2,1,0,0,9,11,13,0,26,26,28,9,28,25,21,19,19,16,14,12,12,11,9,8,3,6,7,8,14,13,14,17,17,0,17,15,8,8,6,6,8,7,4,1,2,1,1,0,0,0,0
2022-03-10 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 04:00:00,0,1,0,2,3,7,5,0,10,11,8,8,7,8,11,14,16,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 05:00:00,0,1,0,2,8,11,12,13,15,16,18,16,15,15,16,17,16,12,19,20,17,17,12,11,8,7,14,13,10,12,14,11,9,10,8,7,6,5,0,4,3,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 06:00:00,0,3,2,2,3,5,6,5,6,8,9,8,7,10,10,13,14,14,13,12,13,12,11,8,8,10,12,13,10,12,18,20,21,21,21,18,13,12,15,0,13,11,7,6,3,1,1,2,3,0,4,0,0,5,6,6,5,3,6,8,9,10,8,10,13,16,19,22,18,12,13,19,19,25,28,27,25,24,25,19,18,16,17,0,0,0,0,0,0,0,0,0,0
2022-03-10 07:00:00,1,15,12,7,7,2,11,12,15,18,17,17,15,13,17,28,33,35,36,33,32,31,29,25,19,26,30,28,20,29,34,39,33,31,32,28,27,20,19,19,13,16,12,10,9,1,3,2,2,0,13,4,10,12,13,9,7,8,12,16,18,16,16,16,21,50,55,55,50,32,34,34,28,29,29,31,30,29,34,37,42,38,35,36,34,25,21,20,15,15,12,0,0
2022-03-10 08:00:00,0,18,16,8,7,9,14,12,17,19,23,17,18,23,30,41,50,53,51,50,41,37,36,23,26,31,36,40,37,42,50,54,58,58,53,55,62,62,65,63,61,55,29,17,13,0,5,6,7,0,23,21,19,19,23,24,22,24,21,23,26,22,21,20,28,35,36,55,48,34,39,44,46,57,60,56,53,46,47,50,55,58,61,55,53,48,40,38,26,19,9,1,0
2022-03-10 09:00:00,0,14,8,8,8,10,12,11,14,20,20,12,13,15,14,21,27,22,26,25,22,23,19,14,16,24,28,29,31,32,37,43,42,45,39,34,31,23,29,30,29,27,15,12,8,0,5,3,4,0,9,5,6,9,11,15,15,15,19,18,20,16,16,11,17,21,24,29,24,19,18,19,21,25,26,26,25,19,20,27,27,31,29,25,25,21,18,17,9,7,5,1,0
2022-03-10 10:00:00,0,5,3,3,5,5,6,6,13,16,17,16,16,15,11,14,16,15,16,16,14,15,14,11,13,14,16,14,17,18,21,25,29,34,28,24,24,8,25,14,21,22,15,10,8,0,3,4,5,0,10,9,8,4,10,15,15,16,15,16,15,13,13,12,15,15,18,20,20,17,15,16,16,18,20,15,21,20,19,23,28,25,23,20,19,13,10,9,8,7,3,0,0
2022-03-10 11:00:00,0,6,0,5,7,4,7,8,16,20,22,19,12,16,15,16,18,18,17,17,16,14,16,11,12,13,17,18,14,13,17,18,20,23,20,19,18,18,20,21,14,20,10,11,9,1,0,3,0,0,5,0,0,3,6,9,8,10,13,12,12,12,13,14,17,14,18,18,16,14,15,15,15,17,18,16,16,13,16,15,15,16,17,13,11,8,6,4,5,3,2,0,0
