Unnamed: 0,1_은평공영차고지,2_덕은교.은평차고지앞,3_수색교,4_수색119안전센터,5_수색초등학교,6_수색대림아파트,7_상신중학교앞,8_미성아파트앞,9_새마을금고앞,10_새절역.숭실고입구,11_응암오거리,12_은평문화예술정보학교,13_응암초등학교,14_명지전문대.충암중고등학교,15_명지중고등학교,16_명지대삼거리,17_명지대,18_DMC센트럴아이파크아파트,19_명지대사거리제일은행앞,20_백련시장,21_연희파크푸르지오앞,22_홍연시장,23_연희홍연아파트,24_서대문구청,25_서대문구청.서대문구의회,26_서대문자연사박물관입구,27_한성화교중고교.서대문소방서,28_연희초등학교,29_연희3거리,30_연희교차로,31_서대문우체국,32_연세대학교앞,33_세브란스병원,34_신촌기차역,35_이대역,36_웨딩타운,37_아현역,38_종근당.충정로역,39_한국경제신문사.서소문역사공원,40_서울역버스환승센터,41_숭례문,42_남대문시장앞.이회영활동터,43_롯데영프라자,44_우리은행종로지점,45_청계1가.광교,46_을지로2가.기업은행본점.서울노동청,47_롯데백화점,48_북창동.남대문시장,49_염천교,50_한국경제신문사.서소문역사공원,51_충정로역2호선,52_아현역,53_웨딩타운,54_이대역,55_신촌기차역입구,56_신촌기차역,57_이대부중,58_이대부고,59_이대부중,60_세브란스병원,61_연대앞,62_서대문우체국,63_연희교차로,64_연희3거리,65_연희초등학교,66_한성화교중고교.서대문소방서,67_서대문자연사박물관입구,68_서대문구청.보건소.구의회,69_서대문문화체육회관입구,70_홍연2교두산아파트앞,71_홍남교,72_백련시장,73_명지대사거리국민은행앞,74_명지대,75_명지대삼거리,76_명지중고등학교,77_명지전문대.충암중고등학교,78_응암초등학교,79_은평문화예술정보학교,80_응암오거리,81_새절역.숭실고입구,82_새마을금고앞,83_미성아파트앞,84_상신중학교앞,85_수색대림아파트,86_수색초등학교,87_수색역앞,88_수색교,89_덕은교.은평차고지앞,90_은평공영차고지(가상)
2022-03-26 05:00:00,0,1,1,0,2,1,3,2,1,2,3,0,0,2,1,4,5,0,4,5,2,2,1,0,9,4,0,0,10,11,10,6,3,5,4,2,5,4,3,2,1,1,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 06:00:00,3,1,1,0,1,1,2,0,1,7,10,11,9,5,3,3,4,5,6,5,4,5,7,0,8,8,7,0,3,4,0,6,0,7,5,4,8,7,6,5,3,1,0,0,0,1,3,1,1,0,2,2,2,6,3,5,4,3,2,5,7,9,10,3,2,7,5,4,3,0,1,2,0,0,0,3,4,3,4,3,4,0,3,2,3,0,0,1,0,0
2022-03-26 07:00:00,1,1,4,0,1,6,6,5,4,6,7,6,4,6,5,4,4,4,6,7,5,5,4,0,4,6,6,0,8,9,8,7,3,8,6,7,8,6,6,4,2,0,0,0,0,1,0,2,0,0,1,2,2,4,5,7,4,4,5,4,6,6,5,4,4,5,2,2,0,3,0,4,3,2,5,3,3,5,3,2,3,4,3,4,6,7,2,1,0,0
2022-03-26 08:00:00,1,1,2,0,2,3,8,8,7,6,8,8,8,7,6,5,8,4,10,11,5,6,9,6,7,11,12,10,13,13,10,13,11,10,10,13,13,7,9,4,3,1,0,1,0,0,1,3,1,3,2,3,4,3,4,6,4,4,6,4,6,7,8,7,5,6,2,5,6,6,7,2,8,7,7,8,6,8,10,10,21,22,18,5,8,6,2,1,1,0
2022-03-26 09:00:00,1,1,1,2,1,5,9,10,9,10,12,10,10,10,10,8,4,6,5,10,11,13,17,18,18,20,18,17,20,22,23,20,21,22,21,22,18,19,12,11,6,1,0,0,0,1,1,2,0,1,4,3,4,6,7,7,6,5,5,8,9,10,10,9,6,5,6,7,5,5,4,2,5,4,0,3,4,5,6,5,7,11,11,6,8,4,3,0,0,0
2022-03-26 10:00:00,1,0,0,2,2,4,8,9,7,8,5,5,7,8,9,7,7,8,10,9,8,10,10,9,18,19,19,18,19,21,19,15,18,16,14,13,15,16,13,12,11,2,1,0,0,2,2,4,0,3,5,4,4,7,6,7,6,6,5,7,8,12,10,8,7,6,6,6,5,4,5,6,6,6,7,8,8,9,7,6,4,5,5,6,3,4,1,0,0,0
2022-03-26 11:00:00,0,1,0,1,1,5,10,11,8,7,14,13,12,7,16,8,18,7,7,4,10,11,12,11,10,12,14,10,11,17,16,14,13,13,14,16,15,13,14,9,7,3,1,0,0,2,3,11,0,15,6,6,7,6,6,6,5,5,6,5,6,6,7,6,2,3,4,5,9,5,0,8,7,7,8,44,8,11,12,12,6,3,2,5,3,1,2,1,1,0
2022-03-26 12:00:00,2,2,1,0,3,5,10,10,9,7,9,10,10,10,24,24,23,21,23,27,26,27,25,23,27,28,30,31,30,37,38,32,29,24,24,20,20,19,17,14,12,4,1,0,0,2,4,11,10,11,14,14,14,13,11,11,9,7,10,12,15,16,12,12,9,10,12,7,7,11,10,9,7,7,8,11,48,48,45,34,16,13,13,11,12,11,6,1,0,0
2022-03-26 13:00:00,0,0,2,1,6,6,8,7,4,8,7,7,8,6,9,10,9,7,9,10,10,12,9,10,12,13,12,12,14,18,14,15,11,16,14,10,13,10,18,11,10,8,6,5,2,5,7,9,9,8,9,8,8,10,12,14,13,10,15,17,20,23,17,16,15,13,9,7,10,12,5,8,15,14,16,16,6,17,16,12,8,7,6,2,5,3,0,0,0,0
2022-03-26 14:00:00,0,3,2,0,4,12,14,0,12,13,10,13,11,12,13,14,13,14,13,14,8,14,13,13,11,12,14,13,16,22,20,20,21,23,25,26,25,22,15,12,6,3,0,4,0,3,4,9,10,7,7,8,1,10,11,11,8,8,9,10,16,17,16,15,8,12,10,8,7,6,3,8,8,8,6,5,7,7,11,8,11,10,9,5,5,0,4,3,0,0
2022-03-26 15:00:00,0,1,2,4,2,6,11,3,1,6,7,9,4,8,6,6,7,7,6,7,6,5,7,12,12,11,14,15,16,22,24,20,17,17,16,12,15,14,10,13,10,9,3,2,0,2,6,16,17,16,14,13,12,10,12,12,1,11,12,14,16,18,17,14,14,12,10,11,11,12,11,9,10,12,13,11,13,15,15,15,17,17,8,3,4,1,2,1,0,0
2022-03-26 16:00:00,0,1,2,0,4,5,7,8,14,13,11,15,13,10,10,10,10,12,9,10,11,12,14,13,11,16,17,19,19,21,20,19,18,21,21,20,15,14,17,12,6,6,2,0,0,3,8,18,3,19,15,13,14,13,16,15,10,13,14,16,21,22,17,16,15,15,15,13,9,15,16,17,14,11,15,12,11,10,13,9,9,8,6,6,4,1,1,0,0,0
2022-03-26 17:00:00,0,2,0,1,3,4,5,4,5,12,15,14,13,12,13,8,8,8,8,10,10,12,13,6,13,21,22,20,20,23,23,20,20,19,19,18,18,17,17,8,3,4,3,0,1,2,7,10,11,11,12,14,14,14,16,19,11,18,21,22,26,27,26,24,24,21,18,14,17,16,7,10,8,9,11,12,19,20,17,13,12,5,7,5,4,5,3,0,1,0
2022-03-26 18:00:00,1,0,3,4,3,5,6,9,7,9,10,11,10,8,3,5,4,3,6,6,5,5,3,3,7,8,10,0,10,11,5,10,9,8,10,6,9,10,9,5,3,3,0,0,0,4,10,12,10,14,13,13,12,13,14,14,15,14,12,13,19,18,16,13,12,12,11,8,10,15,13,8,9,12,10,13,15,16,17,11,11,11,8,3,3,2,1,0,1,0
2022-03-26 19:00:00,1,0,2,0,0,2,4,3,2,6,8,9,8,7,6,3,3,3,3,3,5,6,0,3,5,5,3,7,3,8,7,8,9,11,10,8,11,3,5,3,1,0,3,4,2,3,7,10,8,9,9,9,10,10,9,9,7,9,12,13,20,20,15,13,12,9,9,7,7,8,8,8,8,7,10,11,13,11,11,5,11,15,13,7,4,5,1,0,0,0
2022-03-26 20:00:00,1,2,3,4,5,3,2,1,4,6,7,7,6,6,2,1,5,5,5,8,7,7,8,0,7,7,3,6,6,8,0,7,8,7,9,12,15,16,16,4,3,2,2,1,0,0,6,8,9,10,9,10,11,10,9,11,6,9,5,10,13,11,12,15,13,10,8,8,8,7,0,5,10,12,12,12,14,12,10,5,7,7,8,5,2,0,1,1,0,0
2022-03-26 21:00:00,0,0,1,0,1,2,1,0,0,4,5,0,3,5,1,4,3,5,0,0,0,2,6,2,8,3,9,4,9,11,6,10,9,8,7,6,4,6,5,1,2,0,0,1,0,4,5,6,7,9,7,4,5,7,8,9,8,9,8,8,12,12,12,11,10,10,9,8,7,7,7,5,8,9,6,6,5,7,6,5,9,5,8,2,1,0,1,0,0,0
2022-03-26 22:00:00,0,1,2,2,0,1,2,0,0,10,9,8,6,6,4,3,2,2,4,3,0,2,0,3,4,0,4,3,7,8,4,7,8,11,12,5,7,6,4,2,0,0,0,1,0,3,7,6,5,3,8,6,7,16,9,15,0,9,14,18,24,28,27,18,23,21,20,14,13,12,11,9,6,10,12,10,6,8,3,7,14,10,11,3,2,1,2,0,1,0
2022-03-26 23:00:00,1,0,2,0,0,1,0,0,0,8,8,0,6,5,4,1,4,3,2,3,0,2,0,1,0,2,0,1,0,4,6,7,7,12,13,11,10,8,3,2,0,0,0,1,0,2,2,3,4,6,6,5,4,6,7,9,6,9,10,13,17,18,17,13,12,14,10,8,9,3,8,8,9,5,6,4,5,4,3,4,8,7,6,3,1,1,1,0,0,0
2022-03-27 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 04:00:00,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 05:00:00,0,0,0,0,2,3,3,4,3,1,4,3,2,3,3,0,2,0,3,4,2,0,5,4,7,8,6,9,8,8,6,6,4,4,3,2,3,2,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 06:00:00,1,2,0,0,0,1,2,3,2,3,2,2,0,2,3,2,0,0,4,0,5,0,4,3,3,2,3,0,4,6,0,3,5,4,1,0,5,2,3,1,2,1,0,0,0,0,1,1,0,0,2,0,2,2,3,4,3,2,0,3,4,5,5,4,0,0,2,3,1,0,3,2,0,4,0,2,2,1,0,0,1,0,0,1,3,2,0,0,0,0
2022-03-27 07:00:00,1,0,0,0,0,1,2,1,0,2,2,3,3,4,0,4,3,5,4,1,4,5,6,5,4,5,5,4,5,0,3,3,6,5,1,0,0,2,2,1,0,0,0,0,0,0,1,1,2,0,2,2,3,2,0,4,1,4,0,0,4,5,2,2,1,0,2,0,1,2,0,3,0,0,2,1,3,4,6,5,5,4,3,5,6,0,3,1,0,0
2022-03-27 08:00:00,1,0,0,2,3,4,7,6,4,5,7,1,6,8,7,6,5,5,6,4,8,8,7,6,7,7,7,6,7,7,7,6,6,7,8,6,8,9,9,4,3,2,1,0,0,0,1,2,1,0,0,1,1,0,1,0,0,0,0,1,1,5,0,0,6,4,2,2,2,1,1,2,1,0,3,6,9,11,12,12,7,8,6,5,6,5,1,0,0,0
2022-03-27 09:00:00,0,0,0,0,1,4,11,9,3,6,7,6,8,9,10,8,7,2,8,9,11,7,5,12,12,15,14,15,16,17,19,18,17,12,12,10,10,13,6,3,2,1,0,0,0,0,0,0,0,0,2,2,0,4,4,6,0,1,5,0,3,6,7,7,0,2,6,7,8,5,0,4,4,0,2,4,3,4,0,2,3,2,0,3,2,4,1,0,0,0
2022-03-27 10:00:00,0,1,0,1,0,5,5,4,5,7,6,6,8,10,10,11,13,16,17,17,15,9,16,13,15,15,16,14,17,19,20,21,18,19,17,15,15,13,12,8,4,3,2,1,0,1,1,2,0,2,1,3,1,3,3,5,4,3,1,4,5,10,9,10,6,9,8,4,6,0,4,5,7,5,4,5,8,6,9,7,5,0,3,4,6,5,2,0,0,0
2022-03-27 11:00:00,1,0,0,2,2,4,9,7,6,8,4,7,6,8,7,9,4,8,8,10,9,9,5,12,12,14,12,9,13,16,15,16,14,12,15,14,16,14,13,9,8,6,2,0,0,1,3,3,4,4,3,4,5,6,7,8,7,5,6,9,7,12,10,3,8,4,5,0,3,4,0,3,3,0,0,4,4,3,5,4,4,4,2,2,2,1,0,0,0,0
2022-03-27 12:00:00,1,0,2,0,3,4,4,5,4,7,8,9,0,8,13,10,11,5,9,8,7,10,10,10,13,15,15,13,17,20,24,11,22,25,21,19,20,19,19,13,9,4,3,2,0,4,5,7,9,8,9,8,10,7,6,11,9,7,10,8,12,12,11,7,5,6,9,10,8,10,5,8,10,5,10,9,8,9,6,5,5,4,4,4,3,4,2,1,1,0
2022-03-27 13:00:00,1,0,1,3,0,3,5,4,3,10,12,12,14,12,12,12,14,14,10,15,16,15,12,14,16,18,21,21,18,18,17,16,16,18,15,11,15,14,7,10,7,6,1,0,0,6,8,13,0,10,10,9,11,14,18,19,16,2,10,4,11,13,12,12,11,8,9,9,14,13,14,14,11,10,8,11,8,9,11,12,11,12,11,4,5,4,1,0,0,0
2022-03-27 14:00:00,0,1,1,2,2,5,11,13,12,14,12,14,12,12,9,11,11,10,9,10,11,13,14,12,11,16,20,9,15,21,22,18,19,13,12,11,15,12,11,9,9,11,6,2,0,2,10,11,8,10,12,14,15,16,17,17,11,16,15,20,23,24,21,21,20,5,16,17,14,10,5,12,13,11,10,9,11,11,8,8,6,4,3,4,4,5,0,0,0,0
2022-03-27 15:00:00,1,1,0,0,2,3,4,3,2,4,0,5,4,3,3,1,7,4,6,9,10,10,8,10,8,17,24,7,21,20,20,18,19,14,21,20,20,19,18,10,6,7,4,3,0,4,6,6,3,7,6,8,9,8,7,11,8,7,3,12,18,20,14,14,16,12,15,10,9,15,11,13,14,13,15,17,12,14,13,13,14,13,3,2,3,2,1,0,0,0
2022-03-27 16:00:00,1,0,1,0,1,9,11,12,6,10,13,13,13,8,7,8,9,10,9,11,10,12,12,4,12,11,12,11,12,14,12,11,15,16,17,0,16,12,11,8,4,2,3,0,0,0,10,12,9,14,13,13,14,13,9,11,10,10,10,12,14,16,16,10,5,7,7,8,10,6,11,10,11,10,12,13,13,12,13,12,14,10,7,9,6,1,5,0,0,0
2022-03-27 17:00:00,1,0,3,0,0,3,4,5,3,11,10,11,13,16,7,15,16,12,10,8,9,9,0,8,2,10,13,14,13,14,14,13,10,12,9,10,10,10,11,7,3,3,2,0,0,2,8,11,11,9,9,11,12,9,13,8,12,5,9,13,15,17,18,17,17,10,11,11,12,13,11,11,13,14,14,11,11,10,10,13,13,10,6,8,3,0,0,2,1,0
2022-03-27 18:00:00,0,0,2,1,1,2,3,2,2,9,8,7,4,7,8,8,4,3,5,7,6,5,7,9,10,10,12,9,13,13,12,11,12,11,10,11,8,6,9,3,0,1,0,1,0,3,8,10,12,11,9,11,5,9,10,12,6,11,13,7,18,16,15,12,14,11,11,12,12,7,13,12,12,11,5,10,9,10,11,9,9,8,7,2,5,0,1,0,0,0
2022-03-27 19:00:00,0,1,1,2,2,1,3,0,2,4,5,5,9,10,4,10,8,7,5,5,3,4,2,0,3,3,5,4,0,11,10,9,13,14,11,8,12,9,10,4,0,3,2,2,0,0,5,7,0,6,3,10,0,8,9,7,7,3,9,11,15,15,11,10,9,7,6,3,5,5,3,7,11,11,9,11,9,11,9,7,14,12,10,4,6,5,3,1,0,0
2022-03-27 20:00:00,2,1,2,0,0,1,2,3,2,6,8,5,6,4,5,5,4,4,5,4,3,3,5,5,6,4,5,12,10,10,11,8,9,6,7,11,10,8,7,8,7,2,1,1,0,9,6,7,0,8,9,8,7,11,13,14,11,12,11,11,21,23,17,16,11,13,9,8,5,8,9,10,9,8,4,5,4,2,0,5,7,6,5,3,1,0,1,0,0,0
2022-03-27 21:00:00,0,0,1,2,1,2,2,1,1,6,7,6,7,5,4,5,8,0,5,6,0,2,3,0,5,3,6,6,6,7,2,6,7,7,7,6,5,8,7,2,0,0,2,1,0,3,9,11,2,12,10,10,10,12,14,15,13,11,8,12,16,16,15,12,14,13,12,11,10,7,0,8,9,8,7,7,7,6,5,5,9,10,9,5,2,0,0,0,0,0
2022-03-27 22:00:00,0,1,0,0,0,0,0,0,0,6,9,11,10,9,7,6,4,0,3,2,4,3,5,0,4,3,0,1,5,5,3,6,6,12,13,6,4,4,4,2,1,0,1,0,0,2,6,5,6,0,5,6,6,8,6,11,7,9,10,13,17,17,16,15,17,8,14,12,7,0,0,4,6,6,5,6,4,0,3,4,10,11,10,3,1,0,0,0,0,0
2022-03-27 23:00:00,0,0,0,0,0,0,0,0,0,4,5,0,4,3,0,1,2,0,0,5,6,0,0,0,0,0,0,0,1,8,6,7,8,6,5,11,10,8,2,2,1,0,0,1,0,1,2,3,2,0,3,4,2,5,4,7,6,3,4,7,8,5,9,0,8,6,6,3,5,6,0,4,5,5,5,4,5,5,2,3,4,3,3,1,1,0,0,2,0,0
2022-03-28 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 04:00:00,0,0,0,0,0,1,1,2,4,4,5,7,8,7,8,9,13,14,15,20,0,21,22,24,0,26,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 05:00:00,0,1,0,0,1,2,5,6,4,3,2,2,3,3,4,4,4,0,5,11,6,13,5,6,15,15,17,17,25,19,10,19,15,12,12,8,11,9,6,5,3,1,0,0,0,1,1,0,0,0,2,1,0,0,0,7,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 06:00:00,0,1,0,0,0,2,9,6,7,8,10,10,9,5,6,3,8,5,9,7,8,6,3,9,10,14,9,10,18,23,13,21,20,18,19,18,20,10,9,3,2,1,0,0,0,1,1,2,1,2,3,4,7,9,10,4,5,4,3,4,4,4,2,3,2,2,2,1,3,2,1,4,2,3,4,6,5,9,13,11,3,2,0,3,6,3,2,1,0,0
2022-03-28 07:00:00,1,4,6,9,2,16,20,23,20,9,23,23,18,8,10,11,8,12,11,11,14,19,20,21,17,23,25,23,25,26,26,28,22,27,27,30,28,28,26,11,9,6,1,0,0,3,4,4,5,3,5,9,10,15,20,22,15,6,7,7,4,10,11,2,6,6,7,6,5,6,3,8,10,11,12,8,10,29,33,25,11,12,12,16,15,16,3,2,1,0
2022-03-28 08:00:00,0,0,2,3,4,11,21,24,21,19,19,21,22,21,22,21,13,19,18,19,21,26,27,28,27,27,28,27,27,29,27,27,25,26,28,30,34,35,31,16,11,6,3,2,0,3,4,7,3,2,4,9,10,15,16,17,11,10,6,8,9,14,16,16,7,15,13,6,6,8,3,10,11,12,14,12,20,32,33,30,16,16,15,13,16,14,4,2,1,0
2022-03-28 09:00:00,0,0,1,0,1,5,8,12,10,9,6,7,11,8,10,10,11,7,12,12,11,12,7,6,13,14,13,17,20,21,21,22,21,19,21,22,24,23,18,12,8,4,1,1,3,5,4,5,3,2,5,6,8,14,16,18,11,9,8,7,4,6,4,5,0,3,4,5,6,7,6,5,5,5,7,6,7,6,6,5,4,4,4,5,7,8,5,2,1,0
2022-03-28 10:00:00,0,1,1,0,3,4,5,7,7,7,11,15,16,14,11,10,8,8,8,7,8,10,11,10,13,14,14,12,13,15,16,14,13,12,12,14,15,15,14,11,7,4,2,0,0,2,3,5,2,4,4,5,3,7,4,9,5,5,6,5,5,6,6,7,6,5,8,8,7,4,6,7,5,4,8,7,6,6,7,5,5,5,4,2,3,1,2,0,1,0
2022-03-28 11:00:00,0,1,0,2,2,4,4,6,5,9,9,12,4,8,7,6,5,4,8,9,6,11,7,10,11,12,16,15,16,13,16,15,11,15,14,15,17,16,16,10,9,3,2,3,1,1,3,3,3,4,2,7,8,7,6,8,7,7,9,7,11,10,10,7,5,6,4,8,9,10,5,8,11,9,10,11,7,9,11,10,7,7,6,6,5,4,2,1,0,0
2022-03-28 12:00:00,0,1,2,0,2,5,6,6,4,14,16,14,12,11,10,8,8,7,7,7,8,8,9,8,9,9,10,11,14,18,13,16,16,13,14,15,13,12,12,9,5,2,1,0,0,4,3,6,7,10,12,11,6,10,11,13,10,8,10,9,10,9,9,10,9,7,7,7,7,9,11,15,15,15,20,17,18,17,13,9,10,8,5,3,2,0,2,0,1,0
2022-03-28 13:00:00,1,1,1,1,2,7,7,7,5,9,9,11,10,9,9,8,9,6,11,10,8,11,9,10,12,15,15,16,19,17,15,15,13,13,10,9,11,10,8,6,5,2,1,0,2,4,7,9,9,9,10,10,11,12,12,9,9,8,8,10,12,12,11,13,10,11,8,7,6,7,5,6,8,7,9,10,8,5,5,6,10,5,7,4,6,5,1,0,0,0
2022-03-28 14:00:00,2,3,4,0,5,6,8,10,8,10,9,12,13,14,12,10,8,7,5,6,3,8,10,8,10,13,12,11,13,14,13,12,13,13,18,19,17,14,14,9,7,2,2,1,0,4,6,10,9,10,9,7,9,9,9,12,11,10,12,15,16,19,12,11,12,12,11,13,14,15,14,14,11,10,11,12,11,11,15,13,12,13,5,3,4,5,1,0,1,0
2022-03-28 15:00:00,1,2,3,7,3,6,12,12,12,10,11,13,11,8,10,11,10,12,7,8,4,8,9,8,8,9,7,9,13,13,11,10,10,12,12,13,14,13,13,9,7,2,1,2,0,3,8,16,15,14,15,14,15,16,15,11,15,14,15,15,17,20,17,14,10,15,8,8,10,9,8,6,13,13,12,15,14,13,11,8,9,8,10,22,6,5,2,2,1,0
2022-03-28 16:00:00,1,1,3,0,4,4,8,8,5,12,16,16,14,12,10,13,12,11,15,14,12,11,12,12,12,11,13,12,13,17,13,15,16,12,12,10,12,11,14,9,9,5,3,2,3,3,5,8,7,13,9,13,13,13,15,17,18,18,23,31,36,21,29,27,17,27,28,28,27,25,22,21,22,21,22,21,31,33,31,24,15,19,18,22,17,14,8,4,2,0
2022-03-28 17:00:00,1,2,6,1,3,4,5,5,5,8,8,12,9,10,9,12,14,16,13,11,10,7,12,10,10,13,15,14,16,18,19,17,19,20,17,16,9,13,13,4,3,2,3,3,1,4,7,12,15,17,16,15,13,14,11,9,7,8,11,19,19,21,20,19,19,18,15,15,16,14,10,16,15,13,12,11,23,24,25,19,18,19,14,5,3,3,2,1,2,0
2022-03-28 18:00:00,2,4,8,2,9,10,10,8,8,17,17,15,14,12,12,12,14,13,11,12,13,13,6,12,17,16,15,18,22,21,16,20,19,18,15,12,13,12,19,8,5,3,2,4,3,5,9,14,17,19,18,19,18,18,17,18,18,20,21,22,24,25,23,20,20,20,16,15,17,22,22,21,20,18,17,18,19,19,14,12,20,18,13,5,3,3,2,1,0,0
2022-03-28 19:00:00,1,1,3,4,2,5,6,7,5,15,13,12,11,6,6,7,7,7,6,6,7,8,5,3,10,13,14,10,12,10,7,10,14,11,10,8,7,6,10,4,3,2,2,1,1,4,8,10,10,9,11,11,11,10,9,10,8,9,15,16,20,20,20,19,17,17,11,15,15,15,0,15,15,13,13,15,17,17,16,10,20,18,15,4,3,3,3,0,3,0
2022-03-28 20:00:00,0,1,1,0,2,0,2,0,1,8,11,10,6,5,3,2,2,2,4,1,3,1,4,0,6,6,6,7,7,9,6,5,8,9,7,5,2,6,6,3,1,0,0,0,0,2,4,5,6,9,10,9,9,6,8,10,8,9,11,12,13,11,15,14,0,13,11,12,10,8,10,9,7,8,7,7,8,7,6,5,11,12,10,4,2,1,1,0,0,0
2022-03-28 21:00:00,1,1,4,1,2,2,3,0,0,9,10,8,7,5,3,4,5,2,5,6,5,4,3,5,8,7,8,5,7,9,10,7,9,7,9,8,7,7,10,2,2,1,1,1,0,2,4,6,7,7,16,15,15,6,6,16,7,15,9,10,12,14,12,8,10,11,8,9,8,6,7,7,8,9,9,10,11,9,8,5,12,15,11,7,3,0,0,1,0,0
2022-03-28 22:00:00,1,2,0,2,0,1,2,2,0,9,9,8,7,6,5,4,2,4,4,3,3,3,4,0,6,7,4,8,9,10,9,8,10,8,8,4,6,7,4,2,0,0,0,0,2,2,6,8,1,9,10,10,9,8,3,11,5,10,10,12,15,18,16,5,16,14,12,10,8,11,6,8,6,5,7,6,7,6,6,5,14,13,11,5,2,1,1,0,0,0
2022-03-28 23:00:00,0,0,0,0,0,0,0,0,0,3,2,3,2,0,2,3,6,0,0,2,0,5,0,0,0,1,2,0,6,4,2,6,8,10,8,7,5,4,4,2,1,0,0,0,1,4,2,2,3,4,5,4,4,3,2,4,3,0,5,6,8,8,8,10,8,8,6,6,5,4,5,4,2,3,4,3,5,4,0,4,11,10,6,2,1,0,0,0,0,0
