Unnamed: 0,1_삼화상운(기점가상),2_염광고등학교,3_신창중학교후문,4_유원극동아파트,5_쌍용스윗닷홈아파트,6_초안아파트.흥화브라운빌아파트,7_한승미메이드아파트,8_창3동염광아트빌,9_북서울농협창동지점,10_신화초교입구,11_창번교,12_창동서울탁주앞,13_번동사거리,14_북부시장입구,15_강북경찰서입구,16_수유사거리,17_수유역.노스페이스문화센터,18_강북구청사거리,19_수송초등학교,20_번동사거리,21_창번교앞,22_신화초교입구,23_북서울농협창동지점,24_창3동염광아트빌,25_한승미메이드아파트,26_초안아파트.흥화브라운빌아파트,27_쌍용스윗닷홈아파트,28_유원극동아파트,29_신창중학교후문,30_염광고등학교,31_월계주공1단지상가,32_월계종합사회복지관,33_월계주공1단지,34_인덕대학교,35_인덕삼거리,36_신도브래뉴.한전노원변전소,37_광운대역,38_월계현대아파트,39_물류센터,40_석계역1번출구.B,41_물류센터,42_월계현대아파트,43_광운대역,44_신도브래뉴.한전노원변전소,45_인덕삼거리,46_인덕대학교,47_월계주공2단지,48_월계종합사회복지관,49_월계공단,50_염광고등학교(가상)
2022-04-02 19:00:00,1,7,0,0,5,0,0,0,0,0,2,4,3,3,2,5,13,14,15,10,20,13,16,13,12,8,10,0,0,9,10,7,8,6,7,6,7,5,3,9,13,10,14,6,9,13,10,8,3,0
2022-04-02 20:00:00,3,4,0,0,3,2,0,0,0,0,0,1,1,2,0,3,12,14,14,12,11,0,10,10,8,6,4,1,5,7,4,10,7,6,8,9,4,7,4,9,10,10,13,8,9,10,9,8,5,0
2022-04-02 21:00:00,1,1,0,2,0,3,3,2,0,0,0,3,0,1,2,2,19,17,10,20,13,12,9,10,9,7,6,8,0,7,8,4,6,5,7,0,6,3,7,8,6,7,8,3,5,7,3,2,1,0
2022-04-02 22:00:00,4,5,2,3,4,1,2,1,2,0,0,1,0,0,1,2,17,18,8,13,15,14,12,13,10,6,0,4,7,3,4,3,4,3,4,0,5,4,2,6,7,2,4,0,7,6,4,0,0,0
2022-04-02 23:00:00,0,3,0,0,2,2,0,0,1,2,1,2,0,0,1,3,22,18,19,14,13,17,15,16,15,14,13,0,11,9,7,8,6,2,5,4,3,2,1,9,10,9,8,0,8,7,5,4,2,0
2022-04-03 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-03 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-03 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-03 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-03 04:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-03 05:00:00,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,3,3,3,0,5,6,0,7,2,0,8,1,0,4,5,2,0,0,0,0,0,3,3,2,0,0,0,1,0,0,0,0,0,0,0
2022-04-03 06:00:00,1,0,0,1,0,0,0,3,0,1,2,0,0,0,0,0,1,0,2,0,1,0,0,0,0,2,2,2,3,1,0,2,4,3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2022-04-03 07:00:00,0,1,0,0,0,1,2,3,2,1,3,4,3,4,0,5,3,4,0,2,3,0,0,3,3,5,5,1,0,6,5,4,10,10,9,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0
2022-04-03 08:00:00,2,1,0,0,0,2,0,4,5,8,10,0,5,4,3,8,3,4,1,2,2,3,2,5,5,9,10,11,0,8,10,0,14,13,13,0,6,1,4,3,4,0,3,2,1,0,1,0,0,0
2022-04-03 09:00:00,0,5,0,6,0,5,6,8,9,11,12,11,5,11,9,7,3,5,1,1,4,5,7,6,8,9,0,9,4,6,12,12,16,15,11,0,8,10,9,2,2,0,2,0,0,2,1,0,0,0
2022-04-03 10:00:00,0,2,0,1,0,2,7,5,10,8,12,9,10,9,7,11,3,4,5,4,5,3,3,4,5,8,3,6,5,9,9,0,9,10,9,0,5,5,1,1,0,1,2,0,1,0,1,0,0,0
2022-04-03 11:00:00,2,4,0,2,0,8,4,12,5,14,8,15,6,9,14,13,7,9,10,0,9,8,5,4,6,5,6,0,0,8,10,11,12,12,17,0,11,8,5,4,6,2,4,0,3,1,2,1,0,0
2022-04-03 12:00:00,4,6,0,5,2,6,7,10,7,11,12,11,12,0,11,12,8,10,0,6,6,9,8,9,7,10,14,16,0,15,16,19,24,13,23,24,17,17,12,3,3,5,4,4,3,3,2,1,0,0
2022-04-03 13:00:00,0,4,6,0,5,6,6,8,4,0,7,6,9,0,10,10,16,17,5,6,15,5,6,16,17,21,20,21,0,20,18,17,17,17,12,0,12,13,11,4,6,7,5,0,0,1,4,0,3,0
2022-04-03 14:00:00,5,4,3,0,4,4,3,4,6,6,0,6,7,6,6,7,11,9,10,4,8,7,9,8,8,9,12,11,13,10,12,8,15,10,14,4,9,10,9,2,4,2,1,1,0,0,0,3,1,0
2022-04-03 15:00:00,0,4,3,6,3,4,7,7,7,10,12,7,11,5,0,9,12,12,0,12,13,13,11,10,9,15,7,8,15,13,8,12,8,11,5,0,8,9,6,4,1,0,7,0,0,6,2,1,0,0
2022-04-03 16:00:00,0,5,6,5,0,0,6,5,7,5,8,7,0,4,5,4,13,14,7,13,15,14,11,13,12,15,8,0,3,14,15,0,16,0,14,13,9,8,7,9,0,6,11,4,1,4,2,0,0,0
2022-04-03 17:00:00,4,5,4,0,3,5,7,4,5,8,9,0,8,8,6,5,16,17,14,16,14,12,11,10,10,11,13,6,0,12,10,11,13,14,12,11,11,9,10,4,4,5,8,4,10,9,6,4,0,0
2022-04-03 18:00:00,0,4,3,1,3,5,3,4,5,0,5,7,5,0,8,6,15,17,19,19,15,14,13,11,11,12,12,11,7,9,7,9,7,0,10,7,5,6,5,5,7,6,8,0,0,6,4,3,0,0
2022-04-03 19:00:00,1,3,2,0,1,0,0,0,2,0,3,1,4,0,0,5,12,16,14,7,13,8,13,12,12,10,7,9,8,7,9,11,13,12,12,0,10,7,5,11,10,2,13,8,12,11,7,5,4,0
2022-04-03 20:00:00,3,2,1,0,0,2,1,1,0,3,3,2,0,0,1,2,16,17,11,16,15,14,8,9,9,9,5,3,7,8,8,5,3,7,6,5,4,4,3,6,7,7,10,2,0,9,7,3,3,0
2022-04-03 21:00:00,0,5,0,0,0,4,3,2,1,0,0,0,0,1,0,2,16,15,17,13,15,12,5,11,9,9,5,6,0,7,5,6,4,4,4,0,3,2,1,7,6,6,12,10,9,7,8,6,5,0
2022-04-03 22:00:00,4,2,0,0,3,3,2,0,2,0,0,2,3,1,1,1,13,15,16,16,15,14,12,9,8,8,7,0,5,6,9,7,6,0,5,2,1,2,0,6,3,0,8,0,6,7,3,2,1,0
2022-04-03 23:00:00,0,4,0,0,3,2,0,1,0,0,0,0,0,1,2,3,13,9,12,7,10,9,7,8,7,6,5,4,0,3,5,4,2,3,1,2,3,0,1,7,0,0,9,0,0,0,6,5,0,0
2022-04-04 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-04 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-04 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-04 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-04 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-04 05:00:00,0,1,0,1,0,2,4,8,9,4,6,6,4,0,5,4,5,0,0,6,7,2,9,3,10,12,11,12,0,8,5,9,0,8,0,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0
2022-04-04 06:00:00,0,0,0,0,1,1,3,5,5,6,7,8,9,8,0,8,4,3,0,4,4,5,5,9,12,16,17,20,11,21,22,23,27,27,26,24,11,5,10,1,3,1,1,0,0,0,0,0,0,0
2022-04-04 07:00:00,0,5,0,1,2,7,9,13,16,21,26,29,0,22,28,23,7,8,11,12,14,16,17,22,29,38,35,40,38,38,43,45,48,47,34,44,28,31,27,4,12,18,19,18,17,7,8,2,7,0
2022-04-04 08:00:00,4,5,6,8,9,12,16,21,24,27,29,32,33,32,31,30,14,15,16,19,17,19,25,37,44,47,44,46,42,46,45,50,54,53,51,49,22,26,24,7,10,16,20,21,14,6,10,20,15,0
2022-04-04 09:00:00,0,4,0,0,2,6,7,9,10,12,11,12,11,13,12,11,7,9,7,10,7,6,6,8,9,16,17,18,8,18,19,21,25,25,25,26,19,20,17,5,2,11,15,0,7,3,2,1,0,0
2022-04-04 10:00:00,0,4,4,5,6,8,0,11,13,16,9,12,0,12,11,10,6,5,3,0,4,6,6,6,4,5,8,7,8,10,10,16,18,19,18,19,15,14,13,5,6,5,8,7,6,4,1,1,0,0
2022-04-04 11:00:00,5,3,0,2,3,4,0,5,6,7,5,9,10,9,5,8,6,7,7,8,6,6,6,5,6,10,12,9,0,11,7,12,14,4,15,0,8,8,7,16,4,15,18,3,13,9,6,4,0,0
2022-04-04 12:00:00,0,2,0,0,0,3,0,1,2,3,7,4,8,4,3,9,11,6,10,10,8,8,8,7,7,9,10,4,0,7,8,11,10,11,10,6,6,3,4,7,8,8,9,0,8,3,3,2,1,0
2022-04-04 13:00:00,2,3,0,0,0,4,7,8,9,10,12,8,10,0,7,9,11,13,12,13,14,11,14,14,8,14,15,13,13,16,16,15,13,10,7,9,8,7,0,11,7,0,17,16,8,4,2,0,1,0
2022-04-04 14:00:00,0,3,8,0,2,7,8,6,8,5,7,11,6,5,9,8,7,4,7,0,8,6,8,8,8,11,9,9,32,31,8,0,31,30,30,29,16,15,6,6,0,5,8,5,7,4,3,1,2,0
2022-04-04 15:00:00,2,9,10,4,8,10,8,8,7,8,7,7,0,0,6,9,12,13,13,14,15,9,12,12,11,10,8,10,10,24,27,28,29,28,28,0,18,17,7,8,8,7,8,6,9,8,5,4,2,0
2022-04-04 16:00:00,20,17,20,23,18,22,20,21,21,23,24,23,6,5,1,19,12,13,11,12,11,10,11,10,9,11,14,16,17,29,33,17,34,33,30,29,22,20,14,10,11,14,13,11,7,9,7,6,1,0
2022-04-04 17:00:00,0,7,0,8,0,9,0,6,3,0,7,16,6,5,15,17,25,15,14,25,21,19,19,16,10,9,8,10,9,12,12,13,17,17,16,27,19,12,14,11,12,0,13,10,10,9,7,6,2,0
2022-04-04 18:00:00,0,5,0,0,0,0,4,5,4,0,6,7,0,3,5,7,24,25,24,25,23,22,19,10,8,8,6,5,7,8,10,0,11,16,20,20,17,17,16,39,37,35,43,40,42,38,22,14,9,0
2022-04-04 19:00:00,0,6,0,6,6,3,7,9,10,10,4,11,10,3,6,8,32,33,25,32,27,23,17,13,12,9,7,8,5,7,9,9,10,8,11,7,7,6,7,32,33,31,35,41,40,32,18,11,4,0
2022-04-04 20:00:00,0,4,3,0,2,1,2,3,4,3,0,2,2,0,1,5,20,20,16,12,13,12,10,9,7,6,6,5,5,6,6,7,3,5,5,0,4,5,2,15,18,17,21,0,18,17,14,8,6,0
2022-04-04 21:00:00,0,6,5,4,0,3,3,0,3,3,0,4,0,0,0,4,17,18,19,16,16,14,8,14,11,9,4,3,8,8,9,3,7,5,4,0,5,3,1,9,9,5,10,8,8,7,6,4,3,0
2022-04-04 22:00:00,2,9,9,0,8,7,5,2,2,1,0,2,1,0,0,2,18,8,0,19,14,13,12,12,11,8,2,7,0,5,7,5,7,4,6,3,4,0,2,9,8,2,11,0,0,0,4,3,1,0
2022-04-04 23:00:00,0,3,0,0,2,1,2,0,1,0,0,1,0,0,0,0,14,14,13,9,11,0,8,5,7,6,0,5,0,3,2,0,1,2,4,0,2,3,0,3,3,3,5,0,6,9,5,0,2,0
2022-04-05 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-05 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-05 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-05 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-05 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-05 05:00:00,0,1,2,0,0,5,3,7,5,8,9,7,4,11,10,9,8,3,5,10,6,3,11,12,13,14,7,16,11,12,11,3,12,11,10,9,6,7,4,1,0,0,0,0,0,0,0,0,0,0
2022-04-05 06:00:00,0,1,0,1,0,2,3,5,5,7,7,5,6,9,8,6,2,2,0,3,4,3,1,4,5,7,9,9,0,8,9,10,12,13,12,7,6,8,6,2,2,1,0,0,0,0,1,0,0,0
2022-04-05 07:00:00,0,1,0,0,2,4,9,12,13,14,17,18,13,14,15,16,6,8,8,9,15,11,14,17,22,25,27,30,29,27,27,28,33,34,26,33,19,20,22,9,22,23,30,7,0,10,19,18,29,0
2022-04-05 08:00:00,0,4,0,5,1,10,14,18,15,19,22,25,26,27,26,25,15,13,18,19,22,23,25,21,30,36,35,34,30,23,24,18,27,26,28,26,18,19,15,7,11,14,20,19,14,6,17,10,8,0
2022-04-05 09:00:00,0,4,2,4,0,7,8,9,9,8,10,9,8,0,9,10,15,16,13,15,15,15,14,15,16,17,18,19,22,20,21,21,23,20,16,15,13,15,14,33,17,18,37,36,30,2,3,1,0,0
2022-04-05 10:00:00,0,2,3,4,1,3,3,6,4,6,7,7,10,6,6,4,5,6,5,5,1,4,5,4,5,6,7,6,6,7,7,6,11,5,10,0,5,3,1,4,1,5,6,5,2,4,2,0,0,0
2022-04-05 11:00:00,0,4,0,0,0,9,9,10,11,12,5,6,0,11,10,8,6,7,5,6,5,5,7,6,5,7,0,10,0,13,9,9,13,13,12,0,8,11,12,3,0,2,5,0,0,2,2,0,1,0
2022-04-05 12:00:00,1,4,3,0,0,2,4,4,5,6,6,8,0,9,0,8,11,14,15,16,15,12,11,9,12,12,10,13,9,14,13,14,15,19,23,20,22,23,21,5,0,6,9,0,5,2,1,1,0,0
2022-04-05 13:00:00,0,2,0,1,2,3,4,4,4,7,6,5,6,6,4,7,12,15,9,5,15,17,4,15,13,12,13,12,4,11,13,10,11,14,15,16,14,15,13,20,0,11,23,0,21,4,0,1,0,0
2022-04-05 14:00:00,0,4,0,4,5,7,8,9,6,8,9,8,9,6,7,6,8,8,8,10,9,10,9,6,6,8,4,4,5,8,10,11,12,6,13,5,9,10,7,8,7,1,11,10,9,6,4,2,1,0
2022-04-05 15:00:00,0,11,13,11,10,13,9,9,9,10,6,10,8,8,0,8,14,17,9,16,11,13,12,13,7,14,15,14,23,43,41,11,41,37,31,30,19,18,8,10,10,7,12,13,11,10,8,6,4,0
2022-04-05 16:00:00,0,16,5,2,0,17,19,19,5,5,20,19,18,6,14,8,17,18,18,19,17,17,16,17,12,14,12,16,16,19,20,14,21,20,22,19,16,14,12,11,5,10,11,9,7,8,4,1,2,0
2022-04-05 17:00:00,0,4,2,0,4,6,6,7,8,9,6,10,0,0,5,10,19,21,15,18,16,13,13,13,12,11,0,13,13,15,14,15,15,18,22,21,17,16,15,13,10,14,18,17,15,14,8,5,3,0
2022-04-05 18:00:00,0,9,0,0,3,8,0,7,6,9,4,5,8,5,6,8,25,27,26,23,22,17,18,16,15,15,16,9,8,14,14,10,14,15,18,19,16,18,15,34,36,36,43,31,28,25,15,14,9,0
2022-04-05 19:00:00,0,12,0,11,9,6,7,5,7,5,3,6,0,8,1,8,28,29,28,26,21,20,17,12,9,10,11,6,6,10,12,11,14,15,12,9,7,5,6,35,37,37,45,44,41,36,25,18,9,0
2022-04-05 20:00:00,0,4,0,3,1,2,2,1,1,0,2,2,0,4,1,3,24,24,23,18,16,16,11,14,13,12,11,10,8,8,9,8,6,6,5,1,5,0,2,13,14,13,14,12,10,13,16,9,4,0
2022-04-05 21:00:00,0,9,0,3,0,0,4,2,0,3,0,3,1,0,2,5,15,16,16,16,16,14,15,14,11,12,11,5,0,8,6,8,3,10,7,3,6,4,4,9,11,10,14,12,0,9,5,1,3,0
2022-04-05 22:00:00,0,3,0,8,7,5,5,6,5,4,0,0,0,3,0,3,17,20,13,14,18,17,15,14,12,7,3,1,1,6,5,5,3,3,4,1,7,1,4,8,9,3,11,10,9,7,7,5,1,0
2022-04-05 23:00:00,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,8,9,8,8,7,5,6,7,5,6,5,0,4,4,5,0,3,3,4,1,4,2,1,11,11,6,14,8,9,12,7,5,4,0
2022-04-06 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 05:00:00,0,3,0,1,0,5,6,6,7,8,9,7,7,7,6,6,7,0,3,9,11,1,13,14,15,17,17,19,7,16,16,17,18,17,11,0,8,0,0,1,0,0,0,0,2,1,0,0,0,0
2022-04-06 06:00:00,0,0,0,1,1,2,5,6,8,9,11,12,8,7,7,6,4,0,2,4,4,3,4,6,6,11,9,13,10,15,14,17,20,14,12,19,10,6,4,2,0,3,2,2,1,0,1,1,0,0
2022-04-06 07:00:00,0,7,4,0,5,7,10,14,15,16,18,20,17,21,17,17,6,7,5,6,10,14,17,15,20,25,28,31,31,26,29,31,43,42,39,37,21,25,21,8,17,18,25,24,0,0,10,9,25,0
2022-04-06 08:00:00,2,5,0,8,2,12,15,21,23,27,29,35,36,38,36,24,13,14,15,16,18,19,29,28,34,43,43,42,35,25,28,25,34,32,33,32,19,25,22,11,15,17,20,16,18,8,5,17,14,0
2022-04-06 09:00:00,0,3,4,4,0,6,1,10,7,9,12,13,12,13,4,10,8,10,9,9,0,10,11,9,13,15,7,16,11,10,17,17,21,19,16,11,10,0,5,29,32,0,41,19,31,2,1,0,0,0
2022-04-06 10:00:00,0,3,0,4,0,6,8,11,13,14,8,14,15,14,12,11,8,6,7,8,5,7,7,8,9,7,8,9,10,10,9,12,17,16,9,9,13,12,9,6,0,7,13,10,9,2,1,0,0,0
2022-04-06 11:00:00,1,3,0,0,0,5,5,3,7,9,8,7,0,5,7,7,6,9,3,9,8,7,6,8,9,11,0,11,0,11,12,8,14,12,8,10,9,8,6,7,8,5,10,10,8,6,5,3,3,2
2022-04-06 12:00:00,0,2,0,0,0,3,1,3,4,4,5,4,5,0,4,4,8,7,6,8,8,8,7,6,9,7,8,10,0,9,13,12,14,13,13,15,15,14,11,8,9,8,16,9,14,5,3,2,1,0
2022-04-06 13:00:00,0,2,0,0,1,3,4,6,0,7,9,8,4,0,4,7,8,9,11,8,8,7,0,6,6,7,4,4,4,8,8,8,9,11,10,9,6,0,13,8,2,3,7,7,5,6,4,3,2,0
2022-04-06 14:00:00,0,4,14,0,13,12,12,11,9,11,11,10,8,9,7,9,12,10,13,6,12,11,6,11,10,11,8,11,23,24,24,7,12,21,17,18,11,9,5,8,10,9,14,12,12,5,3,4,3,0
2022-04-06 15:00:00,0,12,0,1,0,15,3,14,15,14,3,14,0,10,6,12,11,12,11,12,10,9,7,7,9,10,5,0,14,23,13,7,6,12,23,0,16,13,7,5,1,4,6,3,5,3,2,0,1,0
2022-04-06 16:00:00,0,20,22,23,21,22,20,20,12,11,8,21,10,21,20,16,14,12,15,16,15,13,10,10,12,12,13,16,17,20,21,15,21,23,23,22,18,16,11,10,11,11,13,11,9,8,7,6,3,0
2022-04-06 17:00:00,0,9,5,0,0,9,0,14,13,12,12,11,3,0,9,8,16,15,8,14,14,15,14,14,12,12,13,15,14,15,17,15,17,21,21,22,18,16,14,13,12,12,14,13,12,10,9,5,3,0
2022-04-06 18:00:00,0,5,0,4,0,3,0,6,5,0,6,7,7,0,6,7,29,31,20,29,27,22,18,16,16,14,12,11,12,11,8,9,10,16,16,10,15,16,14,21,20,19,29,12,30,25,14,10,5,1
2022-04-06 19:00:00,0,6,5,4,3,2,0,2,3,5,5,7,0,6,8,6,32,32,33,27,20,16,14,12,10,10,11,11,6,7,10,6,9,6,9,5,9,4,10,32,25,31,43,39,38,30,18,15,7,0
2022-04-06 20:00:00,0,7,0,4,1,2,1,4,0,6,0,0,0,0,1,3,20,24,22,19,16,13,9,15,14,10,9,5,4,6,6,2,6,5,4,2,4,3,2,12,13,10,18,16,11,15,8,6,5,0
2022-04-06 21:00:00,0,6,0,4,4,0,0,2,1,4,2,1,2,5,0,4,15,14,11,10,11,10,12,11,10,7,6,4,0,9,10,3,10,11,3,1,7,5,4,9,9,10,10,6,0,9,5,3,2,0
2022-04-06 22:00:00,0,5,4,1,3,2,1,3,2,0,0,3,0,1,0,3,16,17,17,16,13,12,11,12,10,4,9,0,10,6,7,8,6,1,8,6,6,5,4,8,10,6,11,4,0,4,5,2,4,0
2022-04-06 23:00:00,2,2,0,0,1,1,0,0,0,0,1,0,0,0,0,1,12,10,8,9,8,8,7,5,4,4,0,0,0,2,4,3,3,0,4,0,3,1,3,7,6,5,6,0,7,6,5,3,2,0
2022-04-07 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 04:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 05:00:00,0,1,0,0,0,4,2,6,7,9,7,8,8,9,7,8,5,6,0,8,10,0,10,10,11,14,6,16,0,13,14,0,9,10,14,6,7,0,0,1,0,0,0,0,0,0,0,0,0,0
2022-04-07 06:00:00,0,0,0,1,0,3,2,4,6,9,8,8,0,0,0,6,3,3,1,5,6,5,4,5,9,11,13,12,14,16,19,20,24,23,11,23,6,4,4,2,0,1,3,0,0,0,1,0,0,0
2022-04-07 07:00:00,0,4,0,2,3,5,6,11,12,13,16,19,20,22,15,19,7,6,9,10,14,16,15,18,19,25,27,31,30,27,31,26,38,34,32,32,17,19,16,7,14,13,19,15,0,0,12,18,17,0
2022-04-07 08:00:00,0,9,6,11,10,11,13,17,18,19,24,24,20,21,19,15,9,12,12,13,15,20,25,27,31,35,40,39,34,25,28,34,42,41,38,27,25,29,25,24,26,25,29,26,19,16,15,14,12,0
2022-04-07 09:00:00,0,4,5,3,6,9,10,11,11,13,15,18,16,15,17,14,7,8,7,8,7,5,8,10,9,13,14,14,0,13,14,14,19,19,15,14,14,16,14,28,30,29,31,11,30,5,2,1,0,0
2022-04-07 10:00:00,0,3,0,0,1,4,0,2,2,1,3,5,4,12,0,10,5,7,3,5,6,7,9,9,10,11,14,15,14,10,15,9,10,14,13,4,11,10,7,5,5,6,8,7,4,5,3,1,0,0
2022-04-07 11:00:00,1,3,0,0,4,2,5,6,5,6,3,6,7,7,0,9,8,5,8,1,3,9,9,8,9,10,9,11,0,10,4,5,11,11,12,12,11,8,6,13,14,0,13,12,2,5,0,0,0,0
2022-04-07 12:00:00,0,3,0,0,0,4,5,7,5,8,4,8,6,0,7,4,8,5,7,6,5,4,7,8,12,13,14,15,14,12,11,12,14,19,25,24,15,12,12,6,7,8,14,13,12,6,4,1,3,0
2022-04-07 13:00:00,0,4,0,3,0,6,4,8,0,3,9,6,10,7,9,8,11,6,8,10,10,10,8,10,9,7,5,2,0,8,9,10,11,15,14,9,11,12,8,6,7,5,7,3,6,5,5,3,0,0
2022-04-07 14:00:00,0,3,11,10,2,9,10,10,7,8,6,3,3,6,0,7,7,10,6,9,9,8,8,10,9,10,10,8,21,22,16,18,21,24,17,23,14,9,9,9,6,0,11,7,10,5,3,2,0,0
2022-04-07 15:00:00,20,17,21,9,16,16,20,20,18,16,11,14,0,15,6,14,12,6,9,11,10,10,7,5,5,8,10,13,19,46,47,48,49,51,50,49,32,28,10,5,6,6,9,0,7,5,4,1,2,0
2022-04-07 16:00:00,0,6,0,7,6,4,5,10,6,10,11,5,0,0,10,8,11,12,8,9,10,11,11,12,12,12,12,13,14,14,14,7,14,17,14,18,16,8,12,9,11,9,10,9,3,8,8,6,3,0
