Unnamed: 0,1_성수동차고지,2_뚝도시장구길,3_서울숲지구대앞,4_성수1가새마을금고,5_천주교성수동성당앞,6_뚝도아리수정수센터수도박물관,7_경일초등학교입구,8_성수공고앞,9_성원중성수동이마트앞,10_뚝도시장,11_경수중학교,12_성수119안전센터,13_노룬산시장앞,14_국민은행신자양지점,15_신양초등학교앞,16_자양고교앞,17_자양우성아파트앞,18_자양미소약국.자양골목시장,19_국민은행자양지점앞,20_자양아파트앞,21_잠실대교전망쉼터,22_잠실역.잠실대교남단,23_석촌호수.한솔병원,24_석촌역,25_송파역.헬리오시티,26_가락1동주민센터,27_가락시장.헬리오시티,28_수서역KT수서지점,29_수서역,30_쟁골마을,31_강남더샵라르고오피스텔,32_못골마을.LH강남아이파크,33_래미안강남힐즈,34_세곡중학교.세명초등학교,35_세곡푸르지오,36_강남신동아파밀리에1단지,37_은곡마을.강남신동아파밀리에,38_대왕초등학교,39_은곡마을.LH이편한세상,40_은곡마을진입로,41_세곡푸르지오,42_세곡중학교.세명초등학교,43_래미안강남힐즈,44_못골마을,45_강남현대힐스테이트에코,46_쟁골마을,47_고속철도수서역,48_수서역5번.출구,49_수서역,50_가락시장.헬리오시티,51_송파역,52_석촌역,53_석촌호수.한솔병원,54_잠실역.롯데월드몰,55_잠실역.잠실대교남단,56_잠실대교전망쉼터,57_자양아파트앞,58_국민은행자양지점앞,59_자양미소약국.자양골목시장,60_자양우성아파트앞,61_자양고교앞,62_국민은행신자양지점,63_노룬산시장앞,64_성수119안전센터,65_경수중학교,66_뚝도시장,67_성원중성수동이마트앞,68_성수공고앞,69_경일초등학교입구,70_뚝도아리수정수센터수도박물관,71_천주교성수동성당앞,72_성수1가1동새마을금고,73_서울숲지구대앞,74_뚝도시장구길,75_성수동차고지(종점가상)
2022-03-08 12:00:00,1,2,1,0,1,0,4,5,6,5,6,8,8,7,9,9,12,12,17,18,17,15,14,16,18,6,15,14,26,27,26,35,25,17,13,6,3,2,3,0,4,13,18,39,42,38,41,17,19,21,20,18,17,14,8,7,9,10,11,12,11,9,5,7,6,4,3,1,1,0,0,0,0,0,0
2022-03-08 13:00:00,2,0,0,3,4,4,5,5,9,10,9,9,11,11,12,12,14,15,15,14,10,19,13,13,16,9,13,11,17,18,17,15,11,6,3,1,1,1,3,3,5,11,17,21,20,0,20,10,16,18,16,15,13,10,11,5,10,10,10,6,8,6,6,8,7,5,2,1,2,0,0,0,1,0,0
2022-03-08 14:00:00,1,2,1,0,1,2,4,6,6,11,4,14,5,10,13,15,14,11,11,12,11,12,12,11,15,14,9,11,16,15,14,16,10,5,4,2,2,3,5,0,6,6,9,11,12,11,16,13,17,22,21,22,20,16,17,18,13,11,10,9,9,7,8,8,6,2,3,2,0,0,0,0,0,0,0
2022-03-08 15:00:00,0,1,1,3,1,4,6,9,10,13,14,13,15,17,17,19,20,12,15,16,9,15,17,16,19,16,15,12,22,18,21,19,10,33,12,9,2,4,3,7,8,15,18,22,22,0,23,15,19,17,14,16,13,14,15,14,12,13,11,11,11,10,9,6,7,3,5,2,1,0,1,2,2,1,0
2022-03-08 16:00:00,0,0,1,2,4,3,4,6,9,12,11,13,17,17,18,18,20,20,20,19,12,18,19,19,23,19,16,18,28,23,26,24,16,10,5,2,1,2,4,4,8,13,16,26,30,35,38,31,34,37,34,17,20,19,19,14,20,19,17,18,23,18,14,14,12,8,4,3,1,0,0,0,0,0,0
2022-03-08 17:00:00,1,3,2,3,4,4,5,8,12,12,13,14,16,18,19,18,19,20,23,23,22,24,21,22,25,22,20,17,33,0,25,20,14,6,4,2,2,3,5,6,10,13,12,30,34,33,33,23,28,26,34,32,33,36,37,22,28,21,24,22,20,16,12,11,8,5,6,4,3,2,2,2,1,0,0
2022-03-08 18:00:00,0,2,2,2,3,3,7,11,17,22,22,21,26,30,30,29,30,26,27,26,24,40,36,40,40,36,29,27,53,51,43,33,24,14,10,6,2,4,5,6,13,18,23,52,58,57,54,40,47,46,43,43,44,33,34,32,30,25,24,23,22,15,18,17,10,5,4,3,0,1,0,0,0,0,0
2022-03-08 19:00:00,0,1,2,0,3,3,6,8,9,12,8,12,16,18,16,18,16,17,14,12,16,28,25,24,26,21,19,15,55,54,36,26,19,10,7,3,0,1,2,0,4,8,12,25,35,27,30,19,26,22,19,19,24,34,35,34,32,23,22,16,13,12,9,9,6,7,7,3,5,0,2,0,0,0,0
2022-03-08 20:00:00,0,2,0,0,1,0,1,3,10,14,15,15,16,17,19,18,16,14,13,12,12,20,23,20,21,19,17,16,27,22,18,16,11,6,3,1,0,1,2,0,4,5,6,7,10,7,13,16,18,14,14,15,14,16,17,18,17,16,15,11,10,5,9,10,4,9,8,2,1,0,0,0,0,0,0
2022-03-08 21:00:00,0,0,0,0,1,2,3,3,6,9,10,10,14,16,16,17,13,18,15,16,5,20,18,21,23,19,14,9,28,27,20,15,11,5,2,1,0,1,2,3,1,2,3,4,8,6,13,13,16,12,11,8,10,17,21,22,22,14,12,11,11,6,5,3,2,3,2,0,3,1,0,1,0,0,0
2022-03-08 22:00:00,0,0,0,1,0,1,2,4,7,12,13,14,15,16,19,18,13,16,14,13,6,26,23,24,25,24,20,15,30,22,23,17,11,6,5,3,0,0,0,1,3,2,5,8,14,0,13,12,8,10,11,10,11,16,15,16,13,9,10,9,7,10,8,7,6,4,5,3,1,3,0,2,0,0,0
2022-03-08 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,14,14,13,11,10,9,24,23,17,16,11,6,4,2,1,1,1,1,3,4,3,4,4,2,5,5,8,5,4,5,9,12,14,3,12,7,8,9,6,9,9,8,3,7,6,2,1,0,0,0,0,0,0
2022-03-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 04:00:00,0,1,1,0,0,0,1,1,2,1,2,0,3,0,2,0,0,3,4,5,3,3,4,5,8,6,0,5,2,0,0,1,4,5,0,2,2,1,2,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 05:00:00,2,0,2,1,2,1,2,1,3,6,0,5,4,7,3,6,0,8,10,12,11,13,13,12,11,9,7,5,5,3,3,2,2,1,1,0,0,0,1,0,2,6,7,9,10,4,6,3,4,4,4,3,2,5,7,6,5,5,3,4,0,3,2,0,0,0,2,1,0,0,0,0,0,0,0
2022-03-09 06:00:00,0,0,1,1,0,1,0,0,0,0,0,1,2,5,5,7,4,8,7,8,0,6,7,8,9,4,7,5,7,7,5,0,4,2,1,0,1,2,0,0,4,5,7,8,10,0,7,5,5,7,6,5,3,5,0,0,5,5,6,6,5,3,3,3,2,2,1,0,1,0,0,0,0,0,0
2022-03-09 07:00:00,1,0,0,0,2,0,0,2,5,6,0,7,3,4,0,4,7,8,10,9,8,6,5,4,5,8,10,7,10,9,8,7,4,3,1,0,0,0,2,0,2,8,8,9,10,0,9,7,8,10,9,11,8,5,0,5,6,7,8,9,7,8,8,7,6,4,3,2,1,0,0,0,0,0,0
2022-03-09 08:00:00,0,0,1,2,1,2,0,4,6,8,0,9,10,11,13,16,15,20,26,29,28,19,13,13,15,13,15,11,15,10,12,8,8,3,1,1,1,2,3,5,4,9,7,12,11,12,11,10,11,13,11,11,14,6,5,0,6,10,12,12,11,13,13,12,4,7,3,1,0,0,0,0,0,0,0
2022-03-09 09:00:00,0,1,1,2,1,0,1,2,2,3,4,6,7,8,9,14,15,17,21,23,18,12,8,11,8,11,14,12,16,6,13,7,4,2,1,0,3,2,5,0,12,20,25,26,30,19,25,12,13,16,12,11,12,10,9,0,9,9,11,12,11,5,6,4,3,2,1,0,0,0,0,0,0,0,0
2022-03-09 10:00:00,0,1,0,1,0,0,2,1,2,4,2,6,7,8,9,10,9,11,16,17,16,8,8,8,8,7,10,9,17,8,13,10,6,5,4,4,1,2,3,4,7,18,22,25,31,0,29,16,18,20,18,16,13,6,7,2,7,7,8,11,12,9,10,8,7,6,4,2,2,0,0,1,0,0,0
2022-03-09 11:00:00,2,3,1,2,0,1,1,5,7,8,9,5,12,14,17,21,11,19,22,26,25,10,8,7,9,8,8,6,11,6,13,12,7,3,2,1,0,1,0,0,7,14,17,20,29,30,32,18,24,26,25,20,18,11,11,0,14,18,9,17,14,11,10,10,9,8,6,2,0,0,1,0,0,0,0
2022-03-09 12:00:00,3,0,4,0,5,4,3,7,8,9,10,11,11,13,12,12,11,16,18,27,24,16,14,14,18,11,19,18,16,12,12,12,6,7,4,2,2,1,6,0,8,27,33,36,49,46,40,25,28,28,27,28,20,16,16,5,8,13,15,14,15,14,11,8,2,4,3,1,0,0,0,0,0,0,0
2022-03-09 13:00:00,0,3,4,0,3,5,7,2,4,9,0,5,8,11,18,21,20,20,21,23,22,17,13,12,15,14,12,11,17,16,12,11,9,4,2,0,2,3,4,3,9,14,19,23,24,22,28,25,29,29,25,20,20,23,26,24,20,18,20,19,19,17,16,14,13,11,7,4,3,2,1,0,0,0,0
2022-03-09 14:00:00,0,2,2,2,2,1,4,3,8,7,9,10,11,14,15,19,22,23,23,23,20,19,16,18,23,22,18,14,21,14,18,15,11,8,6,3,2,4,4,3,9,13,17,18,24,26,30,26,18,23,20,24,24,15,13,13,17,20,21,18,17,23,19,21,20,12,11,6,3,2,1,3,0,1,0
2022-03-09 15:00:00,1,2,2,0,1,3,2,7,15,16,7,9,14,15,19,15,19,22,23,24,23,20,20,21,19,15,17,17,21,20,19,18,13,7,2,2,2,7,4,5,8,13,21,25,32,33,31,26,28,27,26,24,23,19,8,11,19,15,17,17,15,9,8,16,16,15,9,6,4,2,0,1,0,0,0
2022-03-09 16:00:00,0,1,0,2,2,2,4,5,8,6,8,11,11,13,18,19,20,20,16,17,15,20,24,25,25,25,22,18,22,14,16,14,8,5,2,0,3,2,6,1,8,14,17,22,25,22,25,22,25,27,26,22,18,23,25,26,25,24,12,12,12,11,13,18,17,16,14,9,8,4,3,0,1,0,0
2022-03-09 17:00:00,1,2,1,2,2,3,9,7,11,14,14,14,15,16,17,18,18,18,17,19,18,30,28,26,24,22,21,20,29,24,19,15,14,6,2,0,3,3,5,6,7,9,8,12,16,13,17,21,28,28,27,25,27,22,22,18,17,21,18,16,13,10,6,7,0,1,8,7,5,2,3,0,0,0,0
2022-03-09 18:00:00,0,6,0,0,4,5,6,7,13,20,0,21,9,21,21,22,23,19,23,22,21,21,21,19,14,16,13,10,21,31,25,24,14,5,6,2,1,3,4,6,8,7,9,11,10,0,12,11,13,14,12,12,13,19,20,21,20,22,17,14,12,13,9,15,13,6,4,2,1,0,0,3,2,0,0
2022-03-09 19:00:00,1,2,0,0,0,4,6,8,9,14,15,13,15,14,14,12,13,12,13,13,8,17,14,15,17,16,17,14,31,32,24,21,18,6,2,1,1,0,3,0,4,5,6,5,11,9,9,12,16,13,8,10,15,16,19,18,18,18,14,10,12,11,3,11,9,5,4,3,0,2,1,0,0,0,0
2022-03-09 20:00:00,0,0,0,0,1,3,1,4,7,10,8,9,10,14,8,16,16,14,14,15,13,21,22,20,20,17,16,14,27,25,18,17,15,8,7,2,1,2,3,0,2,2,5,6,11,13,18,20,23,22,19,20,24,21,24,0,22,18,15,13,10,9,3,9,8,5,6,3,3,0,0,2,0,0,0
2022-03-09 21:00:00,0,1,0,0,0,1,2,4,3,6,7,8,14,16,17,15,14,13,11,10,11,14,19,16,17,16,16,14,32,24,28,24,15,8,4,1,0,1,1,0,3,6,7,4,10,10,14,15,13,12,9,13,12,17,20,0,20,14,15,12,11,7,7,6,4,3,4,1,2,1,3,0,0,0,0
2022-03-09 22:00:00,0,1,2,1,1,1,0,3,10,10,9,8,9,11,14,11,13,10,10,9,4,16,20,18,17,14,15,13,25,23,20,13,7,7,3,2,1,2,1,1,3,5,12,15,16,15,17,11,0,12,10,11,12,16,18,19,18,15,10,8,7,7,6,2,2,1,7,3,2,0,1,1,0,0,0
2022-03-09 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,11,9,8,7,4,15,0,14,14,8,1,0,0,0,0,1,0,3,1,1,0,2,0,5,7,9,7,6,7,9,13,14,0,11,6,6,5,4,3,2,0,0,1,2,0,1,0,0,0,0,0,0
2022-03-10 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 04:00:00,0,0,0,0,2,2,3,0,3,0,1,0,3,6,7,6,7,12,19,22,15,8,6,2,4,1,3,4,5,0,0,4,0,5,4,2,2,1,2,0,3,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 05:00:00,0,0,0,1,0,2,3,0,1,4,5,6,7,9,10,5,6,12,12,16,15,12,12,15,16,15,12,9,9,8,3,2,0,2,0,2,2,0,2,0,4,7,7,9,7,5,8,5,8,7,6,5,7,4,4,2,5,6,6,0,5,4,3,0,3,2,0,2,1,0,0,0,0,0,0
2022-03-10 06:00:00,1,0,1,0,1,0,1,2,4,3,0,5,6,8,0,11,12,18,22,27,26,14,17,16,17,15,16,14,15,10,10,7,3,2,0,1,1,2,3,0,10,9,14,14,18,17,14,8,11,15,13,12,10,8,6,0,7,10,12,12,11,4,5,4,0,3,1,1,1,0,0,0,0,0,0
2022-03-10 07:00:00,0,2,2,3,4,0,4,8,10,13,14,15,20,23,23,24,29,41,57,56,55,31,23,26,29,31,43,29,35,34,26,10,6,4,2,1,14,16,17,13,33,43,47,47,55,54,52,20,20,29,26,32,21,10,13,0,15,20,23,25,23,26,24,16,14,11,9,4,2,0,0,0,0,0,0
2022-03-10 08:00:00,2,2,6,7,6,4,6,10,12,15,13,16,19,23,26,30,36,39,52,52,52,38,24,23,30,29,34,20,38,36,32,23,22,5,3,2,16,17,23,24,29,19,25,30,39,40,38,28,30,34,32,31,30,15,13,0,18,27,35,35,24,33,31,25,20,13,9,5,1,0,1,0,0,0,0
2022-03-10 09:00:00,0,1,2,2,2,1,3,4,4,4,6,8,12,14,15,13,15,16,28,33,49,24,18,16,16,20,20,16,22,21,14,11,4,2,0,0,1,3,4,2,6,21,31,34,43,40,42,15,19,21,28,31,26,12,12,11,11,16,19,20,18,17,15,14,10,7,6,2,1,0,0,0,0,0,0
2022-03-10 10:00:00,1,0,0,1,0,0,0,3,4,5,6,6,6,9,10,11,9,14,15,16,12,12,7,6,8,10,12,11,9,8,7,7,3,3,1,1,0,1,4,0,7,11,12,16,19,13,21,18,19,23,16,22,15,7,7,0,9,9,15,11,13,13,12,11,9,7,4,2,3,1,1,2,1,0,0
2022-03-10 11:00:00,1,0,0,1,2,1,2,4,7,5,7,8,7,8,9,10,11,14,15,16,10,13,8,8,10,9,11,7,9,0,8,5,5,3,1,3,1,1,2,0,5,9,15,15,21,0,22,19,22,24,24,15,15,9,9,0,8,9,8,7,9,8,7,7,4,3,5,1,2,1,1,0,0,0,0
2022-03-10 12:00:00,1,2,0,0,2,2,4,11,10,9,10,10,10,11,12,12,12,14,17,15,13,12,11,12,11,8,11,9,19,20,19,32,31,21,15,12,3,0,5,0,4,11,17,40,45,42,35,10,11,15,23,19,16,12,18,0,19,16,15,12,11,10,9,9,4,6,4,3,1,1,0,0,0,0,0
2022-03-10 13:00:00,0,1,0,2,1,2,3,4,6,8,9,6,9,13,12,13,14,15,17,17,16,14,13,10,10,10,12,8,12,11,18,14,10,6,3,2,2,1,2,3,5,12,16,18,20,16,18,12,14,16,14,14,16,11,12,5,10,13,15,16,16,14,13,12,11,6,3,0,1,0,0,0,0,0,0
2022-03-10 14:00:00,1,1,0,1,2,2,1,3,6,10,10,11,12,13,16,17,17,15,16,15,12,12,12,11,17,16,14,12,13,0,12,14,10,28,26,10,7,4,5,0,4,10,14,16,17,0,21,18,17,18,17,16,16,11,10,6,13,14,16,16,15,18,17,16,12,6,5,3,2,0,3,1,0,0,0
2022-03-10 15:00:00,1,2,0,3,1,4,1,6,7,8,8,8,12,13,15,15,16,15,18,20,17,25,15,17,18,18,16,14,19,18,12,11,7,6,5,2,3,3,4,5,9,13,13,16,20,19,24,15,20,25,23,20,17,18,16,10,17,17,16,15,13,12,11,9,7,6,5,2,1,0,0,0,0,0,0
2022-03-10 16:00:00,0,0,2,3,1,1,2,5,7,9,5,10,13,15,18,18,17,23,22,20,19,25,21,20,19,21,20,19,29,27,23,19,13,9,4,2,1,2,3,0,10,18,19,31,35,34,30,21,28,28,25,22,23,20,19,0,18,16,14,11,13,13,15,13,5,10,6,3,2,0,0,0,0,0,0
2022-03-10 17:00:00,0,1,1,2,5,3,4,6,11,11,9,14,16,19,20,21,19,23,26,31,29,24,24,23,29,22,23,20,39,39,31,26,11,6,2,0,1,1,2,2,8,10,16,30,32,31,32,27,36,38,31,32,38,36,38,36,26,24,21,18,16,15,12,10,9,6,5,3,2,0,0,0,0,0,0
2022-03-10 18:00:00,1,1,1,3,2,4,6,9,12,17,18,20,23,22,23,24,25,26,26,25,23,41,38,37,37,32,26,27,53,52,41,33,23,9,6,3,1,3,4,6,12,16,24,34,41,38,36,28,42,41,35,35,39,42,44,46,31,24,19,19,16,14,13,12,11,6,4,2,2,1,0,1,0,0,0
2022-03-10 19:00:00,0,2,1,2,3,2,5,7,8,11,12,13,14,25,25,25,22,19,18,15,10,38,31,30,31,27,24,21,39,40,32,23,18,11,7,4,1,2,3,0,4,6,9,18,21,19,21,16,17,28,21,19,19,25,28,44,36,29,26,24,21,18,15,15,12,7,5,2,1,1,1,0,0,0,0
2022-03-10 20:00:00,0,1,0,0,2,0,2,3,5,9,10,8,13,16,19,21,22,22,16,15,7,17,15,15,18,15,14,14,29,30,23,18,14,6,2,0,1,1,4,0,4,2,8,6,7,4,14,16,17,11,9,13,15,20,21,0,15,14,11,10,8,7,5,7,6,2,2,1,0,0,0,0,0,0,0
2022-03-10 21:00:00,0,0,0,1,1,3,5,6,7,10,11,12,15,14,14,15,14,13,9,9,0,19,20,18,21,18,16,13,39,14,30,28,14,4,2,1,1,0,1,0,3,4,5,3,11,13,15,18,14,17,16,10,12,19,21,20,15,13,11,10,12,8,6,6,5,4,2,1,0,0,0,0,0,0,0
2022-03-10 22:00:00,0,1,0,0,1,0,2,4,7,11,13,11,11,13,14,13,14,13,11,10,8,18,22,27,28,26,27,25,36,32,30,23,19,11,5,2,0,1,2,3,2,1,4,5,7,0,11,11,16,7,7,14,14,16,13,14,13,11,8,8,7,9,8,7,6,0,2,1,0,0,0,0,0,0,0
2022-03-10 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0,12,12,12,15,13,10,11,20,0,16,17,14,5,3,1,1,0,1,0,3,4,6,6,4,0,8,4,7,4,3,2,5,9,11,11,11,9,10,8,5,3,4,2,2,0,2,1,1,0,2,0,0,1,0
2022-03-11 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 04:00:00,0,0,1,0,2,1,0,1,2,3,4,5,6,8,4,0,8,16,21,30,15,8,6,8,6,0,5,4,4,0,0,0,3,5,4,3,2,1,3,0,4,6,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 05:00:00,0,0,0,1,0,1,1,4,6,5,6,7,3,8,9,7,7,12,13,17,13,14,15,15,14,11,12,7,9,8,3,3,3,2,1,2,1,0,2,0,4,10,7,12,7,0,9,6,7,5,4,5,5,2,3,2,3,4,4,4,2,3,3,2,2,0,0,1,1,0,0,0,0,0,0
2022-03-11 06:00:00,0,0,1,2,0,0,0,3,2,4,3,5,6,9,0,11,12,16,20,23,22,13,12,11,12,11,13,12,15,14,7,6,4,0,0,0,2,2,3,0,6,11,14,15,16,15,12,5,7,13,14,9,9,8,7,8,9,10,12,9,11,5,4,3,2,2,1,0,0,0,0,0,0,0,0
2022-03-11 07:00:00,0,1,3,4,5,3,3,7,9,11,12,13,16,21,20,17,24,31,41,46,34,32,24,23,24,24,26,18,32,32,24,16,14,11,3,2,20,21,28,15,28,45,53,56,61,54,50,27,30,34,20,26,25,15,14,13,19,22,24,27,24,23,13,12,13,10,9,1,1,0,0,0,0,0,0
2022-03-11 08:00:00,5,2,11,5,6,3,5,8,12,15,17,16,21,29,29,33,38,42,58,59,54,29,24,22,22,17,22,14,32,32,24,29,20,6,1,0,18,22,27,7,32,23,28,33,46,60,47,23,26,39,32,37,41,16,17,0,19,24,30,26,26,29,25,19,15,11,7,3,1,0,1,1,0,0,0
2022-03-11 09:00:00,1,1,2,2,1,2,4,5,6,7,8,11,11,14,17,18,20,29,44,51,45,29,21,23,25,25,26,22,16,15,11,3,2,3,3,2,2,2,5,3,6,19,29,33,42,40,33,13,17,18,17,16,19,11,9,0,13,17,19,19,19,17,13,10,8,6,5,2,1,0,0,0,0,0,0
2022-03-11 10:00:00,2,1,1,0,0,1,2,3,5,7,6,6,6,10,11,12,10,12,18,19,17,13,11,9,10,10,8,9,10,11,10,7,5,3,2,1,1,1,2,2,5,16,22,24,31,0,27,18,19,20,19,22,18,9,5,0,7,12,14,14,14,12,9,9,8,5,3,2,0,0,1,0,0,0,0
2022-03-11 11:00:00,1,1,2,2,1,0,0,2,4,5,5,3,6,7,8,9,7,14,16,15,13,15,12,12,10,9,10,5,9,0,7,10,7,2,1,0,1,0,2,0,6,11,13,17,20,20,24,17,23,27,25,26,22,14,9,8,13,14,14,15,12,9,11,10,9,8,7,4,3,0,2,1,0,0,0
2022-03-11 12:00:00,0,1,1,2,3,2,3,7,8,10,0,4,11,12,12,16,11,15,14,18,16,15,16,15,13,13,14,8,24,23,21,25,25,21,19,13,1,0,2,0,6,10,17,24,27,29,25,12,14,18,17,14,14,9,8,0,10,13,12,13,11,10,9,8,7,6,7,6,3,1,1,0,0,0,0
2022-03-11 13:00:00,0,1,2,2,0,2,3,4,5,8,10,11,13,14,11,12,12,13,17,21,20,17,14,12,12,11,14,9,28,27,20,18,10,4,2,1,2,1,4,3,5,14,19,21,24,24,24,17,20,22,20,21,20,12,13,12,13,13,11,14,14,13,11,13,12,9,5,3,2,2,0,0,0,0,0
2022-03-11 14:00:00,1,0,2,0,0,1,3,8,9,11,12,13,17,19,17,19,16,14,19,21,21,17,16,11,19,17,13,7,19,18,15,11,6,41,2,17,3,4,0,2,5,9,11,12,15,14,16,14,15,15,16,17,18,17,17,15,19,17,15,17,10,7,5,6,3,4,4,3,0,0,0,0,0,0,0
2022-03-11 15:00:00,0,1,2,1,2,1,7,9,5,12,7,12,15,20,27,29,29,27,26,25,22,22,20,20,19,17,15,11,16,6,14,13,9,4,3,2,3,3,9,0,9,12,21,29,33,14,24,22,25,26,23,22,18,13,14,12,13,15,15,16,19,14,12,13,11,7,5,4,2,0,1,0,0,0,0
2022-03-11 16:00:00,0,0,1,0,4,2,6,5,8,11,10,11,13,16,19,22,22,22,20,23,24,20,21,23,28,24,21,18,29,20,19,14,9,5,3,4,2,4,5,6,8,12,21,26,30,32,33,25,31,28,32,28,31,21,25,19,21,17,16,14,15,14,11,10,9,6,3,1,1,0,2,0,1,0,0
2022-03-11 17:00:00,0,0,1,3,1,4,3,8,17,19,20,23,28,30,26,29,30,29,29,29,28,30,21,23,29,26,27,26,39,38,26,23,18,7,2,0,2,4,5,2,14,16,25,38,46,45,49,35,38,35,31,32,36,40,42,31,29,27,29,25,24,15,14,13,10,11,9,7,2,0,0,0,0,0,0
2022-03-11 18:00:00,1,1,5,1,1,5,8,10,12,15,19,21,24,27,25,28,28,30,28,25,25,40,40,33,36,29,25,24,50,49,39,35,21,8,5,2,3,5,4,8,13,16,28,51,60,59,56,40,45,42,36,36,38,42,45,43,40,35,28,24,22,21,21,20,17,13,8,6,3,2,0,1,0,0,0
2022-03-11 19:00:00,1,2,0,0,0,3,6,9,10,13,18,19,26,29,31,33,29,22,18,17,15,34,29,32,36,30,26,21,43,40,31,28,21,9,8,6,0,2,3,5,6,8,16,22,23,25,35,28,32,28,29,25,22,33,37,0,34,28,24,23,18,14,14,10,7,4,4,3,1,0,0,0,0,0,0
