Unnamed: 0,1_수락산입구.동부거성아파트,2_청학리주공2.3단지.농협,3_청학리주공5단지.별내도서관,4_별내면사무소앞,5_경은학교앞,6_아랫미아리.퇴뫼,7_퇴메,8_중문마을,9_임촌마을,10_넉바위마을,11_별내하우스토리후문,12_별내하우스토리.중말사거리,13_유승한내들2차.세종로묘원입구,14_우미린스타포레.유승한내들이노스타,15_LH남양주사업단,16_대원칸다빌.모아미래도.유승한내들이든힐즈,17_현대아이파크1차후문,18_KCC스위첸후문,19_샛말.신안인스빌,20_불암동,21_202번종점,22_삼육대후문.논골.한화아파트,23_담터고개,24_삼육대앞,25_한국스포츠정책과학원,26_태릉선수촌,27_태릉,28_태릉국제사격장,29_서울여대.육군사관학교행정안내소,30_경춘선숲길화랑대역공원,31_화랑대사거리,32_화랑대역2번출구,33_경춘선숲길.토끼굴앞,34_서울생활사박물관.농협앞,35_태릉입구역,36_한진한화그랑빌아파트,37_석계역2번출구,38_석계역1번출구.A,39_석계역굴다리앞,40_석계역,41_태릉입구역,42_태릉입구역7번출구.서울생활사박물관,43_주유소앞다운복지관,44_화랑대역1번출구,45_화랑대사거리,46_경춘선숲길화랑대역공원,47_서울여대.육군사관학교행정안내소,48_태릉국제사격장,49_태릉,50_태릉선수촌,51_한국스포츠정책과학원,52_삼육대앞,53_담터고개,54_삼육대후문.논골.한화아파트,55_202번종점,56_불암동,57_샛말.신안인스빌,58_KCC스위첸후문,59_현대아이파크1차후문,60_대원칸다빌.모아미래도.유승한내들이든힐즈,61_LH남양주사업단,62_유승한내들2차.세종로묘원입구,63_별내하우스토리.중말사거리,64_별내하우스토리후문,65_넉바위마을,66_임촌마을,67_중문마을,68_퇴메,69_아랫미아리.퇴뫼,70_경은학교앞,71_별내면사무소앞,72_청학리주공5단지.별내도서관,73_청학리주공2.3단지.농협,74_수락산입구.동부거성아파트,75_청학리
2022-03-25 12:00:00,6,9,12,0,9,7,13,0,7,11,9,14,14,0,14,15,15,16,17,18,17,22,18,24,24,0,0,23,28,29,28,25,13,16,18,17,10,6,7,9,10,19,20,24,18,21,17,0,0,0,16,13,17,14,9,12,11,10,11,10,9,8,6,6,5,6,0,6,0,8,5,2,1,0,0
2022-03-25 13:00:00,5,7,10,0,8,6,7,8,0,9,10,12,11,10,11,18,18,16,19,21,8,30,22,34,33,0,0,20,36,36,35,31,28,20,14,9,10,10,10,14,9,24,21,28,25,23,18,0,0,13,6,20,17,22,22,21,15,20,21,18,17,16,8,17,11,7,0,6,17,16,0,9,3,2,0
2022-03-25 14:00:00,3,4,7,0,6,8,3,4,5,7,8,9,8,3,10,12,11,10,14,14,11,21,20,24,0,0,23,17,29,29,30,26,22,18,10,6,9,11,12,14,12,31,34,38,36,33,22,0,18,17,0,23,22,26,19,16,19,17,13,12,11,10,9,7,8,0,0,0,7,7,6,6,3,1,0
2022-03-25 15:00:00,5,8,12,13,16,17,11,5,16,0,17,19,17,0,20,22,24,25,22,28,26,32,25,34,35,0,0,0,40,43,37,34,30,19,15,14,9,12,13,12,14,26,29,33,34,35,33,32,0,0,31,28,29,31,0,25,26,24,25,24,20,19,17,12,0,0,0,15,18,13,16,9,4,1,0
2022-03-25 16:00:00,4,6,10,0,7,8,11,0,12,11,12,17,15,10,13,19,17,17,20,23,22,38,39,46,29,28,0,0,55,59,52,35,33,31,9,9,9,20,21,23,24,30,30,32,32,29,33,0,19,21,34,27,27,26,25,26,26,29,27,28,26,23,20,21,23,16,0,19,18,9,22,13,6,1,1
2022-03-25 17:00:00,4,8,14,0,14,15,14,8,13,15,16,20,18,16,17,22,15,21,24,31,32,39,25,44,36,13,23,42,54,54,53,49,48,42,26,20,14,22,12,23,22,35,38,40,34,29,35,0,0,0,39,38,37,35,34,30,32,28,27,28,28,25,24,22,23,16,22,14,15,11,21,10,4,2,0
2022-03-25 18:00:00,4,8,11,3,11,0,12,0,12,14,13,27,15,13,28,30,31,30,31,34,35,38,39,41,23,0,20,24,48,51,47,41,39,23,25,21,17,25,26,22,26,37,32,46,46,45,33,39,0,9,33,35,39,40,27,39,33,29,25,22,20,17,18,18,0,19,0,15,20,0,14,8,5,1,0
2022-03-25 19:00:00,3,4,7,8,0,0,6,0,0,10,6,11,6,4,12,6,13,13,14,15,11,21,12,13,0,0,0,20,21,22,19,21,13,20,16,17,18,19,20,22,33,51,43,54,53,32,48,0,0,0,32,52,45,54,53,51,43,41,33,30,25,22,13,10,9,0,0,0,12,5,0,10,4,2,0
2022-03-25 20:00:00,3,4,11,0,0,1,0,4,0,0,9,10,0,0,6,10,6,9,9,10,11,9,10,10,11,8,0,0,15,13,12,10,9,8,7,7,8,12,8,13,14,22,19,27,27,19,24,0,0,0,14,26,24,27,25,22,20,30,26,18,12,11,12,6,0,0,3,0,0,6,4,4,2,2,0
2022-03-25 21:00:00,3,4,5,0,3,0,4,0,0,3,4,6,5,0,0,6,5,5,11,13,5,17,7,11,8,18,0,0,10,19,17,12,11,9,6,7,7,7,0,10,8,24,25,27,23,26,19,0,25,24,20,23,22,21,12,19,15,13,14,13,13,12,11,9,8,0,0,0,13,6,7,4,2,0,0
2022-03-25 22:00:00,1,3,4,0,0,0,0,2,3,3,5,0,2,0,3,5,2,4,9,10,9,8,8,9,0,0,0,8,5,9,9,8,7,6,5,0,3,13,0,14,15,25,18,27,23,21,0,0,0,0,0,20,24,22,18,21,20,18,17,15,13,10,8,7,0,0,6,0,5,4,6,3,1,1,0
2022-03-25 23:00:00,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5,0,0,6,0,0,7,0,0,0,0,0,0,0,6,3,5,0,2,0,0,3,14,9,10,15,20,22,24,26,25,24,0,0,0,0,0,24,21,15,20,19,18,16,16,13,12,6,11,10,0,0,0,0,4,3,6,5,2,0
2022-03-26 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 04:00:00,1,3,2,0,4,0,0,0,0,0,0,6,0,0,0,7,8,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 05:00:00,2,5,4,0,4,0,0,0,0,0,0,5,2,0,5,3,8,3,4,5,0,9,8,5,0,0,0,0,5,8,8,9,4,8,5,9,7,3,5,6,5,4,5,4,6,0,0,0,4,5,0,4,3,5,4,2,1,3,0,1,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0
2022-03-26 06:00:00,5,2,8,0,0,0,7,0,0,3,8,9,6,10,6,12,13,16,12,5,0,17,0,16,0,15,0,0,14,13,13,8,3,7,5,6,5,5,2,0,3,8,7,9,3,0,0,0,0,7,6,6,5,4,7,4,3,2,3,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 07:00:00,6,7,10,0,9,9,7,0,0,8,10,14,10,0,13,16,18,17,19,19,0,18,0,0,0,0,0,0,0,19,19,16,13,7,5,5,4,3,4,0,3,8,11,12,13,15,4,3,2,0,0,1,0,11,9,9,10,0,9,8,5,2,0,6,5,0,4,3,2,0,3,2,0,0,0
2022-03-26 08:00:00,5,9,13,0,10,12,11,0,7,0,13,15,16,0,18,18,17,18,20,19,21,26,14,25,0,20,0,0,15,27,21,16,12,10,9,8,3,6,4,7,2,9,10,12,13,14,13,10,14,0,12,12,0,13,11,12,12,11,7,12,11,10,0,11,10,0,6,9,8,7,5,3,0,0,0
2022-03-26 09:00:00,6,8,11,0,12,0,8,0,13,9,15,16,15,14,18,23,26,28,30,29,26,25,17,25,0,0,0,0,0,28,24,21,15,11,9,3,10,6,7,8,4,20,21,24,10,20,18,0,0,0,19,18,17,17,16,8,8,3,10,5,8,4,4,4,9,0,6,3,3,5,4,1,0,0,0
2022-03-26 10:00:00,4,7,11,8,0,10,0,0,0,7,9,10,13,4,12,18,22,23,25,28,27,29,17,30,0,19,0,29,28,26,25,21,17,12,8,0,5,6,5,5,7,12,14,16,9,12,15,0,0,0,6,11,10,20,17,15,14,13,10,9,4,8,9,0,5,0,8,6,8,0,7,5,2,1,0
2022-03-26 11:00:00,4,8,12,0,5,3,0,0,12,13,13,15,16,0,18,19,14,20,23,15,21,23,13,17,0,0,22,0,14,20,20,17,13,11,11,0,8,5,3,7,6,9,9,17,20,9,19,0,0,13,18,17,16,16,15,13,12,8,9,8,8,0,8,10,7,0,0,0,0,7,1,4,2,0,0
2022-03-26 12:00:00,5,9,13,13,0,0,0,5,12,14,16,18,16,0,19,23,25,26,29,28,29,29,20,27,21,24,0,22,26,31,27,24,19,14,14,13,10,8,10,12,13,22,22,25,17,25,15,0,0,0,0,25,22,20,14,11,12,8,12,12,10,5,11,0,12,0,0,11,10,6,5,2,1,0,0
2022-03-26 13:00:00,3,4,9,0,4,9,8,0,4,0,10,13,11,12,15,17,21,21,26,32,24,29,27,23,26,0,0,0,28,29,26,24,23,18,15,14,12,12,13,16,17,26,12,31,30,28,13,27,0,15,15,14,26,27,23,18,17,18,15,14,13,12,9,11,7,5,7,10,6,6,8,4,3,2,0
2022-03-26 14:00:00,3,5,8,0,8,0,0,0,0,0,10,15,17,0,18,19,20,21,24,25,23,31,0,28,0,0,0,15,33,35,29,16,14,10,9,10,8,9,6,11,12,18,20,25,25,25,18,23,22,0,15,15,22,23,19,18,19,17,17,16,14,12,10,7,0,0,0,0,11,8,9,3,2,1,0
2022-03-26 15:00:00,7,10,13,0,14,0,11,0,0,0,15,13,0,6,13,15,16,16,18,22,21,23,0,0,0,24,0,22,27,27,26,22,11,19,13,10,7,10,10,13,14,25,24,28,26,18,26,0,0,0,21,24,22,22,21,16,18,16,14,15,14,12,11,7,0,0,10,8,9,0,6,4,2,0,0
2022-03-26 16:00:00,4,6,9,10,10,0,11,10,8,0,14,15,0,0,18,21,25,28,29,36,35,40,30,41,0,36,33,32,41,40,39,33,30,18,14,13,9,17,19,22,9,18,21,24,25,17,16,0,0,0,17,19,24,29,25,23,20,17,15,13,14,9,12,10,8,0,0,0,9,8,3,5,2,1,0
2022-03-26 17:00:00,9,10,18,0,19,0,20,8,12,21,13,20,18,10,13,18,23,21,15,19,22,26,28,24,0,0,23,28,36,36,32,25,24,17,11,12,11,11,11,14,15,32,34,43,25,40,38,0,21,0,37,36,30,30,27,25,26,26,22,18,16,15,14,13,0,0,0,12,14,13,0,4,3,2,0
2022-03-26 18:00:00,4,0,9,10,4,1,0,0,0,6,7,12,11,10,9,13,12,15,15,19,0,18,0,20,19,0,17,11,12,17,15,14,13,13,12,10,10,11,10,9,12,19,16,37,35,30,0,21,0,0,27,25,24,23,15,23,22,21,18,15,11,16,14,13,0,0,0,0,0,6,10,8,6,5,0
2022-03-26 19:00:00,4,14,18,11,22,23,12,0,0,9,22,20,0,0,12,24,19,17,17,16,21,20,0,9,0,0,0,0,21,11,15,16,13,12,9,8,7,16,17,18,17,22,25,26,27,24,26,25,0,0,24,22,22,24,21,20,21,21,19,18,16,12,8,8,7,0,6,12,13,6,12,4,2,1,0
2022-03-26 20:00:00,4,6,7,0,7,2,6,5,0,6,7,0,6,0,8,10,9,9,13,15,18,17,17,18,0,0,9,0,0,19,20,15,12,12,11,12,5,13,2,14,14,26,27,28,27,19,26,0,0,0,18,17,22,23,20,17,16,13,12,13,6,15,11,0,0,0,0,14,6,0,13,7,3,1,0
2022-03-26 21:00:00,3,4,8,0,5,5,7,0,4,0,8,8,9,0,9,10,7,8,12,17,18,19,0,9,0,0,0,0,10,14,17,14,13,9,6,2,6,11,11,13,16,31,16,32,33,20,20,0,0,19,19,30,23,29,28,27,26,23,20,19,18,16,14,3,0,0,0,0,0,13,10,6,4,2,0
2022-03-26 22:00:00,3,5,7,0,8,0,0,0,0,7,6,8,0,0,7,6,7,6,11,10,9,14,0,0,15,11,0,5,16,10,15,14,13,9,7,8,8,14,16,18,16,25,22,29,30,23,24,0,0,0,0,27,29,28,27,24,26,26,21,19,16,13,11,7,0,0,0,0,0,0,10,4,2,0,0
2022-03-26 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,7,5,8,6,6,3,0,5,15,16,4,15,28,28,31,29,26,25,0,0,0,23,0,23,23,0,22,20,20,17,18,11,15,8,9,8,0,0,0,0,0,12,3,2,1,0
2022-03-27 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 04:00:00,2,0,1,0,0,0,0,0,0,0,2,3,0,0,4,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 05:00:00,2,3,4,0,0,0,0,0,0,0,0,5,0,0,4,5,6,7,7,2,6,5,0,0,0,2,2,0,0,6,4,5,1,4,4,3,1,2,0,3,0,3,2,5,6,7,0,0,0,1,0,6,5,7,3,0,8,0,8,9,0,8,7,0,0,0,0,1,0,0,6,1,0,0,0
2022-03-27 06:00:00,3,3,4,3,0,0,4,0,0,0,3,4,0,0,5,5,6,3,7,6,0,5,0,0,0,4,0,0,0,0,6,5,0,4,2,0,1,3,0,2,1,4,2,4,4,2,0,0,0,0,0,2,3,0,1,3,4,0,2,3,0,4,2,3,5,0,4,0,0,3,1,0,1,0,0
2022-03-27 07:00:00,4,5,6,0,0,1,0,0,0,6,4,8,6,5,10,10,10,9,15,9,0,8,0,5,7,0,0,0,6,6,6,6,2,4,2,3,2,8,0,9,0,13,4,14,15,7,14,3,13,0,2,0,6,12,10,6,5,4,6,4,0,5,2,0,0,0,5,0,5,4,3,2,0,1,0
2022-03-27 08:00:00,4,8,11,0,7,10,0,0,0,12,13,14,7,0,18,20,20,19,20,21,11,22,0,18,13,14,0,21,22,23,22,19,17,10,7,6,7,6,4,7,4,10,14,15,15,14,13,13,9,11,12,10,11,10,8,7,8,7,7,8,7,3,9,4,0,6,5,0,8,4,3,2,0,0,0
2022-03-27 09:00:00,7,8,10,11,5,0,10,0,11,8,11,13,15,0,15,17,17,17,19,22,21,20,19,0,0,19,0,20,19,21,20,17,13,13,13,9,8,14,16,16,9,21,19,19,17,20,10,0,0,0,0,16,15,20,14,11,9,8,9,7,7,4,8,3,2,0,6,7,6,5,4,3,1,0,0
2022-03-27 10:00:00,8,10,13,5,11,10,6,0,0,12,11,13,14,9,9,20,21,22,24,24,23,26,25,26,0,20,0,20,22,27,24,21,18,15,9,9,6,9,1,9,4,27,19,28,22,0,21,0,0,19,18,17,29,30,23,8,9,9,7,9,7,8,8,3,0,0,0,0,6,4,9,3,0,0,0
2022-03-27 11:00:00,5,7,11,0,12,4,11,13,12,0,10,14,15,16,17,18,18,18,19,21,17,23,0,25,0,0,0,0,17,21,20,17,16,12,11,13,10,11,8,12,9,18,18,18,17,19,17,0,18,0,18,0,16,18,13,17,15,8,13,13,11,2,0,3,1,0,5,4,10,9,3,6,5,3,0
2022-03-27 12:00:00,5,9,15,0,17,0,13,0,0,14,17,21,20,0,22,21,23,26,26,20,25,24,25,25,0,0,0,0,26,27,24,19,9,16,11,10,8,11,12,14,12,17,21,22,17,20,20,0,0,0,19,10,15,16,13,8,13,15,13,9,12,10,9,0,0,0,5,8,0,3,6,5,1,3,0
2022-03-27 13:00:00,7,10,14,15,16,6,7,0,9,0,18,7,19,20,24,26,24,24,28,29,29,32,20,0,0,0,20,0,31,31,28,25,21,15,12,13,12,12,13,13,12,18,14,21,22,22,21,21,0,0,20,21,20,25,22,19,16,14,12,9,11,9,9,7,8,5,0,0,6,5,7,5,2,0,0
2022-03-27 14:00:00,4,6,10,0,4,7,11,12,0,5,10,16,15,0,17,19,21,23,25,35,34,37,19,41,0,18,33,0,42,44,36,35,36,25,9,9,8,12,13,14,9,19,22,24,22,23,13,19,0,0,8,0,17,16,11,10,19,16,11,10,9,8,4,9,7,0,0,0,6,0,5,2,0,0,0
2022-03-27 15:00:00,7,10,21,0,0,10,9,0,0,0,0,22,21,0,13,20,12,21,21,31,21,36,34,33,0,0,34,12,26,33,30,28,25,26,24,23,18,12,11,17,16,21,23,26,26,23,21,22,20,22,0,23,21,20,21,18,14,13,13,12,8,3,7,15,5,4,0,0,16,10,8,9,4,2,0
2022-03-27 16:00:00,7,9,14,0,6,13,0,0,7,1,7,12,9,0,15,17,18,17,21,25,16,25,22,31,29,30,0,34,35,37,30,25,19,15,11,9,10,13,14,15,16,22,22,28,29,28,29,0,30,0,29,30,28,22,21,20,22,22,17,13,6,12,10,9,0,0,0,6,3,0,8,5,2,0,0
2022-03-27 17:00:00,7,6,9,9,6,11,12,0,7,8,10,14,16,0,12,15,17,16,20,23,21,22,20,23,24,0,26,0,23,27,25,22,18,15,12,9,10,16,8,18,19,29,30,36,35,34,32,0,0,0,0,34,32,30,20,24,17,17,14,13,10,10,7,6,7,0,5,5,0,0,4,1,0,0,0
2022-03-27 18:00:00,3,3,4,2,3,0,0,0,0,0,0,4,6,0,7,6,9,8,10,13,14,15,15,16,14,16,17,0,19,22,19,18,13,11,7,6,8,17,19,25,24,35,20,39,38,37,36,0,0,0,0,35,31,29,27,28,20,19,15,13,11,10,8,7,0,0,10,6,5,5,8,4,3,2,0
2022-03-27 19:00:00,1,2,6,0,4,7,8,0,0,7,4,8,0,0,9,10,9,9,11,13,17,20,0,12,0,0,0,0,19,20,16,12,8,11,10,6,8,13,14,10,16,30,19,35,0,34,17,0,33,0,32,29,26,22,20,23,20,16,14,13,12,5,11,10,0,0,0,0,10,10,3,6,3,2,0
2022-03-27 20:00:00,2,3,4,0,5,0,0,0,0,0,6,3,4,0,5,7,9,7,8,10,5,13,0,0,0,6,0,0,15,17,12,14,11,10,8,5,4,14,7,8,8,19,18,26,22,21,0,0,0,0,0,20,18,16,0,18,16,13,10,8,8,7,6,7,0,0,0,0,8,7,0,5,1,4,0
2022-03-27 21:00:00,4,2,7,4,5,8,0,0,0,0,4,9,3,0,3,9,9,4,14,17,16,17,15,16,0,0,0,0,18,18,17,16,14,10,6,11,9,10,11,13,15,31,25,34,29,29,27,0,0,0,27,26,24,20,0,19,19,18,16,13,9,13,6,12,9,2,0,10,9,0,9,3,2,1,0
2022-03-27 22:00:00,2,4,5,0,0,0,0,0,0,3,4,0,0,0,0,0,6,5,9,7,14,15,0,6,0,0,0,0,6,14,11,4,10,9,5,4,4,11,0,6,8,17,19,20,16,12,18,0,0,0,0,28,27,23,23,23,19,17,15,13,9,11,7,8,4,0,0,0,0,0,6,2,4,3,0
2022-03-27 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,0,2,3,0,4,0,0,0,0,0,0,0,0,3,2,0,0,5,3,3,7,6,0,8,15,14,0,16,12,0,0,13,0,0,0,17,17,16,15,13,12,11,11,10,7,8,7,0,0,0,0,4,0,5,3,2,2,0
2022-03-28 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 04:00:00,1,2,4,0,0,0,4,0,0,0,0,5,6,0,0,7,8,7,8,0,3,10,0,0,0,0,0,0,9,11,9,10,0,11,15,15,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 05:00:00,4,6,6,0,0,0,0,0,0,5,7,8,8,0,9,11,13,14,14,15,0,16,11,0,0,0,0,0,6,17,12,13,5,11,7,5,9,8,4,3,4,9,6,8,6,7,0,0,0,0,5,3,2,5,6,6,3,3,0,3,0,2,0,3,0,0,0,2,0,0,0,1,0,0,0
2022-03-28 06:00:00,6,10,13,0,18,0,10,2,0,9,20,27,28,29,32,37,30,32,36,0,21,34,0,33,0,28,0,22,27,27,24,18,17,15,8,6,6,4,4,5,4,12,11,17,17,8,15,0,16,11,15,9,10,8,8,7,4,4,5,6,2,1,0,5,2,3,0,2,2,0,1,1,0,0,0
2022-03-28 07:00:00,17,28,23,0,25,19,20,0,19,19,27,35,39,31,41,46,51,56,58,61,44,61,57,53,0,0,0,52,49,55,49,33,23,17,13,13,14,10,12,16,16,23,27,34,21,20,31,0,19,32,31,25,13,12,11,9,14,11,12,12,11,10,9,6,7,8,8,0,6,4,5,2,1,0,0
2022-03-28 08:00:00,17,26,36,35,35,34,32,31,32,32,33,38,38,28,41,42,49,50,53,55,38,66,64,63,0,0,0,0,64,64,54,43,36,23,17,16,13,11,12,18,20,47,51,60,33,54,36,0,0,35,12,33,30,28,24,23,22,22,24,24,24,17,12,11,11,6,10,8,6,10,0,5,3,2,0
2022-03-28 09:00:00,7,12,16,15,15,16,15,0,17,13,24,28,14,0,29,32,33,39,40,43,42,42,43,20,42,26,0,0,40,41,39,30,26,21,17,10,8,8,6,13,13,33,35,41,27,37,27,0,19,0,26,23,17,16,15,15,13,14,13,12,6,18,18,16,15,9,0,16,15,8,13,4,3,1,0
2022-03-28 10:00:00,3,8,10,0,0,11,10,0,3,10,10,12,11,0,12,14,15,16,20,18,19,20,21,17,0,0,27,9,17,26,21,19,12,13,9,5,16,8,7,10,7,26,27,41,43,43,21,0,12,0,20,12,9,21,17,8,8,7,8,8,0,0,7,2,8,9,7,6,6,8,5,3,2,2,0
2022-03-28 11:00:00,5,6,12,11,5,4,6,4,0,4,14,13,0,0,11,13,14,14,15,17,10,19,9,0,0,0,18,15,21,21,20,21,17,14,11,6,9,13,6,15,16,54,57,61,52,52,13,10,0,0,9,11,11,10,7,8,13,12,9,11,10,5,9,10,8,1,0,7,5,0,6,4,2,1,0
2022-03-28 12:00:00,6,8,10,0,0,0,0,0,0,0,9,11,2,0,11,14,15,13,13,14,13,15,12,16,0,15,0,15,18,20,20,16,12,12,12,9,9,10,9,14,11,29,29,31,30,27,23,0,0,0,22,18,16,13,12,8,12,11,9,7,9,6,3,7,0,0,3,4,6,0,7,6,2,1,0
2022-03-28 13:00:00,5,7,9,7,7,6,5,10,9,5,9,11,0,0,13,17,13,18,19,23,21,26,0,23,0,0,0,11,49,49,47,36,34,22,15,14,13,9,10,12,11,25,28,37,36,33,27,26,20,0,17,25,24,27,24,13,20,20,18,17,10,5,11,6,0,4,0,2,0,8,2,3,1,1,0
2022-03-28 14:00:00,4,6,8,0,4,6,3,7,0,8,5,9,7,0,10,12,12,12,11,11,5,15,17,20,21,0,7,20,43,46,44,31,23,25,9,9,7,14,15,19,21,39,37,47,48,42,31,26,0,0,30,40,38,35,35,33,30,26,21,20,19,18,19,20,13,0,2,12,19,16,10,4,1,0,0
2022-03-28 15:00:00,5,6,9,10,0,0,7,12,0,7,7,13,9,12,13,18,19,17,14,16,11,21,18,22,15,0,0,0,34,38,36,30,27,17,14,8,12,12,14,16,17,30,31,34,36,34,32,0,27,9,30,29,28,30,27,26,25,25,24,17,22,19,16,18,6,0,0,0,17,14,14,9,5,3,0
2022-03-28 16:00:00,3,6,11,8,13,0,4,0,9,14,14,13,14,16,16,16,15,17,18,15,13,20,21,24,21,0,19,0,46,47,44,37,36,23,17,18,15,17,13,21,22,31,33,36,36,37,36,24,0,23,27,35,34,33,31,31,28,28,29,30,28,26,24,16,0,19,14,13,0,19,16,10,4,2,0
2022-03-28 17:00:00,3,6,16,7,17,18,17,14,15,16,15,17,18,8,16,18,21,23,24,24,25,31,33,34,0,15,31,0,53,56,53,42,40,36,17,17,15,20,21,25,27,47,33,52,52,50,47,48,0,46,19,45,40,39,39,38,34,33,32,28,29,23,17,16,16,15,15,17,15,15,14,7,3,2,0
2022-03-28 18:00:00,3,5,13,16,6,7,17,17,12,18,18,26,27,18,18,28,29,31,31,35,37,53,55,54,56,28,0,0,30,54,49,39,37,31,26,28,28,31,26,32,34,39,42,51,48,45,42,33,30,0,0,42,36,42,41,40,42,40,31,26,23,22,20,19,20,0,0,0,21,21,19,7,5,4,0
2022-03-28 19:00:00,3,2,5,4,5,4,7,0,0,6,8,9,10,0,8,9,10,11,12,16,10,19,12,18,19,18,13,16,27,28,29,25,23,20,15,14,16,20,20,21,24,44,46,54,51,49,49,0,0,0,0,48,44,48,40,45,33,25,23,20,16,18,16,10,0,0,0,0,0,10,15,6,5,3,0
