Unnamed: 0,1_월계동진아교통,2_월계역,3_월계사슴아파트3단지,4_인덕대학,5_월계주공108동앞롯데캐슬루나아파트,6_오현초등학교,7_북서울꿈의숲,8_장곡초교앞,9_하나은행장위동지점,10_장위동원천주유소,11_장위2동주민센터,12_돌곶이역,13_석관시장,14_석관동새마을금고,15_한국예술종합학교,16_의릉입구,17_이문동우체국,18_외대앞,19_경희중고,20_회기시장,21_회기동현대아파트,22_떡전교사거리.동대문노인복지관,23_청량리미주아파트.동대문세무서,24_청량리역환승센타,25_청량리.청과물도매시장,26_제기동역.서울약령시,27_서울시동부병원,28_동아제약앞,29_e편한세상청계센트럴포레아파트,30_텐즈힐아파트.청계벽산아파트,31_상왕십리역.센트라스아파트,32_상왕십리역,33_왕십리센트라스아파트,34_성동고등학교,35_신당동떡볶이타운.중구여성플라자,36_신당동.청구역,37_약수역2번출구.가온도서관,38_약수역5번출구.금호터널입구,39_금호역,40_압구정역4번출구,41_국민은행,42_강남을지병원,43_학동역,44_논현동고개,45_언주역2번출구.차병원사거리,46_차병원,47_역삼역,48_영동중앙교회,49_총지사,50_예림당아트홀.신한은행전산센터,51_역삼동개나리아파트,52_역삼e-편한세상이아파트,53_한티역,54_한티역7번출구,55_역삼중학교.강남세브란스병원,56_도곡1차아이파크.역삼청소년수련관,57_총지사,58_영동중앙교회,59_역삼역.GS타워,60_차병원,61_언주역3번출구,62_논현고개,63_학동역,64_강남을지병원,65_국민은행압구정지점,66_압구정역3번출구,67_금호역,68_약수역4번출구.금호터널입구,69_약수역3번출구.약수하이츠,70_신당동.청구역,71_신당동떡볶이타운.중구여성플라자,72_신당역.중앙시장앞,73_성동고등학교,74_신당파인힐하나유보라,75_뉴타운아파트,76_상왕십리역,77_청계벽산아파트.텐즈힐아파트,78_동아제약앞,79_서울시동부병원,80_제기동역.서울약령시,81_청량리수산시장,82_청량리역환승센터,83_서울성심병원,84_우산빌딩앞,85_회기시장,86_경희중고,87_외대앞,88_이문동교회,89_의릉입구,90_한국예술종합학교,91_석관동새마을금고,92_석관시장,93_돌곶이역,94_장위동원천주유소,95_하나은행장위동지점,96_장곡초교앞,97_북서울꿈의숲,98_북서울꿈의숲,99_장월초등학교,100_롯데캐슬루나아파트,101_인덕대앞,102_월계사슴아파트2단지,103_월계역,104_월계동진아교통
2022-03-26 07:00:00,1,1,2,4,8,9,12,15,19,18,9,11,8,7,10,12,8,14,13,14,15,15,12,10,11,10,9,10,8,11,9,7,6,7,8,8,7,8,7,9,6,4,9,9,7,6,7,6,5,3,4,1,1,3,3,4,7,8,9,6,7,5,9,5,5,5,5,6,4,7,7,6,4,4,7,8,10,6,5,5,4,3,5,1,5,6,5,6,2,5,6,6,5,4,4,3,2,3,4,4,1,3,2,1
2022-03-26 08:00:00,6,8,6,8,9,11,15,20,23,25,16,12,13,13,15,18,17,19,19,20,23,24,23,24,22,26,24,30,31,31,26,17,14,17,17,15,14,15,16,12,11,11,14,11,10,8,8,5,7,7,5,4,4,8,5,5,8,6,12,9,10,9,14,12,6,6,7,6,10,12,10,10,10,11,7,11,13,13,12,9,7,5,6,5,6,5,8,5,9,12,10,11,8,7,6,5,3,4,4,5,4,6,3,0
2022-03-26 09:00:00,1,3,5,5,7,12,15,20,24,27,20,15,17,19,20,22,21,22,22,23,26,24,20,14,14,13,14,16,17,17,16,11,12,15,19,19,15,16,16,14,13,11,15,13,12,9,7,6,3,5,5,5,5,7,8,9,10,7,13,12,13,14,22,20,11,6,8,8,9,8,7,6,7,6,5,10,7,6,6,7,8,10,9,3,3,2,3,3,5,7,6,7,9,7,3,4,3,3,6,6,5,4,4,0
2022-03-26 10:00:00,4,2,4,7,11,11,12,17,17,17,13,11,14,13,16,17,18,15,15,16,20,21,20,17,15,14,16,17,19,21,16,14,13,12,15,14,14,9,12,14,13,12,18,17,13,13,12,12,5,3,3,7,2,5,3,8,11,10,15,12,16,16,20,17,16,15,16,16,21,14,13,12,12,13,8,9,14,13,11,10,12,12,14,12,15,14,9,7,10,13,14,12,10,7,9,6,5,6,5,6,2,3,4,0
2022-03-26 11:00:00,5,3,5,6,8,13,16,22,31,30,23,18,20,20,21,27,26,25,23,24,26,26,25,21,21,24,25,31,31,32,30,27,22,26,24,12,10,14,16,16,20,17,16,18,19,16,15,7,6,6,4,6,7,8,8,10,15,17,20,18,18,16,16,16,12,11,10,9,15,16,16,16,19,10,17,13,14,15,14,12,12,13,9,11,10,9,10,11,12,12,11,11,11,10,8,8,7,6,10,8,5,4,5,0
2022-03-26 12:00:00,6,5,5,7,8,11,17,22,24,23,19,17,18,20,23,25,16,26,25,24,24,22,22,17,23,22,24,24,29,31,30,24,26,32,34,34,26,21,23,27,22,26,27,26,21,18,15,14,12,10,9,4,3,5,7,11,13,15,15,17,15,19,21,17,18,19,15,13,20,15,13,15,17,10,16,16,14,16,15,13,15,14,15,14,14,13,12,9,10,12,8,16,16,13,13,9,7,7,7,5,5,3,4,0
2022-03-26 13:00:00,6,6,7,9,11,8,13,15,18,16,15,10,12,14,16,20,18,23,20,21,22,26,24,14,16,18,18,17,21,18,15,15,13,16,19,18,20,19,21,16,17,16,13,23,25,23,22,25,18,14,12,8,4,8,9,14,16,20,28,29,32,27,27,27,26,27,27,28,29,22,25,20,20,17,21,23,25,23,24,23,22,25,27,26,8,6,7,6,9,8,7,10,17,14,13,9,7,8,6,6,5,4,6,0
2022-03-26 14:00:00,8,3,5,7,11,9,11,14,15,17,13,17,16,17,18,14,15,20,17,21,22,15,20,17,17,18,19,12,21,20,19,18,18,18,18,20,17,23,24,23,20,16,18,11,10,9,8,8,6,7,8,5,8,11,16,21,22,22,20,22,23,23,25,21,17,19,19,22,20,19,21,19,21,20,20,23,21,24,22,21,25,28,31,26,25,22,21,17,21,8,20,24,35,34,27,17,13,11,8,8,6,4,5,0
2022-03-26 15:00:00,10,8,8,7,10,9,10,13,13,14,13,15,16,15,16,15,16,16,20,26,29,26,24,17,16,15,16,19,21,19,16,15,15,15,18,20,14,11,10,11,15,17,16,16,16,13,8,7,7,5,7,5,8,11,12,13,12,13,13,15,19,24,30,32,32,24,23,20,21,20,18,16,17,9,16,11,17,14,15,17,22,27,27,25,22,21,22,23,15,15,15,14,25,24,19,16,13,6,7,6,5,3,4,0
2022-03-26 16:00:00,10,10,9,7,9,10,12,10,11,15,14,9,7,6,10,7,13,17,15,18,16,15,17,19,21,21,21,23,24,27,25,21,24,25,25,20,12,11,11,15,26,32,19,17,16,13,11,10,4,5,5,5,5,9,6,8,10,11,18,19,13,14,16,25,30,27,19,21,24,20,19,18,19,17,10,21,19,21,22,19,20,26,29,26,24,23,24,18,18,20,20,18,21,16,16,12,10,9,8,7,4,4,2,0
2022-03-26 17:00:00,13,9,11,8,10,9,11,16,16,16,13,13,14,13,13,14,15,19,21,22,24,18,14,19,20,19,26,28,26,30,29,30,28,24,21,18,14,14,16,17,24,20,14,12,10,11,8,7,5,6,8,6,3,6,8,11,15,16,14,18,20,20,19,15,17,19,18,14,17,16,15,16,17,15,15,17,18,17,16,16,19,24,25,24,22,20,18,22,17,18,15,13,23,25,22,17,14,11,8,7,5,5,6,0
2022-03-26 18:00:00,12,11,12,10,9,11,12,12,15,14,13,15,11,11,6,13,5,13,10,8,9,9,11,13,17,20,19,24,22,21,18,18,16,17,20,14,8,8,7,11,16,19,14,13,14,15,13,10,9,6,5,5,6,4,7,7,12,13,16,18,20,19,19,21,18,20,16,13,19,18,20,17,18,17,12,21,20,19,16,19,17,20,19,17,20,20,15,10,12,10,14,17,19,16,13,11,10,12,9,7,6,2,4,0
2022-03-26 19:00:00,7,4,3,6,7,6,9,10,12,10,9,11,12,8,7,9,10,9,7,11,10,7,6,10,9,11,10,10,12,12,10,10,8,14,9,12,9,11,10,13,11,8,7,8,7,8,11,11,6,7,3,4,5,5,6,9,8,10,10,13,13,9,8,8,10,13,13,11,13,14,14,13,14,10,11,15,14,15,12,14,16,19,21,21,22,19,17,10,16,14,13,11,19,17,17,11,10,12,11,8,6,7,2,0
2022-03-26 20:00:00,9,8,10,7,6,4,6,7,6,6,4,6,6,5,8,10,10,9,10,10,10,7,6,8,9,9,8,6,7,5,6,6,9,10,8,11,8,6,5,11,14,13,13,13,9,8,8,6,4,3,5,4,6,8,8,8,9,10,12,6,12,15,15,16,16,16,15,8,17,20,19,19,17,15,6,18,15,5,16,14,15,22,17,21,20,11,18,14,17,16,14,13,19,18,16,14,10,9,6,5,3,2,0,0
2022-03-26 21:00:00,10,8,7,4,2,5,7,9,14,13,9,9,7,5,4,4,5,6,6,6,8,9,5,11,3,5,8,7,9,8,7,5,6,7,6,7,6,6,5,10,13,15,13,13,13,7,9,6,5,3,6,6,6,10,7,4,11,11,12,13,14,12,13,16,17,17,15,12,12,14,15,15,13,11,12,22,20,19,21,21,19,19,17,15,14,13,15,15,14,14,14,13,23,20,15,10,6,4,6,4,3,2,0,0
2022-03-26 22:00:00,8,3,0,2,3,2,2,1,5,7,6,7,8,6,5,4,5,7,6,12,10,12,13,13,11,8,9,10,10,10,10,7,3,9,10,9,7,7,4,8,11,13,11,8,12,13,12,8,6,5,2,2,4,8,9,8,14,14,13,20,20,21,17,16,14,18,18,19,21,16,15,15,15,13,12,16,14,13,13,15,12,20,21,18,20,19,17,16,13,12,11,7,17,13,13,8,7,7,6,3,1,0,1,0
2022-03-26 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,4,0,6,5,1,0,3,5,9,8,6,9,11,10,11,15,16,13,14,11,10,9,6,4,0,1,2,3,1,4,5,5,11,11,14,9,14,13,18,20,15,12,14,12,15,16,14,13,11,19,14,15,14,18,17,14,17,15,21,19,17,13,11,10,9,10,15,14,10,8,7,7,4,6,4,2,1,0
2022-03-27 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 04:00:00,1,0,0,1,2,1,3,3,4,4,3,4,5,0,6,4,0,4,5,4,5,6,0,7,8,6,7,7,8,0,7,0,0,7,8,9,0,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 05:00:00,1,1,1,0,2,2,3,4,6,0,4,1,0,1,5,4,6,6,7,8,7,1,5,6,6,3,5,5,8,5,6,5,6,7,8,9,8,8,9,9,5,8,5,7,6,4,3,2,3,0,0,4,3,0,2,1,0,1,3,1,4,3,4,1,0,6,2,7,8,8,9,8,0,0,0,0,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 06:00:00,1,3,4,3,4,5,6,6,9,3,8,5,1,2,6,4,3,8,3,7,8,9,4,8,5,7,6,3,5,6,5,5,6,6,6,8,7,6,7,6,6,4,4,4,4,4,2,0,1,2,0,0,0,0,2,2,5,4,6,4,3,5,7,6,5,5,2,0,0,2,4,2,0,0,0,3,2,4,9,8,3,6,6,0,5,3,0,2,1,3,4,4,5,0,3,2,0,1,1,0,0,0,0,0
2022-03-27 07:00:00,1,2,2,3,4,4,7,8,9,10,9,8,6,7,10,11,9,9,5,5,8,6,4,6,7,4,6,6,6,4,4,4,2,6,7,6,7,8,8,8,9,9,9,4,9,6,5,0,4,0,0,3,2,1,0,2,4,4,6,5,3,6,7,2,2,6,4,4,4,6,4,3,0,4,0,6,4,6,3,2,1,4,2,0,0,1,2,0,1,2,1,3,3,0,2,0,3,1,2,1,1,0,0,0
2022-03-27 08:00:00,2,3,4,4,7,10,10,13,15,14,13,11,14,8,16,17,9,12,17,18,16,16,10,13,11,9,11,12,13,11,12,10,10,10,11,9,10,12,7,14,7,13,16,15,13,7,9,6,4,4,3,2,1,3,4,4,8,4,6,7,5,7,7,5,4,3,6,7,10,9,8,10,9,8,7,9,9,9,11,9,7,8,9,10,9,8,8,7,8,6,4,9,9,3,2,4,3,4,5,5,4,2,1,0
2022-03-27 09:00:00,1,5,5,6,9,10,12,19,24,26,20,17,12,15,14,16,20,23,24,20,16,14,15,11,10,12,11,11,12,11,9,12,11,12,13,13,12,12,13,12,12,11,11,10,10,9,5,5,3,2,2,2,2,3,3,3,6,7,8,9,9,8,9,8,6,5,7,8,8,11,14,12,11,10,9,7,9,9,8,5,8,9,4,10,6,9,8,2,7,5,6,8,5,5,7,3,7,8,7,8,5,3,1,0
2022-03-27 10:00:00,4,8,8,8,10,15,16,18,22,20,16,17,20,14,22,27,29,29,29,24,25,27,26,19,15,17,17,19,20,20,17,17,16,16,18,19,15,12,15,15,13,10,12,11,11,11,7,4,4,6,7,2,4,5,5,8,10,11,13,14,15,13,18,16,14,8,10,8,13,15,14,12,10,10,7,7,7,10,10,9,7,7,10,11,12,10,8,7,6,9,4,5,9,6,10,8,7,5,5,6,5,3,2,0
2022-03-27 11:00:00,1,3,5,3,6,10,14,16,16,21,18,19,17,16,19,20,20,21,19,20,16,17,17,11,13,12,11,12,15,17,15,13,11,11,8,11,9,12,8,9,11,8,9,7,6,5,4,3,3,1,4,2,3,3,3,5,9,11,12,11,16,20,19,9,19,14,10,10,10,11,11,9,10,9,10,15,15,14,11,13,19,21,22,20,19,17,13,7,7,8,7,9,13,12,7,5,3,4,3,3,6,4,4,0
2022-03-27 12:00:00,5,5,6,7,8,10,13,13,18,23,14,14,16,21,24,28,27,30,24,25,27,27,25,19,19,23,23,26,29,29,25,23,23,21,26,24,18,15,16,16,14,13,12,10,12,11,7,8,5,4,5,4,6,8,9,12,15,14,16,20,21,21,21,18,16,15,13,15,16,16,15,15,17,18,16,15,14,13,14,13,10,12,12,12,14,14,11,11,10,15,14,16,18,14,13,11,10,7,8,5,3,3,2,0
2022-03-27 13:00:00,8,9,4,5,8,13,16,17,19,20,19,20,20,17,24,29,28,23,26,29,29,29,27,21,21,18,19,20,21,23,19,15,16,20,20,17,15,14,14,15,13,12,10,10,6,7,7,5,5,4,4,4,3,7,7,8,11,9,12,15,14,18,18,16,12,13,13,12,17,18,15,16,11,11,17,19,20,15,14,12,13,14,13,13,16,16,15,16,15,13,14,16,30,27,27,14,10,9,10,9,8,7,2,0
2022-03-27 14:00:00,7,4,6,7,8,12,20,22,27,23,22,18,16,15,19,15,18,17,20,21,22,22,20,15,19,21,22,23,23,22,22,14,10,13,13,11,14,10,13,14,13,11,11,10,9,8,6,5,6,6,5,3,3,6,8,7,11,12,14,17,19,20,21,21,20,15,12,12,15,16,16,17,16,17,11,18,18,17,17,16,20,25,26,25,28,27,24,25,22,22,20,17,19,18,14,16,12,12,12,6,9,6,4,0
2022-03-27 15:00:00,2,8,1,9,3,10,11,12,14,16,10,12,12,13,17,16,19,24,24,21,21,19,17,14,18,14,16,18,19,18,14,16,16,16,15,13,12,12,13,20,22,19,18,11,15,14,13,12,9,7,5,5,2,5,4,6,9,7,8,12,13,17,22,22,21,16,16,16,20,21,17,18,18,15,14,20,21,19,19,16,16,22,22,20,20,16,21,14,20,18,17,17,19,16,13,12,7,7,7,5,5,1,1,0
2022-03-27 16:00:00,1,3,0,2,7,7,14,19,20,21,17,13,13,12,16,15,16,20,18,16,16,15,16,14,17,16,21,21,24,25,21,15,14,19,17,16,12,9,9,17,18,20,14,13,14,14,10,9,8,6,5,6,4,6,3,6,11,12,12,22,21,23,20,23,24,22,19,18,19,17,15,15,15,12,14,17,18,17,16,20,16,22,24,25,24,25,27,24,22,21,20,19,25,22,17,14,12,9,4,7,6,4,3,0
2022-03-27 17:00:00,7,4,5,5,7,7,10,12,17,16,14,11,12,13,14,15,19,17,16,14,15,18,16,21,27,30,32,32,29,24,20,19,18,18,17,14,12,16,14,19,17,16,13,13,11,10,13,12,7,6,6,7,6,10,10,8,13,11,12,15,18,19,20,16,14,13,13,14,16,14,16,14,12,11,12,16,17,17,12,19,24,34,36,34,35,29,30,26,17,16,15,14,28,27,21,20,14,8,7,5,4,3,4,0
2022-03-27 18:00:00,1,12,2,3,13,9,12,13,12,13,13,14,15,17,13,13,14,18,18,17,17,18,14,14,15,16,14,16,17,15,14,15,17,21,20,15,14,13,11,11,12,10,10,8,7,9,9,11,9,8,8,6,6,6,3,9,8,10,13,13,13,14,14,14,13,16,16,18,19,17,19,21,20,21,20,22,19,12,8,15,17,24,25,24,27,20,21,17,19,15,14,15,21,13,10,7,5,8,6,5,5,2,3,0
2022-03-27 19:00:00,2,5,1,3,4,5,11,9,11,7,10,7,4,6,5,7,6,7,6,8,9,9,3,15,13,13,9,10,11,12,13,12,11,10,9,7,9,8,9,10,9,10,9,8,9,8,9,5,5,2,4,4,4,8,7,9,7,10,18,18,19,16,16,15,14,16,13,11,12,14,14,14,13,12,10,17,18,17,15,17,13,18,16,15,14,12,12,10,11,6,13,11,15,18,15,14,13,10,6,4,2,2,1,0
2022-03-27 20:00:00,1,2,1,3,4,4,4,5,7,8,8,3,5,0,4,5,6,8,8,6,6,3,6,6,3,6,7,8,4,7,4,6,3,12,13,15,14,12,10,13,11,12,10,11,10,9,9,8,5,2,4,3,4,8,8,7,9,11,9,9,13,12,10,11,10,14,12,10,15,14,13,13,10,9,9,13,14,12,10,14,15,18,20,14,17,15,13,11,14,15,12,13,17,14,13,11,9,8,5,5,4,3,1,0
2022-03-27 21:00:00,2,2,1,3,3,2,6,5,6,6,7,6,4,6,4,6,7,11,9,8,10,11,10,10,8,9,7,5,7,8,4,6,5,5,6,6,6,6,6,8,9,11,13,11,11,8,7,5,6,4,1,2,3,5,6,4,7,6,10,10,9,8,6,8,9,12,13,13,13,13,13,12,10,11,8,17,15,14,14,13,14,15,12,11,12,9,10,8,7,7,6,7,18,14,10,8,7,6,6,6,3,1,0,0
2022-03-27 22:00:00,0,2,0,2,3,3,3,4,4,3,3,5,5,3,5,0,5,5,5,8,9,3,8,10,8,9,5,7,8,7,10,10,10,6,8,6,5,5,3,8,9,9,8,10,9,9,8,3,6,3,4,4,5,7,4,6,12,13,15,18,19,18,14,13,14,16,11,11,15,13,12,12,13,9,10,16,14,13,13,10,9,13,14,13,16,11,14,10,9,5,7,8,12,9,8,6,4,3,3,2,1,1,0,0
2022-03-27 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,3,5,0,4,4,3,0,4,6,5,3,2,2,6,3,5,5,6,7,6,5,2,3,1,2,1,2,4,3,3,5,5,10,9,10,10,7,9,10,9,8,7,11,10,11,10,9,7,0,10,9,8,7,8,0,15,18,12,22,20,21,19,15,13,12,11,12,9,1,9,8,6,5,3,2,0,0,0
2022-03-28 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 04:00:00,1,0,6,8,7,14,15,6,16,17,12,20,21,23,24,19,25,18,15,15,23,24,25,25,23,21,23,25,20,25,25,25,26,27,27,35,37,44,47,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 05:00:00,1,1,3,4,5,5,6,8,9,9,8,6,9,8,11,12,12,12,11,13,12,12,11,11,11,7,10,11,9,13,10,10,13,14,27,29,28,26,26,43,45,43,41,33,30,25,7,5,3,4,3,5,4,1,2,2,4,5,3,4,5,2,3,0,4,2,4,6,8,5,8,7,3,0,6,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 06:00:00,1,1,3,4,6,12,21,28,34,31,18,12,13,9,14,15,14,15,14,15,11,16,16,15,15,19,16,20,23,15,15,14,14,13,16,15,15,19,13,16,16,12,17,17,15,7,10,8,6,3,2,3,3,5,5,11,15,6,8,6,5,4,11,6,5,6,5,6,7,11,10,8,3,2,5,7,5,6,3,6,6,5,6,5,8,6,5,3,4,7,9,6,7,6,4,3,3,1,5,0,0,0,0,0
2022-03-28 07:00:00,4,5,4,6,9,21,32,45,49,52,24,23,21,23,25,29,30,33,33,31,26,28,25,32,31,32,31,32,37,39,30,23,21,24,28,31,32,34,41,37,35,34,49,46,46,42,32,28,23,9,15,11,6,12,11,13,32,27,35,22,24,23,28,19,12,9,10,10,14,15,17,11,10,13,13,15,14,16,17,17,16,16,17,15,13,3,12,5,8,14,15,14,13,11,8,7,8,10,12,10,5,7,4,0
2022-03-28 08:00:00,6,12,14,13,18,22,30,43,51,53,26,23,25,28,33,39,43,41,39,39,41,47,44,38,36,40,37,35,43,50,45,31,33,36,35,42,44,52,54,59,57,53,60,53,62,59,64,59,38,8,7,6,8,24,19,17,24,24,46,23,30,29,34,24,21,11,16,19,28,34,36,33,30,30,27,36,30,24,20,14,15,15,19,18,17,14,12,13,15,21,22,19,24,19,12,10,9,11,21,17,8,7,3,0
2022-03-28 09:00:00,2,7,8,7,11,16,18,23,25,25,19,17,17,18,20,19,33,37,36,32,31,30,28,24,18,25,26,26,28,32,28,19,18,20,33,38,35,41,44,55,43,35,54,50,49,48,50,27,13,5,5,6,7,20,18,14,22,18,43,31,45,44,52,31,14,9,8,10,15,17,18,15,10,14,12,17,15,14,13,11,11,10,9,8,11,10,9,8,9,10,12,13,19,16,16,13,14,12,13,7,6,4,5,0
2022-03-28 10:00:00,3,3,2,5,7,9,17,18,23,26,17,17,18,17,18,22,24,26,27,26,26,25,22,14,14,15,15,17,19,22,18,11,13,15,24,22,21,19,19,24,25,22,23,22,20,19,28,18,6,4,4,3,6,7,9,8,12,13,37,28,27,26,26,20,13,10,10,9,11,15,11,8,8,9,4,12,11,10,9,9,10,11,13,14,19,15,13,10,10,13,13,12,11,10,5,7,4,4,5,6,5,5,5,0
2022-03-28 11:00:00,4,3,4,4,5,8,14,19,20,19,12,9,9,8,11,10,12,16,14,15,22,24,20,13,15,17,17,19,18,18,16,15,12,14,17,13,12,18,14,17,17,14,16,16,15,16,13,10,9,7,6,5,7,9,12,10,12,13,17,14,15,17,17,17,15,12,8,7,12,9,10,8,8,5,10,7,10,12,11,10,10,17,16,19,20,18,15,14,10,7,8,9,11,7,7,8,7,6,6,6,4,4,4,0
2022-03-28 12:00:00,8,4,4,4,8,9,10,13,12,13,14,15,15,14,12,15,14,17,17,18,18,17,17,11,9,13,10,14,16,17,16,15,11,13,17,19,13,13,15,13,13,11,14,13,14,13,11,11,8,6,6,2,7,5,10,14,16,18,15,14,13,14,14,15,16,13,13,14,18,15,15,14,13,14,9,16,15,16,15,11,14,12,13,12,13,11,11,12,14,7,14,15,13,12,8,10,8,10,8,9,3,2,2,0
2022-03-28 13:00:00,3,9,6,7,7,11,12,12,15,17,13,12,10,12,12,13,14,17,17,16,15,16,14,11,17,18,16,12,14,15,10,10,16,15,13,15,16,10,18,16,15,16,16,15,13,12,12,9,8,5,10,6,5,8,8,9,16,19,23,20,23,20,17,17,14,11,9,9,15,12,14,13,12,12,13,12,11,11,12,11,13,21,24,22,21,18,22,19,16,20,22,22,31,29,19,23,15,14,16,15,4,3,3,0
2022-03-28 14:00:00,3,5,6,7,6,8,10,12,13,13,15,14,15,16,15,16,17,20,19,26,26,18,16,15,14,14,13,12,15,17,13,11,8,11,15,14,11,13,11,12,11,11,14,12,11,14,13,12,5,5,2,6,6,3,7,7,14,16,19,17,18,20,23,24,22,21,18,17,19,17,19,15,13,8,12,16,17,18,16,13,12,16,23,21,22,20,16,14,13,13,13,12,17,16,10,10,9,6,6,5,3,4,4,0
2022-03-28 15:00:00,7,7,8,14,15,11,20,17,23,23,20,10,9,8,12,15,13,16,15,18,20,24,22,21,27,26,25,27,29,28,27,18,17,14,18,14,12,11,11,21,22,20,13,12,14,16,8,7,6,6,9,6,5,6,7,11,14,15,16,19,18,18,20,21,21,18,14,15,17,18,14,14,15,14,14,17,15,14,13,14,15,20,21,31,29,28,30,23,17,17,16,12,17,15,12,10,8,6,5,5,6,4,5,0
2022-03-28 16:00:00,12,12,4,10,13,14,15,17,17,18,17,13,13,12,13,15,14,18,16,18,16,17,14,15,20,18,17,13,18,21,19,17,15,24,23,20,15,14,13,16,19,21,23,18,16,16,8,10,9,10,10,12,10,12,12,13,23,25,26,26,27,28,24,38,32,23,20,19,22,23,20,14,13,14,13,17,17,19,18,18,21,25,28,26,31,30,28,26,23,27,26,24,32,30,20,14,11,9,8,7,6,5,4,0
