Unnamed: 0,1_제2공학관,2_유회진학술정보관.제1공학관,3_유전공학연구소.반도체공동연구소,4_교수회관입구,5_관악사삼거리,6_국제대학원,7_수의대입구.보건대학원앞,8_경영대,9_서울대학교,10_서울대학교치과병원.동물병원,11_서울여상.서울문영여중고앞,12_관악구청,13_서울대입구역,14_봉천사거리.봉천중앙시장,15_봉원중학교.행운동우성아파트,16_관악푸르지오아파트,17_봉현초등학교,18_관악드림타운115동,19_관악드림타운북문,20_구암중학교,21_벽산아파트.선의사회복지관,22_벽산블루밍아파트종점,23_벽산블루밍벽산아파트303동앞,24_벽산아파트.선의사회복지관,25_구암중학교,26_관악드림타운북문,27_관악드림타운115동,28_동아아파트105동앞,29_성현동동아아파트,30_봉원중학교.행운동우성아파트,31_봉천사거리.위버폴리스,32_서울대입구역,33_관악경찰서.관악소방서,34_서울여상.서울문영여중고앞,35_서울대학교치과병원.동물병원,36_서울대학교,37_서울대정문,38_법대.사회대입구,39_자연대.행정관입구,40_농생대,41_공대입구,42_신소재,43_건설환경종합연구소앞,44_제2공학관
2022-03-10 17:00:00,16,21,25,26,35,45,48,57,61,60,59,47,28,36,43,45,34,23,19,11,9,0,4,4,6,12,10,13,14,11,10,8,7,0,6,0,0,6,5,3,1,0,0,0
2022-03-10 18:00:00,25,27,30,32,54,59,61,62,55,61,60,47,32,43,45,39,35,24,14,10,8,0,4,4,3,5,8,9,8,9,9,24,22,19,20,18,14,13,9,6,0,0,0,0
2022-03-10 19:00:00,8,11,17,21,35,36,45,51,48,37,47,28,29,35,39,33,31,17,14,13,12,0,6,0,5,8,8,7,2,8,5,15,13,0,10,6,5,2,1,2,0,0,0,0
2022-03-10 20:00:00,4,3,6,4,12,13,20,25,33,34,33,14,11,28,26,24,19,9,7,4,3,0,2,4,0,3,2,3,5,5,3,5,2,3,1,0,3,1,2,2,1,0,0,0
2022-03-10 21:00:00,4,4,8,9,11,12,15,16,18,14,15,15,18,26,22,26,19,16,9,7,5,0,1,0,0,2,0,2,3,0,1,7,7,0,3,0,0,2,5,6,5,0,0,0
2022-03-10 22:00:00,2,4,6,8,14,17,19,22,26,28,27,25,24,26,25,24,17,10,7,4,6,0,1,0,0,0,1,3,1,1,1,10,9,0,0,8,0,6,5,6,0,4,3,0
2022-03-10 23:00:00,3,4,5,0,7,8,8,11,12,0,9,9,19,21,14,11,17,13,8,6,3,0,0,0,0,0,0,0,0,0,0,5,3,0,0,3,0,1,0,0,0,0,0,0
2022-03-11 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 05:00:00,2,0,0,0,3,0,2,0,1,0,0,2,0,0,0,0,2,0,0,0,0,0,2,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 06:00:00,0,0,0,0,4,5,4,1,0,1,0,2,1,2,0,0,0,1,0,0,0,0,3,4,5,7,11,15,14,14,10,13,13,10,8,13,11,6,8,7,6,4,2,0
2022-03-11 07:00:00,0,0,0,0,2,0,3,2,1,0,3,2,4,7,11,18,22,20,19,1,0,0,10,12,15,26,32,35,40,30,25,37,35,33,23,27,28,25,16,8,4,0,2,0
2022-03-11 08:00:00,1,0,0,0,5,5,4,2,4,3,2,5,7,8,8,6,8,2,6,3,3,0,10,12,19,31,35,39,43,43,40,55,49,47,53,53,51,48,34,13,8,2,7,0
2022-03-11 09:00:00,3,4,0,0,4,0,3,6,7,3,6,4,3,4,5,3,4,2,2,2,1,0,9,13,15,19,23,25,33,37,38,54,53,52,52,48,43,36,29,11,9,5,6,0
2022-03-11 10:00:00,11,14,0,15,16,0,9,21,9,5,20,16,5,6,8,8,7,5,3,0,2,0,5,4,10,13,16,17,20,19,30,48,50,28,44,52,53,48,21,13,10,7,5,0
2022-03-11 11:00:00,3,0,0,3,7,4,10,11,12,11,6,15,8,17,22,22,15,11,9,8,7,0,4,3,6,10,14,17,18,17,16,36,34,26,25,25,28,25,18,12,9,8,5,0
2022-03-11 12:00:00,5,6,8,3,18,19,20,18,17,14,33,34,31,25,30,22,23,17,11,9,7,0,6,5,8,10,12,13,15,17,18,48,38,0,47,45,0,39,21,12,8,5,3,0
2022-03-11 13:00:00,4,5,3,0,11,11,16,23,25,17,26,19,11,14,17,18,15,9,7,4,4,0,7,8,9,12,17,16,21,18,23,49,50,32,0,34,48,43,28,14,8,0,6,0
2022-03-11 14:00:00,10,11,4,2,13,14,16,20,20,17,20,17,11,13,20,18,16,11,6,8,7,0,6,9,31,36,36,31,26,21,16,23,25,0,23,21,21,20,10,8,6,0,5,0
2022-03-11 15:00:00,6,8,9,0,17,12,19,29,37,42,30,33,11,17,18,15,15,11,9,8,7,0,6,5,10,17,16,15,10,8,6,13,13,10,0,12,10,13,7,4,2,0,1,0
2022-03-11 16:00:00,6,7,9,10,21,22,28,32,47,28,46,42,17,26,34,34,31,18,13,11,8,0,5,7,13,14,15,16,20,18,16,14,15,14,8,0,13,11,9,3,2,0,2,0
2022-03-11 17:00:00,14,17,21,25,54,56,61,59,54,0,58,36,25,28,33,31,25,16,12,9,6,0,3,3,7,9,13,6,13,9,9,23,22,6,21,18,16,11,6,4,2,2,3,0
2022-03-11 18:00:00,21,22,26,27,52,54,58,40,42,44,57,36,27,36,42,41,32,20,11,7,5,0,4,4,5,10,13,15,12,12,7,15,15,9,12,9,13,12,10,6,5,4,1,0
2022-03-11 19:00:00,6,8,10,6,14,15,19,31,37,39,37,28,23,29,30,29,28,21,14,11,9,1,5,0,7,8,8,13,9,14,12,7,6,5,0,4,2,4,3,2,0,0,0,1
2022-03-11 20:00:00,6,7,8,11,14,11,15,19,26,27,21,19,17,26,23,21,16,12,7,7,6,0,1,2,1,2,3,0,3,2,4,5,3,0,2,3,0,1,2,3,0,0,0,0
2022-03-11 21:00:00,4,6,7,3,7,6,19,19,11,17,16,22,18,23,16,14,17,9,6,5,2,0,1,0,1,3,3,3,1,4,1,5,2,0,0,2,1,3,2,1,0,0,0,0
2022-03-11 22:00:00,2,1,1,0,4,2,22,28,20,21,0,14,19,27,23,19,20,16,9,8,5,0,0,1,0,2,3,0,0,3,2,8,7,3,0,1,0,0,6,1,0,0,0,0
2022-03-11 23:00:00,0,1,1,2,3,0,4,6,9,8,8,5,17,17,16,13,12,7,4,5,2,0,2,0,1,1,2,1,0,1,0,8,3,0,0,2,0,3,0,1,0,0,0,0
2022-03-12 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 05:00:00,0,0,0,0,1,0,0,0,0,0,0,1,2,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 06:00:00,1,0,0,0,1,2,3,0,3,0,0,2,1,1,2,0,0,1,0,0,0,0,2,3,7,8,9,10,11,10,6,10,8,7,4,7,5,6,4,3,2,2,0,0
2022-03-12 07:00:00,0,0,1,0,2,0,1,1,3,0,3,0,4,5,4,4,2,3,0,2,1,0,3,4,6,5,6,7,9,6,7,15,14,8,13,12,4,5,3,7,8,7,0,0
2022-03-12 08:00:00,1,0,0,0,5,0,4,3,0,3,2,2,3,3,5,2,0,0,0,1,0,0,9,4,10,13,17,16,16,14,16,29,28,25,27,23,17,22,18,14,12,9,11,0
2022-03-12 09:00:00,5,0,0,0,8,7,6,3,9,6,8,7,6,8,7,6,7,5,4,4,2,0,5,8,10,15,16,18,21,23,23,52,54,55,54,44,43,39,30,26,27,21,7,0
2022-03-12 10:00:00,5,2,0,1,9,11,0,10,12,0,13,9,7,9,10,11,3,3,2,0,0,0,6,8,13,17,18,20,21,20,22,60,59,51,57,41,36,37,37,36,35,35,5,0
2022-03-12 11:00:00,25,27,0,26,27,21,22,15,20,20,16,14,10,13,14,16,8,5,7,5,3,2,17,11,19,21,22,26,22,21,20,44,38,37,34,42,41,38,32,27,28,23,7,0
2022-03-12 12:00:00,18,6,7,19,29,19,21,31,27,13,33,24,16,17,17,16,13,8,7,6,0,0,7,8,12,14,18,17,20,21,14,50,44,18,0,45,44,38,30,26,25,24,3,0
2022-03-12 13:00:00,18,5,0,11,23,19,20,24,30,22,23,22,16,17,18,18,15,11,10,7,3,0,3,5,8,12,15,18,19,21,18,33,33,31,0,31,28,26,29,21,15,19,7,0
2022-03-12 14:00:00,35,36,27,37,40,27,42,44,41,43,40,28,16,20,24,22,15,10,9,6,6,1,6,5,11,16,19,20,21,23,23,36,35,25,24,33,32,29,24,21,8,18,2,0
2022-03-12 15:00:00,23,24,18,12,26,23,26,31,34,0,33,24,20,26,27,19,22,13,9,6,4,0,5,6,7,9,11,12,14,15,13,17,11,24,10,23,18,15,11,9,7,0,4,0
2022-03-12 16:00:00,17,10,9,10,23,24,25,33,32,0,20,27,11,21,22,20,20,15,15,9,12,0,4,3,4,7,14,12,10,11,9,27,17,17,0,25,22,19,13,12,10,2,9,0
2022-03-12 17:00:00,9,10,12,11,26,27,28,36,39,27,24,30,18,22,24,20,20,18,8,7,3,0,7,9,0,12,14,11,13,13,10,10,10,0,0,6,0,9,6,2,1,0,0,0
2022-03-12 18:00:00,4,0,5,5,25,12,34,41,38,40,32,26,20,26,23,24,16,9,7,6,0,0,3,5,3,7,9,11,12,6,9,6,5,6,5,4,4,3,2,1,1,0,0,0
2022-03-12 19:00:00,7,0,4,0,13,14,15,17,10,15,7,12,13,22,23,22,23,13,11,10,6,0,2,0,3,5,9,8,10,9,8,9,6,0,0,0,6,5,4,0,0,0,0,0
2022-03-12 20:00:00,3,1,1,0,7,0,4,8,8,7,3,7,13,19,20,21,17,10,6,5,2,1,1,2,3,4,3,3,4,1,1,6,4,0,3,2,0,0,1,1,0,0,0,0
2022-03-12 21:00:00,1,1,2,0,6,0,0,7,8,4,6,9,9,15,16,15,13,10,7,6,5,0,3,0,1,4,5,0,4,3,3,4,2,0,0,2,0,0,1,0,0,0,0,0
2022-03-12 22:00:00,1,2,1,0,3,0,4,7,6,5,2,5,12,15,14,13,10,7,4,3,1,0,2,3,2,1,1,1,1,0,0,6,0,0,0,3,0,2,1,0,0,0,0,0
2022-03-12 23:00:00,2,0,4,0,5,4,6,7,6,0,0,5,10,10,8,13,12,5,7,5,2,0,1,0,0,2,1,1,0,0,0,4,2,2,0,1,0,0,0,1,0,0,0,0
2022-03-13 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 05:00:00,1,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 06:00:00,0,0,0,0,1,1,2,1,0,0,0,0,1,1,2,1,0,0,0,0,0,0,2,4,6,5,0,5,4,3,3,2,3,0,1,3,0,0,2,0,1,0,0,0
2022-03-13 07:00:00,0,0,0,0,2,0,0,0,3,0,3,2,1,2,0,0,1,1,0,0,0,0,3,1,4,5,6,5,2,4,4,4,0,0,1,0,3,0,2,2,0,1,0,0
2022-03-13 08:00:00,1,0,0,0,2,0,0,0,3,0,0,0,4,2,3,1,2,0,0,0,0,0,4,1,5,7,8,11,10,12,10,20,9,8,11,17,16,11,7,4,1,1,0,0
2022-03-13 09:00:00,2,0,0,0,4,0,3,0,4,2,0,2,5,5,4,2,4,2,1,2,0,0,4,7,9,12,15,13,15,13,13,24,25,0,12,11,9,6,4,6,3,1,0,0
2022-03-13 10:00:00,1,0,0,0,6,0,0,5,7,0,5,5,10,11,10,9,5,4,3,2,2,0,4,4,8,10,13,10,14,15,20,22,21,0,19,17,19,19,18,14,4,3,2,0
2022-03-13 11:00:00,1,0,0,0,10,0,4,9,5,5,4,11,11,12,16,14,10,9,7,6,5,0,5,3,8,9,14,15,15,15,12,13,15,0,0,12,14,13,9,4,1,6,2,0
2022-03-13 12:00:00,1,0,0,6,17,0,9,19,20,9,7,9,11,16,22,20,17,10,9,6,5,0,5,6,10,11,12,16,15,15,17,22,0,0,16,22,21,19,15,8,7,6,2,0
2022-03-13 13:00:00,5,0,6,0,15,11,16,15,15,16,7,15,7,16,15,14,9,6,2,0,0,0,5,6,11,16,19,21,22,18,15,27,28,14,0,26,26,22,15,10,10,2,9,0
2022-03-13 14:00:00,2,0,3,5,8,10,4,11,12,14,14,11,7,9,11,7,9,6,4,3,2,0,3,4,5,5,12,13,14,15,10,30,32,0,9,7,26,23,16,12,8,5,4,0
2022-03-13 15:00:00,3,4,6,7,10,0,11,12,14,16,0,18,8,11,12,10,8,5,2,1,1,0,3,0,5,9,11,11,11,10,13,24,22,23,0,19,9,18,16,9,3,0,2,0
2022-03-13 16:00:00,3,2,4,7,17,0,16,18,22,0,21,14,11,16,17,14,10,5,5,3,1,0,3,4,8,4,7,6,7,8,10,16,19,13,0,21,17,15,9,3,2,0,0,0
2022-03-13 17:00:00,6,2,7,4,35,15,38,40,42,14,41,32,14,22,24,22,16,12,8,7,0,0,4,4,6,7,9,15,17,17,12,12,3,0,0,11,2,10,4,0,2,0,0,0
2022-03-13 18:00:00,2,2,0,4,26,27,28,33,35,19,20,27,15,19,23,21,17,11,6,5,2,0,3,2,6,5,0,7,5,6,4,10,9,8,0,7,0,6,3,1,1,0,0,0
2022-03-13 19:00:00,2,2,2,4,10,12,3,13,15,4,3,15,14,16,11,15,14,7,5,5,3,0,6,0,2,6,5,4,6,6,5,6,4,0,1,7,0,6,5,1,0,0,0,0
2022-03-13 20:00:00,2,1,4,3,5,3,6,6,7,5,6,6,8,11,11,7,8,6,5,3,1,0,1,0,0,1,0,1,0,0,0,7,9,0,0,0,7,6,4,1,0,0,0,0
2022-03-13 21:00:00,2,4,2,0,6,2,4,0,6,6,1,6,13,17,19,19,12,7,6,3,0,0,1,2,2,0,1,0,0,1,3,8,7,0,0,3,0,3,0,2,0,0,1,0
2022-03-13 22:00:00,1,2,2,0,4,5,6,8,11,4,0,6,10,16,17,15,12,6,6,3,2,0,1,1,2,0,0,2,1,1,0,9,7,0,0,6,0,5,2,1,0,0,0,0
2022-03-13 23:00:00,0,0,1,2,3,5,8,3,4,0,5,5,9,11,12,11,8,7,6,4,3,0,1,0,0,0,1,2,3,4,5,6,5,0,0,4,0,1,0,0,0,0,0,0
2022-03-14 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 05:00:00,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 06:00:00,0,0,1,0,2,1,2,0,2,0,0,2,3,0,3,0,0,2,1,1,0,0,5,6,7,11,16,19,15,12,12,12,11,2,9,13,10,7,7,6,4,0,1,0
2022-03-14 07:00:00,1,0,1,0,2,0,2,0,4,1,7,4,5,6,10,15,6,6,12,1,0,0,14,15,18,25,31,30,37,33,25,33,34,31,17,29,28,27,14,6,5,2,0,0
2022-03-14 08:00:00,1,0,0,0,5,0,3,4,7,6,6,4,6,7,7,6,14,17,16,5,4,0,19,20,18,28,34,36,42,48,47,58,55,51,53,55,51,51,27,11,4,3,3,0
2022-03-14 09:00:00,0,2,1,0,4,1,2,0,5,0,0,5,7,7,6,5,4,4,0,1,0,0,9,7,14,19,25,29,42,42,46,56,60,59,58,61,60,53,40,16,10,8,8,0
2022-03-14 10:00:00,1,4,5,0,6,7,5,7,6,5,5,6,6,8,9,10,8,4,2,1,0,0,5,7,6,10,14,18,23,28,39,56,57,0,53,56,55,44,24,10,6,4,5,0
2022-03-14 11:00:00,1,2,0,0,4,7,9,11,12,9,8,11,7,8,13,10,8,5,3,4,3,0,4,4,6,8,10,9,11,11,13,40,32,38,37,31,29,24,16,10,7,0,3,0
2022-03-14 12:00:00,3,3,0,0,9,10,12,23,26,27,26,16,10,13,20,17,12,9,6,3,1,0,4,2,7,7,11,12,12,12,21,52,52,42,41,50,32,43,23,8,6,0,4,0
2022-03-14 13:00:00,2,5,6,5,8,8,10,20,18,21,20,14,10,11,18,19,11,7,4,5,2,0,6,8,10,13,17,19,19,18,25,43,46,44,0,48,43,39,20,10,8,0,0,0
2022-03-14 14:00:00,2,3,2,1,10,11,15,29,19,21,20,15,10,14,14,15,13,12,10,7,4,0,5,4,30,35,15,13,12,13,12,28,29,28,25,24,20,17,8,5,3,0,4,0
2022-03-14 15:00:00,14,21,22,6,40,41,45,51,50,49,45,33,10,15,18,14,10,7,6,4,2,0,4,4,8,9,9,35,27,15,13,24,15,13,0,23,22,20,10,8,7,6,1,0
2022-03-14 16:00:00,7,11,3,4,18,22,27,52,53,33,52,49,26,39,43,38,26,15,13,10,6,0,7,3,8,9,10,11,11,8,5,13,7,9,8,7,11,2,7,3,3,0,0,0
2022-03-14 17:00:00,10,15,17,8,42,49,61,63,49,48,63,51,35,21,22,21,25,19,12,10,8,0,3,0,5,8,12,12,11,11,9,10,4,0,7,3,3,9,5,3,2,0,0,0
2022-03-14 18:00:00,15,23,28,26,49,51,54,59,57,59,53,42,33,41,43,40,30,19,15,12,11,0,4,5,10,8,12,10,14,14,8,14,14,13,0,10,3,8,5,2,1,0,0,0
2022-03-14 19:00:00,8,9,10,12,39,38,45,55,56,45,55,32,34,56,55,49,39,28,16,14,12,0,2,3,3,4,7,5,6,4,3,10,9,0,0,6,4,5,3,1,0,0,0,0
2022-03-14 20:00:00,5,6,9,11,16,9,24,35,36,37,36,24,16,25,23,22,17,13,8,6,3,0,1,1,3,2,0,3,4,3,3,7,5,0,3,4,0,8,3,2,1,1,0,0
2022-03-14 21:00:00,6,9,10,6,12,13,15,20,26,28,18,23,15,21,22,15,17,9,6,3,8,0,1,0,1,2,2,3,3,0,2,7,5,0,0,3,6,2,5,3,0,0,0,0
2022-03-14 22:00:00,1,2,5,5,9,3,14,19,16,22,21,14,15,20,16,14,17,9,3,4,2,0,2,0,0,3,5,1,2,1,3,3,2,0,0,0,4,0,3,2,0,1,0,0
2022-03-14 23:00:00,7,8,9,8,11,12,7,6,13,14,12,8,14,10,13,12,11,5,3,3,2,0,1,0,1,3,2,4,3,0,3,4,2,0,0,5,0,3,0,2,1,0,0,0
2022-03-15 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 05:00:00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 06:00:00,0,0,1,0,3,1,3,1,1,0,0,2,3,0,0,0,3,2,1,2,1,0,4,4,8,10,13,14,16,16,10,11,10,10,8,12,4,10,5,4,1,1,0,0
2022-03-15 07:00:00,0,0,0,0,2,3,2,1,3,1,4,5,6,9,10,11,16,15,11,1,0,0,9,10,14,26,36,37,41,40,33,36,31,27,24,20,19,17,12,9,7,5,0,0
2022-03-15 08:00:00,1,1,1,0,5,4,3,4,6,7,5,3,6,7,9,5,8,10,1,3,2,0,17,19,21,28,34,37,43,46,50,59,62,37,32,66,66,62,30,14,9,2,5,0
2022-03-15 09:00:00,2,0,0,0,7,3,4,5,5,4,4,5,3,7,7,3,5,4,1,3,0,0,10,13,17,23,29,31,36,34,42,61,64,48,49,64,61,49,30,14,9,8,7,0
2022-03-15 10:00:00,4,7,1,0,8,3,3,6,7,2,5,8,5,10,11,10,7,4,2,1,1,0,5,6,9,13,11,15,19,20,29,57,59,58,58,57,58,49,30,13,11,6,9,0
2022-03-15 11:00:00,1,1,2,2,4,5,12,16,7,5,16,12,5,8,11,13,10,6,3,1,0,0,3,5,7,9,12,13,14,16,15,36,36,37,35,34,35,31,20,10,5,4,4,0
2022-03-15 12:00:00,3,6,7,4,9,10,9,19,21,18,19,15,7,9,15,13,12,8,5,3,1,0,3,4,7,11,16,17,17,17,17,55,54,0,0,54,53,48,30,12,7,0,5,0
2022-03-15 13:00:00,3,0,0,1,7,8,10,17,11,11,10,12,6,15,12,16,11,7,6,3,4,0,4,5,6,10,16,16,16,16,22,54,49,53,52,50,48,41,23,14,12,6,9,0
2022-03-15 14:00:00,1,2,2,1,7,8,10,16,24,26,25,21,8,13,13,12,7,5,3,6,1,0,3,4,6,8,12,13,12,11,12,31,33,0,0,30,21,23,16,10,11,5,4,0
2022-03-15 15:00:00,11,14,10,3,17,4,19,33,37,42,40,33,13,21,32,32,13,9,9,10,8,1,1,1,26,30,9,27,24,20,6,22,23,22,5,21,20,17,10,9,3,3,5,0
2022-03-15 16:00:00,20,4,5,2,9,11,23,39,46,47,40,34,19,29,32,31,27,19,10,7,6,0,5,5,6,9,14,12,13,15,14,16,17,0,16,15,13,13,9,7,4,3,0,0
2022-03-15 17:00:00,7,27,28,29,42,44,57,67,62,61,61,48,25,39,42,29,31,18,14,11,10,0,5,6,7,9,14,14,14,13,10,16,10,0,9,9,0,11,8,4,3,2,3,0
2022-03-15 18:00:00,14,18,24,18,46,49,62,66,68,45,67,39,24,41,46,43,31,17,12,10,9,0,3,5,6,5,9,12,12,11,8,17,12,10,0,8,11,11,6,3,3,3,0,0
2022-03-15 19:00:00,10,12,13,7,27,30,40,43,44,31,44,32,28,35,36,39,30,18,13,9,7,0,3,4,5,6,8,7,8,6,4,13,12,11,4,4,0,3,7,6,2,0,0,0
2022-03-15 20:00:00,7,9,10,12,19,10,22,28,29,28,27,18,16,29,29,30,28,20,15,10,7,0,3,4,1,3,3,4,3,3,2,4,3,0,0,2,0,1,0,2,0,0,0,0
2022-03-15 21:00:00,4,6,10,12,12,15,16,20,23,25,23,17,18,19,20,19,18,10,8,7,5,0,1,0,2,1,2,0,3,2,1,5,4,0,0,0,0,0,1,1,0,0,0,0
2022-03-15 22:00:00,2,2,4,5,9,11,19,21,20,14,12,16,15,27,24,23,14,8,6,5,3,0,1,3,2,0,1,0,1,2,2,8,7,0,1,0,4,3,2,3,0,0,0,0
2022-03-15 23:00:00,3,1,5,0,7,7,8,10,9,5,9,7,14,19,18,11,14,8,5,3,0,0,1,0,0,0,1,2,2,0,3,4,2,1,0,2,0,0,1,0,0,0,0,0
2022-03-16 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 05:00:00,0,0,0,0,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
