Unnamed: 0,1_가산동기점,2_한일유엔아이아파트,3_디지털3단지.롯데정보통신,4_디지털3단지운동장,5_디지털3단지.(주)로옴코리아,6_가산디지털단지역,7_가산디지털단지역1호선,8_에이스하이엔드타워5차,9_구일우성아파트,10_철산리버빌아파트,11_개봉역,12_개봉1동사거리.개봉푸르지오아파트,13_신정학마을아파트,14_서부트럭터미널.신정동일하이빌아파트,15_강신중학교,16_신한은행신월동지점,17_신곡시장.금빛새마을금고,18_동방아파트.신월종합사회복지관,19_신정네거리.신정119안전센터,20_신정네거리역,21_경서농협,22_우리은행신정동지점,23_신정1동우체국,24_서울남부지방법원.서울남부지방검찰청,25_진명여고,26_목동역,27_목동7단지,28_목동대학학원,29_오목교역.동신한방병원,30_관악고등학교,31_양평신동아아파트,32_교보앞,33_당산동진로아파트,34_김안과병원,35_영등포시장,36_영등포시장로터리방면,37_전경련회관,38_여의도환승센터,39_유진투자증권.파이낸셜뉴스신문,40_한국거래소,41_여의도역,42_샛강역4번출구.여의도자이,43_샛강역.앙카라공원,44_진주아파트,45_시범아파트,46_원효대교북단,47_용산전자상가.전자랜드,48_용산전자상가12동,49_신용산지하차도,50_신용산역3번출구,51_용산푸르지오써밋,52_용산역광장앞,53_용산전자상가10동,54_용산전자상가.전자랜드,55_원효대교북단,56_시범아파트.대교아파트,57_KBS별관,58_샛강역1번출구.여의도자이,59_여의도역,60_한국거래소,61_더현대서울,62_여의도환승센터,63_여의도공원,64_영등포로터리,65_영등포시장입구,66_김안과병원,67_당산동진로아파트,68_양남동로타리,69_양평1동주민센터,70_관악고등학교,71_오목교역.동신한방병원,72_목동대학학원,73_목동7단지.종로학원,74_진명여고,75_서울남부지방법원.서울남부지방검찰청,76_신정1동우체국,77_우리은행신정동지점,78_신정4동경서농협,79_신정네거리역,80_신정네거리해누리분수광장,81_동방아파트,82_신곡시장.금빛새마을금고,83_신한은행신월동지점,84_금실어린이공원,85_신월시영아파트중문,86_경창빌딩,87_강신중학교,88_서부트럭터미널.신정동일하이빌아파트,89_신정현대아파트.서부트럭터미널,90_개봉1동사거리,91_개봉고가,92_개봉역,93_철산리버빌아파트,94_구일우성아파트,95_디지털단지입구,96_디지털3단지.롯데정보통신,97_디지털3단지.영창실업,98_가산디지털단지역,99_디지털3단지.한일합섬,100_디지털3단지운동장,101_한일유앤아이아파트,102_가산동종점
2022-03-18 07:00:00,1,3,2,3,2,12,15,9,11,15,13,17,16,15,16,22,26,28,25,25,29,33,31,32,20,18,15,17,17,21,23,26,28,26,24,27,22,11,7,5,9,10,11,12,12,12,14,10,6,8,9,13,11,10,17,14,12,11,11,8,9,9,10,12,6,5,6,7,3,9,5,8,7,7,4,4,5,7,5,4,7,7,7,8,12,17,23,24,28,31,33,32,32,31,26,16,13,4,2,1,0,0
2022-03-18 08:00:00,3,0,2,2,0,23,23,12,9,16,21,26,25,24,26,30,40,43,36,35,37,38,37,38,33,22,21,18,20,18,18,21,22,24,25,37,29,17,15,13,24,23,26,24,25,15,11,8,8,13,11,17,18,14,14,16,18,14,9,9,5,4,5,4,11,10,10,9,10,12,12,9,10,12,10,11,13,12,11,16,12,13,11,8,10,11,12,10,11,16,21,23,23,30,30,28,19,5,4,2,1,0
2022-03-18 09:00:00,3,0,4,0,2,7,9,5,4,4,8,10,24,20,18,20,20,24,26,31,32,31,26,30,27,23,19,15,15,13,14,17,16,14,12,16,17,11,9,8,17,6,9,13,14,11,10,6,4,9,8,10,15,11,8,9,11,10,7,7,3,8,9,8,6,6,6,5,6,3,5,6,4,8,7,6,4,3,1,8,8,6,6,3,7,6,9,10,11,13,13,12,11,12,11,10,8,2,1,0,0,0
2022-03-18 10:00:00,0,0,2,2,2,3,1,2,3,2,4,5,8,8,10,13,15,16,15,17,16,18,17,19,18,17,16,15,13,14,14,13,15,14,8,9,10,9,8,9,8,6,7,6,7,9,9,5,4,3,3,8,7,5,8,9,10,7,8,5,5,5,0,4,3,5,5,3,3,6,11,4,14,5,13,12,10,3,7,8,9,6,6,4,5,0,6,6,4,6,6,5,0,6,7,8,3,4,3,2,1,0
2022-03-18 11:00:00,1,1,2,2,3,5,1,2,0,0,8,9,13,15,8,15,12,13,11,14,15,18,12,19,15,15,11,11,14,13,14,14,11,11,11,11,10,7,7,8,9,6,8,8,8,11,11,9,7,4,3,8,7,7,7,9,7,9,6,9,8,5,6,6,6,5,5,1,6,6,7,8,6,7,6,5,7,6,5,7,6,4,5,3,4,3,6,6,5,8,4,6,7,4,1,2,3,2,0,0,0,0
2022-03-18 12:00:00,0,1,1,0,2,6,8,9,10,7,9,11,6,9,13,16,16,17,18,16,17,9,18,19,17,15,16,13,13,15,14,12,12,10,10,11,10,8,7,7,7,8,7,5,6,6,7,3,6,5,4,5,7,6,7,8,8,8,9,7,6,7,0,5,6,6,3,5,7,4,8,10,10,11,10,9,10,8,10,11,8,7,7,5,5,6,8,8,8,7,6,4,0,4,3,4,5,2,0,0,0,0
2022-03-18 13:00:00,1,1,0,2,3,4,2,4,22,21,5,5,6,7,11,15,16,16,13,16,15,16,17,19,17,15,12,12,12,14,14,14,16,13,14,12,9,6,5,5,9,5,8,7,10,10,11,8,6,3,5,7,7,6,8,8,9,12,10,10,9,10,0,7,8,7,6,8,5,6,5,6,9,13,12,12,9,10,9,8,10,10,9,7,6,7,12,11,13,11,8,9,5,5,5,0,4,1,0,0,0,0
2022-03-18 14:00:00,0,1,0,3,4,8,9,10,9,8,12,14,14,12,13,11,14,15,14,15,14,13,4,15,11,14,13,10,12,9,13,15,14,13,6,12,10,5,8,6,8,9,5,5,3,5,3,0,4,6,8,9,9,6,8,11,10,8,10,11,12,20,12,22,10,11,13,12,10,11,14,16,10,16,17,19,20,19,12,13,12,9,10,8,7,0,8,5,0,4,3,3,2,3,7,0,6,1,0,0,0,0
2022-03-18 15:00:00,1,0,0,1,4,10,13,18,21,20,12,13,12,15,16,17,22,23,18,19,9,15,15,17,12,11,10,13,11,8,10,12,7,10,7,10,10,8,6,6,7,9,9,9,10,7,5,4,5,6,6,10,10,10,9,18,21,22,22,21,24,28,29,27,28,30,29,23,23,25,23,27,29,31,30,28,29,26,26,27,25,17,17,14,11,10,10,13,4,4,6,4,5,3,2,4,3,1,0,0,0,0
2022-03-18 16:00:00,0,0,1,2,3,12,17,20,21,15,19,16,16,36,35,32,32,28,27,25,24,26,24,24,17,17,15,12,15,14,13,15,6,12,9,8,5,7,7,9,8,10,12,11,10,9,11,13,9,8,3,16,18,21,23,10,13,13,11,13,14,18,14,19,19,24,22,21,24,22,19,23,22,28,29,28,27,21,17,22,21,12,13,9,11,5,14,15,15,12,10,8,3,8,7,6,4,3,2,0,0,0
2022-03-18 17:00:00,1,2,6,7,11,24,19,29,28,25,21,20,21,18,17,18,19,19,22,21,20,23,25,19,22,19,17,14,11,11,12,16,13,10,13,14,12,12,13,15,18,15,18,16,19,26,27,22,20,7,9,9,12,15,19,20,19,16,19,22,28,33,29,28,28,30,32,33,34,33,32,35,30,31,26,25,24,24,22,21,19,13,11,10,8,12,13,15,16,14,9,10,7,9,8,9,8,1,0,0,0,0
2022-03-18 18:00:00,0,2,4,9,23,32,39,46,43,40,46,41,43,34,26,19,17,20,16,17,20,19,21,22,21,16,15,16,14,14,10,15,13,10,10,12,14,18,22,23,24,28,27,27,34,31,32,33,27,5,7,11,18,20,28,26,25,28,17,16,23,33,35,26,24,23,22,21,21,23,21,29,33,41,43,39,36,32,23,29,22,16,16,11,14,9,13,14,17,13,11,10,7,7,6,10,8,4,0,3,0,0
2022-03-18 19:00:00,1,2,3,5,9,15,18,20,18,19,25,21,18,20,16,13,11,11,7,10,9,8,7,7,8,7,6,5,6,6,4,13,12,11,9,12,11,9,12,15,18,18,16,14,14,15,18,20,17,8,4,7,16,14,16,11,12,15,11,9,13,14,6,12,11,13,12,14,15,17,17,21,17,21,23,21,19,28,28,37,30,22,13,10,9,11,5,10,11,6,5,3,5,5,1,0,1,4,3,3,1,0
2022-03-18 20:00:00,0,0,2,1,3,11,15,12,14,14,14,9,12,8,9,8,6,5,3,7,4,6,4,0,3,4,3,7,9,9,8,2,9,9,7,7,1,6,6,5,7,3,5,6,8,6,8,2,3,5,1,6,7,7,8,7,9,8,11,12,17,18,13,15,15,14,12,9,12,14,13,17,22,21,19,16,16,15,17,15,14,10,11,7,11,12,10,9,9,11,8,10,9,0,10,12,10,8,2,0,4,0
2022-03-18 21:00:00,0,2,3,2,4,12,17,19,17,11,22,21,18,9,7,6,5,6,5,6,5,6,3,0,7,6,6,10,14,13,12,9,9,9,10,7,5,3,0,4,5,6,7,5,4,4,1,3,0,3,2,11,10,3,9,7,10,12,10,13,12,16,14,13,12,10,13,12,12,12,13,16,18,19,12,18,16,17,16,23,19,11,10,8,8,5,7,6,4,4,1,3,2,1,3,4,1,3,0,0,1,0
2022-03-18 22:00:00,0,1,2,0,4,11,13,14,3,11,10,10,1,10,9,6,6,5,4,6,3,6,8,8,10,10,9,14,13,10,10,9,8,7,8,10,9,8,3,1,7,4,5,6,4,3,0,0,2,4,4,3,4,5,4,3,3,4,6,0,5,9,0,7,7,9,8,9,10,7,11,16,18,19,20,19,18,19,17,22,18,13,9,8,7,6,5,5,3,6,3,5,1,0,4,3,0,5,1,3,2,0
2022-03-18 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,0,0,3,2,0,3,3,2,0,2,3,0,3,3,2,1,3,1,0,2,4,3,4,4,2,3,6,6,10,0,4,9,0,6,8,9,7,7,6,7,9,10,17,18,15,16,16,12,14,13,11,8,9,5,7,0,8,11,10,8,6,5,2,2,4,3,2,2,0,2,1,0
2022-03-19 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 04:00:00,1,1,0,1,2,3,0,1,0,0,5,6,3,4,0,3,5,4,6,7,8,9,0,0,7,0,10,9,8,8,7,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 05:00:00,0,0,0,0,0,3,0,3,4,5,4,4,5,1,3,5,3,7,8,9,2,7,8,0,8,8,11,6,12,3,3,2,11,8,4,0,6,5,4,3,3,4,2,1,4,1,0,0,0,1,0,1,0,0,0,1,0,0,2,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 06:00:00,0,0,0,1,1,2,0,0,0,0,3,3,4,4,4,5,7,8,6,7,6,5,4,3,7,5,0,2,3,5,4,6,5,6,1,4,5,4,0,4,1,2,3,1,0,3,2,3,1,0,1,1,1,0,2,2,3,4,3,0,2,3,0,2,2,0,4,0,1,3,3,3,2,5,4,0,6,5,0,0,6,4,5,4,0,0,1,2,0,4,2,3,0,0,0,0,1,0,0,0,0,0
2022-03-19 07:00:00,1,0,1,0,0,2,0,2,3,2,5,6,6,8,9,10,11,13,11,10,8,12,10,8,8,8,8,8,9,5,8,8,7,6,3,2,2,0,2,0,1,0,2,0,1,2,3,1,0,1,1,0,2,0,4,4,5,4,3,1,1,3,2,2,0,3,3,0,0,4,4,5,4,4,4,1,1,0,0,3,2,1,0,0,4,0,3,5,6,7,5,4,5,5,4,5,4,0,0,0,0,0
2022-03-19 08:00:00,1,1,0,0,0,4,3,2,1,2,6,7,9,10,9,10,13,15,10,12,13,14,13,14,13,11,9,7,8,8,9,10,9,5,5,7,5,3,2,0,4,3,2,0,3,4,4,2,3,1,1,3,2,2,2,2,1,2,1,2,1,2,4,3,5,3,1,4,6,6,3,6,3,5,0,5,1,1,6,7,6,4,4,3,4,4,0,3,4,6,6,8,9,8,6,5,3,3,2,0,1,0
2022-03-19 09:00:00,0,0,0,0,0,2,0,2,3,5,8,10,11,10,13,16,17,17,15,15,17,17,13,18,20,18,17,13,13,12,14,15,14,10,9,5,7,5,3,4,4,3,4,3,5,5,5,4,3,3,2,4,0,1,5,5,5,4,6,1,0,4,1,2,3,4,4,5,5,5,4,3,5,5,0,0,4,2,1,4,6,4,4,0,5,6,9,9,11,11,6,4,3,3,5,4,2,1,0,0,0,0
2022-03-19 10:00:00,0,0,0,1,2,1,0,0,1,3,6,8,10,8,11,13,13,19,18,17,16,19,19,18,16,13,15,13,13,14,13,15,19,14,6,7,4,3,4,6,6,4,7,6,4,3,4,1,1,1,2,6,5,6,0,7,3,6,4,3,5,7,3,4,3,4,4,5,3,2,3,3,0,2,4,6,7,6,5,3,4,3,2,0,0,3,0,2,4,8,7,7,2,5,6,0,5,0,0,0,0,0
2022-03-19 11:00:00,0,0,0,1,1,3,3,0,5,4,7,6,6,5,7,13,16,17,16,16,17,23,23,23,24,22,19,16,14,14,13,12,12,9,7,9,6,7,7,8,11,9,8,8,10,4,4,4,3,2,8,10,2,4,11,12,14,5,6,6,7,8,3,5,6,7,4,5,0,6,7,9,10,11,11,10,9,9,14,15,4,13,13,12,10,9,10,11,10,5,3,1,2,0,0,0,2,1,0,0,0,0
2022-03-19 12:00:00,4,1,0,0,2,7,0,1,8,2,13,13,14,16,15,17,17,18,16,17,19,18,17,16,15,14,13,11,12,11,12,12,13,8,3,10,9,8,5,0,7,7,8,8,9,13,8,6,6,3,5,5,6,6,8,11,12,16,13,11,6,8,9,8,8,9,11,10,7,9,8,12,13,12,11,11,12,11,11,13,13,13,15,12,10,11,10,10,10,11,6,5,3,4,4,4,3,1,0,0,0,0
2022-03-19 13:00:00,5,1,0,0,4,7,7,8,11,10,11,12,11,11,12,16,16,18,19,22,23,23,24,16,18,16,17,17,12,15,13,11,10,6,6,5,5,8,8,4,7,0,6,7,7,9,11,11,10,5,9,14,13,11,10,12,14,12,13,12,5,6,6,6,6,7,8,4,5,9,7,10,8,10,8,8,10,9,10,8,9,10,12,9,8,9,10,12,7,12,10,8,0,7,8,0,0,2,0,1,0,0
2022-03-19 14:00:00,1,0,0,0,2,1,1,1,2,0,9,9,7,11,13,13,15,14,16,22,24,23,23,24,21,22,17,16,17,14,15,15,14,10,7,8,5,8,7,10,14,12,5,12,8,10,10,6,5,8,7,13,12,10,13,10,17,19,18,15,10,11,5,10,13,13,12,13,9,12,9,11,11,10,11,11,10,12,13,16,17,14,7,6,5,3,9,8,11,11,9,10,8,6,5,3,7,2,1,0,0,0
2022-03-19 15:00:00,0,1,0,1,0,4,5,7,8,6,15,14,11,12,14,18,19,20,16,15,10,14,22,21,19,18,15,15,13,12,11,9,10,10,9,12,11,10,7,10,11,10,9,11,13,11,12,4,9,5,4,13,18,5,18,19,19,22,27,12,13,14,14,13,15,14,12,14,15,14,14,14,12,17,18,16,18,15,13,15,12,13,13,12,11,11,10,12,12,12,11,8,8,0,7,4,6,0,0,0,0,0
2022-03-19 16:00:00,2,0,0,1,2,5,10,0,8,7,9,13,13,14,17,21,22,24,19,16,17,17,15,19,16,19,15,12,12,10,6,11,10,6,5,8,10,12,13,17,19,18,17,16,16,16,13,5,11,8,4,14,17,8,20,17,18,16,19,24,18,20,10,12,14,18,20,19,19,19,18,21,23,23,22,21,21,22,22,21,18,12,11,9,9,9,6,9,9,8,5,5,3,5,6,4,2,0,0,0,0,0
2022-03-19 17:00:00,2,0,3,0,4,7,0,5,4,5,10,11,9,8,8,9,10,13,12,11,12,13,12,12,11,10,10,9,11,10,8,10,9,6,8,11,9,7,6,7,8,7,10,11,10,7,9,9,7,4,2,8,12,13,12,11,11,9,10,10,11,14,14,11,11,21,18,19,20,23,21,21,23,23,20,21,21,18,16,18,15,13,9,6,7,8,12,12,6,14,10,10,8,3,7,0,6,4,3,2,0,0
2022-03-19 18:00:00,1,0,0,0,2,4,6,6,0,5,7,7,10,8,9,10,13,8,11,12,12,12,6,14,12,9,14,10,8,6,5,9,8,6,7,4,4,4,5,2,6,7,5,6,7,7,8,4,7,3,3,5,4,3,6,7,6,0,8,8,10,14,0,14,16,25,25,24,19,27,24,26,27,31,25,24,31,27,21,19,17,12,10,9,9,7,9,5,10,10,8,6,0,5,0,1,4,1,0,0,0,0
2022-03-19 19:00:00,0,0,0,1,2,4,0,4,7,1,6,6,5,8,6,5,5,4,4,6,7,5,8,9,5,6,4,6,5,4,0,1,1,2,4,6,5,4,9,7,10,11,0,4,10,7,7,6,5,3,0,4,5,6,7,2,1,5,6,5,6,11,5,7,6,20,8,22,20,20,21,25,26,30,29,26,23,21,19,19,14,9,10,1,7,6,7,7,6,4,4,3,0,2,1,0,1,2,0,1,0,0
2022-03-19 20:00:00,0,1,3,0,4,9,6,8,8,1,15,13,11,4,5,6,5,3,4,5,0,6,7,9,7,6,0,5,0,5,4,1,3,3,1,4,4,3,4,6,6,5,6,7,7,5,6,1,5,2,2,7,8,8,1,2,4,5,7,4,20,21,22,15,13,15,13,10,9,14,16,17,17,20,22,19,22,21,17,16,15,13,9,7,6,4,5,7,5,1,5,1,0,0,0,0,0,1,0,0,0,0
2022-03-19 21:00:00,0,1,0,1,0,4,2,0,2,3,5,3,0,11,10,5,4,5,0,7,6,5,5,3,0,2,6,6,8,7,8,6,5,6,7,5,5,5,7,8,9,7,7,6,4,1,1,0,0,2,0,4,4,3,0,7,9,8,4,9,9,8,0,11,13,15,12,13,13,17,18,25,28,26,25,26,19,16,18,14,12,8,7,6,5,0,4,4,3,2,4,2,1,3,0,0,2,1,0,0,0,0
2022-03-19 22:00:00,0,0,0,0,0,2,3,0,1,0,5,4,5,0,4,4,2,3,1,4,2,4,7,0,7,5,0,3,3,6,5,2,5,3,5,6,4,5,4,5,7,8,3,6,5,4,0,0,0,1,2,4,0,5,3,3,2,4,7,6,0,4,0,4,8,7,8,3,6,9,10,16,14,16,15,12,15,0,17,14,15,12,9,7,8,7,6,5,5,4,2,0,0,1,2,1,0,4,0,0,1,0
2022-03-19 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,6,0,0,3,4,0,0,2,3,9,0,0,8,2,1,2,3,1,1,2,3,1,1,4,2,3,1,2,0,0,3,4,3,5,5,4,6,7,7,5,9,8,11,12,7,14,7,13,13,12,10,9,8,6,6,5,6,6,5,2,0,1,0,0,0,0,1,0,0,2,0
2022-03-20 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 04:00:00,0,0,0,1,0,3,1,0,0,0,5,7,0,3,0,3,3,5,1,0,0,2,4,0,3,0,2,0,2,2,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 05:00:00,0,0,2,0,0,5,0,0,8,0,7,5,6,5,3,3,3,4,5,0,5,0,0,0,2,3,5,4,5,3,6,6,0,6,5,4,5,6,0,5,7,0,6,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 06:00:00,0,1,1,0,0,2,0,0,1,0,2,3,2,2,3,1,3,5,1,6,0,1,0,0,3,5,4,0,3,2,3,3,4,2,0,5,4,3,1,0,0,0,0,0,1,4,3,1,2,0,0,1,1,0,1,2,3,0,0,0,0,1,0,1,0,1,2,0,1,3,1,2,1,2,1,0,2,1,0,2,1,1,0,0,2,2,4,0,0,2,2,3,0,0,0,0,2,0,0,0,0,0
2022-03-20 07:00:00,0,2,0,1,1,2,3,0,1,1,2,0,3,1,2,9,11,11,10,6,11,10,5,0,9,8,5,5,4,2,4,0,3,1,3,0,1,2,1,2,3,0,2,0,1,3,0,0,0,1,1,0,0,2,5,5,4,3,2,0,3,0,0,0,2,4,1,0,2,0,0,1,0,3,2,0,1,0,0,2,3,1,5,0,2,0,0,0,2,3,3,4,1,1,1,0,3,2,0,0,1,0
2022-03-20 08:00:00,1,1,0,0,0,1,0,0,1,0,3,4,4,3,4,6,7,7,6,5,6,6,4,0,4,3,2,2,5,7,0,4,7,4,4,0,2,2,1,0,2,0,1,0,2,3,4,3,2,0,0,3,4,4,4,3,4,3,4,3,0,4,2,1,3,0,5,0,4,3,2,3,3,6,4,4,4,3,5,4,3,4,5,0,4,3,5,5,7,8,5,6,5,3,2,9,8,1,0,0,0,0
2022-03-20 09:00:00,2,0,0,0,0,0,1,0,0,2,7,9,7,8,10,12,15,13,15,16,17,19,16,17,19,15,18,17,19,23,0,15,9,16,6,5,5,4,0,0,6,0,7,6,6,7,5,2,1,1,1,2,1,3,4,4,6,4,4,2,2,7,0,6,4,6,5,6,5,6,3,4,0,4,3,3,3,3,4,2,3,3,5,0,2,6,7,7,8,9,4,6,0,4,4,0,7,1,0,0,0,0
2022-03-20 10:00:00,2,0,0,3,2,3,3,1,4,5,7,6,6,8,7,9,10,13,12,14,15,20,0,9,15,14,9,13,16,19,11,20,21,16,8,9,8,6,5,0,8,7,5,2,8,7,4,8,7,4,1,4,4,0,5,7,8,7,8,4,3,4,0,3,4,3,4,0,5,4,5,7,0,7,6,5,3,4,3,6,7,7,6,5,5,3,3,0,5,5,4,3,1,2,3,4,3,1,0,0,0,0
2022-03-20 11:00:00,3,1,0,0,2,2,0,0,3,2,5,9,10,9,8,12,13,12,15,21,7,22,22,13,13,22,13,20,19,18,19,18,18,15,13,17,15,8,7,4,0,5,1,5,6,8,8,9,8,8,9,12,10,9,9,8,9,10,9,7,6,4,0,3,4,3,3,2,3,6,1,3,4,8,4,2,10,9,6,9,8,8,9,8,4,10,13,14,13,11,9,6,5,0,6,9,4,2,1,0,0,0
2022-03-20 12:00:00,0,1,2,2,3,3,4,2,10,8,9,10,11,10,13,15,20,24,22,29,28,29,9,28,28,25,23,19,17,16,0,16,22,14,9,9,6,7,6,4,7,0,9,9,8,7,6,0,6,6,4,4,9,2,11,9,10,10,7,8,4,6,0,4,6,5,6,7,7,7,4,9,8,13,5,11,10,11,13,6,14,11,8,7,6,10,14,15,7,17,14,8,7,8,10,6,8,2,0,0,0,0
2022-03-20 13:00:00,2,4,0,1,0,5,2,1,4,2,5,8,9,9,10,11,16,0,15,17,18,19,22,15,20,18,17,16,12,10,16,15,16,11,7,10,10,9,6,8,12,9,5,8,4,3,7,3,6,5,3,7,7,6,7,10,6,11,11,12,9,9,0,6,5,4,4,6,4,6,1,9,9,13,11,12,12,13,14,14,13,16,14,12,12,6,14,14,12,11,9,5,4,2,3,0,2,1,0,0,0,0
2022-03-20 14:00:00,1,2,0,0,0,4,0,0,6,0,11,14,11,12,10,10,15,15,16,19,22,27,26,14,26,22,20,18,17,15,15,13,15,9,6,12,10,7,8,8,5,10,9,9,12,11,11,8,5,4,5,7,4,3,6,11,12,9,7,6,7,10,11,6,7,12,8,14,4,3,4,7,4,6,12,11,9,8,10,11,11,8,9,8,0,10,9,9,13,12,9,6,5,5,0,0,4,1,0,0,0,0
2022-03-20 15:00:00,0,0,0,2,1,4,5,5,6,9,13,17,14,10,8,11,12,13,7,12,15,19,14,20,18,17,16,13,9,6,14,6,8,7,8,4,6,8,7,10,11,0,10,11,11,9,6,5,7,2,4,14,15,14,15,14,12,12,17,15,6,6,9,8,9,13,0,0,0,8,15,18,13,16,17,0,13,9,7,9,8,8,7,8,4,10,0,12,10,7,8,4,2,2,0,0,0,1,0,0,0,0
2022-03-20 16:00:00,1,0,0,0,0,4,0,3,4,0,12,13,15,17,14,13,8,10,10,14,12,13,7,0,0,11,12,13,14,14,12,9,10,5,6,7,8,9,7,7,6,5,8,8,12,13,13,10,7,4,3,16,17,21,22,16,12,11,10,7,10,11,0,8,10,18,15,17,14,14,15,17,17,18,11,20,17,13,16,12,14,10,9,6,3,5,6,4,5,5,4,2,0,0,0,1,0,3,0,0,2,0
2022-03-20 17:00:00,1,0,0,0,0,2,3,0,2,3,6,6,8,12,11,17,18,19,18,9,19,20,21,21,19,13,11,10,10,10,9,7,6,4,6,5,5,6,12,8,11,6,13,14,12,13,0,9,9,6,5,16,6,19,20,17,19,17,17,15,12,18,0,17,17,21,19,16,15,9,19,27,25,26,25,24,20,19,16,20,19,14,13,10,7,9,2,11,3,9,3,9,6,8,5,0,6,3,2,0,0,0
