Unnamed: 0,1_범일운수종점,2_은행나무로입구,3_화인전자산업,4_경동택배,5_문일고입구,6_금천구청.금천경찰서,7_말미고개.금천소방서,8_금천우체국.독산1동주민센터,9_진도아파트,10_시흥모터스,11_제일모직아울렛,12_벽산디지털밸리,13_마리오아울렛,14_국민연금공단.구로금천지사앞,15_가산디지털단지역,16_마리오아울렛,17_벽산디지털밸리,18_제일모직아울렛,19_진도아파트,20_현대지식산업센터,21_홈플러스금천점,22_말미고개.금천소방서,23_금천구청.금천경찰서,24_시흥사거리,25_삼화약국,26_대우당약국,27_시흥동은행나무.은행나무시장,28_범일운수종점
2022-03-13 10:00:00,2,5,0,6,5,4,3,8,9,0,0,1,4,2,4,0,2,0,1,0,0,1,0,0,0,0,0,0
2022-03-13 11:00:00,3,4,0,3,8,3,11,3,4,0,10,9,6,1,4,3,0,0,3,2,1,2,1,4,1,3,1,0
2022-03-13 12:00:00,2,4,0,6,1,2,10,9,6,6,9,7,2,0,1,0,0,0,2,0,6,0,0,5,0,2,0,0
2022-03-13 13:00:00,8,6,9,4,0,3,6,8,7,2,7,6,3,1,5,11,9,10,12,7,9,4,0,2,3,3,2,0
2022-03-13 14:00:00,3,5,0,6,4,7,9,14,13,0,12,9,5,1,4,13,7,0,12,3,7,7,6,5,0,0,3,0
2022-03-13 15:00:00,4,6,0,7,7,11,6,13,12,11,9,10,6,7,10,13,12,0,11,11,8,9,8,7,4,4,2,0
2022-03-13 16:00:00,1,6,0,3,7,7,11,13,14,7,11,10,3,2,8,15,12,0,11,14,9,8,6,4,2,4,1,0
2022-03-13 17:00:00,0,4,3,0,4,3,4,8,7,3,4,8,3,3,6,13,16,17,16,17,10,8,11,8,7,5,1,0
2022-03-13 18:00:00,2,5,0,3,2,7,7,10,12,0,5,11,5,3,7,19,25,26,12,21,20,15,10,9,0,6,4,0
2022-03-13 19:00:00,1,2,3,0,3,4,6,7,0,6,4,4,2,4,8,10,9,9,9,0,7,6,6,3,2,2,1,0
2022-03-13 20:00:00,2,0,0,0,0,2,0,3,4,2,0,5,0,2,6,7,6,5,8,3,2,5,6,6,5,0,3,0
2022-03-13 21:00:00,1,3,0,0,0,1,0,3,0,0,0,4,3,3,6,12,16,7,15,0,13,11,10,9,7,6,1,0
2022-03-13 22:00:00,2,0,0,0,1,1,0,3,0,4,0,3,1,1,3,0,0,2,3,0,2,3,2,3,2,0,1,0
2022-03-13 23:00:00,0,2,0,3,0,0,1,0,0,0,0,0,0,1,3,0,5,2,4,0,3,0,2,0,1,0,0,0
2022-03-14 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 04:00:00,11,11,8,10,11,12,12,11,0,0,10,8,5,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2022-03-14 05:00:00,6,10,0,11,7,10,13,15,14,13,12,9,8,2,1,0,2,0,2,0,0,2,1,0,1,0,0,0
2022-03-14 06:00:00,3,10,11,14,4,14,14,14,13,12,10,9,7,3,6,0,4,3,4,3,1,0,0,0,0,0,0,0
2022-03-14 07:00:00,23,35,38,45,29,34,42,43,42,39,33,27,22,12,26,10,0,26,16,7,4,5,6,0,4,5,1,0
2022-03-14 08:00:00,20,27,28,37,46,50,58,61,62,63,55,42,29,18,39,18,38,35,30,8,6,7,5,6,4,2,1,0
2022-03-14 09:00:00,11,24,25,29,16,31,37,43,45,43,43,29,23,8,18,18,19,12,17,10,7,6,3,3,1,1,1,0
2022-03-14 10:00:00,3,6,0,2,0,8,13,13,13,13,11,10,10,2,5,6,0,7,7,5,4,2,3,4,1,1,1,0
2022-03-14 11:00:00,3,7,2,8,0,6,6,12,13,16,9,12,8,3,5,5,0,0,3,5,4,4,6,6,0,0,1,0
2022-03-14 12:00:00,4,8,10,10,9,10,10,15,13,12,12,12,8,3,5,0,6,0,7,5,5,4,3,3,2,0,0,0
2022-03-14 13:00:00,5,7,0,8,5,7,7,8,9,9,8,7,5,4,8,9,0,0,4,5,8,7,6,6,4,3,2,0
2022-03-14 14:00:00,3,5,0,4,3,3,5,7,2,8,0,6,6,3,13,17,20,22,14,19,15,12,11,10,9,9,2,0
2022-03-14 15:00:00,3,3,0,4,2,5,4,9,6,7,6,7,4,4,10,13,15,11,13,12,10,11,10,9,0,7,1,0
2022-03-14 16:00:00,8,10,11,3,10,10,10,17,18,19,12,19,18,4,13,16,18,19,18,17,15,15,10,9,8,6,2,0
2022-03-14 17:00:00,2,4,0,4,5,7,5,16,22,14,30,31,29,9,20,24,32,37,35,33,31,25,25,22,7,5,3,0
2022-03-14 18:00:00,3,7,0,8,6,4,2,31,33,32,41,46,43,23,37,46,63,66,62,60,57,46,33,26,21,17,8,0
2022-03-14 19:00:00,1,2,2,0,1,5,7,20,21,10,11,13,15,14,25,27,33,35,34,36,30,28,25,20,18,16,9,0
2022-03-14 20:00:00,1,1,0,0,0,1,1,6,7,6,5,4,2,5,13,13,15,16,15,14,13,10,8,13,13,9,7,0
2022-03-14 21:00:00,1,1,0,2,3,2,2,7,7,7,6,8,7,7,13,15,21,0,21,19,16,12,13,10,8,7,2,0
2022-03-14 22:00:00,1,1,0,2,2,1,3,4,2,2,0,4,7,5,12,0,10,2,10,8,9,6,5,6,5,5,3,0
2022-03-14 23:00:00,0,0,0,0,0,1,0,1,0,0,0,0,2,1,6,2,0,7,6,7,8,1,5,5,2,4,0,0
2022-03-15 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 04:00:00,9,10,9,11,13,12,15,16,0,0,14,11,10,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0
2022-03-15 05:00:00,6,12,9,13,12,12,15,17,17,10,16,13,9,1,2,3,1,0,4,1,0,3,2,1,0,1,0,0
2022-03-15 06:00:00,1,10,4,6,0,8,7,12,11,11,11,5,6,6,7,0,0,0,5,3,0,2,1,0,0,1,0,0
2022-03-15 07:00:00,23,29,31,37,41,31,43,44,43,44,34,29,23,12,23,0,0,24,19,6,5,4,2,3,2,1,3,0
2022-03-15 08:00:00,25,36,26,42,45,47,54,52,53,53,45,34,27,19,40,41,0,39,34,7,6,6,0,2,4,2,2,0
2022-03-15 09:00:00,6,12,14,16,17,20,24,32,31,34,31,26,20,6,22,22,12,0,18,7,3,2,0,5,3,2,1,0
2022-03-15 10:00:00,3,4,3,5,4,4,11,7,8,7,8,5,4,2,6,0,5,6,5,6,6,0,6,3,0,1,0,0
2022-03-15 11:00:00,5,6,4,7,5,6,7,9,10,0,8,6,7,6,4,5,0,0,6,5,6,3,5,4,0,2,1,0
2022-03-15 12:00:00,5,7,0,7,8,6,9,9,8,5,9,5,8,2,6,7,4,8,5,5,7,5,4,4,4,1,1,0
2022-03-15 13:00:00,3,5,5,6,6,9,11,12,11,4,11,7,8,3,8,6,9,8,5,8,7,6,3,6,0,4,2,0
2022-03-15 14:00:00,5,8,0,6,9,10,7,12,11,10,6,9,6,4,7,11,16,19,18,15,12,9,9,7,4,3,2,0
2022-03-15 15:00:00,2,4,0,3,2,5,4,7,7,12,10,11,7,4,12,18,14,8,13,11,11,8,5,5,4,5,2,0
2022-03-15 16:00:00,10,11,0,5,11,12,13,18,18,17,13,14,10,4,10,14,16,17,14,15,15,12,11,11,10,6,4,0
2022-03-15 17:00:00,3,8,0,1,7,8,12,16,18,18,19,20,18,12,20,26,30,31,29,30,28,22,17,15,14,13,3,0
2022-03-15 18:00:00,5,2,0,2,2,4,8,28,30,33,42,45,37,18,36,42,47,45,43,44,37,30,28,25,20,17,6,0
2022-03-15 19:00:00,1,2,0,2,6,8,9,28,30,30,29,30,23,10,25,28,31,32,33,34,30,23,21,18,16,14,7,0
2022-03-15 20:00:00,1,0,0,1,0,1,2,9,10,8,9,12,9,8,13,17,21,22,17,19,17,15,13,14,11,8,2,0
2022-03-15 21:00:00,1,0,0,1,2,2,4,6,8,0,3,5,6,4,15,19,25,26,23,24,22,23,20,16,14,12,4,0
2022-03-15 22:00:00,0,0,0,0,0,1,0,8,9,2,10,0,8,3,10,0,11,6,7,8,10,10,7,8,6,5,1,0
2022-03-15 23:00:00,0,0,1,0,0,3,4,3,1,0,1,0,2,2,10,12,6,4,5,11,7,10,5,3,4,3,1,0
2022-03-16 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 04:00:00,8,10,11,11,11,13,14,14,0,13,12,11,8,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2022-03-16 05:00:00,5,10,11,11,0,12,19,21,20,19,16,14,11,1,2,3,0,0,2,0,0,0,0,0,0,0,0,0
2022-03-16 06:00:00,5,12,7,7,4,9,10,15,15,13,10,5,3,3,4,0,0,0,3,2,1,3,2,0,0,0,0,0
2022-03-16 07:00:00,19,31,34,38,25,28,38,37,39,41,35,30,23,12,24,0,23,11,18,6,6,2,0,4,0,1,0,0
2022-03-16 08:00:00,22,30,31,37,42,46,51,55,56,57,49,32,21,26,43,27,9,44,32,7,4,5,0,4,3,2,0,0
2022-03-16 09:00:00,4,13,13,15,20,25,29,37,38,40,38,32,21,7,23,21,19,0,20,8,5,5,4,2,1,3,0,0
2022-03-16 10:00:00,2,6,0,0,8,11,13,13,12,15,12,11,8,2,5,6,7,8,6,7,7,0,5,2,0,1,0,0
2022-03-16 11:00:00,2,4,3,5,6,6,6,12,14,13,10,6,4,1,2,4,3,0,2,2,2,1,2,2,0,1,0,0
2022-03-16 12:00:00,4,6,4,5,5,3,6,10,9,6,5,8,7,4,3,3,5,7,6,9,5,2,6,3,0,2,1,0
2022-03-16 13:00:00,3,7,0,6,8,5,8,8,7,4,5,5,4,2,10,8,12,0,11,7,5,5,3,4,0,4,2,0
2022-03-16 14:00:00,2,6,0,6,4,5,7,11,8,7,4,9,7,3,9,11,13,12,10,10,14,14,13,14,13,9,4,0
2022-03-16 15:00:00,3,5,0,1,0,1,4,9,3,5,6,4,3,3,8,12,14,11,14,13,12,8,8,6,5,3,3,0
2022-03-16 16:00:00,11,14,13,4,12,12,11,17,12,10,10,9,13,7,15,16,17,19,18,14,14,15,14,13,6,7,2,0
2022-03-16 17:00:00,3,6,3,7,6,8,10,18,21,22,27,27,24,11,27,33,42,44,39,33,35,30,27,24,16,12,5,0
2022-03-16 18:00:00,4,2,0,5,6,6,8,25,28,20,27,30,26,16,38,42,46,46,39,34,34,25,22,20,18,13,4,0
2022-03-16 19:00:00,2,4,0,5,3,4,5,17,19,15,21,20,18,13,26,27,32,33,32,32,28,25,19,20,19,14,7,0
2022-03-16 20:00:00,2,1,0,0,3,2,2,9,10,11,9,13,11,6,11,17,19,18,19,19,22,16,16,17,17,12,3,0
2022-03-16 21:00:00,1,1,1,0,2,1,1,6,8,10,0,11,12,6,13,15,16,10,14,13,15,13,12,11,9,5,2,0
2022-03-16 22:00:00,1,2,0,0,3,1,1,7,4,5,1,0,6,2,10,9,0,11,8,7,7,9,10,11,10,9,3,0
2022-03-16 23:00:00,0,0,0,0,1,1,1,2,0,0,0,0,0,2,10,12,0,9,4,8,7,8,8,2,6,0,1,0
2022-03-17 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 04:00:00,7,11,11,12,11,10,11,11,0,0,9,8,5,2,0,0,0,1,0,2,0,0,0,0,0,0,0,0
2022-03-17 05:00:00,5,10,0,11,9,10,13,13,14,11,15,11,9,2,3,1,2,0,3,1,2,2,1,0,0,0,0,0
2022-03-17 06:00:00,5,12,10,10,0,11,12,13,14,12,13,10,6,6,5,0,3,0,3,2,1,1,2,0,0,0,0,0
2022-03-17 07:00:00,19,31,34,39,41,34,40,44,44,45,32,26,23,12,27,0,0,11,18,8,6,6,5,4,2,1,3,0
2022-03-17 08:00:00,20,32,33,37,42,44,51,58,56,53,44,30,23,21,39,37,16,36,30,7,6,5,4,5,4,3,0,0
2022-03-17 09:00:00,5,20,20,23,25,21,24,30,30,32,28,24,20,8,16,15,18,19,15,9,5,4,3,2,1,1,0,0
2022-03-17 10:00:00,4,10,11,10,9,10,12,15,14,15,8,14,11,4,11,8,10,10,8,4,5,2,0,3,2,1,0,0
2022-03-17 11:00:00,3,8,7,5,8,9,10,13,0,12,12,10,8,2,2,4,0,3,5,4,6,2,5,3,0,4,0,0
2022-03-17 12:00:00,3,4,0,6,6,6,7,10,11,8,10,9,6,2,6,7,0,8,9,10,9,7,1,0,0,0,2,0
2022-03-17 13:00:00,3,5,0,4,6,5,10,12,13,14,5,13,9,2,9,11,13,15,15,14,10,6,9,7,6,4,3,0
2022-03-17 14:00:00,2,6,3,6,7,6,6,12,13,0,0,13,9,4,11,16,20,12,20,16,10,8,10,8,7,3,3,0
2022-03-17 15:00:00,2,3,0,0,3,4,4,6,3,5,0,4,7,5,10,15,16,11,17,14,12,10,10,8,7,7,3,0
2022-03-17 16:00:00,10,13,0,14,15,14,16,21,22,10,22,21,17,4,16,21,23,25,25,24,23,19,13,11,8,8,3,0
2022-03-17 17:00:00,4,6,0,3,7,6,7,23,30,28,29,29,25,7,22,30,39,43,43,39,38,34,23,17,12,9,3,0
2022-03-17 18:00:00,4,2,5,2,2,5,7,27,34,33,37,37,32,16,26,31,45,46,43,34,27,21,18,20,18,15,12,0
2022-03-17 19:00:00,1,2,0,0,0,4,5,15,17,16,18,19,18,18,30,31,34,35,30,29,23,22,23,21,15,14,5,0
2022-03-17 20:00:00,1,2,0,3,2,2,2,6,9,0,9,7,8,5,11,15,21,23,14,22,21,18,15,11,9,5,2,0
2022-03-17 21:00:00,2,1,0,0,4,4,5,6,5,5,0,7,10,7,12,18,25,6,25,23,18,15,14,10,8,5,2,0
2022-03-17 22:00:00,0,1,0,0,3,4,0,5,5,6,4,3,0,4,16,16,15,0,15,11,11,13,12,9,11,8,7,0
2022-03-17 23:00:00,0,0,0,0,1,0,0,3,0,0,0,0,0,4,15,3,16,8,15,13,13,9,5,3,2,2,2,0
2022-03-18 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 04:00:00,10,12,13,14,14,16,15,15,0,0,12,9,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 05:00:00,6,12,13,14,14,12,15,14,13,11,13,10,7,1,2,0,0,0,0,0,0,1,0,1,0,0,0,0
2022-03-18 06:00:00,4,9,9,12,9,9,9,12,11,10,9,7,4,6,7,0,5,2,4,3,4,2,1,0,0,0,0,0
2022-03-18 07:00:00,15,27,31,34,34,39,44,42,44,47,41,34,27,11,20,0,22,21,18,6,5,8,9,1,7,0,6,0
2022-03-18 08:00:00,17,25,26,31,34,42,54,54,52,52,47,27,22,26,51,50,22,27,35,9,5,4,5,4,1,2,0,0
2022-03-18 09:00:00,6,16,18,21,24,25,28,35,36,38,35,26,20,7,15,17,20,7,19,5,3,5,4,2,0,0,0,0
2022-03-18 10:00:00,4,9,10,0,12,14,16,20,19,11,16,13,11,4,7,5,0,6,8,3,5,4,0,5,0,3,1,0
2022-03-18 11:00:00,3,5,6,7,4,8,7,14,15,11,10,12,9,2,8,9,0,10,8,9,7,7,6,7,3,2,1,0
2022-03-18 12:00:00,2,7,6,8,6,9,11,17,5,6,15,13,6,2,8,9,11,0,6,11,10,8,7,5,4,6,1,0
2022-03-18 13:00:00,4,7,8,10,10,9,11,7,8,11,10,9,8,2,9,12,11,12,11,10,10,3,2,9,8,2,1,0
2022-03-18 14:00:00,2,7,5,1,4,9,10,8,6,5,6,5,5,5,14,10,15,16,15,11,10,9,9,7,7,3,1,0
2022-03-18 15:00:00,4,7,10,6,8,11,12,11,12,0,6,11,10,5,11,16,17,19,17,17,15,13,12,12,10,8,3,0
2022-03-18 16:00:00,2,7,10,0,9,8,8,13,15,16,11,15,10,3,11,17,18,19,16,15,17,16,14,16,15,13,4,0
2022-03-18 17:00:00,1,3,4,5,6,7,8,25,32,31,33,35,32,8,19,19,30,24,29,24,23,18,15,11,10,8,5,0
2022-03-18 18:00:00,2,4,0,5,4,4,5,29,37,37,19,38,31,17,36,39,52,53,50,51,42,36,36,35,31,18,8,1
2022-03-18 19:00:00,1,2,2,0,0,2,3,15,18,19,23,23,21,18,23,23,25,25,24,25,23,19,17,15,13,10,4,0
2022-03-18 20:00:00,0,1,1,0,0,1,2,10,9,10,15,16,15,5,18,21,24,25,23,12,24,16,10,11,10,7,3,0
2022-03-18 21:00:00,2,3,4,5,7,5,4,7,0,8,0,9,8,3,8,10,15,0,14,13,14,12,11,9,7,6,3,0
2022-03-18 22:00:00,0,1,0,0,3,5,6,8,6,0,0,0,7,4,8,9,9,8,7,4,8,8,9,8,5,4,2,0
2022-03-18 23:00:00,1,0,0,0,0,2,0,0,2,0,0,3,0,5,15,11,15,14,13,11,10,8,9,7,6,5,3,0
2022-03-19 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 04:00:00,9,10,9,11,0,12,0,11,10,0,6,5,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2022-03-19 05:00:00,4,8,9,10,9,11,13,13,5,12,10,4,2,2,0,0,3,0,2,4,0,3,2,0,0,2,0,0
2022-03-19 06:00:00,1,2,2,0,0,2,2,5,10,9,8,7,2,2,0,0,0,0,2,1,1,3,2,0,1,0,0,0
2022-03-19 07:00:00,2,6,8,9,3,8,8,8,7,7,6,6,5,4,9,3,7,6,8,4,4,3,2,0,0,1,0,0
2022-03-19 08:00:00,2,5,7,6,0,7,8,7,6,5,4,2,1,4,12,10,0,11,8,5,3,1,5,0,2,1,0,0
2022-03-19 09:00:00,4,9,9,14,15,14,18,15,15,16,15,11,6,2,8,9,12,13,10,9,7,6,4,4,1,3,2,0
2022-03-19 10:00:00,3,6,0,6,7,9,9,6,5,0,4,2,0,3,6,7,0,5,5,2,2,1,0,2,0,0,1,0
2022-03-19 11:00:00,2,7,0,5,7,11,15,14,14,11,12,13,9,0,10,11,9,8,10,6,5,3,4,2,0,1,0,0
2022-03-19 12:00:00,6,7,0,0,3,0,11,12,14,12,10,0,8,2,8,5,9,10,9,6,9,7,7,7,4,4,2,0
2022-03-19 13:00:00,10,12,9,4,16,18,12,13,15,16,13,8,9,4,9,11,6,0,10,8,9,10,8,9,8,7,3,0
2022-03-19 14:00:00,7,11,4,16,3,16,16,16,17,19,17,15,8,4,6,10,11,12,9,10,9,3,10,7,7,6,1,0
2022-03-19 15:00:00,5,11,8,6,9,10,18,22,20,18,19,17,9,4,11,15,12,18,16,16,18,17,7,12,10,6,2,0
2022-03-19 16:00:00,2,5,0,0,6,6,9,9,10,9,17,6,15,3,5,10,11,0,10,8,9,9,14,19,9,18,6,0
2022-03-19 17:00:00,5,8,10,7,11,12,13,17,19,16,16,17,12,8,12,19,23,24,23,24,23,22,17,14,13,12,2,0
2022-03-19 18:00:00,5,3,4,0,2,10,12,16,17,0,0,15,10,1,11,18,22,20,12,17,15,14,15,14,12,10,1,0
2022-03-19 19:00:00,0,2,0,3,2,4,6,6,4,6,8,6,7,9,15,20,21,0,19,17,16,11,10,9,6,7,4,0
2022-03-19 20:00:00,0,2,3,0,0,1,2,5,4,1,0,7,6,4,5,9,8,9,3,8,10,9,7,5,5,6,2,0
2022-03-19 21:00:00,0,1,0,0,1,0,0,2,3,0,0,2,2,3,7,12,17,0,16,15,15,14,13,13,12,10,3,0
2022-03-19 22:00:00,0,1,0,0,1,1,1,2,0,1,0,0,0,2,4,5,0,0,4,3,6,5,4,4,1,3,0,0
2022-03-19 23:00:00,0,0,0,0,1,0,0,0,0,0,0,0,0,3,6,0,5,6,5,3,5,4,5,4,3,4,1,0
2022-03-20 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 04:00:00,2,4,0,2,0,5,4,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 05:00:00,1,2,0,1,3,0,1,0,0,0,1,4,2,1,0,0,2,0,3,1,0,2,2,3,0,1,0,0
2022-03-20 06:00:00,1,2,0,0,1,2,0,3,2,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2022-03-20 07:00:00,0,0,0,3,0,2,4,6,0,7,1,6,5,1,3,0,0,0,2,1,0,1,1,0,0,0,0,0
2022-03-20 08:00:00,2,2,3,0,0,1,3,5,3,3,2,1,0,2,4,0,4,0,3,3,3,2,1,0,0,2,0,0
2022-03-20 09:00:00,4,6,0,0,7,6,10,9,0,6,6,2,4,2,4,0,0,5,3,2,3,2,1,1,0,0,0,0
2022-03-20 10:00:00,1,3,2,10,5,0,2,11,11,12,1,11,5,2,4,7,0,5,10,9,3,0,4,2,0,1,0,0
2022-03-20 11:00:00,4,5,6,3,5,5,11,17,7,19,19,15,4,1,2,3,0,0,2,8,7,8,0,6,4,0,1,0
2022-03-20 12:00:00,7,8,0,0,7,8,8,13,15,10,5,8,5,2,4,9,0,0,10,9,7,5,6,0,0,1,1,0
2022-03-20 13:00:00,7,7,0,11,12,11,16,16,19,11,11,16,11,5,5,9,11,7,9,8,10,7,4,7,5,4,2,0
2022-03-20 14:00:00,6,9,4,5,12,8,11,14,0,0,4,10,4,2,8,10,0,0,8,9,8,6,5,3,2,2,1,0
2022-03-20 15:00:00,2,6,0,4,5,4,9,14,0,0,13,8,7,5,7,14,12,0,9,13,11,6,9,6,5,4,3,0
2022-03-20 16:00:00,2,4,5,4,3,7,9,15,4,16,0,13,8,4,15,19,6,0,18,17,20,13,0,9,5,3,3,0
2022-03-20 17:00:00,1,7,3,7,8,2,3,4,7,8,6,7,9,6,17,23,13,24,22,19,19,21,19,21,19,15,2,0
2022-03-20 18:00:00,1,2,0,1,2,9,8,6,6,4,4,3,5,7,14,18,16,14,15,14,12,7,9,8,7,5,5,0
2022-03-20 19:00:00,1,2,1,0,1,2,2,3,4,0,0,3,9,11,13,17,18,11,19,18,12,17,15,13,8,5,3,0
2022-03-20 20:00:00,2,3,0,0,0,0,1,3,0,4,0,5,6,5,7,8,7,5,8,7,11,7,6,4,1,0,1,0
2022-03-20 21:00:00,0,1,0,1,0,0,0,3,0,3,0,7,8,2,6,12,15,16,14,3,12,11,8,7,4,2,2,0
2022-03-20 22:00:00,1,1,0,0,0,0,0,1,0,0,0,3,1,2,5,0,6,6,5,6,4,4,3,4,0,1,0,0
2022-03-20 23:00:00,1,0,0,2,0,1,0,0,0,0,0,0,0,1,3,0,1,0,2,1,0,0,0,1,0,0,0,0
2022-03-21 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 04:00:00,11,12,10,11,11,13,13,13,14,0,10,8,5,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0
2022-03-21 05:00:00,4,10,0,6,0,10,12,15,7,16,13,12,10,1,1,0,1,0,0,2,3,1,2,1,0,0,0,0
2022-03-21 06:00:00,4,12,10,13,8,10,10,12,13,13,11,8,6,5,6,0,3,0,3,1,1,1,0,0,0,0,0,0
2022-03-21 07:00:00,21,28,29,34,36,35,47,56,57,58,57,29,23,12,30,30,31,31,30,5,4,7,6,6,5,4,3,0
2022-03-21 08:00:00,21,31,31,37,42,47,50,57,51,55,50,34,22,20,40,39,27,37,28,7,6,4,3,5,4,0,2,0
2022-03-21 09:00:00,9,16,16,19,21,23,37,41,40,40,34,28,23,6,24,14,13,11,18,4,3,2,3,3,0,2,1,0
2022-03-21 10:00:00,2,7,5,0,6,9,11,18,17,6,15,13,8,0,7,3,0,4,6,4,6,6,5,6,1,5,1,0
2022-03-21 11:00:00,2,3,4,2,4,5,5,6,7,8,7,6,2,2,5,6,7,0,6,4,3,2,3,3,1,0,1,0
2022-03-21 12:00:00,4,5,6,0,5,6,7,8,7,6,7,6,6,4,4,7,9,1,6,7,7,10,9,8,6,1,1,0
2022-03-21 13:00:00,3,5,0,6,7,8,9,12,10,5,6,7,4,3,5,10,12,0,11,12,6,11,12,9,0,5,1,0
2022-03-21 14:00:00,2,5,0,5,7,5,4,5,6,2,7,8,5,6,10,11,12,13,8,8,9,9,7,7,7,6,1,0
2022-03-21 15:00:00,4,4,0,0,4,5,5,9,5,4,7,11,5,4,12,15,16,13,12,12,11,10,9,9,8,7,2,0
