Unnamed: 0,1_신자초등학교앞,2_자양미소약국.자양골목시장,3_국민은행자양지점앞,4_자양아파트앞,5_잠실대교전망쉼터,6_잠실역,7_잠실역.롯데월드,8_잠실5단지,9_잠실새내역.잠실2동주민센터,10_잠실엘스아파트앞,11_종합운동장사거리,12_잠실종합운동장,13_강남경찰서면허시험장,14_삼성역7번출구,15_봉은사역3번출구.삼성1파출소,16_청담역.경기고교,17_진흥아파트,18_청담역,19_센트럴아이파크.강남구도시관리공단,20_한별구립어린이집,21_포스코사거리,22_대치사거리,23_대치동현대아파트,24_농협대치지점,25_대치SKVIEW아파트.서울교회,26_대치역1번출구,27_래미안대치팰리스,28_도곡역2번출구.동부센트레빌,29_중대부고,30_단대부고.대치아이파크아파트,31_한티역3번출구.서울강남고용노동지청,32_삼성아파트입구,33_대치현대아파트,34_대치사거리,35_포스코사거리,36_한별구립어린이집,37_센트럴아이파크.강남구도시관리공단,38_진흥아파트청담역,39_청담역.경기고교,40_봉은사.삼성1파출소앞,41_무역센타,42_강남경찰서.강남운전면허시험장,43_잠실종합운동장,44_종합운동장사거리,45_잠실새내역4번출구,46_잠실트리지움아파트앞,47_잠실역,48_잠실대교전망쉼터,49_자양아파트앞,50_국민은행자양지점앞,51_자양미소약국.자양골목시장,52_신자초등학교앞
2022-03-14 16:00:00,2,3,7,12,11,7,6,5,2,4,5,6,3,5,11,9,14,24,30,30,30,15,12,11,8,9,9,7,34,33,34,21,13,11,11,11,10,7,7,5,3,5,7,6,6,6,12,11,9,5,2,0
2022-03-14 17:00:00,3,2,6,5,1,4,6,4,5,8,10,9,10,11,15,7,9,12,13,12,15,14,12,7,4,4,8,8,7,8,16,10,8,12,38,48,41,7,9,10,12,11,12,9,11,8,24,23,20,11,6,5
2022-03-14 18:00:00,2,4,5,8,0,6,7,4,8,7,7,7,14,25,31,9,9,12,14,13,18,17,12,10,12,6,7,5,5,5,8,7,8,22,61,60,46,7,7,10,10,12,13,14,13,14,32,19,27,13,6,0
2022-03-14 19:00:00,1,3,5,6,5,4,6,6,5,7,8,7,5,9,11,7,8,10,9,6,8,13,10,11,11,7,6,6,7,5,6,8,12,15,30,31,30,7,5,8,10,12,12,13,16,17,30,28,19,10,4,0
2022-03-14 20:00:00,2,3,4,5,6,5,0,1,0,4,3,1,2,8,9,5,6,5,8,6,7,5,3,9,0,8,6,5,8,4,6,10,9,10,18,23,21,11,8,5,6,7,6,8,10,10,22,0,16,6,2,0
2022-03-14 21:00:00,0,1,2,3,2,2,5,1,3,0,2,0,0,4,0,3,3,5,5,2,6,7,8,11,3,7,6,4,4,1,5,8,11,12,19,24,21,15,3,5,7,8,12,13,12,11,18,17,12,6,3,0
2022-03-14 22:00:00,1,3,0,2,0,1,1,0,0,1,2,0,3,6,7,2,2,4,3,4,5,5,13,13,13,16,14,12,9,5,8,21,25,25,30,31,25,5,2,5,7,6,9,11,14,13,18,11,14,7,3,0
2022-03-14 23:00:00,2,1,0,2,0,0,2,0,0,1,0,0,0,4,0,3,1,2,1,3,2,1,2,4,2,2,3,2,0,1,3,4,6,7,9,7,8,3,3,3,2,4,4,4,5,6,11,5,7,5,3,0
2022-03-15 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 04:00:00,3,8,19,23,25,21,19,0,16,16,17,13,9,7,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 05:00:00,2,3,8,13,12,9,8,0,7,6,6,5,6,9,7,8,3,10,6,5,4,3,2,1,2,1,2,3,0,2,2,0,3,1,4,1,0,3,2,4,6,3,1,0,0,0,0,0,0,0,0,0
2022-03-15 06:00:00,3,4,7,12,8,7,7,6,6,5,5,5,3,2,5,2,8,9,9,9,6,5,3,4,4,1,2,0,2,0,3,5,7,8,7,4,6,6,8,4,3,2,1,2,1,1,3,1,2,0,1,0
2022-03-15 07:00:00,5,14,22,24,17,12,11,13,11,10,10,10,7,5,4,12,27,41,39,34,13,12,18,20,22,19,20,4,4,9,13,16,16,15,13,11,6,16,23,13,8,3,6,3,0,4,4,1,2,1,0,0
2022-03-15 08:00:00,7,17,24,23,22,15,15,21,19,15,16,17,10,8,6,24,48,69,64,55,23,7,9,6,5,4,5,7,7,9,19,22,20,16,15,11,9,20,34,18,17,3,4,5,4,3,10,9,9,4,2,0
2022-03-15 09:00:00,4,7,12,18,17,14,15,14,8,13,11,9,8,6,5,7,32,50,47,37,12,8,8,6,5,4,2,1,4,5,6,6,7,11,9,9,5,14,17,15,12,5,6,5,8,9,7,6,6,5,2,0
2022-03-15 10:00:00,3,9,9,11,6,7,7,6,5,6,6,5,3,4,4,3,10,25,22,15,8,5,4,5,3,2,2,4,5,2,9,6,5,4,5,5,5,7,8,6,1,4,1,3,4,5,6,1,4,2,1,0
2022-03-15 11:00:00,2,3,5,11,6,4,4,5,1,1,2,3,3,2,3,4,5,8,5,5,4,6,5,4,2,4,2,3,2,2,7,8,8,8,8,7,5,4,5,4,4,0,4,2,6,3,7,6,5,3,0,0
2022-03-15 12:00:00,1,3,6,7,8,4,7,5,6,7,6,4,0,3,2,2,6,7,8,7,8,7,4,3,2,4,5,3,3,4,6,7,8,3,4,5,5,4,7,5,4,3,3,2,4,5,7,8,6,4,2,0
2022-03-15 13:00:00,3,4,8,5,8,3,2,7,3,5,2,4,3,6,6,4,7,9,10,12,12,11,12,9,8,5,4,3,4,3,7,6,6,11,9,10,7,5,7,4,6,3,2,2,3,2,7,2,5,2,1,0
2022-03-15 14:00:00,2,4,6,6,6,4,5,3,4,3,4,2,3,4,5,4,7,12,10,10,11,11,10,9,6,4,5,3,4,4,6,5,5,7,13,13,5,6,8,7,5,8,7,7,7,8,10,11,9,3,2,0
2022-03-15 15:00:00,1,3,4,3,4,4,3,4,2,3,2,0,4,4,6,4,6,9,8,8,7,9,9,7,4,8,8,5,21,18,18,8,8,11,14,15,11,11,13,9,5,7,10,9,9,7,11,11,9,6,3,0
2022-03-15 16:00:00,3,3,6,7,7,5,3,4,3,3,4,7,8,11,10,17,17,22,38,39,37,30,33,16,11,10,10,6,27,27,24,16,8,8,11,12,12,5,6,5,5,5,7,11,8,8,14,9,10,6,3,0
2022-03-15 17:00:00,2,4,4,8,7,6,6,8,6,8,10,10,13,16,20,6,8,15,15,16,16,16,18,11,9,5,4,7,10,14,19,14,12,11,36,44,42,5,6,5,6,8,9,9,10,9,21,12,20,10,3,0
2022-03-15 18:00:00,2,7,3,10,7,9,11,13,10,10,10,1,17,25,36,8,8,10,11,14,15,15,18,14,12,6,7,6,4,4,6,8,12,30,52,61,47,9,10,12,16,20,19,19,23,22,34,24,24,12,7,0
2022-03-15 19:00:00,1,3,4,7,7,5,8,8,7,7,4,3,5,8,15,7,8,8,9,10,9,9,8,7,7,7,9,2,10,8,10,8,10,17,43,47,41,7,3,6,5,6,8,10,10,11,29,29,25,12,6,0
2022-03-15 20:00:00,0,2,7,8,0,6,3,5,4,5,0,4,6,10,12,4,7,6,6,7,10,6,7,9,10,7,6,4,3,0,3,5,5,7,15,17,17,6,5,4,5,5,6,6,9,10,18,0,14,7,3,0
2022-03-15 21:00:00,2,3,5,6,4,2,3,2,2,1,1,2,3,6,10,5,3,4,6,6,5,6,8,9,8,7,6,4,5,6,7,12,11,12,18,22,19,5,4,6,7,7,8,9,15,14,19,17,10,6,4,0
2022-03-15 22:00:00,2,3,4,8,5,4,3,4,3,3,2,0,4,3,4,3,3,4,2,4,6,6,13,24,20,23,20,15,16,8,11,20,23,29,37,39,33,11,10,8,9,10,11,11,13,13,18,19,12,6,3,0
2022-03-15 23:00:00,0,1,3,0,0,2,4,2,0,1,1,0,0,3,4,4,3,3,2,3,3,2,2,3,0,3,3,2,3,3,1,3,6,6,8,8,8,3,3,3,4,4,4,5,6,14,18,4,11,6,2,0
2022-03-16 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 04:00:00,3,7,15,18,17,15,19,0,18,17,16,11,8,6,6,7,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 05:00:00,6,5,8,9,16,11,12,4,11,9,6,4,3,4,3,6,1,5,4,4,4,3,2,3,2,0,0,0,1,1,3,0,4,0,4,1,1,3,2,0,0,1,1,1,2,0,2,0,1,0,0,0
2022-03-16 06:00:00,2,5,11,17,15,11,7,5,5,4,7,6,5,3,4,5,7,8,7,7,5,3,1,2,1,0,1,0,2,2,3,3,3,3,4,3,2,6,9,6,2,2,4,3,1,3,6,0,3,2,1,0
2022-03-16 07:00:00,8,13,21,26,22,17,16,17,15,16,15,14,12,9,5,13,34,44,43,37,16,13,19,19,13,17,17,5,5,7,10,11,15,18,20,22,6,8,14,13,11,6,6,3,2,3,4,0,3,3,1,0
2022-03-16 08:00:00,6,14,27,29,27,23,14,20,19,16,17,14,10,10,8,24,61,71,67,58,21,6,6,6,4,1,3,5,6,6,15,16,14,9,9,10,6,28,42,21,19,4,6,4,4,3,8,7,7,4,2,0
2022-03-16 09:00:00,2,11,16,23,22,13,12,13,11,10,10,11,7,7,9,7,24,56,52,37,11,6,8,7,5,3,1,4,8,9,10,7,11,11,6,7,4,14,27,17,8,6,6,4,4,4,6,5,4,2,1,0
2022-03-16 10:00:00,2,5,7,13,8,9,7,6,6,4,5,0,4,3,4,5,10,18,18,11,8,5,4,5,4,3,1,2,3,3,5,7,8,9,8,3,7,5,7,6,1,2,3,3,4,4,3,1,2,1,1,0
2022-03-16 11:00:00,1,3,7,8,3,6,5,6,5,3,2,2,2,3,2,3,5,10,13,11,9,7,6,7,6,3,2,1,1,4,5,4,6,5,7,6,4,4,5,4,2,4,3,3,7,6,7,0,2,4,3,0
2022-03-16 12:00:00,4,7,11,12,13,10,6,5,9,8,6,4,5,5,6,5,5,11,11,8,6,5,5,4,5,5,3,4,3,4,7,7,6,4,4,4,3,5,6,5,3,4,0,4,6,7,8,6,6,3,2,0
2022-03-16 13:00:00,2,3,7,9,8,9,9,9,8,5,6,4,1,2,3,2,5,12,13,10,11,17,18,8,6,5,3,3,6,5,5,3,5,5,6,5,4,7,7,4,4,5,4,3,7,6,10,5,7,3,2,0
2022-03-16 14:00:00,1,5,6,8,6,3,4,5,4,1,2,2,3,2,3,4,5,8,7,8,8,6,4,4,3,2,2,1,3,7,10,5,6,7,15,13,8,5,5,4,4,5,9,12,10,8,13,10,9,1,2,0
2022-03-16 15:00:00,1,3,5,10,9,5,6,7,5,5,4,3,4,5,6,5,8,10,8,8,8,10,14,14,13,9,10,9,17,18,8,8,8,9,11,14,15,6,7,6,7,6,14,15,11,11,11,0,10,6,5,0
2022-03-16 16:00:00,1,2,3,4,4,7,6,5,4,4,6,7,6,9,12,16,20,26,41,40,41,40,37,21,18,10,9,9,38,37,31,18,12,13,17,18,17,5,8,5,8,9,11,10,11,7,24,23,9,7,3,0
2022-03-16 17:00:00,2,2,4,6,5,4,4,3,1,3,2,3,7,9,12,4,6,12,14,17,20,18,16,11,6,6,7,6,10,11,14,13,12,12,29,35,30,9,10,12,8,12,15,15,18,19,19,16,15,8,5,0
2022-03-16 18:00:00,1,4,7,9,9,8,4,5,6,5,11,0,19,20,21,10,9,16,17,19,22,22,20,15,11,6,8,5,9,11,10,8,12,23,61,65,52,7,12,10,11,13,14,17,17,18,32,31,18,11,5,0
2022-03-16 19:00:00,2,5,6,7,7,6,17,17,13,11,7,6,5,9,11,5,7,12,16,13,12,10,7,10,8,8,8,7,8,6,9,11,11,14,33,33,30,8,9,5,7,9,9,11,12,12,33,21,20,9,4,0
2022-03-16 20:00:00,1,2,4,5,4,3,3,2,5,7,4,2,6,7,8,6,5,6,4,5,4,5,4,6,6,6,7,4,5,2,4,6,7,10,17,20,17,6,6,8,8,12,12,11,13,13,26,24,15,11,3,0
2022-03-16 21:00:00,1,2,4,2,6,5,2,0,1,2,3,0,4,10,8,7,9,6,5,6,8,7,8,8,2,5,3,2,3,3,3,9,15,17,23,31,29,6,4,6,8,9,10,11,13,12,23,13,14,6,5,0
2022-03-16 22:00:00,1,3,2,4,0,3,2,3,0,0,2,0,1,4,7,4,2,2,4,4,5,7,10,15,14,19,18,15,13,7,5,20,33,40,43,44,34,6,8,7,5,7,9,5,12,12,17,9,12,7,4,0
2022-03-16 23:00:00,1,2,0,3,2,1,0,0,0,1,0,1,0,3,3,2,4,3,3,2,2,2,2,2,2,2,1,2,3,1,2,4,6,6,8,9,6,4,2,3,6,4,7,9,9,10,17,7,11,5,3,0
2022-03-17 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 04:00:00,3,9,17,21,30,26,25,0,23,22,21,15,10,9,8,8,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 05:00:00,3,5,8,11,9,8,9,0,6,8,5,4,6,2,4,8,2,7,6,5,4,3,1,3,2,3,2,0,0,0,1,0,2,2,2,0,0,1,3,4,8,3,1,1,1,0,1,0,2,0,0,0
2022-03-17 06:00:00,2,6,12,19,13,14,6,7,3,8,5,4,3,1,5,3,10,12,10,10,5,4,3,3,2,1,1,0,4,3,3,3,2,5,5,5,4,3,5,3,0,1,2,1,2,2,3,1,1,0,0,0
2022-03-17 07:00:00,6,12,22,30,18,10,10,13,11,12,14,9,6,6,4,9,23,46,46,44,21,17,17,18,20,15,14,1,5,12,16,22,33,29,31,31,9,14,14,9,7,5,3,5,4,2,4,3,2,0,0,0
2022-03-17 08:00:00,6,11,17,21,27,13,14,17,14,14,14,10,9,7,10,27,61,79,76,56,21,6,9,8,9,6,5,2,4,6,16,16,19,15,14,13,6,42,57,32,13,3,4,3,3,5,11,10,10,6,2,0
2022-03-17 09:00:00,4,8,21,24,20,11,11,12,10,8,5,8,4,9,10,10,29,38,38,29,8,3,4,4,3,2,2,1,4,5,8,7,7,7,5,5,4,21,22,15,7,4,5,6,7,2,8,2,7,3,1,0
2022-03-17 10:00:00,1,4,7,8,3,5,6,8,7,2,6,4,3,3,4,4,13,20,20,17,7,7,8,6,2,1,2,0,3,4,4,4,5,6,6,6,5,6,10,6,3,2,2,3,4,2,5,0,3,2,0,0
2022-03-17 11:00:00,1,9,10,9,7,5,4,4,2,5,5,3,7,5,4,3,5,7,8,5,8,2,6,5,3,4,3,2,3,1,5,4,7,8,7,2,6,3,3,4,5,6,0,3,4,0,4,0,4,2,0,0
2022-03-17 12:00:00,2,5,7,10,8,6,6,8,4,7,6,7,2,5,4,4,5,6,5,4,5,4,4,5,4,2,4,2,5,3,7,8,7,7,7,5,6,6,6,6,5,3,2,3,4,3,6,2,5,3,1,0
2022-03-17 13:00:00,2,3,5,8,9,4,9,8,5,5,6,5,5,4,3,2,6,10,7,11,8,13,8,7,6,6,4,3,4,5,9,7,3,7,7,9,5,4,3,3,2,2,3,4,5,4,10,4,8,6,1,0
2022-03-17 14:00:00,2,3,4,6,6,4,9,9,5,3,2,1,4,2,3,3,11,12,16,18,14,11,10,9,7,3,4,2,5,4,8,10,10,11,14,16,12,7,6,9,8,7,6,7,5,3,9,0,7,3,1,0
2022-03-17 15:00:00,4,2,6,7,5,4,3,5,4,3,4,1,4,5,9,7,9,13,11,14,15,12,14,13,9,11,9,7,10,6,10,8,9,12,17,16,12,4,4,3,6,7,23,9,16,14,14,13,10,6,4,0
2022-03-17 16:00:00,1,2,5,5,6,5,1,4,5,7,4,6,6,7,7,23,9,24,40,41,39,38,28,17,9,13,10,8,35,38,33,19,14,14,14,13,12,4,6,5,10,8,10,9,12,13,16,8,13,8,7,0
2022-03-17 17:00:00,4,4,9,11,10,6,7,5,4,6,5,4,9,20,22,12,11,17,21,25,24,18,9,10,9,5,5,7,10,13,13,12,10,11,27,28,21,4,7,5,4,5,7,7,9,8,23,9,18,10,5,0
2022-03-17 18:00:00,2,3,5,6,4,6,5,6,4,5,6,7,10,15,35,15,11,16,17,17,18,15,14,12,9,7,6,7,9,9,15,15,19,29,66,70,54,8,9,7,13,22,11,25,24,26,33,32,23,13,6,0
2022-03-17 19:00:00,2,9,11,12,2,4,4,5,6,5,5,0,8,10,13,9,8,9,9,14,18,17,15,12,11,8,6,5,9,5,15,13,10,13,36,42,37,9,10,8,8,9,9,11,13,11,25,17,20,8,5,0
2022-03-17 20:00:00,1,1,2,3,3,1,2,2,2,3,4,1,3,6,7,3,4,6,5,4,5,6,5,10,5,9,9,3,4,3,5,7,6,10,20,26,23,3,2,2,4,5,6,7,10,11,18,19,15,6,3,0
2022-03-17 21:00:00,1,1,4,3,0,2,3,3,3,2,3,0,4,6,7,2,3,4,3,2,4,6,6,8,2,8,5,4,5,3,4,10,17,14,17,27,20,2,4,4,5,9,9,11,14,15,24,22,12,6,2,0
2022-03-17 22:00:00,1,3,3,5,2,2,2,3,2,1,0,0,0,6,8,3,6,6,5,4,6,16,24,36,32,26,22,19,15,14,17,30,30,32,35,35,26,6,6,7,9,9,8,11,12,14,17,8,14,10,4,0
2022-03-17 23:00:00,1,3,2,0,2,1,0,0,0,2,3,0,5,6,7,4,2,3,3,2,3,3,2,2,0,2,1,0,2,1,2,3,4,0,8,10,9,3,3,2,3,4,6,7,9,10,17,7,8,3,2,0
2022-03-18 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 04:00:00,2,6,15,19,21,19,15,0,13,17,9,11,8,8,7,7,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 05:00:00,2,6,8,11,9,8,15,16,15,14,10,7,6,4,4,7,2,6,4,4,3,0,3,2,1,1,1,0,1,2,2,0,1,1,3,2,3,2,0,6,1,3,1,0,2,0,3,0,0,0,0,0
2022-03-18 06:00:00,2,7,13,20,10,11,8,10,9,3,4,3,2,2,3,3,6,8,8,6,5,5,5,3,2,0,0,0,2,0,3,3,4,4,5,5,4,4,6,5,1,1,1,0,1,2,3,0,2,0,0,0
2022-03-18 07:00:00,7,10,15,18,15,12,10,13,11,9,8,6,4,6,5,9,20,37,35,32,19,16,26,22,17,16,17,5,7,9,12,20,17,16,17,16,6,9,13,11,5,4,5,5,6,7,6,5,4,3,1,0
2022-03-18 08:00:00,5,15,22,23,19,15,16,16,15,10,12,10,8,7,7,21,41,66,62,49,25,8,9,7,5,5,7,4,8,6,11,11,10,13,13,14,13,44,56,39,19,5,4,4,4,5,9,8,5,2,2,0
2022-03-18 09:00:00,2,5,13,19,16,7,8,10,11,12,10,8,6,6,10,11,22,38,34,26,10,5,4,3,3,2,3,4,5,6,7,8,9,8,7,8,6,11,11,9,7,4,4,4,3,7,9,8,6,3,0,0
2022-03-18 10:00:00,2,3,10,12,8,8,9,9,7,6,6,4,5,4,4,3,7,14,15,14,7,7,6,4,3,1,2,2,4,3,7,5,6,6,7,6,5,4,9,10,4,3,2,3,1,3,4,0,2,3,2,0
2022-03-18 11:00:00,1,3,5,8,7,5,4,9,7,6,3,0,5,4,3,3,5,9,9,7,5,4,4,2,2,3,4,2,4,4,6,5,5,4,5,4,5,7,7,3,3,4,0,5,5,4,10,0,6,2,0,0
2022-03-18 12:00:00,3,5,7,12,9,9,10,8,5,9,3,7,4,3,4,4,3,7,7,6,5,5,5,4,0,3,2,2,3,3,4,5,3,2,6,5,4,5,5,4,2,3,4,3,5,4,6,1,4,3,1,0
2022-03-18 13:00:00,6,5,10,10,10,5,4,7,6,6,5,4,3,3,5,4,7,8,11,9,12,15,16,8,7,8,8,2,5,3,9,7,6,8,13,12,12,5,6,7,5,4,4,5,6,6,15,7,12,6,2,0
2022-03-18 14:00:00,2,4,7,12,7,4,6,5,4,5,3,4,4,5,6,4,6,7,9,12,11,9,10,8,9,3,3,2,3,7,12,9,9,4,10,8,11,4,4,5,4,5,9,9,9,5,13,10,8,6,0,0
2022-03-18 15:00:00,2,3,5,8,6,5,6,7,5,3,4,1,3,5,5,5,5,8,10,11,10,10,7,7,7,5,4,3,31,17,20,7,7,7,12,13,12,6,9,5,8,7,7,8,9,7,10,7,7,4,1,0
2022-03-18 16:00:00,5,6,7,7,8,6,7,8,9,9,8,7,7,9,8,20,25,18,30,31,29,32,29,20,16,12,11,11,19,31,26,11,9,10,18,19,15,4,7,6,8,8,9,10,13,17,21,18,11,5,4,0
2022-03-18 17:00:00,3,4,8,9,9,6,10,6,8,6,2,5,5,21,11,10,17,21,27,28,30,30,21,13,12,8,9,7,13,16,19,15,11,12,26,27,25,8,9,6,7,9,9,8,11,15,24,14,18,9,4,0
2022-03-18 18:00:00,2,5,7,9,9,9,8,8,6,5,7,6,11,18,23,8,10,12,12,12,11,12,14,15,17,10,9,9,7,8,10,8,16,18,39,42,33,13,17,12,17,17,17,16,16,15,32,22,22,10,5,0
2022-03-18 19:00:00,2,4,6,7,2,3,5,6,4,5,4,4,5,8,10,5,5,11,12,12,12,13,10,11,12,11,10,6,7,6,7,9,12,13,22,29,28,6,7,6,11,14,15,17,17,16,27,24,19,10,3,0
2022-03-18 20:00:00,1,1,2,6,5,4,3,2,1,4,5,4,3,6,7,5,4,5,5,5,6,6,8,8,6,8,8,5,7,4,7,8,9,11,14,15,11,3,2,3,8,3,5,11,12,9,20,18,17,5,4,0
2022-03-18 21:00:00,1,4,4,8,2,3,3,4,2,1,3,6,5,6,8,4,5,5,3,5,3,6,7,7,2,7,6,5,6,4,6,9,11,12,14,19,16,5,4,5,8,8,9,13,17,13,26,14,16,8,3,0
2022-03-18 22:00:00,1,2,3,4,4,3,1,2,2,3,2,1,2,5,3,4,2,3,4,3,4,8,13,21,22,22,22,18,16,10,10,19,25,35,39,36,32,11,9,8,9,5,7,6,8,7,15,9,11,7,3,0
2022-03-18 23:00:00,1,0,4,0,0,0,3,3,0,4,2,0,0,2,3,1,3,4,3,5,4,3,2,3,2,3,2,1,2,2,3,4,6,9,11,12,10,1,1,2,4,5,7,11,11,11,17,14,13,5,3,0
2022-03-19 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 04:00:00,2,4,5,8,5,7,5,0,4,0,5,4,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 05:00:00,1,2,3,6,4,4,7,0,5,4,1,2,3,2,1,1,0,3,0,2,3,3,1,4,1,3,3,2,0,1,1,0,2,0,3,1,2,2,0,4,0,2,1,2,2,0,2,0,0,0,0,0
2022-03-19 06:00:00,1,3,6,8,2,5,0,6,5,1,0,6,4,2,1,0,4,3,3,0,2,1,1,0,1,1,1,0,1,0,3,0,4,5,4,2,3,4,5,4,2,0,3,3,4,1,3,3,2,0,1,0
2022-03-19 07:00:00,1,5,7,8,5,4,3,4,3,2,3,3,2,2,3,4,6,6,5,5,6,7,5,2,1,1,0,0,2,0,4,3,4,2,3,3,2,5,7,5,4,2,3,2,0,2,3,0,2,1,0,0
2022-03-19 08:00:00,4,10,12,15,14,11,7,10,9,9,8,9,8,5,7,6,11,17,16,14,13,12,10,5,5,1,1,1,3,3,7,5,4,5,3,4,3,2,5,3,2,1,3,2,1,2,7,0,6,3,1,0
2022-03-19 09:00:00,2,6,14,19,20,11,13,13,7,6,5,3,4,4,6,6,11,19,18,17,15,9,10,5,4,2,3,1,3,5,9,6,5,3,4,2,3,2,4,2,1,0,2,4,1,5,6,1,5,5,2,0
