Unnamed: 0,1_성수동차고지,2_성수동진주타운,3_제민약국,4_영동대교,5_영동대교북단,6_노룬산시장앞,7_국민은행신자양지점,8_자양4동주민센터앞,9_신양초등학교앞,10_국민은행신자양지점,11_노룬산시장앞,12_영동대교,13_제민약국,14_성수동진주타운,15_뚝도시장구길,16_서울숲지구대앞,17_성수1가새마을금고,18_천주교성수동성당앞,19_뚝도아리수정수센터수도박물관,20_서울숲,21_성동구민종합체육센터,22_성동교남단,23_한양대정문앞,24_서울숲삼부아파트,25_왕십리역,26_코스모타워.서울신용보증재단성동지점,27_상왕십리역,28_왕십리센트라스아파트,29_성동고등학교,30_신당역.중앙시장앞,31_충무아트센터.스포츠센터.중부소방서,32_을지로6가.국립중앙의료원,33_방산시장.훈련원종합체육관,34_종로5가,35_동대문역사문화공원,36_동대문역사문화공원,37_충무아트센터.스포츠센터.중부소방서,38_신당역.중앙시장앞,39_성동고등학교,40_신당파인힐하나유보라,41_뉴타운아파트,42_상왕십리역,43_왕십리2동주민센터,44_왕십리역,45_행당1동주민센터.성동소방서,46_한양대정문,47_성동교남단,48_성동구민종합체육센터,49_서울숲,50_뚝도아리수정수센터수도박물관,51_천주교성수동성당앞,52_성수1가1동새마을금고,53_서울숲지구대앞,54_뚝도시장구길,55_성수동진주타운,56_제민약국,57_영동대교,58_영동대교북단,59_노룬산시장앞,60_국민은행신자양지점,61_자양4동주민센터앞,62_신양초등학교앞,63_국민은행신자양지점,64_노룬산시장앞,65_영동대교,66_제민약국,67_성수동진주타운
2022-04-12 13:00:00,0,2,0,1,0,0,0,0,1,3,3,16,3,17,16,13,14,14,14,18,20,18,17,18,17,12,13,13,11,10,12,9,10,9,11,10,10,15,20,22,7,21,20,14,14,17,22,15,16,12,15,10,6,7,5,0,6,3,2,0,1,1,3,0,2,1,0
2022-04-12 14:00:00,0,0,0,1,1,0,1,2,4,6,9,8,4,10,11,13,14,14,13,18,19,17,16,13,11,18,13,10,17,16,17,9,6,7,13,16,17,18,18,17,16,20,21,23,24,27,23,25,23,22,20,19,17,17,13,12,6,8,7,2,1,1,0,1,0,0,0
2022-04-12 15:00:00,0,0,0,0,0,0,0,1,3,2,4,5,6,11,15,15,17,21,20,21,22,22,20,16,17,16,14,6,11,12,11,16,10,15,28,32,32,28,27,17,14,15,18,21,22,25,22,21,23,25,15,13,9,8,10,4,0,7,4,2,2,2,2,0,0,1,0
2022-04-12 16:00:00,0,1,0,0,0,1,0,2,4,4,0,5,6,6,9,10,13,17,19,19,23,26,26,20,17,17,10,11,8,10,8,8,7,9,15,12,20,22,30,32,26,28,29,25,25,22,18,23,25,30,24,22,18,17,15,14,12,8,8,6,2,3,2,2,1,0,0
2022-04-12 17:00:00,0,0,0,0,0,0,0,0,11,6,14,16,14,16,16,20,21,25,26,40,39,42,25,23,18,18,18,14,13,14,13,10,10,10,15,18,18,21,21,21,20,24,21,23,24,26,24,29,26,25,22,18,19,15,14,13,0,11,3,8,4,1,2,2,0,0,0
2022-04-12 18:00:00,2,3,0,0,4,0,2,0,15,17,20,18,17,17,17,29,29,35,31,35,43,51,46,45,30,26,21,18,13,13,11,10,10,23,27,13,26,26,26,17,24,24,28,27,22,31,29,32,40,36,31,25,21,17,16,4,14,12,0,7,3,3,2,1,1,0,0
2022-04-12 19:00:00,1,1,2,0,1,3,1,0,5,9,8,10,11,11,14,16,19,23,21,20,22,18,23,22,19,20,22,17,11,9,6,6,6,6,9,10,12,21,21,22,18,21,17,19,20,23,15,21,33,32,28,24,14,11,7,7,15,8,7,5,0,3,0,0,2,1,0
2022-04-12 20:00:00,0,0,0,0,0,0,1,0,4,4,5,9,10,9,9,10,13,12,6,14,19,17,13,14,15,14,12,11,8,7,6,4,2,7,10,7,9,14,12,13,11,10,12,17,16,14,12,11,16,12,15,9,8,7,5,3,4,3,2,2,0,2,3,2,3,2,0
2022-04-12 21:00:00,1,1,0,2,3,1,0,0,2,3,4,7,6,0,5,5,6,8,10,12,17,20,18,16,17,14,11,7,8,7,8,4,3,6,7,9,10,10,13,12,11,5,14,15,14,17,16,17,25,22,19,15,12,8,6,5,4,6,5,2,1,2,0,0,3,1,0
2022-04-12 22:00:00,0,0,0,0,0,0,0,0,2,3,1,5,6,4,6,6,4,4,5,6,11,12,13,12,9,9,7,5,3,1,6,2,2,8,10,11,15,19,18,19,0,18,20,20,19,18,19,23,25,21,21,19,16,14,13,12,11,10,7,6,1,1,0,1,1,0,0
2022-04-12 23:00:00,0,0,0,0,0,0,0,0,1,3,0,2,4,1,5,5,0,5,0,6,9,8,9,6,8,7,9,3,7,8,6,3,0,6,7,7,7,7,8,7,0,8,9,10,11,12,9,12,19,16,13,10,8,6,6,5,1,6,4,1,1,3,3,0,0,2,0
2022-04-13 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 04:00:00,0,1,0,0,0,0,0,3,1,5,7,7,8,9,12,15,17,0,16,15,15,17,22,23,20,18,18,18,16,17,15,11,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 05:00:00,0,0,0,0,0,0,0,0,3,5,7,4,3,5,8,8,11,8,10,11,6,12,13,11,10,6,9,1,8,10,9,6,1,1,4,9,13,17,19,7,20,24,24,21,22,19,16,16,4,0,15,16,16,15,4,14,7,4,2,1,0,0,0,0,0,0,0
2022-04-13 06:00:00,2,5,4,3,2,0,0,1,2,2,4,4,8,3,10,12,12,13,11,10,10,10,9,8,7,5,6,5,4,2,3,2,3,1,2,0,2,4,5,6,0,6,5,6,7,9,7,9,5,2,11,13,12,3,11,10,2,7,5,0,0,1,0,0,0,0,0
2022-04-13 07:00:00,1,3,4,0,3,0,0,1,5,6,9,11,13,17,23,31,38,40,34,25,26,24,20,16,17,15,16,13,6,12,11,7,4,2,3,3,4,6,5,7,5,9,10,12,14,16,17,13,11,10,9,10,12,11,12,9,4,10,0,6,0,1,2,0,0,1,0
2022-04-13 08:00:00,2,4,5,0,4,0,2,1,12,13,12,16,21,27,32,42,48,55,54,43,41,36,27,27,21,20,21,15,15,12,13,13,8,2,4,3,3,6,8,10,7,11,14,19,22,23,25,25,20,15,13,13,14,13,10,9,6,4,3,2,1,4,5,0,4,0,0
2022-04-13 09:00:00,1,1,2,0,0,0,0,1,4,5,7,10,12,15,19,22,24,27,28,22,27,26,22,18,16,17,15,14,12,12,10,7,6,2,4,4,3,3,7,8,7,11,12,12,14,18,19,13,10,8,9,7,9,10,8,7,4,6,1,5,0,2,3,2,2,1,0
2022-04-13 10:00:00,1,1,2,0,0,0,0,0,4,7,7,6,6,9,11,14,15,22,19,13,13,12,11,8,10,9,12,8,12,8,10,6,4,3,7,4,9,8,7,10,9,10,12,13,14,15,9,15,17,5,10,13,9,6,4,1,4,3,2,0,1,1,1,0,0,0,0
2022-04-13 11:00:00,0,0,0,0,0,0,1,0,5,7,7,10,13,13,13,16,17,19,17,14,16,17,15,12,11,10,9,7,7,7,9,8,7,7,9,3,10,9,9,10,5,12,10,10,10,11,9,9,9,8,7,8,7,6,4,2,5,4,1,2,0,0,1,0,0,0,0
2022-04-13 12:00:00,0,2,0,0,3,0,0,0,5,4,5,6,7,8,9,11,12,13,13,16,12,13,8,11,9,8,9,7,8,9,8,8,6,10,16,16,14,10,12,13,12,12,12,11,12,12,11,12,13,10,12,10,9,5,6,3,0,5,0,3,0,0,1,0,0,0,0
2022-04-13 13:00:00,0,0,0,0,0,0,1,1,7,9,10,11,9,11,13,19,19,21,21,22,22,21,20,19,12,14,13,14,17,16,17,14,11,13,21,20,19,15,16,15,14,13,13,15,15,16,15,15,16,11,17,13,8,6,5,6,3,5,3,4,1,5,0,0,3,1,0
2022-04-13 14:00:00,1,1,0,0,1,2,1,0,4,6,7,7,6,12,14,14,19,20,13,19,19,17,33,29,25,18,12,13,11,11,10,8,7,11,19,21,22,26,26,28,27,31,30,33,17,34,17,34,34,32,25,19,16,10,8,4,7,4,4,3,0,0,1,0,0,0,0
2022-04-13 15:00:00,2,0,0,0,1,1,0,1,2,4,5,9,13,12,16,23,24,26,22,20,29,32,27,25,19,17,15,15,14,11,12,11,10,8,20,20,20,23,21,20,18,21,24,25,26,27,25,23,23,22,12,8,8,7,5,3,1,3,1,0,1,1,0,0,0,0,0
2022-04-13 16:00:00,2,0,0,0,1,0,0,0,4,3,7,8,11,12,14,17,22,24,23,24,26,24,23,21,19,18,13,12,10,7,8,5,6,17,23,24,20,18,20,21,19,17,15,16,19,21,24,25,20,20,20,17,13,8,6,5,4,3,1,1,0,2,1,0,0,0,0
2022-04-13 17:00:00,0,2,0,0,3,2,1,0,6,6,0,9,8,8,10,14,17,21,23,24,27,27,23,21,20,13,14,12,10,9,8,9,10,13,25,27,25,24,21,23,18,22,16,24,23,27,28,29,31,28,27,25,19,15,12,11,10,9,6,4,1,2,4,0,1,0,0
2022-04-13 18:00:00,0,0,0,0,2,1,0,0,9,13,12,15,16,15,17,24,25,29,30,36,42,44,42,43,36,29,23,20,15,15,15,12,9,11,19,19,16,22,23,25,23,24,25,35,37,35,36,38,46,45,36,30,23,20,22,21,18,18,16,13,1,6,7,6,4,3,0
2022-04-13 19:00:00,0,1,1,0,2,1,0,0,4,7,6,8,7,12,14,15,20,26,27,28,24,32,25,22,21,19,14,11,11,9,8,6,4,8,13,20,20,17,17,17,16,17,17,15,10,16,17,16,27,22,18,15,12,10,9,3,8,5,4,2,1,3,0,2,3,1,0
2022-04-13 20:00:00,0,0,0,0,0,0,0,1,2,5,7,9,8,8,10,12,12,14,12,14,21,20,17,14,11,9,8,9,6,5,3,3,2,5,6,8,8,8,6,6,6,9,10,12,7,8,9,13,15,14,16,9,8,7,6,5,4,4,1,1,0,3,4,0,3,2,0
2022-04-13 21:00:00,1,1,0,2,1,1,1,0,3,4,4,7,5,6,6,7,9,9,9,11,13,16,12,13,12,11,7,8,6,6,5,4,5,7,11,11,12,11,9,10,8,9,11,11,9,13,12,14,19,16,15,13,10,9,7,7,6,4,2,4,1,1,1,0,0,0,0
2022-04-13 22:00:00,0,1,0,0,2,0,0,2,3,4,0,5,4,0,3,5,4,4,5,5,9,9,8,9,8,8,8,7,4,3,5,1,5,6,9,11,13,15,16,12,15,15,15,15,16,15,15,15,19,16,17,16,12,12,11,8,8,9,8,4,1,2,2,5,2,0,0
2022-04-13 23:00:00,0,0,0,0,0,0,0,0,2,3,2,4,3,4,2,5,5,0,4,8,12,11,14,11,12,12,12,11,8,4,5,3,4,5,7,9,10,10,11,13,5,8,8,9,9,7,8,9,14,10,10,8,5,3,3,2,2,0,2,0,1,2,0,0,1,1,0
2022-04-14 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 04:00:00,0,0,0,0,0,0,0,1,3,5,6,6,0,0,8,10,13,14,11,12,12,12,13,13,12,11,9,10,10,12,11,8,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 05:00:00,1,2,0,0,0,0,0,1,2,3,5,6,7,4,7,8,9,9,8,8,8,9,12,11,10,6,6,5,6,2,5,4,4,0,3,7,9,12,11,8,11,13,12,11,12,10,7,7,7,0,6,7,8,0,7,6,4,1,0,0,0,0,0,0,0,0,0
2022-04-14 06:00:00,1,1,1,0,0,0,0,1,3,4,6,5,8,9,10,15,16,22,20,15,11,14,13,13,12,9,3,7,8,5,5,2,1,0,2,0,3,1,3,5,0,8,9,11,10,10,2,5,6,0,5,6,6,7,3,1,6,5,2,4,0,1,0,0,0,0,0
2022-04-14 07:00:00,1,3,2,0,1,0,1,1,5,4,7,8,9,9,16,22,27,32,30,24,22,22,19,17,16,14,11,14,12,9,9,7,6,2,5,1,6,2,5,10,9,12,7,11,9,13,11,11,10,9,8,6,7,9,10,8,8,5,1,3,2,4,5,0,1,0,0
2022-04-14 08:00:00,3,7,6,0,5,0,4,0,7,12,18,22,25,30,36,49,58,68,65,57,56,52,41,37,32,22,21,17,15,17,17,10,7,2,6,7,4,7,8,13,12,11,21,20,22,21,18,16,16,13,12,12,10,5,7,6,4,5,3,4,0,1,2,1,1,0,0
2022-04-14 09:00:00,1,2,0,0,2,0,1,0,8,10,11,12,14,14,20,23,32,36,31,33,31,22,18,14,12,12,12,11,9,10,9,9,4,3,7,8,7,7,6,9,6,8,10,8,9,10,9,9,8,6,5,5,7,6,5,5,4,3,3,1,0,2,0,0,0,0,0
2022-04-14 10:00:00,1,0,0,0,2,1,0,1,4,7,10,9,9,10,12,12,16,19,17,18,19,15,15,14,14,11,11,12,13,14,12,12,8,2,4,4,4,6,4,7,0,8,7,8,8,13,12,11,11,10,7,9,9,9,3,8,5,3,2,1,0,1,1,0,2,0,0
2022-04-14 11:00:00,0,0,0,0,0,0,0,0,4,6,5,5,6,7,9,10,11,12,13,11,14,13,9,12,13,11,11,11,13,15,15,14,9,4,10,11,9,10,9,11,4,13,13,16,17,19,16,14,14,7,11,5,7,7,6,5,5,4,1,0,0,1,1,0,0,0,0
2022-04-14 12:00:00,0,3,0,0,1,1,0,1,2,2,1,3,4,6,8,12,11,14,13,14,13,14,13,10,11,12,12,10,11,12,11,6,6,5,10,7,9,11,10,11,6,11,12,14,13,15,14,11,10,9,10,7,5,4,8,3,4,7,4,3,0,1,3,0,0,1,0
2022-04-14 13:00:00,1,2,0,0,4,0,0,1,3,4,4,5,7,7,8,10,12,13,13,13,17,19,17,14,11,11,9,9,9,9,9,10,7,10,15,12,9,11,12,11,6,11,12,11,12,15,14,14,16,11,8,12,8,6,3,3,4,3,0,1,0,0,1,1,1,0,0
2022-04-14 14:00:00,0,1,0,2,0,0,0,1,4,4,6,6,8,7,10,11,11,12,13,15,16,16,16,13,11,10,9,8,8,14,13,9,8,7,14,14,12,21,21,24,23,23,22,14,11,14,13,17,21,18,17,16,14,13,12,6,9,2,1,0,0,1,2,0,0,0,0
2022-04-14 15:00:00,0,0,1,0,3,2,2,0,3,5,5,8,7,8,9,13,13,14,13,15,18,17,24,17,20,15,12,8,13,11,8,6,5,10,17,17,19,17,16,18,17,16,19,18,18,22,23,25,27,8,24,18,13,9,6,1,7,7,6,4,0,1,0,0,1,0,0
2022-04-14 16:00:00,1,0,0,0,1,0,0,0,4,4,6,5,7,9,9,10,13,15,15,14,17,20,20,18,17,15,14,10,8,5,8,8,9,12,16,14,18,19,22,21,16,24,20,21,18,23,22,22,28,26,24,23,16,12,9,8,8,5,3,1,1,1,4,0,1,0,0
2022-04-14 17:00:00,4,1,1,0,5,0,1,1,6,6,8,15,8,15,14,16,14,15,16,17,18,19,20,19,18,16,10,11,10,14,16,16,14,10,27,13,32,31,27,30,27,24,17,18,19,24,24,21,22,20,17,17,15,14,15,0,14,11,12,9,0,2,4,2,3,0,0
2022-04-14 18:00:00,0,3,0,2,5,1,1,0,8,9,10,14,15,9,16,20,19,20,18,20,21,23,23,27,25,21,16,14,9,12,13,12,5,14,19,20,21,22,26,26,25,27,26,32,34,40,36,35,43,40,32,29,22,18,17,17,16,11,9,8,0,3,4,0,2,2,0
2022-04-14 19:00:00,1,1,0,1,2,2,1,0,5,6,7,9,9,7,8,9,10,12,12,15,17,17,20,16,12,10,8,7,5,5,2,0,6,7,14,9,15,7,14,8,5,16,15,19,20,18,19,22,31,28,26,24,18,15,8,14,12,4,4,2,0,0,2,1,2,1,0
2022-04-14 20:00:00,1,0,0,0,2,3,2,1,6,5,7,11,10,9,10,10,10,10,11,11,17,16,17,15,14,12,10,11,11,10,6,5,4,5,8,6,11,10,9,11,10,11,13,11,12,14,13,17,25,22,22,16,14,12,10,10,9,6,5,2,0,3,4,0,1,3,0
2022-04-14 21:00:00,1,1,0,0,3,1,0,0,5,3,6,9,5,4,6,10,10,13,10,12,21,18,16,18,13,12,10,6,9,6,5,3,3,9,11,0,11,12,12,12,10,12,13,14,13,15,10,17,21,20,19,14,10,8,7,6,5,4,2,3,0,3,4,2,2,0,0
2022-04-14 22:00:00,0,1,0,0,1,0,0,0,3,3,2,4,5,4,5,6,6,6,7,10,12,14,14,15,12,10,13,12,9,5,5,3,1,5,10,11,12,15,13,15,9,8,10,17,18,20,19,18,22,21,19,16,13,9,5,6,5,2,3,1,1,1,2,3,2,0,0
2022-04-14 23:00:00,0,0,0,0,0,0,0,0,0,1,4,4,0,5,5,5,5,7,4,5,6,8,9,9,10,9,8,7,4,6,5,3,2,3,6,6,5,7,5,9,0,8,7,8,7,9,8,10,13,11,9,7,5,7,6,5,3,3,2,1,0,1,0,0,0,0,0
2022-04-15 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 04:00:00,0,0,1,0,0,0,0,3,5,10,11,9,0,0,12,6,15,13,14,17,18,19,20,21,16,16,15,16,14,15,15,12,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 05:00:00,2,2,1,0,0,0,1,2,3,3,4,4,5,6,5,8,12,9,10,9,8,7,9,8,1,7,6,5,7,7,8,7,9,1,2,5,8,11,10,9,10,13,13,11,12,11,9,7,2,0,1,8,10,8,9,7,6,5,3,2,0,0,0,0,0,0,0
2022-04-15 06:00:00,1,1,2,0,2,0,1,1,2,4,5,8,8,5,10,13,13,17,13,11,11,11,12,11,8,8,7,5,4,5,4,2,1,2,3,0,4,5,5,6,6,5,7,8,4,7,5,6,7,4,7,8,10,11,5,9,3,8,0,6,0,3,0,2,1,0,0
2022-04-15 07:00:00,1,2,1,1,0,0,0,0,4,4,8,11,12,14,22,30,34,38,37,31,30,19,14,15,14,12,11,11,9,9,10,7,6,1,3,0,6,4,5,12,11,13,14,15,14,15,12,12,14,13,13,9,9,8,9,8,9,8,0,7,0,1,1,0,1,0,0
2022-04-15 08:00:00,1,3,0,2,1,1,0,1,8,11,16,21,23,23,23,27,32,41,40,34,33,33,27,27,20,19,18,20,15,14,13,10,7,2,4,5,7,7,10,13,12,22,31,31,25,25,17,19,18,16,13,12,11,8,10,3,4,8,6,1,0,3,0,1,0,0,0
2022-04-15 09:00:00,0,3,2,0,0,0,1,1,5,7,7,9,10,11,11,22,28,31,27,20,22,18,14,13,12,10,13,12,11,7,9,6,3,5,6,2,7,6,7,10,9,10,12,15,16,16,13,9,10,6,7,8,8,9,8,7,5,2,1,0,0,1,0,2,0,1,0
2022-04-15 10:00:00,0,1,0,0,1,0,0,0,2,4,5,5,7,12,12,14,15,16,16,12,14,13,12,12,12,12,12,11,12,10,11,9,7,7,8,9,8,9,12,12,11,11,12,12,12,11,10,8,9,5,7,7,10,9,5,4,8,6,4,2,0,1,1,2,1,0,0
2022-04-15 11:00:00,0,0,0,0,1,0,0,1,3,5,7,8,12,13,14,14,16,16,17,17,13,14,14,12,10,11,11,11,12,16,15,13,8,9,11,6,12,10,8,10,5,14,17,16,15,21,17,15,13,10,9,8,7,5,4,3,3,2,0,0,1,0,1,1,1,0,0
2022-04-15 12:00:00,0,0,0,0,2,0,0,3,6,5,8,10,7,12,11,12,15,17,13,21,25,25,26,25,22,18,16,15,13,8,9,7,6,4,15,9,13,14,16,17,9,18,17,16,16,20,9,13,14,13,13,10,6,4,0,2,3,2,1,0,0,1,1,0,0,0,0
2022-04-15 13:00:00,1,0,0,0,3,0,0,0,5,7,17,21,20,21,23,23,23,22,26,18,17,17,18,17,13,12,9,7,10,14,13,9,7,7,17,16,11,10,11,11,8,11,12,15,16,18,15,15,14,9,9,10,9,8,3,4,4,3,3,0,1,1,2,0,2,0,0
2022-04-15 14:00:00,1,0,1,1,0,0,0,0,5,6,8,11,12,10,11,13,15,16,17,17,20,20,22,19,18,20,17,16,17,17,15,13,11,11,19,18,18,16,17,16,16,16,15,18,19,21,14,18,18,17,13,11,13,14,12,6,9,5,3,3,1,0,1,0,0,0,0
2022-04-15 15:00:00,1,2,0,0,1,0,0,0,7,8,3,11,12,10,14,17,20,23,23,25,34,33,32,32,24,24,17,16,16,15,16,15,7,21,36,33,30,26,25,23,23,22,22,19,19,21,22,23,28,24,22,19,18,15,14,13,13,12,8,6,3,0,0,0,0,0,0
2022-04-15 16:00:00,1,0,0,0,1,0,0,0,5,8,5,11,8,12,12,14,15,19,17,20,23,22,24,22,22,20,19,16,11,9,6,13,8,13,26,28,24,28,27,26,16,29,26,30,26,25,24,23,31,29,29,23,16,18,17,15,12,12,9,9,1,2,3,0,0,0,0
2022-04-15 17:00:00,0,0,0,0,2,1,0,2,13,9,13,17,17,18,18,21,21,24,19,26,29,31,31,31,20,20,16,18,12,8,9,11,6,15,18,21,20,17,16,17,15,16,14,20,21,22,22,25,32,31,28,25,20,16,14,13,12,8,7,5,1,2,2,0,0,1,0
2022-04-15 18:00:00,1,1,0,1,2,0,0,1,17,19,20,26,24,23,19,23,27,29,25,28,31,33,36,37,30,26,19,13,17,13,14,10,10,12,26,26,24,31,35,38,35,37,41,38,40,42,41,38,46,48,42,35,25,16,16,17,11,13,12,9,2,1,0,0,0,0,0
2022-04-15 19:00:00,0,2,1,1,3,2,1,2,6,13,18,20,19,20,19,17,19,20,22,23,34,35,35,33,27,19,15,14,13,8,8,6,6,12,12,16,14,19,20,22,15,22,24,25,24,26,26,28,29,25,25,19,18,12,14,13,7,13,12,7,4,4,4,5,3,2,0
2022-04-15 20:00:00,0,1,0,0,1,0,0,0,4,4,3,5,4,5,4,7,9,10,8,7,12,19,18,19,19,17,14,12,11,7,8,6,5,6,9,4,5,11,13,13,13,14,20,19,17,19,14,17,20,19,20,18,16,19,16,8,7,10,6,2,0,1,2,0,2,0,0
2022-04-15 21:00:00,1,6,0,0,3,2,0,1,3,3,4,7,4,4,7,5,9,10,8,11,18,18,16,14,13,12,9,5,7,6,6,5,4,8,14,0,16,15,14,13,12,11,12,12,12,13,13,17,22,20,19,18,15,10,7,9,8,6,5,3,0,0,2,0,1,0,0
2022-04-15 22:00:00,0,0,0,0,0,0,0,1,4,5,7,4,4,6,7,9,12,9,11,13,16,17,14,13,14,15,10,8,6,3,4,3,4,7,11,7,17,15,12,11,12,14,18,16,13,17,11,19,22,21,16,14,14,8,7,6,0,5,4,3,2,3,0,0,1,2,0
2022-04-15 23:00:00,0,0,0,0,0,0,0,0,4,5,1,5,5,0,5,7,6,7,6,8,6,9,16,17,17,12,11,9,6,5,6,4,5,7,9,10,10,12,10,11,0,9,7,10,11,15,13,14,20,19,13,11,9,7,6,3,2,5,0,1,0,0,1,2,1,0,0
2022-04-16 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-16 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-16 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-16 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
