Unnamed: 0,1_화계사입구.종점,2_인수동청수탕입구,3_우이초등학교후문,4_서울영어마을수유캠프국립재활원입구,5_인수중학교,6_인수동백운교회입구,7_국립419묘지삼거리.윤극영가옥,8_국립4.19민주묘지입구사거리,9_북부성모병원,10_수유2동주민센터우이시장,11_광산사거리,12_강북구청,13_수유(강북구청)역,14_수유역,15_신일병원,16_강북노인종합복지관,17_화계사입구사거리,18_수유동삼양탕앞,19_화계사입구.한신대학교대학원,20_수유중학교혜화여고,21_서울정인학교,22_구세군강북종합사회복지관입구,23_미양중고등학교.팔팔·미송경로당,24_SK아파트.벽산아파트상가,25_솔샘터널,26_SK아파트.벽산아파트상가,27_삼각산동SK아파트북한산시티미양초등학교,28_두산위브아파트입구,29_동북프라자,30_삼양동사거리,31_성암국제무역고등학교,32_삼양동사거리입구,33_미아사거리역,34_성북우체국현대백화점,35_미아사거리역,36_삼양동사거리입구,37_성암국제무역고등학교,38_삼양동사거리,39_동북시장,40_두산위브아파트입구,41_삼양동벽산라이브파크미양초등학교,42_SK아파트.벽산아파트상가,43_솔샘터널,44_SK아파트벽산아파트상가,45_미양중고등학교.팔팔·미송경로당,46_구세군강북종합사회복지관입구,47_우광타운,48_혜화여고,49_화계사입구.한신대학교대학원,50_수유동삼양탕앞,51_화계사입구사거리,52_강북노인종합복지관,53_신일병원,54_수유역.강북구청,55_강북구청,56_광산사거리,57_수유2동주민센터우이시장,58_북부성모의원,59_국립4.19민주묘지입구사거리,60_국립419묘지삼거리.윤극영가옥,61_인수동백운교회입구,62_인수중학교,63_서울영어마을수유캠프국립재활원입구,64_우이초등학교후문,65_인수동청수탕입구,66_한신대학교,67_화계사입구.종점(가상)
2022-04-01 09:00:00,1,6,5,4,6,14,10,15,17,19,26,19,11,9,13,12,12,3,7,8,8,7,6,5,7,9,10,12,14,20,21,13,3,2,7,7,5,6,4,4,5,4,5,10,15,19,20,26,25,24,23,24,19,10,8,4,4,4,3,1,4,3,2,0,1,0,0
2022-04-01 10:00:00,1,2,3,4,6,8,10,13,13,16,17,14,15,14,16,15,14,7,14,15,10,8,9,8,8,9,9,12,12,13,15,13,4,2,6,6,7,9,10,11,11,6,6,13,14,8,9,15,17,8,18,16,15,7,5,6,5,2,4,3,5,4,1,3,0,0,0
2022-04-01 11:00:00,1,2,2,3,3,6,7,8,10,12,16,12,10,12,10,12,12,9,11,12,11,11,9,12,12,9,11,15,13,16,18,15,2,2,11,12,9,8,10,12,9,7,10,10,6,5,12,13,12,13,7,13,3,10,9,8,7,5,5,3,1,2,0,1,0,0,0
2022-04-01 12:00:00,3,4,3,2,6,9,12,12,12,16,13,10,7,8,10,11,12,6,11,11,12,10,9,9,8,10,9,11,12,13,14,12,2,3,10,12,9,13,20,22,17,14,11,13,13,14,14,16,15,12,7,14,12,11,13,10,7,0,6,3,3,2,2,1,0,0,0
2022-04-01 13:00:00,1,1,4,4,5,7,9,11,11,8,9,10,12,7,13,12,5,11,9,12,13,9,9,8,9,10,12,13,16,22,21,19,4,2,13,14,12,11,17,18,12,11,9,11,19,20,21,22,24,24,17,23,18,7,9,6,8,9,6,4,7,3,1,0,0,0,0
2022-04-01 14:00:00,6,6,7,5,6,8,9,12,13,16,16,14,14,16,21,22,20,19,18,15,15,12,19,18,20,18,17,15,18,17,14,13,4,7,13,14,10,12,14,17,14,16,15,17,41,35,42,40,40,36,36,35,32,19,22,21,15,13,8,7,5,4,5,1,4,3,0
2022-04-01 15:00:00,17,16,5,3,5,9,10,11,14,14,13,11,18,19,19,17,16,16,15,16,15,14,13,12,12,13,14,17,17,19,18,17,3,5,19,22,21,13,26,26,20,15,14,16,20,18,17,20,22,23,24,24,23,22,22,16,9,7,8,6,4,4,1,1,3,0,0
2022-04-01 16:00:00,28,31,32,31,29,31,28,28,25,22,19,14,17,23,22,21,21,12,18,33,31,31,26,23,17,16,16,15,15,16,17,14,3,4,26,24,26,23,21,20,21,17,14,15,15,16,17,40,40,43,43,40,35,17,22,17,15,14,11,7,5,4,4,1,1,0,0
2022-04-01 17:00:00,1,2,3,6,5,10,11,14,17,18,15,15,17,18,22,23,20,21,20,18,18,17,14,8,10,9,13,13,14,14,13,12,5,6,21,18,20,18,20,22,20,15,14,16,13,15,17,17,17,18,19,21,21,22,25,19,16,15,10,6,4,4,1,2,2,0,0
2022-04-01 18:00:00,2,4,3,3,6,9,9,13,16,16,18,19,30,35,45,45,44,42,41,38,36,36,27,17,16,15,16,19,25,29,28,23,2,11,25,26,21,21,19,21,21,18,15,18,11,13,13,15,16,10,12,14,13,21,25,22,16,17,13,10,6,3,2,1,0,0,0
2022-04-01 19:00:00,1,2,3,2,3,5,7,9,12,16,15,12,17,16,23,23,18,16,20,18,15,12,11,10,8,8,16,12,15,16,16,14,3,7,35,35,32,29,26,25,24,18,14,14,13,10,12,10,13,9,14,15,9,32,33,27,20,17,12,9,4,3,3,2,2,1,0
2022-04-01 20:00:00,1,2,1,4,1,5,1,4,6,10,11,10,22,23,22,22,23,0,20,19,18,16,12,5,9,7,7,10,10,13,12,10,1,7,17,19,18,16,14,15,13,13,11,10,11,10,9,11,5,8,12,9,10,14,21,18,14,12,19,14,6,4,3,3,1,0,0
2022-04-01 21:00:00,2,2,2,3,1,2,2,4,5,5,6,8,15,16,18,20,17,13,12,15,14,12,8,6,5,5,5,5,8,7,5,4,1,2,15,19,18,15,12,9,12,10,10,6,5,6,6,8,6,7,8,4,6,18,18,18,12,11,10,7,6,3,4,3,1,1,0
2022-04-01 22:00:00,0,3,4,3,3,4,3,3,4,4,4,6,19,21,22,22,22,22,20,25,24,24,23,19,16,10,7,8,6,10,11,10,1,2,16,21,22,24,25,30,25,20,15,11,11,6,4,8,10,2,9,9,7,18,20,19,17,11,10,7,5,3,2,2,1,0,0
2022-04-01 23:00:00,0,0,0,0,0,2,0,2,1,0,3,3,18,18,21,17,20,19,16,16,16,13,10,12,10,9,7,6,4,4,2,6,1,1,17,10,11,15,15,12,11,9,7,7,5,3,5,4,3,4,3,6,1,20,17,17,11,8,9,6,4,3,2,1,0,0,0
2022-04-02 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02 04:00:00,1,0,0,0,2,0,0,1,1,4,2,3,5,0,0,4,3,0,0,2,2,3,4,0,3,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02 05:00:00,1,0,1,0,2,4,6,5,11,11,10,9,4,5,4,3,0,0,4,0,3,4,0,3,3,3,4,8,11,10,3,9,0,1,9,10,9,8,7,7,0,0,7,7,6,7,2,8,0,8,8,0,6,4,2,3,0,0,1,0,0,0,0,0,0,0,0
2022-04-02 06:00:00,0,1,0,0,3,6,7,8,4,9,11,11,4,0,3,0,2,0,3,2,2,3,2,1,3,4,7,8,10,8,9,8,1,1,6,0,0,3,5,4,0,3,4,7,8,6,7,7,9,5,5,10,5,4,5,2,1,1,0,2,0,0,0,0,0,0,0
2022-04-02 07:00:00,0,0,1,1,2,8,7,7,11,14,9,12,3,4,4,3,5,3,0,4,2,2,3,2,3,6,7,9,7,11,11,10,1,1,4,2,1,3,2,3,2,1,2,5,6,6,4,7,8,6,9,8,6,3,2,2,1,0,0,1,1,0,0,0,0,0,0
2022-04-02 08:00:00,1,2,2,3,4,11,9,10,13,19,18,15,7,8,9,8,4,6,7,8,7,7,8,7,12,10,11,13,14,18,19,13,2,0,8,5,6,5,3,4,4,5,6,5,8,10,14,16,16,15,15,15,14,6,5,4,6,2,5,6,2,6,5,1,0,0,0
2022-04-02 09:00:00,4,2,3,3,7,13,14,15,18,22,23,18,7,8,5,8,7,4,2,8,10,9,7,8,10,16,20,20,19,16,15,14,1,1,6,8,11,8,6,5,2,6,7,10,14,16,21,17,16,17,20,17,18,8,7,5,4,1,2,1,3,4,2,2,0,0,0
2022-04-02 10:00:00,1,3,5,7,10,16,13,13,16,18,20,22,13,11,12,7,11,9,4,9,10,10,11,8,10,12,16,19,20,22,25,20,2,2,15,15,11,12,12,18,16,10,6,8,6,12,11,12,14,15,13,13,12,6,6,5,5,6,4,5,3,2,1,2,0,0,0
2022-04-02 11:00:00,1,3,5,5,8,14,16,20,19,18,19,15,14,13,12,13,11,10,8,9,9,9,7,12,12,14,17,19,18,20,22,18,3,4,18,17,17,17,14,17,15,14,14,14,17,20,14,21,20,22,18,23,20,6,10,9,8,7,4,5,0,4,3,2,1,0,0
2022-04-02 12:00:00,12,1,4,5,10,12,13,14,14,13,15,17,16,12,18,19,20,21,21,18,14,13,13,11,12,13,19,23,30,32,31,29,6,5,10,12,13,13,18,19,17,16,18,18,15,16,16,17,17,11,12,18,16,10,12,11,13,5,9,7,2,3,0,1,0,0,0
2022-04-02 13:00:00,1,0,4,2,7,12,12,13,17,17,16,17,19,20,25,26,24,22,20,18,17,15,16,16,13,18,21,31,36,34,34,28,4,4,23,22,22,19,21,24,25,21,13,19,23,24,22,25,26,10,14,25,24,16,16,13,11,12,10,9,6,5,4,2,1,0,0
2022-04-02 14:00:00,3,2,4,7,10,13,16,14,15,16,15,11,13,11,14,14,13,11,12,12,9,11,14,11,15,15,17,16,18,25,26,23,6,2,28,27,25,27,25,20,19,16,12,10,9,11,10,13,12,16,17,11,16,11,9,11,10,6,10,7,5,3,1,0,0,0,0
2022-04-02 15:00:00,2,4,7,7,6,10,11,13,21,20,22,20,15,16,20,21,19,13,0,19,18,19,16,10,13,13,16,19,23,17,23,19,4,4,20,19,19,16,17,21,18,13,16,19,18,19,20,19,20,14,20,18,15,10,14,11,11,7,6,4,6,6,5,3,1,1,0
2022-04-02 16:00:00,1,2,3,4,6,9,11,13,14,17,18,12,15,16,21,16,20,21,20,21,19,17,13,12,13,15,15,18,16,18,21,20,2,4,19,16,18,17,17,19,20,18,13,16,16,15,19,18,18,18,17,15,17,11,12,11,11,12,10,10,6,3,3,2,0,0,0
2022-04-02 17:00:00,3,2,5,8,9,12,13,12,13,13,14,9,24,25,27,26,23,24,15,24,22,21,20,19,22,19,18,19,24,23,24,20,5,3,23,22,21,23,22,20,19,19,15,15,16,18,19,18,15,16,18,16,15,15,20,17,16,12,9,8,6,3,2,0,1,0,0
2022-04-02 18:00:00,0,1,2,4,11,16,18,20,22,21,20,14,23,22,18,20,13,12,17,15,19,16,17,14,12,12,13,13,14,17,18,14,2,4,29,29,25,20,25,23,21,17,13,12,13,14,18,13,20,21,20,20,16,17,20,18,17,16,16,14,9,6,4,2,0,1,0
2022-04-02 19:00:00,0,1,2,3,3,5,5,4,5,6,9,12,23,22,25,21,23,14,22,21,14,14,12,5,7,9,8,10,8,10,11,10,1,1,21,21,9,23,18,20,17,16,14,15,14,13,12,13,15,0,14,12,11,14,17,15,13,11,10,7,3,2,1,0,0,0,0
2022-04-02 20:00:00,0,1,3,4,1,6,7,7,6,7,3,7,16,17,21,22,19,18,15,13,12,8,5,6,5,2,1,10,11,10,5,7,1,5,14,12,9,15,15,16,16,16,10,11,12,8,7,8,6,5,8,5,11,17,16,16,17,16,15,7,3,3,2,1,1,0,0
2022-04-02 21:00:00,1,2,2,1,3,6,7,8,7,9,8,11,21,20,21,11,20,19,19,17,15,15,13,8,12,8,4,4,5,5,6,4,0,2,13,7,14,16,18,17,9,7,7,6,5,4,4,6,4,5,0,6,4,13,15,13,10,10,11,7,5,6,4,3,1,0,0
2022-04-02 22:00:00,0,1,3,0,0,2,2,4,3,4,3,4,13,16,18,14,14,16,17,14,13,10,8,6,4,4,3,5,5,7,0,5,0,1,12,11,10,13,12,7,18,12,10,5,4,4,3,2,2,0,5,1,4,17,20,18,17,10,16,15,9,5,2,2,1,0,0
2022-04-02 23:00:00,0,0,0,2,0,1,2,1,3,2,4,5,18,20,21,19,14,14,18,11,16,13,12,10,8,3,0,2,3,2,2,2,1,0,13,9,11,13,13,12,10,9,8,6,6,5,6,4,1,3,0,2,3,15,18,16,15,10,10,9,6,2,5,2,0,1,0
2022-04-03 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-03 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-03 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-03 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-03 04:00:00,1,0,1,0,0,0,0,2,2,3,0,2,2,3,0,4,0,0,0,2,0,3,0,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-03 05:00:00,1,1,1,2,2,5,5,6,5,6,6,5,2,3,4,3,2,0,0,0,0,5,0,3,4,2,3,7,4,3,0,6,0,1,6,3,4,4,3,5,0,0,6,4,3,0,0,2,0,0,4,4,4,3,4,3,0,0,2,0,0,0,0,0,0,0,0
2022-04-03 06:00:00,0,1,0,1,1,4,5,6,4,7,10,6,3,4,1,4,3,2,1,3,2,3,1,2,4,3,0,3,6,7,9,8,0,0,4,0,3,2,4,2,3,3,2,3,1,3,4,3,4,3,0,2,4,4,2,5,1,0,0,1,4,2,0,0,0,0,0
2022-04-03 07:00:00,0,0,1,1,2,6,4,5,6,7,6,6,2,3,4,3,3,0,1,2,2,0,0,1,2,1,2,3,5,6,6,1,0,0,3,4,3,7,2,5,0,6,4,5,7,4,4,4,3,2,0,4,6,3,3,2,2,0,0,2,1,0,0,0,0,0,0
2022-04-03 08:00:00,1,2,1,2,5,8,8,9,8,11,11,10,3,4,3,3,1,3,2,4,4,5,3,4,5,7,6,11,11,11,12,9,2,0,4,2,3,3,5,4,4,2,4,7,6,7,8,8,7,7,8,8,7,7,3,3,0,0,1,0,1,0,0,1,0,0,0
2022-04-03 09:00:00,0,3,3,3,7,9,9,11,15,20,20,15,9,9,5,4,5,4,5,5,7,6,4,5,4,6,8,13,12,11,14,12,6,0,6,5,6,5,6,7,6,5,5,7,11,12,16,18,21,6,10,20,16,5,5,3,4,2,3,5,3,3,0,2,0,0,0
2022-04-03 10:00:00,1,1,3,5,7,10,11,13,15,19,18,16,11,12,11,7,9,7,6,7,8,8,8,8,7,11,11,14,16,17,14,10,0,2,7,6,8,7,8,11,7,11,9,11,14,17,19,18,20,19,18,18,17,10,8,6,5,5,5,3,3,0,3,1,2,1,0
2022-04-03 11:00:00,1,1,3,6,7,10,11,13,14,18,20,19,4,4,5,2,4,3,5,5,6,4,4,5,6,8,10,12,12,13,16,13,3,2,7,1,9,8,8,7,5,4,5,13,14,13,11,14,13,7,12,13,15,6,5,5,4,4,2,2,1,0,0,0,0,0,0
2022-04-03 12:00:00,2,8,0,9,11,12,13,15,16,19,18,11,13,16,14,14,13,8,12,12,13,16,16,16,15,15,17,22,21,19,21,18,6,4,13,16,16,17,15,14,13,11,9,10,11,12,14,16,9,13,10,17,16,7,8,7,7,6,6,6,5,3,0,0,0,0,0
2022-04-03 13:00:00,3,5,10,11,12,13,11,12,11,14,16,16,14,12,16,17,14,8,13,14,11,10,10,9,11,12,16,21,25,26,24,18,2,6,19,18,16,13,20,22,22,20,20,22,18,18,18,17,16,16,17,16,11,12,11,10,8,6,6,5,4,1,0,2,0,0,0
2022-04-03 14:00:00,2,2,4,5,7,10,11,13,12,17,17,11,16,18,18,17,18,18,17,16,16,15,13,10,9,13,18,20,22,26,21,17,4,2,14,15,13,13,16,15,14,13,10,10,11,16,12,18,9,10,0,11,6,9,10,9,9,3,8,7,5,5,2,2,3,2,0
2022-04-03 15:00:00,0,2,5,8,9,11,12,15,17,8,10,12,12,11,12,15,0,14,12,14,13,9,10,9,12,11,13,14,16,18,11,13,1,6,15,15,18,17,12,12,10,12,9,9,12,15,18,18,20,0,20,17,19,15,13,12,10,7,8,5,7,3,1,0,0,0,0
2022-04-03 16:00:00,1,1,3,4,6,8,6,9,10,13,11,9,21,23,14,24,23,22,20,19,10,14,10,11,10,11,12,15,13,17,14,12,2,5,17,17,16,14,15,17,17,12,13,14,8,6,7,8,9,10,13,13,13,12,16,12,9,7,6,3,4,3,1,1,1,0,0
2022-04-03 17:00:00,1,4,5,5,5,8,9,11,10,11,10,17,16,12,12,14,18,17,13,16,16,13,13,10,11,13,14,16,16,17,19,15,4,3,23,23,21,18,24,25,23,19,17,15,12,15,16,9,18,17,18,0,11,8,10,9,9,9,8,6,4,6,4,3,2,0,0
2022-04-03 18:00:00,2,2,4,3,8,11,14,15,13,13,14,12,14,15,24,16,16,17,20,19,16,14,11,11,10,10,10,10,14,16,15,12,2,10,23,25,15,14,13,14,13,10,11,11,11,12,13,9,12,5,12,11,7,13,13,10,9,10,8,4,3,2,1,0,1,0,0
2022-04-03 19:00:00,0,3,4,5,4,7,10,12,6,12,10,8,14,10,16,16,15,14,14,12,10,9,9,8,5,10,8,11,10,7,4,5,2,2,12,11,22,17,14,16,15,13,10,8,11,9,5,8,8,4,6,9,8,7,12,11,11,12,10,8,6,3,4,4,1,0,0
2022-04-03 20:00:00,1,1,3,0,2,2,4,5,5,8,8,8,15,16,19,9,20,20,19,17,14,13,10,9,11,9,10,6,8,9,11,12,1,6,13,14,15,14,15,9,13,13,10,6,8,5,7,2,2,3,0,8,7,7,10,9,14,10,16,13,6,1,6,5,3,1,0
2022-04-03 21:00:00,1,0,1,1,2,3,3,2,6,7,1,8,16,17,19,18,14,17,15,14,11,9,8,5,3,4,5,6,3,8,7,4,0,2,9,12,7,12,11,13,12,7,10,9,6,5,3,2,3,4,2,3,3,16,17,16,12,11,10,9,7,2,5,0,0,0,0
2022-04-03 22:00:00,1,1,3,0,1,4,3,3,4,4,5,7,16,17,18,5,17,16,16,11,10,9,6,5,3,3,4,4,5,6,5,4,0,1,18,17,17,16,14,13,15,12,8,7,5,6,4,3,1,2,2,6,5,9,12,13,12,11,11,7,4,6,3,1,0,0,0
2022-04-03 23:00:00,0,0,0,0,0,0,0,0,1,5,2,8,18,20,16,18,12,0,16,15,14,10,9,7,2,3,6,2,0,0,2,1,0,1,14,12,7,11,9,9,8,7,5,6,3,4,0,3,0,2,0,3,1,9,12,10,13,3,8,11,6,5,4,2,0,0,0
2022-04-04 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-04 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-04 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-04 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-04 04:00:00,1,0,2,0,3,2,0,2,2,1,2,4,2,0,0,0,1,0,2,0,3,4,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-04 05:00:00,0,0,1,2,4,5,8,3,10,9,10,11,5,6,4,7,1,6,0,3,4,7,1,5,4,7,10,11,11,10,10,9,0,1,9,5,7,6,5,4,3,5,4,6,3,8,3,9,0,5,9,7,7,4,3,0,0,0,2,1,0,0,0,0,0,0,0
2022-04-04 06:00:00,1,1,1,1,4,9,13,11,12,15,14,16,7,3,5,5,4,4,4,3,4,2,5,3,5,7,7,9,9,12,13,12,0,1,4,0,3,3,2,2,1,2,3,5,5,6,9,10,10,9,12,11,10,3,3,1,2,1,0,1,0,0,1,0,0,0,0
2022-04-04 07:00:00,1,2,2,4,8,16,22,23,33,41,45,46,49,50,48,49,50,39,48,33,31,19,6,4,7,10,14,22,24,28,25,20,1,2,13,13,13,12,11,11,12,11,16,34,30,32,34,21,22,23,23,25,20,7,6,6,4,5,4,3,4,3,2,3,2,1,0
2022-04-04 08:00:00,3,6,8,2,6,15,17,22,25,32,33,27,20,19,21,19,20,19,15,13,13,13,12,11,14,14,16,25,27,29,31,21,3,3,15,9,12,11,8,10,11,14,17,23,27,30,31,31,31,30,33,32,25,12,13,9,9,7,9,8,8,6,3,2,1,1,0
2022-04-04 09:00:00,1,3,3,5,8,12,12,14,17,23,23,17,10,8,8,5,7,0,7,9,10,9,10,7,7,10,13,17,21,19,18,16,3,1,7,10,9,7,8,7,3,5,5,10,10,10,14,16,16,13,18,17,17,9,12,10,7,3,7,3,3,2,2,1,0,0,0
2022-04-04 10:00:00,1,3,6,7,3,8,9,9,10,14,16,12,7,9,9,8,8,7,6,5,5,7,8,9,13,15,16,18,19,18,16,13,3,1,13,11,10,7,10,6,6,7,7,9,12,13,17,20,22,15,21,22,20,11,8,6,4,7,3,2,3,1,2,0,0,0,0
2022-04-04 11:00:00,1,3,5,2,4,7,7,9,11,11,12,7,10,12,11,8,7,6,7,8,9,10,10,10,9,10,11,13,14,14,16,13,2,2,8,8,6,6,8,9,7,10,8,8,7,6,6,8,8,7,9,11,11,4,9,8,7,6,5,3,2,1,1,0,0,0,0
2022-04-04 12:00:00,2,1,2,2,4,9,10,12,11,11,12,10,8,6,12,11,9,8,9,10,10,7,10,6,8,7,10,10,14,19,17,12,1,3,15,6,16,14,15,14,14,15,11,14,14,6,13,14,15,17,15,18,18,7,7,6,7,6,4,5,4,4,2,1,1,0,0
2022-04-04 13:00:00,2,1,4,5,5,7,9,10,7,9,10,8,13,11,13,12,9,11,12,13,12,15,13,9,10,9,10,14,10,14,14,11,4,3,14,12,14,13,14,11,11,10,8,10,10,9,10,11,10,11,10,10,10,8,8,5,6,4,4,4,4,2,5,3,2,0,0
2022-04-04 14:00:00,15,4,3,2,6,10,11,13,12,13,12,9,13,16,19,18,14,14,13,12,13,10,11,10,8,7,12,13,15,16,16,15,2,8,11,12,11,9,13,18,9,14,11,14,15,17,16,20,21,20,22,19,14,19,19,18,18,17,9,7,7,4,3,0,0,0,0
2022-04-04 15:00:00,17,16,12,17,15,15,14,11,13,11,10,14,12,14,17,17,19,19,18,40,37,39,38,28,20,18,18,20,19,18,13,10,4,4,18,18,18,15,19,20,19,17,14,18,44,51,51,52,49,34,48,47,31,22,22,14,12,14,12,10,9,9,6,5,4,0,0
2022-04-04 16:00:00,5,2,6,7,8,12,10,12,12,14,12,9,20,21,21,23,22,17,16,16,14,13,12,11,11,12,13,16,15,17,19,13,2,6,32,32,29,25,31,32,30,22,20,21,20,20,20,24,25,24,23,24,27,29,29,22,19,7,13,9,5,6,3,1,1,0,0
2022-04-04 17:00:00,2,3,4,9,5,13,13,8,7,15,13,13,26,29,31,28,26,24,21,22,19,14,13,11,10,12,15,13,14,20,22,21,1,4,20,22,19,21,20,20,19,17,15,16,16,16,19,20,22,11,20,19,14,16,24,22,17,13,11,8,3,2,1,1,0,1,0
2022-04-04 18:00:00,1,1,2,2,4,6,7,8,10,10,11,12,25,25,26,27,27,24,26,25,23,22,19,16,12,10,11,11,18,20,20,20,3,4,30,26,22,20,21,21,21,17,18,16,12,13,10,12,14,15,11,16,16,21,25,21,15,14,12,9,4,3,5,3,1,0,0
2022-04-04 19:00:00,2,1,0,3,6,9,10,11,12,14,15,13,18,21,24,21,24,17,22,20,17,13,11,9,14,10,11,11,12,17,12,13,3,5,23,22,22,21,22,23,22,17,16,17,16,15,17,16,17,16,18,20,17,34,39,33,26,26,20,12,10,5,3,3,2,1,0
2022-04-04 20:00:00,1,2,1,2,4,5,5,5,7,7,7,17,18,20,21,20,18,16,16,15,13,13,8,7,6,5,5,4,6,7,6,6,1,7,24,23,21,19,18,14,15,11,8,11,8,9,8,9,8,4,8,7,7,17,19,21,17,18,15,12,8,6,1,3,0,0,0
2022-04-04 21:00:00,1,0,1,1,1,3,2,4,7,9,8,9,18,14,20,13,9,19,15,14,13,10,7,8,6,6,5,3,4,6,6,5,1,3,18,17,15,13,18,19,20,18,14,13,11,10,6,8,7,8,9,10,9,15,16,17,13,16,14,9,8,3,2,2,0,0,0
2022-04-04 22:00:00,0,1,3,1,2,2,2,3,2,5,4,7,12,11,13,14,15,14,11,17,8,15,13,14,12,6,4,3,2,4,5,3,0,1,12,13,11,11,11,10,9,10,6,4,4,4,3,4,5,2,5,3,4,13,15,15,16,15,11,7,3,2,1,1,0,0,0
2022-04-04 23:00:00,0,0,0,0,0,1,2,3,3,2,2,4,9,7,9,11,10,11,10,7,9,6,5,4,0,4,5,5,2,7,0,6,1,1,9,6,6,11,7,6,7,6,3,5,1,3,3,0,0,1,0,4,0,11,16,9,8,7,13,7,2,1,0,1,0,0,0
2022-04-05 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-05 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
