Unnamed: 0,1_범일운수종점,2_은행나무로입구,3_백산초등학교,4_시흥사거리,5_금천구청.금천경찰서,6_말미고개.금천소방서,7_금천우체국,8_문성초등학교,9_구로디지털단지역(중),10_문성초등학교,11_금천우체국,12_말미고개.금천소방서,13_금천구청.금천경찰서,14_시흥사거리,15_백산초등학교,16_대우당약국,17_시흥동은행나무.은행나무시장,18_범일운수종점
2022-03-16 21:00:00,1,2,0,4,0,0,2,3,31,29,27,21,20,18,17,15,14,0
2022-03-16 22:00:00,2,4,2,6,0,5,4,3,33,29,27,23,21,19,18,9,8,0
2022-03-16 23:00:00,3,4,0,2,3,1,1,0,14,16,14,11,14,12,7,5,4,0
2022-03-17 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 04:00:00,5,4,2,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 05:00:00,7,12,11,10,12,13,15,15,10,10,9,6,7,4,2,0,1,0
2022-03-17 06:00:00,13,17,18,19,14,19,18,17,5,5,0,4,3,0,4,3,1,0
2022-03-17 07:00:00,22,32,35,36,51,53,57,56,25,19,12,11,11,9,8,3,4,0
2022-03-17 08:00:00,28,33,33,32,35,43,44,40,22,17,8,7,6,8,5,3,4,0
2022-03-17 09:00:00,23,29,29,32,25,32,43,39,10,10,10,10,10,5,9,8,2,0
2022-03-17 10:00:00,9,13,7,15,12,13,14,18,4,3,4,5,3,4,5,5,2,0
2022-03-17 11:00:00,7,12,11,10,14,12,12,10,9,10,7,9,8,9,9,3,2,0
2022-03-17 12:00:00,6,12,13,19,4,11,12,13,7,6,7,4,3,4,7,5,2,0
2022-03-17 13:00:00,5,7,5,9,10,12,9,8,7,8,8,8,7,8,7,5,1,0
2022-03-17 14:00:00,7,8,10,10,7,9,10,9,12,9,11,8,5,11,17,16,2,0
2022-03-17 15:00:00,12,14,9,12,10,8,8,6,20,20,17,16,15,12,11,10,4,0
2022-03-17 16:00:00,23,23,17,20,16,16,19,17,34,31,27,24,21,23,18,16,6,0
2022-03-17 17:00:00,10,13,9,12,11,12,10,9,48,47,27,24,21,21,18,15,6,0
2022-03-17 18:00:00,12,16,13,16,14,13,15,14,59,50,44,42,36,30,26,21,9,0
2022-03-17 19:00:00,4,5,5,4,5,3,14,12,56,46,42,36,34,34,32,26,13,0
2022-03-17 20:00:00,1,4,3,4,2,5,3,2,17,16,17,19,16,16,20,16,7,0
2022-03-17 21:00:00,3,4,1,3,2,1,1,2,29,27,25,19,14,14,13,12,9,0
2022-03-17 22:00:00,3,5,6,8,4,4,2,2,38,32,27,20,16,15,15,12,5,0
2022-03-17 23:00:00,1,0,0,3,2,1,1,1,19,18,16,10,14,12,11,9,3,0
2022-03-18 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 04:00:00,5,0,2,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 05:00:00,6,11,10,11,15,13,14,15,8,9,10,7,5,4,2,1,0,0
2022-03-18 06:00:00,8,15,16,18,16,15,13,17,10,6,2,5,4,2,3,2,0,0
2022-03-18 07:00:00,24,31,26,35,37,43,43,35,20,18,13,11,13,11,6,5,4,0
2022-03-18 08:00:00,33,36,39,45,54,59,60,50,13,10,12,11,10,5,7,4,5,0
2022-03-18 09:00:00,13,17,20,18,19,17,36,32,17,14,10,9,8,5,6,3,1,0
2022-03-18 10:00:00,6,14,12,16,17,14,14,14,6,5,4,4,5,5,6,4,1,0
2022-03-18 11:00:00,10,15,10,14,15,14,14,10,7,6,8,7,6,8,9,7,1,0
2022-03-18 12:00:00,5,13,10,14,16,18,15,12,12,13,10,10,12,10,9,7,4,0
2022-03-18 13:00:00,6,8,7,10,11,10,10,11,12,10,12,7,11,11,8,4,2,0
2022-03-18 14:00:00,18,22,17,19,17,11,9,7,16,16,13,14,12,11,15,13,8,0
2022-03-18 15:00:00,16,17,16,16,14,13,12,11,16,16,18,17,14,9,18,5,7,0
2022-03-18 16:00:00,11,14,12,12,14,14,16,17,25,28,31,25,16,15,13,11,5,0
2022-03-18 17:00:00,8,12,11,10,11,10,10,8,43,38,33,27,23,23,23,21,6,0
2022-03-18 18:00:00,9,12,10,11,10,15,16,17,56,57,46,39,35,32,28,24,10,0
2022-03-18 19:00:00,6,6,4,12,11,8,9,8,57,49,42,39,37,31,28,20,12,0
2022-03-18 20:00:00,3,5,4,5,6,6,3,4,26,26,24,19,19,18,17,11,6,0
2022-03-18 21:00:00,3,2,3,6,5,4,4,3,30,27,27,24,17,14,13,11,3,0
2022-03-18 22:00:00,1,2,2,4,6,5,2,3,31,27,26,23,21,20,17,15,13,0
2022-03-18 23:00:00,1,0,0,3,2,2,2,0,30,27,25,23,21,18,13,8,8,0
2022-03-19 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 04:00:00,1,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 05:00:00,4,8,6,5,8,9,8,6,2,4,3,0,3,2,0,0,1,0
2022-03-19 06:00:00,5,7,10,6,11,5,8,6,5,3,1,0,4,0,1,0,1,0
2022-03-19 07:00:00,9,4,6,6,10,11,10,7,8,10,6,6,3,4,5,3,1,0
2022-03-19 08:00:00,8,12,12,14,18,16,15,16,11,10,9,8,8,5,4,3,2,0
2022-03-19 09:00:00,8,17,17,21,22,24,22,19,7,9,5,6,7,5,2,4,2,0
2022-03-19 10:00:00,9,13,13,19,18,17,17,17,6,5,6,5,3,5,4,3,1,0
2022-03-19 11:00:00,10,11,11,13,17,18,13,21,9,10,9,7,5,9,10,6,1,0
2022-03-19 12:00:00,8,10,10,19,21,18,18,17,14,9,11,10,7,8,8,6,2,0
2022-03-19 13:00:00,10,13,13,20,19,21,16,21,16,17,16,15,15,14,11,8,3,0
2022-03-19 14:00:00,5,9,9,12,12,12,9,7,13,12,10,8,9,8,7,5,3,0
2022-03-19 15:00:00,7,9,6,17,16,14,14,16,14,4,12,10,8,7,8,6,3,0
2022-03-19 16:00:00,12,11,11,14,16,14,13,12,19,13,16,15,19,19,18,8,6,0
2022-03-19 17:00:00,8,13,13,20,19,20,22,15,35,32,32,29,19,16,16,15,6,0
2022-03-19 18:00:00,5,10,11,8,12,11,11,12,21,19,16,14,12,11,11,6,4,0
2022-03-19 19:00:00,3,3,4,5,4,4,6,7,20,20,17,15,13,10,9,7,6,0
2022-03-19 20:00:00,1,4,5,6,4,4,3,2,25,13,13,12,11,12,8,8,4,0
2022-03-19 21:00:00,3,3,2,4,1,3,3,2,23,22,19,15,13,15,15,12,5,0
2022-03-19 22:00:00,1,2,1,2,2,3,1,3,27,25,27,25,21,17,15,11,6,0
2022-03-19 23:00:00,1,1,0,3,4,5,2,2,26,22,21,19,17,16,16,11,5,0
2022-03-20 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 04:00:00,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 05:00:00,2,5,6,7,10,4,13,13,4,4,3,4,3,1,2,1,0,0
2022-03-20 06:00:00,3,3,4,8,9,6,2,8,5,4,0,3,2,0,1,0,0,0
2022-03-20 07:00:00,3,4,4,7,6,8,9,5,2,0,2,1,0,0,0,0,0,0
2022-03-20 08:00:00,6,8,8,10,11,14,9,13,4,5,0,3,2,0,1,0,0,0
2022-03-20 09:00:00,8,8,8,8,9,8,9,9,6,8,6,7,7,4,3,1,1,0
2022-03-20 10:00:00,13,14,15,16,15,16,14,14,11,9,8,7,8,3,7,2,0,0
2022-03-20 11:00:00,5,10,10,12,14,13,12,12,5,5,7,6,6,4,6,0,1,0
2022-03-20 12:00:00,7,11,10,13,14,13,14,12,9,11,11,10,10,9,6,5,3,0
2022-03-20 13:00:00,7,8,10,13,16,18,21,20,7,9,12,10,8,8,7,0,2,0
2022-03-20 14:00:00,10,13,14,20,21,19,15,13,7,6,9,8,4,5,4,2,1,0
2022-03-20 15:00:00,6,14,8,19,16,14,12,12,13,11,12,10,8,7,3,3,0,0
2022-03-20 16:00:00,5,8,7,9,10,11,14,15,16,15,11,12,10,10,9,8,4,0
2022-03-20 17:00:00,3,5,2,6,11,8,6,10,21,18,18,17,16,15,13,8,4,0
2022-03-20 18:00:00,5,7,5,5,6,7,9,7,22,9,11,13,9,10,8,8,7,0
2022-03-20 19:00:00,1,5,5,4,0,3,0,2,21,20,19,16,14,12,12,11,4,0
2022-03-20 20:00:00,5,6,4,5,5,6,4,4,19,18,15,18,13,10,10,9,3,0
2022-03-20 21:00:00,1,1,1,3,6,5,8,0,27,25,19,12,10,11,8,6,4,0
2022-03-20 22:00:00,1,3,3,5,4,5,4,2,20,17,16,13,13,12,13,10,5,0
2022-03-20 23:00:00,0,1,0,4,1,3,2,2,23,22,17,13,12,9,7,6,6,0
2022-03-21 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 04:00:00,6,5,3,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 05:00:00,7,10,12,13,17,20,19,18,8,9,8,8,6,2,1,1,0,0
2022-03-21 06:00:00,8,11,12,12,18,9,20,10,5,6,3,2,2,0,1,1,0,0
2022-03-21 07:00:00,29,37,39,42,41,48,55,44,13,11,10,9,10,9,7,6,5,0
2022-03-21 08:00:00,31,39,37,38,49,49,48,42,14,13,10,11,9,6,6,5,3,0
2022-03-21 09:00:00,15,20,22,27,27,32,33,33,13,9,9,11,9,7,7,6,2,0
2022-03-21 10:00:00,7,14,10,15,16,16,15,16,7,6,7,6,4,4,3,2,0,0
2022-03-21 11:00:00,6,13,14,19,21,22,20,19,4,4,5,6,5,8,6,5,2,0
2022-03-21 12:00:00,6,9,10,9,14,13,14,12,12,11,8,7,6,6,5,2,0,0
2022-03-21 13:00:00,7,8,8,7,8,9,8,8,9,10,16,13,12,10,10,7,6,0
2022-03-21 14:00:00,5,8,7,7,7,6,6,5,10,9,12,11,9,11,17,13,10,0
2022-03-21 15:00:00,8,11,10,12,13,14,13,10,18,16,16,10,10,10,11,10,7,0
2022-03-21 16:00:00,36,44,34,27,20,16,12,8,22,21,22,19,18,20,26,23,7,3
2022-03-21 17:00:00,8,10,11,12,10,10,17,16,35,28,26,25,22,16,14,12,4,0
2022-03-21 18:00:00,8,13,10,6,9,8,28,26,65,54,51,40,36,32,27,20,7,0
2022-03-21 19:00:00,5,6,4,5,4,4,9,6,64,56,48,40,34,36,31,27,8,0
2022-03-21 20:00:00,3,4,1,6,5,3,3,0,30,27,28,28,26,24,22,13,6,0
2022-03-21 21:00:00,3,4,2,3,3,2,2,1,33,26,25,23,22,20,19,15,7,0
2022-03-21 22:00:00,2,4,1,6,2,3,5,2,17,14,15,14,14,13,12,9,4,0
2022-03-21 23:00:00,1,1,0,2,2,3,1,1,17,18,21,11,9,18,15,11,4,0
2022-03-22 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 04:00:00,4,4,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 05:00:00,8,14,12,11,14,12,18,14,7,8,7,6,4,5,3,2,0,0
2022-03-22 06:00:00,6,11,13,13,15,16,15,14,6,4,5,4,2,2,1,0,0,0
2022-03-22 07:00:00,27,31,33,40,46,57,58,47,15,12,11,13,11,8,8,7,6,0
2022-03-22 08:00:00,27,39,44,42,46,49,51,43,23,19,14,11,7,5,5,4,3,0
2022-03-22 09:00:00,18,23,26,26,26,27,25,24,12,11,9,7,6,5,5,2,3,0
2022-03-22 10:00:00,8,11,10,18,21,17,16,14,8,8,10,8,5,5,2,4,1,0
2022-03-22 11:00:00,8,9,10,9,10,10,13,12,9,9,12,13,11,9,6,7,2,0
2022-03-22 12:00:00,6,9,6,11,12,14,15,6,9,9,10,9,6,5,4,3,2,0
2022-03-22 13:00:00,5,8,9,7,10,8,7,5,15,13,11,7,6,6,5,4,1,0
2022-03-22 14:00:00,5,8,8,10,10,11,11,5,8,9,15,14,10,8,6,5,4,0
2022-03-22 15:00:00,9,10,9,9,12,8,9,10,28,26,23,22,17,15,26,25,16,0
2022-03-22 16:00:00,26,28,19,13,12,12,11,9,32,28,27,25,19,15,11,10,4,0
2022-03-22 17:00:00,8,8,9,12,6,6,11,10,35,30,31,28,25,21,19,18,6,0
2022-03-22 18:00:00,13,15,15,16,18,14,19,21,62,60,58,49,40,41,35,29,10,0
2022-03-22 19:00:00,4,5,2,6,7,9,10,9,55,50,48,44,35,32,27,23,10,2
2022-03-22 20:00:00,2,4,3,5,5,2,6,5,38,33,29,26,22,18,14,10,3,0
2022-03-22 21:00:00,3,3,3,6,2,5,4,3,37,39,36,32,30,24,22,16,5,0
2022-03-22 22:00:00,2,3,4,6,7,5,4,3,29,30,31,22,21,18,15,13,6,0
2022-03-22 23:00:00,0,1,0,3,2,1,2,1,22,23,19,15,14,11,7,9,8,0
2022-03-23 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-23 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-23 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-23 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-23 04:00:00,3,4,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-23 05:00:00,8,13,13,14,22,21,19,22,5,6,1,5,4,3,2,0,1,0
2022-03-23 06:00:00,10,18,18,22,21,25,10,11,10,9,7,6,4,3,2,1,0,0
2022-03-23 07:00:00,23,30,31,39,42,53,57,58,32,9,10,11,6,8,9,8,6,0
2022-03-23 08:00:00,27,36,38,47,53,58,52,52,22,24,17,10,15,14,7,2,6,0
2022-03-23 09:00:00,20,27,23,26,29,32,34,33,15,15,12,13,11,9,10,8,2,1
2022-03-23 10:00:00,7,13,13,13,18,18,9,8,8,5,8,8,7,6,8,7,4,0
2022-03-23 11:00:00,12,16,16,17,9,18,17,17,10,10,13,12,8,4,7,1,3,0
2022-03-23 12:00:00,7,7,6,6,8,6,9,8,5,5,6,7,7,6,6,5,1,0
2022-03-23 13:00:00,5,15,15,15,13,11,10,8,13,14,8,7,6,6,8,6,3,0
2022-03-23 14:00:00,6,9,8,11,13,11,16,13,13,12,14,10,7,9,4,8,2,0
2022-03-23 15:00:00,9,8,9,8,7,7,8,8,13,11,16,15,15,12,19,17,12,0
2022-03-23 16:00:00,29,29,19,16,18,12,10,9,37,32,33,30,16,15,13,11,3,0
2022-03-23 17:00:00,9,12,12,9,13,9,12,9,28,28,24,26,22,20,20,16,9,0
2022-03-23 18:00:00,9,12,11,16,14,14,13,12,57,45,43,39,35,35,35,26,9,0
2022-03-23 19:00:00,7,5,5,9,13,3,18,16,56,51,42,37,34,30,27,24,11,0
2022-03-23 20:00:00,5,8,7,6,5,5,5,4,33,31,32,33,26,23,17,16,3,0
2022-03-23 21:00:00,3,4,3,4,4,3,4,2,26,23,22,21,20,24,25,22,8,0
2022-03-23 22:00:00,1,3,2,2,2,0,3,2,31,27,25,18,17,21,17,12,6,0
2022-03-23 23:00:00,1,0,0,4,3,1,1,0,25,21,19,14,14,14,11,9,3,0
2022-03-24 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-24 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-24 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-24 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-24 04:00:00,4,4,3,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-24 05:00:00,8,17,15,14,18,17,20,19,3,5,7,5,3,2,2,1,0,0
2022-03-24 06:00:00,11,18,19,18,15,9,15,14,8,7,6,5,5,1,3,2,0,0
2022-03-24 07:00:00,27,34,36,35,43,37,44,45,10,10,9,10,11,10,9,3,5,0
2022-03-24 08:00:00,27,43,43,42,54,63,64,52,19,16,10,10,10,9,8,6,7,0
2022-03-24 09:00:00,16,23,24,25,24,19,22,22,15,11,9,9,7,6,5,4,2,0
2022-03-24 10:00:00,9,10,9,11,13,14,10,11,9,7,7,4,8,9,7,4,2,0
2022-03-24 11:00:00,8,13,14,15,19,18,13,16,6,6,9,9,4,11,11,0,2,0
2022-03-24 12:00:00,7,15,11,15,13,14,13,9,9,9,9,12,7,9,9,7,2,0
2022-03-24 13:00:00,6,9,7,12,13,9,12,11,15,13,11,10,10,9,8,7,3,0
2022-03-24 14:00:00,4,6,6,8,7,6,10,6,15,13,15,14,12,10,9,8,4,0
2022-03-24 15:00:00,8,10,9,8,11,9,10,9,23,25,23,21,20,10,9,7,3,0
2022-03-24 16:00:00,42,36,32,25,22,19,19,16,22,20,24,14,23,20,20,19,7,0
2022-03-24 17:00:00,11,16,16,22,28,30,26,30,26,23,25,24,22,19,16,17,3,0
2022-03-24 18:00:00,11,15,13,13,11,10,21,17,54,50,47,41,39,37,30,26,12,0
2022-03-24 19:00:00,10,9,5,1,0,8,14,12,49,46,43,36,29,27,25,22,11,1
2022-03-24 20:00:00,1,3,2,8,9,8,9,9,29,28,24,25,23,22,24,18,4,0
2022-03-24 21:00:00,1,3,3,3,0,2,2,2,29,26,23,20,19,18,16,15,6,0
2022-03-24 22:00:00,3,4,5,8,2,6,3,4,23,24,22,20,20,21,18,16,15,0
2022-03-24 23:00:00,0,0,0,2,2,3,1,0,22,20,19,20,14,11,9,7,5,0
2022-03-25 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-25 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-25 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-25 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-25 04:00:00,2,3,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-25 05:00:00,6,12,10,12,17,18,17,20,8,8,6,5,6,2,1,0,0,0
2022-03-25 06:00:00,9,14,14,14,13,12,13,13,7,6,4,2,3,2,1,2,1,0
2022-03-25 07:00:00,32,37,36,47,54,59,59,57,14,15,13,13,11,9,8,6,5,0
2022-03-25 08:00:00,26,32,33,42,52,53,56,50,20,14,8,13,11,9,6,4,3,0
2022-03-25 09:00:00,10,18,18,19,18,21,27,27,10,9,7,8,8,7,5,3,1,0
2022-03-25 10:00:00,8,11,11,10,13,15,14,11,7,6,6,5,4,6,4,2,1,0
2022-03-25 11:00:00,8,12,12,14,15,14,13,13,6,7,10,9,8,7,5,3,1,0
2022-03-25 12:00:00,5,9,8,10,11,11,10,12,11,8,11,10,9,6,8,8,5,0
2022-03-25 13:00:00,7,11,10,13,15,16,16,9,11,9,11,9,10,7,5,4,1,0
2022-03-25 14:00:00,30,31,24,20,11,12,8,8,13,10,10,9,9,11,13,4,7,0
2022-03-25 15:00:00,16,18,17,13,14,13,18,17,18,18,19,18,18,14,10,7,3,0
2022-03-25 16:00:00,8,18,18,18,17,19,17,11,21,19,18,19,16,16,16,16,8,0
2022-03-25 17:00:00,6,9,7,19,13,16,19,20,35,30,27,25,23,24,23,18,8,0
2022-03-25 18:00:00,12,15,14,12,12,11,16,17,51,47,44,39,31,31,28,24,11,0
2022-03-25 19:00:00,7,9,9,9,9,8,9,9,47,43,37,38,32,35,32,21,9,0
2022-03-25 20:00:00,5,7,5,6,4,3,3,0,29,26,24,14,12,22,12,11,5,0
2022-03-25 21:00:00,2,3,2,7,8,4,3,0,24,17,22,17,14,15,15,11,11,0
2022-03-25 22:00:00,1,1,1,3,0,2,2,1,20,19,20,17,14,13,14,13,6,0
2022-03-25 23:00:00,1,1,0,2,1,0,2,4,40,33,29,24,22,17,16,14,6,0
2022-03-26 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 04:00:00,1,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 05:00:00,10,10,9,8,11,7,6,10,3,4,4,2,5,2,1,0,0,0
2022-03-26 06:00:00,4,6,7,10,12,0,11,9,6,3,8,3,7,6,2,4,1,0
2022-03-26 07:00:00,8,11,11,6,12,11,11,10,10,5,6,5,4,3,1,2,0,0
2022-03-26 08:00:00,11,16,17,19,22,28,25,23,7,7,5,5,5,4,3,2,2,0
2022-03-26 09:00:00,9,12,13,16,16,20,20,22,8,9,6,6,6,5,6,4,2,0
2022-03-26 10:00:00,10,16,17,16,15,14,8,7,8,9,6,6,7,7,5,4,2,0
2022-03-26 11:00:00,13,17,17,22,23,25,22,23,8,8,7,4,8,7,7,3,3,0
2022-03-26 12:00:00,10,14,12,17,22,14,15,14,10,12,14,14,14,8,6,5,2,0
2022-03-26 13:00:00,14,18,18,22,21,22,25,26,9,10,10,10,11,10,9,6,2,0
2022-03-26 14:00:00,6,9,9,17,18,23,21,17,13,11,12,12,10,9,9,7,4,0
2022-03-26 15:00:00,6,8,12,15,17,17,18,16,14,13,12,11,11,10,8,7,5,0
2022-03-26 16:00:00,9,10,8,10,12,14,16,19,34,33,31,25,23,18,17,12,6,0
2022-03-26 17:00:00,9,10,9,16,17,17,16,13,25,23,23,18,16,14,13,11,4,0
2022-03-26 18:00:00,8,10,9,14,9,13,10,4,19,20,20,20,16,15,13,12,5,0
2022-03-26 19:00:00,3,4,6,10,12,13,6,8,17,14,13,10,11,9,7,7,2,0
2022-03-26 20:00:00,3,2,2,5,0,2,6,7,22,19,19,18,17,17,17,15,3,0
2022-03-26 21:00:00,3,1,2,4,3,2,7,7,32,28,30,29,24,20,17,12,3,0
