Unnamed: 0,1_신월동기점,2_황외과앞,3_화곡동대림아파트.화곡중앙시장,4_가로공원.나누리병원,5_신월초등학교,6_화곡역,7_화곡본동시장,8_한국폴리텍1.서울강서대학교,9_우장초등학교,10_강서구청.한국건강관리협회,11_강서구청사거리.서울디지털대학교,12_등촌중학교백석초등학교,13_등촌역.강서보건소,14_염창역.서울도시가스,15_안양천입구,16_양평동한솔아파트,17_양평한신아파트.선유도공원입구,18_양화대교전망카페,19_합정역(가상),20_합정역,21_서교동,22_홍대입구역(가상),23_홍대입구역,24_동교동삼거리,25_신촌역,26_신촌로터리,27_서강대학교,28_광성중고등학교,29_대흥역,30_용강초등학교,31_동도중학교.서울디자인고등학교,32_공덕역.1번.출구,33_서울대동창회관,34_공덕시장,35_신덕성결교회,36_한겨레신문사,37_만리동고개,38_손기정체육공원,39_서울역서부,40_서울역버스환승센터,41_남대문시장.회현역,42_명동입구,43_충무로역.매일경제,44_초동,45_을지로4가.베스트웨스턴국도,46_중구청앞.덕수중학교,47_충무로역8번출구.대한극장앞,48_퇴계로3가.한옥마을.한국의집,49_퇴계로2가.명동역,50_남대문시장.회현역,51_중림동교차로,52_서울의료보건고등학교.서울역서부,53_손기정체육공원입구,54_만리동고개,55_한겨레신문사,56_신덕성결교회,57_공덕역.공덕시장,58_공덕역.2번.출구,59_동도중학교.서울디자인고등학교,60_대흥역,61_광성중고등학교,62_서강대학교,63_신촌로터리,64_신촌오거리.현대백화점,65_동교동삼거리,66_홍대입구역(가상),67_홍대입구역,68_서교동,69_합정역(가상),70_합정역,71_양화대교전망카페,72_양평한신아파트.선유도공원입구,73_영등포아리수정수센터,74_염창역.서울도시가스,75_등촌역.강서보건소,76_등촌중학교백석초등학교,77_강서구청사거리.서울디지털대학교,78_강서구청.한국건강관리협회,79_우장초등학교,80_한국폴리텍1.서울강서대학교,81_화곡본동시장,82_화곡역.현대주유소,83_신월초등학교,84_가로공원.나누리병원,85_화곡중앙골목시장,86_화곡대림아파트,87_하나은행신월동지점,88_신월동기점
2022-03-08 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 04:00:00,1,7,13,9,9,15,22,23,24,22,20,18,17,21,20,13,17,21,16,24,23,14,22,17,17,0,0,15,11,16,16,4,15,16,0,19,24,26,23,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 05:00:00,0,6,8,11,12,8,9,13,16,9,15,11,13,12,15,7,0,0,14,13,13,12,11,8,4,7,6,9,8,5,0,5,7,6,5,6,10,11,19,18,9,4,4,2,1,0,2,0,1,3,4,0,4,10,12,3,9,10,3,7,9,0,7,1,0,0,1,9,0,12,11,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 06:00:00,0,6,9,12,13,12,12,15,20,22,24,23,23,20,19,6,20,0,19,16,18,15,13,10,11,12,0,11,10,11,8,9,10,13,14,17,21,23,7,6,4,1,0,2,1,2,3,2,1,1,0,5,3,5,5,3,4,4,5,4,1,6,4,7,0,5,6,4,0,5,4,3,3,6,9,10,12,6,10,9,7,9,8,7,5,2,0,0
2022-03-08 07:00:00,0,13,22,26,28,25,31,32,37,39,44,47,45,33,31,32,31,24,25,21,14,20,20,21,18,19,19,18,19,20,17,18,15,20,20,24,26,28,28,14,9,11,10,1,1,0,2,3,4,6,5,8,11,11,24,25,15,14,8,9,7,0,8,6,7,0,10,8,0,13,6,11,12,13,13,13,11,11,12,14,14,10,0,1,0,2,0,0
2022-03-08 08:00:00,0,18,25,29,31,34,41,43,39,38,40,41,47,42,41,44,45,43,40,30,23,22,17,19,17,14,14,18,17,22,23,20,22,23,24,29,25,24,22,18,15,8,8,7,1,2,5,5,5,3,7,12,11,21,36,28,23,25,15,15,17,12,17,17,22,15,21,19,18,26,25,22,18,23,22,19,17,12,13,15,10,9,8,7,6,5,0,0
2022-03-08 09:00:00,7,10,16,24,23,22,24,28,28,30,31,32,27,27,28,29,29,21,26,24,22,15,18,18,18,16,17,17,15,14,17,18,19,21,23,25,22,18,16,12,7,2,4,4,2,1,4,5,4,4,5,3,5,8,11,13,8,7,17,23,19,17,13,11,9,7,4,5,8,16,9,14,12,14,20,20,14,12,13,15,12,6,6,5,4,2,0,0
2022-03-08 10:00:00,0,5,9,12,13,15,17,17,18,19,21,26,23,22,18,16,23,0,22,18,14,13,13,13,12,11,12,12,13,11,13,12,12,14,14,15,14,16,10,13,4,4,3,2,3,0,1,5,4,11,10,11,10,8,12,11,10,10,9,11,10,10,9,8,8,6,9,6,5,11,8,7,8,8,17,16,20,19,19,17,17,15,0,12,7,6,0,0
2022-03-08 11:00:00,0,6,13,16,19,19,23,26,25,29,28,29,25,25,22,19,23,20,18,20,17,15,15,14,15,10,14,16,14,16,16,15,18,17,19,18,14,15,13,12,13,8,5,4,1,1,2,3,7,9,9,11,10,13,17,16,12,9,9,14,13,11,12,14,10,13,11,10,7,9,10,9,11,10,14,13,13,16,16,13,12,8,5,5,6,4,0,0
2022-03-08 12:00:00,5,5,10,14,13,17,16,18,19,20,24,16,23,24,23,23,20,0,22,16,15,14,12,11,12,12,12,15,15,15,14,15,13,18,17,17,19,18,17,10,4,2,1,1,2,1,4,6,6,12,6,14,12,16,13,13,14,15,16,12,14,11,10,12,11,10,10,9,6,11,0,9,13,13,13,13,14,13,12,10,10,8,6,5,2,0,0,0
2022-03-08 13:00:00,0,7,10,13,17,14,15,18,17,23,25,26,23,20,21,22,23,0,22,17,14,13,18,19,16,17,17,17,16,15,22,21,21,22,22,20,20,21,19,10,7,3,1,0,0,3,2,2,5,17,16,16,14,16,12,17,11,16,9,17,11,15,14,13,12,10,11,10,9,13,6,12,11,16,13,4,19,14,9,14,11,9,7,7,5,3,0,0
2022-03-08 14:00:00,0,6,8,10,4,11,15,17,18,20,20,19,19,11,17,0,0,8,15,17,13,10,9,9,11,10,8,6,10,10,18,17,13,22,16,20,17,17,15,11,6,4,1,3,1,1,3,4,8,16,15,15,12,15,16,17,18,14,16,18,16,17,17,17,12,14,14,13,8,16,0,9,17,17,18,19,14,14,14,14,13,12,11,9,8,5,0,0
2022-03-08 15:00:00,2,6,9,11,12,10,13,12,10,10,21,21,19,19,19,0,10,18,7,11,11,9,14,13,13,15,16,18,17,19,30,27,24,22,16,14,7,7,9,9,5,4,3,4,3,5,5,5,7,16,17,18,20,19,22,23,20,20,25,25,24,25,26,25,15,15,17,22,14,25,24,24,26,23,29,29,20,22,23,19,17,14,11,10,7,6,0,0
2022-03-08 16:00:00,3,3,7,10,11,8,9,13,16,16,21,18,20,21,23,25,23,0,14,17,13,15,20,14,13,14,14,15,12,15,13,16,13,22,19,14,13,9,11,10,6,4,3,4,2,3,7,8,14,26,29,30,34,36,39,40,39,39,30,31,30,18,26,27,21,25,20,18,15,27,25,24,23,21,24,23,26,25,26,23,18,15,13,12,5,2,0,0
2022-03-08 17:00:00,0,4,11,13,15,15,16,20,20,24,28,29,28,24,27,28,32,0,27,24,24,22,20,18,18,18,19,17,15,15,14,15,14,17,15,15,17,16,15,8,12,9,5,5,9,8,5,8,12,20,14,14,16,20,23,24,23,40,37,36,34,31,31,32,31,30,29,31,28,29,20,30,32,30,31,30,34,33,33,31,27,28,25,21,10,6,0,0
2022-03-08 18:00:00,0,12,18,18,19,22,22,19,18,21,27,29,31,34,35,36,37,20,31,24,21,18,25,21,23,24,23,22,18,20,21,22,24,27,25,19,18,22,22,8,4,3,1,3,5,7,13,21,24,28,25,27,28,35,34,34,24,28,29,34,25,31,28,29,30,29,30,31,19,35,34,32,29,39,41,40,38,35,35,31,25,32,28,20,13,12,0,0
2022-03-08 19:00:00,3,5,8,11,12,20,20,16,17,16,18,19,17,15,20,21,25,24,21,22,20,13,20,18,21,20,19,21,19,21,20,19,18,24,22,16,5,4,2,5,4,3,1,3,1,3,5,9,9,13,11,19,19,21,23,20,19,18,17,16,18,20,19,21,31,28,33,35,33,38,37,36,35,44,38,36,30,27,24,21,19,20,17,14,11,7,0,0
2022-03-08 20:00:00,0,2,6,4,4,8,7,6,5,5,7,8,12,11,9,10,11,10,0,9,8,6,11,10,12,11,11,12,11,12,14,14,15,18,18,11,9,8,5,5,4,2,1,0,1,2,2,5,9,17,19,21,20,16,16,15,18,16,14,10,0,14,8,15,16,0,16,16,0,21,15,20,22,32,29,25,25,21,19,14,14,16,15,14,7,4,0,0
2022-03-08 21:00:00,0,2,3,7,6,9,12,10,7,8,8,10,13,13,9,10,14,0,13,12,15,13,12,9,16,18,17,19,21,23,23,11,23,22,19,14,7,5,6,5,3,4,2,2,3,3,8,10,14,15,17,19,17,17,16,15,14,15,16,18,18,20,20,21,20,19,22,21,20,24,18,17,27,24,23,21,21,23,21,16,14,11,4,8,4,3,0,0
2022-03-08 22:00:00,0,3,5,4,0,8,9,4,1,5,7,10,9,14,15,13,7,0,11,10,13,10,17,17,18,22,26,25,14,16,24,24,23,21,20,15,11,5,5,5,4,1,1,1,2,1,6,9,13,15,15,16,12,16,16,11,13,15,13,14,15,16,15,21,22,21,22,22,21,30,31,32,34,33,34,31,26,28,25,23,12,18,15,13,10,9,0,0
2022-03-08 23:00:00,0,0,0,0,0,0,0,0,3,4,5,5,4,2,0,0,0,0,1,5,8,0,25,27,29,31,30,29,21,28,0,20,21,21,18,12,7,6,2,3,2,1,1,0,0,3,5,7,11,9,7,9,10,9,7,9,8,10,11,11,12,0,11,15,15,14,23,26,10,31,30,29,28,28,32,24,20,20,17,13,11,10,6,7,6,5,0,0
2022-03-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 04:00:00,0,4,6,7,8,8,10,12,10,13,15,13,15,18,8,18,17,0,15,17,17,12,16,12,11,0,0,9,10,7,8,9,8,9,0,7,10,11,10,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 05:00:00,0,4,4,5,5,7,8,15,17,16,15,12,10,12,10,0,0,0,11,10,11,10,10,8,10,0,0,9,8,9,11,5,11,13,11,13,14,8,13,8,5,4,1,1,0,0,2,0,1,1,0,0,2,4,0,0,3,4,0,0,3,0,4,0,0,0,0,8,7,10,0,0,0,11,11,10,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 06:00:00,0,3,5,6,5,4,4,8,4,6,6,4,7,7,2,8,0,0,7,4,6,0,8,7,7,0,0,3,4,5,6,4,4,8,0,11,10,9,0,7,5,3,1,0,0,2,0,0,0,1,0,1,1,4,7,1,5,7,0,4,0,3,1,7,6,5,5,6,5,6,2,0,4,3,3,5,11,8,9,7,5,7,0,5,3,2,0,0
2022-03-09 07:00:00,0,5,12,15,16,17,18,5,18,18,15,13,13,11,7,10,0,0,9,8,9,5,6,6,5,2,4,5,6,5,7,6,8,9,0,8,8,5,7,3,1,0,0,0,0,1,1,2,1,3,0,2,0,4,4,3,3,0,4,0,5,0,2,4,3,1,2,3,0,4,0,3,1,3,4,3,5,6,7,0,6,6,2,3,2,0,0,0
2022-03-09 08:00:00,0,11,8,9,12,12,14,13,15,16,18,19,16,14,15,13,14,0,13,11,10,9,10,10,10,0,9,3,10,6,5,3,6,10,8,10,13,10,6,5,3,1,1,0,0,1,1,1,2,5,2,2,4,11,13,10,9,7,6,3,2,1,4,1,0,0,1,3,2,6,0,0,8,4,9,10,7,9,8,8,7,6,4,4,3,2,0,0
2022-03-09 09:00:00,5,6,13,14,14,14,16,19,20,21,23,23,24,24,23,22,24,0,20,18,18,16,15,14,12,12,11,6,6,12,11,12,13,12,11,18,18,17,12,12,5,3,3,0,1,1,0,2,0,3,2,2,3,8,11,13,13,13,12,10,5,3,8,6,2,4,4,0,0,7,0,5,6,5,8,6,5,9,9,9,8,8,7,6,3,2,0,0
2022-03-09 10:00:00,1,6,8,13,14,14,16,18,16,23,27,27,24,24,23,22,22,21,19,18,15,13,14,14,13,14,16,19,9,19,11,18,10,21,22,21,21,23,13,19,6,2,1,2,1,1,3,0,3,6,0,5,6,8,14,15,10,11,8,11,10,11,10,11,12,9,13,12,10,10,0,0,5,7,6,0,5,7,9,8,7,6,5,2,0,0,0,0
2022-03-09 11:00:00,5,4,8,11,13,14,20,20,16,21,26,24,25,28,22,34,36,38,34,25,22,18,17,18,16,17,16,18,14,18,18,16,21,24,0,19,22,21,21,13,5,4,1,2,1,0,1,0,3,6,7,8,12,18,20,18,17,19,18,19,17,16,15,20,18,16,13,12,11,10,7,9,10,9,11,10,10,16,16,17,18,15,12,9,6,1,0,0
2022-03-09 12:00:00,0,6,10,14,14,17,21,26,29,30,35,32,36,40,38,42,0,16,36,25,27,25,24,24,27,29,31,31,30,29,26,24,25,24,23,17,26,22,22,22,10,3,4,3,4,3,3,2,8,16,15,14,13,14,16,17,16,14,16,17,15,15,18,22,20,19,14,11,8,12,11,0,11,11,13,11,8,11,11,11,9,9,5,7,4,5,0,0
2022-03-09 13:00:00,5,6,16,17,16,18,19,23,20,27,33,34,36,40,43,43,45,44,40,30,27,24,23,21,20,19,12,17,15,15,16,17,17,22,23,19,20,18,14,10,9,5,2,1,3,0,4,1,8,14,13,15,8,21,24,27,28,30,25,24,23,22,21,19,16,18,14,14,13,15,14,0,14,16,17,18,19,17,16,11,13,7,9,7,4,3,0,0
2022-03-09 14:00:00,4,7,9,10,11,13,18,21,25,29,37,39,39,40,20,41,41,0,33,29,25,24,20,17,21,20,17,16,16,18,17,13,14,19,0,17,17,17,15,14,5,2,1,2,0,2,1,3,3,16,14,17,17,20,25,26,24,22,24,25,23,21,20,24,22,18,19,18,17,24,13,21,14,19,15,14,12,10,12,14,12,10,6,7,7,3,0,0
2022-03-09 15:00:00,0,6,12,12,11,12,12,20,19,23,31,29,29,33,21,23,24,32,31,23,20,19,18,19,19,20,18,21,15,18,23,20,20,18,13,16,13,13,14,16,9,4,0,3,2,4,3,4,9,23,25,24,26,26,28,26,26,29,28,27,29,28,25,25,19,18,22,22,16,29,0,28,20,24,24,21,22,20,18,17,15,14,11,6,7,5,0,0
2022-03-09 16:00:00,0,5,13,17,16,18,18,20,22,21,22,22,25,27,33,31,36,35,33,24,24,22,22,19,19,18,20,19,19,19,17,13,14,19,17,14,11,10,11,10,11,9,7,3,4,3,6,7,7,24,20,24,27,27,29,31,30,29,31,33,33,32,31,32,29,28,24,21,22,24,25,21,22,25,27,26,25,24,24,19,18,21,22,19,10,0,0,0
2022-03-09 17:00:00,0,3,13,17,15,14,17,16,16,16,19,23,19,27,21,27,21,30,20,22,21,17,21,21,25,24,22,21,20,17,20,17,17,18,17,17,11,1,10,8,6,3,1,3,0,2,3,5,13,31,30,31,27,29,30,28,29,27,27,29,27,26,28,24,23,21,18,20,18,24,20,19,28,27,24,24,21,19,18,12,10,12,11,7,9,5,0,0
2022-03-09 18:00:00,0,6,9,10,9,9,13,14,12,13,14,16,17,17,0,17,0,16,15,13,13,11,18,18,19,19,0,17,16,20,16,19,23,21,17,10,11,10,5,4,2,4,2,1,0,1,2,3,6,17,16,17,18,20,23,25,23,20,19,18,19,14,16,16,17,16,25,21,0,40,35,33,33,30,31,28,28,24,21,21,16,15,12,11,8,7,0,0
2022-03-09 19:00:00,0,5,6,4,8,8,12,13,12,12,12,11,14,15,12,8,10,7,9,11,14,8,19,19,19,23,0,15,12,20,21,22,21,19,12,13,9,8,7,5,6,0,3,0,1,1,2,6,9,8,10,11,12,15,15,17,19,22,21,22,23,20,19,23,21,16,23,23,21,29,0,22,33,33,37,35,30,27,21,13,12,14,8,11,9,8,0,0
2022-03-09 20:00:00,2,2,6,3,5,6,7,6,9,8,7,5,6,8,0,7,0,0,12,14,12,8,12,13,18,20,20,22,19,20,21,21,14,17,15,9,6,4,0,1,0,0,6,4,3,0,4,5,7,12,4,17,16,16,17,14,14,13,14,15,16,16,15,19,12,18,25,24,23,25,0,22,22,24,22,20,17,15,14,15,8,7,2,6,3,2,0,0
2022-03-09 21:00:00,0,3,3,3,3,3,5,3,4,6,7,3,12,11,0,0,12,0,11,9,9,8,16,13,16,9,15,14,13,14,7,15,15,15,13,11,4,3,0,4,3,0,1,1,1,0,2,3,8,9,5,13,11,13,11,9,10,11,11,11,6,4,5,18,17,0,27,27,18,40,0,39,26,31,29,26,23,22,20,18,14,12,11,10,11,4,0,0
2022-03-09 22:00:00,1,4,6,7,0,9,9,5,6,7,6,0,5,0,4,5,6,0,3,7,10,0,15,17,20,18,19,22,19,19,20,21,18,15,10,10,9,7,6,4,3,1,0,0,0,1,2,4,5,6,4,7,4,8,10,3,11,12,11,12,12,13,12,14,18,0,27,26,14,41,0,40,32,33,33,30,32,27,24,17,14,12,11,9,7,1,0,0
2022-03-09 23:00:00,0,0,0,0,0,0,0,0,4,9,9,0,7,6,0,0,7,0,6,7,7,0,23,23,28,35,36,37,30,29,30,25,17,17,16,12,10,7,6,2,1,0,0,1,0,0,1,3,3,4,3,7,5,8,8,10,9,12,10,13,12,14,13,14,11,0,25,34,21,41,26,25,39,33,28,26,23,22,17,17,15,11,10,6,5,7,0,0
2022-03-10 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 04:00:00,0,3,11,13,12,16,20,23,24,23,21,18,17,22,21,13,13,0,20,23,23,22,24,16,15,0,14,13,3,14,15,13,12,15,0,19,28,30,24,18,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 05:00:00,2,5,4,6,8,6,7,10,11,15,14,17,18,13,14,0,0,0,12,12,8,6,11,8,7,3,5,7,7,7,9,10,9,10,7,11,13,19,17,12,8,4,3,2,1,0,1,0,3,4,3,2,2,4,6,5,6,8,0,0,9,7,6,1,0,0,7,7,0,9,0,0,0,9,10,11,12,10,9,0,0,0,0,0,0,0,0,0
2022-03-10 06:00:00,2,6,10,13,14,15,14,16,17,20,25,19,19,18,17,16,11,13,15,15,14,4,14,11,12,11,0,10,11,14,15,7,14,16,0,20,21,21,4,8,4,3,2,1,1,3,2,1,0,4,0,0,4,3,5,5,4,5,1,6,0,7,6,5,4,5,4,3,0,8,0,7,6,7,6,2,1,5,10,9,8,8,5,6,3,2,0,0
2022-03-10 07:00:00,0,15,18,22,24,24,27,36,41,44,48,44,38,37,25,29,34,29,27,20,22,19,17,23,17,22,22,22,20,20,18,17,21,28,30,28,40,40,32,18,7,5,4,3,1,1,2,5,6,8,8,9,9,10,17,17,14,13,9,11,9,8,10,7,6,6,7,6,0,9,7,9,10,12,13,11,8,9,13,17,13,6,5,5,3,1,0,0
2022-03-10 08:00:00,5,17,24,39,42,48,49,49,48,51,58,55,49,42,40,45,44,44,43,28,23,22,18,20,19,17,21,11,19,21,22,18,18,32,35,44,48,46,44,25,18,9,5,2,2,2,1,2,3,4,3,8,8,13,19,22,18,14,13,15,16,15,14,14,15,10,13,9,8,15,14,12,15,26,24,22,18,18,26,27,18,21,20,15,10,6,0,0
2022-03-10 09:00:00,5,6,9,19,22,21,23,27,31,35,40,38,37,38,37,29,29,0,32,23,19,17,16,14,11,12,10,9,9,13,14,12,12,14,15,16,14,16,13,14,9,8,5,4,3,2,2,2,2,5,0,7,6,17,20,21,15,17,18,17,15,15,14,13,11,9,9,8,1,9,0,9,8,11,9,7,7,7,8,11,10,9,4,7,5,4,0,0
2022-03-10 10:00:00,8,4,12,15,17,14,16,20,21,21,19,20,24,21,20,40,42,40,37,20,19,18,14,13,15,16,16,11,15,15,14,15,15,15,5,18,18,18,14,13,4,3,4,3,1,2,4,5,3,6,3,5,8,11,15,17,14,13,7,11,10,9,6,7,6,3,5,4,4,4,3,2,7,7,12,13,10,8,10,6,8,6,6,4,2,1,0,0
2022-03-10 11:00:00,0,5,7,8,9,8,10,14,17,20,21,19,18,17,18,20,12,0,17,15,14,10,13,13,11,13,10,13,11,10,14,15,13,13,14,11,10,11,14,11,5,3,2,1,2,1,3,4,2,5,6,7,10,16,18,15,14,13,14,13,11,13,12,8,6,5,8,9,7,10,0,8,8,9,13,12,10,9,13,12,5,8,0,5,4,1,0,0
2022-03-10 12:00:00,0,7,8,10,16,17,18,21,25,19,21,20,19,19,15,17,11,11,15,15,16,14,10,8,12,11,11,10,12,10,22,17,16,14,15,14,11,12,12,9,5,3,1,1,3,5,4,7,7,7,2,8,9,14,17,18,16,17,18,17,19,19,16,16,18,17,14,13,0,15,0,16,15,11,11,10,9,10,12,13,12,10,5,11,9,7,0,0
2022-03-10 13:00:00,0,5,8,16,17,17,20,22,23,28,32,32,30,32,31,30,16,22,19,20,21,19,15,12,16,16,14,16,17,20,22,22,20,17,15,15,14,17,16,12,5,1,1,2,2,3,5,5,12,12,14,10,11,15,16,15,16,14,15,18,18,22,21,20,13,17,17,16,11,19,0,21,16,16,19,20,17,15,15,13,12,13,10,8,5,3,0,0
2022-03-10 14:00:00,1,5,7,10,7,13,12,14,15,19,22,23,18,17,20,0,8,0,17,12,10,9,12,11,13,13,11,11,10,13,14,12,11,15,14,12,12,13,7,11,5,4,2,1,2,2,3,4,6,11,15,17,15,19,21,20,19,17,15,15,19,19,14,18,14,9,11,11,7,18,0,13,0,13,12,13,12,13,13,11,9,10,3,8,4,3,0,0
2022-03-10 15:00:00,0,6,11,13,14,9,8,11,11,10,10,11,16,17,18,15,17,16,17,14,13,11,15,13,12,12,12,15,14,14,25,22,20,21,18,11,9,7,7,6,5,5,6,4,4,4,5,5,9,20,19,19,18,28,29,29,29,28,19,15,16,17,13,15,15,14,14,13,12,20,21,20,19,21,24,25,25,22,22,21,20,19,15,8,4,0,0,0
2022-03-10 16:00:00,3,6,9,10,11,13,14,15,17,20,24,16,14,17,19,15,20,0,18,15,15,13,15,12,14,14,11,15,17,17,18,19,18,23,21,21,12,12,8,7,5,4,3,5,5,3,4,9,16,21,18,17,20,29,32,33,27,26,29,26,28,27,27,21,24,22,22,19,17,22,21,23,24,22,26,29,29,34,35,28,23,22,20,19,13,11,0,0
2022-03-10 17:00:00,2,4,5,8,11,11,12,18,18,19,30,33,26,24,19,20,21,0,20,15,15,14,12,13,18,11,12,12,13,15,16,15,18,18,14,19,17,11,14,7,9,6,5,4,6,3,7,8,15,23,24,28,26,37,26,26,24,22,25,25,25,26,25,29,32,30,30,30,28,35,32,29,26,31,30,29,25,26,25,21,18,19,16,11,9,6,0,0
2022-03-10 18:00:00,0,9,11,12,13,19,23,25,27,32,34,32,29,29,31,30,32,0,28,20,19,16,18,20,20,22,20,21,23,24,25,20,24,29,24,22,13,15,14,9,9,4,2,3,2,4,7,9,16,19,21,27,27,23,40,44,42,40,32,31,22,24,27,26,25,24,31,38,37,49,47,44,44,51,50,49,45,41,41,39,36,32,26,19,11,8,0,0
2022-03-10 19:00:00,0,3,8,10,9,15,19,14,8,7,10,10,11,18,18,7,21,14,20,14,15,13,14,15,14,12,11,11,11,12,16,16,18,19,17,13,8,6,8,4,3,0,2,1,2,0,3,7,9,12,18,26,24,29,28,25,24,21,20,17,19,18,20,21,22,19,34,37,0,47,46,42,46,51,52,51,40,32,27,25,26,37,31,23,11,7,0,0
