Unnamed: 0,1_삼화상운차고지,2_인덕삼거리,3_신도브래뉴.한전노원변전소,4_월계삼거리,5_광운대학교,6_광운전자공업고등학교,7_벼루말교,8_장위래미안아파트,9_꿈의숲아이파크아파트,10_장곡초교사거리,11_장곡초교,12_국민은행장위동지점,13_장위1동치안센터,14_장위1동주민센터,15_장위동고개,16_장위동입구,17_월곡1동주민센터,18_밤나무골시장,19_월곡동두산아파트,20_생명의전화,21_KT월곡지사,22_종암경찰서,23_종암동주민센터,24_숭례초교,25_고대앞,26_우신향병원,27_종암초등학교앞,28_용두시장앞,29_서울시동부병원,30_동아제약앞,31_e편한세상청계센트럴포레아파트,32_텐즈힐아파트.청계벽산아파트,33_상왕십리역.센트라스아파트,34_상왕십리역,35_왕십리센트라스아파트,36_왕십리교회,37_왕십리도선동주민센터,38_도선고등학교.꽃재교회,39_청계벽산아파트.텐즈힐아파트,40_동아제약앞,41_서울시동부병원,42_용두시장앞,43_안암오거리,44_우신향병원,45_고려대학교앞,46_숭례초등학교,47_종암동주민센터,48_종암경찰서,49_KT월곡지사,50_종암SK아파트,51_성북구보건소,52_생명의전화,53_월곡동두산아파트,54_월곡삼성래미안아파트,55_월곡1동주민센터,56_창문여고,57_장위동고개,58_장위1동주민센터,59_장위1동치안센터,60_국민은행장위동지점,61_장곡초교,62_장곡초교사거리,63_꿈의숲아이파크아파트,64_장위래미안아파트,65_벼루말교,66_광운중학교,67_광운대학교,68_월계삼거리,69_신도브래뉴.한전노원변전소,70_인덕삼거리,71_삼화상운차고지,6_광운중.광운인공지능고등학교,22_종암사거리입구,48_종암사거리입구,66_광운중.광운인공지능고등학교
2022-03-29 09:00:00,1,1,2,4,4,,5,6,3,3,9,7,10,10,13,14,18,19,22,20,14,,17,16,16,15,26,26,24,25,24,22,19,4,3,4,6,7,6,11,14,6,11,8,6,5,6,,6,6,6,8,12,11,6,6,7,9,5,6,6,7,6,8,0,,5,5,0,0,0,4.0,17.0,7.0,0.0
2022-03-29 10:00:00,0,1,0,1,2,,0,3,0,0,5,6,5,7,9,10,11,12,14,15,17,,11,13,13,11,10,9,7,7,8,7,6,4,3,4,4,5,9,10,11,11,9,5,3,3,7,,0,8,8,8,7,8,8,7,4,6,5,4,3,1,0,1,0,,1,0,0,0,0,0.0,14.0,7.0,2.0
2022-03-29 11:00:00,1,2,3,2,2,,3,1,0,2,4,2,3,5,8,9,9,10,12,11,7,,5,8,7,8,6,5,7,2,8,3,5,4,4,3,6,7,7,9,11,12,10,9,8,7,7,,8,4,8,7,6,6,11,13,12,3,5,12,11,2,2,13,0,,1,0,0,0,0,0.0,6.0,6.0,12.0
2022-03-29 12:00:00,0,5,6,5,4,,0,0,5,6,4,4,3,9,9,11,13,10,10,12,13,,9,12,10,9,11,6,7,6,5,4,5,2,2,4,3,3,4,4,6,7,5,7,8,9,11,,11,11,11,10,13,12,15,13,10,9,8,5,4,3,5,6,7,,6,1,0,0,0,3.0,9.0,12.0,7.0
2022-03-29 13:00:00,2,3,0,4,3,,5,6,6,9,11,9,8,13,14,10,13,12,12,13,13,,12,14,12,11,10,10,9,8,8,6,5,5,3,4,6,6,8,12,11,11,12,11,7,8,5,,8,9,11,9,9,8,9,8,5,3,0,4,0,3,0,4,5,,2,2,1,0,0,4.0,13.0,10.0,3.0
2022-03-29 14:00:00,1,2,2,3,6,,7,6,7,9,10,8,9,15,15,0,13,12,10,9,11,,8,8,7,10,11,11,11,11,10,9,7,7,6,2,8,5,6,4,8,7,11,12,11,13,13,,12,12,12,13,13,13,12,10,9,8,7,7,6,4,2,4,4,,0,2,0,0,0,3.0,6.0,14.0,2.0
2022-03-29 15:00:00,1,4,0,4,7,,5,5,7,6,10,7,11,12,12,12,12,14,13,14,14,,11,13,12,13,16,14,6,13,12,8,7,10,7,7,8,0,10,15,16,12,10,8,7,9,11,,12,18,14,14,15,7,16,15,10,10,9,8,4,5,3,0,2,,2,1,0,0,0,6.0,13.0,16.0,3.0
2022-03-29 16:00:00,0,4,0,5,10,,0,5,0,13,12,9,12,12,10,0,20,19,18,16,8,,8,9,10,11,12,6,7,13,11,10,7,7,6,5,6,7,9,8,9,10,11,11,12,36,33,,31,19,35,33,28,28,26,36,31,28,22,12,8,6,6,4,4,,6,0,0,0,0,10.0,11.0,32.0,9.0
2022-03-29 17:00:00,0,2,0,6,8,,10,10,9,8,12,14,13,10,11,0,10,10,11,12,10,,7,9,11,11,16,15,14,13,13,12,10,7,8,5,6,9,11,13,16,13,13,12,12,15,14,,12,13,22,27,26,9,24,24,14,13,11,10,7,6,0,6,6,,5,2,0,0,0,11.0,10.0,18.0,5.0
2022-03-29 18:00:00,0,2,0,10,9,,9,7,7,7,10,11,13,15,17,16,14,12,13,14,13,,12,12,14,14,24,21,12,21,14,15,13,14,12,10,13,10,14,18,20,21,19,18,17,15,15,,16,12,20,26,25,22,20,27,22,20,18,10,9,8,7,6,6,,5,2,0,0,0,10.0,11.0,17.0,5.0
2022-03-29 19:00:00,0,0,0,6,7,,7,6,10,4,13,15,13,12,13,12,8,7,8,7,5,,6,3,6,9,11,13,11,6,7,7,7,9,10,14,12,0,15,13,18,13,14,16,17,21,16,,15,21,21,20,19,18,17,23,16,12,11,7,5,5,5,0,3,,3,1,0,0,0,1.0,6.0,20.0,0.0
2022-03-29 20:00:00,0,1,0,3,3,,0,1,3,2,4,7,5,3,6,3,8,9,6,7,5,,6,7,5,7,10,9,7,8,7,5,8,11,10,11,9,0,10,6,13,16,14,15,13,12,12,,12,13,15,17,16,13,16,20,12,10,9,6,6,5,5,4,4,,2,0,0,1,0,2.0,7.0,13.0,0.0
2022-03-29 21:00:00,0,2,0,3,5,,1,0,0,0,4,6,5,5,4,0,3,4,5,4,0,,4,5,5,4,8,6,6,7,6,6,4,6,4,5,7,7,8,12,12,13,12,9,9,6,8,,0,13,14,13,12,10,13,16,7,6,5,3,2,1,0,0,1,,0,0,0,0,0,2.0,4.0,11.0,0.0
2022-03-29 22:00:00,0,0,0,5,8,,8,6,5,3,4,6,8,1,1,0,6,1,6,6,2,,3,4,3,4,6,6,7,6,5,4,2,8,9,8,8,5,9,10,12,13,10,13,14,14,12,,14,0,15,14,13,12,9,20,14,13,12,9,7,4,5,0,0,,5,3,1,0,0,0.0,4.0,11.0,0.0
2022-03-29 23:00:00,0,0,0,2,4,,0,5,6,2,7,7,0,0,6,3,5,0,5,4,6,,8,6,5,4,7,6,7,6,0,4,3,5,4,3,0,0,4,8,10,4,10,5,8,4,7,,8,0,9,6,2,5,2,5,3,2,2,1,0,0,0,1,0,,0,0,0,0,0,3.0,7.0,2.0,0.0
2022-03-30 00:00:00,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0.0,0.0,0.0,0.0
2022-03-30 01:00:00,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0.0,0.0,0.0,0.0
2022-03-30 02:00:00,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0.0,0.0,0.0,0.0
2022-03-30 03:00:00,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0.0,0.0,0.0,0.0
2022-03-30 04:00:00,0,1,0,1,1,,0,2,3,2,3,1,5,7,3,0,6,5,8,0,7,,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0.0,3.0,0.0,0.0
2022-03-30 05:00:00,1,1,0,2,1,,1,0,0,1,2,0,3,0,6,6,5,4,8,6,4,,7,9,5,6,7,6,7,5,4,6,4,2,2,1,4,0,6,5,10,0,3,9,8,5,6,,0,0,0,0,5,5,0,2,3,4,5,0,2,6,5,0,0,,4,2,0,0,0,0.0,5.0,7.0,0.0
2022-03-30 06:00:00,0,1,0,0,1,,0,0,2,3,4,3,4,6,3,6,8,13,12,7,11,,14,10,13,9,10,12,12,11,8,7,2,1,1,0,2,2,3,4,7,0,6,4,3,4,3,,3,0,3,3,3,2,0,3,1,2,1,2,2,0,0,3,3,,1,1,0,0,0,1.0,14.0,4.0,0.0
2022-03-30 07:00:00,2,4,1,8,6,,0,3,5,2,7,3,9,13,19,20,27,29,37,39,41,,46,30,26,28,33,34,27,19,18,19,15,6,4,4,0,3,2,5,6,0,0,5,4,4,4,,1,10,11,13,16,17,18,11,12,12,10,9,11,4,2,12,11,,10,5,3,0,0,4.0,43.0,7.0,10.0
2022-03-30 08:00:00,0,5,1,11,9,,5,7,9,14,16,15,16,18,24,26,29,28,29,31,27,,29,29,32,32,34,36,30,27,22,24,18,6,5,5,2,0,9,10,13,13,9,8,6,5,12,,6,5,15,21,23,9,22,32,28,30,25,13,9,0,9,11,12,,8,3,2,0,0,5.0,28.0,13.0,5.0
2022-03-30 09:00:00,1,0,0,1,2,,2,2,3,4,7,9,10,12,15,14,12,12,16,13,14,,14,19,17,16,15,14,13,10,12,14,12,5,6,3,5,7,9,11,15,8,10,8,8,6,6,,6,5,8,8,9,0,0,12,6,8,6,3,3,4,2,6,5,,3,1,0,0,0,3.0,14.0,8.0,4.0
2022-03-30 10:00:00,0,1,0,2,3,,3,5,6,7,7,7,5,7,8,10,14,13,13,11,10,,12,13,14,13,12,11,11,9,10,9,6,3,2,9,9,0,10,11,13,12,8,8,5,6,8,,8,9,8,6,9,8,10,9,8,5,6,7,7,5,8,8,6,,5,1,0,0,0,0.0,10.0,7.0,7.0
2022-03-30 11:00:00,0,1,0,1,4,,0,1,2,4,5,6,7,8,9,0,9,8,8,7,12,,14,14,11,10,10,7,8,3,9,5,6,2,3,3,3,0,4,7,10,10,6,3,5,5,6,,5,4,7,7,10,11,13,12,8,6,4,6,4,3,0,0,4,,2,0,0,0,0,0.0,11.0,4.0,2.0
2022-03-30 12:00:00,0,2,0,2,3,,3,0,6,1,7,9,8,9,12,13,10,11,10,8,8,,6,7,6,8,10,9,6,5,8,7,2,3,2,2,0,1,5,4,5,6,8,7,6,9,6,,7,8,11,10,12,10,11,14,12,11,8,6,5,4,4,4,3,,3,2,1,0,0,2.0,8.0,8.0,3.0
2022-03-30 13:00:00,1,3,0,4,4,,6,6,7,8,11,7,9,11,12,12,17,15,15,15,10,,10,10,11,10,13,12,12,11,9,7,5,4,7,8,8,0,6,11,13,15,12,12,8,6,9,,10,11,13,12,12,9,0,9,8,7,7,6,6,0,5,5,2,,4,3,2,0,0,5.0,13.0,11.0,4.0
2022-03-30 14:00:00,0,1,3,3,6,,8,9,9,7,9,8,9,11,10,4,10,10,12,11,8,,11,10,7,11,13,8,10,7,9,11,10,7,4,5,6,9,10,10,14,14,14,15,16,7,9,,7,7,12,15,15,16,9,17,10,6,8,9,3,9,6,4,9,,7,5,3,0,0,0.0,13.0,9.0,7.0
2022-03-30 15:00:00,1,2,0,3,4,,0,3,5,8,13,14,15,16,16,12,16,11,15,10,15,,7,6,8,7,8,7,6,5,8,8,6,4,5,5,3,6,9,10,11,12,12,14,19,28,26,,26,28,28,21,18,16,16,23,20,19,15,14,11,9,7,6,2,,3,0,0,0,0,0.0,11.0,28.0,0.0
2022-03-30 16:00:00,0,2,4,6,8,,0,10,9,9,11,5,13,12,15,12,12,13,10,5,9,,10,14,16,16,17,11,9,7,8,7,4,5,6,5,7,8,8,10,11,12,10,11,18,17,17,,9,13,15,18,17,11,10,14,13,12,9,10,9,6,5,0,5,,8,4,2,1,0,9.0,8.0,14.0,12.0
2022-03-30 17:00:00,0,1,0,8,9,,9,6,7,8,12,13,12,10,11,8,15,18,19,19,19,,15,13,12,16,24,22,19,26,28,28,25,10,6,9,9,9,12,17,25,26,23,22,19,17,16,,19,17,21,23,24,23,21,17,12,9,6,5,3,3,0,2,0,,2,1,0,0,0,10.0,16.0,18.0,5.0
2022-03-30 18:00:00,0,4,2,13,13,,11,8,8,5,6,13,10,12,10,8,11,11,13,14,15,,13,15,18,17,24,21,20,22,25,24,22,15,11,11,11,12,13,18,21,19,20,18,21,22,22,,18,13,25,25,23,20,20,33,14,11,11,11,9,6,6,6,7,,9,1,0,0,0,12.0,15.0,21.0,8.0
2022-03-30 19:00:00,0,1,0,8,10,,8,12,9,10,9,11,13,13,16,11,14,15,14,6,13,,9,10,8,0,11,10,9,11,10,12,9,13,9,14,15,0,19,21,25,23,19,18,16,18,18,,18,13,20,21,20,19,14,18,24,14,12,11,10,5,4,0,0,,3,1,0,0,0,6.0,10.0,19.0,4.0
2022-03-30 20:00:00,0,1,0,3,5,,6,5,3,4,3,3,4,5,5,0,6,5,6,7,6,,8,8,2,6,4,5,3,2,4,1,5,6,7,9,8,4,9,10,11,15,15,9,19,13,10,,9,9,23,17,16,9,13,17,12,10,7,7,4,6,7,6,2,,2,0,0,0,0,0.0,6.0,10.0,5.0
2022-03-30 21:00:00,0,0,0,4,3,,2,3,4,6,0,8,7,5,4,3,3,3,4,5,2,,5,6,7,6,7,4,6,4,3,2,4,6,4,8,3,9,6,8,10,11,8,10,10,11,11,,14,13,14,10,15,13,12,18,11,5,7,6,4,3,4,0,0,,0,0,0,0,0,0.0,4.0,13.0,0.0
2022-03-30 22:00:00,0,1,0,3,6,,2,0,3,6,0,7,8,7,4,0,5,5,4,4,5,,5,5,7,4,7,6,4,3,0,1,0,6,7,8,8,8,9,11,11,11,10,11,11,13,11,,11,0,11,12,15,14,11,14,12,8,6,3,7,6,0,0,7,,3,2,1,0,0,5.0,5.0,10.0,4.0
2022-03-30 23:00:00,0,0,0,1,0,,0,0,0,0,0,2,1,1,2,0,0,3,2,3,0,,3,3,2,3,5,0,0,5,4,2,4,4,3,5,8,6,9,4,10,9,5,10,11,9,8,,4,3,10,10,10,9,8,7,5,4,0,1,1,0,0,3,4,,1,0,0,0,0,0.0,2.0,9.0,2.0
2022-03-31 00:00:00,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0.0,0.0,0.0,0.0
2022-03-31 01:00:00,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0.0,0.0,0.0,0.0
2022-03-31 02:00:00,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0.0,0.0,0.0,0.0
2022-03-31 03:00:00,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0.0,0.0,0.0,0.0
2022-03-31 04:00:00,0,1,0,2,2,,0,1,2,1,2,3,4,5,6,0,8,7,10,11,0,,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0.0,5.0,0.0,0.0
2022-03-31 05:00:00,0,2,0,0,0,,0,1,0,0,1,0,2,3,6,5,5,5,6,0,6,,6,7,4,3,5,2,1,4,5,3,1,3,1,3,2,0,4,2,6,7,8,9,8,5,3,,4,0,0,1,5,0,0,7,6,6,1,5,0,3,4,0,0,,0,2,0,0,0,0.0,5.0,5.0,0.0
2022-03-31 06:00:00,0,1,0,2,3,,5,4,0,2,0,0,5,7,4,6,7,9,11,7,12,,20,21,11,12,12,13,10,8,9,9,6,1,2,1,3,0,2,5,3,4,6,4,4,3,4,,0,1,2,0,5,3,4,5,5,5,4,4,2,3,3,4,5,,3,1,0,0,0,0.0,17.0,3.0,4.0
2022-03-31 07:00:00,1,0,1,7,8,,0,7,10,5,6,11,12,14,19,17,22,23,25,27,25,,30,26,22,26,29,30,22,24,37,41,34,7,7,7,0,0,0,8,7,7,5,8,7,4,5,,6,7,9,2,11,4,10,7,8,8,7,6,9,9,10,11,6,,8,2,1,0,0,1.0,27.0,6.0,10.0
2022-03-31 08:00:00,0,2,0,4,5,,6,7,6,9,11,14,19,22,28,29,31,32,31,30,26,,25,24,24,28,28,30,25,24,24,22,16,6,7,8,5,0,11,12,15,15,13,10,10,10,14,,9,8,9,22,23,21,14,24,21,20,20,15,13,14,16,19,20,,7,1,0,0,0,0.0,22.0,15.0,17.0
2022-03-31 09:00:00,1,2,0,2,0,,3,3,5,4,8,9,10,15,15,18,17,11,21,23,24,,24,23,21,20,12,17,18,19,20,17,11,3,2,3,4,2,5,10,13,14,12,11,8,7,8,,2,10,9,9,8,0,6,8,7,8,6,5,4,1,2,2,5,,4,2,1,0,0,2.0,24.0,11.0,1.0
2022-03-31 10:00:00,0,0,0,0,3,,0,1,4,6,6,7,4,11,12,11,12,15,15,13,16,,14,14,9,8,9,8,10,7,10,9,6,3,4,2,3,7,9,10,11,10,8,7,7,4,3,,5,0,9,8,5,6,3,6,5,4,3,2,1,0,2,3,2,,2,1,0,0,0,0.0,15.0,7.0,4.0
2022-03-31 11:00:00,0,0,0,1,3,,0,2,2,4,6,8,4,8,8,0,9,9,11,12,12,,12,11,9,11,10,9,7,9,13,7,8,4,4,3,6,6,8,9,12,9,9,7,6,8,10,,0,6,13,7,9,7,7,7,5,4,5,4,3,5,0,5,6,,4,1,0,0,0,2.0,11.0,12.0,5.0
2022-03-31 12:00:00,2,0,0,3,3,,5,6,3,5,6,5,6,9,11,9,11,10,13,13,9,,9,10,9,9,12,10,8,5,6,7,6,3,1,2,4,1,5,4,4,5,4,5,7,9,10,,11,8,12,14,16,16,14,11,9,7,6,8,8,6,7,9,7,,5,4,1,0,0,2.0,9.0,10.0,6.0
2022-03-31 13:00:00,1,3,0,5,6,,10,5,5,3,7,7,6,6,8,7,8,8,10,12,10,,6,8,6,13,15,14,13,11,13,12,9,6,4,5,7,7,10,10,11,11,8,8,10,11,10,,10,7,13,16,16,10,11,10,8,8,7,4,6,2,6,8,0,,2,2,1,0,0,9.0,8.0,10.0,6.0
2022-03-31 14:00:00,1,2,1,7,9,,7,8,0,8,4,9,9,9,9,2,7,7,8,9,10,,6,7,6,8,7,6,3,9,10,9,6,5,5,5,4,6,4,7,8,9,10,9,9,10,10,,0,9,10,10,9,9,13,12,7,10,9,10,5,4,5,1,5,,3,1,1,0,0,7.0,8.0,9.0,4.0
2022-03-31 15:00:00,0,1,0,5,7,,5,6,0,6,9,9,7,10,13,7,12,11,10,13,11,,10,9,10,12,13,9,12,8,12,10,7,5,5,7,8,0,8,10,11,12,11,9,11,13,13,,18,19,23,20,20,18,17,19,18,10,6,4,8,9,8,9,7,,2,0,0,0,0,6.0,12.0,16.0,6.0
2022-03-31 16:00:00,1,1,2,5,9,,11,11,7,7,11,10,13,13,15,16,18,14,15,14,10,,7,6,7,7,9,8,11,11,10,11,11,7,2,7,9,9,12,13,14,14,12,13,13,20,18,,19,18,20,17,13,13,12,16,14,12,12,10,8,7,8,0,11,,8,3,2,1,0,12.0,6.0,20.0,8.0
2022-03-31 17:00:00,0,5,0,4,13,,5,14,8,10,9,11,11,11,9,0,8,7,11,10,12,,10,12,15,14,17,15,13,14,12,11,8,8,10,9,8,10,12,16,16,16,19,11,23,24,19,,0,17,19,19,19,22,19,22,17,16,14,6,13,12,11,13,15,,7,5,2,0,0,6.0,9.0,17.0,12.0
2022-03-31 18:00:00,1,2,2,9,10,,11,10,9,10,13,13,13,15,14,7,18,18,17,18,19,,16,18,18,22,30,29,28,25,25,23,16,22,19,15,10,11,16,17,21,20,19,16,19,17,14,,12,0,21,19,19,16,14,21,16,13,11,10,8,5,6,7,6,,6,5,3,1,0,7.0,17.0,17.0,3.0
2022-03-31 19:00:00,0,0,0,12,13,,13,10,10,6,11,12,7,13,15,14,11,10,8,11,10,,7,6,8,7,14,13,7,6,12,9,9,10,9,9,8,9,10,14,21,15,18,17,17,17,15,,15,4,20,19,18,16,14,14,13,10,8,7,6,5,3,3,2,,4,2,1,0,0,14.0,8.0,17.0,3.0
2022-03-31 20:00:00,0,0,2,4,2,,3,2,1,2,3,5,2,0,9,7,9,6,5,6,5,,4,5,6,6,7,5,4,3,0,7,6,11,9,10,12,0,10,13,15,12,13,13,10,11,11,,11,6,12,12,14,13,14,19,14,8,4,5,4,5,4,6,7,,3,1,0,0,0,3.0,4.0,12.0,0.0
2022-03-31 21:00:00,0,1,0,6,4,,1,3,2,2,0,3,2,3,5,6,4,4,6,8,7,,3,4,4,6,6,5,4,3,5,4,3,11,12,3,7,15,19,21,22,20,16,15,13,15,17,,11,10,16,15,14,13,11,18,11,11,9,6,6,4,4,0,3,,1,3,2,0,0,1.0,6.0,14.0,2.0
2022-03-31 22:00:00,0,0,0,1,6,,4,4,1,3,4,3,4,6,1,1,6,0,4,4,3,,4,4,9,7,11,10,9,5,4,5,0,8,10,11,13,14,7,16,18,15,15,13,14,10,8,,9,7,9,9,11,9,7,13,8,6,0,5,4,1,0,1,4,,1,0,0,0,0,5.0,3.0,10.0,3.0
2022-03-31 23:00:00,0,0,0,1,0,,0,0,0,0,4,2,1,1,0,0,2,3,2,3,2,,2,3,3,4,6,5,5,1,3,4,1,3,2,4,6,7,11,8,15,14,11,10,10,9,7,,6,5,8,7,6,5,4,5,5,4,3,1,0,2,1,0,2,,0,0,0,0,0,0.0,4.0,8.0,1.0
2022-04-01 00:00:00,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0.0,0.0,0.0,0.0
2022-04-01 01:00:00,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0.0,0.0,0.0,0.0
2022-04-01 02:00:00,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0.0,0.0,0.0,0.0
2022-04-01 03:00:00,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0.0,0.0,0.0,0.0
2022-04-01 04:00:00,1,1,0,0,2,,0,0,1,1,2,3,3,5,6,0,8,7,9,0,8,,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,2.0,4.0,0.0,0.0
2022-04-01 05:00:00,0,1,0,0,0,,0,2,0,1,2,3,4,5,7,5,7,6,9,0,8,,8,8,9,8,7,7,8,4,7,7,6,4,2,1,3,0,6,6,6,5,8,9,8,7,5,,0,0,3,7,5,2,4,4,3,0,2,4,2,0,3,2,0,,0,1,0,0,0,0.0,7.0,7.0,0.0
2022-04-01 06:00:00,0,0,0,1,0,,3,0,0,2,0,0,3,6,7,7,8,12,12,11,11,,13,12,11,7,13,16,12,10,11,9,7,2,2,1,2,0,0,3,4,0,4,4,3,4,2,,0,0,2,0,3,0,4,3,4,0,2,3,4,4,4,5,6,,4,1,0,0,0,1.0,13.0,1.0,3.0
2022-04-01 07:00:00,2,5,0,4,2,,2,4,6,2,5,7,10,13,19,22,21,24,31,24,31,,37,23,19,22,26,26,23,21,25,25,22,6,5,3,1,0,3,8,6,5,4,4,1,5,7,,9,9,11,3,14,13,3,8,11,10,11,10,9,10,10,13,15,,13,1,0,0,0,2.0,34.0,4.0,12.0
2022-04-01 08:00:00,0,4,5,11,10,,12,9,7,9,13,15,18,28,30,34,35,31,29,28,31,,34,31,28,30,35,34,29,25,25,29,20,6,5,6,8,11,9,10,10,13,10,7,9,11,14,,16,15,18,22,4,23,14,21,19,17,16,9,8,7,6,9,8,,4,1,0,0,0,10.0,29.0,15.0,6.0
2022-04-01 09:00:00,1,0,1,1,3,,0,4,3,4,7,8,10,11,14,16,17,16,19,19,17,,28,27,25,24,25,24,22,28,29,28,22,3,4,5,5,0,14,16,17,15,11,10,7,6,6,,8,8,12,13,12,6,5,7,10,10,11,10,9,8,9,5,0,,5,2,1,0,0,2.0,15.0,7.0,1.0
2022-04-01 10:00:00,0,0,2,1,1,,2,1,2,3,5,6,8,9,10,0,10,11,10,11,12,,9,8,10,10,10,9,8,10,9,8,4,2,3,5,3,6,10,7,12,9,8,11,8,9,10,,11,5,12,8,10,9,0,8,6,6,7,6,5,0,6,2,5,,4,2,0,0,0,0.0,9.0,12.0,2.0
2022-04-01 11:00:00,1,0,0,3,4,,0,1,0,3,3,2,5,6,7,0,10,9,12,12,10,,12,13,14,14,12,11,10,0,12,13,10,5,3,3,4,4,5,8,6,7,6,4,7,5,7,,7,0,6,7,6,0,4,9,4,8,7,3,2,3,0,3,2,,1,1,0,0,0,3.0,10.0,8.0,0.0
2022-04-01 12:00:00,0,1,0,3,7,,1,2,10,8,5,9,10,11,11,12,11,10,10,9,11,,13,14,7,11,12,10,10,8,9,8,8,7,2,3,4,4,10,12,0,11,10,9,8,9,11,,14,14,5,5,5,6,6,6,4,5,0,4,4,4,4,5,3,,2,1,0,0,0,0.0,9.0,13.0,5.0
2022-04-01 13:00:00,0,3,4,3,5,,7,11,14,4,15,17,3,16,18,16,11,11,15,14,13,,12,11,10,11,16,16,14,10,9,15,10,7,5,4,6,7,7,11,14,12,9,8,8,7,7,,6,6,15,13,11,10,9,11,8,5,4,7,5,4,2,1,6,,7,4,3,0,0,3.0,12.0,7.0,4.0
2022-04-01 14:00:00,1,1,0,0,2,,6,2,0,7,8,7,5,6,7,0,7,7,7,8,0,,8,8,9,8,10,12,12,13,4,12,8,6,3,4,5,6,11,13,16,15,13,12,15,8,12,,10,11,12,13,14,14,12,15,13,13,10,10,6,5,9,8,7,,4,2,0,0,0,5.0,7.0,11.0,6.0
