Unnamed: 0,1_중부운수앞(가상),2_신월동우성상가,3_신월문화체육센터,4_신월시영아파트중문,5_금실어린이공원,6_신한은행신월동지점,7_신곡시장.금빛새마을금고,8_동방아파트.신월종합사회복지관,9_신정네거리.신정119안전센터,10_신정네거리역,11_경서농협,12_우리은행신정동지점,13_신정1동우체국,14_서울남부지방법원.서울남부지방검찰청,15_진명여고,16_목동역,17_목동7단지,18_목운초등학교.목운중학교,19_목동운동장남문.아이스링크,20_목동5단지C상가.목동운동장북문,21_파리공원,22_목동5단지B상가.목5동주민센터,23_목동이대병원.목동6단지앞,24_한신아파트.선유도역,25_선유도역.롯데제과,26_당산역,27_선유도공원,28_합정역(가상),29_합정역,30_서교동,31_홍대입구역(가상),32_홍대입구역,33_동교동삼거리,34_신촌오거리.현대백화점,35_신촌오거리.2호선신촌역,36_이대역,37_웨딩타운,38_아현역,39_종근당.충정로역,40_서소문,41_삼성본관앞,42_숭례문(가상),43_숭례문,44_서울역버스환승센터,45_한국경제신문사.서소문역사공원,46_충정로역2호선,47_아현역,48_웨딩타운,49_이대역,50_신촌오거리.2호선신촌역,51_신촌오거리.현대백화점,52_동교동삼거리,53_홍대입구역(가상),54_홍대입구역,55_서교동,56_합정역(가상),57_합정역,58_선유도공원,59_당산역,60_선유도역.롯데제과,61_한신아파트.선유도역,62_월촌중학교.목동1단지,63_목동2단지,64_목동3단지,65_목동4단지상가.목동종합운동장,66_목1동주민센터,67_목동7단지,68_목동7단지.종로학원,69_진명여고,70_서울남부지방법원.서울남부지방검찰청,71_신정1동우체국,72_우리은행신정동지점,73_신정4동경서농협,74_신정네거리역,75_신정네거리해누리분수광장,76_동방아파트,77_신곡시장.금빛새마을금고,78_신한은행신월동지점,79_금실어린이공원,80_신월시영아파트중문,81_신월동우성상가,82_중부운수앞(가상)
2022-03-22 20:00:00,1,4,2,3,4,3,4,1,2,4,7,8,0,8,7,10,13,14,17,16,15,15,17,16,17,16,17,13,9,7,6,7,8,8,8,7,6,7,5,6,6,5,6,6,0,2,4,2,5,7,9,9,0,12,12,0,15,0,18,18,22,19,20,13,20,24,25,24,24,22,17,19,19,18,26,22,13,10,9,7,3,0
2022-03-22 21:00:00,0,3,0,0,4,6,0,2,1,8,9,3,9,2,11,14,15,12,12,9,10,12,15,15,16,18,0,17,13,12,11,13,12,9,8,7,6,5,6,4,5,0,5,6,8,5,5,0,6,7,10,12,3,14,16,14,19,0,22,23,23,20,23,23,21,28,29,27,22,21,19,18,17,15,15,14,12,10,5,5,2,0
2022-03-22 22:00:00,0,1,0,0,2,7,2,0,8,1,9,13,25,1,27,29,31,37,33,31,24,24,24,20,21,19,0,18,17,14,2,12,7,7,5,6,3,4,6,5,0,4,2,4,0,5,4,4,7,9,13,15,0,21,20,12,31,0,33,30,29,38,43,37,38,27,36,34,31,30,22,25,22,17,15,13,10,9,8,8,2,0
2022-03-22 23:00:00,0,0,0,0,0,1,0,0,0,0,0,3,4,5,2,6,7,9,12,13,13,18,18,14,14,13,0,7,11,8,6,14,10,12,8,5,6,3,2,2,2,1,0,3,3,4,6,7,7,9,16,17,0,21,20,19,21,15,27,28,26,24,23,16,24,26,25,21,20,19,17,15,12,14,15,11,12,9,6,7,2,0
2022-03-23 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-23 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-23 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-23 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-23 04:00:00,8,14,2,8,16,19,22,23,25,26,24,23,22,20,22,23,27,27,22,21,20,16,16,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-23 05:00:00,2,5,5,5,5,7,9,9,10,13,8,16,14,0,15,5,17,20,23,23,20,15,11,9,8,14,2,13,14,14,13,5,12,4,4,13,4,14,11,4,3,2,3,3,3,4,6,0,0,0,0,7,0,6,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-23 06:00:00,5,7,6,3,7,18,23,22,20,16,20,21,12,15,14,14,12,12,13,14,14,16,16,13,11,9,7,5,7,6,5,7,7,8,7,6,7,7,8,3,1,0,1,3,2,2,4,1,3,3,3,3,2,3,2,2,7,7,6,6,7,5,0,4,4,3,3,2,1,0,4,2,0,2,0,1,0,1,0,0,0,0
2022-03-23 07:00:00,9,24,25,28,33,37,38,38,31,29,31,31,32,31,35,34,34,37,35,40,43,49,41,29,28,22,0,20,22,21,19,19,18,13,12,14,14,12,15,9,4,3,1,4,0,1,4,5,3,4,4,7,3,8,8,0,14,0,22,16,17,19,21,24,25,25,25,21,11,9,7,6,1,6,5,2,3,3,2,2,1,0
2022-03-23 08:00:00,6,15,18,14,18,32,43,43,29,31,35,40,38,41,44,36,38,37,34,38,40,43,44,29,26,25,4,21,23,22,9,14,19,22,25,26,23,27,23,8,6,3,2,7,5,5,7,11,12,9,10,16,14,17,18,15,27,0,29,25,23,24,25,24,22,24,18,17,10,12,11,13,5,5,16,16,11,6,4,3,0,0
2022-03-23 09:00:00,3,7,10,13,13,20,23,25,24,29,33,34,33,38,38,32,31,25,22,23,22,21,21,17,19,18,17,15,13,12,11,10,11,9,10,10,9,11,11,6,4,2,1,5,5,5,7,4,8,8,10,12,7,13,11,0,15,0,18,15,14,15,17,16,15,16,10,12,11,9,7,6,4,8,7,6,4,1,3,2,0,0
2022-03-23 10:00:00,3,10,13,14,11,15,18,21,19,18,18,18,18,21,19,18,19,20,19,18,19,20,21,17,17,15,0,12,12,12,7,9,8,7,8,9,4,8,8,4,4,1,2,6,2,2,4,5,6,3,5,6,4,8,9,7,13,6,15,14,14,13,17,9,17,15,13,12,11,10,10,8,10,8,8,7,5,6,5,3,1,0
2022-03-23 11:00:00,2,6,8,5,10,14,15,10,15,15,11,11,9,22,22,20,20,17,16,17,18,20,19,20,23,13,12,18,13,10,8,9,10,8,8,7,2,0,6,4,4,0,2,4,5,4,6,7,10,11,9,9,7,10,9,8,13,0,15,16,21,24,24,24,25,20,19,18,20,18,11,16,14,13,11,10,9,10,9,6,2,0
2022-03-23 12:00:00,3,9,6,9,5,15,17,20,17,20,20,21,22,22,23,23,24,24,21,22,21,16,18,17,20,20,21,18,13,12,10,7,6,9,10,10,5,9,6,6,4,3,4,4,4,6,6,2,6,8,9,9,0,10,12,0,17,0,18,17,19,15,18,17,15,15,13,11,10,9,7,6,0,9,10,8,12,11,7,10,2,0
2022-03-23 13:00:00,2,6,7,9,9,15,15,16,17,19,21,27,29,28,30,27,28,33,26,25,22,24,22,18,20,18,0,15,12,8,5,11,7,10,9,7,3,5,6,4,5,2,2,6,5,9,8,7,7,6,8,8,7,11,13,12,17,18,21,19,22,21,20,19,21,22,20,18,16,13,10,11,10,10,10,8,5,4,7,4,1,0
2022-03-23 14:00:00,1,4,5,6,7,10,12,16,15,17,16,18,17,19,21,25,22,23,23,22,22,24,25,24,26,22,0,19,14,13,12,13,10,9,8,8,6,7,4,7,7,1,6,5,6,7,8,6,8,10,13,14,5,13,14,11,15,8,19,20,21,21,19,18,16,20,19,19,18,17,17,16,11,14,19,18,10,7,7,6,3,0
2022-03-23 15:00:00,2,8,10,10,12,12,14,17,16,18,20,20,19,20,21,21,21,18,19,13,17,16,27,29,30,22,21,19,15,13,10,13,12,11,10,9,8,3,5,4,7,2,4,9,7,7,7,9,11,10,10,9,8,12,13,0,17,14,17,19,20,30,33,33,32,36,34,28,27,24,23,20,17,16,19,17,10,9,4,5,4,0
2022-03-23 16:00:00,3,5,6,8,6,11,13,10,11,15,16,18,18,24,57,56,58,56,56,41,24,19,19,18,23,22,21,19,12,10,9,9,8,8,7,7,4,7,8,6,6,5,7,9,10,9,14,16,16,20,21,17,16,18,19,12,19,21,25,28,34,34,37,35,33,35,34,34,29,23,31,25,23,23,24,22,17,19,16,13,11,0
2022-03-23 17:00:00,1,4,7,8,9,12,14,18,18,19,24,25,26,26,30,28,29,28,31,27,25,24,29,34,36,34,33,31,20,16,13,17,16,16,18,13,12,9,7,8,12,8,13,17,13,16,16,16,17,16,17,21,14,24,23,22,27,29,32,35,46,37,39,34,36,35,33,29,27,24,23,22,20,21,22,18,13,16,16,10,3,0
2022-03-23 18:00:00,2,7,7,8,8,19,23,11,22,23,25,25,25,26,27,28,29,31,34,31,34,36,34,40,45,47,46,45,27,24,20,16,10,9,8,7,5,4,5,6,8,0,9,18,18,19,20,21,20,21,22,22,16,26,31,30,45,0,56,50,61,57,40,41,40,42,38,36,34,34,30,31,31,36,47,38,28,27,26,24,14,0
