Unnamed: 0,1_강동공영차고지,2_강일리버파크6단지,3_강일리버파크8단지,4_강일고등학교.강일리버파크7단지,5_강일리버파크5단지.4단지,6_강일리버파크2단지.4단지,7_강일리버파크1단지.3단지,8_강일동주민센터,9_강동공영차고지,10_고덕리엔파크1단지,11_해뜨는주유소,12_고덕천교차로,13_고덕자이.고덕천물놀이장,14_고덕자이,15_강동첨단업무단지.상일여고입구,16_상일초등학교,17_초이동,18_강동자이.프라자아파트,19_길동주민센터.둔촌2동주민센터,20_길동사거리.강동세무서,21_강동역,22_천호역,23_광나루역,24_새밭교회,25_어린이대공원후문아차산역,26_중곡동입구삼거리,27_군자역4번출구.용마초등학교,28_군자교입구,29_장한평역,30_청년회의소,31_답십리역사거리,32_신답초등학교.청계한신휴플러스,33_동대문구청,34_서울시동부병원,35_신설동역.서울풍물시장,36_동묘앞,37_동대문(흥인지문),38_종로6가.동대문종합시장,39_종로5가.광장시장,40_종로4가.종묘,41_종로3가.탑골공원,42_종로2가,43_종로1가,44_광화문,45_서울역사박물관.경희궁앞,46_서대문경찰서,47_한국경제신문사.서소문역사공원,48_충정로역2호선,49_충정로역5호선,50_서대문역사거리,51_서울역사박물관.경희궁앞,52_광화문,53_종로1가,54_종로2가,55_종로3가.탑골공원,56_종로4가.종묘,57_종로5가.광장시장,58_종로6가.동대문종합시장,59_동대문역.흥인지문,60_숭인동,61_동대문우체국.서울풍물시장,62_용두동신동아아파트,63_용두역,64_동대문구청,65_신답초등학교.청계한신휴플러스,66_답십리역사거리,67_청년회의소.서울새활용플라자,68_장한평역,69_군자교입구,70_군자역5번출구.용마초등학교,71_중곡동입구삼거리,72_어린이대공원후문아차산역,73_새밭교회,74_광나루역,75_천호역,76_강동역,77_길동사거리.강동세무서,78_길동주민센터.둔촌2동주민센터,79_강동자이·프라자아파트,80_초이동,81_상일초교,82_강동첨단업무단지.상일여고입구,83_고덕리엔파크3단지,84_강명초등학교,85_고덕천교차로,86_해뜨는주유소,87_고덕리엔파크1단지,88_강일리버파크3단지,89_강일동주민센터,90_강일리버파크3단지.1단지,91_강일리버파크4단지.2단지,92_강일리버파크4단지.5단지,93_강일고등학교.강일리버파크7단지,94_강일리버파크8단지,95_강일리버파크6단지
2022-03-07 19:00:00,0,0,0,1,2,2,4,6,7,9,13,13,10,12,24,24,22,24,25,26,29,35,36,34,30,29,24,23,19,20,28,25,22,18,18,12,9,5,5,6,7,7,6,5,6,7,3,2,1,3,7,12,15,16,20,20,27,34,34,35,40,43,44,43,35,43,40,39,39,40,38,36,34,30,41,49,45,38,38,39,31,27,20,17,15,17,14,8,11,5,3,2,0,0,0
2022-03-07 20:00:00,0,0,0,1,2,3,2,5,7,7,8,9,8,9,15,15,17,17,20,19,15,19,20,22,21,18,19,16,15,14,19,18,15,13,11,8,5,5,4,4,6,4,5,3,4,2,2,2,3,4,5,10,15,17,22,23,22,25,24,28,30,29,25,27,25,27,25,25,27,28,25,25,21,24,28,30,26,21,19,16,14,12,13,14,6,15,0,8,13,11,7,0,2,0,0
2022-03-07 21:00:00,0,0,1,2,2,2,3,7,4,3,7,9,6,9,18,17,16,14,15,16,14,17,17,12,13,10,12,13,10,11,12,10,12,11,11,9,6,4,5,2,3,2,2,4,5,4,1,2,1,3,5,6,11,12,14,15,17,18,21,23,26,25,21,24,22,26,19,22,22,25,23,22,21,19,19,27,24,21,18,13,17,14,11,9,10,9,8,8,6,7,4,2,1,0,0
2022-03-07 22:00:00,1,0,1,2,1,3,1,3,5,3,3,7,6,6,9,9,6,7,11,12,12,18,19,21,22,22,19,14,14,12,10,9,8,9,7,8,7,4,3,2,5,4,6,2,1,4,2,4,1,5,6,8,17,19,22,21,25,24,29,27,29,28,26,25,23,21,22,20,20,21,19,19,18,17,23,24,22,19,18,17,17,14,13,12,11,9,7,8,3,7,3,0,0,0,0
2022-03-07 23:00:00,0,0,0,0,0,0,0,0,2,0,0,0,3,4,6,0,0,5,7,7,7,8,8,6,7,8,9,7,6,8,9,5,9,8,7,6,3,4,3,3,2,3,2,3,2,0,2,1,2,4,3,5,6,9,14,11,14,16,20,21,21,21,19,16,11,16,18,14,13,13,11,16,12,11,14,18,15,12,11,9,7,9,7,6,4,5,8,7,4,3,3,2,1,0,0
2022-03-08 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 04:00:00,0,0,3,6,7,8,10,5,7,13,7,5,15,7,17,17,2,18,17,21,20,27,29,26,36,36,40,43,46,44,52,47,45,43,34,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 05:00:00,0,0,1,3,2,5,6,7,6,7,6,6,7,8,9,8,9,10,11,11,11,19,16,16,19,26,29,30,30,31,37,35,31,29,27,31,27,25,10,24,21,16,13,7,5,3,2,0,1,3,6,5,7,6,7,2,6,5,11,12,15,6,16,17,5,19,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 06:00:00,0,1,1,2,4,8,14,7,13,10,14,15,19,23,26,19,14,30,24,22,21,16,18,21,21,23,21,19,19,20,17,21,20,19,17,14,11,10,9,9,8,9,7,6,3,1,1,1,1,3,6,7,8,8,7,8,6,6,7,7,12,10,9,10,9,10,13,13,23,25,15,25,25,29,30,33,29,27,33,29,24,21,19,3,18,13,11,6,5,3,1,2,1,0,0
2022-03-08 07:00:00,0,1,5,7,10,15,18,22,25,26,28,29,30,31,31,34,35,37,43,35,32,35,38,33,36,39,39,38,37,37,33,39,39,33,30,24,23,20,18,15,17,14,9,7,5,3,1,3,3,11,14,11,11,7,13,8,8,10,11,12,18,20,22,23,26,30,26,25,23,29,29,35,40,37,35,38,33,34,35,34,34,10,10,10,8,9,0,7,6,5,5,1,0,0,0
2022-03-08 08:00:00,0,2,5,6,10,18,25,27,28,30,33,42,44,37,36,37,33,38,40,43,47,45,47,46,44,45,45,40,41,45,50,51,49,48,50,43,37,29,26,24,23,24,18,15,10,6,3,6,5,13,14,26,26,21,19,20,19,18,17,19,27,23,22,23,24,24,24,25,28,41,45,55,56,51,36,47,52,54,57,35,45,11,13,11,8,5,3,2,3,3,2,1,0,0,0
2022-03-08 09:00:00,0,1,3,4,8,10,11,13,15,13,20,22,23,25,24,31,32,35,33,26,26,31,34,33,36,36,38,37,33,31,33,34,33,36,38,34,28,18,14,11,10,6,5,5,4,2,1,2,2,7,8,13,12,10,11,11,12,14,13,15,15,16,14,15,16,19,17,14,17,17,13,20,19,20,18,23,23,21,21,19,18,11,9,6,5,5,4,3,2,0,0,1,0,0,0
2022-03-08 10:00:00,0,0,2,4,5,8,10,10,12,5,11,12,14,15,17,17,14,18,26,23,21,21,25,25,25,25,25,25,24,27,26,26,29,32,29,24,23,19,15,14,11,8,5,4,3,1,1,1,1,5,5,10,7,9,9,11,9,12,15,14,19,16,17,17,13,17,16,16,15,13,12,16,16,15,11,12,12,11,10,9,9,8,10,9,7,6,4,3,2,1,1,0,0,0,0
2022-03-08 11:00:00,0,2,2,4,3,8,6,11,9,12,10,13,13,15,17,18,20,19,20,24,21,28,30,29,26,26,25,25,27,26,30,31,29,28,28,25,20,14,11,7,7,3,2,2,3,2,3,2,1,4,6,11,17,16,18,16,11,12,15,17,19,18,17,24,22,19,16,15,15,15,14,17,21,15,11,12,11,14,13,10,10,8,9,8,4,4,5,3,0,2,2,0,0,0,0
2022-03-08 12:00:00,0,0,1,2,8,9,10,11,7,13,12,14,13,14,20,24,24,25,22,25,25,25,26,24,23,23,22,19,20,20,22,22,22,24,23,20,16,13,11,9,8,7,5,4,2,1,4,3,2,2,6,7,6,7,8,8,10,13,15,16,15,14,12,18,17,15,14,15,15,14,19,24,25,16,23,20,19,18,19,16,15,12,10,8,5,6,3,6,2,2,1,1,0,0,0
2022-03-08 13:00:00,0,1,2,3,4,4,7,9,9,10,11,12,8,14,17,18,16,19,21,23,21,22,21,18,23,22,23,27,29,26,29,22,34,34,32,26,23,16,15,14,12,7,10,8,11,5,4,3,3,4,6,9,12,7,12,11,11,15,15,19,20,17,20,20,18,20,22,21,20,19,19,15,16,17,18,24,24,27,26,25,24,16,14,7,12,13,12,11,5,2,3,1,0,0,0
2022-03-08 14:00:00,0,0,3,3,1,5,7,13,14,15,10,16,16,15,18,18,18,17,18,21,18,18,22,15,20,20,26,17,24,29,31,29,30,29,25,21,19,15,13,13,13,9,6,3,1,10,9,2,2,5,8,9,14,17,22,21,18,22,24,26,30,29,26,27,26,24,24,24,22,21,21,21,22,22,15,16,16,18,17,16,15,10,9,8,5,9,8,4,2,3,1,1,0,0,0
2022-03-08 15:00:00,0,0,1,12,14,16,6,17,20,19,21,18,19,17,20,24,26,25,27,21,18,17,21,20,19,21,20,19,21,23,26,20,19,21,18,15,10,8,11,8,5,5,6,3,2,2,5,5,6,8,12,13,13,19,21,23,24,26,24,25,30,28,26,25,24,22,24,23,24,25,18,26,26,26,26,33,30,28,25,22,21,17,15,14,11,13,8,8,5,4,3,1,0,0,0
2022-03-08 16:00:00,0,1,3,5,6,10,9,11,12,15,18,18,18,20,26,32,34,32,34,31,20,24,25,21,19,18,22,23,20,18,23,23,23,25,22,17,16,14,12,10,8,9,6,5,2,4,3,5,3,7,7,13,14,16,18,17,26,37,38,41,38,39,38,39,36,33,32,29,28,26,25,41,34,28,24,28,28,23,22,19,24,22,21,19,12,18,9,17,11,6,5,2,1,0,0
2022-03-08 17:00:00,0,0,1,4,2,7,9,10,14,16,20,15,24,27,47,49,49,45,51,55,48,46,43,38,32,34,31,28,27,31,33,34,32,31,20,18,18,17,13,12,11,12,11,4,7,5,4,2,3,6,12,15,20,24,28,19,30,38,37,35,38,41,42,47,45,43,40,43,40,39,40,43,45,37,30,36,33,28,27,18,20,18,16,19,16,15,8,10,8,7,3,0,0,0,0
2022-03-08 18:00:00,0,0,2,3,3,3,4,8,10,9,10,11,13,30,47,52,51,50,46,45,51,57,60,52,43,41,36,36,37,36,38,32,32,31,28,25,22,18,20,20,16,13,11,6,10,7,9,10,11,13,19,24,31,34,37,42,44,48,49,52,45,46,45,45,44,38,38,34,35,37,36,34,39,38,40,41,37,40,40,37,34,31,29,24,19,18,17,9,8,7,4,2,1,0,0
2022-03-08 19:00:00,0,0,0,3,3,2,5,6,7,8,9,10,13,16,28,35,35,34,34,30,31,33,30,28,26,27,22,20,19,21,22,20,21,22,17,22,18,18,20,15,15,13,8,6,8,4,4,2,1,4,5,9,16,17,19,22,37,37,36,36,39,36,44,45,47,40,40,38,35,34,30,31,30,33,35,37,39,31,27,25,29,25,24,21,18,16,11,11,7,5,3,2,1,0,0
2022-03-08 20:00:00,0,1,0,0,1,2,3,5,6,7,8,10,10,10,15,19,20,18,17,15,16,19,20,18,18,16,16,15,16,15,13,12,22,16,12,10,7,6,5,4,5,4,4,4,3,3,3,2,3,4,4,8,19,23,27,28,32,39,43,42,39,34,30,31,27,26,26,22,21,24,23,22,24,22,29,31,27,24,19,18,20,20,18,18,16,14,9,13,7,8,5,1,0,0,0
2022-03-08 21:00:00,1,0,0,0,1,1,3,4,6,7,8,9,9,7,11,12,12,13,14,15,16,18,20,18,14,12,15,13,9,11,17,17,16,17,15,11,6,4,4,5,4,4,3,3,1,2,1,0,2,2,4,12,27,26,30,22,31,31,37,23,35,35,37,27,27,34,32,33,32,28,26,26,25,22,23,36,32,30,17,30,17,25,22,17,16,10,11,12,9,8,4,1,0,0,0
2022-03-08 22:00:00,1,0,0,2,1,2,2,4,6,3,4,5,6,7,16,17,7,8,16,14,12,14,14,13,14,12,11,12,13,11,12,7,9,8,10,6,3,2,5,1,3,2,3,2,0,2,0,2,2,4,7,8,11,16,18,21,25,24,27,27,28,28,24,22,23,21,21,24,32,32,30,29,27,25,32,40,38,34,27,24,24,18,14,13,12,11,9,7,6,2,4,2,1,0,0
2022-03-08 23:00:00,0,0,0,0,0,0,0,0,0,0,2,0,3,5,8,9,7,5,8,9,11,16,14,12,10,12,10,11,9,7,7,6,7,8,7,6,5,6,0,3,5,4,5,4,3,1,1,1,1,2,3,5,9,7,12,13,14,16,17,18,25,24,23,24,18,24,23,20,20,21,20,17,16,17,24,30,27,22,17,18,15,13,10,9,8,7,8,5,4,3,2,1,0,0,0
2022-03-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 04:00:00,0,0,1,3,2,3,5,3,3,4,6,7,6,11,9,10,5,10,11,12,12,15,16,18,21,21,22,24,25,23,31,25,18,16,13,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 05:00:00,0,0,1,1,2,3,3,3,4,4,6,0,7,8,9,11,7,11,10,8,9,14,13,14,17,16,11,20,20,19,21,22,26,23,22,18,14,11,10,8,6,5,4,3,2,1,0,0,0,1,4,6,5,5,6,4,0,6,10,13,13,0,12,9,13,10,9,8,8,0,0,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 06:00:00,0,0,1,2,3,6,7,8,9,6,7,8,10,12,10,11,7,8,11,12,11,10,10,9,10,13,12,11,12,17,16,15,14,14,14,11,8,6,4,3,4,5,4,1,3,0,2,1,2,3,4,4,2,3,4,2,3,2,5,6,8,6,0,7,10,11,12,13,12,11,10,14,15,13,14,15,15,15,15,12,4,3,1,1,0,4,1,2,1,0,0,0,0,0,0
2022-03-09 07:00:00,0,0,1,2,2,4,5,5,7,6,6,7,9,10,10,15,16,19,24,22,12,16,16,12,12,12,13,13,14,13,16,13,17,20,19,16,12,9,7,4,4,3,2,1,1,0,0,1,0,2,5,4,7,3,3,6,2,4,5,4,7,10,9,10,5,11,13,10,9,9,9,15,14,12,12,16,16,13,13,11,9,3,2,2,0,0,2,1,0,1,0,0,0,0,0
2022-03-09 08:00:00,1,0,1,2,3,5,6,7,7,10,11,7,15,16,20,18,11,20,20,21,19,21,25,24,24,27,29,30,26,28,35,33,30,30,26,24,17,12,9,8,7,3,2,2,1,1,0,2,0,4,3,7,6,7,5,4,8,8,11,13,19,19,18,18,17,17,16,15,14,13,12,14,14,13,13,14,12,11,12,11,7,5,3,4,1,3,2,1,2,1,0,0,0,0,0
2022-03-09 09:00:00,2,0,2,3,4,6,9,11,14,16,17,19,24,25,26,25,24,23,26,25,22,26,26,25,24,25,25,30,32,32,31,28,27,29,26,22,21,16,9,7,5,1,2,2,1,0,0,1,1,3,6,8,9,8,10,9,10,11,14,14,16,18,19,18,20,17,13,11,12,15,14,17,16,15,15,19,20,17,19,17,17,12,10,10,9,8,0,4,3,1,0,0,0,0,0
2022-03-09 10:00:00,0,1,2,5,3,6,7,11,10,10,11,11,18,20,22,24,26,27,30,28,26,26,29,27,22,25,27,27,28,31,33,32,32,29,27,23,19,16,12,10,7,3,2,1,3,1,3,4,0,5,6,9,9,10,12,11,11,11,13,16,20,10,19,22,8,27,26,26,23,22,16,21,22,25,20,18,17,16,14,11,9,7,5,5,3,4,4,4,3,0,2,1,0,0,0
2022-03-09 11:00:00,0,1,3,4,4,6,10,12,12,12,13,13,17,19,21,25,16,33,35,37,25,31,31,32,26,28,30,33,32,34,34,35,37,37,30,26,20,17,13,11,6,6,4,3,0,2,1,2,2,4,8,10,15,14,16,14,21,26,20,22,24,27,24,25,25,26,24,24,22,25,20,28,29,29,23,22,18,16,15,14,12,8,9,8,0,7,3,5,3,0,2,0,0,0,0
2022-03-09 12:00:00,0,0,2,3,6,8,13,9,10,15,16,18,19,23,20,25,26,29,35,33,30,30,33,30,31,33,39,39,41,41,32,39,37,31,28,24,20,21,19,13,10,6,5,3,2,1,0,1,0,5,7,6,9,11,12,14,12,14,16,17,19,21,24,24,26,28,27,29,31,29,25,20,19,28,26,29,25,24,24,17,14,12,11,10,9,8,3,4,2,1,3,2,0,0,0
2022-03-09 13:00:00,0,0,1,4,4,5,7,8,16,17,18,8,20,21,24,25,26,31,34,37,34,35,27,27,29,30,32,29,32,36,39,40,39,41,36,30,24,18,16,14,12,10,5,4,2,0,4,2,4,7,8,11,20,20,20,19,17,21,27,29,29,26,23,25,24,23,26,23,22,23,23,26,28,25,19,22,21,20,22,21,14,13,11,10,9,8,5,4,3,2,2,0,1,0,0
2022-03-09 14:00:00,0,0,3,2,4,7,7,12,14,15,19,18,19,20,22,26,26,25,24,26,29,28,31,28,31,31,29,30,33,33,31,34,34,32,26,23,21,19,16,18,15,9,6,3,0,0,4,5,1,3,7,10,13,13,17,16,21,23,29,32,38,26,25,27,24,27,25,25,24,24,24,31,35,35,35,42,30,27,27,13,15,11,10,10,3,5,4,7,5,0,3,2,0,0,0
2022-03-09 15:00:00,0,0,1,2,4,6,7,11,15,18,12,14,20,16,21,19,21,23,22,25,25,26,27,25,23,24,22,23,25,25,29,28,24,25,25,22,18,18,15,13,13,15,13,9,7,3,4,2,1,5,4,12,11,14,20,21,28,35,36,34,45,42,39,38,37,35,33,33,34,32,31,27,26,25,30,26,24,21,20,23,17,12,13,10,8,7,7,6,5,4,1,2,1,0,0
2022-03-09 16:00:00,0,0,2,2,3,5,6,6,9,11,10,13,17,20,20,25,34,35,42,41,30,28,26,25,25,26,28,27,27,26,25,27,28,25,23,19,18,17,14,11,10,9,9,4,6,5,4,4,3,6,7,10,12,17,19,21,26,32,41,41,44,44,38,37,35,34,31,30,28,30,29,30,31,25,26,33,26,26,24,21,19,17,13,12,10,9,7,8,3,4,4,3,1,0,0
2022-03-09 17:00:00,0,1,2,3,3,4,5,6,7,9,12,13,13,15,19,25,27,29,36,34,32,33,33,30,32,30,24,26,24,21,23,24,23,23,20,18,22,19,18,19,13,8,8,7,7,5,4,3,3,5,10,11,13,18,20,21,19,32,30,33,35,43,41,44,34,36,37,38,37,33,33,33,33,32,39,40,36,32,31,30,29,23,22,21,16,15,13,10,6,4,3,2,0,0,0
2022-03-09 18:00:00,0,1,0,0,3,1,4,7,9,8,10,12,11,12,15,18,16,18,18,16,16,17,18,16,16,17,20,20,21,18,15,12,15,17,16,13,9,9,10,10,9,7,4,2,0,0,1,2,1,2,2,4,10,16,25,28,31,34,34,39,42,39,36,38,38,38,36,35,35,36,37,41,39,38,39,38,34,29,28,26,33,30,24,21,19,18,14,6,10,3,1,1,0,0,0
2022-03-09 19:00:00,0,1,1,2,0,0,1,3,4,4,6,6,5,6,9,14,13,13,13,12,11,20,16,13,11,10,10,13,12,15,19,17,17,19,19,15,9,7,14,13,9,8,6,3,2,1,2,1,1,3,2,4,6,9,14,15,18,38,39,39,42,40,40,37,33,30,27,33,30,27,25,26,25,22,21,22,23,21,21,21,17,15,14,13,11,10,9,9,7,4,2,2,1,0,0
2022-03-09 20:00:00,0,1,1,3,2,4,4,5,2,2,6,7,4,8,10,12,11,11,14,14,14,18,21,20,19,18,16,14,19,17,16,11,17,15,13,12,6,7,6,5,4,3,3,2,4,3,0,2,1,3,3,7,7,10,18,17,19,14,19,22,34,33,33,31,27,24,23,22,20,21,19,20,19,17,22,23,22,19,18,17,15,11,10,8,6,6,8,7,5,4,3,0,2,0,0
2022-03-09 21:00:00,0,0,2,0,2,1,3,4,5,3,4,5,7,11,14,16,9,17,18,18,15,22,24,24,18,18,15,14,14,14,15,14,14,15,14,10,6,3,6,3,2,2,4,3,0,2,2,2,1,3,4,9,10,12,14,16,18,23,29,30,31,30,27,25,22,22,20,19,18,19,17,16,15,14,20,22,19,20,20,18,17,14,10,9,8,9,4,5,4,4,1,2,1,0,0
2022-03-09 22:00:00,1,0,0,1,2,3,0,2,5,5,4,6,7,9,12,10,0,7,11,11,10,13,13,13,10,12,12,11,12,11,13,11,8,9,5,8,5,4,2,0,3,2,2,2,0,1,2,5,0,2,6,10,14,13,15,17,17,18,21,22,21,21,18,18,18,21,20,19,18,17,18,16,15,19,17,21,21,20,19,16,15,11,9,8,5,5,2,7,5,1,4,2,0,0,0
2022-03-09 23:00:00,0,0,0,0,0,0,0,0,0,0,3,0,4,0,6,8,0,8,8,10,9,16,15,13,13,14,11,11,10,9,12,11,10,14,5,12,6,5,3,2,8,6,6,4,3,1,4,2,0,2,3,5,9,9,12,12,14,15,15,16,19,22,17,17,13,16,16,14,13,14,13,14,13,11,18,26,23,22,19,14,13,13,12,10,9,7,3,6,4,3,2,1,0,0,0
2022-03-10 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 04:00:00,0,0,2,5,7,4,8,8,9,11,13,13,14,15,16,16,6,17,15,21,22,32,32,31,42,43,44,47,51,53,60,57,51,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 05:00:00,0,0,1,2,3,5,4,3,4,5,6,7,7,9,8,9,9,10,17,18,19,25,21,15,23,21,26,27,26,27,33,33,33,34,41,36,33,32,31,26,22,17,12,8,4,3,0,2,2,4,8,9,10,5,11,12,13,14,17,25,29,9,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 06:00:00,0,1,2,3,6,10,11,9,10,11,15,16,21,22,18,21,20,28,34,29,19,20,15,16,14,19,18,17,17,19,21,27,28,28,28,26,13,11,10,8,9,8,5,2,4,1,1,1,1,5,7,13,7,8,12,11,8,7,6,5,10,7,6,10,9,25,23,12,24,27,15,28,30,33,35,40,35,30,34,30,24,22,21,21,20,15,13,8,6,1,4,3,2,0,0
2022-03-10 07:00:00,0,1,3,6,9,15,19,21,25,28,30,29,32,31,32,39,40,46,42,41,35,36,39,38,39,40,40,40,40,43,45,46,40,40,35,29,26,18,16,15,12,9,8,7,5,3,2,3,4,6,8,10,10,9,11,12,8,11,17,16,28,25,25,26,27,24,17,23,23,31,33,36,42,35,33,46,46,48,50,45,44,10,8,8,7,2,6,3,2,1,5,2,0,0,0
2022-03-10 08:00:00,0,1,3,4,9,13,21,21,23,27,23,28,28,29,33,33,33,42,50,45,38,38,44,45,43,48,46,42,39,40,48,47,43,42,36,40,35,31,27,25,24,20,18,14,10,3,3,5,9,16,18,26,25,19,20,9,17,15,18,15,28,29,28,32,35,29,25,24,25,40,42,50,48,42,39,41,37,38,41,39,34,9,9,10,8,6,3,4,3,2,1,1,0,0,0
2022-03-10 09:00:00,0,0,1,4,6,10,13,11,13,10,17,18,22,23,26,26,27,32,32,30,30,34,36,36,37,38,44,38,35,35,38,36,39,38,38,32,27,25,24,20,14,11,7,5,4,2,3,3,3,5,9,10,11,10,10,10,9,12,11,12,18,20,22,24,17,22,18,17,15,16,17,20,22,19,17,25,21,22,24,21,21,11,11,9,6,5,0,4,2,1,0,0,0,0,0
