Unnamed: 0,1_한성여객종점,2_노원평생학습관,3_서울시립북서울미술관,4_중계역,5_중계역2번출구,6_중계3단지목련아파트,7_목련아파트상가,8_중계목화아파트4단지,9_노원경찰서,10_하계1동주민센터,11_골마을근린공원,12_하계역,13_하계우성아파트,14_하계극동아파트,15_월계보건지소,16_인덕대학,17_월계주공108동앞롯데캐슬루나아파트,18_오현초등학교,19_꿈의숲주차장입구,20_북서울꿈의숲,21_송중동한일유엔아이,22_창문여고앞,23_숭곡초등학교입구,24_월곡뉴타운,25_길음뉴타운,26_미아리고개.미아리예술극장,27_돈암사거리.성신여대입구,28_삼선교.한성대학교,29_혜화동로터리.여운형활동터,30_명륜3가.성대입구,31_창경궁.서울대학교병원,32_원남동,33_광장시장,34_을지로4가,35_을지로3가,36_을지로2가.기업은행본점.서울노동청,37_롯데백화점,38_북창동.남대문시장,39_숭례문(가상),40_숭례문,41_서울역버스환승센터,42_갈월동,43_숙대입구역,44_삼각지역,45_KT용산지사,46_신용산역,47_한강대교북단.LG유플러스,48_이촌동동부센트레빌,49_이촌1동충신교회앞,50_이촌동한강맨션.이촌역,51_신용산초등학교,52_이촌동점보아파트,53_금강병원.반도아파트,54_서빙고신동아아파트,55_서빙고역1번출구,56_한강중학교,57_용산구청.크라운호텔,58_용산구청.크라운호텔,59_한강중학교,60_금호베스트빌앞,61_서빙고초등학교,62_서빙고역교차로,63_서빙고역1번출구,64_서빙고신동아아파트,65_이촌동현대아파트,66_이촌동강촌아파트,67_신용산초등학교,68_이촌동한가람아파트.이촌역,69_이촌동두산위브트레지움.한강대우아파트,70_한강대교북단.LG유플러스,71_신용산역,72_KT용산지사,73_삼각지역,74_숙대입구역,75_갈월동,76_서울역버스환승센터.강우규의거터,77_남대문시장앞.이회영활동터,78_롯데영프라자,79_을지로입구.로얄호텔,80_을지로2가.파인에빈뉴,81_을지로3가,82_을지로4가.베스트웨스턴국도,83_을지로5가.중부시장,84_을지로6가.국립중앙의료원,85_광희동,86_퇴계로6가,87_을지로5가.훈련원종합체육관,88_방산시장.훈련원종합체육관,89_종로5가,90_종로5가.효제초등학교,91_종로5가.효제동.김상옥의거터,92_방송통신대.이화장,93_혜화역.마로니에공원,94_혜화역.동성중고(장면총리가옥),95_삼선교.한성대학교.조소앙활동터,96_돈암사거리.성신여대입구,97_미아리고개.미아리예술극장,98_길음뉴타운,99_월곡뉴타운,100_숭곡초교입구,101_창문여고,102_동방고개,103_장위동그린빌아파트,104_북서울꿈의숲,105_장월초등학교,106_롯데캐슬루나아파트,107_인덕대앞,108_월계보건지소,109_하계시영아파트,110_하계장미아파트,111_하계미성아파트.을지병원,112_한성여객종점,113_대진고등학교,114_서울온천,115_노원경찰서.혜성여고,116_하계현대아파트,117_롯데마트,118_상명초등학교,119_중계건영2차아파트,120_중계역,121_하계한신청구아파트,122_한성여객종점
2022-04-10 07:00:00,0,0,0,2,1,1,3,6,8,10,10,8,11,13,14,15,16,18,19,21,19,17,17,13,14,13,12,7,5,6,7,6,3,4,3,3,2,1,0,0,3,2,4,3,3,3,4,1,4,6,3,7,6,1,3,1,0,1,0,0,0,0,2,2,1,3,4,4,3,1,2,0,0,0,1,1,1,0,0,2,0,1,0,0,0,0,1,0,1,0,0,0,2,2,3,4,5,4,5,4,7,6,8,9,9,4,6,8,6,2,4,3,0,1,0,0,0,0,0,0,0,0
2022-04-10 08:00:00,0,0,0,2,2,3,5,9,10,10,13,12,15,17,20,21,26,28,22,23,22,20,21,19,18,17,14,14,13,12,11,8,7,5,3,3,2,1,1,1,4,5,7,11,11,12,13,12,14,15,15,9,14,4,5,6,1,2,3,4,0,5,4,6,6,7,8,10,4,8,5,4,3,4,4,3,1,2,3,4,1,3,2,2,1,0,0,1,0,0,3,3,0,4,6,8,9,12,15,16,19,20,21,22,21,20,22,19,20,13,12,11,8,7,5,4,0,0,0,0,0,0
2022-04-10 09:00:00,0,0,1,1,2,2,5,9,14,15,17,17,21,26,27,27,27,30,32,36,34,37,38,35,29,25,23,18,15,13,10,10,9,5,8,8,6,2,0,1,7,7,9,11,12,11,12,10,8,10,7,9,8,5,2,4,3,6,4,0,0,0,6,9,11,9,8,7,7,6,6,4,5,6,7,6,6,5,2,6,0,4,0,0,3,3,2,2,3,3,2,3,3,5,10,13,7,12,13,12,14,10,14,19,20,20,21,20,17,12,10,9,8,6,2,0,1,0,0,0,0,0
2022-04-10 10:00:00,0,0,2,3,3,4,7,8,14,13,15,18,23,31,33,33,37,40,40,43,39,41,46,43,39,36,25,24,21,15,13,13,11,11,9,7,3,3,0,1,7,5,6,9,8,9,15,11,13,14,6,11,6,1,4,0,6,7,0,0,0,1,4,13,15,20,20,24,24,23,21,19,18,7,8,6,10,6,5,7,8,3,7,5,6,6,5,0,5,7,6,7,8,15,18,20,23,25,27,25,31,29,25,26,20,21,20,21,17,12,13,10,6,5,5,3,3,0,1,0,0,0
2022-04-10 11:00:00,0,0,0,3,4,3,9,13,12,19,25,26,30,34,34,38,34,33,37,38,38,34,34,31,33,31,22,21,17,13,16,11,7,10,8,9,10,6,0,7,11,10,12,9,11,11,14,11,12,15,16,14,12,9,8,6,7,2,3,8,3,9,8,13,12,15,16,17,19,20,16,14,16,14,11,9,8,9,9,11,0,8,7,5,13,11,7,5,9,7,11,10,14,16,18,27,35,35,38,33,23,31,21,16,17,18,19,21,17,10,10,4,11,5,2,2,3,4,2,0,0,0
2022-04-10 12:00:00,0,0,3,2,8,4,9,12,13,12,20,23,29,35,32,32,35,40,39,47,44,38,36,34,33,35,24,22,18,14,16,17,13,12,9,6,8,8,0,7,11,10,17,15,14,15,16,15,15,14,16,15,13,13,10,7,3,4,5,4,0,3,4,8,7,32,34,38,36,33,24,20,12,10,8,7,9,10,9,10,11,12,10,11,10,9,0,4,12,8,0,7,7,8,17,22,21,35,38,44,46,44,28,25,25,26,26,27,20,16,12,11,10,6,1,2,1,3,2,1,0,0
2022-04-10 13:00:00,0,1,4,5,2,3,10,11,12,13,15,34,41,45,47,48,52,42,38,43,41,38,42,39,35,32,30,26,25,23,24,18,18,17,12,9,10,12,8,9,13,14,19,22,22,34,35,29,30,27,21,19,12,6,8,6,5,6,7,0,0,6,8,51,58,59,57,58,57,33,28,26,21,19,14,13,9,8,9,13,11,15,16,13,13,12,12,8,11,13,13,10,12,15,16,22,23,39,42,48,55,51,33,29,29,30,29,28,24,22,17,9,12,12,10,6,2,1,0,0,0,0
2022-04-10 14:00:00,1,2,3,3,4,5,7,9,10,12,16,23,29,32,35,39,41,39,46,53,51,48,46,38,31,32,26,25,24,23,19,17,18,13,13,10,13,7,8,7,8,6,24,29,29,23,23,16,18,15,14,14,11,9,6,4,6,7,8,6,3,6,3,7,10,13,16,20,24,27,18,16,14,11,13,12,10,10,11,14,13,11,11,16,17,13,16,18,19,24,11,26,21,24,26,30,35,37,44,50,50,51,39,40,32,33,32,30,23,17,16,16,13,14,9,8,4,4,3,2,1,0
2022-04-10 15:00:00,0,0,3,1,2,4,5,8,9,10,10,16,25,26,31,31,30,28,33,55,51,48,46,40,29,27,22,22,20,22,17,19,17,13,13,8,22,22,14,22,25,24,28,32,25,44,40,37,32,30,22,15,10,10,7,5,7,15,0,1,11,11,11,22,23,27,25,26,27,26,18,16,15,13,13,20,15,14,16,14,13,11,0,12,11,3,14,18,21,23,7,15,18,22,25,32,36,43,40,48,46,45,33,31,31,34,30,31,23,19,16,6,14,11,8,5,5,3,1,2,0,0
2022-04-10 16:00:00,0,1,0,1,3,2,2,4,4,6,10,15,21,25,31,29,27,23,25,46,45,41,39,32,42,40,27,19,17,15,25,26,22,17,13,12,18,19,0,17,16,14,18,21,11,27,25,20,22,20,21,24,20,7,4,3,6,4,5,0,0,4,7,14,9,16,18,22,22,20,19,18,13,9,6,7,5,11,11,12,11,14,12,14,12,14,0,13,18,19,21,20,19,34,38,32,30,36,35,44,44,45,37,34,29,26,27,26,20,17,11,9,7,6,5,2,2,0,0,1,0,0
2022-04-10 17:00:00,1,0,2,0,3,2,5,7,10,6,10,9,15,18,22,23,25,26,30,39,38,30,32,31,24,25,21,18,17,17,22,22,17,14,13,10,12,15,0,16,16,16,20,22,24,28,26,20,17,13,12,11,10,8,9,6,5,7,7,3,6,7,7,18,20,28,29,32,34,24,13,14,11,10,10,12,7,12,11,12,9,10,9,11,10,12,13,7,15,16,7,17,16,19,39,42,44,42,37,38,36,29,36,37,36,32,32,30,21,17,16,11,12,11,9,4,2,0,0,0,0,0
2022-04-10 18:00:00,0,2,3,0,2,4,7,1,8,9,14,24,25,26,28,23,21,20,27,45,45,33,38,31,26,21,13,11,13,10,16,14,16,17,12,10,13,13,0,0,12,11,12,14,9,18,22,18,17,11,10,6,7,10,6,6,8,5,9,0,0,0,8,36,19,40,39,40,44,34,33,28,23,16,16,13,10,11,13,15,14,6,9,12,8,9,11,0,13,16,8,11,15,18,20,35,36,36,35,35,34,32,27,27,26,27,28,26,24,18,15,8,13,8,3,2,2,0,1,0,0,0
2022-04-10 19:00:00,2,2,1,3,5,4,10,11,12,11,12,15,11,15,16,17,18,18,18,33,32,31,28,25,14,11,11,10,7,9,11,11,10,8,11,10,12,12,11,13,13,12,18,19,15,21,24,24,19,14,13,12,11,9,7,3,2,3,0,0,0,2,2,21,19,17,21,20,26,18,12,11,10,7,6,6,6,8,10,12,13,12,10,9,8,8,9,0,8,10,12,17,18,21,21,28,28,33,37,36,37,33,30,30,29,28,27,18,14,9,11,5,3,8,5,2,1,1,0,0,0,0
2022-04-10 20:00:00,0,0,2,1,3,0,4,5,5,7,5,9,16,15,16,15,16,16,18,20,17,18,17,15,13,14,8,9,9,10,12,14,9,13,11,7,11,9,0,0,8,6,9,10,11,16,16,14,7,13,8,5,2,3,10,5,6,7,3,6,0,0,6,9,8,11,10,14,9,11,10,11,10,7,5,7,6,11,13,12,12,0,11,10,9,14,10,9,13,14,12,11,16,23,20,28,27,20,22,24,23,23,22,19,18,16,15,14,14,10,9,8,7,5,3,2,1,1,0,0,0,0
2022-04-10 21:00:00,1,0,0,0,1,0,2,2,2,0,2,7,13,15,14,13,10,9,10,15,13,11,13,11,11,9,6,3,4,7,6,8,5,0,7,6,5,3,0,7,6,6,6,8,8,10,10,7,12,9,9,6,5,5,4,3,4,3,3,0,0,2,1,5,8,11,12,10,13,8,9,6,7,5,2,2,1,2,4,3,6,7,4,7,8,7,9,9,0,11,10,10,14,19,20,21,26,25,26,29,26,23,25,26,25,21,19,13,10,7,7,4,5,6,5,3,1,1,0,0,0,0
2022-04-10 22:00:00,0,1,3,0,4,0,6,7,2,6,4,8,12,14,16,15,13,12,12,16,15,12,11,10,8,5,6,4,4,5,0,6,0,5,5,5,6,3,2,1,7,6,8,7,8,10,9,10,8,6,5,5,3,4,2,2,5,6,3,0,5,0,4,5,4,8,6,7,6,5,6,3,5,3,2,4,5,0,7,8,10,13,0,13,3,5,0,6,12,13,4,12,18,21,21,24,24,23,26,25,27,25,22,19,15,14,16,11,11,7,7,4,5,4,2,0,0,0,0,0,0,0
2022-04-10 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,3,5,3,5,0,3,0,6,7,6,7,0,6,8,7,6,5,3,3,2,2,1,0,2,3,0,0,1,0,0,1,2,0,4,3,2,3,4,3,5,4,3,9,2,4,4,3,4,6,5,7,8,0,4,5,7,7,4,8,13,16,14,20,18,19,19,17,18,16,16,18,16,13,12,14,10,8,8,7,6,4,2,1,1,0,0,0,0,0
2022-04-11 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 04:00:00,0,0,1,5,6,8,10,11,16,14,15,16,20,19,22,22,24,29,27,31,31,33,31,33,35,34,36,35,36,36,35,28,25,21,15,12,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 05:00:00,0,0,0,2,3,1,4,7,10,11,12,13,14,15,16,15,26,29,22,30,20,32,29,27,27,29,30,23,22,22,21,20,19,18,11,7,8,7,6,4,5,0,5,6,0,8,10,4,10,9,8,3,6,2,2,2,0,1,0,0,0,0,0,2,0,0,2,2,2,3,0,0,4,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 06:00:00,0,1,2,3,3,6,7,9,15,19,19,16,21,25,27,29,30,33,33,35,36,35,33,32,28,28,27,26,27,19,19,17,14,12,10,6,6,4,1,3,3,4,5,5,6,4,5,2,4,1,2,1,5,2,3,2,2,1,0,0,0,0,8,7,8,10,8,7,7,9,8,8,8,6,13,12,11,11,10,12,11,10,8,7,1,3,0,0,0,2,0,1,2,3,7,8,10,13,13,11,12,13,0,10,14,14,16,14,9,7,6,0,5,4,5,4,3,0,0,0,0,0
2022-04-11 07:00:00,1,0,7,9,14,9,13,21,30,34,39,37,40,42,43,42,42,41,41,48,49,54,51,48,42,42,41,36,32,28,30,29,23,19,13,14,11,9,4,5,5,6,9,4,6,8,9,8,9,9,7,5,3,6,6,8,6,0,10,0,0,0,12,20,21,17,19,22,27,22,21,23,24,22,26,27,25,23,13,21,19,12,6,0,5,5,4,6,4,5,5,0,5,7,14,12,16,24,27,28,24,30,29,29,34,37,60,62,50,35,29,28,23,18,9,10,6,4,0,0,0,0
2022-04-11 08:00:00,1,0,3,5,7,6,12,19,26,27,30,28,34,42,35,34,44,52,55,56,54,53,47,44,44,46,48,48,50,45,33,32,27,19,14,7,13,8,2,8,9,10,15,22,21,20,20,15,12,17,13,14,13,12,14,11,2,7,9,2,0,0,10,13,15,17,18,22,32,32,30,28,32,31,36,42,38,32,11,17,16,13,3,11,10,4,7,5,7,6,6,5,5,6,10,16,20,32,33,32,33,36,33,35,35,36,37,41,30,18,18,17,12,12,6,3,1,2,0,0,0,0
2022-04-11 09:00:00,0,0,1,2,6,5,10,12,18,20,23,21,33,39,39,32,36,40,40,42,41,42,42,38,41,40,36,37,37,33,32,28,21,17,12,8,9,7,5,4,8,8,9,10,7,9,11,6,7,10,9,7,6,0,8,11,4,8,3,0,0,9,3,10,10,14,16,15,18,18,17,15,15,18,19,19,15,8,5,11,12,13,12,12,13,8,9,5,7,7,9,11,9,8,13,16,16,19,24,26,27,30,30,28,30,32,36,39,33,18,13,9,7,4,4,3,3,1,0,0,0,0
2022-04-11 10:00:00,0,0,1,2,3,5,6,5,8,10,11,16,26,29,27,24,28,33,33,34,35,33,34,31,30,29,24,22,25,21,21,17,16,14,9,6,8,6,5,4,8,9,8,9,7,8,8,8,9,9,8,8,7,6,6,5,6,6,7,0,5,6,7,9,9,13,14,14,18,17,14,16,15,16,17,16,15,13,8,11,11,10,5,4,5,6,6,6,7,7,0,8,9,13,12,15,17,23,26,29,32,34,34,34,32,26,17,18,16,13,10,6,8,7,3,2,4,1,2,1,0,0
2022-04-11 11:00:00,3,0,5,2,6,7,11,5,13,16,18,18,26,28,29,31,34,36,36,35,29,33,28,24,25,19,17,17,21,22,20,20,20,17,14,12,11,7,6,10,13,13,12,13,12,10,12,11,10,11,10,7,3,6,2,4,3,4,0,0,3,0,2,7,11,14,16,22,23,20,17,18,14,16,17,16,12,11,10,11,5,10,10,9,8,9,6,8,6,7,3,8,8,6,11,13,18,26,26,29,29,28,26,27,26,28,23,20,19,11,9,7,6,6,4,2,2,0,1,0,0,0
2022-04-11 12:00:00,0,1,2,0,2,4,6,13,17,19,19,20,23,29,29,27,29,28,26,30,29,28,31,29,28,26,21,23,21,15,14,18,18,15,10,12,15,16,0,12,10,9,9,8,9,10,12,11,7,8,7,6,6,6,5,4,3,5,6,6,0,4,3,7,7,12,13,16,19,20,16,15,10,13,12,9,8,7,8,7,8,8,7,6,9,8,11,12,12,7,0,10,10,10,17,19,21,22,25,28,28,26,24,22,22,19,24,22,19,9,9,6,5,4,4,2,2,1,0,1,0,0
2022-04-11 13:00:00,0,0,2,3,4,2,8,10,18,20,18,20,24,27,23,22,24,26,28,32,31,27,26,24,21,20,18,20,18,20,16,14,11,10,7,8,10,8,0,7,10,8,10,13,14,16,16,13,12,10,9,5,4,3,2,1,2,7,6,7,6,5,4,9,7,12,11,18,26,17,9,13,9,11,8,12,13,9,10,12,12,15,14,13,10,10,10,12,15,15,11,15,14,19,20,29,29,31,32,34,32,27,31,33,29,29,19,18,17,13,11,11,10,7,5,4,2,1,1,0,0,0
2022-04-11 14:00:00,0,0,1,1,3,4,8,9,11,10,14,15,20,20,34,37,44,43,44,44,44,46,43,32,29,26,23,23,21,16,15,12,13,8,7,6,10,10,7,9,13,6,11,12,10,12,17,16,15,14,17,14,11,12,6,4,5,4,6,4,0,0,5,8,6,11,18,21,19,16,12,12,6,8,8,10,8,11,12,15,13,13,12,13,11,13,15,16,17,14,15,16,19,20,22,23,25,27,33,33,36,30,32,28,27,24,24,25,21,14,11,10,9,7,5,4,3,2,1,0,0,0
2022-04-11 15:00:00,0,0,2,0,3,4,6,11,24,26,27,28,29,26,25,22,22,22,22,28,21,31,29,23,22,19,18,13,12,10,13,12,14,14,13,11,9,10,0,9,8,13,16,17,17,17,19,17,15,14,11,11,10,8,10,4,3,5,2,6,0,10,8,10,13,17,21,21,21,16,15,14,11,11,10,9,10,10,11,17,16,17,18,19,18,17,18,19,18,20,12,22,25,30,36,40,43,47,45,40,40,38,38,34,31,32,30,26,21,19,27,9,19,9,7,4,3,2,0,1,0,0
2022-04-11 16:00:00,2,3,2,3,6,7,10,12,19,20,43,39,38,36,36,39,37,33,34,37,38,51,49,43,28,24,20,17,17,16,17,16,17,17,10,12,14,13,7,11,12,8,37,37,26,42,45,39,30,27,26,26,27,24,19,3,4,5,4,6,4,4,4,8,14,15,16,14,16,14,10,10,9,8,6,8,9,10,9,9,10,11,13,12,12,14,15,14,19,20,18,20,24,33,37,43,50,51,53,51,40,37,32,31,31,29,45,46,22,14,17,16,14,11,11,5,2,3,2,1,0,0
2022-04-11 17:00:00,0,1,1,1,2,4,4,8,14,16,17,19,26,26,28,54,57,54,56,61,61,57,45,36,28,22,15,20,19,20,22,24,20,16,11,14,20,19,13,16,13,14,18,20,20,23,23,24,23,16,16,15,13,10,9,4,4,5,5,3,4,3,3,12,20,25,26,28,28,22,27,24,22,16,17,9,10,11,13,14,15,17,16,12,15,14,16,16,19,20,21,23,25,34,34,40,42,45,49,53,49,46,44,40,41,41,44,45,38,23,29,27,19,12,9,6,5,6,4,0,0,0
2022-04-11 18:00:00,0,2,3,0,6,4,5,6,12,13,20,32,39,41,40,39,38,35,36,52,48,43,34,29,24,24,20,13,11,10,14,20,18,23,16,20,23,25,20,22,30,31,31,30,31,32,37,32,24,21,13,10,10,8,5,3,8,12,0,6,0,12,9,14,15,21,19,21,26,33,24,22,19,15,15,12,18,22,27,33,13,39,43,38,35,39,44,43,44,46,47,48,49,46,47,55,55,50,58,59,52,52,47,39,36,33,39,41,33,18,26,25,19,15,9,6,5,4,1,2,0,0
2022-04-11 19:00:00,1,3,4,2,2,1,5,6,7,11,8,16,56,56,53,48,46,39,39,40,36,36,29,28,21,17,11,7,6,5,4,6,7,8,6,10,17,17,0,17,19,20,19,23,25,22,22,17,12,13,9,5,6,3,5,4,2,1,0,4,6,4,3,5,6,7,7,14,15,13,11,9,8,5,4,4,3,8,10,14,16,22,21,23,22,24,19,25,29,31,32,26,31,34,36,44,43,58,59,56,49,46,40,35,32,28,26,24,19,16,28,27,19,14,4,3,2,3,0,0,0,0
2022-04-11 20:00:00,0,0,2,1,3,3,6,6,7,6,9,17,35,31,32,25,23,18,16,20,18,18,19,15,16,10,11,9,8,5,6,6,4,6,4,5,13,4,12,14,13,14,12,10,11,18,14,17,15,9,4,3,2,0,2,1,5,0,0,1,0,6,4,7,3,10,13,15,15,15,12,9,9,5,2,3,6,8,8,12,12,11,11,12,10,11,12,8,10,14,13,13,20,22,24,25,24,28,50,54,56,54,51,46,44,43,40,35,26,25,25,22,17,12,6,4,2,1,0,0,0,0
2022-04-11 21:00:00,0,1,3,0,4,3,3,2,4,5,7,9,15,15,18,18,18,16,16,16,14,17,15,16,12,11,10,8,7,6,7,6,9,9,6,7,8,6,0,7,8,7,8,9,10,14,10,8,8,9,6,5,3,3,2,4,4,4,2,0,3,4,3,6,4,9,10,10,12,10,13,13,8,3,8,3,4,6,7,9,10,12,9,11,8,11,11,14,12,17,18,14,21,22,25,32,30,30,34,34,35,35,28,29,24,21,24,22,16,14,19,18,16,11,4,3,2,1,1,0,0,0
2022-04-11 22:00:00,1,0,1,0,1,0,9,0,12,15,17,19,28,30,30,25,26,22,21,21,18,23,22,10,7,5,5,3,0,4,3,3,6,4,10,13,14,12,11,9,10,10,11,12,2,18,26,23,22,21,15,10,8,6,4,1,4,5,1,0,0,0,4,3,4,6,8,10,10,8,7,7,8,8,7,6,4,3,8,5,12,13,12,7,11,12,10,11,12,14,15,17,16,24,27,36,37,38,41,35,31,28,26,25,24,22,24,22,17,13,18,16,11,7,4,5,3,3,2,1,0,0
2022-04-11 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,4,4,5,4,6,7,8,9,10,0,12,11,9,10,9,0,9,9,7,6,6,5,5,4,2,2,3,2,0,0,0,0,0,1,0,1,2,3,5,6,3,4,3,4,3,4,3,5,6,3,11,12,14,13,12,13,0,14,15,0,17,18,7,19,20,20,25,18,25,22,24,26,24,22,20,18,16,15,11,9,6,8,6,6,5,4,2,1,1,0,0,0,0
2022-04-12 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 04:00:00,0,1,4,4,6,9,11,13,16,0,16,14,19,20,21,25,27,34,35,37,40,45,42,40,36,35,34,34,35,33,31,25,20,19,13,7,5,3,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 05:00:00,0,0,0,1,1,3,4,9,14,15,6,15,18,20,22,21,25,27,16,27,28,31,27,29,27,26,27,25,19,23,28,26,24,21,11,8,6,6,3,5,7,8,8,7,7,11,13,8,13,12,9,10,6,3,1,2,0,2,3,0,2,1,0,1,2,3,5,3,2,2,0,0,0,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 06:00:00,0,1,2,2,2,4,9,13,19,20,22,18,24,26,27,31,37,37,37,42,41,43,39,36,33,29,24,18,23,20,18,13,12,11,9,6,7,2,3,2,3,3,6,5,6,6,8,7,6,7,5,4,3,1,2,1,1,1,0,0,0,0,4,3,3,7,7,8,10,9,6,0,5,7,8,6,5,7,5,6,5,4,2,2,1,2,4,0,3,2,3,2,1,3,6,9,5,9,9,11,13,14,12,14,13,15,18,19,15,9,5,0,4,4,2,0,0,1,0,0,0,0
