Unnamed: 0,1_노온사동차고지,2_온신초등학교,3_사들,4_동창골,5_장절리,6_원가학,7_뒷골사거리,8_호봉골,9_무의공이순신장군묘,10_기형도문학관.황용사,11_충현중학교.광휘고등학교.이원익기념관,12_충현고등학교,13_광명시여성회관,14_서면초.안서중.창의경영고,15_설월리마을,16_소하성당,17_갑종주유소,18_수자원공사광명가압장,19_가리대삼거리.소하상업지구,20_소하초중고등학교,21_신촌마을,22_시흥대교,23_금천구청.금천경찰서,24_말미고개.금천소방서,25_금천우체국,26_문성초등학교,27_구로디지털단지역,28_동작상떼빌아파트,29_신대방경남아파트,30_신대방현대아파트,31_보라매공원,32_보라매역.동작세무서,33_강남중학교,34_서울지방병무청앞,35_공군호텔,36_샛강역.앙카라공원,37_진주아파트,38_시범아파트,39_원효대교북단,40_용산전자상가.전자랜드,41_용산전자상가12동,42_용산전자상가19동,43_문배동이안아파트앞,44_남영역,45_숙대입구역,46_갈월동,47_서울스퀘어앞,48_남대문시장.회현역,49_남산3호터널.서울애니메이션센터,50_북창동.남대문시장,51_숭례문(가상),52_숭례문,53_서울역버스환승센터,54_갈월동,55_갈월동4호선숙대입구,56_숙대입구,57_남영역,58_문배동이안아파트앞,59_용산전자상가17동,60_용산전자상가10동,61_용산전자상가.전자랜드,62_원효대교북단,63_시범아파트.대교아파트,64_KBS별관,65_공군호텔,66_서울지방병무청,67_보라매역.동작세무서,68_보라매공원,69_경남아너스빌아파트,70_강남성심병원.대림성모병원,71_서울영림초등학교,72_구로디지털단지역,73_문성초등학교,74_금천우체국,75_말미고개.금천소방서,76_금천구청.금천경찰서,77_시흥사거리.시흥대교,78_신촌마을,79_소하초중고등학교,80_가리대.소하3단지.소하상업지구,81_가리대사거리.소하상업지구,82_수자원공사광명가압장,83_도돌이주유소,84_소하성당,85_설월리마을,86_서면초.안서중.창의경영고,87_광명시여성회관,88_소하2동주민센터.광명동굴길입구,89_충현중학교.광휘고등학교.이원익기념관,90_기형도문학관.황용사,91_이케아.롯데아울렛.광명점,92_코스트코광명점,93_KTX광명역8번출구,94_양지사거리.체육공원,95_뒷골,96_원가학,97_장절리,98_동창골,99_사들,100_온신초등학교앞,101_노온사동차고지
2022-04-11 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 04:00:00,1,0,0,1,0,2,0,2,0,0,5,11,14,15,0,0,11,12,14,18,28,19,24,29,33,34,23,22,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 05:00:00,0,0,0,1,0,1,1,3,4,1,5,9,13,15,16,7,6,17,19,20,22,24,30,31,33,32,26,28,28,36,30,33,38,36,31,22,21,17,18,9,17,18,17,15,12,11,7,4,1,0,0,0,6,5,3,2,3,0,2,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 06:00:00,0,2,0,0,0,1,1,5,7,8,21,28,29,32,0,25,24,33,36,39,45,41,40,41,42,40,22,25,25,27,29,29,29,30,25,22,22,18,22,20,19,15,15,13,12,9,6,3,4,3,1,1,6,7,6,7,8,8,7,7,5,7,6,5,7,6,8,9,9,10,11,15,14,16,17,17,16,15,14,13,12,10,11,10,8,6,7,6,6,2,3,0,4,0,0,0,0,0,0,0,0
2022-04-11 07:00:00,3,5,2,4,0,5,4,13,18,20,24,38,39,44,36,46,48,51,54,57,56,53,69,58,58,57,34,37,41,46,48,50,45,50,52,39,37,30,28,27,26,26,24,20,19,12,10,7,5,3,3,3,16,21,24,29,20,21,23,24,21,25,24,28,27,25,27,30,21,18,19,24,26,22,24,26,34,28,28,26,25,23,17,22,20,16,16,18,16,1,3,2,9,3,8,4,2,2,3,0,0
2022-04-11 08:00:00,1,7,5,2,4,2,5,20,26,25,21,34,41,42,28,43,30,42,44,43,73,73,75,73,74,69,37,35,35,43,52,45,50,43,54,49,45,45,37,33,30,27,25,23,21,15,19,11,6,5,1,5,17,19,23,27,25,33,30,28,25,36,31,30,31,29,33,33,33,31,33,43,36,31,32,32,36,31,28,27,29,27,18,28,27,29,30,26,16,0,1,2,4,0,6,3,2,1,1,2,0
2022-04-11 09:00:00,0,5,2,0,3,4,2,9,13,0,14,15,19,20,21,22,26,26,30,35,47,44,43,50,52,51,24,24,25,28,30,28,32,37,39,32,32,32,29,28,21,20,18,15,15,15,10,6,2,5,2,4,12,18,20,26,30,28,23,22,18,22,19,19,19,19,17,16,17,18,15,19,19,27,27,28,28,23,22,17,6,16,0,16,15,14,14,13,12,3,2,0,2,0,4,0,2,0,2,1,0
2022-04-11 10:00:00,1,2,0,0,1,3,2,5,6,4,9,16,19,21,22,0,21,20,20,22,32,31,34,32,31,28,19,17,15,18,19,17,22,24,23,24,27,26,24,22,23,23,18,17,13,12,11,5,4,3,0,4,10,13,14,13,14,6,11,8,7,4,8,8,6,4,7,7,8,9,7,11,13,14,10,15,17,14,14,12,9,13,8,14,4,13,7,13,3,3,1,0,1,0,2,1,0,0,0,0,0
2022-04-11 11:00:00,0,1,2,0,2,0,0,4,7,0,9,8,12,15,16,10,0,15,17,18,21,20,20,23,20,21,16,17,18,21,22,21,24,25,27,23,22,14,23,22,23,18,23,18,17,16,16,8,4,5,0,6,8,10,11,12,6,9,13,14,14,16,7,9,8,9,10,4,9,9,12,17,14,16,17,17,17,16,15,14,11,10,0,8,8,10,3,9,9,8,4,3,2,0,1,0,2,1,0,0,0
2022-04-11 12:00:00,0,2,1,1,1,1,2,4,6,6,9,14,16,18,2,0,17,15,17,18,17,20,19,16,18,19,13,12,12,16,13,13,17,19,22,19,17,19,21,21,22,18,20,18,17,15,8,8,7,8,0,5,10,12,13,14,16,14,13,20,20,22,17,21,16,16,13,11,14,12,12,19,16,16,16,14,21,19,15,17,16,0,15,16,15,14,10,9,7,7,4,3,1,2,1,0,0,0,0,0,0
