Unnamed: 0,1_범일운수종점,2_시흥동은행나무.은행나무시장,3_은행나무입구사거리,4_경남아파트,5_시흥초등학교.금천구보훈회관,6_동산교회앞,7_현대시장.시흥4동주민센터,8_남부여성발전센터,9_독산동정훈단지,10_독산4동주민센터,11_독산동성당앞,12_독산동쌈지공원,13_독산동남문시장,14_독산3동주민센터,15_모두의학교.금천문화예술정보학교,16_삼부르네상스.효성아파트,17_가리봉파출소,18_디지털단지오거리,19_가리봉시장,20_구로4동자치회관,21_구로시장,22_구로4동우체국.고대구로병원정문,23_고대구로병원후문,24_구로구청,25_구로고등학교,26_거리공원,27_한국SGI,28_서울미래초등학교,29_신도림역,30_서울미래초등학교,31_거리공원.구로신협본점앞,32_구로도서관.대성스카이렉스,33_영림중학교,34_구로구청,35_구로4동우체국.고대구로병원정문,36_구로시장,37_남구로역,38_가리봉시장,39_디지털단지오거리.가산파출소,40_디지털단지오거리,41_가산초등학교,42_모두의학교.금천문화예술정보학교,43_독산3동주민센터,44_독산동남문시장,45_독산동쌈지공원,46_독산동성당앞,47_독산동정훈단지,48_남부여성발전센터,49_현대시장.시흥4동주민센터,50_동산교회앞,51_시흥초등학교.금천구보훈회관,52_은행나무입구사거리,53_시흥동은행나무.은행나무시장,54_범일운수종점
2022-04-10 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 04:00:00,1,4,0,6,8,11,12,13,15,13,15,17,20,21,21,20,19,18,19,16,15,11,7,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 05:00:00,2,3,0,2,3,5,5,6,8,9,7,7,12,13,15,14,18,15,7,5,6,5,3,1,0,5,0,0,2,0,0,0,0,1,2,0,2,1,0,0,0,1,0,2,1,0,2,0,0,1,1,0,0,0
2022-04-10 06:00:00,1,1,0,5,0,2,4,3,6,8,9,0,6,10,9,7,9,8,4,6,6,0,5,6,5,5,5,2,4,0,3,4,5,8,0,5,6,7,6,6,6,5,5,3,2,3,1,4,3,0,2,1,0,0
2022-04-10 07:00:00,3,4,4,7,6,11,6,7,8,5,8,6,10,6,14,11,11,7,10,9,7,6,1,5,7,7,4,2,3,0,1,0,3,5,6,3,6,5,4,6,6,3,5,5,6,5,7,2,5,0,0,3,2,0
2022-04-10 08:00:00,3,5,4,7,0,8,13,14,17,19,17,22,20,22,22,21,17,22,17,15,10,5,9,8,4,7,4,3,2,3,5,8,7,8,9,12,13,16,14,14,13,15,16,17,14,12,11,8,8,7,4,2,0,0
2022-04-10 09:00:00,2,6,8,10,11,11,16,21,26,24,28,31,31,32,26,23,21,20,16,13,10,8,7,6,7,8,8,7,7,8,8,10,6,10,18,18,20,20,19,18,21,22,21,16,15,13,11,10,7,6,5,5,1,0
2022-04-10 10:00:00,5,10,11,12,13,14,22,27,17,22,24,26,30,32,34,31,28,25,23,20,19,17,14,15,16,22,23,17,5,7,7,9,13,14,14,16,15,16,15,13,21,20,18,18,15,12,12,11,11,9,7,5,1,0
2022-04-10 11:00:00,3,5,5,8,9,11,16,16,20,20,18,21,28,30,33,29,20,19,15,13,10,9,5,8,12,13,12,11,8,7,6,12,11,11,15,19,20,21,21,20,20,17,16,14,13,13,9,6,10,8,6,4,2,0
2022-04-10 12:00:00,3,10,11,5,8,9,12,19,27,28,29,28,28,28,28,27,21,17,18,14,9,11,10,9,9,10,11,7,8,10,8,6,7,12,15,16,18,22,23,24,17,24,24,26,30,26,26,25,20,20,17,10,2,0
2022-04-10 13:00:00,2,3,1,11,4,15,21,24,23,21,21,26,27,28,28,27,26,20,18,18,15,13,8,8,9,11,11,8,14,14,7,13,10,14,20,23,21,24,24,25,19,25,22,17,16,14,13,14,13,8,11,6,1,0
2022-04-10 14:00:00,3,9,11,6,9,12,14,15,21,18,22,23,30,32,33,27,23,18,16,14,12,13,12,13,14,11,10,7,17,21,17,16,14,12,12,14,13,14,23,27,25,24,21,20,17,16,11,8,6,7,4,4,1,0
2022-04-10 15:00:00,3,5,7,10,5,10,17,15,18,19,21,6,18,22,21,16,16,17,17,14,14,11,9,10,10,8,14,10,10,10,11,11,13,15,19,19,20,22,24,27,29,25,23,19,20,18,14,14,10,7,5,4,3,0
2022-04-10 16:00:00,2,4,6,5,4,8,17,17,15,14,16,19,21,19,21,19,19,16,14,14,13,16,13,8,12,11,9,6,16,20,22,21,20,23,14,15,23,22,28,35,38,36,35,33,30,24,15,12,8,5,4,1,2,0
2022-04-10 17:00:00,1,2,1,4,5,6,8,9,11,13,9,14,17,20,20,19,18,11,14,12,13,13,9,4,4,0,5,2,10,12,11,10,11,11,27,28,31,38,39,44,41,35,32,29,26,25,20,13,10,11,6,8,2,0
2022-04-10 18:00:00,1,3,3,6,7,7,8,6,7,3,8,8,9,10,14,12,8,16,12,9,8,7,7,7,8,7,5,3,12,16,16,13,19,21,26,31,38,37,33,32,30,29,28,28,26,20,18,13,13,11,9,4,2,0
2022-04-10 19:00:00,2,7,8,4,7,8,12,9,12,13,9,12,13,17,17,15,14,14,14,11,9,16,16,13,16,14,12,5,16,18,22,21,17,17,19,20,22,26,23,23,24,22,21,21,22,20,19,16,15,11,9,7,1,0
2022-04-10 20:00:00,2,3,2,4,0,3,7,8,10,10,13,16,12,17,13,15,14,13,11,8,8,8,8,6,6,4,8,4,12,13,14,12,13,11,14,10,16,20,17,17,17,18,19,20,19,18,14,12,11,10,6,2,0,0
2022-04-10 21:00:00,0,2,2,3,0,2,3,3,4,4,5,5,3,5,7,6,5,8,7,8,5,9,4,5,6,5,1,4,16,11,10,9,8,10,13,16,16,16,19,20,18,18,18,17,15,15,19,15,12,8,12,11,1,0
2022-04-10 22:00:00,1,2,3,5,2,6,8,7,8,1,9,7,8,6,5,5,0,3,4,3,1,2,1,1,6,1,2,4,12,18,18,18,15,14,16,18,18,20,22,24,25,21,18,16,15,13,9,9,7,6,3,4,3,0
2022-04-10 23:00:00,0,1,1,2,1,0,3,0,0,0,5,6,1,5,6,5,0,6,7,0,5,6,4,3,4,3,2,1,7,9,8,8,8,8,11,15,15,17,16,15,12,14,11,12,10,10,7,8,7,6,4,3,1,0
2022-04-11 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 04:00:00,2,7,8,12,18,22,30,35,42,43,46,53,54,61,65,63,56,48,43,38,29,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 05:00:00,3,5,5,6,7,9,10,14,16,17,13,28,32,34,43,39,35,33,27,28,26,26,22,21,21,23,27,22,3,4,6,7,2,9,10,9,11,10,9,8,12,10,0,9,7,4,5,4,3,0,0,0,0,0
2022-04-11 06:00:00,4,5,5,5,7,8,14,15,19,13,12,14,16,21,21,10,11,10,9,7,5,5,6,4,5,6,6,4,2,3,3,4,3,6,7,7,8,9,8,6,7,6,6,4,3,5,7,6,4,3,1,2,1,0
2022-04-11 07:00:00,7,9,10,15,18,21,27,35,42,44,44,46,50,52,54,44,42,32,29,25,31,26,20,19,7,7,13,6,7,9,10,13,14,18,17,18,23,23,15,10,19,16,15,15,16,10,16,18,20,18,0,14,11,0
2022-04-11 08:00:00,6,14,19,23,24,26,31,32,37,45,46,48,51,52,52,47,43,36,32,37,33,27,21,19,21,23,33,28,30,36,33,27,23,23,22,23,25,25,24,24,25,24,17,20,18,15,16,11,9,9,4,8,2,0
2022-04-11 09:00:00,3,7,11,13,14,16,21,24,28,28,30,32,34,37,36,27,26,20,18,16,17,16,18,16,16,15,15,13,11,12,12,11,12,12,11,13,14,12,10,11,11,10,11,7,11,9,7,5,3,5,3,1,4,0
2022-04-11 10:00:00,2,4,6,5,6,7,9,11,14,15,16,18,19,20,23,20,19,20,21,20,17,15,14,14,7,9,15,13,9,10,13,15,5,8,13,14,16,18,16,16,13,14,10,10,9,10,8,8,5,4,4,2,1,0
2022-04-11 11:00:00,1,4,5,9,6,9,15,15,15,16,17,18,19,21,22,21,16,18,17,13,10,10,8,11,11,13,7,10,8,7,8,9,14,13,13,12,13,13,14,15,16,15,16,17,18,16,11,10,10,8,6,3,1,0
2022-04-11 12:00:00,3,7,7,8,3,10,13,14,14,19,13,22,20,19,23,21,17,16,13,12,11,10,9,7,7,7,7,6,12,14,15,14,14,9,14,16,16,14,9,12,13,12,10,10,10,9,12,8,6,6,7,5,2,0
2022-04-11 13:00:00,4,6,7,8,7,8,12,14,7,12,14,15,16,15,18,18,17,18,17,16,13,13,8,7,9,9,11,9,15,16,17,13,13,11,16,16,13,14,14,15,15,16,17,7,12,14,10,12,10,9,6,4,2,0
2022-04-11 14:00:00,1,3,2,4,6,5,9,8,10,11,11,11,16,19,18,18,16,14,13,11,7,12,12,13,14,12,8,10,10,11,10,12,7,13,16,14,15,12,18,14,15,17,13,14,12,9,11,12,10,8,1,4,1,0
2022-04-11 15:00:00,4,13,3,6,7,8,15,15,17,15,15,13,12,16,15,13,12,13,15,12,9,10,11,13,14,12,10,9,10,13,17,18,18,24,23,22,21,22,23,18,21,21,19,17,15,17,13,11,10,9,7,7,3,0
2022-04-11 16:00:00,9,10,9,13,11,14,16,15,16,18,14,20,21,23,24,23,21,12,13,13,12,16,14,14,16,12,12,9,13,12,10,10,14,17,29,28,31,30,33,35,36,34,32,30,28,26,21,18,16,17,10,5,2,0
2022-04-11 17:00:00,1,5,9,14,15,13,19,19,23,27,27,28,27,28,27,21,20,22,18,17,12,14,15,9,15,12,10,8,24,27,32,30,28,32,33,30,38,39,42,45,44,37,32,30,29,29,22,19,9,8,7,5,2,0
2022-04-11 18:00:00,10,12,13,14,12,16,23,24,23,23,18,21,22,21,27,25,27,28,24,22,21,23,25,28,26,24,17,13,24,24,20,21,22,22,30,28,32,40,47,49,51,44,42,39,36,32,26,20,16,12,12,11,3,2
2022-04-11 19:00:00,4,7,9,11,8,10,14,12,13,18,13,19,24,25,21,18,15,14,14,13,13,15,14,13,15,14,10,5,18,17,16,11,16,18,22,21,25,28,37,37,39,40,37,32,31,29,24,17,14,13,11,7,2,0
2022-04-11 20:00:00,0,3,5,6,5,9,6,6,8,8,9,6,12,14,15,13,12,13,12,9,6,8,8,6,7,7,6,5,17,20,21,18,11,12,18,21,24,26,28,31,31,29,27,24,23,22,20,14,7,6,5,3,2,0
2022-04-11 21:00:00,3,5,0,0,0,3,3,4,6,4,4,5,6,4,7,5,3,6,7,5,4,5,4,3,1,4,4,2,14,17,13,16,11,9,13,15,16,19,25,24,25,21,19,18,18,16,15,13,7,4,3,2,1,0
2022-04-11 22:00:00,0,1,1,2,2,2,4,3,4,2,3,5,5,3,5,9,8,7,7,6,5,5,4,3,3,5,4,3,21,21,20,16,18,17,16,17,17,20,20,25,26,23,22,20,18,19,18,12,9,7,5,3,1,0
2022-04-11 23:00:00,0,6,2,7,1,8,7,6,5,4,3,0,6,2,4,4,2,7,8,6,4,3,1,0,1,2,3,3,18,18,19,16,13,10,15,12,17,15,15,15,6,13,13,12,7,15,12,11,10,7,2,4,2,0
2022-04-12 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 04:00:00,2,7,8,11,15,18,28,35,41,42,46,52,57,62,65,62,59,50,46,34,28,23,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 05:00:00,4,4,2,6,5,7,9,13,15,17,17,18,20,27,29,28,26,22,24,24,21,19,15,16,11,10,16,15,3,0,3,2,3,4,6,5,10,9,8,6,11,9,7,6,7,6,4,4,3,6,4,0,2,0
2022-04-12 06:00:00,4,5,6,10,12,10,17,19,21,20,13,22,23,24,22,16,16,14,10,10,9,7,9,10,13,14,13,9,3,1,2,3,4,6,7,8,9,10,9,10,8,8,6,7,6,5,5,5,6,5,7,6,2,0
2022-04-12 07:00:00,5,7,8,12,17,20,30,29,36,39,42,47,33,37,38,38,38,36,29,28,30,26,26,22,14,18,22,21,15,15,17,16,16,17,16,18,23,24,25,25,28,24,21,19,18,16,16,15,15,16,12,7,3,0
2022-04-12 08:00:00,8,17,20,28,28,29,32,36,40,43,42,45,50,57,55,49,43,38,29,30,25,27,23,23,22,20,21,19,20,23,23,22,23,19,19,22,26,26,20,17,21,20,20,21,20,15,15,15,17,16,14,9,8,0
2022-04-12 09:00:00,3,7,8,9,11,12,15,12,17,19,18,24,23,27,28,27,28,23,20,17,17,15,13,12,14,13,20,16,9,9,9,10,12,12,13,11,12,16,15,13,7,14,17,12,15,11,9,9,7,5,5,2,1,0
2022-04-12 10:00:00,3,5,6,7,7,8,14,15,20,22,15,23,25,28,28,21,20,19,17,17,13,11,12,13,11,7,11,7,10,11,11,14,14,15,10,10,16,14,15,8,9,8,7,0,8,9,7,7,9,7,5,3,1,0
2022-04-12 11:00:00,2,5,6,8,10,8,9,10,12,13,15,16,19,19,16,18,17,19,16,12,7,7,5,5,8,9,12,7,7,4,9,7,9,11,12,10,12,12,13,16,19,19,14,16,14,13,13,10,6,6,5,1,0,0
2022-04-12 12:00:00,3,6,8,8,5,6,12,14,15,16,15,17,17,17,17,17,15,13,12,16,10,8,6,6,8,7,7,6,10,12,13,14,11,12,15,15,17,15,15,15,14,13,14,15,10,14,13,11,6,5,5,4,2,0
2022-04-12 13:00:00,2,9,10,6,8,11,14,15,16,13,13,13,15,16,16,14,11,14,13,14,12,8,7,10,9,8,8,7,13,14,11,11,10,9,10,10,13,14,15,9,15,13,13,12,11,8,15,9,9,5,4,2,1,0
2022-04-12 14:00:00,2,4,6,7,9,10,14,15,11,14,8,12,16,18,17,17,16,13,11,12,9,11,9,10,11,9,9,7,14,12,11,12,11,13,17,17,20,22,21,22,23,25,17,16,6,15,13,15,15,10,6,7,3,0
2022-04-12 15:00:00,3,7,8,9,7,5,12,13,14,15,16,18,13,16,16,14,13,13,13,11,10,13,15,16,17,14,16,13,12,11,10,12,19,21,26,24,26,28,27,31,33,23,23,22,20,19,17,13,11,10,11,8,2,0
2022-04-12 16:00:00,10,14,15,10,16,17,19,20,21,22,23,23,24,27,26,25,24,25,19,17,9,9,10,8,9,10,10,6,15,14,14,13,16,18,26,23,19,21,22,25,26,29,32,33,32,26,25,17,15,11,10,9,2,0
2022-04-12 17:00:00,7,8,9,4,7,10,12,14,17,13,20,21,25,26,26,25,23,24,23,20,20,21,20,20,24,21,18,15,17,19,18,17,17,24,30,32,38,39,42,50,50,44,38,37,36,33,28,22,16,11,7,5,3,0
2022-04-12 18:00:00,3,9,11,13,14,17,18,22,26,25,23,26,23,24,23,23,21,26,23,21,18,21,18,20,21,19,24,20,25,26,25,24,28,31,36,39,38,42,45,45,47,44,45,39,31,28,26,22,18,17,15,11,2,0
2022-04-12 19:00:00,1,4,5,7,8,8,9,10,14,20,18,19,22,25,28,18,17,16,18,12,12,12,11,9,10,9,9,6,21,23,14,13,13,13,17,18,28,31,33,40,42,38,37,34,33,25,24,23,20,14,8,10,3,0
2022-04-12 20:00:00,3,5,7,9,9,4,10,11,9,9,9,10,13,14,12,10,11,13,10,7,8,8,2,5,6,6,4,4,18,18,16,14,13,12,14,15,21,23,21,29,31,30,29,27,26,25,16,11,10,7,5,7,4,0
2022-04-12 21:00:00,1,5,2,4,0,3,5,2,6,8,8,0,9,9,10,8,6,6,8,7,4,7,6,6,7,6,5,3,10,10,10,12,11,16,16,21,25,26,28,27,27,24,24,21,19,18,14,11,6,5,2,2,1,0
2022-04-12 22:00:00,2,3,1,6,1,6,1,3,6,6,7,7,5,4,5,3,3,3,4,2,4,5,4,4,3,4,2,3,16,14,13,11,10,8,10,11,13,14,14,16,12,15,10,10,11,12,9,7,5,6,6,3,1,0
2022-04-12 23:00:00,1,3,1,4,0,0,4,3,2,2,1,0,4,4,2,2,2,4,5,6,3,5,4,3,4,3,2,2,18,19,18,11,13,13,11,12,16,20,21,22,21,18,17,12,10,10,7,5,4,3,2,3,0,0
2022-04-13 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 04:00:00,4,8,10,10,16,20,28,32,37,38,42,46,46,49,51,49,45,39,34,30,23,23,19,14,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 05:00:00,3,4,3,4,6,8,9,13,16,18,19,22,20,26,28,28,27,26,15,16,15,14,13,13,14,12,13,11,3,0,3,4,5,3,7,8,7,5,6,6,7,9,8,9,8,9,8,4,6,4,3,3,0,0
2022-04-13 06:00:00,3,5,6,8,12,13,17,19,20,13,22,24,26,27,28,18,15,11,11,10,9,10,9,7,7,6,8,4,3,4,3,6,9,5,10,11,11,13,12,12,13,10,9,3,8,7,7,8,6,5,4,2,0,0
2022-04-13 07:00:00,5,8,10,13,18,22,28,34,40,43,43,47,50,53,52,43,39,32,27,23,23,19,17,15,13,12,16,15,12,10,11,13,13,13,13,16,20,18,19,17,18,17,19,21,21,20,19,24,15,23,22,13,12,0
2022-04-13 08:00:00,10,19,21,33,37,41,43,42,48,52,55,54,57,54,58,46,38,36,28,28,28,29,22,21,20,15,16,14,17,19,19,20,19,19,23,26,27,28,25,26,29,25,25,23,25,24,16,15,14,15,7,6,3,0
2022-04-13 09:00:00,4,10,11,12,14,16,22,21,23,22,23,25,27,29,30,24,21,20,17,18,17,18,16,13,13,17,18,14,8,10,8,11,9,12,13,15,20,18,16,17,17,17,15,15,17,16,13,11,9,6,6,4,0,0
2022-04-13 10:00:00,1,5,4,8,0,5,10,12,15,18,17,22,21,22,27,25,22,15,17,15,11,12,12,13,12,9,18,12,13,13,14,14,13,15,17,14,11,10,10,12,12,12,10,11,10,9,10,7,6,0,5,5,4,0
2022-04-13 11:00:00,2,5,4,6,5,6,10,11,15,15,12,16,16,23,26,25,22,17,14,14,10,11,9,8,9,9,9,6,6,7,8,9,9,10,14,12,12,10,12,11,13,11,11,9,8,6,9,7,5,2,3,1,0,0
2022-04-13 12:00:00,2,6,7,8,9,11,13,11,12,12,12,15,20,19,18,16,16,17,14,13,11,10,8,13,14,13,10,6,12,14,17,18,18,17,20,11,18,19,21,12,20,21,15,8,14,12,11,10,8,0,7,5,2,0
2022-04-13 13:00:00,2,4,8,8,6,7,10,11,12,13,10,13,15,16,14,17,13,12,11,16,12,12,8,12,11,12,10,9,10,11,12,14,13,12,12,13,18,20,20,21,12,17,17,18,17,13,13,10,12,9,9,7,4,0
2022-04-13 14:00:00,2,4,9,10,10,9,11,12,16,15,13,11,14,15,15,15,11,15,13,10,7,7,3,6,6,3,6,4,8,10,10,11,10,11,16,16,19,21,22,21,14,20,18,18,17,14,12,6,12,11,9,5,3,0
2022-04-13 15:00:00,3,8,11,2,2,10,14,15,19,17,19,19,21,23,21,20,13,15,14,13,9,10,9,8,14,13,12,11,10,12,12,11,13,15,25,25,25,26,20,23,26,22,21,19,16,15,13,12,14,12,11,8,4,0
2022-04-13 16:00:00,9,10,11,13,15,15,17,19,18,18,18,19,20,20,23,18,19,20,19,17,14,12,12,10,12,9,9,7,12,14,13,13,15,16,22,20,24,24,29,31,33,34,32,30,28,24,18,14,14,11,10,5,4,0
2022-04-13 17:00:00,4,4,5,2,8,10,10,9,14,15,16,18,19,19,19,23,17,22,20,17,12,14,12,14,15,15,13,11,22,23,21,19,18,22,32,33,33,35,35,36,39,40,35,33,30,27,22,16,15,13,8,9,3,0
2022-04-13 18:00:00,10,13,15,12,10,15,19,19,20,22,21,23,23,25,22,19,22,23,23,24,23,25,23,18,17,17,20,19,25,25,24,21,19,23,30,33,36,39,43,43,43,44,42,40,39,35,27,22,16,14,13,10,5,0
2022-04-13 19:00:00,3,9,12,11,9,8,11,12,14,16,17,10,20,23,23,17,15,15,14,14,10,11,11,8,10,11,10,9,23,26,20,19,15,18,21,23,27,30,34,34,36,40,36,35,37,35,27,20,20,15,13,8,2,0
2022-04-13 20:00:00,2,4,6,9,11,10,5,9,9,10,9,10,13,13,15,14,13,15,15,14,13,11,10,8,7,5,4,2,18,16,14,15,14,14,15,16,20,22,22,25,29,25,26,25,23,20,20,14,10,8,5,3,2,0
2022-04-13 21:00:00,2,3,3,4,0,6,4,6,7,8,7,8,4,9,8,6,0,5,5,4,4,5,4,3,0,4,3,2,11,14,12,12,11,11,14,16,16,16,18,19,21,19,21,20,17,15,17,16,10,9,1,5,1,0
2022-04-13 22:00:00,1,1,2,3,2,5,4,0,6,3,4,2,7,9,10,8,7,8,7,4,3,6,5,6,5,3,5,2,12,15,12,12,11,14,18,9,20,20,19,19,18,18,17,17,17,16,17,12,8,6,5,4,1,0
2022-04-13 23:00:00,1,2,0,4,1,2,1,1,3,3,0,2,3,0,3,2,2,5,6,5,5,4,3,4,1,3,2,1,15,15,12,10,8,6,11,13,14,15,16,18,19,17,16,14,11,8,7,4,3,4,3,1,0,0
2022-04-14 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 04:00:00,2,4,0,10,18,23,31,36,43,44,47,54,57,62,65,63,57,53,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 05:00:00,4,4,1,6,7,10,9,15,20,20,21,23,29,28,30,29,22,19,15,30,25,25,19,19,20,23,23,15,4,4,4,5,3,6,8,7,10,12,10,10,9,10,9,8,0,9,7,0,6,5,3,4,1,0
2022-04-14 06:00:00,2,5,4,7,8,4,10,9,12,13,15,19,23,24,24,18,16,14,13,10,9,10,9,8,7,8,10,9,3,2,4,2,6,6,6,7,8,9,6,10,9,9,3,10,7,5,4,3,0,3,2,1,2,0
2022-04-14 07:00:00,4,5,8,13,16,21,27,30,34,36,37,39,43,45,46,39,36,33,25,25,24,21,20,17,17,22,30,28,11,16,12,13,13,15,17,18,20,21,20,20,20,19,17,19,19,19,18,17,14,13,10,9,8,0
2022-04-14 08:00:00,7,18,20,26,29,26,31,31,37,42,41,46,46,49,49,42,35,30,31,31,29,29,30,27,23,22,33,29,28,32,30,24,28,19,20,22,23,23,21,22,21,20,17,15,15,13,14,11,11,10,11,5,4,0
2022-04-14 09:00:00,6,11,7,13,15,17,22,24,27,25,24,25,32,33,35,29,27,25,21,21,17,12,10,10,10,11,14,13,11,10,10,9,9,10,12,9,13,12,9,10,14,14,13,12,10,8,7,6,5,5,4,3,2,0
2022-04-14 10:00:00,3,6,6,8,11,13,18,18,20,20,19,22,23,26,28,23,19,18,13,15,10,7,10,10,9,16,19,17,7,6,8,7,8,8,14,16,17,12,16,17,18,11,11,8,5,7,9,8,6,4,5,5,1,0
2022-04-14 11:00:00,2,4,8,0,8,6,9,11,14,18,12,20,19,21,21,20,19,18,15,10,8,12,13,14,14,6,8,6,6,7,8,8,9,10,14,13,15,16,15,16,17,16,17,16,14,13,14,12,13,11,9,5,0,0
2022-04-14 12:00:00,2,3,5,5,4,6,7,6,11,15,16,17,16,17,15,16,20,18,16,14,12,9,6,11,9,13,8,8,5,6,7,8,10,9,12,15,18,19,17,17,16,15,14,13,14,13,14,13,10,9,8,4,2,0
2022-04-14 13:00:00,4,5,6,10,11,12,15,17,18,18,19,14,20,22,14,19,12,14,13,14,12,8,5,8,7,8,11,9,9,12,9,10,7,8,9,9,9,11,11,12,12,11,10,11,11,12,11,10,9,8,6,3,2,0
