Unnamed: 0,1_성북생태체험관,2_정릉초교,3_정릉동풍림상가앞,4_정릉동풍림아파트.청소년문화의집,5_북한산보국문역2번출구,6_성북청수도서관.정릉4동성당,7_정릉시장입구,8_정릉우체국앞,9_정릉입구,10_아리랑고개.아리랑시네미디어센터,11_돈암2동주민센터입구.흥천사,12_성신여대입구역,13_돈암시장입구,14_성북구청.성북경찰서,15_보문역,16_보문동성당,17_보문동주민센터,18_신설동로터리,19_동묘앞,20_동묘역.롯데캐슬천지인,21_숭인1동주민센터.창신역4번출구,22_보문역,23_성북구청.성북경찰서,24_돈암시장입구,25_성신여대입구역,26_돈암2동주민센터입구.흥천사,27_아리랑고개.아리랑시네미디어센터,28_정릉입구,29_정릉우체국앞,30_정릉시장입구,31_성북청수도서관.정릉4동성당,32_북한산보국문역1번출구,33_정릉대림아파트.청소년문화의집,34_정릉동풍림상가앞,35_풍림아파트삼거리,36_정릉초교,37_성북생태체험관
2022-04-10 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 05:00:00,1,2,4,3,2,3,3,3,4,5,2,3,3,4,1,1,0,1,1,2,3,0,2,2,3,0,0,2,1,0,0,1,0,0,0,0,0
2022-04-10 06:00:00,1,1,5,6,5,4,6,5,0,4,6,4,4,3,2,0,3,2,1,2,1,1,1,2,0,0,3,0,0,0,0,1,1,0,0,0,0
2022-04-10 07:00:00,0,1,4,8,3,3,5,6,5,7,7,5,4,5,4,3,1,3,2,2,3,2,4,3,3,0,0,2,2,2,1,2,0,0,0,0,0
2022-04-10 08:00:00,1,3,9,10,5,6,8,10,10,14,13,7,6,5,4,4,4,2,2,2,4,4,2,7,5,6,6,5,3,4,2,8,3,3,2,1,0
2022-04-10 09:00:00,1,5,9,10,8,8,15,10,16,18,14,13,7,6,5,5,6,6,5,8,5,5,6,7,10,14,12,9,9,7,11,12,5,5,4,5,0
2022-04-10 10:00:00,2,6,16,20,14,10,12,15,16,19,19,16,12,13,14,15,12,5,3,4,6,8,5,7,8,8,10,14,14,15,18,19,14,12,9,9,0
2022-04-10 11:00:00,5,10,14,19,18,13,19,25,26,31,29,17,12,7,5,6,7,7,5,4,7,6,5,10,10,12,11,12,11,11,12,14,13,10,9,4,0
2022-04-10 12:00:00,4,11,15,20,16,18,16,15,15,21,22,21,18,20,18,20,14,9,9,12,10,10,7,9,16,18,17,18,16,19,21,22,19,16,12,9,0
2022-04-10 13:00:00,4,6,15,17,16,18,26,29,28,27,24,21,17,13,14,15,12,10,6,9,11,10,11,11,13,12,14,13,10,15,16,26,23,14,12,7,3
2022-04-10 14:00:00,3,6,13,15,10,11,10,12,13,16,22,14,13,9,11,8,13,12,10,11,12,15,11,12,14,15,13,12,13,19,17,19,16,10,7,4,0
2022-04-10 15:00:00,9,9,19,18,14,17,20,23,22,20,19,16,14,18,15,12,10,8,9,8,13,10,15,14,17,16,15,16,16,18,18,21,18,15,13,5,0
2022-04-10 16:00:00,4,13,19,22,17,17,15,18,19,21,19,15,10,11,7,12,14,11,7,17,12,13,12,23,24,25,21,18,19,21,22,23,19,17,12,7,0
2022-04-10 17:00:00,2,6,13,16,11,15,13,14,11,13,12,11,9,7,6,9,7,9,9,16,16,12,14,20,25,26,20,18,18,21,20,24,23,20,8,2,0
2022-04-10 18:00:00,4,7,10,14,13,13,17,18,13,17,18,15,12,7,7,9,7,7,8,9,9,16,22,30,31,32,33,32,31,37,35,41,35,30,22,3,0
2022-04-10 19:00:00,1,1,2,5,5,6,9,13,17,21,15,16,11,12,11,12,10,6,6,8,6,11,8,15,20,19,14,15,15,14,18,21,20,14,9,3,0
2022-04-10 20:00:00,0,2,4,5,3,4,8,12,13,9,6,5,10,5,5,4,3,4,4,7,8,11,10,16,30,28,19,18,14,13,10,20,17,13,11,3,0
2022-04-10 21:00:00,0,2,3,4,6,8,8,7,8,7,6,5,10,9,8,7,4,4,4,5,6,5,6,13,17,17,15,14,16,13,13,21,15,10,7,3,0
2022-04-10 22:00:00,1,1,2,6,7,7,6,4,4,2,5,4,7,8,7,9,6,7,5,5,4,5,5,16,20,18,18,20,22,18,21,26,22,20,14,1,0
2022-04-10 23:00:00,0,0,0,0,2,3,7,8,5,5,4,3,14,12,4,11,12,14,8,4,4,8,5,11,20,18,15,15,14,11,9,14,10,7,5,2,0
2022-04-11 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 05:00:00,0,4,8,9,8,10,10,15,16,19,11,9,18,17,5,18,15,3,1,8,10,8,6,5,4,0,6,5,5,2,0,0,0,0,0,0,0
2022-04-11 06:00:00,1,6,13,14,7,10,13,9,10,18,17,8,8,6,5,7,7,4,3,4,1,5,6,5,7,4,8,2,3,3,6,6,4,1,1,0,0
2022-04-11 07:00:00,6,22,30,35,33,18,23,24,27,42,41,22,19,15,10,12,12,4,2,2,6,6,6,3,6,5,6,7,4,4,4,7,5,3,1,2,0
2022-04-11 08:00:00,2,14,21,29,17,23,27,30,35,44,45,29,28,24,19,15,13,5,3,9,10,21,7,6,9,10,14,13,8,7,8,15,36,32,28,6,0
2022-04-11 09:00:00,2,6,17,22,15,16,17,16,17,18,18,15,14,12,12,11,11,8,5,5,6,7,9,11,12,8,11,10,9,7,7,10,8,8,6,5,0
2022-04-11 10:00:00,2,5,15,19,10,12,14,19,18,22,20,14,11,11,10,8,9,8,6,6,7,8,9,9,15,6,11,11,13,9,8,10,7,6,4,2,0
2022-04-11 11:00:00,6,13,14,17,12,13,13,14,19,16,13,14,14,13,11,12,11,10,2,7,8,5,9,9,11,11,11,13,12,10,11,14,12,7,5,3,0
2022-04-11 12:00:00,1,6,11,12,9,8,11,11,13,13,15,11,8,8,6,5,6,4,3,8,5,7,8,9,12,14,11,12,10,13,14,16,13,10,8,4,0
2022-04-11 13:00:00,2,7,12,13,8,12,12,9,10,10,9,6,7,7,6,6,6,8,10,12,8,7,11,19,22,11,21,20,21,20,18,19,16,14,13,5,0
2022-04-11 14:00:00,3,11,13,13,13,11,9,10,10,10,11,11,8,5,7,6,5,6,5,11,14,15,16,13,15,10,9,11,8,10,12,15,13,7,4,1,0
2022-04-11 15:00:00,6,7,14,16,13,13,14,15,19,16,14,11,8,7,6,6,5,5,6,8,10,11,17,18,22,21,18,14,16,36,37,37,26,20,11,5,0
2022-04-11 16:00:00,3,14,17,20,20,19,17,16,18,16,17,14,9,12,9,6,8,7,9,14,16,17,16,20,28,25,26,29,19,29,32,40,29,18,12,4,0
2022-04-11 17:00:00,5,8,12,13,11,11,12,14,15,16,17,13,11,8,7,7,5,7,9,17,15,16,16,19,25,18,22,28,25,27,27,39,30,13,10,2,0
2022-04-11 18:00:00,1,4,7,9,8,10,12,18,19,20,19,12,10,9,7,6,6,10,12,26,24,23,20,28,31,29,21,20,21,32,32,56,38,23,19,3,0
2022-04-11 19:00:00,1,4,8,9,9,7,6,7,7,9,7,5,5,9,8,5,4,6,8,16,17,18,17,21,30,31,22,22,21,27,33,44,33,21,12,6,0
2022-04-11 20:00:00,1,1,3,5,4,6,7,10,10,8,10,9,7,4,2,2,3,5,7,10,12,10,9,18,24,21,16,15,13,18,18,20,15,15,12,3,0
2022-04-11 21:00:00,0,2,4,4,5,6,7,7,6,7,8,6,6,6,6,5,4,4,5,10,13,7,14,19,20,18,16,14,14,20,19,34,21,15,7,2,0
2022-04-11 22:00:00,0,1,2,2,3,2,4,5,3,4,4,9,13,12,9,10,8,9,10,15,14,14,13,17,23,22,19,19,21,23,23,39,30,24,16,6,0
2022-04-11 23:00:00,0,0,1,1,3,5,6,5,5,6,6,5,6,8,6,7,6,8,8,7,7,9,10,13,21,20,16,16,16,13,10,15,12,10,9,2,0
2022-04-12 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 05:00:00,1,4,10,8,11,10,10,13,11,14,9,11,13,8,5,4,6,2,5,14,15,12,10,9,2,0,0,7,6,3,0,0,0,0,0,0,0
2022-04-12 06:00:00,2,7,16,21,11,12,15,20,12,20,18,9,9,7,7,9,8,3,2,7,2,2,6,3,4,4,4,4,3,2,0,3,1,2,0,0,0
2022-04-12 07:00:00,3,21,34,39,25,23,27,27,26,41,41,22,20,15,14,17,14,6,3,3,9,11,6,4,4,4,5,5,6,4,3,5,4,3,0,2,0
2022-04-12 08:00:00,2,12,27,29,15,21,27,25,28,33,35,29,28,25,18,19,19,7,5,5,22,20,6,4,8,8,9,12,9,12,12,31,33,31,28,10,0
2022-04-12 09:00:00,1,7,17,19,15,13,12,17,18,21,20,16,17,16,12,9,7,7,5,4,6,5,7,5,9,10,10,13,9,9,9,12,9,7,5,3,0
2022-04-12 10:00:00,3,12,17,20,14,15,14,16,17,18,17,12,11,10,9,8,9,8,6,9,8,9,8,10,7,6,6,5,5,6,7,10,6,8,2,1,0
2022-04-12 11:00:00,3,8,16,18,13,14,15,17,17,18,19,16,12,11,7,8,6,10,5,4,5,6,10,13,14,15,14,14,13,16,17,21,16,11,7,2,0
2022-04-12 12:00:00,1,5,10,14,11,10,12,13,14,18,15,11,12,10,9,9,8,6,6,6,7,9,12,17,17,16,13,13,10,17,18,21,17,14,9,5,0
2022-04-12 13:00:00,2,10,14,15,11,10,9,11,10,9,9,8,12,9,8,6,5,6,7,5,6,5,7,9,12,13,12,12,9,14,12,14,10,7,5,3,0
2022-04-12 14:00:00,2,6,11,12,11,9,10,14,17,18,17,12,7,5,9,8,4,7,8,11,7,8,7,12,10,12,15,15,16,25,23,25,23,18,13,7,0
2022-04-12 15:00:00,3,4,9,11,10,7,10,9,10,12,9,10,7,7,6,7,4,6,6,8,7,10,13,18,17,16,12,14,14,19,21,28,24,13,7,2,0
2022-04-12 16:00:00,5,10,14,16,17,11,21,25,24,22,18,13,9,9,10,9,7,6,7,13,12,17,24,28,29,24,19,20,19,28,27,33,27,18,11,6,0
2022-04-12 17:00:00,3,6,11,12,12,13,11,14,12,12,12,8,10,8,7,6,7,8,7,10,10,13,17,23,28,26,26,24,28,30,31,40,30,19,15,4,0
2022-04-12 18:00:00,2,6,8,12,13,10,10,20,21,20,20,16,9,10,9,9,7,9,9,15,17,15,15,26,30,29,25,29,28,30,31,59,39,25,16,4,0
2022-04-12 19:00:00,2,2,5,5,6,4,9,10,8,10,11,8,6,6,8,5,6,10,12,16,16,17,20,24,31,29,26,23,21,24,25,46,38,23,16,5,0
2022-04-12 20:00:00,0,2,3,4,5,7,5,8,9,8,8,7,6,4,6,5,2,4,6,9,12,12,13,15,21,21,18,16,14,15,17,27,21,12,10,4,0
2022-04-12 21:00:00,0,1,1,2,2,2,3,5,4,3,5,4,8,6,4,1,5,3,8,8,9,11,9,18,21,23,19,16,23,24,22,33,22,16,11,1,0
2022-04-12 22:00:00,0,1,2,3,2,4,5,6,5,5,5,4,8,9,8,6,6,8,11,9,6,10,10,16,21,25,26,24,20,19,20,30,25,17,11,2,0
2022-04-12 23:00:00,0,0,1,1,2,3,7,8,5,8,6,6,8,10,9,7,11,10,9,6,7,13,8,10,16,15,13,12,11,10,8,15,14,10,8,3,0
2022-04-13 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 05:00:00,0,3,11,11,10,12,12,15,11,19,13,9,17,12,11,5,10,3,3,7,9,8,5,5,6,0,6,5,6,4,0,0,0,0,0,0,0
2022-04-13 06:00:00,1,9,18,19,12,13,17,19,11,20,22,10,9,7,10,10,6,3,2,4,4,4,5,2,4,1,1,2,4,3,2,1,0,0,0,0,0
2022-04-13 07:00:00,4,18,37,43,18,18,21,26,31,45,41,29,27,16,9,12,13,5,3,5,9,12,7,5,4,3,4,3,4,4,3,8,6,5,1,2,0
2022-04-13 08:00:00,2,10,22,27,15,18,23,29,29,38,35,23,18,22,18,16,13,5,7,4,7,21,7,7,10,11,11,9,6,8,7,16,32,33,23,6,0
2022-04-13 09:00:00,1,9,21,23,12,14,17,20,22,24,25,14,11,12,13,12,11,11,7,5,4,7,7,7,7,7,8,5,6,12,11,10,6,4,2,3,0
2022-04-13 10:00:00,1,5,16,18,12,14,14,15,16,17,15,11,10,10,9,7,8,5,6,6,7,7,9,8,8,7,5,9,9,10,8,9,6,5,4,0,0
2022-04-13 11:00:00,2,5,9,10,10,11,12,16,17,20,18,11,10,8,10,12,11,8,4,4,9,8,9,9,10,9,10,10,9,14,13,15,11,11,7,4,0
2022-04-13 12:00:00,2,7,13,15,10,10,13,16,15,16,17,15,13,9,7,5,4,6,4,9,11,12,8,9,14,15,12,12,13,15,14,19,14,11,7,2,0
2022-04-13 13:00:00,1,10,12,12,8,9,15,13,12,14,15,8,8,8,8,8,7,3,4,5,7,7,13,18,20,20,18,18,17,18,18,18,12,10,6,5,0
2022-04-13 14:00:00,2,8,14,15,11,11,13,15,14,11,15,8,6,5,3,8,8,9,7,9,10,9,10,11,16,14,18,17,16,19,21,22,15,12,11,3,0
2022-04-13 15:00:00,1,3,6,8,5,8,10,12,13,14,12,8,9,4,4,5,3,6,7,7,10,10,13,12,17,16,14,17,13,26,27,30,23,16,7,3,0
2022-04-13 16:00:00,2,7,15,20,19,20,19,13,13,16,19,12,8,9,6,7,5,6,7,11,15,11,18,21,22,23,23,22,20,24,23,33,29,21,16,5,0
2022-04-13 17:00:00,4,7,12,16,12,12,12,15,14,15,15,12,8,10,7,6,7,7,4,12,12,15,20,21,22,24,21,23,18,25,26,47,26,18,10,2,0
2022-04-13 18:00:00,0,6,11,15,13,14,14,14,16,19,21,14,13,14,10,9,9,11,15,14,16,19,20,22,37,37,35,20,24,20,26,44,34,21,16,4,0
2022-04-13 19:00:00,1,2,3,7,6,7,7,7,7,10,9,7,7,9,7,7,6,4,8,15,16,18,16,22,26,25,26,24,24,26,24,48,37,21,17,6,0
2022-04-13 20:00:00,1,1,2,2,5,5,7,10,8,8,9,7,8,5,7,10,11,7,8,12,13,10,12,15,21,21,16,14,15,17,16,23,20,16,11,3,0
2022-04-13 21:00:00,0,2,2,4,2,3,2,5,4,6,7,7,10,8,7,9,8,8,10,8,7,8,10,17,29,31,25,20,18,18,20,29,19,15,12,2,0
2022-04-13 22:00:00,0,1,3,3,4,3,6,4,2,6,7,9,9,7,7,7,7,6,9,9,8,11,10,13,22,27,28,29,29,29,28,42,33,26,13,5,0
2022-04-13 23:00:00,0,1,0,0,1,2,4,6,4,4,6,6,8,9,7,8,6,8,8,14,12,11,7,17,24,23,16,13,14,12,13,17,11,10,7,1,0
2022-04-14 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 04:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 05:00:00,0,3,10,7,11,8,10,13,14,17,10,8,16,12,11,7,2,3,5,14,14,11,3,10,8,4,0,7,6,5,0,0,0,0,0,0,0
2022-04-14 06:00:00,2,6,13,15,8,11,15,12,13,25,21,10,9,6,8,8,9,5,2,4,4,5,6,4,6,6,2,5,3,3,2,2,0,1,0,0,0
2022-04-14 07:00:00,3,19,35,41,18,18,25,34,33,47,41,32,24,16,13,12,11,5,3,3,10,9,7,4,3,4,5,6,5,8,5,8,5,3,6,2,0
2022-04-14 08:00:00,2,10,22,27,18,20,26,34,31,43,39,26,28,29,26,19,18,7,7,6,10,17,7,7,7,5,7,8,6,9,8,21,32,29,26,8,0
2022-04-14 09:00:00,1,14,20,27,15,16,18,19,20,26,26,12,12,12,12,11,11,6,4,5,4,5,5,4,7,6,5,5,2,4,1,9,6,2,2,0,0
2022-04-14 10:00:00,2,7,20,20,11,13,12,14,15,17,16,11,9,9,8,9,7,5,6,5,6,7,8,6,7,6,7,7,8,9,9,11,7,6,5,3,0
2022-04-14 11:00:00,1,12,17,18,14,16,14,13,14,15,16,14,10,9,8,7,9,3,2,5,7,3,6,8,15,13,11,9,8,12,13,15,10,8,5,3,0
2022-04-14 12:00:00,2,5,12,14,10,8,11,12,12,19,16,12,8,5,9,5,6,7,7,8,12,11,15,14,16,15,12,11,9,12,12,20,17,11,9,4,0
2022-04-14 13:00:00,1,6,9,11,7,7,10,13,16,16,15,11,8,9,7,7,5,6,5,10,9,11,11,10,11,10,10,12,11,17,16,17,17,10,7,3,0
2022-04-14 14:00:00,2,9,13,16,12,11,13,12,13,17,16,11,10,12,11,10,14,7,7,11,9,11,10,9,16,10,12,12,13,16,15,19,13,11,7,4,1
2022-04-14 15:00:00,1,5,6,9,9,10,9,12,11,10,6,8,7,4,3,4,6,5,4,8,7,8,11,14,14,13,18,17,19,28,26,35,30,23,14,3,0
2022-04-14 16:00:00,3,6,16,16,10,10,13,14,14,16,14,8,10,8,10,9,7,9,10,18,23,18,21,18,18,20,21,22,21,23,25,37,27,22,17,4,0
2022-04-14 17:00:00,4,10,17,22,17,17,18,20,22,22,21,12,10,9,8,10,9,12,9,17,21,23,23,24,26,24,20,20,26,34,32,52,38,25,18,6,0
2022-04-14 18:00:00,1,5,6,9,11,13,9,13,13,11,14,14,10,10,11,14,12,11,13,17,18,21,25,26,27,26,27,24,20,24,32,41,30,21,15,5,0
2022-04-14 19:00:00,0,1,3,5,5,5,8,6,8,8,8,8,5,7,5,5,7,7,9,17,21,20,21,20,27,25,19,21,23,24,27,47,33,24,18,5,0
2022-04-14 20:00:00,0,1,3,4,6,7,5,6,6,9,7,5,5,4,5,6,5,5,6,11,11,11,8,19,28,26,21,16,17,19,20,33,28,19,11,6,0
2022-04-14 21:00:00,0,1,2,5,1,0,4,2,6,1,7,6,12,12,8,5,4,5,10,10,8,8,9,17,19,21,20,19,19,19,19,27,26,15,11,1,0
2022-04-14 22:00:00,0,1,2,2,2,3,5,8,4,9,9,7,11,10,8,7,5,7,7,10,10,9,10,20,27,25,28,16,25,22,21,32,26,16,12,3,0
2022-04-14 23:00:00,0,1,2,3,4,8,10,11,7,10,10,6,6,7,6,8,7,6,7,8,6,9,10,14,19,16,14,15,13,11,9,16,14,11,8,2,0
2022-04-15 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 05:00:00,1,3,8,7,7,9,8,13,7,16,10,8,15,13,14,13,11,4,4,6,8,7,6,3,7,6,7,6,5,3,2,1,0,0,0,0,0
2022-04-15 06:00:00,1,5,12,13,7,9,11,13,11,15,16,9,8,9,9,9,8,5,2,4,7,7,6,8,6,5,4,5,3,4,2,3,2,2,0,1,0
2022-04-15 07:00:00,4,16,33,38,26,15,21,24,28,48,41,22,20,12,10,13,15,6,4,4,4,5,4,4,6,6,6,4,3,3,3,4,4,3,3,1,0
2022-04-15 08:00:00,2,12,25,30,18,20,24,24,25,33,36,25,23,25,21,20,15,7,6,7,7,16,8,7,7,5,5,8,6,11,12,22,46,48,40,4,0
2022-04-15 09:00:00,2,8,17,19,12,13,18,23,23,28,26,15,13,9,9,8,9,7,4,6,8,8,7,5,8,6,8,7,6,7,6,7,6,5,1,2,0
2022-04-15 10:00:00,1,9,17,19,15,17,18,19,13,19,17,15,13,11,10,4,10,7,4,5,4,5,6,7,7,7,7,8,9,9,9,10,9,8,2,1,0
2022-04-15 11:00:00,4,13,18,19,15,13,12,13,11,22,20,11,9,7,8,8,6,5,4,6,6,7,8,7,11,11,11,10,12,14,14,19,13,11,7,2,0
2022-04-15 12:00:00,2,5,9,10,7,10,11,13,12,14,12,8,6,6,5,6,7,6,5,9,10,9,9,11,13,12,11,12,11,16,16,21,12,9,7,1,0
2022-04-15 13:00:00,3,6,11,13,8,9,9,12,11,14,13,10,12,11,12,9,9,9,8,9,5,10,11,13,15,13,12,11,12,16,16,20,20,14,11,6,0
2022-04-15 14:00:00,1,10,14,13,13,13,13,10,11,10,11,6,5,6,7,8,8,8,6,10,11,13,12,10,15,15,15,16,13,24,29,33,22,20,15,4,0
2022-04-15 15:00:00,2,12,15,14,12,12,10,13,13,14,14,10,10,5,5,4,4,5,9,7,9,14,17,17,18,18,17,16,13,19,24,29,23,21,11,5,1
2022-04-15 16:00:00,4,8,10,14,11,15,14,17,19,22,22,17,13,12,11,9,9,7,6,14,15,17,18,20,21,20,17,16,17,24,23,26,22,17,14,6,0
2022-04-15 17:00:00,2,7,11,13,11,12,14,14,13,15,11,10,18,15,12,9,10,9,12,16,13,12,17,24,25,22,23,22,25,29,28,35,28,17,12,4,0
2022-04-15 18:00:00,1,6,11,17,16,17,14,15,20,21,23,17,12,11,9,5,10,10,11,17,21,20,18,23,38,33,22,22,22,29,30,42,31,21,12,3,0
2022-04-15 19:00:00,1,3,4,8,8,11,12,14,12,12,11,10,8,7,9,9,4,7,7,11,10,13,10,17,24,24,20,22,20,21,22,41,30,19,11,2,0
2022-04-15 20:00:00,0,2,6,8,8,8,11,8,13,9,9,6,9,9,5,2,6,5,7,12,16,17,18,21,32,31,26,26,24,19,20,28,23,18,10,3,0
2022-04-15 21:00:00,0,4,4,5,4,4,6,5,6,6,5,6,7,7,5,7,7,10,8,13,14,12,14,20,23,22,21,20,18,21,27,38,31,18,15,7,0
2022-04-15 22:00:00,0,1,1,4,3,3,5,5,6,6,3,4,8,9,10,6,5,4,9,9,8,15,13,33,39,40,36,35,25,24,22,30,23,18,12,3,0
2022-04-15 23:00:00,0,0,0,1,2,3,3,7,2,6,6,6,8,7,6,9,8,9,10,10,6,16,13,20,25,22,18,18,16,14,17,26,21,15,11,3,0
2022-04-16 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-16 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-16 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-16 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
