Unnamed: 0,1_송추반석전원교회,2_부곡1리마을회관,3_장골부대앞,4_장냇말,5_부곡2리.청담에비뉴,6_우남아파트,7_푸른마을아파트,8_송추검문소,9_이안동,10_72보병사단,11_샘골,12_우이령.오봉산석굴암입구,13_응지마을.연대앞,14_솔고개.교현예비군훈련장,15_지축예비군훈련장,16_상미조경,17_노고산동원훈련장,18_사기막골,19_효자2통,20_효자비,21_제3697.공병부대,22_관세농원앞,23_효자치안센터,24_북한산성입구,25_흥국사,26_백화사,27_삼천리골입구56사단북한산부대,28_푸르지오621동앞,29_아이파크708동앞,30_진관중고교.약수사앞,31_래미안909동앞,32_구파발역.롯데몰,33_박석고개.신도고등학교,34_세명컴퓨터고등학교,35_연신내역.연서시장,36_동명여고.천주교불광동성당,37_불광역3.6호선,38_불광역3호선.서울혁신파크,39_한전성서지사.북한산푸르지오,40_녹번역,41_산골고개,42_홍제역(중).서대문세무서,43_홍제삼거리.인왕산한신휴플러스,44_무악재역,45_안산초등학교,46_독립문역.한성과학고,47_영천시장,48_서대문역,49_경찰청.동북아역사재단,50_서울역버스환승센터,51_숭례문,52_남대문시장앞.이회영활동터,53_롯데영프라자,54_우리은행종로지점,55_조계사,56_덕성여중고,57_세종문화회관,58_광화문,59_서울역사박물관.경교장.강북삼성병원,60_서대문역사거리.적십자병원,61_영천시장,62_독립문역.한성과학고,63_무악재역,64_인왕산.홍제원아파트,65_홍제역(중).서대문세무서,66_산골고개,67_녹번역,68_한전성서지사.북한산푸르지오,69_불광역3호선.서울혁신파크,70_불광역3.6호선,71_동명여고.천주교불광동성당,72_연신내역.연서시장,73_세명컴퓨터고등학교,74_박석고개.신도고등학교,75_구파발(가상),76_구파발역2번출구,77_롯데캐슬823동앞,78_진관중고교.약수사앞,79_아이파크714동앞,80_아이파크701동앞,81_푸르지오604동앞,82_푸르지오614동앞,83_삼천리골입구56사단북한산부대,84_입곡삼거리,85_백화사,86_흥국사,87_북한산성입구,88_효자치안센터,89_관세농원앞,90_제3697.공병부대,91_효자비,92_효자2통,93_사기막골,94_노고산동원훈련장,95_상미조경,96_지축예비군훈련장,97_솔고개.교현예비군훈련장,98_응지마을.연대앞,99_우이령.오봉산석굴암입구,100_샘골,101_72보병사단,102_이안동,103_송추검문소,104_플러스마트앞,105_우남아파트,106_부곡2리.청담에비뉴,107_장냇말앞,108_장골부대앞,109_부곡1리마을회관,110_송추반석전원교회,111_부곡리
2022-03-07 10:00:00,2,3,4,0,1,7,10,11,11,5,10,11,11,10,0,0,0,12,13,11,12,0,14,15,16,19,20,23,24,24,26,21,22,21,18,16,13,16,15,17,12,21,27,17,28,31,32,27,18,12,11,4,3,5,6,0,0,5,4,11,14,13,12,10,9,10,11,11,16,23,21,25,23,21,21,37,38,37,26,38,39,16,21,18,38,30,20,10,15,10,13,11,2,1,0,0,0,3,7,10,0,9,7,1,0,0,0,0,0,0,0
2022-03-07 11:00:00,0,1,1,0,3,2,5,6,7,0,8,10,0,9,6,0,7,0,0,0,0,11,7,14,15,16,17,15,19,18,21,17,18,19,15,16,14,15,14,14,13,14,0,10,13,15,14,14,16,12,10,7,8,7,0,6,6,9,7,10,12,10,10,10,15,16,19,19,17,20,18,28,25,15,23,42,41,27,43,5,10,16,43,22,39,35,20,17,16,14,9,8,7,3,0,8,7,4,4,0,5,3,3,2,2,0,0,1,0,0,0
2022-03-07 12:00:00,1,0,2,0,0,6,8,9,10,9,8,8,4,10,0,0,10,16,17,0,18,9,19,22,23,27,12,23,32,36,27,14,10,13,14,12,12,11,12,10,11,7,9,10,11,10,15,13,10,9,9,5,1,3,5,6,7,7,7,12,13,16,19,20,24,27,27,25,20,22,22,27,28,15,15,33,32,21,33,28,21,27,21,24,20,19,10,9,0,0,10,7,0,0,0,0,6,0,7,0,8,7,6,4,2,0,0,0,0,0,0
2022-03-07 13:00:00,1,0,2,0,0,4,6,7,8,7,8,7,8,9,0,10,11,13,0,8,17,19,25,27,28,29,31,28,34,37,35,22,21,21,15,14,15,15,9,13,7,8,9,12,10,10,11,14,13,7,6,3,4,5,5,6,5,10,13,14,12,15,4,14,18,6,6,0,8,13,15,26,21,25,25,30,28,26,23,20,19,17,20,19,17,15,11,10,10,0,6,0,8,7,5,0,8,0,0,0,9,8,5,2,2,0,0,0,1,0,0
2022-03-07 14:00:00,2,2,3,0,3,4,6,8,7,6,4,5,5,9,0,0,7,10,9,0,10,0,13,18,20,19,21,23,25,25,32,25,25,22,22,22,16,11,10,11,9,13,11,14,0,12,11,12,9,5,4,9,14,10,11,7,13,14,12,16,19,19,17,16,15,18,16,14,15,19,17,18,17,16,14,27,28,29,18,25,23,23,25,23,22,18,10,0,9,0,7,6,0,5,4,0,0,0,0,8,8,4,9,2,1,0,0,0,0,0,0
2022-03-07 15:00:00,2,0,1,3,2,5,9,10,11,8,0,11,7,13,0,20,0,13,3,22,0,0,24,39,55,57,57,28,58,59,57,42,44,37,24,22,19,23,22,19,15,11,15,16,9,16,15,16,16,9,7,5,9,5,16,6,13,14,20,27,26,27,24,23,20,22,23,20,19,19,19,22,13,30,27,34,28,26,25,27,24,12,20,22,20,20,22,18,0,0,17,13,0,0,0,12,0,11,4,9,8,10,8,5,3,0,2,0,0,0,0
2022-03-07 16:00:00,3,0,0,0,0,5,6,8,7,5,0,8,0,9,0,10,0,12,11,12,5,14,15,22,30,20,21,31,30,31,26,21,20,22,22,20,15,11,10,8,6,5,10,11,12,13,11,9,7,5,0,7,9,9,7,12,13,24,25,35,38,37,35,29,24,19,24,20,27,31,30,41,41,39,34,41,36,36,35,32,31,32,32,31,30,26,22,21,0,0,12,0,16,0,0,20,21,20,11,0,17,14,10,8,3,1,0,0,1,0,0
2022-03-07 17:00:00,5,0,4,4,3,5,11,12,11,13,12,9,10,11,0,0,0,13,14,19,14,20,23,38,42,43,32,44,47,47,48,41,38,34,15,14,11,14,12,12,10,8,5,9,7,7,5,6,3,5,4,11,15,13,20,21,18,24,29,36,42,38,33,30,31,29,26,24,26,26,21,26,20,21,18,33,31,19,18,16,15,20,16,16,17,16,13,0,0,0,0,9,0,0,0,0,11,0,8,10,7,10,9,7,8,0,0,5,3,0,0
2022-03-07 18:00:00,2,4,5,0,6,7,11,10,11,12,0,0,9,13,13,0,0,0,14,18,5,0,19,29,28,29,0,31,30,31,28,23,25,27,19,16,14,14,15,14,13,13,11,10,11,9,10,15,41,6,6,7,11,13,17,18,21,29,38,49,49,44,49,43,41,38,34,31,28,27,25,20,19,19,18,45,43,41,31,22,20,22,22,15,21,17,17,14,16,0,14,13,15,0,0,7,15,14,0,13,9,8,10,7,4,3,2,1,0,0,0
2022-03-07 19:00:00,2,0,1,0,0,6,8,9,2,0,0,5,0,4,0,0,0,0,0,4,0,0,12,6,13,15,13,14,12,12,12,12,10,12,13,2,9,8,7,5,4,10,3,7,7,0,6,6,8,7,1,2,10,13,12,10,11,16,24,31,35,30,28,30,28,26,25,22,22,30,23,37,30,24,21,47,43,41,32,24,24,22,20,16,18,10,17,16,11,0,9,0,15,0,0,14,13,0,11,12,12,11,10,5,4,2,3,1,0,0,0
2022-03-07 20:00:00,0,0,0,0,0,0,2,0,0,2,1,0,0,2,0,0,0,5,6,4,0,0,2,1,2,10,3,10,5,3,13,11,13,13,13,12,13,14,11,9,10,7,8,0,1,6,6,4,3,2,4,3,5,6,8,8,9,13,15,19,24,13,21,18,19,18,19,17,16,16,14,20,20,29,28,33,32,27,23,20,19,18,0,17,19,17,15,6,0,0,0,0,10,9,0,0,14,0,0,13,0,10,9,6,1,0,0,0,0,0,0
2022-03-07 21:00:00,0,0,1,4,0,0,5,7,0,0,0,8,0,0,0,0,0,3,0,0,0,0,0,5,2,4,0,9,9,7,5,12,10,6,8,12,12,13,13,10,2,3,0,3,2,3,2,0,4,3,0,4,2,7,8,4,9,16,14,16,19,17,18,15,14,15,17,16,14,15,14,19,13,9,8,20,17,17,13,12,9,9,8,11,9,8,6,5,0,0,0,7,0,6,0,0,6,5,6,0,3,4,2,3,2,0,0,1,0,0,0
2022-03-07 22:00:00,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,2,3,2,4,5,5,8,7,10,17,18,16,18,17,12,10,7,9,3,8,9,8,5,3,3,2,1,2,3,6,2,6,12,16,22,29,28,27,26,22,21,18,16,15,15,14,17,16,14,14,27,26,21,17,14,11,9,8,0,9,8,7,6,0,0,0,6,3,0,0,5,7,0,5,1,6,5,4,4,0,0,0,0,0,0,0
2022-03-07 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5,4,3,6,5,0,4,5,4,0,3,4,5,7,6,4,0,0,1,1,0,2,0,0,5,8,12,14,13,12,10,10,7,7,8,9,8,12,10,11,0,17,12,9,8,7,6,4,5,5,6,5,3,0,0,0,0,0,2,0,0,4,2,0,3,4,3,2,1,4,3,1,0,0,0,0,0
2022-03-08 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 04:00:00,0,0,0,0,1,2,2,2,0,0,0,0,0,1,0,0,0,0,0,0,2,0,3,0,2,4,0,3,5,6,7,7,9,13,14,8,14,17,0,18,19,22,0,0,23,22,19,13,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 05:00:00,0,2,1,0,1,3,5,6,2,2,7,8,0,0,0,0,0,0,0,0,0,0,3,0,2,0,9,8,13,15,15,6,6,8,11,13,14,14,7,15,18,9,19,6,0,11,8,8,7,7,5,7,9,8,9,8,9,8,11,14,15,0,2,11,10,11,9,0,11,10,10,11,14,13,0,12,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 06:00:00,2,1,2,0,3,7,8,5,9,0,0,0,4,10,0,0,0,6,0,0,0,7,13,0,15,13,0,14,21,25,25,11,14,17,17,22,22,24,24,24,24,21,22,14,23,24,21,16,15,6,5,2,0,0,0,0,1,1,2,0,4,0,3,3,4,5,8,7,9,7,6,10,7,9,0,15,16,5,15,14,4,13,12,9,8,7,6,0,7,1,0,0,0,6,0,5,4,3,0,5,0,6,3,1,0,0,0,0,0,0,0
2022-03-08 07:00:00,2,3,4,1,3,10,15,17,17,16,17,14,13,18,0,0,17,18,13,14,0,0,20,21,24,27,26,36,59,62,57,35,30,33,28,32,38,50,55,29,34,40,49,50,48,45,41,35,32,11,9,3,3,2,1,0,1,0,3,6,3,0,5,3,8,10,13,16,17,24,26,28,26,26,24,33,31,28,27,12,11,10,27,27,25,24,21,0,0,0,20,0,18,16,0,9,15,6,4,0,7,5,0,4,3,0,4,3,1,0,0
2022-03-08 08:00:00,2,1,3,0,4,11,18,20,21,12,8,22,9,23,0,0,24,6,23,8,0,5,20,18,18,21,19,23,23,46,46,22,26,33,25,31,33,31,60,59,61,60,59,63,58,59,53,36,25,14,9,4,1,3,2,1,3,1,4,11,13,13,8,9,13,15,14,14,11,13,14,19,12,12,2,22,20,23,21,20,21,0,21,22,22,19,13,0,7,7,10,9,0,0,0,0,7,6,8,17,19,17,13,12,11,10,1,9,1,0,0
2022-03-08 09:00:00,5,3,7,0,1,12,13,12,13,18,0,19,14,15,0,0,11,21,0,15,0,13,24,23,24,23,19,24,31,36,36,28,31,31,23,23,21,23,30,31,29,36,38,25,27,38,49,48,29,16,11,3,4,5,0,4,4,1,2,6,6,5,1,5,7,8,6,6,10,13,12,24,29,30,28,30,28,30,29,0,0,30,7,30,15,24,13,8,7,0,11,6,0,0,4,0,0,12,5,0,10,0,7,2,1,0,0,0,0,0,0
2022-03-08 10:00:00,3,0,1,1,0,5,7,8,2,4,0,0,6,9,0,0,0,7,0,0,0,3,4,12,13,14,0,16,23,25,26,20,19,19,15,17,17,19,21,21,20,21,24,21,33,34,29,21,24,18,16,9,4,2,3,1,5,4,5,9,13,13,12,11,10,12,10,9,17,24,15,17,19,16,27,42,35,35,43,27,31,26,0,41,38,33,15,0,0,13,13,8,0,0,7,6,2,7,2,6,9,8,7,4,1,0,0,1,0,0,0
2022-03-08 11:00:00,2,2,0,0,0,4,6,7,5,7,8,0,9,9,0,0,9,10,8,0,0,0,11,15,17,20,16,21,22,25,21,14,15,12,10,10,9,13,14,14,17,16,11,0,17,19,17,14,15,12,10,7,7,11,5,9,4,9,10,13,19,17,17,15,20,21,23,18,19,26,23,35,28,36,34,40,41,13,42,32,31,0,46,44,43,39,23,22,0,21,11,10,4,0,9,3,3,0,3,0,2,1,8,3,2,0,1,0,0,0,0
2022-03-08 12:00:00,0,0,1,0,2,5,7,6,8,7,9,10,7,11,0,0,4,7,0,0,8,0,13,18,20,22,18,23,31,32,32,19,17,13,13,10,12,13,12,13,12,16,17,18,20,21,18,17,14,12,11,6,9,10,11,6,10,9,9,12,13,13,11,13,15,18,20,20,15,16,17,20,21,24,21,28,27,24,22,21,19,0,0,0,18,15,17,17,16,13,13,12,10,0,0,0,9,3,11,8,12,11,10,5,2,1,0,1,0,0,0
2022-03-08 13:00:00,1,1,1,3,0,7,9,7,10,8,0,6,9,7,0,8,10,11,10,10,11,9,12,21,19,20,16,22,25,30,24,17,13,15,13,12,13,15,14,9,14,16,17,18,8,15,14,12,11,11,10,8,7,7,8,2,6,10,9,11,12,7,11,6,11,11,12,12,14,14,15,18,21,17,16,24,25,23,24,23,23,20,24,23,19,12,14,12,0,0,9,8,0,0,0,7,9,10,9,8,3,7,3,2,0,0,0,0,0,1,0
2022-03-08 14:00:00,1,1,0,0,0,3,7,14,13,12,5,13,11,5,0,0,0,7,16,19,0,6,23,29,16,33,19,32,33,26,33,24,19,24,20,7,11,15,16,17,17,16,17,0,8,16,15,7,2,4,4,8,9,10,12,13,16,16,15,25,18,19,15,18,16,18,17,15,14,14,14,19,18,14,14,25,22,23,24,23,21,20,21,19,17,15,11,10,0,0,0,8,0,7,6,0,6,6,5,0,4,5,9,7,4,3,0,0,0,0,0
2022-03-08 15:00:00,0,0,3,0,0,4,10,9,12,9,0,13,0,8,0,0,12,11,2,5,15,0,19,25,26,28,28,33,35,38,41,25,25,27,17,18,19,14,13,9,9,13,14,12,13,13,16,15,10,10,9,6,6,8,7,6,6,8,9,25,34,30,28,23,22,21,20,20,19,21,13,16,16,15,14,18,19,16,18,12,17,12,18,18,14,13,11,10,11,0,0,0,0,0,0,0,4,6,0,0,5,9,8,4,1,0,2,0,0,0,0
2022-03-08 16:00:00,1,1,2,0,1,5,8,10,11,10,7,11,8,12,0,0,0,0,4,0,9,5,14,30,33,34,42,46,49,48,43,25,20,26,23,14,20,18,19,14,18,14,13,15,16,19,17,16,15,8,5,7,6,8,9,13,16,21,21,30,35,34,33,23,25,28,27,25,25,27,21,25,28,27,25,34,35,34,32,30,29,30,0,27,22,9,19,6,6,0,0,0,7,0,0,0,17,16,8,0,15,2,12,9,3,2,0,0,1,0,0
2022-03-08 17:00:00,4,5,6,7,6,3,8,8,6,9,0,0,7,13,0,0,8,0,8,0,0,0,9,22,24,26,25,25,29,32,30,23,26,26,16,13,13,15,15,14,13,15,17,16,16,14,11,12,12,10,1,8,10,7,11,12,12,21,25,33,39,37,33,33,34,31,28,25,29,34,29,40,39,41,39,46,39,37,36,33,28,24,28,26,25,21,22,13,21,20,0,17,0,14,0,13,12,0,7,15,13,11,9,6,3,0,0,2,1,0,0
2022-03-08 18:00:00,5,6,8,0,4,9,8,8,11,9,0,15,16,17,10,0,18,0,0,0,0,18,19,25,28,29,33,32,24,32,30,26,23,24,18,19,14,17,16,14,14,11,12,14,10,19,17,21,21,7,6,5,9,13,21,21,24,26,42,49,54,55,52,44,52,53,51,50,47,45,36,33,20,20,12,40,37,32,27,26,25,18,18,24,22,12,19,18,12,0,18,0,0,0,0,0,11,6,10,17,18,7,11,7,4,0,2,1,0,1,0
2022-03-08 19:00:00,1,0,1,0,0,1,5,10,0,0,0,1,9,10,0,0,0,0,6,0,0,9,10,17,0,18,19,22,25,24,23,21,20,19,16,17,16,18,18,18,14,10,8,0,0,13,9,5,8,3,3,6,7,8,8,11,12,18,21,21,22,30,29,29,27,30,34,28,28,30,26,30,23,24,23,42,38,34,29,28,20,18,17,16,14,12,15,13,0,10,0,11,0,9,0,10,10,0,17,16,16,13,7,5,2,3,0,2,1,0,0
2022-03-08 20:00:00,1,1,0,3,0,0,1,4,0,1,1,2,2,2,0,0,3,2,4,6,0,0,5,7,5,8,9,11,12,12,12,11,11,10,11,14,13,11,10,9,9,10,9,11,3,12,9,9,9,6,3,2,5,4,4,7,6,21,26,33,34,35,32,29,30,30,26,24,22,23,21,18,18,19,17,34,34,31,24,20,15,13,12,14,12,13,12,9,0,0,13,12,0,8,0,0,7,10,11,9,8,6,8,6,4,3,0,2,1,0,0
2022-03-08 21:00:00,1,0,0,1,1,0,0,2,0,0,0,4,0,0,0,5,0,2,0,0,0,0,5,0,0,5,0,6,6,7,8,8,9,9,18,4,5,6,3,2,2,5,4,5,2,5,0,3,4,5,7,5,6,8,9,11,12,29,29,30,29,28,23,20,20,18,20,19,19,26,20,21,18,16,16,29,25,24,23,21,18,0,8,16,13,12,9,8,0,7,8,4,3,6,0,7,0,8,7,6,6,5,4,3,1,0,0,1,0,0,0
2022-03-08 22:00:00,1,0,0,0,0,3,0,4,0,3,0,0,0,0,0,0,0,0,0,2,0,0,4,5,6,5,5,3,6,5,2,10,9,6,17,15,8,14,13,15,11,8,6,3,4,0,8,4,3,3,1,2,4,4,6,6,7,25,31,32,31,29,27,25,24,25,22,21,22,24,17,26,24,21,20,28,26,24,19,18,15,13,12,11,9,10,6,8,0,7,7,6,0,7,0,0,6,2,5,5,1,1,4,3,0,1,0,0,0,0,0
2022-03-08 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0,5,0,4,5,4,5,4,5,4,3,4,0,5,2,0,0,3,5,9,1,8,9,16,18,19,18,17,14,12,11,10,9,13,20,26,17,15,0,36,27,26,19,16,14,12,0,11,10,9,3,8,0,0,0,0,4,4,0,0,3,2,0,0,2,1,2,1,1,0,0,0,0,0,0
2022-03-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 04:00:00,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,4,5,4,3,3,6,8,0,2,8,0,3,10,10,8,0,3,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 05:00:00,0,2,0,0,1,1,2,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,5,6,4,5,3,7,8,10,11,12,2,4,10,0,8,5,4,11,8,5,2,1,0,3,2,0,0,0,3,8,5,7,0,7,9,8,6,0,5,8,7,6,8,8,0,0,9,8,0,0,0,0,0,0,7,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 06:00:00,1,0,0,0,0,2,3,5,8,0,0,0,2,0,0,0,0,0,0,0,0,9,10,0,3,0,0,5,12,13,6,7,6,11,11,9,10,10,5,6,9,10,8,11,10,11,11,10,9,6,4,2,0,1,2,0,0,0,1,1,3,1,0,1,7,6,6,2,7,10,5,9,8,8,0,10,10,0,6,10,6,5,0,0,7,8,5,4,0,3,2,3,0,0,0,0,0,5,0,0,3,2,1,1,0,0,0,0,0,0,0
2022-03-09 07:00:00,1,0,1,0,0,3,4,4,3,0,0,0,0,0,0,0,3,4,0,0,0,0,5,6,4,4,0,6,7,8,0,8,7,10,7,11,8,12,13,12,11,12,11,8,0,10,10,9,8,4,2,2,1,2,3,4,0,5,6,5,8,4,5,4,5,5,6,0,7,11,11,13,14,15,14,26,22,25,0,0,21,26,23,24,23,21,13,2,0,7,6,4,3,0,0,0,0,0,0,4,3,5,2,1,2,1,1,0,0,0,0
2022-03-09 08:00:00,1,2,6,2,2,7,7,9,7,5,9,9,0,9,9,0,8,6,8,8,5,0,9,9,9,8,5,11,14,15,13,10,12,15,18,16,18,22,22,21,22,19,22,23,14,21,20,21,17,7,5,1,0,2,3,1,4,3,3,6,8,9,8,6,8,11,11,10,18,24,23,32,34,31,0,48,46,47,44,45,0,46,47,46,39,44,19,17,0,9,15,12,10,0,0,0,0,11,9,8,8,5,4,4,0,0,2,2,0,1,0
2022-03-09 09:00:00,4,3,3,1,5,9,11,13,14,13,0,14,0,16,16,0,15,16,12,0,14,13,14,15,16,0,0,19,26,31,33,29,19,22,18,13,19,17,18,18,18,21,21,22,20,22,25,18,17,14,12,3,4,0,4,2,4,1,2,5,8,8,7,9,13,17,10,8,21,39,28,58,62,61,50,67,58,47,0,0,63,0,64,60,58,55,25,21,23,0,13,17,14,12,0,0,0,5,8,8,8,11,10,6,6,5,2,0,1,0,0
2022-03-09 10:00:00,2,4,5,0,2,10,16,11,12,0,10,8,10,10,10,0,11,0,9,0,0,0,13,14,15,12,11,19,27,30,29,22,24,27,22,28,24,27,28,28,23,29,29,29,27,28,27,23,22,18,15,6,5,3,5,7,4,4,5,6,8,10,7,7,14,15,20,12,40,58,58,66,66,67,63,71,54,0,65,55,66,0,65,70,64,57,45,41,16,0,27,29,11,0,27,25,21,21,19,8,0,9,14,3,0,0,0,2,0,0,0
2022-03-09 11:00:00,1,2,5,0,2,7,10,13,0,0,14,16,0,18,18,0,18,0,20,20,0,0,22,24,30,31,29,24,28,28,28,24,24,24,23,25,25,24,26,25,25,32,32,31,16,28,26,24,22,20,19,9,8,0,7,0,7,6,5,8,13,15,11,12,16,20,21,23,30,32,24,34,30,30,28,63,58,62,61,61,53,54,61,60,55,52,25,22,21,20,18,14,9,0,0,0,0,12,11,10,3,6,12,5,6,5,4,0,2,0,0
2022-03-09 12:00:00,1,0,2,0,0,2,6,7,0,4,6,14,0,12,12,0,0,11,8,6,15,9,18,33,34,35,33,34,37,42,35,29,31,33,18,17,11,15,16,16,18,22,25,28,0,29,29,26,23,15,13,8,8,5,4,9,11,10,8,10,10,11,13,11,15,19,21,22,30,35,35,38,39,36,35,57,55,57,46,58,45,47,57,54,53,51,38,35,35,5,24,21,0,19,8,19,16,13,9,0,12,7,7,4,2,0,0,0,0,0,0
2022-03-09 13:00:00,2,3,0,1,1,7,12,11,5,10,0,14,15,0,0,0,14,0,17,0,12,20,21,29,32,28,26,34,39,40,43,32,31,26,22,21,18,15,11,10,18,24,28,15,28,29,21,20,17,16,13,4,8,9,14,12,10,5,7,12,12,17,14,13,20,20,22,24,23,27,27,30,31,32,28,34,37,24,33,22,9,29,10,31,28,26,15,14,13,14,15,14,13,0,0,0,11,11,9,8,12,10,3,1,0,0,0,0,0,1,0
2022-03-09 14:00:00,2,0,3,0,3,7,13,12,13,14,10,12,13,14,14,0,15,0,14,14,18,15,19,63,46,50,50,51,53,61,56,33,33,24,16,20,18,18,16,16,14,18,24,22,23,23,30,28,29,12,13,14,18,9,10,8,9,10,13,16,21,22,23,21,23,22,18,21,21,24,26,31,29,27,24,38,39,25,27,38,25,37,39,25,35,25,14,11,0,6,0,9,0,0,0,0,2,0,8,5,9,6,6,3,1,0,0,1,0,0,0
2022-03-09 15:00:00,1,0,3,7,2,12,14,15,0,9,18,16,17,24,24,25,27,30,39,41,33,43,50,55,56,61,64,61,35,62,49,39,37,33,23,19,17,17,17,17,20,19,0,12,17,15,13,12,3,9,6,16,13,17,19,15,18,24,21,26,28,21,21,20,22,24,28,27,24,26,24,19,17,16,15,20,18,16,14,10,9,11,13,12,0,10,9,8,0,0,6,11,12,0,0,0,0,10,6,7,7,6,7,3,2,1,0,0,0,0,0
