Unnamed: 0,1_개화역광역환승센터,2_개화역1번출구.개화검문소,3_개화산역,4_방화사거리,5_국민은행방화동지점,6_방화2동우촌연립,7_방화2동청성아파트앞,8_공항시장역.공항성산교회,9_공항시장,10_송정역,11_공항중학교.마곡엠밸리9단지,12_마곡엠밸리5단지,13_서울항공비즈니스고등학교,14_신방화사거리,15_방화동도시개발2단지아파트,16_서남환경공원.마곡청구아파트,17_서남물재생센터,18_마곡실내배드민턴장,19_겸재정선미술관.서울식물원,20_양천향교역.휴먼빌아파트,21_가양한강타운아파트,22_가양2단지성지아파트.동양고등학교,23_한보구암마을아파트,24_서울서진학교.우체국앞.허준박물관,25_가양도시개발4단지아파트,26_가양도시개발5단지아파트,27_가양초등학교,28_가양3동도시개발9단지아파트,29_블루나인비지니스센터.이마트,30_태영.삼성한사랑아파트,31_태영송화아파트,32_염창동관음삼성아파트,33_염창동새마을금고,34_핑크힐병원,35_염창동아3차아파트,36_안양천입구,37_양평동한솔아파트,38_양평한신아파트.선유도공원입구,39_당산역,40_당산역,41_당산유원제일1차아파트,42_영등포구청,43_당산동진로아파트,44_김안과병원,45_영등포시장로터리방면,46_경방타임스퀘어.신세계백화점,47_김안과병원,48_당산동진로아파트,49_현대아파트,50_영등포구청,51_당산삼성아파트,52_당산역,53_당산역,54_양평한신아파트.선유도공원입구,55_영등포아리수정수센터,56_염창동아3차아파트.나이아가라호텔,57_염창동새마을금고,58_염창동한마음.관음삼성아파트,59_금호.한솔아파트,60_블루나인비지니스센터.이마트,61_가양도시개발9단지.세현고등학교,62_가양3동주민센터,63_가양3동도시개발6단지아파트,64_가양2동강변아파트,65_대림경동아파트,66_탑산초등학교허준박물관,67_가양동천주교영등포공업고등학교,68_가양2단지성지아파트.동양고등학교,69_가양한강타운아파트,70_양천향교입구,71_양천초등학교.겸재정선미술관,72_겸재정선미술관.서울식물원,73_마곡실내배드민턴장,74_서남물재생센터,75_서남환경공원.마곡청구아파트,76_방화동도시개발2단지아파트,77_신방화사거리,78_서울항공비즈니스고등학교,79_신방화역7번출구,80_공항중학교,81_공항중학교,82_송정역,83_공항시장,84_공항시장역3번출구,85_방화2동청성아파트,86_방화2동우촌연립,87_국민은행방화동지점,88_방화사거리,89_개화산역,90_개화119안전센터,91_개화역광역환승센터,92_강서공영차고지(종점가상)
2022-03-17 07:00:00,1,6,2,3,3,5,6,6,8,11,12,11,14,20,24,31,28,15,29,31,25,18,20,17,17,21,24,22,26,27,29,34,40,40,43,44,48,48,14,14,10,14,5,3,1,5,5,10,6,5,12,13,18,9,13,14,23,32,32,27,24,27,28,18,0,27,24,11,15,7,8,5,4,3,3,9,8,6,5,3,4,3,1,3,5,8,8,6,4,3,0,0
2022-03-17 08:00:00,2,7,5,4,6,7,9,9,8,9,12,14,16,19,28,32,32,31,25,20,26,27,25,27,22,29,24,22,24,27,29,35,36,41,39,42,46,45,23,26,21,26,12,5,5,28,27,20,21,19,23,17,37,36,27,26,36,26,22,16,12,12,12,13,14,9,13,15,15,13,16,17,17,15,14,10,14,13,12,6,4,3,2,3,3,6,9,6,6,3,0,0
2022-03-17 09:00:00,0,2,6,5,2,10,5,11,6,9,10,9,11,5,12,12,2,11,10,10,9,7,8,10,8,9,10,11,12,14,15,25,24,27,28,24,26,25,13,13,12,10,10,6,4,8,8,9,6,8,11,9,9,7,9,9,9,8,7,6,6,7,8,9,9,5,8,8,9,7,7,8,5,7,5,9,5,4,4,6,4,5,5,5,5,5,4,3,1,1,0,0
2022-03-17 10:00:00,3,2,2,3,3,0,4,4,5,5,5,4,6,2,4,6,0,5,4,5,6,2,5,4,7,7,9,11,10,11,12,16,15,16,15,16,14,13,10,12,11,10,6,4,3,5,9,8,8,9,11,5,5,6,3,5,4,6,5,4,4,3,0,3,5,4,2,6,7,5,4,5,6,3,4,7,6,8,5,7,7,5,6,7,3,5,2,5,1,1,0,0
2022-03-17 11:00:00,2,5,2,3,3,4,4,3,3,4,0,5,4,4,6,8,7,0,4,7,7,7,8,6,8,6,9,11,10,11,9,11,12,13,12,12,12,13,8,6,9,8,7,6,5,6,7,5,4,7,10,8,8,9,7,8,7,6,0,5,4,8,7,5,4,10,6,9,7,0,8,0,6,0,7,9,7,6,0,3,2,5,1,3,2,2,2,0,0,1,0,0
2022-03-17 12:00:00,0,3,4,3,5,5,4,5,5,4,4,4,5,4,5,4,4,4,2,4,5,5,5,5,4,7,7,7,6,9,10,10,11,12,10,9,8,10,6,8,7,8,7,5,3,6,8,6,5,8,8,6,9,7,11,9,10,9,8,9,7,7,4,7,7,7,5,8,7,6,7,6,0,6,4,9,8,10,6,9,6,3,4,6,4,5,2,0,1,0,0,0
2022-03-17 13:00:00,2,4,2,1,4,5,5,6,4,6,8,6,9,10,8,13,12,1,11,12,13,7,13,12,6,5,7,7,10,11,12,13,14,13,14,14,17,12,12,10,9,8,6,2,1,8,10,10,8,12,11,10,10,11,12,8,9,6,5,5,8,9,10,12,3,10,9,9,5,7,10,5,6,8,7,7,5,6,4,3,5,4,4,4,3,2,4,2,1,0,0,0
2022-03-17 14:00:00,0,1,2,3,5,3,4,4,2,8,5,3,6,8,6,11,2,6,9,7,5,6,6,6,10,10,8,11,9,7,10,11,11,12,13,12,11,10,11,9,9,7,5,5,4,6,9,8,5,8,8,7,9,10,9,8,8,8,8,6,7,8,9,8,6,10,10,9,7,5,10,12,13,12,9,11,9,7,7,7,5,6,5,6,3,6,2,2,1,1,0,0
2022-03-17 15:00:00,0,3,4,3,6,5,4,5,5,11,14,12,12,8,10,11,2,5,8,10,8,9,6,11,11,11,9,11,11,13,11,8,11,6,12,8,7,10,5,7,7,6,6,5,1,11,15,14,14,12,9,10,13,12,15,13,12,13,12,11,12,11,9,6,10,9,10,6,7,7,8,7,6,7,6,5,8,7,3,9,8,7,5,7,4,5,3,3,3,0,0,0
2022-03-17 16:00:00,2,5,2,6,9,10,11,9,10,11,6,5,9,10,9,9,0,8,7,10,10,21,32,11,31,21,29,41,30,35,28,17,19,17,20,19,13,14,5,8,10,11,8,6,4,9,10,13,11,16,18,15,21,18,21,20,16,13,11,10,12,10,11,12,11,10,22,26,24,14,25,27,21,26,23,17,15,18,19,9,11,8,7,8,7,8,6,3,2,1,0,0
2022-03-17 17:00:00,2,4,6,3,5,4,6,5,6,7,8,9,11,10,13,11,0,5,11,10,11,13,16,15,12,17,14,12,17,18,19,17,16,16,14,15,25,26,10,9,10,10,11,8,6,18,22,26,20,26,25,19,30,28,32,31,26,19,15,13,14,16,8,4,6,9,10,12,12,11,13,8,12,11,10,9,7,6,5,0,4,3,5,8,7,5,3,5,4,0,0,0
2022-03-17 18:00:00,3,7,8,7,8,9,9,7,5,9,10,8,12,12,10,7,4,9,9,19,14,10,10,10,9,7,8,16,27,27,28,37,38,39,40,35,36,33,21,19,24,25,19,14,8,18,24,23,23,28,31,30,37,30,34,31,26,22,21,21,21,18,16,15,16,13,12,11,14,32,13,19,33,29,19,15,13,10,11,9,8,6,7,9,8,6,3,2,3,1,0,0
2022-03-17 19:00:00,1,3,5,7,8,8,6,5,7,6,6,7,8,7,5,6,6,0,5,24,7,4,3,2,3,5,5,3,6,7,7,11,13,14,13,13,15,0,10,12,10,13,10,8,2,10,13,18,18,20,19,21,34,29,34,30,27,21,20,19,19,17,14,12,16,13,13,12,11,12,22,8,21,20,17,8,6,7,6,4,3,3,6,5,3,4,2,0,1,0,0,0
2022-03-17 20:00:00,2,2,5,3,3,3,2,5,3,4,5,5,7,4,2,3,0,3,2,5,5,6,10,9,9,0,6,2,5,5,6,7,6,7,7,7,8,7,3,5,4,4,2,1,0,9,11,10,13,11,12,10,15,8,16,14,14,11,8,12,10,7,5,6,5,10,9,7,3,2,9,5,9,8,4,2,6,4,4,1,3,2,6,5,0,5,3,2,0,1,0,0
2022-03-17 21:00:00,3,5,4,5,7,6,1,5,2,5,6,5,9,7,7,8,5,6,3,10,8,10,6,7,9,7,8,9,11,12,10,12,9,9,7,8,9,2,6,2,6,7,2,2,2,8,6,9,8,11,11,9,19,15,25,23,16,11,8,7,10,6,7,5,8,4,6,9,8,7,10,11,12,9,8,6,4,3,1,0,1,5,2,1,1,2,1,1,0,0,0,0
2022-03-17 22:00:00,0,3,4,3,3,2,2,2,2,4,3,1,6,4,4,3,3,2,0,9,4,3,4,5,2,0,3,4,4,3,4,5,6,4,8,2,9,8,5,7,6,6,4,4,2,7,7,8,6,9,10,11,16,16,18,16,13,11,9,8,7,5,4,6,7,5,4,4,3,2,7,6,5,5,4,3,4,4,3,4,2,3,2,2,4,2,0,2,1,0,0,0
2022-03-17 23:00:00,0,0,0,0,0,0,0,0,0,2,1,0,2,1,1,0,0,0,0,12,7,12,16,0,15,14,12,0,11,3,2,5,3,3,2,3,0,0,1,0,0,2,0,1,1,7,11,10,9,16,13,9,12,12,16,14,11,9,5,10,8,3,8,0,0,0,7,4,1,3,5,2,0,0,2,4,4,3,2,1,0,2,2,6,5,4,1,1,1,0,0,0
2022-03-18 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 04:00:00,0,1,1,0,0,2,0,0,0,1,0,2,2,4,7,8,0,0,0,7,9,14,15,15,18,22,25,28,27,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 05:00:00,0,1,1,2,3,2,2,4,2,3,3,2,3,4,4,5,2,3,3,2,3,4,4,5,6,7,10,11,11,10,11,28,27,27,25,23,2,22,21,19,15,12,9,7,6,5,10,6,5,7,6,5,4,0,3,0,1,3,0,0,1,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 06:00:00,0,2,2,1,3,2,2,4,2,3,3,2,3,2,8,9,3,4,4,4,4,7,3,6,5,6,9,10,9,11,12,16,15,13,13,13,15,16,5,4,3,2,4,2,2,1,2,3,3,1,3,3,5,2,5,4,3,4,3,0,3,5,4,2,5,0,0,8,5,3,7,0,4,3,5,6,7,6,2,0,5,2,4,1,1,3,2,2,0,0,0,0
2022-03-18 07:00:00,2,5,3,4,5,7,4,8,9,13,13,11,11,15,18,27,24,26,25,25,24,10,10,14,17,18,16,15,17,24,28,34,40,40,43,43,36,37,8,12,10,15,7,3,1,8,10,12,12,14,13,9,13,10,10,11,23,34,36,36,25,32,31,17,33,20,28,16,16,10,9,10,7,6,5,8,7,7,3,5,4,1,2,3,4,5,4,4,4,3,0,0
2022-03-18 08:00:00,2,10,5,4,4,5,4,6,6,15,17,19,21,27,32,35,33,32,28,28,30,31,29,25,23,27,21,17,15,19,22,26,29,32,37,39,45,47,20,22,17,11,7,5,3,16,19,18,15,18,22,16,32,29,29,30,29,19,16,13,8,9,10,10,12,11,10,10,11,8,10,10,8,8,6,11,11,7,6,8,3,5,5,8,7,6,5,5,2,1,0,0
2022-03-18 09:00:00,2,3,5,3,2,5,4,7,7,7,7,7,8,7,9,10,8,7,8,8,9,10,9,11,12,13,17,20,20,23,25,27,28,29,28,28,30,31,23,19,14,13,9,4,3,7,10,9,8,8,11,9,9,7,10,9,10,10,7,5,4,4,5,6,5,4,5,4,7,5,8,7,4,6,5,6,6,7,6,4,3,4,4,6,7,10,7,8,7,3,0,0
2022-03-18 10:00:00,1,3,5,4,9,9,8,5,4,7,7,6,3,4,7,8,0,5,7,7,7,8,9,10,12,9,11,11,10,13,14,20,21,17,16,16,18,18,20,17,16,16,14,7,3,5,7,7,5,6,5,4,5,6,6,5,5,7,7,6,5,5,4,6,5,7,4,4,6,3,7,6,5,0,3,5,6,4,6,2,5,6,5,5,3,2,2,1,0,0,0,0
2022-03-18 11:00:00,1,6,2,5,4,5,2,5,2,9,4,3,8,7,8,9,4,8,8,4,5,5,3,8,8,7,8,10,11,14,15,17,16,9,15,15,16,13,12,15,12,11,10,8,5,6,7,8,7,6,7,6,8,0,11,8,8,6,5,7,6,8,4,6,7,4,5,4,4,2,4,4,6,3,3,6,3,5,6,5,4,2,3,4,3,1,1,2,1,0,0,0
2022-03-18 12:00:00,0,2,3,4,5,5,4,5,1,5,6,6,3,4,4,5,2,4,5,5,3,5,6,7,8,6,9,8,9,7,8,11,12,12,11,14,15,10,9,7,7,10,6,4,3,4,7,8,7,9,8,8,10,12,10,10,10,9,10,11,10,10,11,10,10,9,0,8,9,7,7,4,3,0,7,7,8,7,4,5,3,3,5,6,4,3,2,0,1,0,0,0
2022-03-18 13:00:00,3,3,5,3,7,8,7,7,3,8,14,10,7,7,10,11,0,12,8,9,6,8,6,8,10,8,10,10,10,11,10,9,11,13,15,13,14,12,9,9,9,7,6,6,4,9,9,9,9,8,9,8,10,6,14,9,7,7,6,8,9,7,8,7,6,7,7,8,10,8,14,15,13,10,10,9,7,7,4,3,5,5,4,5,7,6,3,1,0,0,0,0
2022-03-18 14:00:00,1,4,7,5,5,3,5,5,3,5,7,8,6,8,8,10,0,11,12,16,13,15,14,11,10,9,9,9,10,12,9,12,13,14,16,12,11,12,11,9,10,10,8,5,4,7,9,10,8,8,6,8,11,0,10,11,12,11,12,11,11,10,8,5,4,0,5,8,3,4,10,6,4,9,7,6,7,11,5,3,10,3,4,8,7,5,4,3,2,1,0,0
2022-03-18 15:00:00,2,3,3,7,9,8,5,6,5,8,8,6,6,3,6,7,0,9,9,10,9,15,8,9,8,6,8,41,41,40,33,15,12,10,9,10,8,10,7,8,7,7,7,5,5,13,14,17,16,15,14,13,16,16,17,17,13,12,11,10,18,7,16,15,12,11,10,17,17,10,13,8,10,10,10,9,10,8,6,10,8,6,5,9,7,4,4,3,2,2,0,0
2022-03-18 16:00:00,1,2,1,2,4,4,3,4,5,7,8,7,9,8,7,6,3,6,6,9,9,15,24,22,20,18,20,22,21,18,17,19,17,16,16,20,18,18,9,9,11,11,12,10,9,12,15,9,10,18,15,15,18,18,23,23,23,18,15,14,12,10,9,8,10,11,19,31,33,32,32,31,0,23,19,16,11,12,9,9,7,7,7,10,11,14,5,2,2,0,0,0
2022-03-18 17:00:00,10,11,11,7,6,9,10,9,7,6,7,3,8,10,11,5,6,8,9,12,10,10,17,14,16,15,16,16,16,18,17,21,16,16,18,17,19,18,12,15,16,17,15,7,6,13,17,18,18,19,21,19,28,28,33,30,24,17,16,16,16,17,11,16,15,14,11,13,8,13,15,15,11,14,11,11,9,10,11,3,9,6,3,4,3,1,4,4,3,0,0,0
2022-03-18 18:00:00,2,6,8,3,4,5,6,6,7,9,8,8,11,8,8,10,11,7,11,14,11,7,11,13,11,10,8,13,21,20,22,26,26,27,26,30,36,37,17,16,23,23,17,14,10,27,29,22,29,27,27,29,42,45,47,40,34,24,20,21,17,19,17,15,17,19,18,19,19,14,30,31,30,27,21,16,11,9,8,8,8,6,4,8,7,5,6,3,3,0,0,0
2022-03-18 19:00:00,2,9,8,5,5,4,6,5,4,4,6,6,8,7,6,8,6,6,5,8,7,5,6,4,7,6,6,6,9,8,9,10,10,9,10,13,11,12,7,9,8,15,12,9,9,13,15,15,14,17,19,18,33,32,35,30,28,22,18,18,16,10,8,9,11,9,10,8,10,8,20,21,5,18,16,9,9,8,0,7,7,5,6,10,9,5,4,3,1,0,0,0
2022-03-18 20:00:00,1,3,3,4,6,4,5,7,6,9,6,5,8,3,4,6,0,6,5,9,5,4,5,0,2,1,6,5,6,6,4,8,6,2,8,5,3,4,4,3,5,4,3,8,2,12,11,11,11,11,14,10,17,16,20,19,17,14,10,10,11,9,10,8,9,7,7,5,6,4,7,5,8,7,2,5,3,3,2,3,1,1,3,4,1,3,0,0,1,0,0,0
2022-03-18 21:00:00,0,2,3,5,7,6,1,4,4,8,9,8,6,7,5,3,2,0,0,4,3,3,5,4,3,1,2,4,5,4,5,6,5,5,8,7,8,8,4,3,3,1,2,0,1,10,13,6,14,11,11,13,16,12,18,17,14,10,9,10,10,8,5,7,6,4,5,5,5,0,9,10,2,5,8,9,6,2,5,3,4,3,3,2,2,1,0,2,1,0,0,0
2022-03-18 22:00:00,0,1,2,2,2,3,0,4,1,4,5,0,3,6,7,6,8,4,5,8,7,8,8,8,7,5,4,5,7,5,8,8,9,5,7,8,3,2,5,6,2,4,2,5,8,12,11,12,13,13,13,12,19,11,18,16,12,13,12,9,9,8,7,5,5,6,5,5,6,5,8,9,3,8,8,7,5,5,6,7,4,4,4,4,2,1,2,1,0,0,0,0
2022-03-18 23:00:00,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,3,0,0,1,7,5,3,6,7,6,0,4,0,4,0,3,1,3,4,0,6,0,2,5,9,8,6,3,1,1,10,13,10,11,13,11,11,18,17,18,17,15,13,11,10,9,7,4,9,10,6,9,8,4,5,9,5,0,7,4,4,3,3,2,0,2,2,1,2,2,1,0,0,0,0,0,0
2022-03-19 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 04:00:00,0,0,1,0,0,0,1,0,0,0,0,1,0,3,4,1,0,0,0,0,2,6,0,8,12,0,14,14,13,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 05:00:00,0,2,0,1,0,2,0,0,0,2,1,2,1,2,2,1,0,0,0,1,3,1,2,2,2,5,5,5,5,6,0,7,14,4,15,8,9,8,6,0,6,4,4,3,2,2,4,1,0,2,1,1,0,0,2,4,5,1,0,0,4,3,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 06:00:00,1,2,1,0,1,1,2,3,2,2,0,0,0,0,3,3,0,0,2,3,2,1,0,0,3,4,5,4,3,6,4,6,5,2,6,6,7,3,6,5,3,1,2,1,0,3,4,4,3,4,3,0,3,1,2,1,1,1,2,3,5,6,2,0,0,0,5,4,1,3,4,0,0,3,4,4,2,0,1,3,2,1,0,1,2,1,2,3,1,0,0,0
2022-03-19 07:00:00,2,3,4,1,3,6,2,3,1,2,0,2,2,3,5,5,5,4,2,2,3,4,3,3,4,6,3,6,4,8,6,8,8,9,9,9,8,1,4,4,4,5,4,2,1,5,2,1,2,3,4,2,5,4,3,4,4,3,5,2,3,2,3,4,5,0,3,2,2,0,3,2,2,0,0,3,1,3,1,2,1,0,2,3,2,1,2,2,1,0,0,0
2022-03-19 08:00:00,0,2,2,0,1,3,4,4,4,3,3,4,3,4,5,6,0,4,5,4,5,7,6,7,10,12,13,12,13,12,13,14,13,14,15,17,18,16,12,11,11,10,7,2,0,2,3,4,4,2,4,2,5,6,9,7,3,4,4,5,6,8,7,8,5,5,4,5,4,4,7,8,7,5,4,7,5,4,3,2,2,4,7,6,6,6,3,4,0,3,0,0
2022-03-19 09:00:00,1,3,3,2,5,6,3,4,3,4,4,5,4,5,8,9,6,8,6,5,7,12,13,11,10,11,12,14,14,17,19,21,23,24,25,23,26,25,20,20,14,12,11,8,4,3,8,7,5,4,6,4,5,3,5,3,5,4,5,1,0,4,6,2,2,6,3,5,6,3,6,4,0,2,4,4,7,4,3,3,2,3,2,8,5,7,5,1,5,3,0,0
2022-03-19 10:00:00,0,2,1,1,0,1,0,3,3,2,3,2,3,2,3,5,0,4,7,6,4,6,5,7,7,12,14,14,16,15,16,19,21,22,22,21,22,23,14,15,13,14,11,7,5,7,10,10,11,8,9,6,9,0,8,5,8,4,1,4,3,4,6,2,6,0,2,2,7,5,4,0,0,3,2,6,7,2,5,3,4,5,6,6,5,3,1,1,1,0,0,0
2022-03-19 11:00:00,0,1,2,2,4,6,4,3,5,4,3,4,5,4,6,5,0,1,3,5,6,7,7,8,10,10,11,13,15,17,18,23,24,27,14,25,26,25,16,17,18,16,15,13,8,5,6,8,7,10,8,6,10,9,11,10,8,5,6,8,7,7,8,6,7,2,5,6,6,4,4,5,0,1,5,4,6,8,5,4,4,4,2,7,4,4,3,2,1,1,0,0
2022-03-19 12:00:00,1,1,2,4,3,4,5,1,4,6,0,4,4,2,4,6,0,0,5,5,5,5,5,4,5,5,9,7,8,11,12,13,19,21,22,22,23,24,14,15,18,15,14,10,8,13,14,14,11,9,9,5,8,7,7,10,11,8,6,6,7,5,8,5,10,8,7,9,9,8,9,3,0,0,4,9,10,9,6,3,5,4,3,6,4,4,5,3,1,0,0,0
2022-03-19 13:00:00,1,2,3,3,7,8,6,5,2,5,6,5,6,7,7,10,12,0,9,10,8,9,11,9,10,10,13,12,12,15,14,21,20,20,20,19,23,24,18,15,14,12,11,8,7,8,12,15,14,14,16,11,16,15,13,11,15,11,9,10,10,12,11,13,9,7,7,7,7,6,6,5,4,5,4,6,4,5,4,3,3,2,2,5,4,2,2,0,1,0,0,0
2022-03-19 14:00:00,4,7,4,4,6,0,7,6,6,5,5,6,5,0,5,6,0,5,6,6,9,7,11,12,12,13,10,12,11,11,12,14,15,15,15,16,14,16,11,12,12,13,11,7,5,16,19,20,11,17,15,15,13,12,13,10,12,12,12,11,10,9,14,15,17,2,15,14,16,18,18,13,1,13,11,10,9,10,11,9,8,9,7,1,5,0,6,4,2,0,0,0
2022-03-19 15:00:00,1,1,3,2,6,5,6,5,6,7,6,4,5,7,6,7,0,5,4,9,6,5,6,2,5,6,8,7,8,9,12,14,17,0,18,14,12,13,14,11,11,10,8,7,7,14,17,17,11,17,13,11,14,13,14,11,11,12,13,10,10,9,8,7,6,5,5,4,6,4,7,9,10,4,9,10,8,10,7,8,6,7,6,9,7,4,2,1,0,0,0,0
2022-03-19 16:00:00,1,3,7,5,6,7,10,11,5,14,15,0,18,12,7,6,7,0,8,8,10,9,11,9,7,6,6,5,9,11,13,11,12,13,16,16,17,18,7,8,9,9,6,8,4,14,16,17,13,15,10,13,16,11,13,12,12,11,10,8,8,7,5,5,4,4,5,6,7,4,6,8,4,5,3,7,6,7,6,1,5,3,4,3,3,1,5,6,2,0,0,0
2022-03-19 17:00:00,1,4,3,3,5,6,6,5,8,5,4,4,7,7,6,5,0,0,7,4,6,5,5,5,4,6,8,6,5,14,8,13,17,18,19,15,16,15,8,8,9,10,11,7,4,19,27,28,23,18,16,11,17,10,20,16,12,12,8,11,13,5,12,11,9,5,5,6,5,6,3,0,6,0,3,5,2,6,4,2,3,3,4,5,5,4,3,2,2,1,0,0
2022-03-19 18:00:00,1,4,5,4,9,10,5,11,10,7,3,6,8,8,7,3,0,0,8,9,8,7,4,4,8,7,7,7,8,9,6,9,8,9,10,10,12,13,6,5,6,6,6,3,7,23,29,28,26,23,24,23,28,15,27,22,19,17,16,15,13,9,8,6,8,7,5,7,9,8,9,10,8,9,8,6,7,4,2,4,6,5,6,10,9,8,3,3,2,1,0,0
2022-03-19 19:00:00,1,3,1,0,3,4,0,5,6,5,4,0,5,0,4,7,0,0,6,10,7,5,4,6,5,6,7,2,8,9,10,11,12,10,9,9,10,11,6,7,4,6,6,4,6,21,23,12,22,20,19,16,10,17,17,14,15,12,16,15,14,11,11,10,9,0,9,10,3,7,12,0,13,3,12,6,4,6,0,2,5,3,4,5,4,4,2,0,1,0,0,0
2022-03-19 20:00:00,2,3,0,1,2,3,0,2,2,6,4,1,3,7,8,4,0,0,3,6,4,2,6,2,2,4,3,7,8,0,7,5,6,8,5,4,4,2,3,4,2,3,0,3,4,14,17,19,19,20,17,12,18,15,19,17,17,12,11,6,10,8,7,6,6,5,1,5,6,3,5,5,4,0,4,4,4,5,3,3,0,2,0,2,3,2,1,1,0,0,0,0
2022-03-19 21:00:00,4,6,6,5,5,1,4,3,0,4,5,3,4,2,6,5,0,0,5,6,5,1,6,4,5,4,5,6,5,1,6,7,4,6,7,5,4,3,2,3,2,4,2,1,2,9,12,13,12,13,12,11,16,15,21,17,16,11,10,9,8,6,5,7,6,5,5,4,4,3,5,0,2,4,3,2,1,2,1,0,0,3,0,4,3,2,1,2,1,0,0,0
2022-03-19 22:00:00,0,2,3,4,3,5,3,4,2,6,5,0,6,4,5,2,4,0,4,6,5,6,3,2,2,4,2,1,3,1,0,1,0,2,3,4,5,4,2,3,2,3,2,1,1,7,6,11,4,13,13,10,16,17,15,14,15,13,11,10,9,8,7,2,6,5,4,4,4,0,6,5,0,4,3,5,5,4,2,0,3,1,1,2,0,0,0,1,0,0,0,0
2022-03-19 23:00:00,0,0,0,0,0,0,0,0,0,2,0,0,6,4,5,0,0,2,4,0,2,3,3,4,0,0,2,0,2,1,0,0,1,0,0,0,0,2,1,3,2,1,1,1,2,10,5,9,4,7,8,8,10,9,10,16,14,7,4,6,4,5,1,5,6,4,3,4,3,1,4,0,0,3,2,3,1,0,0,2,0,2,3,3,4,3,1,2,0,0,0,0
