Unnamed: 0,1_은평공영차고지,2_덕은교.은평차고지앞,3_수색교,4_월드컵파크11.12단지,5_월드컵파크9.10.11.12단지,6_DMC첨단산업센터,7_MBC,8_SBS.YTN,9_공항철도디지털미디어시티역,10_디지털미디어시티역,11_청구아파트.참누리아파트,12_중동현대아파트,13_가좌행복주택.건영월드컵아파트,14_가좌역,15_월드컵아이파크,16_성산2교,17_성미약수터,18_경성중고.홍대부속여중고입구,19_서울도시가스마포사옥,20_서서울농협홍대역점,21_홍대입구역(가상),22_홍대입구역,23_연희동대우아파트,24_서대문우체국,25_연세대앞,26_세브란스병원앞,27_이대후문,28_이대부고,29_삼호아파트,30_독립문역.서대문형무소역사관,31_독립문공원,32_국립대한민국임시정부기념관,33_독립문파크빌,34_독립문역.서대문형무소역사관,35_독립문역,36_독립문(가상),37_독립문공원.극동아파트,38_이대부고,39_이대후문,40_세브란스병원앞,41_연세대학교앞,42_연세로.스타광장,43_신촌오거리.현대백화점,44_동교동삼거리,45_홍대입구역,46_동교로사거리,47_서울도시가스마포사옥,48_경성중고.홍대부속여중고입구,49_성미약수터,50_성산2교,51_월드컵아이파크,52_가좌역1번출구,53_가좌행복주택.건영월드컵아파트,54_중동현대아파트,55_청구아파트.참누리아파트,56_디지털미디어시티역,57_공항철도디지털미디어시티역,58_SBS.YTN,59_MBC,60_DMC첨단산업센터,61_하늘초등학교,62_월드컵파크10단지,63_수색교,64_덕은교.은평차고지앞,65_은평공영차고지(가상)
2022-03-05 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-05 05:00:00,0,0,0,2,4,0,1,0,3,1,0,0,0,0,1,0,2,2,0,0,1,3,4,4,0,3,2,4,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-05 06:00:00,0,0,2,4,7,8,10,9,6,2,0,4,0,2,0,3,5,2,3,1,2,3,1,0,2,2,0,0,1,1,1,0,1,0,0,0,1,2,0,5,5,5,4,1,2,0,0,2,1,0,0,2,1,3,3,0,4,3,2,1,0,1,0,0,0
2022-03-05 07:00:00,0,0,1,7,9,8,9,8,6,3,4,3,2,0,4,6,7,3,8,0,7,7,6,4,6,3,5,3,3,1,1,0,3,2,3,0,5,4,3,4,3,3,3,3,4,5,4,3,2,2,0,2,3,5,4,3,5,3,2,0,1,1,1,0,0
2022-03-05 08:00:00,1,2,2,7,15,3,14,10,7,4,4,4,3,3,6,7,10,9,10,7,8,9,8,10,9,9,7,6,4,2,1,0,4,2,5,0,9,8,6,5,5,5,2,0,3,4,0,3,0,4,3,1,2,2,3,3,5,4,2,3,0,0,0,0,0
2022-03-05 09:00:00,0,0,3,11,15,17,20,16,7,5,6,9,5,7,7,9,11,11,12,10,8,7,7,9,8,8,7,7,6,3,1,2,4,0,3,2,12,11,13,11,13,13,8,5,5,3,6,2,5,6,2,6,5,0,0,5,8,7,5,4,2,1,0,0,0
2022-03-05 10:00:00,0,1,3,15,23,24,23,16,7,3,4,5,7,8,7,8,11,14,13,14,13,7,9,10,11,13,14,15,8,2,2,0,3,0,7,1,10,15,14,15,10,10,10,6,9,9,3,4,10,7,2,8,3,6,3,4,7,6,3,2,1,1,0,0,0
2022-03-05 11:00:00,0,0,3,16,20,21,21,20,13,10,0,9,11,10,7,19,14,24,23,19,12,11,13,13,14,14,14,6,12,8,6,0,10,9,14,7,19,26,25,24,15,15,12,10,19,9,14,11,9,8,6,7,7,8,5,5,6,6,5,5,4,3,0,0,0
2022-03-05 12:00:00,0,0,3,17,19,10,21,20,11,4,8,12,10,10,8,12,13,15,17,17,14,15,13,11,11,15,14,11,10,11,7,2,4,5,8,5,15,20,23,21,18,18,14,11,12,10,10,8,7,8,0,8,10,12,10,10,12,8,5,0,2,2,2,0,0
2022-03-05 13:00:00,1,0,1,5,7,7,16,14,10,9,11,14,17,0,4,19,20,21,19,18,16,11,12,14,16,17,15,14,9,5,6,5,2,3,8,0,16,22,22,21,14,14,16,15,13,13,10,11,11,9,5,10,9,5,8,7,9,8,9,7,3,2,1,0,0
2022-03-05 14:00:00,0,0,1,6,10,5,13,10,10,8,6,7,9,10,11,13,15,10,14,11,11,10,9,10,10,12,13,14,11,5,2,3,3,3,6,0,13,18,18,15,12,12,13,10,11,7,7,8,5,7,6,4,4,3,4,6,7,4,5,0,1,0,0,0,0
2022-03-05 15:00:00,1,1,5,8,13,14,15,15,11,10,9,12,9,10,0,11,10,11,11,12,10,17,18,17,19,5,16,13,8,12,13,2,3,1,7,6,13,25,28,25,20,20,17,12,16,16,15,17,16,15,7,10,10,9,6,8,10,8,6,5,4,2,0,0,0
2022-03-05 16:00:00,0,0,4,8,12,13,17,14,9,9,8,6,8,5,10,12,13,16,15,17,11,17,13,14,16,15,16,14,8,6,5,0,6,2,11,1,27,29,32,30,15,15,13,15,16,18,15,11,14,12,7,8,10,6,5,13,16,14,0,0,6,3,0,0,0
2022-03-05 17:00:00,0,0,2,9,14,15,16,15,11,9,8,9,10,7,8,11,12,11,12,14,13,15,18,18,18,17,14,11,7,6,5,4,2,2,6,5,20,19,23,20,18,18,15,7,13,12,11,11,7,12,11,9,11,12,10,14,16,14,13,5,6,4,1,0,0
2022-03-05 18:00:00,0,0,0,5,8,9,14,9,11,9,5,7,7,3,0,10,10,11,14,14,13,16,12,12,13,16,14,11,6,7,6,0,3,1,10,0,14,20,24,22,21,21,23,19,8,9,10,8,10,9,7,8,7,6,5,5,7,7,12,11,6,2,0,0,0
2022-03-05 19:00:00,0,1,0,1,5,6,1,2,5,0,6,5,4,0,0,5,4,5,6,7,5,25,24,21,20,21,13,12,7,3,3,0,1,0,1,0,8,17,29,27,22,22,15,14,20,16,16,15,12,10,8,7,9,8,6,3,9,7,8,6,5,3,0,0,0
2022-03-05 20:00:00,0,0,3,4,0,5,6,5,3,3,2,2,0,3,3,4,5,4,5,5,4,9,10,9,11,15,12,9,8,7,4,3,3,0,3,0,7,9,11,0,9,9,8,7,13,14,10,13,12,11,10,0,9,8,5,7,14,13,13,0,9,1,0,0,0
2022-03-05 21:00:00,0,0,1,0,2,4,7,11,11,5,5,5,4,3,2,4,6,5,3,13,11,11,13,12,17,17,16,15,11,4,3,0,0,0,0,0,2,6,16,14,12,12,7,5,17,12,16,15,13,13,7,7,11,8,9,10,12,10,11,0,7,3,0,1,0
2022-03-05 22:00:00,1,0,2,0,3,1,3,5,3,5,2,4,3,4,0,3,2,5,4,6,2,19,19,18,22,24,18,13,6,5,5,4,1,0,2,0,4,2,3,2,3,3,11,10,17,19,7,18,10,16,14,12,6,9,8,3,11,5,7,3,8,1,0,0,0
2022-03-05 23:00:00,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2,0,0,3,1,18,20,18,25,26,17,14,10,4,5,1,0,0,1,0,2,1,0,2,3,3,3,3,8,10,10,0,9,11,6,12,10,7,0,0,8,6,4,0,2,1,0,0,0
2022-03-06 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 05:00:00,1,0,0,2,3,0,3,2,1,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,2,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 06:00:00,0,0,1,3,5,0,6,0,4,2,0,2,1,2,0,2,3,4,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,4,2,0,2,0,0,2,1,0,1,0,1,2,0,1,0,1,0,0,2,0,1,0,0,0,0,0,0
2022-03-06 07:00:00,0,0,1,4,4,5,6,5,3,2,0,2,1,0,3,4,3,3,4,5,2,3,6,3,0,0,2,4,3,0,0,0,0,1,1,0,2,2,2,0,0,0,3,2,4,0,1,3,2,1,0,3,4,4,0,1,6,4,1,0,0,0,0,0,0
2022-03-06 08:00:00,1,1,1,4,4,5,6,6,5,4,2,4,0,3,1,7,7,4,8,8,7,5,4,4,6,5,5,7,4,2,2,0,3,1,2,0,3,6,2,4,5,0,2,1,2,2,0,0,1,4,0,3,3,4,1,4,3,2,2,1,1,0,0,0,0
2022-03-06 09:00:00,0,0,1,4,7,8,10,7,6,3,3,4,4,2,4,6,3,7,5,5,4,4,4,4,4,3,5,4,5,1,0,0,2,1,7,0,8,10,6,4,5,0,4,1,5,3,0,1,1,2,0,2,2,4,2,3,4,3,1,2,1,0,1,0,0
2022-03-06 10:00:00,0,1,2,10,17,12,14,14,10,8,6,7,7,0,9,8,9,5,8,5,7,6,6,8,10,0,9,6,6,3,1,0,3,3,3,2,4,7,9,7,5,0,2,1,4,3,2,3,1,0,1,1,4,4,1,2,4,1,1,0,0,2,3,0,0
2022-03-06 11:00:00,1,0,2,12,14,0,13,11,13,13,3,11,9,6,0,12,16,20,20,5,17,6,7,7,8,7,6,7,5,0,0,0,5,0,7,0,11,11,14,10,5,0,6,5,3,2,2,0,1,2,1,2,2,6,2,7,5,2,1,0,1,0,2,0,0
2022-03-06 12:00:00,0,5,4,9,12,13,12,11,6,3,1,6,7,8,9,14,19,20,21,11,19,10,8,9,11,14,8,12,5,3,1,0,4,2,6,0,15,23,25,24,15,0,11,11,6,6,2,4,6,5,0,3,5,6,0,4,11,4,3,0,4,3,1,0,0
2022-03-06 13:00:00,0,1,3,9,14,14,16,13,11,8,9,7,7,5,12,8,10,13,14,12,10,9,10,9,11,10,14,11,8,6,0,4,3,0,6,0,17,20,19,18,15,0,14,11,7,7,6,7,6,5,2,3,4,7,0,2,7,6,3,2,2,2,1,0,0
2022-03-06 14:00:00,0,2,1,4,7,3,9,7,5,2,4,5,2,4,7,10,12,15,15,14,10,9,12,8,12,12,16,11,11,8,2,1,2,7,10,0,16,20,23,21,15,0,14,14,9,3,7,5,3,3,0,5,4,3,1,7,9,7,4,3,1,0,0,0,0
2022-03-06 15:00:00,0,0,2,8,11,12,13,16,17,14,8,10,11,12,13,12,12,15,12,16,13,13,12,7,7,9,12,13,8,4,4,1,2,0,5,8,16,21,22,13,8,0,11,10,10,9,8,4,7,5,4,4,6,3,3,2,8,7,5,0,4,2,1,0,0
2022-03-06 16:00:00,1,0,2,6,9,8,15,15,15,12,2,13,14,15,5,12,11,12,10,13,12,17,15,18,19,21,18,16,9,3,2,0,3,2,7,0,15,19,23,22,14,0,16,13,17,14,11,9,10,11,10,8,9,10,6,2,7,7,5,3,4,2,1,0,0
2022-03-06 17:00:00,0,3,5,6,9,4,10,9,8,7,6,5,7,6,0,6,8,9,9,10,9,20,18,17,21,29,25,23,9,5,4,0,3,2,3,0,11,15,15,16,14,0,14,14,15,18,14,13,12,11,10,11,5,5,0,5,8,7,9,0,7,3,1,0,0
2022-03-06 18:00:00,0,0,2,4,4,3,6,4,6,6,5,4,2,7,8,8,7,9,9,10,7,11,9,10,10,12,10,9,9,7,6,0,1,3,7,5,15,20,23,22,14,0,13,11,12,9,9,7,6,5,6,7,5,6,2,2,10,7,12,11,5,4,2,0,0
2022-03-06 19:00:00,0,0,3,5,5,6,7,6,4,4,5,3,2,2,3,4,3,8,3,9,7,11,11,9,8,5,6,7,5,5,4,0,3,0,3,2,6,10,12,11,9,0,14,9,15,14,13,13,13,11,0,10,11,3,0,4,7,4,3,4,3,1,0,0,0
2022-03-06 20:00:00,0,1,3,2,4,2,7,9,7,6,5,3,2,0,0,0,2,3,3,4,3,20,22,21,25,26,15,14,6,4,5,0,0,0,2,0,7,13,15,10,7,0,9,7,16,14,15,13,10,9,0,11,10,11,10,13,16,12,10,8,6,3,1,1,0
2022-03-06 21:00:00,0,1,0,1,3,1,5,7,7,7,3,5,3,0,0,5,1,0,3,4,4,11,11,9,18,20,15,14,6,3,1,0,2,0,2,0,5,6,6,6,5,0,11,8,8,8,10,9,8,8,6,9,7,5,4,5,10,5,9,8,7,3,0,0,0
2022-03-06 22:00:00,1,0,2,3,2,0,1,1,4,5,0,2,1,0,0,3,2,4,6,3,4,15,13,13,18,16,17,14,10,4,2,0,0,0,2,0,3,1,5,2,6,5,4,4,10,9,8,11,9,0,5,6,8,7,4,5,11,9,7,0,4,2,0,0,0
2022-03-06 23:00:00,0,0,0,0,0,1,3,0,3,2,0,3,0,0,1,0,0,0,2,4,3,9,11,10,12,16,16,14,5,3,2,0,0,0,1,0,2,3,2,3,0,5,7,5,8,8,10,8,6,5,0,0,2,3,0,7,8,7,7,0,6,3,1,0,0
2022-03-07 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 05:00:00,0,1,0,5,4,4,0,5,2,1,2,3,3,4,0,2,5,6,5,4,0,4,0,3,4,3,2,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 06:00:00,0,1,3,17,22,10,14,17,8,4,4,6,5,3,7,8,11,9,9,8,6,6,6,9,11,5,4,3,2,1,2,0,4,1,3,2,8,10,9,7,7,4,2,0,3,2,0,2,1,0,0,2,3,4,3,4,5,0,2,2,0,0,0,1,0
2022-03-07 07:00:00,1,0,9,27,36,29,36,32,15,11,11,16,15,15,16,21,26,21,23,16,21,14,22,24,26,24,24,9,8,9,9,7,6,7,15,7,26,29,23,18,9,7,6,7,9,9,10,9,6,9,11,15,17,22,21,17,16,7,4,3,1,1,0,0,0
2022-03-07 08:00:00,0,2,7,29,43,24,45,41,18,7,6,12,13,0,13,28,33,33,28,29,21,13,14,27,25,22,10,10,10,3,4,0,12,11,17,16,25,27,25,22,19,17,13,10,34,30,28,26,19,16,11,19,20,23,15,32,54,46,30,8,4,1,1,0,0
2022-03-07 09:00:00,1,2,3,13,20,25,30,16,16,7,10,13,13,17,19,16,15,13,13,12,9,9,13,14,13,11,6,4,3,1,1,0,4,3,9,4,17,18,12,10,10,13,14,11,23,22,21,21,14,11,0,14,16,20,19,25,49,45,39,3,2,0,0,0,0
2022-03-07 10:00:00,0,1,3,9,11,13,13,10,10,9,5,9,6,7,8,7,11,11,10,9,6,6,6,5,9,9,6,6,4,2,3,2,3,2,6,0,11,13,12,10,9,7,8,8,8,7,5,3,7,5,4,5,5,7,2,7,14,9,5,3,4,3,2,0,0
2022-03-07 11:00:00,0,0,2,8,12,10,10,9,7,5,5,5,7,9,7,15,18,19,15,13,11,8,8,7,6,5,5,2,4,4,3,0,3,3,4,0,11,9,10,10,9,9,10,8,6,6,5,6,5,6,5,4,6,6,7,7,10,8,4,2,3,1,0,0,0
2022-03-07 12:00:00,0,1,2,7,6,8,11,13,11,6,6,7,8,8,7,9,11,12,13,14,13,11,12,11,9,11,12,11,8,5,4,0,5,6,5,8,7,11,11,9,11,11,14,13,11,13,12,11,10,9,0,5,8,8,5,7,13,9,7,2,1,0,1,0,0
2022-03-07 13:00:00,1,1,2,6,9,8,11,10,9,6,7,6,8,7,8,12,14,14,12,11,8,13,11,11,12,10,7,7,5,3,2,2,2,1,7,6,8,14,15,14,14,16,15,8,11,10,10,10,9,11,10,3,10,4,8,9,13,12,10,4,5,2,0,0,0
2022-03-07 14:00:00,0,0,1,5,7,8,9,7,7,7,6,5,4,5,4,9,8,9,10,9,5,7,8,9,10,11,15,15,4,2,3,2,2,3,5,4,6,11,14,15,15,13,10,15,14,12,9,10,7,5,6,7,7,8,7,8,11,7,3,2,2,0,0,0,0
2022-03-07 15:00:00,0,2,3,6,7,14,18,11,12,7,9,11,7,8,6,9,6,11,13,13,12,10,7,8,8,10,8,10,11,7,6,3,1,2,5,3,10,18,19,20,22,19,20,17,15,10,6,7,6,5,5,8,5,6,5,6,9,8,5,4,4,2,1,0,0
2022-03-07 16:00:00,0,0,2,5,6,11,21,23,13,8,10,8,7,8,7,11,13,15,16,14,14,13,12,11,11,14,13,30,21,8,8,0,14,14,16,4,18,50,47,43,42,25,22,19,19,20,21,22,18,17,8,21,17,16,10,15,18,19,18,17,11,3,1,0,0
2022-03-07 17:00:00,2,2,3,7,9,18,31,30,18,16,19,17,17,16,5,17,18,21,22,20,17,9,10,9,12,13,17,17,14,6,5,0,2,4,7,0,14,28,34,36,36,29,24,23,17,13,11,13,10,12,11,9,9,6,8,9,9,9,6,8,5,1,2,0,0
2022-03-07 18:00:00,0,1,5,10,19,60,62,57,32,21,19,16,15,13,12,19,18,22,24,26,22,20,16,18,21,22,23,21,14,13,12,0,1,0,6,0,14,22,38,39,40,30,30,29,33,28,27,20,19,17,17,14,13,9,10,14,22,22,7,21,13,4,0,0,0
2022-03-07 19:00:00,0,1,2,4,10,30,45,46,30,15,14,12,11,10,9,10,14,15,14,17,13,12,12,13,17,18,19,16,11,7,15,12,3,0,4,0,6,9,22,8,22,18,20,14,26,26,25,23,19,17,16,17,14,9,8,9,27,26,26,4,13,5,2,0,0
2022-03-07 20:00:00,0,0,1,1,5,14,26,25,16,7,6,5,5,4,5,6,5,6,4,7,6,8,9,9,14,16,12,17,6,5,3,0,0,1,2,0,4,6,8,8,7,9,11,11,12,11,10,19,17,13,12,10,11,7,10,9,12,10,9,4,5,4,0,3,0
2022-03-07 21:00:00,1,0,0,3,4,3,11,11,7,3,4,5,3,0,3,5,6,4,7,5,5,8,9,8,15,18,16,17,13,9,6,0,2,0,3,2,4,5,7,7,4,7,9,6,13,12,11,13,9,10,7,11,7,5,4,4,10,10,9,8,7,4,0,0,0
2022-03-07 22:00:00,0,0,1,1,2,5,8,8,7,7,5,5,4,5,3,6,7,9,8,5,6,14,18,13,20,22,22,19,8,5,3,0,0,0,2,0,2,3,5,7,5,10,9,8,18,24,25,23,21,18,16,15,14,12,11,10,12,11,10,0,8,3,1,0,0
2022-03-07 23:00:00,0,0,0,0,2,2,5,5,9,7,0,6,5,5,0,0,6,7,0,6,5,14,14,13,17,15,13,14,9,4,3,2,1,0,1,0,3,1,2,0,0,5,5,0,13,14,8,14,6,5,4,12,11,9,8,9,11,9,3,7,4,2,0,0,0
2022-03-08 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 05:00:00,1,2,1,6,7,7,0,7,4,2,0,4,2,3,0,3,0,3,2,1,2,2,0,2,4,4,3,0,2,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 06:00:00,0,1,2,10,16,16,6,15,9,3,4,8,7,4,8,12,8,9,9,5,8,10,9,2,6,3,2,1,2,1,2,0,5,6,3,2,5,5,3,2,4,3,4,3,5,4,3,0,1,2,0,2,3,4,1,3,6,0,1,3,2,0,0,1,0
2022-03-08 07:00:00,1,0,14,30,37,38,40,40,18,8,7,17,22,20,26,29,29,22,24,22,20,15,22,22,26,21,19,9,7,7,8,7,7,6,15,0,25,32,26,8,11,6,3,0,7,4,5,7,6,6,5,8,12,18,18,18,29,27,18,5,0,1,0,0,0
2022-03-08 08:00:00,0,1,5,20,28,29,38,33,14,9,9,14,12,12,10,18,21,27,31,29,28,17,21,28,29,23,16,14,9,2,2,0,7,8,13,12,20,20,24,23,27,15,13,11,26,28,25,24,14,11,8,20,24,26,25,39,64,59,33,9,6,4,1,0,0
2022-03-08 09:00:00,0,0,3,10,16,13,21,16,12,8,7,8,9,10,14,16,18,17,18,18,17,17,16,17,15,12,7,7,5,2,2,0,3,2,6,0,16,20,18,15,15,12,10,12,17,13,13,12,11,9,8,10,13,14,14,19,29,32,17,5,3,2,0,0,0
2022-03-08 10:00:00,0,1,4,10,13,10,14,12,8,6,7,8,8,7,8,9,11,9,7,7,6,10,11,12,14,16,14,11,5,1,1,0,2,0,5,1,12,12,17,16,17,11,8,4,8,6,8,10,6,4,5,5,4,7,4,4,13,11,6,2,1,2,2,0,0
2022-03-08 11:00:00,0,0,1,5,8,12,14,13,11,7,8,4,7,8,9,11,12,5,13,8,11,8,10,12,10,12,10,9,6,6,4,0,3,4,8,7,11,14,13,12,9,10,9,9,11,12,9,11,8,7,3,7,3,0,6,5,6,5,4,1,1,0,0,0,0
2022-03-08 12:00:00,0,0,1,6,10,7,9,11,8,6,8,6,9,9,8,11,11,13,12,12,11,10,12,11,14,12,9,10,7,4,3,2,4,5,8,7,8,13,10,12,13,9,8,7,11,9,10,11,8,6,0,7,6,7,5,7,10,7,5,4,3,2,0,0,0
2022-03-08 13:00:00,0,1,2,7,10,9,12,9,7,6,4,6,7,4,5,6,10,10,12,6,9,11,9,7,7,17,15,12,8,2,2,1,2,1,6,0,17,12,21,21,24,21,20,17,10,12,10,9,9,8,7,2,5,5,6,7,9,8,5,4,2,1,0,0,0
2022-03-08 14:00:00,0,0,3,8,10,12,15,11,8,6,6,5,8,4,5,6,4,6,6,8,11,8,10,9,8,10,9,8,7,3,3,0,6,6,8,2,9,14,15,13,13,13,12,8,9,12,11,9,6,7,6,8,8,6,6,8,10,9,8,7,5,1,0,0,0
2022-03-08 15:00:00,0,0,1,5,7,15,16,16,14,11,11,10,8,7,6,10,12,14,14,13,11,17,11,11,14,14,19,31,17,11,9,6,4,3,5,0,8,33,33,31,35,22,18,14,10,11,11,12,10,8,6,6,5,4,7,8,9,5,5,5,5,1,1,0,0
2022-03-08 16:00:00,1,3,2,8,9,15,26,25,16,12,8,9,8,11,9,10,9,13,11,12,10,13,11,11,13,19,25,30,15,7,9,3,7,9,11,6,14,36,39,37,36,26,26,21,14,12,13,13,14,12,0,13,12,10,0,12,15,14,12,11,6,2,2,1,0
2022-03-08 17:00:00,1,0,2,12,13,20,38,40,24,13,12,11,8,8,10,11,14,15,17,17,15,13,12,15,23,26,32,29,20,9,8,0,1,2,8,0,15,21,23,23,25,21,19,17,20,20,19,12,12,11,12,11,10,11,9,10,13,11,10,8,3,1,1,0,0
2022-03-08 18:00:00,0,2,5,5,20,64,49,60,34,18,19,19,19,13,20,24,26,29,28,27,25,20,20,21,30,32,33,28,19,11,10,9,4,0,4,0,9,22,43,44,45,30,30,25,23,20,21,18,18,19,16,18,18,16,15,14,42,43,41,37,10,5,3,2,0
2022-03-08 19:00:00,0,0,1,1,4,20,37,36,19,18,16,12,9,9,8,10,16,15,16,17,16,14,17,16,16,16,15,15,8,6,7,9,3,1,3,0,8,19,23,22,25,22,21,16,19,19,17,15,13,17,15,16,13,11,0,12,17,16,14,13,14,5,2,1,0
2022-03-08 20:00:00,0,1,0,4,4,8,15,16,13,11,8,6,4,4,2,6,8,6,7,12,6,12,12,12,12,11,9,7,7,5,4,0,3,2,2,1,7,9,9,9,7,10,12,13,15,16,15,13,13,12,10,15,13,10,2,12,13,12,12,11,6,2,0,0,0
2022-03-08 21:00:00,0,0,1,1,3,7,11,13,14,12,11,9,9,8,0,7,0,7,9,12,6,16,18,17,21,22,14,13,8,7,7,1,1,0,1,0,2,4,5,8,7,9,11,11,16,12,15,13,13,10,11,9,8,5,7,9,12,13,12,8,5,3,1,0,0
2022-03-08 22:00:00,0,1,0,1,3,5,11,10,10,9,8,7,7,5,0,5,5,7,7,4,4,17,16,16,21,23,27,24,11,7,5,0,2,0,4,3,5,8,11,11,11,13,11,12,17,17,18,19,8,10,3,10,13,10,5,4,13,7,5,0,6,2,1,0,0
2022-03-08 23:00:00,0,0,0,0,1,0,4,2,7,5,0,3,4,4,1,4,5,6,7,6,4,20,17,16,21,22,16,15,8,3,2,0,0,0,1,0,2,2,0,0,5,8,4,7,15,17,14,15,14,11,8,12,10,10,11,10,13,12,11,6,7,2,0,0,0
