Unnamed: 0,1_성수동차고지,2_뚝도시장구길,3_서울숲지구대앞,4_성수1가새마을금고,5_천주교성수동성당앞,6_뚝도아리수정수센터수도박물관,7_서울숲,8_성동구민종합체육센터,9_뚝섬역8번출구,10_뚝섬역5번출구,11_성수역1번출구,12_성수동SK아파트형공장앞,13_경동초등학교입구,14_경일초등학교앞,15_성수공고앞,16_성원중성수동이마트앞,17_뚝도시장,18_경수중학교,19_성수119안전센터,20_노룬산시장앞,21_국민은행신자양지점,22_뚝도변전소앞,23_광진문화예술회관,24_건국대학교앞,25_자양초등학교앞,26_자양사거리,27_구의역3번출구,28_광진우체국,29_테크노마트앞.강변역,30_구의역2번출구,31_자양사거리,32_자양초등학교앞,33_건국대학교앞,34_건대로데오거리입구,35_대동아파트앞,36_국민은행신자양지점,37_노룬산시장앞,38_성수119안전센터,39_경수중학교,40_뚝도시장,41_성원중성수동이마트앞,42_성수공고앞,43_경일초등학교앞,44_경동초등학교입구,45_성수동SK아파트형공장앞,46_성수역1번출구,47_뚝섬역4번출구,48_뚝섬역2번출구,49_성동구민종합체육센터,50_서울숲,51_뚝도아리수정수센터수도박물관,52_천주교성수동성당앞,53_성수1가1동새마을금고,54_서울숲지구대앞,55_뚝도시장구길
2022-04-12 09:00:00,2,4,13,17,20,18,10,7,4,7,11,3,9,9,8,8,4,9,10,9,11,12,14,14,12,10,9,6,4,8,8,9,7,11,11,14,11,10,10,9,9,7,5,3,2,4,6,8,6,10,0,4,1,0,0
2022-04-12 10:00:00,1,2,3,4,4,3,2,7,3,5,4,3,2,3,5,4,7,5,8,7,11,11,12,10,9,5,4,2,5,5,8,9,10,13,6,10,12,15,13,13,9,7,6,4,2,5,5,3,3,2,9,6,4,1,0
2022-04-12 11:00:00,2,5,8,9,10,10,11,7,6,4,4,4,3,5,6,7,11,8,10,8,7,9,8,8,7,5,4,3,6,9,10,12,12,13,11,10,12,11,5,5,4,0,3,1,0,5,2,5,2,3,1,2,0,1,0
2022-04-12 12:00:00,2,4,5,4,4,6,3,2,1,4,6,6,2,6,3,7,8,7,8,9,10,11,12,11,8,7,4,3,4,7,13,14,6,17,16,12,12,13,11,8,6,5,7,5,5,6,7,5,1,3,4,3,1,2,0
2022-04-12 13:00:00,1,4,5,6,8,9,9,9,8,8,7,5,5,6,7,9,11,10,9,7,11,12,11,11,8,8,8,7,6,10,14,12,9,14,13,12,11,9,8,5,4,3,2,2,2,3,5,7,6,12,10,6,4,2,0
2022-04-12 14:00:00,1,2,2,4,5,4,6,7,5,3,5,6,5,4,4,7,9,8,7,11,12,10,9,8,6,5,3,2,3,7,9,9,8,10,9,11,10,12,11,9,11,5,5,5,1,8,10,11,10,13,9,6,5,3,0
2022-04-12 15:00:00,1,2,2,2,2,2,3,4,5,6,8,9,8,9,12,12,15,16,17,23,22,19,19,20,16,14,10,6,7,10,14,10,13,13,12,11,7,9,4,6,7,1,9,9,0,10,7,11,8,7,6,4,2,2,0
2022-04-12 16:00:00,1,1,4,5,0,9,14,14,11,7,7,8,14,15,17,20,21,22,24,21,18,15,13,14,11,10,6,4,10,15,20,18,19,27,18,21,19,18,14,11,10,9,8,6,8,7,10,12,13,10,5,3,7,5,0
2022-04-12 17:00:00,1,2,4,7,10,10,10,14,10,11,9,10,13,15,14,13,16,15,16,18,16,17,18,21,20,9,6,5,10,12,19,17,20,22,14,17,15,16,13,11,11,8,7,5,6,6,8,11,12,12,10,9,7,3,0
2022-04-12 18:00:00,0,3,9,14,15,12,16,18,11,11,9,13,13,23,22,27,30,31,30,32,33,23,24,27,22,18,16,9,13,18,22,21,18,28,25,24,23,22,16,14,12,8,9,4,6,7,13,24,21,23,19,16,10,3,0
2022-04-12 19:00:00,2,3,6,8,3,2,7,8,10,8,8,7,3,8,7,14,15,16,15,17,14,15,17,13,11,8,9,5,5,6,10,10,9,13,11,13,11,16,15,11,9,6,7,7,6,6,12,13,9,14,15,18,10,4,0
2022-04-12 20:00:00,0,1,2,0,3,2,0,7,5,5,3,5,7,8,7,14,16,8,13,16,14,13,15,13,9,9,7,5,7,8,9,8,5,10,9,11,9,9,7,6,7,4,5,2,3,9,8,7,5,13,9,7,5,1,0
2022-04-12 21:00:00,0,1,2,3,2,4,5,5,2,7,5,0,5,6,4,8,9,10,10,13,12,11,11,13,11,9,4,5,6,8,11,9,10,13,12,11,10,8,7,8,6,4,8,7,3,7,5,6,5,3,0,4,3,2,0
2022-04-12 22:00:00,0,0,0,1,0,0,3,4,5,6,7,6,6,9,11,12,11,6,11,11,12,9,12,13,9,8,5,4,8,11,13,11,11,14,13,12,10,11,10,9,5,1,2,1,0,3,1,6,8,13,7,12,9,4,0
2022-04-12 23:00:00,0,0,0,0,1,0,2,3,1,1,3,3,4,0,5,7,8,7,9,10,8,7,8,7,6,3,2,1,5,7,7,5,7,8,7,9,6,7,6,3,6,3,2,3,0,3,4,7,8,3,1,6,4,2,0
2022-04-13 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 04:00:00,1,0,0,2,0,0,1,5,1,2,3,0,0,1,0,0,4,0,0,4,3,5,8,8,7,5,3,0,2,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 05:00:00,0,0,2,4,0,3,2,3,1,0,2,0,2,0,3,5,5,4,6,7,8,8,7,8,9,8,4,3,4,8,8,8,7,5,7,6,5,5,2,0,0,5,1,2,4,3,2,3,4,3,0,2,0,0,0
2022-04-13 06:00:00,1,1,4,3,6,5,4,0,3,1,3,1,1,5,6,4,7,8,7,8,9,6,8,10,6,4,3,2,6,9,8,10,9,9,10,9,7,6,5,2,1,1,0,0,0,2,0,2,2,0,1,0,0,0,0
2022-04-13 07:00:00,5,6,16,21,26,22,14,12,4,4,5,6,7,8,9,11,7,10,10,11,13,13,11,7,8,6,4,3,6,14,18,19,16,14,13,15,19,21,17,18,15,15,13,4,0,5,4,8,8,6,5,5,3,1,0
2022-04-13 08:00:00,6,12,24,31,34,30,20,14,6,3,3,5,2,5,7,8,12,13,14,18,21,19,15,16,14,14,10,6,12,16,20,19,17,25,18,25,21,22,20,20,18,18,13,9,4,4,8,13,11,11,10,8,4,1,0
2022-04-13 09:00:00,3,8,13,16,19,16,13,12,4,4,2,4,4,4,6,7,8,10,7,9,15,9,14,14,13,10,7,4,6,9,12,12,12,14,0,13,13,14,14,9,11,8,7,5,4,9,13,16,8,8,4,5,2,1,0
2022-04-13 10:00:00,1,3,10,11,12,11,5,2,2,4,3,5,5,6,7,5,7,7,6,8,8,8,7,7,7,5,2,5,7,11,11,12,11,10,8,9,9,9,8,6,4,4,2,2,1,4,4,5,4,1,2,1,0,0,0
2022-04-13 11:00:00,0,1,2,4,5,7,5,3,5,4,5,5,2,4,5,5,4,4,5,6,6,6,7,6,5,4,1,2,8,13,12,11,8,10,4,8,4,9,4,5,5,4,3,1,0,1,3,4,3,5,0,3,2,0,0
2022-04-13 12:00:00,1,5,5,7,6,4,6,0,3,6,4,2,6,5,3,5,6,7,8,9,10,12,8,7,6,5,6,3,5,6,8,6,9,13,11,11,7,8,8,7,10,9,9,7,4,3,2,5,6,9,8,3,0,0,0
2022-04-13 13:00:00,0,3,3,5,7,6,7,5,5,7,3,0,2,4,6,8,11,12,13,12,8,12,11,8,6,5,4,5,3,7,8,8,12,11,9,8,10,12,10,6,5,3,4,3,0,3,2,4,5,6,0,6,2,0,0
2022-04-13 14:00:00,0,1,2,3,3,4,5,8,3,4,4,3,6,4,9,7,9,11,10,9,10,8,6,6,5,4,4,3,4,7,12,12,12,16,12,9,6,7,8,7,7,4,6,5,4,5,6,7,5,6,4,4,3,2,0
2022-04-13 15:00:00,1,2,2,3,4,6,5,4,6,7,6,5,6,7,10,11,13,14,13,15,17,16,19,20,18,15,9,6,4,7,10,7,9,14,13,13,12,16,14,8,6,5,4,4,3,3,5,8,7,9,8,5,2,0,0
2022-04-13 16:00:00,1,1,4,1,6,7,10,10,10,8,7,6,15,16,15,19,25,26,15,24,21,18,17,15,11,8,6,4,7,12,12,12,12,12,11,12,11,9,8,9,5,8,6,5,4,9,8,8,11,14,12,9,6,3,0
2022-04-13 17:00:00,0,1,4,7,8,6,9,11,9,5,5,8,10,11,14,18,17,19,17,15,16,18,16,15,11,8,6,6,7,8,10,10,9,19,0,16,17,17,15,11,11,9,7,6,6,5,7,7,10,15,11,10,9,4,0
2022-04-13 18:00:00,3,0,9,13,17,16,10,10,6,8,10,14,16,20,20,18,19,20,22,21,23,20,17,16,17,15,8,9,11,12,16,14,15,19,18,19,17,17,15,9,7,6,6,9,10,9,18,31,26,37,33,32,8,3,0
2022-04-13 19:00:00,0,3,3,0,6,5,8,7,6,6,4,9,10,10,12,12,14,13,13,12,16,16,16,16,12,11,8,6,6,8,9,12,9,14,15,16,16,15,15,8,7,5,7,1,3,5,7,15,13,23,11,26,19,3,0
2022-04-13 20:00:00,0,2,3,0,4,3,2,2,4,2,5,6,3,5,6,6,11,9,10,11,10,8,11,8,10,9,5,3,7,8,7,7,9,12,10,11,8,7,6,5,3,2,4,2,0,3,4,6,7,11,12,18,11,7,0
2022-04-13 21:00:00,0,3,2,1,5,4,6,4,3,6,5,0,6,5,5,11,14,13,11,14,15,13,14,12,11,9,7,3,4,2,7,6,6,8,6,7,7,7,6,2,3,1,2,1,1,7,9,15,14,13,9,7,5,3,0
2022-04-13 22:00:00,0,0,0,2,3,1,2,3,2,2,5,5,6,6,7,12,11,8,9,9,9,8,10,13,11,9,8,8,4,7,8,9,8,11,9,8,7,5,3,4,4,2,1,0,0,5,1,2,3,10,3,8,7,0,0
2022-04-13 23:00:00,0,3,1,5,3,0,4,3,4,5,4,3,7,8,8,9,10,0,9,8,6,2,7,8,7,3,5,2,4,7,9,8,10,13,11,9,9,7,6,4,4,3,1,0,2,1,2,3,2,2,2,1,0,1,0
2022-04-14 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 04:00:00,0,0,0,1,2,0,1,2,1,0,0,0,2,1,1,3,1,0,0,4,4,0,4,0,1,0,0,0,4,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 05:00:00,0,0,2,3,0,3,2,2,3,1,2,0,0,2,3,5,4,4,6,6,7,5,4,5,6,5,3,0,1,9,11,11,10,8,7,7,6,6,5,5,4,4,0,1,0,2,2,3,0,0,0,0,1,0,0
2022-04-14 06:00:00,2,3,5,9,12,10,5,4,3,1,1,2,0,3,4,2,3,4,4,3,2,3,6,7,7,8,6,5,5,4,5,7,5,6,4,4,2,4,5,4,0,3,2,0,0,2,3,6,5,4,2,1,0,0,0
2022-04-14 07:00:00,3,10,13,17,27,17,9,7,3,2,4,5,5,4,6,8,10,11,12,15,8,13,8,6,7,6,4,4,9,10,13,13,14,14,15,17,22,19,21,18,15,16,9,3,1,1,2,7,6,4,2,2,0,1,0
2022-04-14 08:00:00,7,11,20,27,32,27,17,16,8,4,3,4,5,3,7,7,10,11,10,14,16,17,15,17,14,10,8,5,10,12,21,19,17,23,17,23,24,24,19,17,11,10,9,8,4,6,6,12,12,14,6,13,10,3,0
2022-04-14 09:00:00,1,4,8,11,13,15,9,6,4,5,5,6,7,4,7,7,8,8,6,10,13,15,12,14,15,14,8,7,8,10,13,15,15,18,18,16,14,13,12,12,8,7,4,3,2,3,3,4,4,5,1,4,1,1,0
2022-04-14 10:00:00,1,2,6,7,6,6,7,5,4,3,3,4,2,5,5,6,9,10,7,9,11,12,10,9,7,5,5,5,8,9,13,9,8,9,8,8,9,11,10,8,7,3,1,0,1,2,3,3,1,2,0,1,0,0,0
2022-04-14 11:00:00,0,5,0,7,10,9,10,8,5,3,4,4,3,5,8,9,5,4,3,4,5,6,6,7,7,6,4,2,10,12,13,14,13,17,13,16,15,15,14,10,7,6,5,4,2,5,5,4,4,1,0,3,1,2,0
2022-04-14 12:00:00,1,2,4,5,0,4,2,1,1,2,4,4,2,3,2,6,9,9,10,9,10,11,11,10,13,8,5,2,7,9,9,5,6,13,13,11,10,8,5,7,8,5,6,5,4,8,7,8,4,3,3,3,2,1,0
2022-04-14 13:00:00,0,5,3,4,7,8,7,8,7,9,6,4,2,8,6,11,12,9,11,11,9,11,9,7,7,5,4,5,5,10,12,10,13,14,8,8,8,7,6,7,5,4,3,1,0,4,6,7,6,7,5,4,2,1,0
2022-04-14 14:00:00,1,1,4,5,12,11,4,5,3,4,10,5,12,11,6,9,8,4,9,7,10,9,6,7,6,5,3,3,4,8,13,11,12,10,5,9,10,10,12,9,11,10,11,9,3,8,7,7,5,9,3,6,4,1,0
2022-04-14 15:00:00,2,4,8,11,14,14,10,9,7,7,6,7,8,10,7,11,14,10,10,15,14,14,14,16,14,12,9,5,8,9,8,6,13,15,0,12,10,13,12,7,5,4,1,6,7,6,7,7,6,8,4,3,3,1,0
2022-04-14 16:00:00,0,1,7,11,12,13,5,7,5,4,9,8,26,30,33,37,37,34,32,29,24,20,15,15,12,10,9,5,8,8,11,8,12,18,17,12,16,15,12,9,10,7,6,9,5,8,8,9,13,12,10,6,5,3,0
2022-04-14 17:00:00,1,4,6,7,11,13,16,18,12,14,10,11,4,12,13,14,13,12,15,16,15,15,15,17,13,10,8,7,7,9,12,12,16,16,16,12,11,12,9,7,11,10,11,4,7,12,11,9,10,9,4,8,4,3,0
2022-04-14 18:00:00,6,8,6,9,14,12,22,18,11,7,11,12,15,14,16,18,18,17,17,18,19,20,18,19,20,16,14,12,7,9,16,16,14,17,9,14,12,13,12,10,11,10,11,6,9,10,18,23,16,22,17,18,10,5,0
2022-04-14 19:00:00,1,4,6,6,7,7,9,6,6,6,7,8,8,10,10,13,12,8,14,14,16,17,16,14,12,9,10,7,8,10,9,13,12,16,14,14,13,12,10,9,8,3,3,0,2,7,6,14,15,27,7,21,15,6,0
2022-04-14 20:00:00,0,3,4,0,5,5,6,7,6,5,4,4,3,7,9,14,15,14,13,14,11,10,12,13,10,8,5,6,3,4,6,6,7,11,13,7,13,12,13,11,7,5,4,3,2,4,6,5,3,5,0,4,1,1,0
2022-04-14 21:00:00,0,1,3,0,4,0,5,5,5,5,5,3,3,8,10,13,15,14,10,14,13,11,14,13,10,7,5,3,8,9,13,9,10,14,12,12,10,9,8,7,6,4,3,2,0,4,5,8,7,10,6,9,5,3,0
2022-04-14 22:00:00,0,0,0,1,2,1,3,3,5,5,4,4,4,6,3,7,10,10,8,11,6,11,13,14,13,7,6,4,5,7,10,8,10,11,10,9,8,8,7,5,2,3,2,2,0,4,6,8,7,11,8,8,5,1,0
2022-04-14 23:00:00,0,3,0,0,0,0,4,3,2,1,4,0,4,6,5,9,13,13,9,14,14,10,13,12,9,6,4,2,3,4,4,5,4,11,10,10,9,8,3,5,4,5,3,2,0,4,3,5,0,5,10,7,3,1,0
2022-04-15 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 04:00:00,0,1,0,3,0,0,1,0,1,1,0,0,1,2,2,4,2,0,0,5,6,0,9,0,8,7,4,2,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 05:00:00,1,0,2,3,0,2,2,2,1,1,1,0,0,1,5,6,7,7,5,6,5,5,6,7,8,7,4,6,2,5,6,6,6,5,4,5,3,4,2,0,0,4,3,2,0,2,3,0,2,3,2,1,0,0,0
2022-04-15 06:00:00,2,4,7,9,10,8,2,1,1,0,2,0,0,4,6,8,10,8,2,9,6,9,7,8,6,5,3,2,5,5,6,9,6,11,0,8,6,6,1,6,4,2,2,1,0,1,0,2,0,1,0,0,0,0,0
2022-04-15 07:00:00,3,8,11,18,22,16,8,7,4,4,3,4,3,1,3,5,7,4,9,10,11,11,8,5,10,6,5,3,7,11,14,15,14,14,13,16,21,25,26,23,21,22,20,3,4,3,4,7,6,5,4,2,0,1,0
2022-04-15 08:00:00,4,11,21,32,38,31,18,15,5,5,6,7,6,7,7,9,13,15,15,17,18,21,18,18,17,11,8,3,12,14,21,19,16,21,22,25,26,22,20,17,13,11,10,6,4,3,4,8,8,4,0,2,3,2,0
2022-04-15 09:00:00,1,2,7,10,16,14,8,13,7,8,7,4,8,7,8,8,10,12,13,14,16,16,15,14,14,12,11,10,7,10,12,9,9,10,11,10,11,9,8,13,11,9,5,5,4,4,7,8,5,5,0,4,3,0,0
2022-04-15 10:00:00,2,3,7,8,11,10,12,11,4,5,4,3,5,3,6,7,11,11,8,8,14,10,13,15,12,11,8,7,6,10,16,17,16,16,10,16,12,15,13,13,8,7,6,4,3,3,4,9,8,5,3,3,2,1,0
2022-04-15 11:00:00,0,1,2,2,3,3,3,2,2,1,4,2,2,6,2,6,6,5,7,8,8,7,5,7,5,4,2,2,8,7,12,13,14,18,5,7,5,12,10,7,6,2,3,7,6,4,4,7,4,3,2,2,0,0,0
2022-04-15 12:00:00,0,2,4,5,6,6,10,5,5,2,6,2,6,3,4,6,10,11,7,12,7,10,6,10,9,8,6,5,8,9,14,13,13,16,7,10,10,11,10,9,8,8,7,3,3,3,2,7,6,7,6,3,1,1,0
2022-04-15 13:00:00,0,1,3,4,9,8,7,10,7,8,11,6,13,13,12,15,17,18,17,18,18,8,9,10,10,8,6,5,8,12,13,14,12,13,12,13,11,8,10,7,4,6,5,4,2,3,4,8,10,13,11,8,5,1,0
2022-04-15 14:00:00,1,2,3,3,7,6,5,8,9,8,12,4,12,9,9,11,13,9,8,8,7,16,9,12,7,9,8,5,4,7,13,12,11,14,11,10,13,14,14,13,10,6,6,3,4,7,5,8,7,6,4,5,2,2,0
2022-04-15 15:00:00,1,5,7,10,2,8,8,10,11,12,13,14,21,21,24,31,20,20,26,26,18,18,16,18,16,11,6,5,3,7,10,11,11,17,8,16,15,18,17,10,6,5,4,2,1,5,5,4,6,6,1,3,2,1,0
2022-04-15 16:00:00,1,2,4,6,9,9,5,6,5,6,5,6,10,10,15,17,19,20,23,23,23,20,16,16,17,13,10,8,12,18,21,19,19,21,18,19,17,15,16,12,14,13,10,8,6,11,6,10,8,10,9,2,1,1,0
2022-04-15 17:00:00,4,4,7,10,11,0,15,15,13,18,11,12,12,14,15,22,22,19,17,15,21,20,20,21,15,15,10,7,6,8,14,16,17,15,11,14,13,15,13,12,11,10,9,8,5,13,15,12,14,13,9,11,8,6,0
2022-04-15 18:00:00,0,4,5,10,16,15,22,23,22,10,8,11,14,12,18,22,25,24,23,27,29,28,21,23,19,15,8,7,11,15,27,29,27,28,24,23,24,22,16,11,11,9,7,4,8,17,16,18,18,24,7,20,13,5,0
2022-04-15 19:00:00,2,5,11,13,13,13,16,18,12,12,11,12,13,14,16,15,16,16,24,25,27,28,26,25,22,18,13,11,11,17,20,22,19,18,19,17,16,12,10,10,10,7,6,3,2,4,8,12,11,25,23,19,11,3,0
2022-04-15 20:00:00,0,0,2,1,4,3,6,8,6,8,5,7,6,7,8,10,12,8,11,12,11,10,10,11,10,8,6,3,6,9,10,9,6,14,0,15,13,13,13,11,7,6,5,3,2,3,3,9,11,18,11,13,7,5,0
2022-04-15 21:00:00,0,2,2,1,7,6,5,5,5,5,6,7,0,5,3,9,10,6,10,12,10,8,10,12,10,10,9,5,11,5,10,8,8,12,11,13,9,12,6,9,9,6,4,4,3,5,3,5,4,9,10,8,6,3,0
2022-04-15 22:00:00,0,1,1,1,2,0,3,4,5,4,5,5,4,8,11,13,12,10,13,12,10,9,10,12,10,8,7,8,7,10,13,12,11,15,13,11,10,10,4,10,8,4,4,2,2,3,4,8,9,9,8,7,5,2,0
2022-04-15 23:00:00,0,0,0,0,1,0,3,7,4,4,4,3,8,7,9,8,10,9,13,14,12,10,8,10,9,6,4,3,4,7,7,3,6,10,9,9,7,4,0,4,6,5,4,0,1,5,3,6,5,7,4,6,5,4,0
2022-04-16 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-16 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-16 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-16 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
