Unnamed: 0,1_보성운수기종점,2_구로두산아파트,3_남구로역6번출구,4_남구로역,5_남구로역,6_가리봉시장,7_디지털단지오거리.가산파출소,8_디지털단지오거리,9_가산동주민센터.금천글로벌센터,10_구립가산도서관.두산위브아파트,11_독산사거리,12_금천우체국,13_말미고개.금천소방서,14_금천구청.금천경찰서,15_시흥사거리,16_박미삼거리.국립전통예술중고,17_시흥유통센터,18_석수역,19_석수역,20_시흥유통센터,21_박미삼거리.국립전통예술중고,22_시흥사거리,23_금천구청.금천경찰서,24_말미고개.금천소방서,25_금천우체국,26_독산사거리,27_구립가산도서관.두산위브아파트,28_가산동주민센터.금천글로벌센터,29_디지털단지오거리,30_디지털단지오거리,31_가리봉시장,32_남구로역,33_구로종합사회복지관,34_영서중학교,35_대림역,36_대림역12번출구,37_대동초등학교.명지성모병원,38_대림동우성아파트,39_신길5동새마을금고우리시장,40_신길5동주민센터,41_성락교회,42_도림마을금고,43_남부지방법원등기국.구로세무서(에이스하이테크시티),44_영등포역,45_전경련회관,46_여의도환승센터,47_유진투자증권.파이낸셜뉴스신문,48_한국거래소,49_여의도역,50_샛강역4번출구.여의도자이,51_진주아파트,52_시범아파트,53_여의도중학교,54_여의나루역,55_여의도순복음교회,56_국회의사당,57_국회의사당역,58_KBS,59_영등포역,60_남부지방법원등기국.구로세무서(에이스하이테크시티),61_도림마을금고,62_성락교회,63_신길5동주민센터,64_신길5동새마을금고,65_대림동우성아파트,66_대동초등학교.명지성모병원,67_대림역,68_대림역,69_보성운수기종점
2022-03-19 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 04:00:00,3,3,3,5,6,2,5,6,7,5,3,5,4,3,6,7,4,0,0,1,4,5,7,8,10,9,10,12,10,9,11,7,13,7,4,9,9,14,16,17,16,17,14,10,9,7,6,4,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 05:00:00,4,5,3,9,10,9,10,11,6,9,11,12,13,11,10,9,5,0,3,4,4,5,5,6,7,10,9,16,20,17,17,16,16,13,5,6,6,6,7,8,10,13,10,7,8,5,6,4,2,3,1,2,0,0,1,0,3,0,3,4,6,6,5,6,6,4,1,0,0
2022-03-19 06:00:00,1,2,4,4,0,4,5,3,4,6,3,2,0,0,5,4,2,0,1,2,3,4,3,3,5,6,7,4,7,5,5,5,9,6,6,7,6,6,6,7,10,11,10,9,8,7,4,3,2,1,1,1,0,0,0,0,1,0,0,2,2,1,0,2,9,7,1,0,0
2022-03-19 07:00:00,2,3,3,4,7,6,8,7,8,8,9,8,7,7,6,5,5,0,3,2,4,4,6,7,7,5,11,11,9,8,7,11,11,9,7,6,4,7,10,11,11,8,7,6,5,4,2,2,3,1,1,0,0,1,0,0,0,0,2,4,4,3,5,4,5,2,1,0,0
2022-03-19 08:00:00,4,5,6,10,13,16,16,15,12,12,9,5,4,4,3,3,2,0,6,4,5,9,11,9,11,10,12,10,11,12,13,11,12,9,7,9,7,9,11,12,13,19,15,14,12,3,2,2,5,6,4,2,0,0,0,1,4,5,2,5,3,3,2,4,7,5,1,0,0
2022-03-19 09:00:00,7,10,10,11,12,13,14,7,9,10,7,6,6,5,2,6,5,0,5,7,4,7,15,17,18,16,19,17,20,20,20,25,23,20,13,17,19,22,26,26,28,29,19,17,10,6,4,3,4,5,4,3,0,4,1,1,3,4,4,6,6,9,9,4,9,7,6,2,0
2022-03-19 10:00:00,3,6,5,7,10,11,12,10,11,13,12,9,5,3,2,3,3,0,5,6,5,6,10,9,12,17,15,15,14,18,17,20,21,19,14,10,10,13,13,17,16,28,21,12,9,6,4,1,4,4,2,1,0,1,3,0,1,0,4,6,10,8,7,7,11,6,6,3,0
2022-03-19 11:00:00,6,5,6,7,8,9,10,9,11,14,12,9,10,6,4,4,6,0,1,0,4,7,8,9,14,14,14,16,18,17,18,21,22,21,19,13,10,14,17,16,14,20,14,12,11,10,4,3,3,3,1,1,2,1,0,0,0,0,4,8,8,6,5,6,7,6,7,6,0
2022-03-19 12:00:00,3,5,6,5,7,10,12,10,12,14,11,11,10,10,4,3,2,0,2,4,8,12,13,9,15,17,15,21,23,25,20,20,20,18,16,15,14,22,26,27,27,28,19,13,11,7,3,1,2,4,1,1,0,0,1,2,3,4,8,7,8,8,6,8,7,8,6,4,0
2022-03-19 13:00:00,5,7,12,13,14,15,13,12,12,11,9,9,10,8,5,6,5,2,4,5,12,16,21,22,24,19,21,20,20,19,16,16,17,20,14,14,16,21,23,24,19,26,22,8,7,7,6,5,5,2,3,6,1,0,0,1,3,0,10,8,7,8,10,8,9,8,10,6,0
2022-03-19 14:00:00,10,11,13,14,13,11,10,13,14,16,12,9,8,6,4,4,1,0,0,1,3,7,8,8,14,16,15,12,14,21,24,26,22,19,20,15,13,15,19,23,23,25,21,8,7,3,2,2,5,6,5,2,0,5,7,5,4,4,7,11,9,7,8,6,4,4,7,4,0
2022-03-19 15:00:00,3,7,8,9,10,11,10,13,19,19,17,16,12,7,7,6,5,0,4,10,11,12,14,11,18,24,26,26,26,24,22,21,20,20,18,18,15,17,18,20,21,22,18,8,6,6,1,4,0,6,4,3,0,2,0,2,3,4,18,19,20,16,13,10,9,5,5,4,0
2022-03-19 16:00:00,4,5,7,8,13,16,16,17,16,18,18,16,11,9,10,7,3,0,5,4,12,15,17,9,19,16,15,16,14,18,14,13,14,17,17,13,18,21,19,19,20,23,20,12,8,9,5,8,8,6,1,7,9,3,8,7,9,13,23,21,21,20,21,18,16,10,4,3,0
2022-03-19 17:00:00,6,8,9,10,12,17,18,21,22,24,24,20,17,11,8,3,4,0,2,0,4,5,10,11,20,20,20,21,22,25,25,19,21,19,17,13,13,15,12,13,13,16,12,6,5,2,3,2,6,3,4,2,0,7,6,5,9,9,22,23,19,18,17,19,16,10,9,3,0
2022-03-19 18:00:00,5,5,10,13,19,20,20,22,21,20,16,15,13,12,7,6,3,0,4,4,4,8,9,12,13,12,14,16,18,20,18,17,15,11,11,7,8,10,13,10,10,15,14,6,5,5,4,4,7,9,8,9,8,9,13,12,12,11,35,36,31,28,28,25,20,15,14,13,0
2022-03-19 19:00:00,2,8,4,4,6,10,12,10,11,11,12,15,16,8,8,7,3,0,6,2,6,7,8,9,8,9,7,8,11,12,15,11,10,9,7,7,5,6,7,4,4,6,5,5,1,4,7,3,5,3,3,2,0,0,0,3,2,4,14,13,12,10,8,7,6,5,2,0,0
2022-03-19 20:00:00,1,0,2,3,5,3,0,10,11,8,6,10,6,5,3,1,2,0,2,3,2,5,6,7,12,9,7,5,14,14,13,8,7,7,6,8,5,6,0,5,6,5,3,5,4,5,5,1,8,7,4,4,5,3,1,6,7,2,14,18,14,13,13,10,9,8,5,3,2
2022-03-19 21:00:00,2,2,3,4,6,8,11,16,15,13,5,11,9,8,6,5,2,0,2,4,4,8,4,8,10,5,9,8,9,10,7,6,5,8,6,8,8,6,6,5,9,3,8,4,2,2,0,2,4,2,3,2,4,7,1,4,6,8,13,17,14,14,12,10,10,10,6,4,3
2022-03-19 22:00:00,0,0,1,5,7,4,8,5,5,0,4,3,3,2,2,1,0,0,1,1,2,6,6,0,8,9,7,9,7,6,7,5,4,5,5,8,9,7,7,4,7,4,2,2,0,0,0,1,5,4,5,2,0,0,0,3,9,8,18,17,11,9,7,7,4,6,6,4,0
2022-03-19 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,2,6,0,0,5,3,4,3,0,2,2,3,1,1,0,2,0,1,0,0,1,4,0,2,3,7,0,0,23,25,16,10,9,9,7,6,4,5,0
2022-03-20 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 04:00:00,2,0,1,1,2,3,0,4,5,3,4,8,7,1,6,7,5,0,1,0,1,2,4,5,7,10,11,14,15,16,18,10,13,12,7,4,7,10,11,0,14,14,6,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 05:00:00,2,1,0,3,6,4,2,3,0,0,2,4,7,5,3,7,4,0,0,0,1,3,4,3,0,3,3,6,6,7,11,7,6,5,3,5,5,4,0,5,7,8,10,6,5,4,5,0,7,0,4,2,0,0,1,1,2,0,3,2,4,0,0,3,4,2,1,0,0
2022-03-20 06:00:00,2,0,2,1,3,3,4,4,5,4,5,2,2,2,1,0,0,0,4,1,1,4,5,2,3,3,5,3,1,3,4,2,2,1,4,5,7,8,2,7,3,9,7,5,3,2,1,0,0,0,2,0,1,3,1,0,1,0,1,3,1,1,2,2,3,2,1,0,0
2022-03-20 07:00:00,3,2,3,0,5,3,2,2,1,3,3,2,0,1,0,2,2,0,3,3,2,3,4,3,6,5,4,7,6,5,6,8,7,6,6,5,5,6,8,5,9,10,7,6,5,3,2,1,0,0,0,1,0,0,0,2,0,0,1,2,1,3,2,3,5,4,2,0,0
2022-03-20 08:00:00,3,4,5,3,5,5,6,6,8,8,7,3,5,3,4,2,7,0,2,3,2,5,5,8,12,3,12,13,13,15,16,14,17,15,12,12,10,8,10,13,12,10,9,8,6,6,5,0,2,3,1,3,0,6,10,11,12,11,10,7,3,2,2,4,5,4,1,0,0
2022-03-20 09:00:00,2,4,6,6,8,9,5,2,8,10,0,7,7,6,5,9,8,5,3,4,8,11,9,12,13,15,16,18,17,20,23,25,19,21,19,17,18,16,19,22,19,22,17,11,9,6,3,3,4,3,2,3,2,2,2,0,0,0,3,3,1,3,3,4,8,7,2,1,0
2022-03-20 10:00:00,5,6,7,7,6,7,6,4,5,6,0,6,5,4,3,2,0,0,3,5,6,8,9,11,15,16,14,20,20,21,20,23,24,19,11,15,13,17,19,22,24,21,16,8,6,5,1,0,1,2,1,1,0,4,12,1,15,1,6,7,7,6,7,8,12,11,9,0,0
2022-03-20 11:00:00,11,12,12,14,13,11,10,10,9,7,5,7,5,4,3,0,2,0,4,6,6,6,8,12,14,15,16,18,16,24,28,32,28,28,18,12,14,13,18,20,25,27,20,10,7,4,3,4,2,0,1,2,1,9,7,8,9,10,6,8,9,8,9,7,13,11,10,8,0
2022-03-20 12:00:00,8,9,11,10,11,9,8,9,8,10,12,13,11,9,7,13,8,1,3,2,5,8,9,12,12,13,18,18,17,23,22,26,24,27,20,18,18,21,21,31,36,36,31,12,8,6,3,5,5,4,3,5,4,5,21,4,6,20,13,12,11,14,16,13,13,9,3,1,0
2022-03-20 13:00:00,5,9,8,10,11,13,9,17,16,19,20,16,15,7,5,6,3,0,3,5,6,8,10,11,11,12,15,17,18,20,25,24,25,27,29,27,25,26,27,26,32,35,33,12,10,8,8,7,6,4,3,6,5,3,10,12,13,15,9,9,10,10,9,10,11,7,9,5,0
2022-03-20 14:00:00,6,4,7,8,13,15,13,9,10,12,11,6,10,9,6,3,3,3,4,5,3,5,8,9,11,12,10,12,15,19,27,28,25,28,21,17,18,20,19,21,28,29,30,13,13,9,6,0,7,6,5,6,3,5,19,22,21,0,17,18,21,18,17,16,17,14,8,6,0
2022-03-20 15:00:00,5,7,11,11,16,16,15,17,12,15,12,10,9,5,3,4,1,0,4,3,4,8,8,12,14,16,15,17,17,17,19,20,20,29,25,27,25,32,33,33,31,34,26,20,11,19,18,0,3,6,2,8,8,10,7,2,9,3,15,13,10,12,14,13,11,11,13,12,0
2022-03-20 16:00:00,6,8,13,14,11,13,6,11,11,10,10,9,6,4,3,2,3,1,8,2,5,6,7,9,11,11,8,10,10,13,16,14,13,19,16,12,13,15,15,14,25,28,26,16,15,10,16,9,7,0,6,17,18,12,14,14,17,19,20,22,18,19,21,16,13,9,8,5,0
2022-03-20 17:00:00,5,7,8,8,10,9,8,11,11,11,10,13,10,9,7,3,2,2,4,6,8,12,13,13,16,15,8,18,21,18,19,21,16,17,14,11,12,14,15,12,15,16,15,8,6,5,5,5,4,5,4,8,13,24,25,24,22,20,19,17,18,17,16,15,21,17,13,3,0
2022-03-20 18:00:00,3,6,9,10,9,10,13,14,15,14,13,12,8,6,4,3,3,0,2,2,3,6,7,8,13,12,13,14,14,17,16,13,12,18,18,18,19,20,7,23,29,29,27,16,17,14,12,3,11,0,13,3,13,7,8,0,16,17,29,30,27,23,21,14,11,11,12,9,0
2022-03-20 19:00:00,5,9,11,11,10,10,10,10,9,8,2,7,8,4,1,1,1,0,3,3,4,8,7,9,13,7,11,12,15,15,14,13,11,12,11,11,9,7,7,8,7,9,4,2,2,5,5,6,7,5,7,6,9,12,0,12,14,1,16,17,14,15,11,8,8,7,4,2,0
2022-03-20 20:00:00,5,7,8,4,6,6,8,9,10,10,5,3,4,3,1,1,3,0,2,1,1,5,6,9,10,8,3,7,6,8,9,10,11,10,9,7,8,8,8,7,6,0,4,4,2,2,6,8,9,0,7,2,3,2,6,7,8,13,18,16,16,15,13,10,9,8,10,5,0
2022-03-20 21:00:00,2,2,2,4,4,6,7,9,8,5,7,10,6,4,3,4,1,0,7,5,4,9,10,10,12,11,12,8,10,9,7,7,5,6,6,8,9,8,8,7,5,5,2,5,2,3,4,4,6,4,2,2,2,5,1,7,10,7,19,21,17,15,9,8,8,5,6,3,0
2022-03-20 22:00:00,1,0,2,3,4,5,5,0,5,0,3,3,4,3,2,2,1,0,4,2,2,3,3,4,5,6,5,5,8,9,8,9,9,8,8,9,7,5,4,5,3,2,1,3,0,1,4,0,3,1,1,0,3,1,0,0,4,6,13,15,12,16,14,9,4,2,2,1,0
2022-03-20 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,4,0,4,6,4,2,0,3,2,1,1,2,0,0,0,0,0,0,1,1,0,1,2,2,0,1,10,0,6,11,5,11,6,3,2,1,0
2022-03-21 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 04:00:00,9,9,12,12,13,8,2,9,7,12,5,15,9,2,7,10,9,0,3,4,10,10,15,16,21,24,20,27,31,30,27,19,20,17,16,15,16,22,26,31,33,35,27,26,24,14,12,9,5,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 05:00:00,5,6,7,11,11,10,9,10,10,8,9,10,13,11,12,14,12,1,3,4,8,5,9,12,14,15,14,20,23,21,24,30,33,28,14,11,14,13,14,16,19,20,17,15,13,9,6,5,4,2,1,2,0,3,2,1,2,2,2,1,4,7,8,8,12,6,3,0,0
2022-03-21 06:00:00,1,1,4,5,5,6,6,5,7,6,5,6,5,5,4,7,7,0,6,5,5,6,7,5,5,7,8,9,9,8,8,7,7,8,5,8,7,11,10,12,19,20,13,12,11,10,7,5,3,2,1,2,2,1,1,1,0,0,1,3,2,2,2,3,8,5,2,0,0
2022-03-21 07:00:00,5,8,7,8,10,13,12,13,14,15,15,16,12,14,11,11,4,0,9,12,16,20,23,25,26,21,22,25,24,25,27,21,22,23,23,23,25,32,34,35,43,43,36,57,34,16,9,9,9,7,6,5,2,2,0,1,2,2,13,3,4,7,9,10,22,16,4,1,0
2022-03-21 08:00:00,4,9,15,20,24,24,25,24,22,23,22,19,16,13,7,7,8,0,6,11,15,22,28,28,26,28,30,28,23,27,26,26,28,26,21,19,19,25,28,33,40,51,41,38,32,20,15,12,10,8,3,4,2,3,3,2,5,6,20,6,10,10,9,9,22,13,7,2,0
2022-03-21 09:00:00,3,5,9,6,13,13,12,10,11,9,6,8,6,5,2,1,4,0,4,4,7,12,15,14,15,14,14,15,14,13,13,14,15,17,15,14,23,28,30,34,39,54,46,42,33,25,19,7,5,3,2,2,1,4,3,1,3,4,7,6,5,5,9,7,8,8,3,2,0
2022-03-21 10:00:00,2,3,4,5,5,8,7,8,9,8,9,7,5,4,3,0,2,0,5,1,4,9,11,12,13,13,12,9,13,12,13,13,11,12,11,7,9,13,14,15,17,19,17,10,9,7,5,6,2,5,4,4,0,5,1,4,5,5,7,8,8,7,7,6,8,5,4,3,0
2022-03-21 11:00:00,6,10,13,13,9,11,9,5,8,9,8,8,4,3,1,1,1,0,1,3,2,4,5,6,10,11,11,9,8,9,12,11,10,9,6,7,8,9,9,9,10,14,13,8,7,4,3,2,1,3,2,3,4,1,2,3,4,6,4,6,5,9,0,8,8,9,8,7,0
2022-03-21 12:00:00,3,4,8,7,7,8,11,10,10,10,8,6,4,3,4,5,3,0,6,4,7,10,11,10,11,13,12,13,8,7,11,12,11,13,7,10,10,13,15,15,13,14,11,9,8,6,4,3,4,3,4,3,4,3,0,3,4,6,7,8,6,5,7,6,8,6,5,4,0
2022-03-21 13:00:00,6,10,11,9,10,10,10,11,12,13,7,10,11,10,7,4,1,0,3,2,3,8,9,10,12,6,11,11,12,14,19,14,11,10,10,9,12,11,12,12,16,19,17,6,5,3,0,1,4,5,5,2,0,0,3,1,9,5,17,17,11,8,7,5,7,4,6,3,0
2022-03-21 14:00:00,4,7,10,9,11,10,7,12,14,15,12,9,6,4,3,4,1,2,5,4,3,8,6,7,10,12,11,10,10,12,16,20,17,19,20,15,12,13,14,14,13,16,13,10,9,6,5,5,6,7,4,6,4,5,6,6,11,13,17,21,16,14,15,14,11,9,6,6,0
2022-03-21 15:00:00,6,6,6,6,9,8,11,12,15,14,12,12,11,3,6,5,2,0,2,11,13,9,13,14,15,14,14,11,15,18,19,15,15,14,13,15,16,15,13,17,15,17,13,9,7,8,9,2,10,1,9,9,11,11,12,14,18,20,18,21,17,13,11,9,10,6,4,2,0
2022-03-21 16:00:00,5,7,4,7,10,15,8,9,11,12,13,15,12,9,9,10,6,0,4,3,11,16,19,22,25,23,23,22,23,24,27,27,16,14,9,13,12,14,14,15,14,17,16,12,9,7,6,7,7,11,7,7,8,9,10,11,14,13,18,23,17,19,20,18,17,11,12,9,0
2022-03-21 17:00:00,10,11,13,9,19,21,16,22,21,20,20,18,16,10,9,8,2,1,6,6,9,12,13,13,19,18,16,17,17,18,19,26,24,17,16,15,13,14,12,12,14,13,20,6,6,7,0,8,11,9,8,5,5,3,5,6,12,17,13,23,17,14,12,10,11,9,7,5,0
2022-03-21 18:00:00,7,13,15,17,22,24,28,31,34,39,39,33,30,26,17,12,8,0,16,14,11,11,13,11,13,16,16,18,19,19,20,17,18,20,15,19,18,14,15,15,17,18,21,10,10,6,5,5,8,9,6,6,6,5,6,9,37,46,27,38,34,22,19,16,16,15,10,5,0
2022-03-21 19:00:00,2,5,6,7,8,12,14,15,16,16,15,18,15,12,7,6,3,0,6,6,6,9,14,15,17,18,17,15,16,16,17,14,13,11,11,18,16,9,9,10,10,12,8,3,4,2,3,2,3,4,1,1,2,1,2,4,13,15,14,16,12,10,12,10,7,6,9,7,0
2022-03-21 20:00:00,1,4,3,5,6,7,6,10,9,8,9,16,12,9,8,6,4,0,6,3,4,8,9,8,11,13,10,11,8,9,8,9,6,9,6,7,8,6,6,11,8,9,7,7,6,5,1,1,7,2,3,3,4,3,1,4,10,13,15,15,14,13,3,10,6,4,1,0,0
2022-03-21 21:00:00,1,2,2,4,6,5,4,7,10,11,10,11,8,5,5,3,3,0,6,4,3,6,7,7,9,9,5,9,8,12,8,14,11,9,7,8,6,6,5,2,4,5,1,3,3,3,1,0,7,8,5,4,1,2,3,5,10,11,15,17,13,10,8,6,7,2,6,2,0
2022-03-21 22:00:00,1,3,0,0,4,0,5,6,7,7,0,4,3,2,4,8,6,0,3,3,3,8,2,8,11,10,9,7,10,10,10,8,3,5,6,9,7,1,0,0,1,1,2,5,0,3,1,0,3,3,1,5,3,1,3,4,8,11,22,26,19,16,13,10,7,6,4,2,0
2022-03-21 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,3,4,0,0,0,4,3,1,0,3,2,1,0,1,0,0,0,2,2,3,1,3,4,3,3,3,5,6,10,15,11,9,7,4,3,4,3,0,0
2022-03-22 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 04:00:00,9,9,10,13,14,9,6,11,10,11,9,11,8,6,8,10,10,0,3,5,7,10,11,13,17,19,22,27,30,25,20,20,13,16,14,17,20,23,25,31,31,32,22,18,18,16,16,13,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 05:00:00,12,16,18,20,19,16,17,17,20,17,18,17,20,14,12,17,11,1,1,2,3,6,10,11,11,10,14,18,22,26,28,34,36,31,15,14,13,14,16,17,20,24,20,11,11,10,7,5,8,2,4,4,2,6,4,2,3,1,5,2,4,5,5,9,10,6,2,1,0
2022-03-22 06:00:00,1,2,4,5,6,6,3,2,3,3,4,6,7,4,5,5,9,0,5,6,2,4,7,7,5,5,5,6,5,6,9,6,6,6,7,6,8,10,11,14,18,20,19,18,15,10,8,6,4,0,1,2,0,1,3,0,0,0,4,5,2,5,4,4,11,5,0,1,0
2022-03-22 07:00:00,2,10,11,13,22,10,12,14,13,24,23,21,19,17,10,8,7,0,18,20,21,21,19,20,19,20,23,20,23,24,22,20,26,29,20,19,19,27,26,26,36,43,35,39,26,19,17,11,12,12,9,5,4,2,1,2,2,3,12,7,7,9,8,6,18,14,1,0,0
2022-03-22 08:00:00,5,8,14,16,21,21,23,22,21,18,16,16,15,13,9,12,10,0,17,17,20,30,29,30,31,32,34,32,27,25,24,26,26,28,25,26,26,30,37,43,46,52,39,49,32,14,9,6,7,6,3,5,2,2,1,3,5,6,6,5,8,6,5,8,15,11,3,0,0
2022-03-22 09:00:00,3,3,4,5,4,6,4,5,5,7,4,8,6,7,4,3,1,0,5,9,9,10,14,16,18,19,14,13,12,14,14,15,16,15,12,12,12,14,15,18,21,30,26,30,24,19,17,8,5,4,2,3,2,0,1,2,5,2,9,5,4,5,6,6,8,6,2,1,0
2022-03-22 10:00:00,5,4,3,6,8,10,6,9,10,8,8,5,4,2,3,3,0,0,3,5,9,4,6,8,9,12,12,10,11,12,12,11,12,11,10,9,8,10,11,9,14,16,14,12,10,6,4,3,5,2,1,1,0,1,2,2,4,5,4,7,5,6,9,6,5,6,4,4,0
2022-03-22 11:00:00,3,4,5,5,5,3,7,6,6,6,5,5,4,3,1,5,5,0,2,3,4,12,14,7,14,14,13,14,13,13,14,11,10,12,9,9,12,15,15,17,17,18,11,7,6,2,2,4,3,1,1,1,2,0,3,1,3,4,3,5,8,8,8,7,7,6,3,2,0
2022-03-22 12:00:00,4,4,6,5,5,7,5,6,6,7,5,7,4,2,1,2,0,0,3,2,3,7,8,6,11,13,15,15,15,14,14,15,16,14,12,8,8,11,11,12,15,15,12,9,8,2,1,3,3,4,1,1,0,1,0,2,2,3,3,4,3,6,2,3,5,4,5,4,0
2022-03-22 13:00:00,6,5,7,6,8,12,13,5,13,13,11,9,8,7,4,3,2,0,4,7,6,10,10,10,11,12,11,12,15,8,13,11,10,11,10,10,11,13,13,12,14,17,14,9,7,7,4,4,6,5,5,3,1,6,4,4,4,6,15,11,13,13,6,9,12,11,7,2,0
2022-03-22 14:00:00,7,6,0,6,11,9,10,9,13,11,7,10,7,5,3,3,1,0,1,2,2,3,5,7,8,9,11,11,13,13,15,12,11,12,12,11,9,12,9,10,12,12,11,7,6,5,2,3,2,5,4,2,4,5,7,9,14,18,16,21,17,16,15,13,11,7,6,4,0
2022-03-22 15:00:00,8,10,11,10,12,11,14,3,18,17,15,12,9,6,3,3,2,0,3,7,5,6,8,7,9,7,11,11,11,12,11,11,10,12,8,14,14,14,14,14,17,19,17,13,14,9,8,7,6,3,7,5,6,5,5,5,13,12,25,28,26,22,24,23,25,17,17,16,0
