Unnamed: 0,1_중곡초등학교,2_면곡시장,3_국민은행장안동지점,4_장안동삼성쉐르빌아파트,5_현대벤처빌.현대썬앤빌,6_우리은행장안지점앞,7_장한평역,8_청년회의소앞,9_하나은행장안동지점,10_동아.위더스빌아파트,11_동답한신동아아파트,12_풍안시장.동답초교,13_동대문구.성동구선거관리위원회,14_장안동삼성쉐르빌아파트앞,15_새서울병원,16_NH농협장안평지점,17_장안동근린공원,18_장안2동주민센터,19_장안동현대아파트앞,20_휘경여중고휘경주공아파트,21_서울준법지원센터.동성빌라,22_동일스위트리버앞.휘봉고교,23_휘경2동주민센터,24_휘경미소지움아파트,25_삼육서울병원,26_회기역종점,27_삼육서울병원,28_중랑교,29_휘경2동주민센터,30_동일스위트리버아파트.휘봉고교,31_서울준법지원센터.동성빌라,32_휘경여중고휘경주공아파트앞,33_배봉산입구,34_장안2동주민센터,35_장안동근린공원,36_동대문더퍼스트데시앙아파트,37_코리아병원,38_장안동삼성쉐르빌아파트,39_현대벤처빌.현대썬앤빌,40_우리은행장안지점앞,41_장한평역,42_청년회의소앞,43_하나은행장안동지점,44_동아.위더스빌아파트,45_동답한신동아아파트,46_풍안시장.동답초교,47_동대문구.성동구선거관리위원회,48_장안동삼성쉐르빌아파트앞,49_국민은행장안동지점,50_면곡시장,51_중곡초등학교
2022-04-01 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 04:00:00,3,4,5,0,3,4,3,1,0,0,2,3,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 05:00:00,2,4,6,8,13,10,5,4,1,3,4,5,0,4,4,6,7,8,10,17,15,17,17,13,14,6,8,3,11,6,10,13,11,14,14,15,17,6,8,11,4,2,1,0,2,1,0,0,4,0,0
2022-04-01 06:00:00,2,7,13,18,29,20,6,6,5,5,6,6,5,5,8,9,9,9,11,19,22,24,28,29,23,7,10,13,16,15,14,9,8,12,13,14,16,11,17,13,7,5,3,2,1,2,3,2,3,1,0
2022-04-01 07:00:00,8,20,42,39,52,42,9,6,4,9,10,9,11,13,16,19,22,24,25,34,38,41,41,44,37,22,23,29,33,32,29,28,26,29,29,34,41,52,58,44,11,6,6,7,6,5,6,5,7,5,0
2022-04-01 08:00:00,14,25,32,55,58,48,22,21,20,15,13,11,9,11,16,27,29,34,33,46,47,49,49,51,44,42,40,39,50,52,52,46,46,43,41,37,43,45,59,49,14,17,18,11,10,8,8,6,8,4,0
2022-04-01 09:00:00,5,8,21,21,29,29,13,9,7,6,6,5,6,7,12,12,12,19,18,27,31,32,31,36,31,14,16,20,24,26,24,31,27,31,32,29,29,35,44,36,9,6,5,5,3,2,3,4,7,2,0
2022-04-01 10:00:00,3,6,10,18,20,19,8,8,7,8,8,9,8,6,8,8,9,10,14,17,18,18,17,17,16,19,21,11,21,22,14,19,20,23,23,23,27,29,33,32,8,3,3,3,3,3,2,3,3,2,0
2022-04-01 11:00:00,3,9,9,11,18,15,9,10,9,8,8,7,6,5,6,9,8,12,15,23,26,27,26,24,15,13,15,14,18,19,17,16,17,15,14,14,15,17,17,16,10,6,5,7,5,2,3,4,3,2,0
2022-04-01 12:00:00,3,5,9,11,17,18,10,10,7,7,6,5,9,8,8,11,6,10,11,13,14,19,17,16,15,15,18,19,23,22,23,18,16,16,21,21,23,20,18,18,9,8,4,4,2,1,1,4,2,0,0
2022-04-01 13:00:00,3,5,6,7,12,9,4,5,6,6,7,6,7,8,9,11,8,9,11,13,12,12,10,11,10,16,16,15,15,17,16,16,15,16,17,24,25,27,26,21,6,8,4,5,7,2,6,4,3,1,0
2022-04-01 14:00:00,3,8,12,12,11,13,9,6,4,8,5,3,6,6,7,9,9,12,12,19,20,22,21,23,22,19,21,20,21,20,19,17,18,23,22,17,14,13,18,19,9,8,7,6,6,7,5,6,4,2,0
2022-04-01 15:00:00,2,5,7,11,12,12,8,9,7,5,6,6,7,8,14,14,17,16,18,23,26,22,20,17,16,20,20,21,24,25,27,43,40,39,36,32,28,21,22,20,7,11,8,8,8,8,7,4,6,2,0
2022-04-01 16:00:00,2,11,10,18,21,19,12,9,10,9,11,6,12,11,13,14,16,14,15,19,19,18,15,14,12,30,32,34,41,42,41,27,25,26,26,27,20,19,28,19,8,9,10,8,7,7,7,8,7,5,0
2022-04-01 17:00:00,4,7,10,15,21,19,13,13,15,13,15,15,15,17,20,18,19,20,21,23,32,33,24,24,22,28,29,28,33,31,30,28,25,35,30,27,21,22,30,25,16,17,10,8,7,6,6,7,7,3,0
2022-04-01 18:00:00,3,10,14,23,31,27,23,28,29,28,26,26,26,24,33,39,40,44,44,45,48,46,40,42,39,52,55,51,51,47,45,24,24,28,29,27,24,27,41,40,20,23,20,21,21,20,20,19,17,7,0
2022-04-01 19:00:00,4,9,10,17,24,20,21,28,26,23,26,25,19,19,25,24,29,29,28,28,27,25,23,22,18,34,34,34,34,34,29,20,24,23,20,25,28,24,21,20,21,19,20,17,15,13,12,10,13,7,0
2022-04-01 20:00:00,3,5,9,8,10,9,9,11,12,14,12,10,12,13,16,21,18,19,18,15,14,13,15,14,9,19,17,19,27,26,22,21,13,11,14,14,12,9,11,12,11,11,10,6,4,4,4,4,7,3,0
2022-04-01 21:00:00,1,5,7,9,12,9,9,10,12,10,10,10,9,8,17,19,16,17,17,15,16,14,12,10,8,23,23,23,24,22,17,13,13,12,10,11,7,9,10,8,8,6,4,8,6,5,6,3,7,2,0
2022-04-01 22:00:00,1,4,6,9,11,10,11,14,13,14,9,7,8,8,20,25,25,26,25,28,26,22,13,13,9,27,28,32,33,19,17,13,12,13,11,11,11,14,12,11,8,6,4,4,3,5,6,5,6,2,0
2022-04-01 23:00:00,2,4,8,12,17,17,13,9,8,8,9,6,5,6,10,11,10,8,9,11,9,10,8,8,5,21,18,19,18,31,27,15,12,12,9,11,9,8,9,6,9,10,9,7,5,4,4,4,4,1,0
2022-04-02 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02 04:00:00,0,3,4,0,4,5,5,3,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02 05:00:00,2,3,3,5,8,5,2,3,0,4,5,3,4,3,1,3,3,4,7,11,8,7,7,7,6,4,3,3,5,6,5,5,6,7,9,10,3,10,9,4,1,2,1,0,1,2,1,3,4,2,0
2022-04-02 06:00:00,4,6,8,9,9,8,8,4,5,4,6,3,1,4,5,7,4,6,7,11,12,12,10,15,8,6,7,7,12,11,9,8,9,9,9,11,8,12,15,12,8,6,5,5,6,5,5,0,1,2,0
2022-04-02 07:00:00,4,5,9,9,16,15,6,5,6,7,6,8,7,6,5,8,7,9,7,11,12,13,12,13,11,20,21,8,9,10,9,8,10,13,13,13,13,15,19,18,8,9,7,4,6,2,5,3,2,2,0
2022-04-02 08:00:00,5,10,11,22,28,20,7,9,10,7,8,7,6,5,6,7,8,9,10,21,18,23,19,19,16,18,20,24,25,26,18,19,18,18,17,21,20,23,27,23,4,4,3,5,3,5,4,3,6,3,0
2022-04-02 09:00:00,5,9,16,25,28,29,7,7,8,8,9,8,9,9,7,10,9,13,14,17,18,17,16,17,16,12,12,13,18,16,17,17,18,19,17,21,24,19,27,22,4,2,2,2,3,0,3,4,4,3,0
2022-04-02 10:00:00,3,6,8,12,27,21,6,4,2,6,8,7,9,8,13,14,11,15,14,25,28,28,22,21,16,12,13,9,14,14,15,14,14,21,22,21,19,17,29,26,5,3,2,2,3,3,4,3,2,1,0
2022-04-02 11:00:00,3,7,10,13,21,18,7,8,9,10,11,6,8,11,15,13,15,14,16,16,15,19,16,16,15,12,11,13,15,16,19,18,14,21,21,22,20,25,27,22,6,3,2,4,3,2,3,4,5,2,0
2022-04-02 12:00:00,3,10,13,23,36,32,9,7,8,10,10,12,12,12,15,14,15,18,18,24,23,28,26,24,19,15,18,20,18,18,17,14,14,18,20,20,20,27,34,26,7,6,4,5,5,6,5,4,4,1,0
2022-04-02 13:00:00,5,11,10,16,26,27,12,11,7,8,7,7,5,8,11,12,14,14,20,25,45,43,39,38,32,19,19,16,20,19,18,15,15,17,19,18,21,19,23,19,6,4,4,6,7,6,5,7,5,1,0
2022-04-02 14:00:00,4,8,11,16,21,23,9,10,9,9,11,10,9,11,15,22,23,22,22,20,18,22,16,15,13,16,16,20,23,17,16,15,11,15,16,19,18,18,21,18,11,6,6,7,8,9,7,5,7,2,0
2022-04-02 15:00:00,3,6,11,13,18,17,11,11,9,9,7,8,11,10,11,13,14,13,13,23,22,24,21,20,15,20,21,18,19,22,20,18,19,19,18,19,9,16,17,15,6,5,7,5,6,0,7,5,10,5,0
2022-04-02 16:00:00,3,4,6,9,15,12,10,9,6,8,9,5,11,10,12,15,15,12,17,20,20,22,21,10,20,23,24,24,25,26,20,20,18,19,18,20,21,23,32,29,8,9,9,10,10,9,6,5,5,2,0
2022-04-02 17:00:00,6,8,9,16,23,22,12,16,18,15,16,8,15,7,13,16,15,19,18,24,23,24,20,19,18,25,26,28,30,28,25,19,15,18,19,19,21,22,25,24,8,6,6,7,5,6,9,10,8,3,1
2022-04-02 18:00:00,3,9,11,13,14,15,12,15,13,15,13,7,12,12,13,13,12,18,19,29,31,29,23,21,21,24,27,30,30,28,26,18,16,19,21,19,18,19,22,18,12,10,9,9,6,5,6,4,9,4,0
2022-04-02 19:00:00,3,5,5,8,12,10,10,9,8,12,7,9,13,15,21,22,20,17,19,20,17,16,13,12,10,21,26,24,29,26,24,17,14,16,12,14,11,8,8,7,8,8,4,6,7,6,7,5,9,4,0
2022-04-02 20:00:00,3,5,7,7,8,7,11,7,10,9,10,7,6,7,13,14,11,12,14,15,12,14,10,9,7,24,24,24,23,24,19,15,14,12,11,10,8,10,16,13,11,7,6,5,4,2,4,4,5,2,0
2022-04-02 21:00:00,1,3,4,6,9,9,10,11,12,10,12,13,11,11,12,12,13,12,8,11,10,9,9,5,3,20,20,20,22,21,20,10,9,11,9,9,8,8,6,3,8,10,8,7,3,2,6,1,6,2,0
2022-04-02 22:00:00,1,3,4,5,5,10,9,10,9,4,4,6,4,8,10,13,15,14,14,11,13,9,11,10,5,22,23,18,23,19,15,18,16,17,16,17,16,12,12,7,8,9,9,5,6,5,4,2,6,2,0
2022-04-02 23:00:00,0,2,2,3,5,6,10,10,9,9,9,7,5,4,7,10,10,9,6,8,8,3,7,6,22,21,25,26,26,19,14,14,10,11,13,12,3,11,6,4,6,6,5,5,5,5,2,4,4,1,0
2022-04-03 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-03 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-03 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-03 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-03 04:00:00,0,2,3,4,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-03 05:00:00,1,1,2,4,4,3,2,2,1,1,1,3,3,2,4,2,3,5,3,7,4,6,3,3,5,6,8,0,6,7,7,11,10,9,10,12,2,4,11,7,2,1,0,0,0,0,0,0,0,0,0
2022-04-03 06:00:00,2,4,6,7,10,8,5,4,0,3,3,0,0,4,4,4,2,5,3,5,6,5,3,4,4,4,5,5,6,2,5,4,2,3,2,3,3,4,8,8,1,1,0,1,0,0,2,1,3,2,0
2022-04-03 07:00:00,0,2,5,6,10,11,4,4,0,6,5,2,0,1,7,3,5,6,4,8,10,12,10,9,8,8,5,6,5,5,4,5,4,5,7,6,5,7,9,7,3,3,0,2,1,3,3,2,2,1,0
2022-04-03 08:00:00,2,5,5,7,12,13,7,6,6,9,8,9,7,6,9,10,11,15,17,18,19,20,17,17,14,10,9,7,11,10,11,11,8,11,7,8,7,9,15,17,4,2,3,1,0,4,3,1,2,1,0
2022-04-03 09:00:00,3,7,7,11,21,18,6,5,4,4,5,3,4,7,8,9,5,7,8,16,9,17,15,16,16,10,12,13,14,13,13,15,16,21,20,22,18,15,21,18,3,3,2,3,2,0,5,7,1,0,0
2022-04-03 10:00:00,4,5,9,19,31,29,10,4,2,5,6,4,6,7,11,12,10,16,20,25,24,23,21,23,13,12,13,15,16,16,15,13,13,16,16,19,17,19,24,21,8,2,1,2,4,1,3,1,3,1,0
2022-04-03 11:00:00,3,7,8,13,22,17,4,6,0,5,4,1,3,3,7,11,14,15,18,22,24,26,23,22,15,8,11,12,15,15,14,13,14,16,20,18,18,22,31,27,6,4,2,3,4,4,1,3,4,2,0
2022-04-03 12:00:00,4,7,9,12,16,18,7,6,5,5,5,7,8,9,18,25,7,25,24,31,30,30,29,29,23,13,15,15,17,21,18,14,15,17,19,19,14,19,26,23,8,4,3,4,3,2,3,3,4,2,0
2022-04-03 13:00:00,1,5,7,13,30,27,6,12,3,11,11,8,10,11,14,15,13,18,17,19,18,20,18,18,16,13,10,12,19,20,22,26,26,30,31,32,29,30,32,22,10,4,4,3,6,5,4,6,8,6,0
2022-04-03 14:00:00,4,7,9,12,15,15,7,6,6,4,4,5,7,5,13,15,13,13,13,16,17,18,16,14,16,18,22,24,25,22,20,16,16,18,19,18,18,15,16,15,5,6,6,4,4,0,3,3,3,2,0
2022-04-03 15:00:00,2,8,12,12,17,17,9,10,10,9,6,7,6,8,12,15,17,20,21,23,25,24,23,17,14,15,17,23,24,23,21,19,18,19,17,13,11,13,16,13,6,8,6,7,8,10,9,9,7,1,0
2022-04-03 16:00:00,1,4,6,8,12,13,7,8,7,9,11,3,12,12,17,18,13,15,15,16,17,18,14,13,11,19,22,22,24,25,19,18,17,18,18,20,18,21,30,27,11,9,9,8,7,8,7,6,9,5,0
2022-04-03 17:00:00,2,4,7,10,13,12,19,12,11,17,9,15,11,8,16,18,16,19,20,25,17,18,15,16,14,24,25,28,27,26,19,19,16,28,29,19,16,19,21,15,6,10,6,6,5,4,5,4,6,4,0
2022-04-03 18:00:00,5,6,6,6,10,9,16,20,18,15,14,8,12,15,20,20,20,18,18,18,23,24,19,18,18,27,30,33,35,30,28,22,18,17,27,21,22,18,16,15,9,15,14,10,9,5,6,4,3,2,0
2022-04-03 19:00:00,3,4,6,10,11,12,6,8,7,9,9,10,10,12,18,20,18,17,18,19,17,16,13,13,13,31,32,31,31,24,21,14,13,16,16,16,15,17,13,9,4,5,2,2,3,2,1,1,5,2,0
2022-04-03 20:00:00,2,3,3,7,6,8,7,7,4,5,4,6,3,6,11,12,14,15,14,12,15,15,10,7,8,22,22,24,26,23,20,16,14,15,14,12,9,9,12,12,11,9,8,6,5,6,4,6,4,2,0
2022-04-03 21:00:00,1,2,4,8,9,10,10,8,5,6,6,4,7,6,11,12,8,11,11,12,11,10,8,7,4,13,14,16,16,13,14,11,10,15,14,8,14,14,18,18,7,7,6,5,5,3,5,1,4,2,0
2022-04-03 22:00:00,1,2,5,9,16,8,8,10,9,10,8,8,5,9,11,12,11,10,9,9,7,6,8,8,6,23,22,21,26,25,23,15,8,14,13,14,13,12,9,6,9,13,12,11,6,4,4,3,5,3,0
2022-04-03 23:00:00,0,2,4,7,8,8,8,10,9,8,9,6,2,4,11,10,8,9,5,6,8,9,5,8,7,23,22,22,23,21,20,15,12,9,7,8,8,11,8,5,8,9,3,3,2,0,0,1,4,2,0
2022-04-04 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-04 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-04 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-04 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-04 04:00:00,1,2,4,0,6,8,7,6,3,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-04 05:00:00,2,2,6,7,13,11,4,3,4,3,3,4,2,3,4,7,6,7,10,9,12,14,11,13,12,5,6,4,11,12,4,12,11,12,12,10,12,12,13,9,4,4,2,5,4,1,3,0,4,3,0
2022-04-04 06:00:00,4,8,15,20,25,23,6,6,5,6,3,6,7,5,8,9,7,10,7,16,21,23,14,16,14,10,10,12,15,15,11,12,11,13,15,18,20,19,23,18,6,4,0,4,3,3,1,1,4,1,0
2022-04-04 07:00:00,6,16,28,44,53,46,41,11,7,9,9,11,12,11,29,38,38,38,39,53,55,58,41,49,38,22,23,28,33,35,36,25,26,32,36,38,41,50,61,48,11,8,4,3,4,5,6,6,7,2,0
2022-04-04 08:00:00,14,22,39,48,59,51,16,19,17,12,12,10,9,11,18,25,27,31,28,33,34,36,54,58,47,33,35,42,56,54,41,37,30,34,40,42,44,54,55,44,18,13,10,8,6,6,6,7,8,4,0
2022-04-04 09:00:00,5,10,19,28,41,39,10,7,5,9,10,9,7,9,13,17,18,20,22,36,43,41,36,34,27,15,14,18,22,25,27,32,18,33,34,31,30,30,34,32,8,5,2,3,4,0,3,4,4,2,0
2022-04-04 10:00:00,2,6,10,13,20,18,8,4,4,5,2,7,5,6,9,11,10,12,13,16,17,19,17,15,13,12,14,11,15,15,17,18,11,22,21,22,18,18,33,28,7,5,2,3,3,4,4,3,2,1,0
2022-04-04 11:00:00,2,5,7,14,15,16,9,7,8,6,5,7,7,9,10,11,11,11,13,13,13,16,12,13,9,18,14,19,19,22,20,17,16,18,17,17,17,21,22,19,9,4,3,6,3,1,4,5,6,4,0
2022-04-04 12:00:00,3,5,8,11,17,16,8,6,5,6,7,7,2,6,8,11,7,9,9,11,13,15,13,14,11,13,14,14,17,17,14,13,11,13,15,15,14,17,26,25,7,6,4,3,3,3,2,4,3,1,0
2022-04-04 13:00:00,2,6,6,6,8,8,6,7,7,7,5,7,8,11,12,10,7,10,12,17,18,15,14,13,10,17,18,21,22,18,17,15,14,15,17,12,13,15,15,13,5,4,1,1,2,3,2,3,3,2,0
2022-04-04 14:00:00,5,8,10,9,12,13,7,5,3,5,4,5,4,5,7,9,8,7,11,13,10,19,8,16,13,11,14,15,17,17,17,18,10,21,21,17,15,14,17,15,6,5,4,5,3,4,4,4,3,2,0
2022-04-04 15:00:00,2,5,7,10,13,12,9,12,11,11,12,12,10,9,10,11,10,13,13,17,17,16,14,13,16,18,21,24,28,29,26,28,27,28,25,22,17,15,14,12,6,6,5,4,1,3,2,2,2,1,0
2022-04-04 16:00:00,4,6,10,15,23,19,13,15,9,10,11,9,9,8,11,13,17,21,19,24,27,27,17,17,16,32,30,31,31,30,34,48,47,47,42,37,29,21,26,25,9,8,8,7,8,9,6,8,8,5,0
2022-04-04 17:00:00,4,9,11,15,22,21,15,19,17,16,17,18,14,16,23,28,27,26,33,38,37,37,27,21,22,30,34,34,32,31,30,28,23,27,31,26,20,16,16,15,9,7,8,11,7,6,10,4,7,6,0
2022-04-04 18:00:00,5,12,17,18,19,18,37,45,43,31,32,33,33,33,36,35,35,34,32,34,38,35,27,25,19,40,38,37,41,36,39,34,32,46,41,37,31,42,43,39,26,28,29,20,15,15,12,13,16,7,0
2022-04-04 19:00:00,5,6,10,17,18,15,20,23,22,31,27,26,25,28,35,36,33,35,31,30,28,27,22,20,18,39,39,38,40,38,35,27,28,32,34,30,29,26,25,22,23,23,21,19,16,14,14,12,13,8,0
2022-04-04 20:00:00,5,8,9,10,11,13,14,14,14,12,9,12,10,9,17,16,16,16,14,14,14,7,11,12,11,29,29,28,29,24,20,14,13,13,12,11,10,13,14,11,12,14,12,9,8,7,5,9,7,4,0
2022-04-04 21:00:00,1,2,3,5,7,7,8,10,10,8,7,7,6,7,12,13,14,13,11,12,8,11,8,6,7,17,19,19,23,19,18,14,10,14,13,10,10,10,14,14,10,10,8,4,3,4,5,4,6,4,0
2022-04-04 22:00:00,3,4,9,11,13,12,8,9,8,9,8,5,4,7,9,15,15,18,16,14,16,14,9,9,8,28,30,30,30,25,22,17,14,15,12,11,16,14,11,9,14,12,9,6,4,5,3,2,4,2,0
2022-04-04 23:00:00,0,2,2,4,5,4,6,5,3,4,2,3,2,3,7,9,6,8,7,6,6,2,4,3,2,16,9,14,15,15,10,10,8,7,7,9,5,7,8,6,8,14,11,6,5,2,4,0,3,1,0
2022-04-05 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-05 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-05 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-05 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-05 04:00:00,2,3,4,3,3,5,4,5,3,0,5,0,0,0,6,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-05 05:00:00,2,2,4,7,10,7,4,3,3,3,4,3,0,2,3,4,4,7,8,14,15,17,16,17,16,6,8,6,7,8,4,10,7,14,14,14,15,15,16,13,4,3,1,0,2,1,3,0,4,3,0
2022-04-05 06:00:00,2,8,13,15,18,16,9,7,6,7,6,4,4,4,6,8,8,9,12,17,19,21,21,23,19,8,9,12,16,9,10,10,11,12,11,17,16,21,32,23,5,3,2,2,1,3,2,1,3,2,0
2022-04-05 07:00:00,7,18,32,58,58,47,13,11,11,10,10,7,8,7,16,23,24,32,33,41,41,36,35,44,37,34,21,25,34,26,26,28,27,27,38,49,53,41,56,49,23,3,2,4,5,5,6,7,11,4,0
2022-04-05 08:00:00,14,27,33,53,61,56,18,21,20,21,18,13,12,11,20,30,32,33,35,49,51,57,51,57,43,36,38,40,41,42,36,36,35,34,36,41,48,54,59,46,17,13,13,11,9,6,5,6,8,4,0
2022-04-05 09:00:00,6,14,25,29,46,51,12,7,4,4,6,6,6,10,12,14,13,14,14,24,26,29,24,21,25,12,14,17,17,22,22,22,20,23,24,22,22,30,38,32,11,8,6,6,5,4,5,4,5,2,0
2022-04-05 10:00:00,2,5,15,15,20,18,8,6,7,8,3,9,6,12,18,22,21,22,23,29,30,32,27,25,19,10,12,12,13,13,12,11,11,13,14,17,19,19,22,22,4,3,7,6,4,0,3,1,2,1,0
2022-04-05 11:00:00,1,2,5,7,14,14,7,6,5,6,4,7,4,7,8,8,7,8,8,11,14,15,11,12,9,13,16,15,20,21,21,14,12,14,15,17,13,15,23,18,9,8,6,5,3,4,3,4,5,3,0
2022-04-05 12:00:00,4,6,7,15,22,20,6,8,9,10,11,10,9,9,12,13,10,11,14,17,17,19,16,15,13,12,12,18,21,16,22,13,12,15,11,14,11,15,17,14,5,5,6,4,3,3,4,3,3,1,0
2022-04-05 13:00:00,3,4,6,8,11,10,8,5,6,6,6,6,7,7,8,9,9,8,9,16,18,18,15,16,15,12,12,13,17,19,14,10,10,13,16,15,14,16,20,18,7,8,7,5,5,4,2,4,3,2,0
2022-04-05 14:00:00,2,6,8,11,14,17,10,12,11,13,5,12,12,12,18,18,18,20,12,15,16,14,11,9,8,15,16,15,19,13,19,19,17,19,18,17,15,15,17,15,6,4,3,4,3,4,2,3,3,2,0
2022-04-05 15:00:00,2,3,7,9,12,10,7,6,8,7,5,7,4,9,11,13,11,11,20,21,22,23,18,17,13,20,21,23,20,19,17,15,16,21,22,20,20,15,14,13,9,8,7,6,4,0,5,4,7,6,0
2022-04-05 16:00:00,2,3,10,12,16,17,11,9,7,6,7,7,8,7,13,14,24,31,34,40,43,40,34,29,25,30,36,34,27,28,34,47,47,50,48,32,23,25,33,26,10,9,9,9,9,10,9,10,11,4,0
2022-04-05 17:00:00,5,7,8,14,22,26,15,12,14,14,12,11,10,13,24,26,25,28,30,35,38,34,23,19,15,31,34,36,37,37,35,30,27,37,37,33,30,27,23,17,10,10,8,9,10,8,10,9,11,5,0
2022-04-05 18:00:00,6,11,12,34,37,35,25,26,27,25,24,21,23,28,33,30,33,37,40,46,48,46,34,33,29,53,51,51,56,51,50,33,29,32,40,37,33,29,31,27,16,23,21,20,19,17,15,14,16,11,0
2022-04-05 19:00:00,4,10,11,13,19,15,20,24,23,20,20,19,18,17,21,30,24,26,29,28,26,23,16,15,12,35,36,46,46,41,39,27,22,29,29,29,24,22,21,18,22,20,18,18,15,13,18,16,19,3,0
