Unnamed: 0,1_양천공영차고지,2_신정현대아파트,3_양천고등학교,4_정랑고개.양천벤처타운,5_신트리아파트,6_신트리사거리,7_계남초등학교,8_봉영여중.목동고,9_목동우성아파트입구,10_은정초등학교,11_갈산초등학교후문,12_기업은행구로중앙지점,13_신도림동.구로역,14_신도림역,15_문래동남성아파트,16_문래우체국.문래예술공단,17_문래자이아파트,18_벽산메가트리움APT,19_영일시장.록스,20_남부지방법원등기국.구로세무서(에이스하이테크시티),21_도림마을금고,22_성락교회,23_신길5동주민센터,24_신풍역,25_래미안에스티움,26_영진시장,27_보라매역,28_서울공업고등학교,29_대림초등학교,30_신대방삼거리,31_보라매병원입구,32_당곡사거리.롯데백화점관악점,33_당곡중학교,34_은천교,35_봉일시장,36_은천초등학교,37_두산.벽산아파트.서울관광고등학교,38_은천동두산아파트3단지,39_봉천역,40_봉일시장,41_당곡중학교,42_롯데관악점.건강보험관악지사,43_보라매공원입구,44_신대방역,45_조원동주민센터,46_골목시장앞,47_모두의학교.금천문화예술정보학교,48_독산3동주민센터,49_독산동남문시장,50_독산동쌈지공원,51_독산동성당앞,52_독산동정훈단지,53_남부여성발전센터,54_현대시장.시흥4동주민센터,55_동산교회앞,56_시흥초등학교.금천구보훈회관,57_은행나무입구사거리,58_경동택배,59_백산초등학교,60_은행나무입구사거리,61_경남아파트,62_시흥초등학교.금천구보훈회관,63_동산교회앞,64_현대시장.시흥4동주민센터,65_남부여성발전센터,66_독산동정훈단지,67_독산4동주민센터,68_독산동성당앞,69_독산동쌈지공원,70_독산동남문시장,71_독산3동주민센터,72_모두의학교.금천문화예술정보학교,73_KT구로지사,74_조원동주민센터,75_신대방역,76_신사동진양빌딩앞,77_보라매공원입구,78_보라매갑을아파트,79_롯데관악점.건강보험관악지사,80_봉천교,81_당곡중학교,82_봉일시장,83_봉천역,84_신봉초등학교입구,85_벽산.두산아파트.서울관광고등학교,86_은천초등학교,87_봉일시장,88_은천교,89_당곡중학교,90_보라매공원.보라매병원,91_보라매삼성아파트.모자원고개,92_신대방삼거리,93_대림초등학교,94_서울공업고등학교,95_보라매역.5번출구,96_영진시장,97_래미안에스티움,98_신풍역,99_신길5동주민센터,100_성락교회,101_도림마을금고,102_남부지방법원등기국.구로세무서(에이스하이테크시티),103_금호아파트,104_문래역,105_문래우체국.문래예술공단,106_문래동남성아파트,107_신도림역,108_신도림동.구로역,109_구로역.구로기계공구상가,110_기업은행구로중앙지점,111_갈산초등학교후문,112_은정초등학교,113_양천아파트,114_봉영여중.목동고,115_목동아파트11단지(1117동),116_계남초등학교,117_신트리아파트,118_정랑고개.양천벤처타운,119_금옥중.금옥여고.백암고등학교,120_신정현대아파트.서부트럭터미널,121_양천공영차고지
2022-03-14 09:00:00,0,3,5,1,0,6,0,7,13,16,11,14,13,6,5,3,4,3,2,2,5,9,11,8,2,8,5,8,12,15,13,7,5,5,6,7,2,3,3,0,4,4,3,5,2,6,7,6,2,4,5,6,6,3,3,2,0,1,2,3,6,5,5,2,6,16,17,18,20,24,26,28,30,23,10,12,10,8,6,2,6,4,2,2,2,3,4,6,7,15,13,8,7,7,8,17,17,14,9,14,17,8,3,3,4,3,5,0,3,4,3,2,3,0,2,0,1,1,0,0,0
2022-03-14 10:00:00,1,0,2,3,4,2,5,8,9,11,9,8,6,4,2,1,0,1,3,4,3,4,3,4,3,3,4,1,6,7,5,5,4,3,3,0,2,1,3,0,2,4,5,4,2,2,3,1,1,4,3,3,1,1,0,0,0,0,1,1,3,0,3,7,3,8,5,0,6,10,11,10,11,11,7,9,10,5,5,3,4,3,1,1,4,1,5,8,6,6,5,4,4,4,4,6,2,4,5,4,4,3,3,5,4,3,3,4,5,5,4,4,4,3,2,1,2,3,2,0,0
2022-03-14 11:00:00,1,0,2,0,1,2,0,2,7,12,13,14,13,7,2,2,4,3,2,4,3,4,4,3,2,4,0,3,0,5,4,5,2,3,1,1,0,3,2,0,3,5,7,5,4,3,2,2,2,4,5,6,5,3,2,0,0,0,1,2,2,4,3,6,7,8,5,6,4,5,4,3,5,4,2,0,0,9,4,3,4,2,3,3,7,9,11,11,10,12,9,4,2,3,4,4,4,5,4,6,5,5,3,2,2,1,3,3,4,0,3,5,2,1,0,0,0,0,0,0,0
2022-03-14 12:00:00,1,0,2,1,3,3,2,3,5,7,5,6,8,4,5,3,4,3,4,6,6,6,5,2,6,4,0,4,9,8,8,5,4,2,1,0,0,2,3,1,3,5,6,12,11,9,7,6,5,1,0,4,2,3,2,0,1,0,1,4,2,3,4,6,7,8,9,11,12,15,0,7,3,13,10,4,11,8,7,4,6,5,3,4,6,6,9,10,3,9,9,10,10,9,11,12,9,4,1,8,8,1,0,1,0,1,4,3,5,2,2,4,5,1,4,6,3,2,1,0,0
2022-03-14 13:00:00,1,1,0,2,2,5,0,6,6,10,9,6,6,4,0,1,2,2,1,6,5,5,4,5,5,6,5,4,6,6,6,5,4,3,5,3,3,2,3,4,0,4,0,6,6,5,10,9,0,8,7,3,2,1,1,0,0,0,5,2,3,4,6,5,6,8,6,3,7,6,10,11,9,7,6,4,5,4,6,3,5,3,2,4,3,5,4,9,5,8,5,5,3,1,5,3,5,3,7,6,4,5,3,3,3,0,8,9,7,10,9,5,3,2,4,4,1,2,0,0,0
2022-03-14 14:00:00,1,0,1,2,1,0,0,0,7,9,10,12,11,6,3,5,2,4,3,8,7,5,5,7,6,7,3,8,9,10,11,10,8,5,4,0,1,1,4,0,3,4,2,6,4,0,7,9,2,3,0,6,5,1,0,0,0,0,2,0,3,4,4,4,6,8,4,7,8,5,5,6,6,6,7,4,5,6,5,5,1,5,3,4,5,5,10,6,7,9,9,5,5,4,4,5,3,5,3,3,4,1,1,1,1,2,6,4,9,10,10,2,9,0,9,3,5,3,2,1,0
2022-03-14 15:00:00,1,3,5,5,6,5,2,4,6,6,5,9,7,2,3,2,2,5,7,9,8,4,3,5,9,3,8,12,12,15,14,12,13,12,11,10,4,3,2,1,3,9,7,14,13,10,10,12,11,8,9,8,7,3,2,1,1,0,8,4,7,7,2,3,1,2,3,4,5,5,4,0,7,4,3,3,4,2,5,1,3,4,2,3,2,4,6,4,5,7,4,4,4,9,2,6,8,10,8,7,5,2,4,5,6,5,11,9,11,2,8,6,7,5,4,5,3,0,3,2,0
2022-03-14 16:00:00,1,18,44,41,40,36,33,23,16,10,9,11,11,6,0,5,4,5,5,7,9,8,9,7,6,4,6,6,7,9,7,7,3,5,4,3,8,8,7,6,5,12,13,17,18,17,19,17,17,17,15,13,10,7,5,4,3,0,11,12,13,4,7,7,9,7,8,7,8,3,7,8,5,7,6,4,0,2,1,0,1,2,3,2,11,14,14,16,0,17,11,11,4,10,5,6,6,5,5,5,4,3,3,6,7,6,9,10,12,13,13,10,9,14,12,14,10,7,4,2,0
2022-03-14 17:00:00,2,3,4,0,4,6,0,4,5,7,8,10,11,5,6,5,2,4,6,14,15,15,14,12,12,11,10,12,14,14,12,9,8,7,8,2,6,8,7,0,7,13,14,23,22,20,22,22,21,19,17,14,11,7,6,0,0,0,4,3,3,2,7,9,6,5,6,9,8,2,9,9,11,13,8,9,3,8,5,6,5,2,6,4,5,7,9,11,9,14,12,12,11,9,11,9,10,9,8,8,7,8,8,9,10,5,15,15,17,16,17,16,9,7,7,0,2,1,0,0,0
2022-03-14 18:00:00,2,2,3,5,1,3,2,8,10,10,12,19,20,10,10,8,8,20,20,32,29,30,27,25,23,21,13,20,29,37,34,27,22,13,12,10,5,4,8,8,9,30,29,34,33,32,27,23,19,18,14,12,10,9,8,5,2,2,7,6,5,7,8,8,7,10,5,10,9,10,12,12,5,6,12,13,11,9,9,7,6,7,8,8,6,9,14,17,18,25,23,11,11,12,11,13,12,13,14,14,9,6,8,10,9,11,17,15,21,26,17,17,16,13,13,12,9,6,2,1,0
2022-03-14 19:00:00,1,1,1,3,0,1,0,2,4,6,0,3,12,4,5,4,6,6,7,10,12,12,9,6,7,8,18,16,21,23,19,15,11,7,6,5,3,4,5,7,8,25,23,36,38,36,30,28,26,27,23,16,13,9,8,5,3,2,3,2,5,2,5,5,5,7,9,7,10,10,11,6,6,4,9,13,11,8,6,8,7,5,9,4,8,9,11,8,9,10,11,9,11,7,11,8,10,10,10,7,4,2,0,6,7,5,15,16,22,19,21,18,11,10,5,5,2,1,0,0,0
2022-03-14 20:00:00,0,0,0,0,1,1,2,2,3,2,0,3,10,3,4,1,2,2,3,9,10,10,5,11,11,8,4,10,12,13,12,10,5,8,8,6,7,3,4,3,4,14,15,18,17,0,18,14,14,14,13,12,9,6,3,3,2,0,3,2,4,0,4,3,2,1,2,0,3,5,0,5,3,5,4,5,4,3,8,7,6,4,3,1,1,1,1,2,2,7,1,3,3,5,6,0,6,7,6,5,4,3,3,3,0,4,22,21,21,13,20,11,9,8,5,6,4,3,2,1,0
2022-03-14 21:00:00,0,0,0,0,1,2,1,1,2,0,0,0,2,0,0,1,3,4,7,10,11,12,0,10,0,10,5,9,14,14,12,10,8,6,4,2,2,3,2,4,1,5,6,10,9,10,0,9,8,7,7,9,7,5,5,2,1,0,2,3,0,0,4,3,2,3,1,2,4,5,4,6,0,6,5,10,9,4,2,2,0,1,4,4,2,3,1,2,0,5,6,5,5,0,6,5,3,2,3,3,2,0,0,5,3,6,14,11,17,19,18,12,10,7,4,6,5,2,1,0,0
2022-03-14 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,2,3,4,8,5,0,4,2,2,3,3,4,9,11,13,12,10,7,6,4,2,3,0,0,0,5,2,11,12,0,10,9,5,4,8,5,2,1,0,0,0,1,2,4,0,1,0,2,4,6,5,2,3,5,6,3,5,4,4,5,1,2,4,3,2,0,2,3,1,3,2,0,0,5,5,3,4,6,5,3,0,3,2,0,2,1,0,3,6,6,15,16,19,17,13,10,7,2,5,0,3,3,0,0,0
2022-03-14 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,1,0,0,0,3,2,0,2,1,0,2,3,0,2,0,1,2,0,2,1,2,5,4,2,4,0,3,3,2,2,2,0,2,0,0,3,1,2,0,2,1,3,0,1,0,2,2,1,1,2,3,2,9,10,11,0,9,8,8,7,6,5,1,0,0,0,0
2022-03-15 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 04:00:00,0,1,0,0,2,3,1,1,11,7,5,10,6,2,0,0,0,1,0,1,2,2,0,2,0,1,0,3,0,4,0,3,0,0,3,0,7,9,12,2,4,11,11,12,12,11,8,8,9,10,9,10,10,11,10,8,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,4,0,7,3,10,12,8,0,10,0,10,14,19,20,5,3,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 05:00:00,0,1,3,0,5,6,0,7,9,10,9,8,6,2,0,0,1,0,1,0,2,6,5,2,0,0,2,0,0,3,4,0,0,3,2,0,3,3,2,1,4,6,5,5,2,5,7,8,9,3,7,5,4,4,4,2,2,0,1,3,5,3,0,0,0,4,5,0,7,8,7,7,0,6,4,0,0,1,0,3,0,2,1,2,2,4,4,5,6,7,6,9,8,7,8,6,11,10,9,13,14,5,0,4,1,0,4,4,3,0,3,0,4,0,1,5,4,0,2,0,0
2022-03-15 06:00:00,0,1,2,3,4,4,5,12,24,25,25,25,21,2,3,1,1,0,0,0,2,4,0,2,5,6,1,2,5,6,0,3,0,2,2,1,1,3,2,2,3,4,5,3,4,0,3,0,2,2,1,1,2,1,3,2,1,0,1,2,4,5,7,8,9,12,12,13,5,15,15,16,15,12,6,0,2,1,3,0,2,3,0,1,2,0,3,5,7,5,6,6,3,4,4,6,3,7,6,5,4,2,1,1,0,0,2,2,1,3,2,0,5,0,6,5,6,1,3,2,0
2022-03-15 07:00:00,1,8,11,12,12,11,15,23,32,36,34,35,31,9,7,5,4,2,5,4,6,13,14,13,14,15,14,9,12,14,14,13,0,11,3,9,1,3,1,2,1,5,13,5,4,5,6,7,3,6,6,6,5,8,7,0,2,0,3,5,7,9,10,14,16,19,21,28,34,35,35,37,36,44,20,14,18,12,12,10,12,10,8,11,10,16,22,30,29,23,24,15,17,10,12,15,16,15,14,11,16,5,3,2,0,2,2,0,4,5,4,12,38,42,44,45,8,38,3,2,0
2022-03-15 08:00:00,1,4,8,3,9,12,14,13,18,22,33,24,24,7,8,7,5,3,5,4,10,15,14,16,17,20,20,19,47,19,38,12,11,9,8,7,4,5,4,5,6,9,14,12,13,11,9,9,9,8,7,5,6,4,4,0,0,0,5,3,12,14,15,19,19,24,25,28,31,33,39,41,42,43,25,26,25,15,8,0,9,7,6,7,10,13,20,23,30,37,36,29,29,23,26,27,27,31,33,34,30,10,4,2,3,0,6,5,9,9,8,6,8,7,2,7,12,12,4,3,0
2022-03-15 09:00:00,1,3,5,4,6,7,8,9,15,18,16,22,21,8,8,5,4,1,4,5,4,6,5,5,6,8,9,9,9,8,7,4,4,4,5,3,7,5,2,2,1,4,5,6,4,5,6,7,2,6,5,6,5,1,4,3,1,0,1,4,5,6,6,7,13,16,18,19,18,17,15,18,19,17,11,14,14,11,6,7,6,5,4,2,3,4,6,8,5,13,11,10,8,6,7,7,9,8,11,14,17,5,6,6,0,5,7,9,9,6,8,5,7,3,4,5,3,1,0,0,0
2022-03-15 10:00:00,1,1,2,3,5,6,0,7,13,17,17,15,15,7,5,3,2,2,0,4,3,3,3,3,5,3,5,6,5,8,8,5,3,4,4,3,2,2,3,2,0,5,6,8,9,7,2,1,6,0,2,4,1,1,0,0,0,0,2,2,4,0,3,5,6,7,5,6,5,7,5,6,8,7,6,6,7,5,2,1,2,1,1,6,7,8,6,7,7,9,7,5,0,3,4,5,6,5,7,7,6,4,2,2,1,1,4,0,2,3,2,0,3,0,3,1,1,0,0,0,0
2022-03-15 11:00:00,0,1,1,2,1,2,0,5,12,14,15,14,12,5,4,3,0,3,3,5,7,7,1,4,6,5,6,5,4,6,5,4,2,4,2,1,2,2,3,0,2,4,6,7,6,3,7,2,0,6,5,4,3,2,1,0,0,1,2,1,2,0,3,7,6,3,5,3,4,0,3,4,4,5,3,3,1,0,3,0,2,1,2,2,4,4,7,6,8,6,5,5,7,6,5,5,6,6,5,7,8,5,0,1,2,1,5,4,4,4,3,3,2,1,3,0,1,0,0,0,0
2022-03-15 12:00:00,1,2,3,2,0,4,3,3,7,8,9,6,4,2,2,1,3,2,3,4,2,5,1,3,4,5,3,2,4,4,4,3,3,0,0,2,3,5,4,0,0,3,4,6,5,2,6,6,1,2,5,4,2,3,0,2,0,0,2,0,4,0,4,5,6,2,8,9,7,10,11,12,12,13,13,17,18,14,11,10,9,5,4,3,8,5,9,10,7,11,9,8,9,6,6,7,8,6,6,5,6,3,5,5,4,3,4,0,5,3,4,3,4,3,3,0,1,0,0,0,0
2022-03-15 13:00:00,1,1,0,2,5,4,0,6,10,12,13,10,12,6,6,4,5,2,3,6,7,6,5,5,4,5,6,6,7,7,6,8,7,6,5,4,1,5,4,4,2,5,5,11,9,4,10,10,9,9,8,6,5,4,0,3,1,0,3,0,1,2,3,5,6,0,4,4,8,4,8,3,7,12,6,7,9,7,6,1,7,4,7,7,4,4,7,10,9,7,6,5,3,7,6,5,6,0,4,4,5,3,1,1,4,2,8,6,8,7,6,5,2,1,2,3,1,0,0,0,0
2022-03-15 14:00:00,1,2,1,0,0,3,4,3,4,7,7,5,9,5,6,4,3,4,6,8,6,4,5,6,3,4,4,16,5,18,4,3,4,3,2,2,1,2,4,0,3,5,4,7,9,6,8,7,6,3,4,1,5,2,1,0,1,2,3,4,4,5,4,5,5,3,3,5,6,5,7,7,9,8,5,4,2,5,6,3,0,2,4,3,6,6,6,6,5,6,7,4,6,7,6,1,6,3,4,4,5,4,0,3,4,3,9,9,10,11,8,4,5,4,4,3,2,1,0,0,0
2022-03-15 15:00:00,2,3,6,8,7,3,0,6,4,5,6,8,7,8,6,4,3,4,5,8,9,10,10,10,8,8,7,10,11,12,11,14,13,10,9,7,3,1,3,0,4,11,7,15,8,13,13,13,5,14,13,12,9,5,4,2,0,0,3,2,3,5,6,8,5,7,3,7,6,8,6,7,2,9,9,8,9,6,6,4,2,0,4,3,4,4,7,7,6,11,10,7,6,6,8,4,3,7,6,7,7,3,2,7,2,6,13,11,10,9,8,5,5,3,1,3,6,1,6,5,0
2022-03-15 16:00:00,1,10,37,3,0,39,39,34,11,8,6,9,11,6,4,4,3,4,3,9,8,9,7,7,7,3,6,8,9,12,13,12,5,5,5,3,10,9,7,0,4,10,9,17,16,10,20,18,17,18,9,10,8,7,6,4,4,0,4,3,4,4,6,5,7,7,8,7,8,6,10,7,9,9,6,2,0,1,6,6,0,5,3,2,9,10,10,11,3,14,11,6,6,7,9,9,9,14,15,13,17,9,7,7,9,12,14,9,15,17,13,10,6,9,4,11,7,5,5,1,0
2022-03-15 17:00:00,3,2,4,4,7,9,3,11,10,7,10,12,11,8,3,4,5,5,7,12,12,13,13,10,10,9,8,11,13,17,18,17,14,11,9,6,4,3,5,0,3,14,16,19,20,18,17,16,12,17,14,13,13,11,9,6,2,1,6,5,7,7,7,9,8,8,7,5,9,9,10,9,9,11,6,6,5,6,7,6,6,7,7,6,6,11,15,7,15,14,7,6,7,6,7,8,10,12,11,8,4,3,5,5,4,5,11,11,15,14,15,12,9,8,9,5,5,4,3,0,0
2022-03-15 18:00:00,1,4,2,4,5,3,5,6,8,12,16,20,16,10,7,8,8,12,15,31,28,26,26,25,20,18,16,17,15,15,14,14,12,11,10,8,6,4,6,6,7,21,20,35,34,33,27,24,23,21,17,13,12,7,4,3,1,2,5,6,9,8,7,10,11,12,10,8,7,8,7,5,7,10,6,8,9,8,8,7,4,4,12,10,8,7,12,13,15,25,23,15,13,15,17,14,10,12,13,11,7,7,6,9,9,12,28,24,32,32,28,24,19,19,16,6,12,11,5,2,0
2022-03-15 19:00:00,1,2,1,3,5,4,0,3,5,5,3,6,5,3,0,2,2,3,7,8,7,9,7,8,6,8,4,16,18,21,17,13,11,9,7,6,1,3,3,0,3,12,11,30,28,24,27,22,20,21,19,13,9,7,3,0,0,0,8,9,12,4,13,14,13,12,11,10,9,10,7,6,4,7,9,9,7,6,7,6,3,1,5,5,5,5,7,8,9,11,10,8,9,6,0,11,10,11,10,7,4,3,3,4,5,5,20,20,25,29,25,21,16,13,6,5,6,7,5,1,0
2022-03-15 20:00:00,0,0,0,0,1,2,0,1,2,0,0,3,2,1,0,0,1,0,0,9,6,6,7,6,5,4,4,6,8,10,8,5,6,7,4,3,2,4,4,0,3,8,7,13,13,15,9,13,6,13,12,5,6,3,2,3,1,0,5,4,5,0,4,6,6,6,5,4,0,7,6,0,0,5,2,5,6,5,13,14,0,10,12,6,4,0,6,0,0,9,7,6,4,5,7,4,6,6,4,4,3,1,0,9,10,9,16,16,15,15,14,9,5,5,4,4,2,0,0,0,0
2022-03-15 21:00:00,0,2,2,1,0,3,3,4,2,1,0,3,2,0,0,2,2,1,4,8,5,4,3,6,0,2,8,7,8,11,11,10,9,6,3,0,3,1,2,5,2,6,0,13,14,14,18,15,15,10,11,9,5,7,5,1,0,0,4,5,2,3,3,4,2,3,5,3,6,6,5,5,4,3,6,7,6,4,5,2,1,0,3,4,4,3,4,3,3,6,6,5,4,3,0,5,3,4,3,3,4,1,0,3,4,3,14,12,14,13,12,12,9,4,5,4,3,2,0,0,0
2022-03-15 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,3,9,8,0,7,6,7,6,4,8,11,10,7,6,5,4,3,1,3,0,6,0,5,4,8,7,0,9,5,9,7,4,3,2,1,1,0,0,0,2,3,2,0,4,6,5,6,0,4,5,1,5,4,0,0,5,4,3,1,5,2,1,0,4,2,2,3,4,1,0,2,1,3,1,5,7,5,0,1,4,2,2,1,0,7,4,5,13,0,12,13,10,12,7,5,7,4,3,2,2,0,0
2022-03-15 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,2,3,0,4,1,0,3,2,2,0,0,1,0,0,1,3,2,1,2,3,2,1,2,3,3,1,0,0,2,1,0,2,0,2,1,0,2,1,1,11,10,11,9,8,6,8,0,6,0,3,0,0,0,0
2022-03-16 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 04:00:00,0,1,0,0,2,4,0,1,8,5,0,8,5,2,0,0,0,1,0,0,2,0,0,3,0,1,3,0,4,4,5,0,4,0,4,0,10,12,14,6,13,13,13,11,9,8,8,7,8,8,8,7,9,11,10,8,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,6,7,10,9,13,16,12,7,14,13,14,16,23,25,9,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 05:00:00,0,1,0,0,2,0,0,2,8,9,8,8,9,4,0,2,1,0,1,2,3,4,4,3,3,4,4,0,2,2,3,2,1,0,0,1,3,2,4,6,9,11,0,6,5,11,15,6,14,12,10,7,4,4,0,1,2,0,0,2,2,0,3,5,0,7,7,0,0,8,6,4,0,4,2,0,3,2,1,0,0,0,0,2,4,0,6,3,8,10,9,8,5,5,6,5,7,3,1,9,9,4,0,2,1,0,2,2,3,2,0,1,2,1,0,0,1,0,0,1,0
2022-03-16 06:00:00,0,0,1,4,5,2,4,9,24,26,19,19,14,2,2,1,1,0,0,2,3,3,2,3,3,0,2,2,2,4,2,1,0,1,0,0,0,2,0,0,0,2,1,3,4,0,3,0,2,0,3,1,0,1,2,1,0,0,1,2,4,5,8,9,10,14,16,3,7,18,19,20,18,10,6,5,1,3,2,0,1,2,3,2,3,4,5,7,6,7,6,5,4,1,0,2,0,3,0,6,7,1,0,0,0,2,3,2,4,3,0,2,5,1,6,7,5,4,1,1,0
2022-03-16 07:00:00,1,4,8,12,11,12,9,23,35,34,32,30,24,5,4,4,5,3,3,6,12,14,15,7,9,10,9,14,16,16,16,13,0,0,13,11,3,6,3,1,5,5,6,5,3,5,7,7,5,5,7,5,9,11,11,10,4,0,3,5,8,10,13,18,19,23,26,30,31,34,42,43,45,24,14,19,21,13,11,8,10,10,9,11,6,6,10,18,18,22,24,16,16,10,6,12,11,5,11,13,12,4,2,3,1,3,4,0,5,4,5,12,20,24,26,19,29,22,2,1,0
2022-03-16 08:00:00,3,4,7,6,5,5,5,10,38,38,41,24,22,8,9,7,4,3,5,5,9,11,10,11,12,14,13,13,28,31,26,13,12,11,6,7,3,3,0,4,5,14,19,11,11,11,10,8,0,8,7,8,3,7,5,2,1,0,5,4,13,12,22,28,29,33,38,37,40,43,45,48,49,54,23,36,32,19,10,8,10,8,5,7,13,18,24,32,35,35,35,24,21,17,20,26,29,30,31,32,30,10,5,7,0,6,10,6,11,10,10,8,8,0,8,8,13,12,4,3,0
2022-03-16 09:00:00,2,3,4,5,10,11,7,12,16,19,20,15,17,3,2,0,4,1,2,1,4,4,3,5,3,4,5,4,12,12,12,5,3,4,4,3,2,3,4,0,6,7,10,7,0,8,0,7,6,5,6,0,5,4,3,2,1,1,2,4,5,6,8,9,9,11,13,13,14,17,19,21,22,21,9,9,6,5,6,6,6,6,4,0,4,10,10,13,13,11,15,11,12,11,14,11,12,12,13,15,13,5,4,4,1,4,5,4,5,2,3,2,5,4,3,0,2,1,1,0,0
