Unnamed: 0,1_흥안운수상계4동종점,2_흥안운수종점,3_불암현대아파트,4_동아불암아파트,5_불암대림아파트,6_상계벽산아파트,7_상계역,8_중계주공3단지,9_중계주공4단지,10_중계1동주민센터,11_은행사거리,12_중계주공10단지.중계건영3차아파트,13_노원구민체육센터,14_목련아파트상가,15_중계목화아파트4단지,16_노원경찰서,17_하계1동주민센터,18_골마을근린공원,19_하계역,20_하계장미아파트,21_경춘선숲길방문자센터,22_청솔7단지앞,23_한천중학교,24_서울과학기술대앞,25_공릉동.동신아파트앞,26_원자력병원입구,27_안마을,28_두산힐스빌아파트,29_태릉사거리,30_묵동구길,31_묵1동주민센터입구.먹골역,32_먹골역,33_한국전력동부지사,34_지하철7호선중화역,35_국민은행중화동지점,36_중랑역.동부시장,37_중랑교,38_삼육서울병원,39_시조사삼거리,40_떡전교사거리.동대문노인복지관,41_청량리미주상가앞,42_청량리역환승센터,43_동대문중앙새마을금고,44_제기동주민센터.서울약령시앞,45_청량리수산시장,46_청량리역환승센터,47_서울성심병원,48_휘경동입구,49_삼육서울병원,50_중랑교,51_중랑역.동부시장,52_중화동한신아파트,53_지하철7호선중화역,54_한국전력동부지사,55_먹골역,56_묵1동주민센터입구.먹골역,57_묵동구길,58_태릉사거리,59_두산힐스빌아파트,60_안마을,61_원자력병원공릉동삼익2차아파트,62_동부아파트,63_서울과학기술대앞,64_경기기계공업고등학교,65_경춘선숲길방문자센터,66_하계미성아파트,67_하계미성아파트.을지병원,68_한성여객종점,69_대진고등학교,70_서울온천,71_노원경찰서.혜성여고,72_하계현대아파트,73_롯데마트,74_노원구민체육센터,75_롯데우성아파트,76_은행사거리,77_중계1동주민센터,78_중계주공4단지,79_중계주공2단지,80_상계역,81_상계역,82_불암대림아파트,83_상계시장,84_동아불암아파트,85_흥안운수종점,86_흥안운수상계4동종점
2022-03-16 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 04:00:00,3,4,6,7,1,14,6,16,16,15,3,0,15,16,0,18,0,16,15,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 05:00:00,2,3,2,4,3,4,6,8,2,8,9,7,3,8,9,12,13,10,7,8,6,3,5,8,10,11,10,8,8,8,7,8,9,0,12,11,10,7,6,5,4,2,2,1,1,2,4,0,0,5,6,8,7,6,3,2,7,6,5,7,0,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 06:00:00,2,9,2,13,0,6,12,9,9,10,11,13,10,12,14,16,12,17,8,7,9,7,8,5,7,10,11,10,10,10,9,8,10,10,10,9,9,8,4,7,6,5,4,1,1,3,3,3,4,5,8,14,15,16,15,9,8,9,10,12,12,8,9,8,8,6,13,5,5,5,9,6,5,5,8,11,19,19,12,3,5,3,2,0,1,0
2022-03-16 07:00:00,15,22,18,29,24,28,36,41,39,31,33,37,41,45,51,57,52,38,22,35,37,32,11,10,11,14,19,21,21,16,17,19,20,22,24,23,21,17,16,12,8,3,2,4,3,4,5,6,5,7,13,14,13,18,18,19,22,28,28,26,28,32,28,22,25,25,39,39,31,30,33,36,31,32,34,31,45,49,38,6,4,0,4,4,1,0
2022-03-16 08:00:00,18,24,15,27,21,24,34,35,30,27,28,30,25,30,32,32,31,32,25,30,29,26,23,22,23,24,25,23,21,22,23,27,29,27,30,31,30,26,19,22,17,8,4,3,2,5,7,6,8,9,13,21,23,12,24,23,26,31,31,34,29,32,30,18,20,20,31,30,27,21,19,21,22,21,18,22,30,35,31,9,10,6,9,7,3,0
2022-03-16 09:00:00,6,10,12,15,16,17,17,19,20,18,20,22,23,24,22,24,20,23,14,14,15,14,12,12,12,13,17,16,15,17,15,17,21,26,28,24,22,16,14,12,9,4,2,2,2,4,2,4,4,8,13,14,16,17,17,15,18,22,22,20,15,13,12,8,12,11,17,18,17,18,18,19,19,18,16,14,16,13,15,5,6,4,3,4,2,0
2022-03-16 10:00:00,3,6,8,13,14,13,17,18,16,12,15,16,17,16,14,18,20,21,14,15,12,8,11,10,9,18,21,22,23,20,18,17,18,18,18,12,10,8,6,5,4,2,1,1,3,4,4,5,10,12,12,13,11,10,10,12,14,13,12,13,12,12,9,11,14,14,18,17,15,16,15,13,14,13,12,13,15,14,12,8,10,10,8,6,3,0
2022-03-16 11:00:00,3,6,5,11,13,12,13,15,16,13,18,20,17,20,16,21,19,17,16,17,18,16,18,21,21,23,24,21,20,20,20,21,12,21,19,10,9,8,5,8,7,4,2,3,8,10,12,2,9,10,8,11,9,12,12,9,12,14,12,12,11,11,11,8,11,9,16,15,16,17,16,16,17,12,15,14,15,14,11,9,8,8,6,5,1,1
2022-03-16 12:00:00,5,9,11,16,10,15,19,20,21,21,26,27,25,23,23,23,23,22,16,20,19,10,18,18,21,17,15,14,14,15,13,8,10,14,13,11,9,10,6,8,5,2,3,2,6,13,14,13,12,11,15,15,19,19,18,13,16,17,16,18,19,19,18,13,19,15,19,19,18,16,19,18,17,10,13,13,34,34,24,26,23,24,22,15,8,0
2022-03-16 13:00:00,4,6,7,11,14,17,24,25,24,23,25,25,18,25,24,22,21,22,17,21,16,21,27,28,28,25,25,24,15,14,12,15,12,16,15,12,11,10,4,1,6,3,1,6,11,15,14,11,14,13,18,17,18,18,20,21,20,21,21,22,24,23,22,29,19,28,25,27,22,23,28,29,27,26,25,22,22,20,18,13,14,14,12,5,4,0
2022-03-16 14:00:00,9,13,12,16,15,17,23,22,24,19,21,19,12,20,19,21,22,18,19,17,19,20,38,38,37,39,44,42,33,31,29,27,25,17,18,11,9,7,10,8,6,5,5,7,12,10,15,16,17,18,16,20,21,19,16,17,18,18,16,21,20,21,23,36,38,26,28,30,29,28,29,28,26,19,25,22,25,25,20,15,15,23,19,16,10,0
2022-03-16 15:00:00,4,7,3,11,12,16,24,22,23,16,19,18,19,23,20,22,24,26,23,20,19,17,39,38,39,34,34,36,34,20,14,14,13,18,17,12,11,11,9,8,7,4,7,11,11,19,20,22,24,24,26,26,26,22,22,23,24,30,32,33,25,29,33,44,38,31,42,43,40,44,41,42,31,39,37,29,34,32,27,23,21,19,17,13,8,0
2022-03-16 16:00:00,2,5,6,15,17,18,37,42,42,35,32,31,32,31,31,33,29,30,30,34,30,34,39,39,39,30,24,20,31,26,25,25,24,21,16,10,10,9,7,4,2,1,2,4,10,14,19,19,19,23,29,26,26,23,22,20,23,28,28,23,23,24,26,46,46,41,54,53,51,50,53,51,49,46,44,36,42,41,38,25,26,24,22,17,5,0
2022-03-16 17:00:00,5,9,9,13,13,21,42,39,36,22,19,21,19,23,23,25,27,28,23,26,25,25,26,24,28,28,27,23,21,24,23,24,19,17,16,14,13,13,12,8,6,2,3,10,15,25,29,30,27,28,26,24,29,22,22,24,26,23,23,21,23,25,27,28,27,31,49,50,48,45,42,40,41,39,35,17,24,24,22,17,20,17,13,8,5,0
2022-03-16 18:00:00,4,14,18,18,20,21,38,36,32,21,25,27,27,30,28,30,23,28,24,23,22,23,22,26,21,26,25,23,21,19,22,21,18,16,16,10,11,10,10,6,5,3,2,8,21,26,30,32,33,35,35,34,36,34,31,34,34,36,31,25,22,26,29,28,29,21,43,43,39,34,33,32,37,28,34,27,30,29,25,23,26,22,17,9,4,0
2022-03-16 19:00:00,1,8,9,13,6,14,48,47,38,21,24,23,17,22,22,20,23,21,19,18,16,15,14,15,14,16,17,16,15,14,14,16,15,10,11,7,4,6,3,4,3,3,2,2,8,15,19,18,25,21,22,21,24,20,17,24,25,23,22,21,19,20,21,20,16,16,40,32,36,36,36,35,34,30,23,16,16,15,14,13,21,15,11,6,3,0
2022-03-16 20:00:00,2,4,5,7,8,7,17,11,9,14,17,18,16,16,11,17,16,18,19,19,19,0,8,18,17,16,12,12,15,15,16,14,9,11,10,8,7,7,3,4,2,0,2,1,7,12,14,14,19,20,22,21,19,21,18,22,20,21,22,20,19,19,17,9,7,8,25,26,14,20,17,16,15,14,13,10,13,10,11,8,12,12,9,6,4,0
2022-03-16 21:00:00,3,1,1,4,0,4,19,16,13,12,21,20,15,20,15,18,19,18,15,15,12,11,10,10,12,11,11,10,7,10,11,10,9,6,7,4,3,3,1,1,0,0,2,1,2,7,6,8,11,10,17,18,16,14,13,15,13,14,12,12,11,13,19,14,16,14,23,22,20,20,18,16,16,15,17,17,28,19,27,25,16,15,13,7,5,0
2022-03-16 22:00:00,2,7,8,3,6,11,17,13,12,28,45,46,17,33,34,44,44,35,20,19,18,15,14,21,20,16,19,15,15,11,10,9,8,10,5,6,3,2,0,1,1,0,0,2,4,10,11,12,16,18,23,22,22,20,13,17,15,15,14,10,9,10,11,13,12,13,32,31,30,29,25,14,23,21,15,47,50,23,40,22,26,21,15,8,5,0
2022-03-16 23:00:00,0,2,0,0,1,2,8,5,6,6,8,7,4,6,4,0,6,8,7,7,1,0,4,6,7,6,0,5,7,6,10,9,9,10,9,6,5,4,3,5,3,2,0,1,0,3,7,6,6,6,12,11,10,8,9,16,17,17,15,13,12,8,11,7,8,12,19,12,18,19,18,17,11,16,15,13,13,12,9,7,10,9,7,4,1,0
2022-03-17 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 04:00:00,2,3,4,5,5,10,7,12,11,14,13,8,13,15,8,9,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 05:00:00,2,3,2,5,3,6,6,8,8,6,8,6,7,8,9,10,7,8,7,13,12,5,2,11,10,9,9,10,9,10,7,6,6,9,5,5,5,6,3,1,3,2,0,0,0,4,6,0,7,8,10,11,0,0,12,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 06:00:00,1,5,6,9,6,5,6,7,7,7,9,13,14,14,16,16,13,17,11,11,11,10,9,7,8,8,9,9,8,8,8,9,8,7,9,6,8,7,4,3,5,4,1,1,2,4,2,2,3,4,6,9,4,10,10,11,7,12,13,14,8,16,14,6,15,6,16,7,15,12,11,12,6,5,13,10,16,18,19,6,3,3,0,1,0,0
2022-03-17 07:00:00,10,18,16,21,21,29,40,46,41,25,31,39,42,42,44,49,48,38,28,30,30,24,19,18,17,19,23,21,17,17,15,18,20,22,28,26,22,20,17,19,11,6,6,3,4,4,5,6,0,7,15,19,24,26,26,28,29,38,41,41,27,42,36,25,24,21,36,30,26,27,24,26,25,24,27,30,45,45,31,8,8,6,6,5,1,0
2022-03-17 08:00:00,15,22,23,31,21,20,36,35,33,23,24,27,27,28,27,31,28,34,23,32,31,25,20,18,19,24,30,28,23,27,28,32,34,37,32,26,22,23,20,18,14,9,5,2,3,6,8,10,14,18,23,24,26,26,24,26,30,34,34,36,38,40,39,19,24,22,27,23,23,19,18,19,20,19,21,21,29,29,26,13,15,11,9,8,4,0
2022-03-17 09:00:00,6,11,12,16,21,17,22,24,23,24,23,24,22,24,23,25,25,24,16,16,15,14,18,16,16,17,20,19,16,14,12,15,17,19,25,24,21,16,14,13,10,5,2,3,2,4,3,2,3,8,11,13,15,15,14,14,13,16,13,16,15,14,10,10,11,11,13,16,13,14,14,15,14,13,11,14,18,19,19,8,5,4,0,3,1,0
2022-03-17 10:00:00,4,8,5,10,9,10,13,15,14,14,14,14,13,15,17,18,19,18,12,14,15,9,14,15,14,14,15,15,14,14,14,13,12,15,16,15,13,12,5,11,9,2,3,2,5,4,6,0,6,5,6,7,8,8,9,9,8,9,7,7,8,13,10,0,10,10,14,13,12,13,11,15,15,14,15,11,14,15,16,11,10,9,9,5,2,0
2022-03-17 11:00:00,9,10,8,13,12,11,14,13,13,11,15,14,14,15,16,18,21,19,13,14,15,8,13,13,16,19,22,20,17,17,19,21,16,17,15,7,7,6,5,5,6,5,4,4,6,8,7,6,9,10,10,11,10,9,10,12,12,15,15,17,16,15,15,16,19,16,20,20,20,21,21,23,20,19,19,16,19,19,14,9,12,7,9,6,4,0
2022-03-17 12:00:00,4,6,11,18,17,14,19,23,24,25,26,24,23,23,22,25,24,21,14,16,17,18,13,16,17,18,19,18,17,17,13,11,12,10,12,9,8,8,6,4,5,5,3,2,5,8,8,8,8,9,10,11,13,14,16,16,19,15,13,14,14,14,17,15,16,15,23,23,13,21,23,15,20,12,19,25,46,21,46,37,37,37,9,26,6,0
2022-03-17 13:00:00,3,8,6,11,11,19,22,24,21,19,21,18,19,22,23,22,22,21,20,21,22,24,38,35,34,34,34,26,23,24,23,22,21,19,17,15,14,11,10,9,7,2,1,2,5,13,8,15,16,17,20,20,20,22,22,24,23,23,26,26,22,24,23,29,29,26,27,28,29,28,28,26,25,26,24,24,25,24,19,12,14,12,11,9,5,0
2022-03-17 14:00:00,5,10,13,15,13,15,32,29,27,24,21,17,19,20,19,19,18,28,18,20,20,21,20,22,22,22,22,20,20,17,19,21,24,22,25,19,16,13,10,11,9,7,4,3,7,11,8,13,14,13,21,21,23,21,14,14,17,20,20,16,17,23,22,21,20,21,27,28,34,32,31,30,30,28,25,22,23,23,25,19,19,15,9,7,2,0
2022-03-17 15:00:00,2,6,6,11,12,13,26,29,27,21,18,19,19,19,19,23,23,22,23,22,21,23,35,35,34,36,33,31,28,25,22,24,24,19,15,14,13,14,11,8,8,5,2,2,15,18,14,14,19,17,21,21,28,32,30,15,25,25,24,27,29,31,41,51,44,34,37,36,33,33,33,31,32,31,32,30,32,30,23,24,26,26,18,12,5,0
2022-03-17 16:00:00,9,14,10,20,22,22,33,37,39,23,25,27,28,30,29,30,31,26,31,33,33,35,34,34,30,26,20,28,21,17,13,14,15,12,12,11,8,7,6,5,6,5,3,5,10,15,17,15,22,23,23,21,19,17,17,19,20,20,21,18,18,31,33,38,40,36,50,50,50,51,48,43,46,34,41,38,43,44,43,33,27,25,23,16,10,0
2022-03-17 17:00:00,4,12,13,24,26,30,50,52,50,25,30,29,13,31,30,30,30,29,25,29,28,30,28,27,29,26,22,20,21,18,17,17,16,14,14,11,9,8,6,6,5,4,5,9,10,14,16,15,21,25,31,33,32,25,22,22,24,24,26,29,25,33,37,36,33,31,46,36,42,41,43,44,40,38,37,19,24,21,19,16,17,12,10,7,3,0
2022-03-17 18:00:00,4,11,7,17,19,17,48,46,43,21,22,24,24,23,24,27,28,27,18,24,21,23,23,22,28,34,33,30,27,27,27,28,24,25,23,13,14,13,12,7,4,3,3,13,23,37,41,42,45,45,45,42,43,41,32,30,30,32,29,25,23,24,31,15,29,28,44,41,37,40,40,39,46,36,40,21,30,32,29,23,27,25,20,12,5,0
2022-03-17 19:00:00,5,8,6,12,13,10,47,45,39,21,21,18,15,20,19,18,17,19,17,13,14,0,14,16,15,15,16,18,15,14,15,13,13,11,10,10,6,3,5,3,3,2,3,3,6,14,20,19,24,26,25,23,41,34,30,42,38,43,40,37,26,26,32,32,25,25,45,45,45,45,44,43,39,33,30,23,29,26,24,20,21,17,10,6,4,0
2022-03-17 20:00:00,2,5,4,7,5,9,22,20,18,12,17,17,15,14,13,15,14,13,11,13,8,0,12,16,9,13,13,13,11,13,9,8,4,8,7,7,5,2,3,2,2,3,2,3,4,9,10,8,6,11,14,13,16,17,16,18,14,18,14,15,13,13,14,7,11,10,26,23,21,21,24,22,15,19,16,15,13,14,15,15,19,15,12,6,4,0
2022-03-17 21:00:00,3,4,4,6,4,6,19,17,12,13,23,22,23,24,12,24,23,19,15,12,13,7,14,13,12,11,15,14,13,13,14,12,5,10,5,8,6,4,3,2,1,0,1,2,3,6,7,14,15,12,20,19,19,18,19,22,23,28,7,22,19,24,24,23,24,21,27,22,26,25,22,19,24,22,18,24,37,21,31,16,21,18,12,7,3,0
2022-03-17 22:00:00,2,3,1,3,2,4,27,24,22,37,44,44,45,43,42,38,36,29,27,28,26,15,25,27,22,19,21,20,18,15,13,13,13,12,11,10,7,5,5,4,1,2,0,2,1,6,8,10,13,6,11,19,18,14,12,12,17,23,20,18,13,15,20,16,18,12,27,26,24,20,19,16,16,13,14,22,38,37,37,22,22,15,12,5,4,0
2022-03-17 23:00:00,0,1,0,2,0,1,9,8,7,9,10,10,0,11,7,0,8,7,6,7,7,0,0,7,10,12,13,11,12,10,12,13,12,13,15,12,11,8,5,6,5,2,0,1,1,4,6,7,9,14,17,18,13,12,11,13,11,13,12,11,6,7,8,3,6,7,12,11,9,9,18,7,19,18,15,8,9,8,4,7,11,9,7,4,2,0
2022-03-18 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 04:00:00,4,6,7,8,3,12,6,15,15,17,6,0,17,19,0,20,0,0,18,15,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 05:00:00,2,1,3,3,2,4,4,8,0,5,7,6,5,6,6,8,9,8,5,7,6,0,8,4,13,13,12,11,11,7,9,9,10,9,11,8,9,7,6,6,4,3,2,0,2,6,1,7,2,7,7,9,10,5,11,0,11,7,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 06:00:00,2,8,2,11,0,10,6,8,9,12,13,14,8,15,16,18,17,17,11,12,6,8,7,8,8,13,9,7,11,9,8,11,10,11,12,12,12,10,9,6,5,3,1,1,3,4,1,4,3,4,5,8,5,6,5,6,6,10,5,7,11,15,6,8,9,7,12,11,5,8,12,8,12,0,13,11,19,10,17,14,2,3,1,2,1,0
2022-03-18 07:00:00,6,18,19,24,24,27,37,36,34,32,34,38,40,42,45,35,43,31,25,33,32,30,13,11,8,11,16,15,12,13,9,12,14,17,18,17,18,15,16,8,6,7,4,5,1,4,5,7,8,8,23,25,24,25,26,29,30,40,41,41,39,41,34,28,27,24,32,30,33,35,37,35,23,24,27,31,47,48,39,9,6,8,6,5,1,0
2022-03-18 08:00:00,11,17,19,24,23,26,34,33,33,28,27,28,25,28,27,39,32,38,23,29,30,26,20,14,23,32,34,31,29,34,35,35,36,32,33,28,25,24,21,17,13,10,7,4,3,4,7,8,10,12,16,15,15,16,16,18,23,30,32,35,33,33,28,15,18,14,31,31,29,23,23,24,22,21,20,23,30,39,38,7,9,6,7,5,3,0
2022-03-18 09:00:00,4,7,8,14,14,16,15,18,16,16,18,19,18,21,20,27,25,31,16,17,18,18,13,11,11,13,16,18,16,15,15,16,18,17,18,17,15,14,13,12,7,6,2,3,4,4,5,5,7,10,11,14,13,12,11,11,12,15,11,17,17,15,13,15,15,12,13,10,9,11,11,11,12,13,11,17,19,18,17,6,7,6,5,3,0,0
2022-03-18 10:00:00,6,11,12,14,14,12,15,16,13,15,18,17,18,16,14,20,19,20,15,15,16,11,17,16,17,19,20,17,18,19,19,17,18,16,14,12,11,9,5,8,5,2,2,1,2,3,4,2,4,5,10,11,11,4,9,12,9,14,8,11,12,11,9,8,7,8,15,13,15,14,15,11,13,12,11,11,13,10,12,7,8,5,5,4,2,0
2022-03-18 11:00:00,4,7,8,12,15,12,12,13,15,14,16,17,17,19,17,21,20,22,17,19,0,11,12,17,14,14,13,12,13,12,13,13,12,15,16,13,11,10,8,7,5,4,3,2,5,12,13,12,11,10,9,9,6,5,7,10,9,11,7,11,8,10,13,8,13,14,21,16,19,17,16,17,19,17,15,15,16,15,16,8,11,8,7,4,1,0
2022-03-18 12:00:00,5,12,13,16,13,13,20,21,20,21,39,42,8,42,40,44,45,46,34,30,28,24,22,23,13,15,17,15,15,16,16,16,15,13,10,11,10,9,3,5,8,3,3,7,11,17,10,15,19,20,20,16,18,19,19,20,21,23,22,21,13,25,25,24,25,22,28,27,19,29,26,24,24,26,25,24,54,55,53,32,32,30,26,24,11,0
2022-03-18 13:00:00,4,12,12,16,7,12,30,31,27,15,14,15,18,16,19,22,24,24,18,16,15,17,32,31,30,30,30,29,24,22,20,20,20,17,16,12,10,10,9,7,6,3,2,2,4,8,9,8,11,13,16,14,16,16,16,17,18,20,19,19,14,19,19,30,35,28,32,33,21,34,35,34,31,26,26,23,28,25,25,10,11,11,10,7,5,0
2022-03-18 14:00:00,4,8,9,13,12,12,23,27,22,22,23,26,29,38,36,36,33,33,29,32,33,13,41,40,34,32,35,33,28,25,21,21,17,18,21,17,15,14,6,4,6,2,3,4,10,13,14,15,15,15,18,17,18,16,15,16,18,19,21,20,19,22,26,42,40,32,39,34,33,37,34,29,33,29,31,28,25,23,20,20,27,23,22,16,7,0
2022-03-18 15:00:00,6,11,12,19,22,23,30,29,24,20,21,24,22,19,20,21,25,39,31,37,34,36,37,36,27,25,24,21,27,26,28,24,16,18,17,13,11,12,13,11,4,2,1,4,11,13,14,16,16,18,21,21,20,22,21,23,24,27,26,24,20,22,20,24,24,23,33,32,37,37,38,40,42,40,35,28,29,27,25,17,20,17,20,10,5,0
2022-03-18 16:00:00,5,8,9,16,13,18,44,49,47,32,36,38,28,39,37,29,31,32,30,28,28,27,20,26,25,23,21,17,22,17,17,16,17,13,12,9,6,5,3,5,3,3,2,4,9,14,16,17,17,17,22,19,19,18,18,23,28,27,24,23,23,26,27,30,29,25,33,33,35,33,37,35,38,35,31,24,30,26,26,19,20,18,15,13,8,0
2022-03-18 17:00:00,4,13,14,19,20,28,52,46,39,20,21,21,21,20,20,36,34,32,24,17,25,0,16,22,23,25,26,26,27,25,22,19,20,20,20,14,13,11,10,7,4,4,3,7,13,17,19,23,23,25,35,34,28,31,22,22,23,24,22,23,20,26,27,21,26,27,43,43,43,42,37,41,25,39,32,26,21,20,18,13,17,16,14,8,4,0
2022-03-18 18:00:00,4,11,12,18,12,26,46,54,53,29,27,26,25,27,27,37,38,37,29,32,35,18,34,32,32,34,37,34,30,30,27,30,29,28,29,19,14,13,10,8,5,2,2,6,14,32,34,36,36,41,48,44,42,38,31,34,33,33,31,28,27,27,33,32,32,31,48,46,45,44,44,36,44,47,38,30,35,31,26,21,26,25,22,14,8,0
2022-03-18 19:00:00,5,8,9,11,10,12,41,37,29,14,22,23,20,20,21,22,26,24,18,20,21,20,14,19,16,18,16,15,13,13,14,13,11,10,9,6,4,4,0,3,2,1,4,2,9,16,19,20,21,27,39,33,28,27,24,27,27,24,24,27,25,30,29,28,24,22,35,34,34,31,29,26,26,25,22,19,19,19,18,12,14,16,20,9,7,0
2022-03-18 20:00:00,3,5,6,8,6,10,23,16,14,17,25,25,24,21,20,16,16,16,16,17,18,15,6,18,17,14,15,13,15,15,12,8,8,8,7,7,5,4,3,2,1,3,1,3,3,10,12,9,13,13,14,14,14,14,14,21,21,21,19,16,14,12,14,13,11,13,31,32,27,26,25,24,20,22,20,17,17,18,17,12,16,17,13,7,3,0
2022-03-18 21:00:00,1,3,4,6,2,6,20,18,13,18,29,31,32,33,32,30,28,23,19,11,13,8,11,14,15,12,13,8,13,13,12,10,9,8,9,5,4,2,3,2,3,0,1,1,2,9,8,10,10,13,13,12,16,14,12,13,13,16,15,14,15,14,17,16,15,16,25,24,23,25,21,17,16,20,20,22,24,24,21,10,17,12,14,6,2,0
