Unnamed: 0,1_서부운수기점,2_북가좌119안전센터,3_연서중학교입구,4_와산교,5_새절역.숭실고입구,6_응암오거리,7_은평문화예술정보학교,8_응암초등학교,9_명지전문대.충암중고등학교,10_명지중고등학교,11_명지대입구.서울무용센터,12_두산아파트,13_서대문문화체육회관,14_서대문구보건소별관,15_정원여중,16_홍은현대아파트.스위스그랜드호텔,17_유진상가,18_문화촌현대아파트,19_서울여자간호대학,20_유원하나아파트,21_홍지문.옥천암,22_상명대입구.석파랑,23_하림각,24_자하문터널입구.석파정,25_경기상고,26_신교동,27_통인시장종로구보건소,28_경복궁역,29_세종문화회관,30_서린동.SK서린빌딩,31_KT광화문지사,32_경복궁역,33_통인시장종로구보건소,34_효자동,35_경기상고,36_자하문터널입구.석파정,37_하림각,38_상명대입구.세검정교회,39_홍지문,40_유원하나아파트,41_서울여자간호대학,42_문화촌현대아파트,43_유진상가,44_홍은현대아파트,45_정원여중.스위스그랜드호텔,46_서대문문화체육회관입구,47_홍연2교두산아파트앞,48_명지대입구.신원지벤스타,49_명지중고등학교,50_명지전문대.충암중고등학교,51_응암초등학교,52_은평문화예술정보학교,53_응암오거리,54_새절역.숭실고입구,55_와산교,56_북가좌119안전센터,57_서부운수기점(가상)
2022-04-15 08:00:00,1,1,2,4,10,14,13,18,20,26,34,33,21,22,21,23,21,19,31,40,42,40,39,38,34,33,30,22,9,7,26,40,36,27,16,14,14,12,13,6,12,11,7,15,21,20,21,21,17,14,19,17,13,3,1,0,0
2022-04-15 09:00:00,1,3,0,1,18,21,20,20,17,20,22,24,21,18,17,17,13,13,24,25,26,23,22,24,23,25,21,15,10,3,10,19,14,12,10,8,4,7,21,20,22,23,24,26,35,36,36,35,29,7,9,7,7,3,0,2,0
2022-04-15 10:00:00,1,0,2,1,4,8,5,6,8,11,12,11,9,9,9,7,7,7,12,16,17,16,8,15,14,12,13,8,5,2,8,9,10,7,9,7,8,7,9,8,12,11,9,8,9,10,8,6,7,7,8,8,7,1,2,1,0
2022-04-15 11:00:00,1,1,1,3,8,7,9,10,9,8,8,7,6,9,10,10,8,12,11,13,13,16,12,19,20,17,15,8,4,2,9,10,9,11,13,13,12,10,5,9,5,4,6,9,6,12,11,9,8,5,5,4,4,1,0,0,0
2022-04-15 12:00:00,1,3,1,4,10,10,10,9,6,8,11,11,10,11,10,8,9,8,13,15,18,15,15,16,18,17,12,10,4,3,5,8,9,8,5,10,11,10,9,9,9,7,8,9,10,11,11,8,9,11,11,13,8,1,0,0,0
2022-04-15 13:00:00,1,2,2,3,12,13,15,14,11,12,13,14,11,8,9,10,6,6,10,10,11,14,12,8,11,8,10,10,8,4,10,12,11,10,9,9,9,10,14,14,13,12,12,0,15,19,17,15,12,10,11,9,7,2,0,1,0
2022-04-15 14:00:00,2,2,3,2,9,10,9,7,11,8,13,12,12,8,10,8,8,9,14,10,10,10,15,16,22,21,18,11,3,7,16,20,19,16,12,12,16,17,10,11,11,10,11,12,13,13,12,11,2,10,9,6,5,3,1,1,0
2022-04-15 15:00:00,1,2,5,0,11,9,9,9,29,38,39,33,32,28,26,18,14,10,9,10,11,12,13,15,39,39,36,12,2,5,11,19,19,18,22,22,21,22,22,21,23,24,23,22,25,21,15,15,21,24,19,17,11,6,4,8,0
2022-04-15 16:00:00,2,0,0,0,12,17,15,10,13,21,21,23,20,18,17,18,16,17,19,21,22,17,19,22,17,20,16,12,5,5,13,20,21,42,48,50,49,49,43,38,27,18,17,15,11,16,15,16,14,23,22,20,13,1,2,1,0
2022-04-15 17:00:00,1,2,0,0,15,17,12,11,12,17,19,20,18,17,13,17,13,12,18,16,13,13,15,14,27,29,26,16,9,7,25,31,31,33,33,31,32,24,32,28,23,23,25,27,29,35,33,24,20,13,11,15,9,1,0,0,0
2022-04-15 18:00:00,2,2,0,3,10,14,17,15,15,18,19,18,19,17,16,12,14,13,21,24,25,24,15,16,26,24,27,14,5,13,22,28,28,35,37,37,32,31,27,25,16,13,16,12,19,22,20,17,13,23,28,24,19,5,4,0,0
2022-04-15 19:00:00,4,9,3,8,5,11,10,10,8,10,14,13,12,11,10,10,13,12,12,10,8,10,10,10,13,10,9,5,8,13,20,27,29,28,30,29,29,28,26,22,14,13,15,14,15,21,17,17,14,17,20,17,10,2,1,0,0
2022-04-15 20:00:00,1,2,2,2,6,7,4,8,8,8,13,12,11,9,7,8,8,9,10,10,0,11,9,7,11,10,11,6,2,6,16,27,28,32,31,29,28,27,26,23,12,9,11,12,7,11,11,10,10,11,11,11,6,5,2,1,0
2022-04-15 21:00:00,1,1,2,2,5,7,7,5,10,17,15,15,12,10,10,7,6,5,6,8,5,6,5,6,5,6,6,6,1,7,16,32,33,33,28,21,27,26,24,20,13,12,9,11,9,12,12,11,8,5,1,3,3,2,1,0,0
2022-04-15 22:00:00,1,0,0,0,6,5,5,3,5,8,9,6,6,6,6,0,6,5,8,4,5,3,6,1,5,4,6,5,3,8,12,18,19,22,21,23,24,22,22,17,14,13,13,12,10,10,11,9,8,7,6,5,2,3,1,0,0
2022-04-15 23:00:00,0,0,2,5,10,12,11,11,0,12,11,10,9,8,3,0,4,3,1,2,0,0,1,0,0,0,0,1,0,3,10,21,21,20,19,18,19,18,13,11,8,7,7,6,6,5,5,4,3,1,0,1,1,2,0,1,0
2022-04-16 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-16 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-16 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-16 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
