Unnamed: 0,1_군포공영차고지,2_군포보건소,3_수리산역,4_5단지입구,5_오금동행정복지센터,6_3단지.소월아파트.다산아파트,7_시민체육광장,8_주공1단지.무궁화아파트,9_군포경찰서,10_신환아파트,11_금정고가금정농협,12_삼신아파트,13_농협.홈플러스,14_호계사거리,15_호계소방파출소,16_덕고개사거리,17_샘마을.대안중학교,18_안양남초등학교,19_농수산물시장.포일단지입구,20_민백마을,21_오뚜기식품.두산벤처다임.나눔초등학교,22_평촌동주민센터.인덕원대우아파트,23_인덕원초교.삼성아파트,24_인덕원역4호선,25_린파밀리에,26_갈현동부대,27_찬우물,28_정보과학도서관,29_과천주공2.3단지,30_정부과천청사,31_KT과천지사,32_경기도립과천도서관앞,33_과천8.9단지,34_과천성당,35_관문사거리부대앞,36_남태령부대,37_남태령역,38_사당역,39_이수역,40_총신대입구역.남성시장입구앞,41_경문고등학교,42_정금마을,43_이수교,44_구반포역.세화고등학교,45_신반포역.세화여중고,46_고속터미널,47_서울성모병원,48_고속터미널,49_신반포역.세화여중고,50_구반포역.세화고등학교,51_갯마을앞,52_정금마을.방배경찰서,53_경문고교.배나무골앞,54_총신대입구역.남성시장입구앞,55_사당동우체국앞,56_방배노인종합복지관,57_사당역,58_사당자동차학원,59_남태령역,60_남태령부대,61_관문사거리부대앞,62_과천성당,63_과천10단지,64_경기도립과천도서관앞,65_KT과천지사,66_정부과천청사,67_과천주공2.3단지,68_찬우물,69_갈현동부대,70_린파밀리에,71_인덕원사거리.인덕원역,72_평촌동주민센터.KT동안양지점.대우아파트,73_나눔초등학교.오뚜기식품.두산벤처다임,74_민백마을,75_농수산물시장.포일단지입구,76_안양남초등학교,77_샘마을.대안중학교,78_덕고개사거리,79_호계소방파출소,80_호계사거리,81_농협.홈플러스,82_삼신아파트,83_산본주유소,84_신환아파트,85_느티울공원입구,86_군포경찰서,87_주공2단지,88_시민체육광장,89_3단지.율곡아파트,90_오금동주민센터.흥진고교,91_5단지입구,92_수리산역.5단지,93_군포보건소,94_군포공영차고지
2022-04-06 09:00:00,0,3,4,2,5,6,7,12,11,15,26,26,24,25,13,24,24,26,24,25,24,41,36,33,20,14,34,37,38,36,39,40,45,51,57,56,53,28,23,26,27,28,26,29,27,8,4,9,11,12,15,14,13,17,15,14,16,18,18,6,17,16,15,13,11,10,10,10,9,0,21,16,11,10,8,10,12,7,11,10,11,12,9,7,4,2,2,0,2,0,1,1,0,0
2022-04-06 10:00:00,0,1,2,3,4,3,5,4,7,12,14,14,13,8,7,14,14,16,16,17,22,21,19,16,13,15,17,19,22,24,23,24,28,27,27,26,25,20,20,21,22,24,27,21,17,10,4,11,7,10,10,11,8,10,12,11,13,6,7,0,13,12,11,10,9,8,9,6,10,8,19,11,6,7,8,7,8,0,3,5,7,3,5,4,3,1,4,3,2,0,1,1,0,0
2022-04-06 11:00:00,0,1,2,3,5,6,2,8,9,11,14,15,15,10,16,9,10,14,17,19,20,23,18,18,17,15,22,20,21,21,21,24,26,26,30,0,29,24,23,20,19,19,19,18,18,3,7,7,8,7,9,10,10,12,13,15,16,15,15,13,14,12,10,12,10,9,6,8,9,3,11,10,11,11,10,8,5,8,6,6,7,7,7,6,4,4,4,1,0,5,2,1,0,0
2022-04-06 12:00:00,0,1,2,1,3,2,4,6,6,8,9,10,9,10,0,8,12,13,17,19,21,23,18,15,6,16,10,15,14,16,17,14,18,20,17,13,20,17,15,14,14,19,18,15,12,3,7,16,19,13,16,17,18,17,18,15,18,0,18,0,17,15,11,13,11,10,11,4,0,10,14,16,17,17,14,10,10,10,5,8,8,9,6,4,5,3,2,1,1,0,0,1,0,0
2022-04-06 13:00:00,0,1,2,0,5,2,0,9,8,6,11,7,10,9,0,11,10,13,15,14,18,21,19,19,20,19,11,18,21,19,18,19,22,23,21,13,22,21,18,15,0,13,5,11,12,7,2,14,12,13,12,13,9,11,18,17,19,13,14,0,18,16,14,13,15,17,20,16,5,21,16,10,11,13,12,14,12,6,9,8,9,11,8,6,6,4,3,0,2,1,0,1,0,0
2022-04-06 14:00:00,0,1,3,3,1,6,2,3,6,6,7,8,7,6,0,5,10,14,15,13,17,18,17,16,8,12,15,15,17,17,19,16,21,19,24,5,23,21,20,17,17,16,17,14,13,4,3,23,27,28,30,29,23,21,19,17,26,25,25,24,25,23,21,19,13,14,13,12,13,14,15,12,10,12,12,11,8,0,7,8,9,6,7,6,4,3,2,3,2,2,1,1,0,0
2022-04-06 15:00:00,1,0,1,1,2,2,6,7,4,5,7,8,10,9,8,22,49,48,48,44,36,21,16,13,12,9,14,12,18,17,14,12,15,17,14,0,10,12,12,9,28,28,27,29,15,4,7,21,25,28,25,25,22,23,23,24,25,23,21,4,20,18,18,16,21,22,22,16,19,18,18,17,18,15,15,17,15,33,31,31,31,21,26,22,19,15,11,2,10,0,0,0,0,0
2022-04-06 16:00:00,0,3,3,2,18,0,0,8,9,10,12,10,11,13,14,16,20,22,21,21,24,14,10,13,15,17,9,16,15,16,22,22,18,17,18,17,22,18,17,14,17,18,20,11,18,3,10,30,33,37,30,28,28,33,29,27,27,26,27,24,29,27,25,22,20,19,22,20,24,19,34,29,28,23,20,17,16,17,21,16,18,19,11,10,9,8,7,6,4,5,6,2,0,0
2022-04-06 17:00:00,1,3,5,2,7,19,20,22,21,17,19,22,23,19,20,23,21,19,16,18,29,30,21,25,25,36,38,37,34,31,33,31,29,23,33,36,37,26,24,15,13,14,19,17,14,1,18,52,51,50,44,42,36,33,34,36,51,52,28,27,58,54,48,45,40,43,43,42,43,42,42,26,32,30,28,27,24,27,26,26,29,30,17,16,15,13,9,7,7,4,2,1,0,0
2022-04-06 18:00:00,1,8,11,10,6,7,4,14,19,22,22,21,26,28,27,29,28,24,23,23,48,50,46,29,20,23,28,28,26,39,50,48,47,46,44,45,45,24,18,17,15,12,18,15,18,2,9,42,47,47,46,44,42,43,43,40,58,57,55,51,53,44,41,39,36,40,42,45,47,46,46,45,48,50,47,46,47,46,46,44,51,52,39,31,21,16,12,11,5,5,2,4,0,0
2022-04-06 19:00:00,0,3,2,2,3,3,0,9,12,12,13,12,14,16,0,15,14,12,11,11,18,19,13,12,7,11,10,8,9,11,14,11,12,11,11,7,11,13,10,21,18,20,19,16,9,2,4,17,27,27,40,38,37,32,30,32,44,43,44,36,41,37,34,34,33,34,33,31,36,30,39,33,33,30,30,30,30,28,27,24,32,34,22,17,14,11,7,6,1,2,1,1,0,0
2022-04-06 20:00:00,0,0,0,0,0,0,0,5,6,8,10,7,7,8,0,6,10,11,14,13,14,18,16,16,15,9,16,14,16,16,20,19,20,19,15,0,12,15,10,8,7,6,9,9,5,3,3,21,24,25,21,20,19,21,27,29,31,31,30,30,28,25,24,31,27,25,24,22,18,17,35,29,26,22,18,14,11,13,12,11,9,11,9,8,6,5,5,2,1,1,0,0,0,0
2022-04-06 21:00:00,0,0,2,0,2,2,1,6,7,8,9,8,12,13,1,12,11,11,10,11,15,12,9,10,9,7,8,12,4,13,19,14,18,19,20,0,10,11,7,5,4,3,4,2,4,2,4,16,14,14,16,15,14,17,19,22,28,16,24,0,29,27,25,22,23,23,22,15,21,20,23,21,19,18,19,17,13,14,6,15,18,15,9,8,5,5,4,3,2,3,1,2,1,0
2022-04-06 22:00:00,0,0,1,1,0,0,0,2,4,5,3,0,5,3,0,3,1,4,2,4,6,7,3,9,2,7,0,4,3,5,11,11,10,8,6,0,6,9,9,10,8,6,7,5,4,1,6,17,18,21,19,19,17,20,24,23,40,41,29,26,40,38,37,35,34,34,34,18,18,30,42,37,31,27,25,19,15,16,15,14,18,16,13,7,4,6,5,4,1,3,1,1,0,0
2022-04-06 23:00:00,0,1,0,2,3,0,0,5,6,6,8,7,7,3,0,7,6,7,9,10,9,8,9,12,9,11,10,9,11,10,9,8,8,2,7,0,8,12,9,10,11,10,11,7,5,0,2,8,10,12,11,10,11,16,19,17,30,0,28,0,26,25,23,18,23,23,21,9,6,7,21,19,15,11,9,15,12,11,6,10,12,11,12,10,7,6,5,1,4,2,1,1,0,0
2022-04-07 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 04:00:00,0,1,0,0,0,4,0,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 05:00:00,0,1,4,3,5,5,0,6,6,10,12,13,12,11,0,9,9,12,12,12,16,13,12,14,12,11,7,10,10,8,11,8,16,8,7,0,6,14,10,14,13,0,14,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 06:00:00,1,1,2,3,4,5,6,9,8,12,13,13,17,19,8,23,24,26,20,26,31,34,32,31,24,14,26,25,25,24,22,25,33,36,23,22,28,21,17,15,14,15,16,15,16,9,1,3,5,4,1,3,4,5,7,8,7,4,8,0,5,6,7,0,4,3,3,0,5,1,2,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 07:00:00,0,3,7,7,10,18,19,28,31,40,49,30,26,29,28,28,32,38,42,48,60,63,52,40,37,27,41,41,40,36,43,45,43,55,54,52,44,29,22,25,30,34,40,30,20,9,3,9,8,8,13,15,17,23,25,27,28,25,24,22,24,22,23,20,19,19,21,20,21,19,33,30,17,14,16,16,14,12,13,10,11,10,12,9,10,7,5,2,4,6,3,5,2,0
2022-04-07 08:00:00,0,6,10,14,17,27,29,31,36,46,54,53,50,55,43,52,49,48,50,47,46,44,39,38,38,29,40,44,44,35,37,38,51,50,47,47,50,41,32,34,29,35,39,25,20,8,3,8,9,10,11,20,17,11,17,31,34,33,34,13,33,33,32,32,23,21,20,19,17,19,42,34,34,33,31,31,33,32,28,23,21,20,24,25,24,17,18,17,16,11,10,7,3,0
2022-04-07 09:00:00,0,1,5,2,6,8,9,14,15,18,21,20,20,21,17,20,22,34,31,24,30,33,29,23,24,23,24,26,29,29,32,33,42,45,50,38,48,33,29,27,28,34,36,30,28,7,3,8,13,7,13,15,18,14,11,8,12,0,12,0,8,11,11,10,11,11,13,12,0,8,16,14,10,9,10,9,10,0,9,7,10,9,10,7,4,3,1,1,2,2,1,1,0,0
2022-04-07 10:00:00,0,2,5,0,4,3,2,6,8,9,13,7,9,12,9,13,13,20,20,21,25,27,24,22,13,0,14,15,23,18,20,20,22,23,23,0,23,19,18,16,17,18,17,17,13,6,4,10,11,12,13,15,14,14,14,15,16,17,13,12,17,11,10,10,9,10,12,6,10,11,10,12,7,6,7,8,6,4,7,8,7,0,6,3,5,4,3,1,2,3,2,0,0,0
2022-04-07 11:00:00,0,2,3,2,2,3,4,7,8,9,13,14,11,10,10,12,14,12,15,18,20,19,20,17,7,16,13,16,15,23,27,30,33,34,33,32,30,23,20,19,20,20,19,18,16,6,7,11,13,10,11,11,10,13,12,14,17,8,14,0,13,15,16,14,10,10,7,7,8,6,12,10,8,8,7,7,7,8,7,8,8,7,5,5,3,2,2,1,2,1,1,2,0,0
2022-04-07 12:00:00,0,4,3,2,4,3,0,6,7,10,9,8,10,9,4,11,13,13,15,15,21,24,19,20,15,19,18,18,18,19,20,23,25,24,25,7,25,17,14,12,14,14,15,13,11,10,6,15,16,16,17,15,10,18,18,18,20,19,19,18,19,19,17,13,14,15,16,7,0,13,12,13,16,15,9,8,6,6,5,7,8,9,7,4,6,5,2,2,2,1,0,0,0,0
2022-04-07 13:00:00,0,2,2,1,2,2,3,5,8,9,9,9,10,13,9,10,13,12,13,12,16,14,14,16,10,0,15,18,16,15,17,18,20,25,25,0,25,18,18,19,19,17,16,16,12,8,2,15,14,15,16,17,15,16,16,16,15,14,14,14,13,17,17,18,17,15,11,14,13,6,12,12,12,12,14,13,8,14,13,11,11,10,9,4,8,7,5,3,2,2,1,0,0,0
2022-04-07 14:00:00,0,1,2,3,2,3,4,4,6,7,8,8,7,8,5,7,9,9,9,11,12,11,10,10,10,5,11,12,12,10,13,13,17,17,17,18,21,16,14,12,8,11,15,14,13,6,8,23,22,17,21,20,19,19,22,22,25,20,20,18,20,17,15,16,19,18,19,18,0,11,25,21,20,21,22,20,22,23,20,17,17,18,10,5,7,5,3,2,2,0,0,1,0,0
2022-04-07 15:00:00,2,1,3,0,2,3,1,5,5,6,8,9,9,9,0,8,11,19,18,17,25,25,21,12,14,8,9,7,8,9,13,12,11,14,16,0,14,12,15,14,16,15,16,14,15,6,6,19,38,43,39,34,26,22,21,20,18,17,23,0,22,20,21,18,15,19,20,19,22,10,20,17,15,13,15,12,10,11,13,13,17,10,12,10,8,5,4,3,2,2,3,4,2,0
2022-04-07 16:00:00,1,3,3,0,6,3,4,7,11,12,12,13,18,19,7,39,57,56,49,56,33,21,16,15,9,12,15,13,19,17,18,21,21,23,26,19,25,21,20,25,25,26,26,26,18,5,12,29,34,40,33,33,29,32,35,33,36,38,37,36,35,33,31,28,30,32,33,34,33,31,30,24,22,22,20,18,19,32,31,15,32,29,24,18,13,8,7,6,2,5,2,1,0,0
2022-04-07 17:00:00,0,2,6,6,10,5,6,11,11,11,14,14,17,21,15,23,27,28,23,23,43,42,36,28,23,30,33,31,29,27,32,34,35,35,35,35,33,19,15,15,14,16,16,16,16,1,16,32,34,35,34,24,25,24,26,26,39,41,40,33,41,37,35,30,31,28,34,34,36,34,43,42,40,33,33,30,30,28,26,24,26,28,20,14,12,9,8,6,7,5,2,1,0,0
2022-04-07 18:00:00,0,3,4,5,4,7,0,10,14,18,19,22,20,30,29,25,24,23,21,20,39,40,37,19,16,11,21,21,24,30,37,38,33,39,39,34,38,23,15,15,12,14,13,8,11,0,7,35,39,42,37,43,39,35,40,38,58,52,58,57,52,39,35,32,31,32,31,30,31,27,55,54,52,54,49,48,48,46,22,37,42,42,27,25,20,15,14,11,5,3,2,1,0,0
2022-04-07 19:00:00,0,2,2,4,4,4,0,10,11,9,10,10,12,20,19,20,19,17,16,14,19,18,15,16,14,13,12,11,11,13,23,24,23,23,24,26,19,15,11,13,17,23,23,18,9,2,4,32,34,35,34,33,29,30,35,38,47,39,48,38,43,40,37,33,30,29,26,22,19,25,47,37,44,41,32,23,21,31,27,23,20,20,13,11,9,6,5,3,2,4,1,1,0,0
2022-04-07 20:00:00,0,1,2,0,2,2,2,4,5,7,8,11,8,9,0,7,10,10,13,13,14,15,10,9,4,9,7,8,7,11,17,16,13,11,13,11,12,10,5,3,5,4,5,2,3,0,2,18,24,25,26,24,22,26,23,24,33,27,26,31,29,25,22,21,24,23,29,28,27,24,23,22,23,21,24,25,23,23,22,21,24,25,19,16,13,11,10,8,4,2,2,1,0,0
2022-04-07 21:00:00,0,1,1,0,1,2,0,7,10,11,15,6,13,7,12,11,10,8,8,7,12,11,10,11,10,11,3,7,10,8,10,9,8,11,12,0,15,7,4,8,6,8,7,7,5,2,4,23,22,22,19,18,13,15,20,22,24,22,17,25,23,21,18,19,21,20,17,14,15,18,22,20,18,18,17,16,13,14,13,13,16,15,9,6,3,4,5,3,2,3,1,2,1,0
2022-04-07 22:00:00,0,0,1,2,1,1,0,3,4,6,9,8,7,8,0,6,6,4,4,4,5,4,5,6,0,4,4,6,5,6,11,12,13,11,9,0,4,6,7,4,2,2,2,1,3,2,4,17,16,16,16,15,12,17,19,18,29,24,28,21,29,25,23,22,21,19,15,17,0,14,29,23,21,16,15,15,13,15,8,15,12,13,9,5,7,6,2,2,3,0,1,2,0,0
2022-04-07 23:00:00,0,1,2,4,1,0,0,6,3,7,9,10,9,10,0,9,0,6,5,5,7,6,5,7,6,5,6,4,8,5,6,5,5,4,5,0,4,5,7,9,8,6,7,6,3,1,2,9,13,14,12,12,13,14,18,21,34,22,21,20,34,20,21,18,17,17,16,9,15,0,36,34,25,22,20,15,14,10,13,12,10,9,8,8,5,7,4,5,3,2,1,0,0,0
2022-04-08 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 04:00:00,0,0,1,0,1,2,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 05:00:00,0,1,1,2,4,3,0,5,5,7,11,6,11,10,3,5,8,12,11,13,16,18,16,15,14,14,0,8,13,12,15,14,18,11,17,0,16,10,0,7,8,0,3,7,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 06:00:00,1,1,4,4,3,6,6,8,9,13,13,14,16,10,17,13,16,19,24,27,33,39,32,31,24,23,27,27,25,26,19,19,17,19,21,21,18,13,13,15,14,15,17,14,13,4,0,5,2,3,6,5,5,9,11,10,16,15,14,5,7,5,6,7,5,15,14,9,4,3,5,7,6,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 07:00:00,0,2,7,8,11,16,17,21,27,32,37,34,33,29,30,32,33,38,38,42,54,59,53,33,35,28,32,38,35,37,45,49,45,48,49,48,43,36,31,28,38,42,47,27,19,10,3,5,9,10,11,15,17,21,12,24,20,19,19,14,19,16,15,14,13,14,12,12,6,12,19,17,19,22,22,28,32,21,10,18,16,12,14,14,12,11,11,0,11,12,9,7,2,0
2022-04-08 08:00:00,0,5,11,14,20,25,26,34,40,49,56,53,53,53,51,50,52,59,60,57,57,54,44,38,39,34,40,37,39,39,39,43,53,57,60,59,51,32,30,27,26,31,33,23,19,9,2,7,11,10,11,13,12,13,24,26,24,24,21,16,24,24,24,19,15,14,13,14,13,14,46,39,23,26,26,25,34,37,20,33,24,18,24,28,28,21,12,12,19,10,8,6,4,0
2022-04-08 09:00:00,0,1,4,3,7,6,5,9,11,14,18,20,24,22,0,25,21,24,25,26,27,27,25,26,22,19,28,24,24,24,25,27,29,26,31,21,40,27,26,23,22,23,21,20,15,6,2,8,6,7,7,9,10,17,18,19,24,0,21,20,19,19,18,16,15,11,11,10,10,9,18,11,10,7,6,7,8,9,8,9,10,10,8,6,5,4,3,2,0,2,2,0,0,0
2022-04-08 10:00:00,0,1,2,0,3,4,2,7,9,10,12,13,13,12,11,13,15,20,21,23,31,32,28,25,0,10,27,26,27,23,24,29,31,33,29,25,33,26,26,25,22,26,28,24,20,7,5,13,14,13,13,16,15,9,11,11,13,8,6,11,12,11,9,6,5,4,6,3,5,2,11,8,7,8,8,7,7,5,6,7,8,7,3,4,3,2,1,0,2,1,0,0,0,0
2022-04-08 11:00:00,0,1,4,5,4,5,3,9,10,15,18,19,19,17,18,18,17,17,18,21,22,22,18,15,14,15,16,24,23,20,21,17,22,24,25,26,25,19,22,24,27,22,28,23,18,6,5,12,17,10,9,15,5,15,18,13,16,6,10,8,10,6,12,11,11,6,12,3,9,10,7,7,7,5,7,8,9,6,3,9,11,13,13,4,9,5,3,1,1,3,1,1,0,0
2022-04-08 12:00:00,0,2,1,2,2,3,3,5,7,9,10,9,7,6,5,7,9,13,11,16,20,24,21,20,7,0,14,21,21,23,27,30,33,33,33,20,31,19,17,14,11,13,15,14,12,11,7,15,14,15,13,5,12,10,10,10,17,18,15,7,19,17,16,13,15,16,15,16,0,14,14,13,14,13,9,10,14,16,15,11,11,10,8,6,5,2,3,2,3,2,1,2,0,0
2022-04-08 13:00:00,0,1,2,1,4,5,1,6,6,7,9,9,10,12,0,16,19,25,26,24,26,29,24,18,12,13,12,18,20,18,21,21,24,25,25,11,23,23,21,18,17,18,17,14,11,5,3,13,16,16,14,14,14,15,16,15,16,15,17,0,15,17,18,15,11,9,6,7,0,0,9,8,10,9,7,5,7,11,10,10,12,6,9,8,6,5,3,2,0,1,0,1,0,0
2022-04-08 14:00:00,1,1,3,0,2,3,2,5,3,6,8,9,7,7,6,14,17,19,20,19,19,21,20,15,7,14,13,18,13,16,17,19,19,20,17,12,21,18,17,19,18,15,16,13,15,6,5,22,30,36,36,34,27,26,20,17,17,17,15,0,13,14,13,12,14,11,13,13,10,10,17,15,9,16,13,12,11,26,25,20,21,21,18,14,9,7,4,3,0,3,2,0,1,0
2022-04-08 15:00:00,1,2,5,0,4,5,4,9,9,8,9,6,10,13,0,14,34,39,36,34,27,27,22,18,12,16,12,15,14,15,18,23,24,25,22,0,21,19,19,17,17,18,20,17,12,4,8,17,22,16,20,20,13,22,22,22,26,25,15,20,24,24,22,23,22,20,19,19,18,14,20,20,17,14,13,13,12,14,6,13,13,14,9,8,6,5,3,2,0,1,0,0,0,0
2022-04-08 16:00:00,1,3,4,1,8,9,9,10,13,15,16,16,20,18,18,17,24,29,26,31,27,26,22,21,24,23,21,20,24,23,24,23,25,29,27,0,25,22,18,16,27,20,29,32,32,3,9,34,40,49,41,39,35,30,30,30,25,24,25,18,24,25,23,23,24,25,31,35,39,35,27,24,25,26,25,24,25,27,28,23,29,26,12,11,7,6,4,2,3,5,2,0,0,0
2022-04-08 17:00:00,0,4,7,7,8,7,8,11,17,17,20,20,17,19,16,18,17,21,22,22,24,24,18,13,11,18,24,25,26,25,29,30,29,27,36,35,26,24,22,23,25,29,18,26,15,2,17,57,56,56,50,44,40,41,38,36,51,52,37,51,50,47,42,34,39,30,31,30,31,29,41,44,53,46,44,43,23,25,24,21,23,23,16,13,11,8,7,3,2,4,2,0,0,0
2022-04-08 18:00:00,0,4,6,6,5,7,1,10,12,14,16,15,21,24,23,22,20,22,21,23,34,29,27,23,8,10,22,21,23,23,25,26,26,27,28,27,36,18,17,20,16,17,24,22,18,2,12,41,45,50,47,35,44,46,47,46,56,56,59,55,53,49,42,43,41,39,39,41,42,41,47,45,53,53,47,44,47,47,44,41,48,50,34,29,25,18,15,14,10,8,3,2,0,0
2022-04-08 19:00:00,0,1,3,1,3,3,5,8,9,9,11,10,11,12,9,9,10,9,10,11,13,13,23,19,17,9,18,11,20,20,22,22,16,21,22,8,21,16,16,16,19,18,17,10,11,3,3,29,31,35,31,29,29,25,26,29,38,37,39,38,32,28,44,41,38,36,45,43,43,42,57,53,48,42,34,30,24,27,26,24,29,31,20,14,11,8,5,4,2,2,0,2,0,0
2022-04-08 20:00:00,0,1,1,1,2,2,0,5,5,7,13,12,16,14,13,11,13,12,11,9,15,12,11,11,10,7,8,9,10,9,12,14,8,12,11,0,13,15,12,9,5,8,7,5,4,1,5,23,25,30,30,29,28,21,20,22,31,18,25,30,29,28,21,20,25,25,26,28,27,13,30,27,22,19,16,14,12,9,13,11,12,12,9,9,5,4,3,2,2,2,1,0,0,0
2022-04-08 21:00:00,0,2,3,0,2,3,3,5,6,7,8,6,6,6,4,9,11,14,11,9,12,14,11,10,2,9,7,9,12,12,11,13,8,15,9,0,10,6,10,11,6,12,12,10,9,2,5,31,31,30,25,26,24,25,26,28,47,46,45,26,25,21,20,19,24,23,22,20,21,11,30,24,23,16,14,13,12,13,5,10,10,10,7,6,4,3,2,2,2,0,1,2,0,0
2022-04-08 22:00:00,0,1,3,2,2,3,0,4,4,6,5,2,7,10,0,2,9,8,8,9,10,9,7,9,2,8,7,7,7,6,11,10,5,7,9,0,14,12,8,4,4,3,3,3,3,1,4,30,34,32,30,28,26,21,22,19,32,24,23,43,42,39,30,28,35,38,37,31,31,20,32,27,26,25,24,23,22,24,22,22,23,21,9,9,7,0,5,3,0,0,0,0,0,0
2022-04-08 23:00:00,0,0,1,0,0,2,0,4,6,0,9,7,8,9,0,8,7,7,9,7,6,6,6,12,0,10,9,8,7,4,8,2,9,7,6,8,6,8,8,14,13,8,9,8,6,3,3,15,21,19,16,20,18,22,22,25,48,23,16,26,27,45,25,21,20,20,18,17,17,12,18,15,18,15,16,13,12,10,9,11,12,5,8,7,4,6,3,2,0,3,1,0,0,0
2022-04-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
